dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
vggss,C1,12345,best,AUD,6,-3Kv4fdm7Uk_000030,0.4785851053108939,0.5137942226549822,0.8747467305212746,0.18421157525510204,4749.0,4494.0,680.0,OVER,0.767512321472168,0.5769600868225098,0.8612060546875,0.6005295515060425,0.7934722900390625,0.5438650250434875,0.9382476806640625,0.8852477073669434,0.22794117647058826
vggss,C1,12345,best,IQR,6,-3Kv4fdm7Uk_000030,0.5324396782841823,0.560320505586277,0.9145330631792227,0.1765983737244898,4965.0,3896.0,464.0,GOOD,0.7759867310523987,0.5682733654975891,0.8996429443359375,0.5989582538604736,0.8315582275390625,0.535939633846283,0.9695892333984375,0.8702425956726074,0.2681525735294118
vggss,C1,12345,best,AUD,7,-4bPiXbovf0_000008,0.36524443580522886,0.36967570580712855,0.968223978014428,0.6078005420918368,11274.0,19223.0,370.0,OVER,0.7934296727180481,0.7006741762161255,0.7168121337890625,0.732904851436615,0.650299072265625,0.6899541616439819,0.74847412109375,0.8107585906982422,0.4533253205128205
vggss,C1,12345,best,IQR,7,-4bPiXbovf0_000008,0.3751572535257896,0.3790727236234696,0.9732050841635177,0.5957828443877551,11332.0,18562.0,312.0,OVER,0.8106083869934082,0.699714720249176,0.770751953125,0.7383941411972046,0.6892547607421875,0.681780219078064,0.82061767578125,0.8010647892951965,0.5202323717948718
vggss,C1,12345,best,AUD,8,-5CGQGSFGyg_000060,0.26706940151728015,0.269990058230365,0.961071789686552,0.4209781568877551,5703.0,15420.0,231.0,OVER,0.8564224243164062,0.7081750631332397,0.8625335693359375,0.7319447994232178,0.8024139404296875,0.669331431388855,0.944000244140625,0.8383407592773438,0.604296875
vggss,C1,12345,best,IQR,8,-5CGQGSFGyg_000060,0.2707974756167527,0.2743388549840163,0.9544994944388271,0.41147161989795916,5664.0,14982.0,270.0,OVER,0.8590603470802307,0.7098374962806702,0.8490753173828125,0.7405656576156616,0.781646728515625,0.6565800905227661,0.9438629150390625,0.856365978717804,0.5623046875
vggss,C1,12345,best,AUD,9,-5z9IXBJefc_000227,0.20525835519561994,0.28838141025641023,0.41592511267768406,0.24872448979591838,3599.0,8881.0,5054.0,MIXED,0.516000509262085,0.6734381914138794,0.3267974853515625,0.7119090557098389,0.294708251953125,0.6093941926956177,0.3772430419921875,0.8576691746711731,0.15625000000000003
vggss,C1,12345,best,IQR,9,-5z9IXBJefc_000227,0.20822799356469776,0.29284848484848486,0.41881428406333066,0.24663185586734693,3624.0,8751.0,5029.0,MIXED,0.5194374918937683,0.669314980506897,0.3358154296875,0.7150206565856934,0.2969818115234375,0.5946048498153687,0.3943634033203125,0.8651541471481323,0.1605068108974359
vggss,C1,12345,best,AUD,10,-79qo5MUYBk_000207,0.3183181064587816,0.3799898938858009,0.6623119266055046,0.47329400510204084,9024.0,14724.0,4601.0,OVER,0.697891354560852,0.716284990310669,0.4997100830078125,0.8106510043144226,0.37099456787109375,0.6616554260253906,0.5810699462890625,0.8009107112884521,0.39118668300653586
vggss,C1,12345,best,IQR,10,-79qo5MUYBk_000207,0.32297685235655366,0.390132560793609,0.6523302752293578,0.4540417729591837,8888.0,13894.0,4737.0,OVER,0.6852641105651855,0.6933469772338867,0.5101470947265625,0.7910553812980652,0.380828857421875,0.6372884511947632,0.590728759765625,0.7847440838813782,0.3953482434640523
vggss,C1,12345,best,AUD,11,-7TanrCbmME_000030,0.04593062797551575,0.08827117462530498,0.08738785369220152,0.22871492346938777,1013.0,10463.0,10579.0,MIXED,0.30752766132354736,0.6106890439987183,0.1385345458984375,0.555685818195343,0.1624908447265625,0.6108065843582153,0.15155029296875,0.7462491393089294,0.033758600917431186
vggss,C1,12345,best,IQR,11,-7TanrCbmME_000030,0.09578033688552767,0.1602559493852901,0.19228778467908902,0.27720424107142855,2229.0,11680.0,9363.0,MIXED,0.30872756242752075,0.6313586235046387,0.15350341796875,0.6121975183486938,0.1634368896484375,0.6098381876945496,0.1671905517578125,0.7795801162719727,0.050602064220183485
vggss,C1,12345,best,AUD,12,-7sg--aJdrc_000049,0.46012043750768095,0.5258796263782569,0.7863068360810669,0.5675621811224489,14976.0,13502.0,4070.0,OVER,0.701887309551239,0.6894007325172424,0.5116729736328125,0.8078503608703613,0.3076629638671875,0.6542941331863403,0.567413330078125,0.7492878437042236,0.4078125
vggss,C1,12345,best,IQR,12,-7sg--aJdrc_000049,0.4305182467404835,0.5337503046056372,0.6900136511603486,0.4907126913265306,13142.0,11480.0,5904.0,MIXED,0.6556464433670044,0.6411052942276001,0.5264739990234375,0.7723371982574463,0.28363037109375,0.6026968955993652,0.5925750732421875,0.6884287595748901,0.43572916666666667
vggss,C1,12345,best,AUD,13,-7tYmeOmsRg_000058,0.15726435509033265,0.16989235620310972,0.6790525858322468,0.36658960459183676,3125.0,15269.0,1477.0,OVER,0.7392140030860901,0.6235907077789307,0.66412353515625,0.8109661340713501,0.4502716064453125,0.5872724056243896,0.6998443603515625,0.8065890073776245,0.4511171144859813
vggss,C1,12345,best,IQR,13,-7tYmeOmsRg_000058,0.17180139693540528,0.18620892018779342,0.6894828335506301,0.3396045918367347,3173.0,13867.0,1429.0,OVER,0.7440105676651001,0.5912775993347168,0.707977294921875,0.7967272996902466,0.480712890625,0.5509602427482605,0.7512359619140625,0.7746180891990662,0.4949985397196262
vggss,C1,12345,best,AUD,14,-7tYmeOmsRg_000180,0.17756638921918352,0.17756638921918352,1.0,0.45254703443877553,4032.0,18675.0,0.0,OVER,0.8981016874313354,0.7253270745277405,0.8980712890625,0.795475423336029,0.782257080078125,0.6572946310043335,0.99212646484375,0.728915274143219,0.9744438559322033
vggss,C1,12345,best,IQR,14,-7tYmeOmsRg_000180,0.1669703495113467,0.1669703495113467,1.0,0.481265943877551,4032.0,20116.0,0.0,OVER,0.9120199680328369,0.7308165431022644,0.9169158935546875,0.8020621538162231,0.810638427734375,0.6619332432746887,0.996612548828125,0.7430194020271301,0.9753707627118644
vggss,C1,12345,best,AUD,15,-86gl1hp1Aw_000105,0.6182174338883447,0.6482489473143679,0.9302873986735446,0.3881138392857143,12624.0,6850.0,946.0,GOOD,0.8187350034713745,0.6689227223396301,0.813720703125,0.7060931921005249,0.763427734375,0.5687782168388367,0.9225921630859375,0.7771563529968262,0.6800085616438357
vggss,C1,12345,best,IQR,15,-86gl1hp1Aw_000105,0.6276112624886467,0.6656320239751686,0.9165806927044952,0.37240911989795916,12438.0,6248.0,1132.0,GOOD,0.810741126537323,0.650199294090271,0.8180999755859375,0.6931993365287781,0.76513671875,0.521827757358551,0.93865966796875,0.761661946773529,0.6940817636986301
vggss,C1,12345,best,AUD,16,-8cgbhIR_pw_000030,0.21386515560671124,0.23437803221424414,0.7096063454759107,0.41079400510204084,4831.0,15781.0,1977.0,OVER,0.6944824457168579,0.7976424098014832,0.29412841796875,0.8080331683158875,0.287017822265625,0.7893710732460022,0.3083953857421875,0.8930304050445557,0.1411938713592233
vggss,C1,12345,best,IQR,16,-8cgbhIR_pw_000030,0.21846332655348472,0.23343386853543865,0.7730611045828437,0.4493383290816326,5263.0,17283.0,1545.0,OVER,0.7174268960952759,0.822845458984375,0.2748870849609375,0.8180859088897705,0.2986907958984375,0.8263797163963318,0.2639923095703125,0.9066151976585388,0.13224362864077668
vggss,C1,12345,best,AUD,17,-A3zsFeU_OI_000030,0.12120436274258795,0.13001208392837527,0.6414634146341464,0.3628427933673469,2367.0,15839.0,1323.0,OVER,0.7006689310073853,0.7037111520767212,0.500518798828125,0.6882971525192261,0.51458740234375,0.661761462688446,0.569915771484375,0.7921668887138367,0.36512500000000003
vggss,C1,12345,best,IQR,17,-A3zsFeU_OI_000030,0.11419571832790561,0.12450523864959255,0.5796747967479675,0.34239477040816324,2139.0,15041.0,1551.0,OVER,0.6688902974128723,0.6879037022590637,0.47393798828125,0.6598150134086609,0.515167236328125,0.6495251059532166,0.527252197265625,0.7755985856056213,0.3503125
vggss,C1,12345,best,AUD,18,-ANxUxvGASw_000010,0.08894283822555728,0.08894283822555728,1.0,0.3612085459183674,1612.0,16512.0,0.0,OVER,0.8170326948165894,0.6818167567253113,0.748504638671875,0.7943412065505981,0.561981201171875,0.6377092599868774,0.787811279296875,0.7776551246643066,0.5476675724637681
vggss,C1,12345,best,IQR,18,-ANxUxvGASw_000010,0.085671768707483,0.085671768707483,1.0,0.375,1612.0,17204.0,0.0,OVER,0.834069013595581,0.6968052983283997,0.7592926025390625,0.8103104829788208,0.5721435546875,0.6524552702903748,0.7969207763671875,0.7900117635726929,0.5665760869565217
vggss,C1,12345,best,AUD,19,-ByoSbgzr4M_000000,0.36882145807068645,0.9255945886973598,0.38009049773755654,0.1826769770408163,8484.0,682.0,13837.0,UNDER,0.5202374458312988,0.5201879143714905,0.4851531982421875,0.5231444835662842,0.4822540283203125,,,,
vggss,C1,12345,best,IQR,19,-ByoSbgzr4M_000000,0.3621841037056436,0.9336183618361836,0.3717575377447247,0.17713647959183673,8298.0,590.0,14023.0,UNDER,0.5116787552833557,0.49560004472732544,0.4969482421875,0.4990232586860657,0.4940338134765625,,,,
vggss,C1,12345,best,AUD,20,-CZ1LIc8aos_000020,0.47057335155103486,0.4776556400246558,0.9694537114261885,0.3879942602040816,9299.0,10169.0,293.0,OVER,0.798420786857605,0.6091065406799316,0.8232421875,0.7325329184532166,0.647674560546875,0.4659125804901123,0.971923828125,0.7645341753959656,0.5939797794117646
vggss,C1,12345,best,IQR,20,-CZ1LIc8aos_000020,0.46007326007326005,0.463970841747525,0.982068390325271,0.40463568239795916,9420.0,10883.0,172.0,OVER,0.827480673789978,0.6156616806983948,0.86187744140625,0.7416728138923645,0.6927032470703125,0.4690225124359131,0.9818267822265625,0.7642247676849365,0.6795496323529411
vggss,C1,12345,best,AUD,21,-Cr0WQoFQQs_000045,0.29435410195505207,0.29435410195505207,1.0,0.43630420918367346,6444.0,15448.0,0.0,OVER,0.8951845169067383,0.754116952419281,0.8287353515625,0.8156282901763916,0.74444580078125,0.6741228103637695,0.9574432373046875,0.8413894772529602,0.6909684806034482
vggss,C1,12345,best,IQR,21,-Cr0WQoFQQs_000045,0.30164302766465384,0.30164302766465384,1.0,0.42576132015306123,6444.0,14919.0,0.0,OVER,0.8938097953796387,0.7493448257446289,0.83209228515625,0.8143126964569092,0.7401275634765625,0.6607735753059387,0.966461181640625,0.8389634490013123,0.6908674568965517
vggss,C1,12345,best,AUD,22,-Cv3gOXEoxA_000040,0.3035143769968051,0.3344377717954028,0.7664926435690556,0.28872369260204084,4845.0,9642.0,1476.0,OVER,0.6854286789894104,0.700187087059021,0.459320068359375,0.7534211874008179,0.3538055419921875,0.6397589445114136,0.6143646240234375,0.8006781935691833,0.23432677469135804
vggss,C1,12345,best,IQR,22,-Cv3gOXEoxA_000040,0.32151471297636275,0.34190445655658863,0.8435374149659864,0.3108059630102041,5332.0,10263.0,989.0,OVER,0.7027118802070618,0.720973789691925,0.444549560546875,0.7622441053390503,0.3596954345703125,0.6809850335121155,0.553497314453125,0.8249595761299133,0.20418595679012347
vggss,C1,12345,best,AUD,23,-D64b_8YJK4_000046,0.2596061938443892,0.2596061938443892,1.0,0.5212651466836735,6790.0,19365.0,0.0,OVER,0.8816162347793579,0.7856000661849976,0.762847900390625,0.8570542335510254,0.5987701416015625,0.6493257284164429,0.9706573486328125,0.8333690166473389,0.6867009943181818
vggss,C1,12345,best,IQR,23,-D64b_8YJK4_000046,0.26079274850207407,0.26079274850207407,1.0,0.5188934948979592,6790.0,19246.0,0.0,OVER,0.8865081071853638,0.7923914194107056,0.7406768798828125,0.8666876554489136,0.5836639404296875,0.6476508378982544,0.9667205810546875,0.8455550670623779,0.6536976207386365
vggss,C1,12345,best,AUD,24,-E5o64ACjm0_000017,0.010725122946531338,0.01609231493837821,0.03115501519756839,0.25388632015306123,205.0,12534.0,6375.0,MIXED,0.4536510705947876,0.6511831879615784,0.14952850341796875,0.646312952041626,0.07689666748046875,0.6206810474395752,0.239501953125,0.7656661868095398,0.051750242248062024
vggss,C1,12345,best,IQR,24,-E5o64ACjm0_000017,0.02818086225026288,0.04130702836004932,0.08145896656534954,0.258609693877551,536.0,12440.0,6044.0,OVER,0.48272639513015747,0.6523568630218506,0.1952362060546875,0.6616295576095581,0.1104583740234375,0.6164792776107788,0.302825927734375,0.7702905535697937,0.0611373546511628
vggss,C1,12345,best,AUD,25,-FoTxwPOz3U_000000,0.17771402687603804,0.18465641669281455,0.8253856942496494,0.2540656887755102,2354.0,10394.0,498.0,OVER,0.7855242490768433,0.7762044668197632,0.5493621826171875,0.8558258414268494,0.388885498046875,0.6994096636772156,0.68499755859375,0.8485001921653748,0.4265285326086956
vggss,C1,12345,best,IQR,25,-FoTxwPOz3U_000000,0.1846880623875225,0.19023712056847147,0.8636044880785414,0.25803172831632654,2463.0,10484.0,389.0,OVER,0.7952890396118164,0.7727466821670532,0.566619873046875,0.8556645512580872,0.39361572265625,0.6894092559814453,0.7217559814453125,0.8434909582138062,0.43719429347826083
vggss,C1,12345,best,AUD,26,-GOaBCyC5Js_000087,0.3629011387163561,0.3629011387163561,1.0,0.3080357142857143,5609.0,9847.0,0.0,OVER,0.9135136008262634,0.7324930429458618,0.8881378173828125,0.7851549386978149,0.8269195556640625,0.6532362103462219,0.9997406005859375,0.8542283773422241,0.7429042431192661
vggss,C1,12345,best,IQR,26,-GOaBCyC5Js_000087,0.3657884439806965,0.3657884439806965,1.0,0.3056042729591837,5609.0,9725.0,0.0,OVER,0.9209592342376709,0.7310482263565063,0.902679443359375,0.7871220111846924,0.84747314453125,0.6464344263076782,0.99981689453125,0.8547444343566895,0.775336869266055
vggss,C1,12345,best,AUD,27,-GW1J75oAKU_000304,0.3802721088435374,1.0,0.3802721088435374,0.27851961096938777,13975.0,0.0,22775.0,UNDER,0.5217992067337036,0.5250951647758484,0.5027173913043479,0.5250952243804932,0.5027173913043479,,,,
vggss,C1,12345,best,IQR,27,-GW1J75oAKU_000304,0.3442721088435374,1.0,0.3442721088435374,0.25215242346938777,12652.0,0.0,24098.0,UNDER,0.49773043394088745,0.5039846301078796,0.5095108695652174,0.5039846301078796,0.5095108695652174,,,,
vggss,C1,12345,best,AUD,28,-HMEhGV38GM_000216,0.19973312306665858,0.20314620604565084,0.9224089635854342,0.323062818877551,3293.0,12917.0,277.0,OVER,0.8035666346549988,0.7220008373260498,0.6533966064453125,0.7878245115280151,0.5172576904296875,0.605516254901886,0.85284423828125,0.8722219467163086,0.3735758463541667
vggss,C1,12345,best,IQR,28,-HMEhGV38GM_000216,0.1945654067235673,0.1970712773465067,0.938655462184874,0.33888711734693877,3351.0,13653.0,219.0,OVER,0.8200164437294006,0.7364628314971924,0.6537322998046875,0.8063116073608398,0.515167236328125,0.6046078205108643,0.8732757568359375,0.8832982182502747,0.38773600260416663
vggss,C1,12345,best,AUD,29,-IKnJa9U66I_000150,0.33927089671958843,0.3465363317889027,0.9417997542997543,0.352718431122449,6133.0,11565.0,379.0,OVER,0.8450440764427185,0.600246787071228,0.8773956298828125,0.7183071970939636,0.746795654296875,0.4928112030029297,0.9655914306640625,0.7029181718826294,0.7780894886363636
vggss,C1,12345,best,IQR,29,-IKnJa9U66I_000150,0.3281490524974786,0.33399967583337836,0.9493243243243243,0.3688815369897959,6182.0,12327.0,330.0,OVER,0.850131630897522,0.6110153794288635,0.8774871826171875,0.7419877052307129,0.7343597412109375,0.481860488653183,0.9743499755859375,0.6996581554412842,0.7904474431818183
vggss,C1,12345,best,AUD,30,-Igq1W20Gi8_000000,0.35193315394420055,0.35193315394420055,1.0,0.28144929846938777,4970.0,9152.0,0.0,OVER,0.8867758512496948,0.6938786506652832,0.90911865234375,0.8055088520050049,0.8338775634765625,0.48977288603782654,1.0,0.8023896217346191,0.7830078125
vggss,C1,12345,best,IQR,30,-Igq1W20Gi8_000000,0.3625884584518859,0.3625884584518859,1.0,0.2731784119897959,4970.0,8737.0,0.0,OVER,0.8878814578056335,0.6830775141716003,0.9134674072265625,0.8012011051177979,0.8437347412109375,0.4635051488876343,1.0,0.7974098324775696,0.7908984375
vggss,C1,12345,best,AUD,31,-JGpAlLrSD0_000458,0.5747460087082729,0.8278745644599304,0.6527472527472528,0.4575892857142857,19008.0,3952.0,10112.0,GOOD,0.6767600774765015,0.7521872520446777,0.4515380859375,0.7666887044906616,0.4327545166015625,,,0.8397883772850037,0.3432264819587629
vggss,C1,12345,best,IQR,31,-JGpAlLrSD0_000458,0.589586761464187,0.8600933013270529,0.6521291208791209,0.44003109056122447,18990.0,3089.0,10130.0,GOOD,0.6803052425384521,0.7219226360321045,0.49517822265625,0.7388984560966492,0.47467041015625,,,0.8043740391731262,0.39694748711340205
vggss,C1,12345,best,AUD,32,-JUBdOr8Hes_000030,0.6331538333425859,0.9053024289569773,0.6780618311533888,0.25107621173469385,11405.0,1193.0,5415.0,GOOD,0.6975153088569641,0.5510225892066956,0.720550537109375,0.5557442307472229,0.7149505615234375,,,0.7068374156951904,0.5213260135135136
vggss,C1,12345,best,IQR,32,-JUBdOr8Hes_000030,0.6381184823607722,0.9049716803020768,0.6839476813317479,0.2533482142857143,11504.0,1208.0,5316.0,GOOD,0.7011240720748901,0.5533252954483032,0.723876953125,0.5568621754646301,0.719024658203125,,,0.7102033495903015,0.5209037162162162
vggss,C1,12345,best,AUD,33,-JUhUI_KvUI_000026,0.4875067764033315,0.6931539485670241,0.6216691804927099,0.5688376913265306,19784.0,8758.0,12040.0,MIXED,0.6314582824707031,0.7708446979522705,0.262786865234375,0.7829853892326355,0.257171630859375,0.751193642616272,0.287750244140625,0.8390432596206665,0.14186698717948718
vggss,C1,12345,best,IQR,33,-JUhUI_KvUI_000026,0.5203806001022072,0.6976152415750497,0.6719457013574661,0.6109095982142857,21384.0,9269.0,10440.0,GOOD,0.658115565776825,0.7867757081985474,0.27001953125,0.8068655133247375,0.2501220703125,0.7643132209777832,0.3025360107421875,0.8501522541046143,0.15252403846153845
vggss,C1,12345,best,AUD,34,-K-ccLMFE5M_000259,0.583162768031189,0.9822696490868048,0.5893666272655634,0.4855907206632653,23933.0,432.0,16675.0,GOOD,0.6114273071289062,0.5496504306793213,0.6217498779296875,0.5576932430267334,0.6133575439453125,,,,
vggss,C1,12345,best,IQR,34,-K-ccLMFE5M_000259,0.5999902245900437,0.9874909500442443,0.6045853033884949,0.49549585459183676,24551.0,311.0,16057.0,GOOD,0.6337036490440369,0.5566547513008118,0.62652587890625,0.5620298385620117,0.621368408203125,,,,
vggss,C1,12345,best,AUD,35,-K1BRF6qng8_000030,0.3752098874177654,0.42193400606698445,0.7721196329443752,0.6438536352040817,13631.0,18675.0,4023.0,OVER,0.723845362663269,0.7800107002258301,0.4658050537109375,0.7939404249191284,0.4247894287109375,0.7743359804153442,0.482635498046875,0.7889853715896606,0.4481125553097345
vggss,C1,12345,best,IQR,35,-K1BRF6qng8_000030,0.3752026384929286,0.42551033346012423,0.7603942449303274,0.6287468112244898,13424.0,18124.0,4230.0,OVER,0.7009758353233337,0.7802997827529907,0.4165802001953125,0.7903327345848083,0.382049560546875,0.7803177833557129,0.4213104248046875,0.7947875261306763,0.3823631084070797
vggss,C1,12345,best,AUD,36,-KBH8YmHR-0_000050,0.2114191353082466,0.2114191353082466,1.0,0.3982780612244898,4225.0,15759.0,0.0,OVER,0.9359455108642578,0.7117671966552734,0.9771270751953125,0.7884128093719482,0.936309814453125,0.6578094959259033,1.0,0.8275287747383118,0.9082661290322581
vggss,C1,12345,best,IQR,36,-KBH8YmHR-0_000050,0.19852457475801147,0.19852457475801147,1.0,0.4241470025510204,4225.0,17057.0,0.0,OVER,0.9396900534629822,0.7239327430725098,0.9777374267578125,0.7939578294754028,0.932586669921875,0.6912157535552979,0.9994354248046875,0.8305251598358154,0.9127394153225806
vggss,C1,12345,best,AUD,37,-Lmibx_Iu_E_000173,0.5958368397604079,0.8841591067690161,0.646289733676976,0.5426299426020408,24073.0,3154.0,13175.0,GOOD,0.6518243551254272,0.7470840215682983,0.3702850341796875,0.7551525235176086,0.355712890625,,,0.8622799515724182,0.1948784722222222
vggss,C1,12345,best,IQR,37,-Lmibx_Iu_E_000173,0.6060208126858275,0.8871277791882776,0.656652706185567,0.5494858099489796,24459.0,3112.0,12789.0,GOOD,0.655130922794342,0.7308872938156128,0.399688720703125,0.739349365234375,0.3839111328125,,,0.8623595833778381,0.19281684027777776
vggss,C1,12345,best,AUD,38,-Lv13WPa4xk_000170,0.5828066114721505,0.8231694538748481,0.666214382632293,0.4755062181122449,19640.0,4219.0,9840.0,GOOD,0.6816167831420898,0.629986047744751,0.6424713134765625,0.687530517578125,0.5870513916015625,0.5262744426727295,0.7473392210144928,0.7459055781364441,0.5191224563953488
vggss,C1,12345,best,IQR,38,-Lv13WPa4xk_000170,0.581010920809214,0.8283842423211095,0.6605156037991858,0.46847098214285715,19472.0,4034.0,10008.0,GOOD,0.6760500073432922,0.6214084029197693,0.6409759521484375,0.6783568263053894,0.5835418701171875,0.5181031823158264,0.7497169384057971,0.739018976688385,0.512718023255814
vggss,C1,12345,best,AUD,39,-N00SskHxS4_000529,0.33846875209324134,0.3462856359649123,0.9374768089053803,0.29081632653061223,5053.0,9539.0,337.0,OVER,0.8373591303825378,0.7037644386291504,0.69683837890625,0.7125383615493774,0.670318603515625,0.6461679935455322,0.827789306640625,0.8509555459022522,0.46069115990990994
vggss,C1,12345,best,IQR,39,-N00SskHxS4_000529,0.3301484828921885,0.33613776784540556,0.9487940630797773,0.3032126913265306,5114.0,10100.0,276.0,OVER,0.8428531289100647,0.7063852548599243,0.69580078125,0.7127876281738281,0.6834564208984375,0.6523538827896118,0.8137969970703125,0.8507539629936218,0.4651604729729729
vggss,C1,12345,best,AUD,40,-NCa3eFLULw_000221,0.544497273484299,0.9358696154023731,0.5656007589709248,0.43166055484693877,20270.0,1389.0,15568.0,GOOD,0.5960786938667297,0.5284127593040466,0.5927581787109375,0.5365862846374512,0.5833587646484375,,,,
vggss,C1,12345,best,IQR,40,-NCa3eFLULw_000221,0.5727182353099224,0.9391549543992598,0.5947876555611362,0.45234773596938777,21316.0,1381.0,14522.0,GOOD,0.6141997575759888,0.5386091470718384,0.6057891845703125,0.5461018085479736,0.5975494384765625,,,,
vggss,C1,12345,best,AUD,41,-NwBdmVSg1w_000000,0.459616142286261,0.896180860403863,0.48546459782414836,0.18160076530612246,8166.0,946.0,8655.0,UNDER,0.5953961610794067,0.45721668004989624,0.6485443115234375,0.4256879985332489,0.6828155517578125,0.5123133063316345,0.589691162109375,0.36015358567237854,0.7530838815789475
vggss,C1,12345,best,IQR,41,-NwBdmVSg1w_000000,0.4728081740276862,0.8615615615615616,0.5116818262885678,0.19909917091836735,8607.0,1383.0,8214.0,UNDER,0.6102166175842285,0.46381789445877075,0.65789794921875,0.4422966241836548,0.6828765869140625,0.5148470997810364,0.6036834716796875,0.3863235414028168,0.740748355263158
vggss,C1,12345,best,AUD,42,-OAyRsvFGgc_000030,0.4286391300009977,0.9831798157789348,0.43180561837278253,0.34835379464285715,17185.0,294.0,22613.0,UNDER,0.5451585054397583,0.5917078256607056,0.444183349609375,0.5933345556259155,0.442474365234375,,,,
vggss,C1,12345,best,IQR,42,-OAyRsvFGgc_000030,0.4280082832264664,0.9837710746645257,0.43105181164882655,0.3475366709183674,17155.0,283.0,22643.0,UNDER,0.5460798740386963,0.5937076807022095,0.443756103515625,0.5953095555305481,0.4419403076171875,,,,
