dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
vggss,C0,12345,best,0,-0BIyqJj9ZU_000030,0.9884693877551021,-0.31183673469387757,0.10531262372753356,0.01504262806649405,7.000945796307155
vggss,C0,12345,best,1,-0UuUoXQUoI_000107,0.9915306122448979,0.645,0.1276738610652835,0.02198032694784827,5.808551500085031
vggss,C0,12345,best,2,-2-wdcN5vOw_000017,0.991938775510204,0.6879591836734694,0.1411127479592292,0.027066599659120054,5.213538077794026
vggss,C0,12345,best,3,-23CeprtibU_000030,0.9323469387755102,0.581530612244898,0.05779405765773171,0.0258869130725537,2.232558880070069
vggss,C0,12345,best,4,-2Dm0VjW8oM_000001,0.9908163265306122,0.9305102040816327,0.1386893300621032,0.04888291655067309,2.837173799119266
vggss,C0,12345,best,5,-2sOH8XovEE_000484,0.9927551020408163,0.5028571428571429,0.13894740876703984,0.018832472340235454,7.378075818020962
vggss,C0,12345,best,6,-3Kv4fdm7Uk_000030,0.9872448979591837,0.81,0.10437060237744256,0.032966296370284455,3.165979010961066
vggss,C0,12345,best,7,-4bPiXbovf0_000008,0.966530612244898,0.1113265306122449,0.09685903016645275,0.021132347120369713,4.583448758187831
vggss,C0,12345,best,8,-5CGQGSFGyg_000060,0.9775510204081632,0.606938775510204,0.13441344846205722,0.025115947752857352,5.351717155358609
vggss,C0,12345,best,9,-5z9IXBJefc_000227,0.9846938775510204,0.7674489795918368,0.18046251215197323,0.0589464547505018,3.061465068862975
vggss,C0,12345,best,10,-79qo5MUYBk_000207,0.9960204081632653,0.8373469387755103,0.15473728831005348,0.019521530048773265,7.926493872327246
vggss,C0,12345,best,11,-7TanrCbmME_000030,0.9683673469387755,-0.33908163265306124,0.09661748630981956,0.030753567849731323,3.1416675548643265
vggss,C0,12345,best,12,-7sg--aJdrc_000049,0.9735714285714285,0.7411224489795918,0.053482878753239614,0.013846428567487166,3.8625757170930632
vggss,C0,12345,best,13,-7tYmeOmsRg_000058,0.9641836734693877,0.15785714285714286,0.0950895885765342,0.024287410218297292,3.9151802403739615
vggss,C0,12345,best,14,-7tYmeOmsRg_000180,0.9372448979591836,0.1489795918367347,0.07259883786354444,0.025366779115601576,2.861965152639078
vggss,C0,12345,best,15,-86gl1hp1Aw_000105,0.993265306122449,0.9261224489795918,0.19799226549796833,0.04079967839209284,4.852789857685253
vggss,C0,12345,best,16,-8cgbhIR_pw_000030,0.9790816326530613,0.5812244897959183,0.12559808203670783,0.026296015703521112,4.776316056880431
vggss,C0,12345,best,17,-A3zsFeU_OI_000030,0.9948979591836735,0.5795918367346938,0.1429269895644869,0.013368675803078505,10.691185250492351
vggss,C0,12345,best,18,-ANxUxvGASw_000010,0.9905102040816327,0.4736734693877551,0.11859839344595638,0.01575779781411306,7.526330445726169
vggss,C0,12345,best,19,-ByoSbgzr4M_000000,0.9620408163265306,0.32602040816326533,0.09978350481042958,0.024998503887523088,3.99157906646694
vggss,C0,12345,best,20,-CZ1LIc8aos_000020,0.9629591836734694,0.860204081632653,0.09212271763491875,0.045965845800296064,2.004155825504801
vggss,C0,12345,best,21,-Cr0WQoFQQs_000045,0.9923469387755102,0.6824489795918367,0.1354644739692427,0.01771898952465938,7.645157969122214
vggss,C0,12345,best,22,-Cv3gOXEoxA_000040,0.9937755102040816,0.5456122448979592,0.12243978122758542,0.013481819343413444,9.081844082668523
vggss,C0,12345,best,23,-D64b_8YJK4_000046,0.9915306122448979,0.09377551020408163,0.2220975754123762,0.01869471569820132,11.880232842147203
vggss,C0,12345,best,24,-E5o64ACjm0_000017,0.9797959183673469,0.0646938775510204,0.10659378871680773,0.017773199342869417,5.9974451791412005
vggss,C0,12345,best,25,-FoTxwPOz3U_000000,0.9948979591836735,-0.13418367346938775,0.17089385187667122,0.021715661306664448,7.869613062358114
vggss,C0,12345,best,26,-GOaBCyC5Js_000087,0.9886734693877551,0.7874489795918367,0.2138653133683788,0.049524240967603224,4.318396591040758
vggss,C0,12345,best,27,-GW1J75oAKU_000304,0.9929591836734694,0.9328571428571428,0.11770460181798727,0.04065760731351257,2.8950203810657618
vggss,C0,12345,best,28,-HMEhGV38GM_000216,0.9941836734693877,0.19255102040816327,0.14922066145955418,0.01576315947127268,9.466418311094232
vggss,C0,12345,best,29,-IKnJa9U66I_000150,0.9772448979591837,0.17091836734693877,0.09367937379778786,0.019583494462190716,4.783588239507097
vggss,C0,12345,best,30,-Igq1W20Gi8_000000,0.9948979591836735,0.8419387755102041,0.2184940078540032,0.02873214492626967,7.604514331063224
vggss,C0,12345,best,31,-JGpAlLrSD0_000458,0.9941836734693877,0.8636734693877551,0.1546237174782505,0.022632240837576364,6.832010961173953
vggss,C0,12345,best,32,-JUBdOr8Hes_000030,0.9821428571428571,0.5320408163265307,0.22627718773682864,0.031913503153006645,7.090327459569745
vggss,C0,12345,best,33,-JUhUI_KvUI_000026,0.9790816326530613,-0.10459183673469388,0.09187874342104643,0.014694446879540296,6.2526166635760285
vggss,C0,12345,best,34,-K-ccLMFE5M_000259,0.9954081632653061,0.4194897959183673,0.130265496678274,0.010102789830618238,12.89401233345289
vggss,C0,12345,best,35,-K1BRF6qng8_000030,0.9935714285714285,0.16040816326530613,0.11715063615349323,0.01154275582311404,10.149277862995456
vggss,C0,12345,best,36,-KBH8YmHR-0_000050,0.9915306122448979,0.783469387755102,0.10250427189661623,0.018390955553804322,5.573624034745294
vggss,C0,12345,best,37,-Lmibx_Iu_E_000173,0.9910204081632653,0.7875510204081633,0.11420232742936942,0.027107823309582797,4.212891832926997
vggss,C0,12345,best,38,-Lv13WPa4xk_000170,0.9936734693877551,0.4380612244897959,0.15202120185603524,0.014148555263174841,10.744644879163634
vggss,C0,12345,best,39,-N00SskHxS4_000529,0.9888775510204082,0.72,0.17141552212951638,0.04851058545665885,3.5335694367709776
vggss,C0,12345,best,40,-NCa3eFLULw_000221,0.9873469387755102,-0.5686734693877551,0.13459909800247338,0.019575367522681457,6.875942321211441
vggss,C0,12345,best,41,-NwBdmVSg1w_000000,0.9853061224489796,0.813265306122449,0.123004277016453,0.02080792532738135,5.9114147653437845
vggss,C0,12345,best,42,-OAyRsvFGgc_000030,0.9939795918367347,0.9607142857142857,0.23248419528468658,0.07365038976815046,3.1565915131819517
vggss,C0,12345,best,43,-OVb-UG8yJw_000030,0.9936734693877551,0.8426530612244898,0.15495676898137936,0.020636384360845705,7.508910779709331
vggss,C0,12345,best,44,-PvlrLjIAYo_000009,0.9925510204081632,0.523469387755102,0.15722946783066916,0.018814253745967246,8.356933522509264
