sample_id,sample_index,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
6zlMP_kQ_-w_000030,762,0.7786989795918368,1,0,0,10345,1398,0.7340746231776625,0.7261672616004944,0.6737479567527771,0.052419304847717285,0.6092071533203125,0.7603398561477661,0.9550569022053623,0.6199378188775511,0.9930214088023079,0.49557227682227684,0.6128838062286377,0.48184168338775635,0.13104212284088135,0.721343994140625,0.4955722689628601,1.0,0.3859016262755102,0.9910267034051022,-0.23850234635538564,C_aud_better,GOOD,,,,very_large,Q4,,
8EtCndQcHvs_000033,867,0.9029217155612245,1,0,0,12121,1585,0.6745125520425409,0.6716196537017822,0.7765258550643921,-0.10490620136260986,0.3414154052734375,0.7223485112190247,0.9105985141489746,0.7162587691326531,0.9954998553705826,0.43903010674791726,0.5667644739151001,0.6384646892547607,-0.07170021533966064,0.363800048828125,0.45480629801750183,0.9267755138757703,0.4431002869897959,0.9935580178609255,-0.23548244529462364,C_aud_better,UNDER,,,,very_large,Q4,,
8Hye31i3cUI_000092,873,0.5405373086734694,1,129,0,6600,325,0.7004044157831457,0.6971231698989868,0.503440260887146,0.19368290901184082,0.8785400390625,0.70879727602005,0.9833751087012124,0.38960857780612246,0.9934210019190288,0.47020868667502397,0.6125194430351257,0.31779205799102783,0.2947273850440979,0.932159423828125,0.47020867466926575,1.0,0.2541653380102041,0.9870294505407043,-0.23019572910812175,C_aud_better,GOOD,,,,very_large,Q4,,
OgSyPzydMxk_000020,2351,0.2255261479591837,1,250,12535,0,0,0.5926203609489638,0.8032073378562927,0.6584712862968445,0.14473605155944824,0.884765625,0.9779073596000671,0.6006622157086251,0.36716757015306123,0.9932295320529573,0.3625993335042297,0.8294510841369629,0.7689846158027649,0.060466468334198,0.7122802734375,1.0,0.3625993335042297,0.6219706632653061,0.9943617859779548,-0.23002102744473407,C_aud_better,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
Ubd5GQAZMEo_000373,2817,0.6478794642857143,1,513,138,9731,790,0.5959729833057219,0.6889909505844116,0.668122410774231,0.020868539810180664,0.527923583984375,0.719299852848053,0.776585851876453,0.6000876913265306,0.9953640730127289,0.36713060156027266,0.5918357372283936,0.6405742168426514,-0.04873847961425781,0.4300079345703125,0.4357388913631439,0.6998517786561265,0.4033801020408163,0.9945638294215361,-0.22884238174544924,C_aud_better,GOOD,,,,very_large,Q4,,
woWw2_6KmN0_000004,4987,0.8744818239795918,2,16,0,10850,1202,0.6363675750617391,0.650214672088623,0.6639785766601562,-0.013763904571533203,0.485076904296875,0.6694926619529724,0.9278584965255844,0.6309789540816326,0.9945198609617248,0.41241103202846974,0.5431088209152222,0.5746190547943115,-0.031510233879089355,0.4560699462890625,0.4225807785987854,0.944863432531594,0.3911033163265306,0.9923716624643366,-0.2239565430332694,C_aud_better,GOOD,,,,very_large,Q4,,
ukYd1nfdJlM_000060,4883,0.9384765625,1,4,0,11037,715,0.6759185886474538,0.698286771774292,0.70453941822052,-0.006252646446228027,0.5113983154296875,0.6883348822593689,0.9740068513732797,0.6632254464285714,0.9954074246805187,0.4525921378521984,0.5875635743141174,0.4647085964679718,0.12285497784614563,0.7039642333984375,0.45403385162353516,0.993032977241059,0.42908960459183676,0.9944370346045656,-0.22332645079525543,C_aud_better,GOOD,,,,very_large,Q4,,
IUgHJv3LBns_000089,1822,0.31210140306122447,1,366,15605,0,11,0.6001033222063265,0.8028912544250488,0.7574394345283508,0.045451819896698,0.605712890625,0.9643039703369141,0.6137370453159927,0.49037388392857145,0.9938464121875027,0.37948378232494234,0.880871057510376,0.8484200239181519,0.03245103359222412,0.61627197265625,0.9876756072044373,0.3812892887957599,0.8084542410714286,0.9964742986512478,-0.2206195398813841,C_aud_better,OVER,,,CALIBRATION_RECOVERABLE,very_large,Q3,,
HOhpKjQWqxc_000030,1713,0.26426977040816324,1,0,4387,3425,2002,0.4891448590689527,0.7121464014053345,0.6889607906341553,0.0231856107711792,0.539520263671875,0.6949471831321716,0.6228876571583074,0.2948421556122449,0.9928166338512033,0.27280437240859406,0.6016483902931213,0.6886188983917236,-0.0869705080986023,0.3600311279296875,0.4366515874862671,0.42096844554311474,0.2741151147959184,0.9902435537642168,-0.21634048666035866,C_aud_better,MIXED,,,,large,Q3,,
fFKL_Njts_U_000371,3772,0.787109375,1,0,0,8912,355,0.599950696413164,0.6434931755065918,0.779301643371582,-0.13580846786499023,0.37255859375,0.6162201762199402,0.9578479219143576,0.5063775510204082,0.9893636558891176,0.38361104202934593,0.5342444181442261,0.6650194525718689,-0.13077503442764282,0.3394927978515625,0.3905656635761261,0.9556409144414845,0.32168765943877553,0.9878104854660879,-0.21633965438381808,C_aud_better,GOOD,,,,very_large,Q4,,
29dwfsI1XlQ_000006,320,0.7039022640306123,1,95,0,8217,768,0.6380413999501205,0.6765002608299255,0.5018310546875,0.17466920614242554,0.774261474609375,0.6519153714179993,0.96772159878956,0.4741908482142857,0.9935826895417814,0.42195418896344744,0.5715153217315674,0.4008389711380005,0.1706763505935669,0.7425537109375,0.4219541847705841,1.0,0.29701450892857145,0.9892161544828572,-0.2160872109866731,C_aud_better,GOOD,,,,very_large,Q4,,
i7zNzUXtXj0_000215,4012,0.35957429846938777,1,508,9460,294,208,0.7521078497677983,0.7785226106643677,0.7399208545684814,0.03860175609588623,0.659881591796875,0.9245648980140686,0.8012777404169469,0.41489955357142855,0.9926885173370441,0.5375266456682892,0.8148748874664307,0.755103588104248,0.05977129936218262,0.6650238037109375,0.9364261031150818,0.5578853520010567,0.6035554846938775,0.992579785714986,-0.2145812040995091,C_aud_better,GOOD,,,,very_large,Q3,,
FayXchyGICg_000027,1554,0.36513472576530615,2,0,0,8611,3359,0.4896093326098752,0.8303159475326538,0.8553333282470703,-0.025017380714416504,0.40393829345703125,0.9850444793701172,0.4932761165473132,0.7291533801020408,0.9938672950030844,0.28166323393331544,0.6773357391357422,0.6768661141395569,0.00046962499618530273,0.4750518798828125,0.5150374174118042,0.38332791680207995,0.49059311224489793,0.9931645045512726,-0.20794609867655978,C_aud_better,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
Mqlg9NYMidw_000011,2198,0.3400829081632653,1,0,17,10069,10288,0.33924417224516923,0.6912065744400024,0.7855151891708374,-0.09430861473083496,0.24245452880859375,0.8374941349029541,0.3631489340075725,0.7842992665816326,0.9971770891030596,0.1325380630984147,0.5102112293243408,0.6019443273544312,-0.09173309803009033,0.30059814453125,0.2474214732646942,0.22205859149003312,0.37892617984693877,0.9945833024267832,-0.20670610914675452,C_aud_better,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
