sample_id,sample_index,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
_fprJMwmYoU_000221,3322,0.8705357142857143,1,2128,0,504,360,0.5694581945819458,0.6402714252471924,0.4287824034690857,0.2114890217781067,0.8694305419921875,0.5794184803962708,0.9706976565796034,0.5196308992346939,0.9948090483066153,0.6109472824607567,0.6560587882995605,0.48573195934295654,0.170326828956604,0.7943267822265625,0.6165980100631714,0.9852214946775433,0.5448222257653061,0.9942071474068754,0.04148908787881089,B_close,GOOD,,,,very_large,Q4,,
_gG0KNGD47M_000030,3323,0.2323620854591837,1,620,328,0,10123,0.29341334077588616,0.7879969477653503,0.8328299522399902,-0.04483300447463989,0.4320526123046875,0.9017068147659302,0.3031080613539384,0.6912468112244898,0.997491829260265,0.4276166698674861,0.8334628343582153,0.7053345441818237,0.1281282901763916,0.86151123046875,0.9548846483230591,0.4364341996942256,0.5083904655612245,0.9957157325780724,0.13420332909159993,A_ogl_help,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
_hd1tNgkZz8_000009,3324,0.20192920918367346,1,0,23,290,1997,0.42768777614138437,0.7194640636444092,0.744481086730957,-0.02501702308654785,0.538665771484375,0.7165416479110718,0.5147840884918102,0.281070631377551,0.9882828600413339,0.4646356909539364,0.6855559349060059,0.6738996505737305,0.01165628433227539,0.5777587890625,0.6879194378852844,0.5887321564321311,0.23594945790816327,0.9856502154677094,0.03694791481255205,B_close,OVER,local_boundary_leakage,target_dominant,PRECISION_COVERAGE_TRADEOFF,large,Q2,local_boundary_leakage,
_k2hN2MlHoA_000030,3325,0.053810586734693876,1,0,1343,145,595,0.14731381993330864,0.7201337218284607,0.8049250841140747,-0.08479136228561401,0.3447265625,0.7362962961196899,0.1555190487366033,0.2547632334183674,0.9866542647654017,0.12939689672119636,0.6822737455368042,0.8029501438140869,-0.12067639827728271,0.2993316650390625,0.6825925707817078,0.13768115942028986,0.266780931122449,0.9809948455164783,-0.017916923212112273,B_close,OVER,,,PERSISTENT_OVER,medium,Q1,,
_kgVaDLEXMQ_000047,3326,0.25255102040816324,1,1238,3791,0,2538,0.2517768684040491,0.5872609615325928,0.6497896909713745,-0.06252872943878174,0.40630340576171875,0.46125316619873047,0.35666341225286796,0.3266103316326531,0.9932237165853269,0.2894801373222168,0.6384055018424988,0.7003087997436523,-0.061903297901153564,0.4293670654296875,0.5589488744735718,0.37517877006197364,0.37625558035714285,0.9911977310213217,0.037703268918167665,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
_mB-DrTf79o_000130,3327,0.3946109693877551,1,0,0,2147,4400,0.6954227862540995,0.8479878306388855,0.7434199452400208,0.10456788539886475,0.8000335693359375,0.9852524995803833,0.7027377521613832,0.5532525510204082,0.9952526098831475,0.7340182648401826,0.7564697265625,0.6510318517684937,0.10543787479400635,0.73150634765625,0.8768181800842285,0.8184132371658889,0.4227718431122449,0.9918555837687172,0.03859547858608314,B_close,GOOD,,,,very_large,Q3,,
_nMkSRVn6G0_000012,3328,0.16645408163265307,1,28,91,208,2992,0.5363154103084682,0.8386707305908203,0.6757446527481079,0.1629260778427124,0.8278350830078125,0.9804837107658386,0.5421024758374156,0.30106026785714285,0.986401291923482,0.6475582147477361,0.81089186668396,0.6076236367225647,0.20326822996139526,0.8758087158203125,0.9589319825172424,0.666029106029106,0.2396564094387755,0.979377616836369,0.11124280443926793,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
_pa-9nYl1QE_000037,3329,0.15084901147959184,1,0,0,64,17189,0.2243730361060058,0.9176552891731262,0.7891919612884521,0.12846332788467407,0.8891143798828125,1.0,0.2243730361060058,0.6723134566326531,0.9944917528681783,0.4536113629495316,0.850587010383606,0.673443615436554,0.177143394947052,0.862640380859375,0.9915444850921631,0.4553728535889813,0.32846380739795916,0.9907706466030756,0.22923832684352577,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
_peXjzFQ2_c_000030,3330,0.36049107142857145,1,29,646,5232,8271,0.37401656854061377,0.7078182101249695,0.7124977111816406,-0.004679501056671143,0.4463043212890625,0.7937306761741638,0.41428365315250326,0.6906688456632653,0.9953913880879622,0.2975846038815383,0.6671030521392822,0.7134890556335449,-0.046386003494262695,0.4163665771484375,0.5060814023017883,0.41938883034773444,0.4350087691326531,0.9932753508888327,-0.07643196465907548,transition,OVER,,,PERSISTENT_OVER,very_large,Q3,,
_pquL-kF_FM_000229,3331,0.3156887755102041,1,0,714,376,1805,0.6570926878213972,0.8519038558006287,0.6907022595405579,0.1612015962600708,0.8680267333984375,0.9922348260879517,0.6604891578416541,0.47425063775510207,0.9913203845204343,0.6720255826178377,0.8301054239273071,0.6420080661773682,0.18809735774993896,0.908477783203125,0.9684974551200867,0.687043754758386,0.4450135522959184,0.9872893843211513,0.014932894796440555,B_close,GOOD,,,,very_large,Q3,,
_qL20ImF8bE_000014,3332,0.10752152423469388,1,0,71,74,2748,0.2372687828271295,0.8462096452713013,0.8269542455673218,0.019255399703979492,0.582000732421875,0.9629286527633667,0.2394560958746255,0.4323780293367347,0.99109058543589,0.26646893537308775,0.8377559185028076,0.8177790641784668,0.01997685432434082,0.5927276611328125,0.9492122530937195,0.27032305743243246,0.37755102040816324,0.9901164064946626,0.029200152545958258,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q1,,
_qL20ImF8bE_000047,3333,0.13058035714285715,1,154,2492,7,741,0.37858975161108677,0.7939949035644531,0.756415843963623,0.03757905960083008,0.581573486328125,0.9235348105430603,0.390840976618008,0.30855389030612246,0.9913163313157222,0.34949813916770045,0.8163211345672607,0.7821727991104126,0.034148335456848145,0.6038284301757812,0.9459707140922546,0.3566168009205984,0.3463807397959184,0.9860281327505354,-0.029091612443386317,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
_r--eecSZRk_000024,3334,0.008370535714285714,1,0,248,0,1072,0.04153481012658228,0.9852792024612427,0.928307294845581,0.05697190761566162,0.925933837890625,1.0,0.04153481012658228,0.20153061224489796,0.9851082315071911,0.04521963824289406,0.9756704568862915,0.9084562063217163,0.0672142505645752,0.86297607421875,1.0,0.04521963824289406,0.18510841836734693,0.9815502226751756,0.0036848281163117808,B_close,OVER,,,PERSISTENT_OVER,tiny,Q1,,
_rgOfS3NOSY_000108,3335,0.3553491709183674,2,542,451,2685,4341,0.577173779362932,0.7520108222961426,0.6430865526199341,0.1089242696762085,0.714813232421875,0.7896242141723633,0.6820560023253561,0.4113919005102041,0.9911539387878023,0.5821587084816856,0.6769824028015137,0.6138149499893188,0.06316745281219482,0.6171417236328125,0.6694335341453552,0.8170305975768362,0.29115513392857145,0.9910355147196936,0.004984929118753589,B_close,GOOD,,,,very_large,Q3,,
_sQ3jyZ2MnI_000000,3336,0.2914939413265306,1,0,190,721,3230,0.5127415086816254,0.8475579619407654,0.7274985313415527,0.12005943059921265,0.702789306640625,0.9671133756637573,0.5218401829853169,0.5402184311224489,0.9909387664854798,0.5468692711940359,0.7977595925331116,0.6587773561477661,0.13898223638534546,0.7245330810546875,0.9178175926208496,0.5750267723281216,0.4652622767857143,0.990335808227989,0.034127762512410564,B_close,GOOD,,,,large,Q3,,
_snV8otOVmg_000293,3337,0.30887276785714285,1,18,148,1321,2624,0.37844859232485245,0.775066077709198,0.8058345913887024,-0.030768513679504395,0.5011444091796875,0.8647567629814148,0.40225710598193115,0.6640027104591837,0.9960359357503247,0.36733764459422535,0.745413064956665,0.8588521480560303,-0.11343908309936523,0.3077239990234375,0.7806813716888428,0.409607962624416,0.5886878188775511,0.993923158737594,-0.011110947730627097,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
_uZaiX3Awog_000002,3338,0.6972058354591837,1,103,1486,5511,1371,0.4480593607305936,0.594550371170044,0.723197340965271,-0.12864696979522705,0.35833740234375,0.5161077976226807,0.7726377952755905,0.46572066326530615,0.9905259563968718,0.31295934275321075,0.5132684707641602,0.774295449256897,-0.2610269784927368,0.192626953125,0.3615184426307678,0.6996957123098202,0.3602319834183674,0.9875961061820786,-0.13510001797738286,C_aud_better,GOOD,,,,very_large,Q4,,
_uswoJHYy14_000060,3339,0.2679966517857143,1,1,17,314,5943,0.4684173755804874,0.7679764628410339,0.6857160329818726,0.08226042985916138,0.7136077880859375,0.8476240038871765,0.5114880631843475,0.44411670918367346,0.9858730536137263,0.6022165480523713,0.7388403415679932,0.615464448928833,0.12337589263916016,0.753448486328125,0.8243474364280701,0.6908694297288875,0.3197743941326531,0.9815018485580687,0.13379917247188394,A_ogl_help,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q3,,
_w8u8H6TP_o_000000,3340,0.2813695790816326,1,0,78,17,3313,0.49841135352679516,0.8207850456237793,0.7743730545043945,0.046411991119384766,0.62408447265625,1.0,0.49841135352679516,0.5645328443877551,0.99026699186103,0.5619943406002152,0.833046555519104,0.7254867553710938,0.10755980014801025,0.7808380126953125,0.9987958669662476,0.5623753689080322,0.49972098214285715,0.9883060337987094,0.06358298707342008,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q3,,
_wNC03n2xmg_000211,3341,0.34761639030612246,1,1035,79,1233,3744,0.555127529297271,0.7761120796203613,0.6851029396057129,0.09100914001464844,0.658660888671875,0.7848870754241943,0.654741977139031,0.41671316964285715,0.9913116613189887,0.6425985902076586,0.7780930399894714,0.5726877450942993,0.20540529489517212,0.80859375,0.7735351324081421,0.7915053384958348,0.3397241709183674,0.9870335918585623,0.08747106091038759,transition,GOOD,,,,very_large,Q3,,
_xXjtC5N1-Q_000030,3342,0.20982142857142858,1,0,80,209,10131,0.3502561714019562,0.8404991626739502,0.798825204372406,0.04167395830154419,0.631317138671875,1.0,0.3502561714019562,0.5990513392857143,0.9907758452786845,0.5157694806817614,0.8237254619598389,0.684369683265686,0.13935577869415283,0.8061370849609375,0.980148196220398,0.5212142640670775,0.39457110969387754,0.9867274867896564,0.16551330927980523,A_ogl_help,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
_xsRyM_fXYI_000034,3343,0.052076690051020405,1,0,77,0,2117,0.19592112169153483,0.9300017356872559,0.8207994103431702,0.1092023253440857,0.8798370361328125,1.0,0.19592112169153483,0.265804368622449,0.9821951227901217,0.23130034522439585,0.9440867900848389,0.8194659352302551,0.12462085485458374,0.9440460205078125,1.0,0.23130034522439585,0.22514748086734693,0.9764179843782569,0.03537922353286102,B_close,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
_yH2zKXrXWg_000000,3344,0.011459661989795918,1,0,768,0,2500,0.04028585441042528,0.8424610495567322,0.8092429637908936,0.03321808576583862,0.5886688232421875,1.0,0.04028585441042528,0.28445870535714285,0.9893376625110729,0.04584961326847939,0.8504032492637634,0.826266884803772,0.024136364459991455,0.5442962646484375,1.0,0.04584961326847939,0.2499402104591837,0.985295295715967,0.005563758858054109,B_close,OVER,,,PERSISTENT_OVER,small,Q1,,
_yL7bluGUFI_000014,3345,0.47837611607142855,1,4,577,2247,1930,0.6460727364566233,0.7820199131965637,0.7480176687240601,0.03400224447250366,0.6004791259765625,0.8526017665863037,0.7273082664013079,0.5607860331632653,0.9930567421738196,0.6009299871384758,0.7233492136001587,0.7058451771736145,0.01750403642654419,0.55010986328125,0.7591550946235657,0.742482275283188,0.48911830357142855,0.9923162392955566,-0.045142749318147546,B_close,GOOD,,,,very_large,Q4,,
