sample_id,baseline_aud_iou,baseline_img_iou,baseline_iqr_iou,new_aud_iou,new_img_iou,new_iqr_iou,new_ogl_iou,a3_query_iou,category
10000130166,0.7652508464142813,0.7043288013752149,0.7544431004001116,0.8149762520290987,0.7273728685679794,0.7903605015673981,0.7130158437730287,0.6627256825139002,STABLE_SUCCESS
10007936344,0.6743408621842388,0.7094179764243614,0.6886663496968977,0.610260678298606,0.6449122261923256,0.6220086308356219,0.7027863253643526,0.29896102132283037,STABLE_SUCCESS
10008553263,0.4047093451066961,0.3848384424192212,0.3947406654075258,0.5003687315634219,0.446273637374861,0.4977711407301743,0.39994488586781796,0.13729182358356348,AUD_IMPROVE
10009662863,0.6550581661288927,0.6570292021760034,0.6657895074644109,0.6168267761523233,0.5742928847588686,0.5977502510880482,0.5996790570918699,0.2530199516807731,STABLE_SUCCESS
10013411946,0.5060302891234512,0.48108845041360376,0.5076117173168933,0.6309849322240968,0.48094730344014813,0.5789141293322871,0.681242263981096,0.6788057276327816,STABLE_SUCCESS
10016382545,0.555963270226193,0.4964373801041381,0.5377065213594607,0.1997266514806378,0.19680675298146535,0.1980498866213152,0.4087300332120829,0.4028896329140651,AUD_HURT
10031203703,0.8262806236080178,0.8114213197969543,0.8242512257514389,0.8492891630901288,0.843706703612917,0.8456353443673251,0.896646164203311,0.3638830464023266,STABLE_SUCCESS
10035917404,0.6423221941015443,0.6390865421665083,0.6411591811478369,0.5138238447215483,0.6172965236299579,0.5700103615335069,0.5429190217104221,0.4496809032891507,STABLE_SUCCESS
10045181004,0.6305113865465192,0.6054392785499991,0.6207946763375174,0.61989800483135,0.6244718401697067,0.6267790028677793,0.7043307454868581,0.4135987511914794,STABLE_SUCCESS
10060697266,0.7922037199016388,0.7854398613631534,0.7919972404277337,0.7654796382286796,0.7261144457783113,0.7471684737952924,0.739637152101367,0.06374153456311558,STABLE_SUCCESS
10061269855,0.69676527837625,0.6370505044483853,0.6755595211539891,0.6210607567503377,0.6286223085640279,0.6248723527061226,0.657148451030889,0.4148481770227765,STABLE_SUCCESS
10067897816,0.3446613641841408,0.2753997521611251,0.32599393967079315,0.5392531413554755,0.5451497005988024,0.5399557628714714,0.6412496174924194,0.3068394502771787,AUD_IMPROVE
10069511285,0.7647578271340647,0.7510930219179658,0.7498972856008107,0.8214353342170043,0.8103419353034921,0.8252806380247453,0.8036111269452203,0.3944565770185778,STABLE_SUCCESS
10079676496,0.767016060101669,0.7305354202256183,0.7810828323011316,0.7838340238504072,0.755579817515402,0.7727408244284392,0.7668867876483271,0.22085097340503784,STABLE_SUCCESS
10080652613,0.8436052246166722,0.7438943396226415,0.8262071232221824,0.7981191610468353,0.8447979890871191,0.8149112535436953,0.7694959776719751,0.5947510962084086,STABLE_SUCCESS
