sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_IQR,IoU_OBJ,IoU_OGL,Y_IMG_BETTER,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,correction_type,S_ORIGINAL,S_KEEP_A_BLUR,S_KEEP_I_BLUR,S_REMOVE_A_BLUR,S_REMOVE_I_BLUR,S_REMOVE_A_EXTRA_BLUR,S_REMOVE_I_EXTRA_BLUR,S_KEEP_RANDOM_BLUR,S_REMOVE_RANDOM_BLUR,DROP_A_BLUR,DROP_I_BLUR,CF_A_BLUR,CF_I_BLUR,DELTA_CF_BLUR,DELTA_KEEP_BLUR,DELTA_DROP_BLUR,DROP_A_EXTRA_BLUR,DROP_I_EXTRA_BLUR,DROP_DENSITY_A_BLUR,DROP_DENSITY_I_BLUR,CF_RANDOM_BLUR,PERTURB_BLUR_KEEP_A_mean_abs,PERTURB_BLUR_KEEP_A_L1,PERTURB_BLUR_KEEP_A_L2,PERTURB_BLUR_KEEP_I_mean_abs,PERTURB_BLUR_KEEP_I_L1,PERTURB_BLUR_KEEP_I_L2,PERTURB_BLUR_REMOVE_A_mean_abs,PERTURB_BLUR_REMOVE_A_L1,PERTURB_BLUR_REMOVE_A_L2,PERTURB_BLUR_REMOVE_I_mean_abs,PERTURB_BLUR_REMOVE_I_L1,PERTURB_BLUR_REMOVE_I_L2,S_KEEP_A_MEAN,S_KEEP_I_MEAN,S_REMOVE_A_MEAN,S_REMOVE_I_MEAN,S_REMOVE_A_EXTRA_MEAN,S_REMOVE_I_EXTRA_MEAN,S_KEEP_RANDOM_MEAN,S_REMOVE_RANDOM_MEAN,DROP_A_MEAN,DROP_I_MEAN,CF_A_MEAN,CF_I_MEAN,DELTA_CF_MEAN,DELTA_KEEP_MEAN,DELTA_DROP_MEAN,DROP_A_EXTRA_MEAN,DROP_I_EXTRA_MEAN,DROP_DENSITY_A_MEAN,DROP_DENSITY_I_MEAN,CF_RANDOM_MEAN,PERTURB_MEAN_KEEP_A_mean_abs,PERTURB_MEAN_KEEP_A_L1,PERTURB_MEAN_KEEP_A_L2,PERTURB_MEAN_KEEP_I_mean_abs,PERTURB_MEAN_KEEP_I_L1,PERTURB_MEAN_KEEP_I_L2,PERTURB_MEAN_REMOVE_A_mean_abs,PERTURB_MEAN_REMOVE_A_L1,PERTURB_MEAN_REMOVE_A_L2,PERTURB_MEAN_REMOVE_I_mean_abs,PERTURB_MEAN_REMOVE_I_L1,PERTURB_MEAN_REMOVE_I_L2,A20_area_14,I20_area_14,A20_area_input,I20_area_input,A20_I20_IoU,R_A_PLUS_area,R_I_PLUS_area,AUD_EXTRA_EXTERIOR_AREA,AUD_EXTRA_EXTERIOR_FRACTION,IoU_CF_BLUR,IoU_CF_MEAN,IoU_CF_CONSENSUS
0,-0BIyqJj9ZU_000030,0.299209068494028,0.25156669650850494,0.29972884655496074,0.42272030651340997,0.34181855912565284,False,False,False,False,True,False,SHRINK,0.43324708938598633,0.4433525502681732,0.4410007894039154,0.43470045924186707,0.4357190728187561,0.43202269077301025,0.43324708938598633,0.3774903416633606,0.428455114364624,-0.0014533698558807373,-0.0024719834327697754,0.008652091026306152,0.005281716585159302,-0.0033703744411468506,-0.0023517608642578125,-0.001018613576889038,0.0012243986129760742,0.0,3.060996532440185e-05,0.0,-0.05096477270126343,0.19892753660678864,29944.1640625,131.83216857910156,0.19154810905456543,28833.353515625,126.55199432373047,0.06102793291211128,9186.4130859375,72.5094223022461,0.06840735673904419,10297.22265625,81.37523651123047,0.43003833293914795,0.4205983579158783,0.3950645327568054,0.42171579599380493,0.42802709341049194,0.43324708938598633,0.3426751494407654,0.36262303590774536,0.03818255662918091,0.011531293392181396,0.03497380018234253,-0.0011174380779266357,-0.036091238260269165,-0.009439975023269653,-0.02665126323699951,0.005219995975494385,0.0,0.00013049989938735963,0.0,-0.01994788646697998,0.7914592623710632,119136.78125,411.5854187011719,0.7351773977279663,110664.78125,381.3315734863281,0.21286939084529877,32042.8046875,207.24244689941406,0.2691512703895569,40514.8046875,258.7242431640625,40,40,10240,10240,0.48148148148148145,40,0,11,0.275,0.299209068494028,0.299209068494028,0.299209068494028
1,-0UuUoXQUoI_000107,0.6284455632473254,0.500818094321463,0.5812614051094891,0.2959703984477235,0.45500074378935884,False,False,False,True,False,False,EXPAND,0.5151352882385254,0.4409025311470032,0.4475865662097931,0.3768150210380554,0.3720954656600952,0.5115768909454346,0.47487977147102356,0.2957921624183655,0.33091506361961365,0.13832026720046997,0.14303982257843018,0.06408751010894775,0.07549110054969788,0.011403590440750122,0.006684035062789917,0.004719555377960205,0.0035583972930908203,0.04025551676750183,0.00014826655387878418,0.0025159697979688644,-0.03512290120124817,0.3376387059688568,50824.08203125,211.9207305908203,0.3330811560153961,50138.0390625,209.83096313476562,0.10546695441007614,15875.7294921875,120.24163818359375,0.11002453416585922,16561.7734375,123.85240936279297,0.4730227291584015,0.45686763525009155,0.3746339976787567,0.37331461906433105,0.5030255317687988,0.4684169292449951,0.35682928562164307,0.3263235092163086,0.14050129055976868,0.14182066917419434,0.09838873147964478,0.0835530161857605,-0.014835715293884277,-0.016155093908309937,0.0013193786144256592,0.012109756469726562,0.04671835899353027,0.0005045731862386068,0.002919897437095642,0.030505776405334473,0.9625253081321716,144887.015625,467.12158203125,0.9667885303497314,145528.75,468.48541259765625,0.20988385379314423,31593.396484375,205.99205017089844,0.20562052726745605,30951.6484375,202.87115478515625,40,40,10240,10240,0.9047619047619048,24,16,24,1.0,0.500818094321463,0.6284455632473254,0.6284455632473254
2,-2-wdcN5vOw_000017,0.6180354539500095,0.5655701148937073,0.5951922058667797,0.3897850673635831,0.5247595067467234,False,False,False,True,False,False,MIXED,0.4976193308830261,0.4787749648094177,0.4867282807826996,0.4817544221878052,0.47967320680618286,0.498634934425354,0.4976193308830261,0.3800939619541168,0.48926684260368347,0.015864908695220947,0.01794612407684326,-0.002979457378387451,0.007055073976516724,0.010034531354904175,0.00795331597328186,0.0020812153816223145,-0.0010156035423278809,0.0,-2.5390088558197023e-05,0.0,-0.10917288064956665,0.30273744463920593,45570.4609375,198.7012481689453,0.2969869375228882,44704.8515625,196.53518676757812,0.13449130952358246,20244.708984375,145.59230041503906,0.14024175703525543,21110.3125,148.50328063964844,0.4527568817138672,0.4542771875858307,0.4669623374938965,0.46850788593292236,0.49180203676223755,0.4976193308830261,0.3405022919178009,0.4683743715286255,0.03065699338912964,0.02911144495010376,-0.014205455780029297,-0.014230698347091675,-2.524256706237793e-05,0.001520305871963501,-0.001545548439025879,0.005817294120788574,0.0,0.00014543235301971434,0.0,-0.12787207961082458,0.8397151231765747,126400.640625,428.776123046875,0.8259572982788086,124329.703125,423.4535217285156,0.2434367686510086,36644.05078125,236.94410705566406,0.2571945786476135,38714.98828125,246.33029174804688,40,40,10240,10240,0.7777777777777778,40,0,11,0.275,0.5655701148937073,0.6180354539500095,0.6180354539500095
3,-23CeprtibU_000030,0.35660546925150854,0.3180734517795311,0.34407841287312946,0.3822492636051958,0.39265782767186036,False,False,False,False,True,False,SHRINK,0.4223257899284363,0.29194509983062744,0.30030661821365356,0.37966248393058777,0.3779509663581848,0.3725665211677551,0.4223257899284363,0.2904284596443176,0.37238359451293945,0.04266330599784851,0.044374823570251465,-0.08771738409996033,-0.07764434814453125,0.010073035955429077,0.008361518383026123,0.001711517572402954,0.04975926876068115,0.0,0.0012439817190170288,0.0,-0.08195513486862183,0.18785740435123444,28277.80078125,119.53302001953125,0.20315633714199066,30580.71875,128.37428283691406,0.07904069870710373,11897.8388671875,91.273681640625,0.06374175101518631,9594.9189453125,78.35222625732422,0.23820722103118896,0.2599465847015381,0.3709923326969147,0.3913142681121826,0.3765735626220703,0.4223257899284363,0.27759748697280884,0.36084017157554626,0.051333457231521606,0.031011521816253662,-0.1327851116657257,-0.13136768341064453,0.0014174282550811768,0.02173936367034912,-0.020321935415267944,0.04575222730636597,0.0,0.0011438056826591492,0.0,-0.08324268460273743,0.6382982134819031,96081.7578125,320.8940734863281,0.6390898823738098,96200.921875,322.0414733886719,0.18175910413265228,27359.833984375,174.72169494628906,0.18096745014190674,27240.66796875,172.59776306152344,40,40,10240,10240,0.5686274509803921,40,0,20,0.5,0.3180734517795311,0.3180734517795311,0.3180734517795311
4,-2Dm0VjW8oM_000001,0.5905244122965642,0.5328180918297418,0.5621723399542199,0.5322961463867105,0.5793792781580585,False,False,False,True,False,False,SHRINK,0.411620557308197,0.3527994155883789,0.35549402236938477,0.39843833446502686,0.4030334949493408,0.4165990352630615,0.411620557308197,0.34437915682792664,0.38045093417167664,0.013182222843170166,0.008587062358856201,-0.04563891887664795,-0.047539472579956055,-0.0019005537033081055,0.0026946067810058594,-0.004595160484313965,-0.004978477954864502,0.0,-0.00012446194887161255,0.0,-0.03607177734375,0.14114265143871307,21245.921875,91.9496078491211,0.14118532836437225,21252.345703125,91.99130249023438,0.03610772266983986,5435.22314453125,44.881752014160156,0.03606504946947098,5428.7998046875,44.79623031616211,0.33662253618240356,0.34191304445266724,0.38987934589385986,0.3885904848575592,0.40097635984420776,0.411620557308197,0.35707056522369385,0.35860857367515564,0.021741211414337158,0.023030072450637817,-0.0532568097114563,-0.04667744040489197,0.006579369306564331,0.005290508270263672,0.0012888610363006592,0.010644197463989258,0.0,0.00026610493659973145,0.0,-0.001538008451461792,0.3580506443977356,53896.6484375,190.59481811523438,0.3593868911266327,54097.7890625,191.01242065429688,0.08406011015176773,12653.400390625,92.63838958740234,0.08272386342287064,12452.2578125,91.77423095703125,40,40,10240,10240,0.9512195121951219,40,0,32,0.8,0.5905244122965642,0.5328180918297418,0.5905244122965642
5,-2sOH8XovEE_000484,0.15380407338831847,0.12690531578764627,0.14119055896782168,0.20038377192982457,0.1596767147225863,False,False,False,False,True,False,EXPAND,0.5088776350021362,0.46292054653167725,0.4964537024497986,0.4930969476699829,0.48817774653434753,0.5088776350021362,0.49465304613113403,0.41942012310028076,0.4997883439064026,0.01578068733215332,0.020699888467788696,-0.030176401138305664,0.00827595591545105,0.038452357053756714,0.03353315591812134,0.004919201135635376,0.0,0.014224588871002197,0.0,0.00035561472177505495,-0.08036822080612183,0.31531256437301636,47463.37109375,198.6578826904297,0.31616637110710144,47591.890625,198.2146453857422,0.0957985520362854,14420.365234375,105.44572448730469,0.09494475275278091,14291.84375,106.27654266357422,0.45360392332077026,0.4938350319862366,0.4834555387496948,0.47418734431266785,0.5088776350021362,0.500983476638794,0.38635900616645813,0.4879363775253296,0.025422096252441406,0.034690290689468384,-0.02985161542892456,0.019647687673568726,0.049499303102493286,0.04023110866546631,0.009268194437026978,0.0,0.007894158363342285,0.0,0.00019735395908355714,-0.10157737135887146,0.7176029682159424,108019.34375,369.0454406738281,0.715337872505188,107678.3828125,368.2639465332031,0.14602923393249512,21981.48828125,151.01608276367188,0.1482943743467331,22322.45703125,152.9119110107422,40,40,10240,10240,0.6666666666666666,0,40,0,0.0,0.12690531578764627,0.12690531578764627,0.12690531578764627
6,-3Kv4fdm7Uk_000030,0.21268510538274701,0.4332801276935355,0.277159485399224,0.2927117841930904,0.26331360946745563,True,False,False,False,True,False,SHRINK,0.41249921917915344,0.3151401877403259,0.29653117060661316,0.3451922833919525,0.3722603917121887,0.3893594741821289,0.41249921917915344,0.2930384576320648,0.4033038020133972,0.06730693578720093,0.04023882746696472,-0.030052095651626587,-0.07572922110557556,-0.045677125453948975,-0.01860901713371277,-0.027068108320236206,0.023139744997024536,0.0,0.0005784936249256134,0.0,-0.1102653443813324,0.36334049701690674,54692.91796875,223.84764099121094,0.3609083592891693,54326.81640625,220.44607543945312,0.07488254457712173,11271.919921875,89.40381622314453,0.07731467485427856,11638.0234375,97.49017333984375,0.29003965854644775,0.2587461471557617,0.33676260709762573,0.3501579761505127,0.3721264898777008,0.41249921917915344,0.24822448194026947,0.3417969346046448,0.07573661208152771,0.06234124302864075,-0.04672294855117798,-0.09141182899475098,-0.044688880443573,-0.031293511390686035,-0.013395369052886963,0.04037272930145264,0.0,0.0010093182325363159,0.0,-0.0935724526643753,1.0924699306488037,164447.3125,526.7172241210938,1.1023075580596924,165928.15625,529.7173461914062,0.18551751971244812,27925.58203125,193.9166259765625,0.17567968368530273,26444.712890625,185.56480407714844,40,40,10240,10240,0.6326530612244898,40,0,40,1.0,0.21268510538274701,0.21268510538274701,0.21268510538274701
7,-4bPiXbovf0_000008,0.3683596786732314,0.49113375243876,0.4086641823133152,0.7401919732010565,0.5110013669033027,True,False,False,False,True,True,SHRINK,0.37881946563720703,0.3752343952655792,0.3472426235675812,0.39273637533187866,0.3850478231906891,0.38297390937805176,0.37881946563720703,0.34005045890808105,0.3892078995704651,-0.01391690969467163,-0.006228357553482056,-0.01750198006629944,-0.03780519962310791,-0.02030321955680847,-0.027991771697998047,0.007688552141189575,-0.0041544437408447266,0.0,-0.00010386109352111816,0.0,-0.04915744066238403,0.1916651576757431,28850.97265625,142.0384063720703,0.20189355313777924,30390.6328125,146.29478454589844,0.10690996050834656,16092.943359375,110.20520782470703,0.09668157249689102,14553.2841796875,104.48893737792969,0.37335509061813354,0.33849698305130005,0.37930846214294434,0.3772800862789154,0.38037341833114624,0.37881946563720703,0.3531654477119446,0.3914065659046173,-0.0004889965057373047,0.001539379358291626,-0.005953371524810791,-0.038783103227615356,-0.032829731702804565,-0.034858107566833496,0.0020283758640289307,-0.001553952693939209,0.0,-3.884881734848022e-05,0.0,-0.03824111819267273,0.564049482345581,84905.2421875,307.3130798339844,0.5690197348594666,85653.40625,310.5977783203125,0.14175327122211456,21337.8359375,145.2469024658203,0.13678297400474548,20589.66796875,138.08334350585938,40,40,10240,10240,0.7391304347826086,40,0,36,0.9,0.3683596786732314,0.3683596786732314,0.3683596786732314
8,-5CGQGSFGyg_000060,0.2660986547085202,0.42615760713258555,0.3601602330662782,0.40824329731892756,0.35866279772699794,True,False,False,False,True,False,SHRINK,0.35677623748779297,0.3564906418323517,0.36539047956466675,0.3689612150192261,0.36493587493896484,0.3648391366004944,0.35677623748779297,0.3094249367713928,0.35749414563179016,-0.012184977531433105,-0.008159637451171875,-0.01247057318687439,0.0004546046257019043,0.012925177812576294,0.008899837732315063,0.0040253400802612305,-0.008062899112701416,0.0,-0.0002015724778175354,0.0,-0.04806920886039734,0.25979161262512207,39105.9140625,160.56610107421875,0.2605384290218353,39218.328125,161.34878540039062,0.1247524693608284,18778.740234375,133.2327423095703,0.12400567531585693,18666.326171875,132.28382873535156,0.3343137800693512,0.35983532667160034,0.34068870544433594,0.3323841392993927,0.35742127895355225,0.35677623748779297,0.3034955859184265,0.363375723361969,0.01608753204345703,0.02439209818840027,-0.006374925374984741,0.02745118737220764,0.03382611274719238,0.025521546602249146,0.008304566144943237,-0.0006450414657592773,0.0,-1.6126036643981934e-05,0.0,-0.05988013744354248,0.9546115398406982,143695.765625,456.16241455078125,0.959255576133728,144394.828125,457.6602783203125,0.24521367251873016,36911.5234375,228.8964080810547,0.24056962132453918,36212.46484375,225.88665771484375,40,40,10240,10240,0.7777777777777778,40,0,40,1.0,0.42615760713258555,0.42615760713258555,0.42615760713258555
9,-5z9IXBJefc_000227,0.23364234851538357,0.272206463095834,0.26163964990418975,0.1534697508896797,0.22880606908742726,True,False,False,False,True,False,SHRINK,0.5039122104644775,0.5026772022247314,0.488587349653244,0.34681522846221924,0.3608400821685791,0.5110816955566406,0.5039122104644775,0.34663113951683044,0.425516277551651,0.1570969820022583,0.14307212829589844,0.1558619737625122,0.12774726748466492,-0.02811470627784729,-0.014089852571487427,-0.014024853706359863,-0.007169485092163086,0.0,-0.00017923712730407714,0.0,-0.07888513803482056,0.29243797063827515,44020.1015625,190.20974731445312,0.2962818145751953,44598.7109375,191.4272918701172,0.04243899881839752,6388.2578125,54.32027053833008,0.03859512880444527,5809.6474609375,49.86015701293945,0.36949312686920166,0.4192906320095062,0.30794861912727356,0.3111075162887573,0.5009622573852539,0.5039122104644775,0.27893415093421936,0.24806524813175201,0.19596359133720398,0.19280469417572021,0.0615445077419281,0.1081831157207489,0.0466386079788208,0.049797505140304565,-0.0031588971614837646,0.002949953079223633,0.0,7.374882698059082e-05,0.0,0.030868902802467346,1.0559933185577393,158956.5625,516.168701171875,1.0520135164260864,158357.5,515.0115356445312,0.28073281049728394,42258.1484375,254.54542541503906,0.2847125232219696,42857.20703125,256.8786315917969,40,40,10240,10240,0.9047619047619048,40,0,40,1.0,0.23364234851538357,0.272206463095834,0.23364234851538357
