dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C2,12345,best,34,-K-ccLMFE5M_000259,FarFP,,,0
vggss,C2,12345,best,34,-K-ccLMFE5M_000259,HighAUDFP,,,0
vggss,C2,12345,best,35,-K1BRF6qng8_000030,FP,0.528717041015625,0.4669786791471659,5769
vggss,C2,12345,best,35,-K1BRF6qng8_000030,NearFP,0.3868408203125,0.3124897691929939,6109
vggss,C2,12345,best,35,-K1BRF6qng8_000030,FarFP,0.8749542236328125,0.8413717219878966,5453
vggss,C2,12345,best,35,-K1BRF6qng8_000030,HighAUDFP,0.6540753865979382,0.5761094981335545,2411
vggss,C2,12345,best,36,-KBH8YmHR-0_000050,FP,0.911407470703125,0.7859872611464969,3140
vggss,C2,12345,best,36,-KBH8YmHR-0_000050,NearFP,0.8680267333984375,0.722958972233734,4826
vggss,C2,12345,best,36,-KBH8YmHR-0_000050,FarFP,0.9529876708984375,0.9769858945805494,2694
vggss,C2,12345,best,36,-KBH8YmHR-0_000050,HighAUDFP,0.860693359375,0.7573705179282868,2510
vggss,C2,12345,best,37,-Lmibx_Iu_E_000173,FP,0.3760833740234375,0.480500093300989,5359
vggss,C2,12345,best,37,-Lmibx_Iu_E_000173,NearFP,0.3843841552734375,0.5065850491560008,5391
vggss,C2,12345,best,37,-Lmibx_Iu_E_000173,FarFP,,,0
vggss,C2,12345,best,37,-Lmibx_Iu_E_000173,HighAUDFP,0.17640625,0.542257217847769,1905
vggss,C2,12345,best,38,-Lv13WPa4xk_000170,FP,0.3117828369140625,0.18487562189054726,5025
vggss,C2,12345,best,38,-Lv13WPa4xk_000170,NearFP,0.202667236328125,0.1572348356489326,5902
vggss,C2,12345,best,38,-Lv13WPa4xk_000170,FarFP,0.6679121376811594,0.4777397260273973,584
vggss,C2,12345,best,38,-Lv13WPa4xk_000170,HighAUDFP,0.13531068313953487,0.21748251748251748,2860
vggss,C2,12345,best,39,-N00SskHxS4_000529,FP,0.816314697265625,0.5971323657982165,5719
vggss,C2,12345,best,39,-N00SskHxS4_000529,NearFP,0.8016357421875,0.731560662747194,7484
vggss,C2,12345,best,39,-N00SskHxS4_000529,FarFP,0.8915863037109375,0.33036967711745435,2137
vggss,C2,12345,best,39,-N00SskHxS4_000529,HighAUDFP,0.6085115131578948,0.64,4675
vggss,C2,12345,best,40,-NCa3eFLULw_000221,FP,0.1875762939453125,0.12670025188916875,3970
vggss,C2,12345,best,40,-NCa3eFLULw_000221,NearFP,0.1894683837890625,0.12379301807378064,4039
vggss,C2,12345,best,40,-NCa3eFLULw_000221,FarFP,,,0
vggss,C2,12345,best,40,-NCa3eFLULw_000221,HighAUDFP,,,0
vggss,C2,12345,best,41,-NwBdmVSg1w_000000,FP,0.56610107421875,0.4046374918354017,3062
vggss,C2,12345,best,41,-NwBdmVSg1w_000000,NearFP,0.6363525390625,0.4579061820441131,3219
vggss,C2,12345,best,41,-NwBdmVSg1w_000000,FarFP,0.479583740234375,0.37728055077452666,2905
vggss,C2,12345,best,41,-NwBdmVSg1w_000000,HighAUDFP,0.353125,0.7073170731707317,82
vggss,C2,12345,best,42,-OAyRsvFGgc_000030,FP,0.424957275390625,0.4341164453524004,2937
vggss,C2,12345,best,42,-OAyRsvFGgc_000030,NearFP,0.4238128662109375,0.43615200273878807,2921
vggss,C2,12345,best,42,-OAyRsvFGgc_000030,FarFP,,,0
vggss,C2,12345,best,42,-OAyRsvFGgc_000030,HighAUDFP,,,0
vggss,C2,12345,best,43,-OVb-UG8yJw_000030,FP,0.5899505615234375,0.3128376640082326,3887
vggss,C2,12345,best,43,-OVb-UG8yJw_000030,NearFP,0.595977783203125,0.29554560452510015,4243
vggss,C2,12345,best,43,-OVb-UG8yJw_000030,FarFP,0.4487457275390625,0.03641660597232338,1373
vggss,C2,12345,best,43,-OVb-UG8yJw_000030,HighAUDFP,0.025390625,0.08333333333333333,60
vggss,C2,12345,best,44,-PvlrLjIAYo_000009,FP,0.47442626953125,0.9364736387208298,2314
vggss,C2,12345,best,44,-PvlrLjIAYo_000009,NearFP,0.4532012939453125,0.9517263427109974,3128
vggss,C2,12345,best,44,-PvlrLjIAYo_000009,FarFP,0.486328125,0.9313287281592848,2461
vggss,C2,12345,best,44,-PvlrLjIAYo_000009,HighAUDFP,0.22868184840425532,1.0,52
