epoch,learning_rate,epoch_seconds,loss_coarse,loss_equiv,loss_total,mean_valid_ratio,skipped_small_overlap_samples,actual_flip_ratio,mean_crop_scale,aud_l4_ciou,aud_l4_auc,aud_fine_ciou,aud_fine_auc
1,5e-05,188.9032986164093,0.00010226390468783377,0.0003584702149654152,0.00046073411875346417,0.6623814638399145,0,0.49849171485765126,0.7783087847283726,0.3788290034897247,0.4083559519193486,0.4123691353237689,0.4216944552151997
2,5e-05,180.0289340019226,0.00011507351564270779,0.00031658396818981673,0.0004316574843762794,0.6626458400296995,0,0.5000486543594306,0.7786438181943316,0.3788290034897247,0.4083559519193486,0.4152772392400155,0.4231097324544397
3,5e-05,183.29494905471802,0.0001160898548561261,0.00031160701784426246,0.00042769687189770283,0.6631149343112185,0,0.49721975088967973,0.7789337649888415,0.3788290034897247,0.4083559519193486,0.41644048080651414,0.4239530825901513
4,5e-05,182.45147037506104,0.00011674571915233865,0.0003088237569639227,0.0004255694762457268,0.662455938146632,0,0.4995621107651246,0.7782277069269975,0.3788290034897247,0.4083559519193486,0.4174098487785964,0.4245056223342381
5,5e-05,185.24267101287842,0.0001175848328687824,0.00030636868206162696,0.00042395351505987477,0.662848967780422,0,0.5023215080071174,0.778832512287907,0.3788290034897247,0.4083559519193486,0.4176037223730128,0.4248739821636293
6,5e-05,172.78521871566772,0.00011780591757932439,0.00030416952884421285,0.00042197544660478885,0.6627577943097654,0,0.5035309163701067,0.7785543448348062,0.3788290034897247,0.4083559519193486,0.4177975959674292,0.42463164017060884
7,5e-05,192.9789867401123,0.00011809620748303443,0.0003019394758517864,0.00042003568334776734,0.6627717288575563,0,0.4998401356761566,0.7788388208350253,0.3788290034897247,0.4083559519193486,0.41876696393951146,0.4253489724699496
8,5e-05,178.47471976280212,0.00011814012225022129,0.0003003971789465568,0.0004185373004976647,0.6629871290137335,0,0.4980260231316726,0.7790246924047368,0.3788290034897247,0.4083559519193486,0.4191547111283443,0.42552345870492436
9,5e-05,246.89355754852295,0.00011832325291180622,0.00029924816003084194,0.00041757141329220487,0.6629190405704797,0,0.49879754225978645,0.7788434948149101,0.3788290034897247,0.4083559519193486,0.4181853431562621,0.4246994959286545
10,5e-05,163.2118763923645,0.00011847199051014522,0.00029822643329447394,0.0004166984243224809,0.6628153136404383,0,0.4999582962633452,0.778843740339381,0.3788290034897247,0.4083559519193486,0.4177975959674292,0.4249127568825127
11,5e-05,149.37175869941711,0.00011884769209054898,0.0002971097177662638,0.0004159574097273474,0.6626482133975656,0,0.5012094083629893,0.7788378207072668,0.3788290034897247,0.4083559519193486,0.4195424583171772,0.42535866614967044
12,5e-05,150.9977548122406,0.0001193246809175127,0.000296484808345554,0.0004158094888876169,0.6627958437089818,0,0.5015082851423488,0.7788316866257012,0.3788290034897247,0.4083559519193486,0.42089957347809226,0.4257464133385033
13,5e-05,142.56046533584595,0.00011872103575480774,0.0002947219956009168,0.0004134430317311743,0.662701409694563,0,0.49887399911032027,0.7786774666071786,0.3788290034897247,0.4083559519193486,0.42128732066692515,0.42615354788677784
14,5e-05,146.73501777648926,0.0001193591334442343,0.0002947278229956386,0.0004140869564139798,0.662504947376421,0,0.4989852090747331,0.7785212150460036,0.3788290034897247,0.4083559519193486,0.41876696393951146,0.42561070182241184
15,5e-05,146.28866505622864,0.00011896906737571672,0.0002937029820976255,0.0004126720491496786,0.6628030800522434,0,0.499756728202847,0.778768353721001,0.3788290034897247,0.4083559519193486,0.41973633191159365,0.4250775494377666
16,5e-05,140.47217464447021,0.00011936328230660618,0.0002935589551121938,0.0004129222374317465,0.6629070535673366,0,0.4993257895907473,0.778955324476724,0.3788290034897247,0.4083559519193486,0.4224505622334238,0.426308646762311
17,5e-05,140.44255352020264,0.00011955824253597592,0.0002933781135419642,0.00041293635641455025,0.662782759640989,0,0.5004100867437722,0.7787809860876023,0.3788290034897247,0.4083559519193486,0.4226444358278402,0.42626017836370683
18,5e-05,141.0375018119812,0.00011964054147514441,0.00029255353040484464,0.0004121940715563255,0.6624948055718717,0,0.5011399021352313,0.7783901556742997,0.3788290034897247,0.4083559519193486,0.4220628150445909,0.42626017836370683
19,5e-05,141.92213535308838,0.00011949599414222436,0.00029210510391914333,0.00041160109794484884,0.6631812520086553,0,0.5025161254448398,0.7791999812864324,0.3788290034897247,0.4083559519193486,0.42167506785575803,0.4263958898797984
20,5e-05,139.03112030029297,0.00011930003761157668,0.00029083205053700447,0.0004101320876954521,0.6630630912093506,0,0.49863767793594305,0.779185316528714,0.3788290034897247,0.4083559519193486,0.42167506785575803,0.42617293524621946
21,5e-05,137.90555214881897,0.00011943640886547849,0.00029106004865014814,0.0004104964573473216,0.6626242776782487,0,0.49875583852313166,0.7786175766661498,0.3788290034897247,0.4083559519193486,0.4247770453664211,0.42676424970918964
22,5e-05,138.1150290966034,0.00012020183073810809,0.00029113403079431384,0.0004113358614806358,0.6628593931842953,0,0.5003892348754448,0.7789566570965845,0.3788290034897247,0.4083559519193486,0.4240015509887553,0.426851492826677
23,5e-05,137.61656498908997,0.00011972844451999382,0.0002898018415358574,0.00040953028583575997,0.6627552412795003,0,0.5016264457295374,0.7787100689691157,0.3788290034897247,0.4083559519193486,0.4232260566110896,0.4262989530825902
24,5e-05,137.7282099723816,0.00012001372290722565,0.0002901897178130105,0.0004102034407072896,0.6626207316261169,0,0.4989713078291815,0.7786976161588554,0.3788290034897247,0.4083559519193486,0.4240015509887553,0.4264249709189609
25,5e-05,137.61074352264404,0.00011994900453300879,0.0002890607955065155,0.00040900979935335743,0.662794640267871,0,0.4980955293594306,0.7788208776097281,0.3788290034897247,0.4083559519193486,0.4230321830166731,0.42623109732454445
26,5e-05,139.2252333164215,0.00012001279976686672,0.00028864676498408594,0.0004086595648415784,0.663093763420166,0,0.4978870106761566,0.7791833191367655,0.3788290034897247,0.4083559519193486,0.4224505622334238,0.4267933307483521
27,5e-05,138.62037229537964,0.00012020230288561383,0.00028879293337964794,0.00040899523661481845,0.6625123577610029,0,0.4999860987544484,0.7785007555925973,0.3788290034897247,0.4083559519193486,0.4238076773943389,0.4267836370686313
28,5e-05,138.81736302375793,0.0001197284937039137,0.00028739512896577883,0.00040712362266969257,0.6630753601148883,0,0.5013275689501779,0.7790735374566075,0.3788290034897247,0.4083559519193486,0.4218689414501745,0.42596936797208224
29,5e-05,138.32278275489807,0.00012014011777456836,0.00028793278344562177,0.00040807290096125926,0.6630840122275505,0,0.49797736877224197,0.7790799453801531,0.3788290034897247,0.4083559519193486,0.4222566886390074,0.42622140364482364
30,5e-05,139.4341263771057,0.00011984368414028541,0.000286819979689727,0.00040666366392063817,0.6629214171200885,0,0.4990686165480427,0.7791259956953789,0.3788290034897247,0.4083559519193486,0.42497091896083755,0.42709383481969754
31,5e-05,139.51906943321228,0.0001199206843827412,0.00028737783624133547,0.00040729852027452,0.6629956760228316,0,0.5010703959074733,0.7790209786747698,0.3788290034897247,0.4083559519193486,0.4232260566110896,0.4265897634742148
32,5e-05,138.55642747879028,0.00011980330578626956,0.00028723439071107876,0.0004070376957852884,0.6632322445246672,0,0.4991103202846975,0.7793536162885483,0.3788290034897247,0.4083559519193486,0.4240015509887553,0.42674486234974796
33,5e-05,139.01923036575317,0.00012027856108396533,0.0002869480227168278,0.00040722658368427426,0.6627969821364854,0,0.4988879003558719,0.7787225104311607,0.3788290034897247,0.4083559519193486,0.4241954245831718,0.42721015897634745
34,5e-05,138.30172419548035,0.00012075407651656563,0.0002876345857541206,0.0004083886616751452,0.662251286023028,0,0.4990269128113879,0.7783483221225467,0.3788290034897247,0.4083559519193486,0.4247770453664211,0.42654129507561067
35,5e-05,135.77577948570251,0.00012066795732419991,0.00028694201606426064,0.0004076099733107813,0.6630261032394668,0,0.5012928158362989,0.7789520185401007,0.3788290034897247,0.4083559519193486,0.4238076773943389,0.42667700659170227
36,5e-05,139.15607380867004,0.00012071984392573006,0.00028623059012175593,0.0004069504338532878,0.6624945568656582,0,0.5019948287366548,0.7786457471788142,0.3788290034897247,0.4083559519193486,0.42535866614967044,0.427995347033734
37,5e-05,138.89482069015503,0.00012053751505654905,0.00028692129431822706,0.0004074588099314775,0.6629213810603389,0,0.5002154693060499,0.7786751572983969,0.3788290034897247,0.4083559519193486,0.4230321830166731,0.4269387359441644
38,5e-05,138.5108983516693,0.00012070771994059276,0.00028655076703119664,0.0004072584867128585,0.6630703593700382,0,0.5011468527580071,0.7790371158369072,0.3788290034897247,0.4083559519193486,0.4228383094222567,0.42637650252035675
39,5e-05,141.121022939682,0.00012018058432044058,0.00028566467880024456,0.00040584526353497455,0.6627883979009987,0,0.4993049377224199,0.7790010355121301,0.3788290034897247,0.4083559519193486,0.4241954245831718,0.4266673129119814
40,5e-05,137.9925582408905,0.0001206182173243641,0.000285790135781115,0.0004064083528465482,0.6631367451567667,0,0.4996594194839858,0.7792217555419406,0.3788290034897247,0.4083559519193486,0.4238076773943389,0.4265994571539357
41,5e-05,138.50612115859985,0.00012070099970042454,0.00028552809574088626,0.0004062290952600592,0.662552148103714,0,0.49851951734875444,0.7784528056709792,0.3788290034897247,0.4083559519193486,0.42167506785575803,0.42619232260566114
42,5e-05,139.27019238471985,0.00012081884086395952,0.0002849322731129815,0.00040575111300595023,0.6626341736401528,0,0.4989574065836299,0.7785196565224183,0.3788290034897247,0.4083559519193486,0.4236138037999225,0.42718107793718496
