sample_index,sample_id,dataset,IoU_AUD,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,IoU_OGL,IoU_EXPAND_F34,IoU_EXPAND_K34,IoU_EXPAND_BEST,IoU_SHRINK,expand_gain,shrink_gain,expand_beneficial,shrink_beneficial,error_type,AUD_area,IMG_area,IMG_AUD_area_ratio,AUD_IMG_mask_IoU,AUD_only_area,IMG_only_area,intersection_area,AUD_only_ratio,IMG_only_ratio,intersection_ratio,disagreement_mean,disagreement_max,disagreement_std,AUD_IMG_Pearson,SEED_CONF,DELTA_SEMANTIC_SLOT,DELTA_RECIPROCAL_L4,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,AUD_raw_max,AUD_raw_mean,AUD_raw_std,AUD_raw_entropy,AUD_raw_top20_mass,AUD_foreground_concentration,IMG_raw_max,IMG_raw_mean,IMG_raw_std,IMG_raw_entropy,IMG_raw_top20_mass,IMG_foreground_concentration,DELTA_IMG_MINUS_AUD_raw_max,DELTA_IMG_MINUS_AUD_raw_mean,DELTA_IMG_MINUS_AUD_raw_std,DELTA_IMG_MINUS_AUD_raw_entropy,DELTA_IMG_MINUS_AUD_raw_top20_mass,DELTA_IMG_MINUS_AUD_foreground_concentration,L3_ownership_entropy,L3_target_confidence,L3_target_other_margin,L3_target_spatial_concentration,L4_ownership_entropy,L4_target_confidence,L4_target_other_margin,L4_target_spatial_concentration,HR14_ownership_entropy,HR14_target_confidence,HR14_target_other_margin,HR14_target_spatial_concentration,AUD_L3_L4_Pearson,AUD_L3_L4_Spearman,AUD_L3_L4_mask_IoU,AUD_L3_L4_area_ratio,AUD_L3_L4_disagreement,IMG_L3_L4_Pearson,IMG_L3_L4_Spearman,IMG_L3_L4_mask_IoU,IMG_L3_L4_area_ratio,IMG_L3_L4_disagreement,L3_L4_target_ownership_Pearson,AUD_only_IMG_response,COMMON_IMG_response,REGION_DELTA_IMG_response,AUD_only_PROP_F34_similarity,COMMON_PROP_F34_similarity,REGION_DELTA_PROP_F34_similarity,AUD_only_PROP_K34_similarity,COMMON_PROP_K34_similarity,REGION_DELTA_PROP_K34_similarity,AUD_only_HR14_target_ownership,COMMON_HR14_target_ownership,REGION_DELTA_HR14_target_ownership,probe_EXPAND_vs_SHRINK_prediction,probe_EXPAND_vs_SHRINK_probability,probe_SHRINK_vs_OTHERS_prediction,probe_SHRINK_vs_OTHERS_probability,probe_EXPAND_vs_OTHERS_prediction,probe_EXPAND_vs_OTHERS_probability,probe_three_class_prediction,probe_three_class_probability_EXPAND,probe_three_class_probability_SHRINK,probe_three_class_probability_KEEP_AMBIGUOUS
32,10283938426,flickr_144k,0.53082954215468,0.5481648449793731,0.49187979295697626,0.4803462536792558,0.6057071999246574,0.49187979295697626,0.4803462536792558,0.49187979295697626,0.5505471338219055,0.0,0.01971759166722542,False,True,SHRINK,0.7838608099489796,0.7707071109693877,0.9832193435203783,0.9517089526097182,0.025809151785714284,0.01265545280612245,0.7580516581632653,0.03292568203198495,0.016420573556411782,0.9517089526097182,0.04472088813781738,0.20755285024642944,0.035237181931734085,0.9772677234877674,0.9229069948196411,0.04540158152290463,0.040908861196182644,False,False,True,False,False,False,True,0.00547142094001174,0.005102040711790323,0.00025833878316916525,0.9997517589593041,0.21495339581655454,0.3992970883846283,0.02140386775135994,0.020408162847161293,0.0008308877586387098,0.9997827716177036,0.21165057640269222,0.47855183482170105,0.0159324468113482,0.01530612213537097,0.0005725489754695445,3.1012658399443005e-05,-0.003302819413862318,0.07925474643707275,0.625399269646575,0.4628558416983911,-0.07428831156647327,0.4076288044577146,0.8588532446466715,0.6142433769240672,0.22848675567276625,0.2577736503920204,0.8861676637616691,0.5762650252757023,0.15253005146372076,0.2723475930471744,0.14797949425733403,0.2640816326530612,0.375,0.4864864864864865,0.30375880002975464,0.16212767595179,0.26877551020408164,0.3333333333333333,0.4444444444444444,0.3170385956764221,0.1956955252090544,0.5774688720703125,0.8333293795585632,0.25586050748825073,0.6434747576713562,0.8524398803710938,0.20896512269973755,0.7187092900276184,0.8831886053085327,0.1644793152809143,0.4460074007511139,0.662074089050293,0.21606668829917908,1,0.6020970508912284,1,0.7159584517470575,1,0.5021845797980926,SHRINK,0.34964964922014424,0.5139488414143886,0.13640150936546713
33,10289643764,flickr_144k,0.6269218381841913,0.6334746138431254,0.5977873230730215,0.5480991159691678,0.7269573498401469,0.5911613437758915,0.5464506150532661,0.5911613437758915,0.6503628155215587,0.0,0.023440977337367386,False,True,SHRINK,0.6061264349489796,0.5644331951530612,0.9312136257521455,0.871045841164665,0.06118463010204082,0.019491390306122448,0.5449418048469388,0.10094367540196626,0.03453267893082872,0.871045841164665,0.04768744856119156,0.1624506115913391,0.033471137285232544,0.9760830745621,0.9146140813827515,0.010676742582852394,0.007090212299885212,False,False,True,False,False,False,True,0.0057414863258600235,0.005102041643112898,0.0004315518890507519,0.9993073475525334,0.22420261751058396,0.42291349172592163,0.022572794929146767,0.020408162847161293,0.001430812873877585,0.9993581024605968,0.22076446371853417,0.42716196179389954,0.016831308603286743,0.015306121204048395,0.000999260984826833,5.075490806338845e-05,-0.0034381537920497862,0.004248470067977905,0.398383579206492,0.8473885965590574,0.6947771899143177,0.2392439351966319,0.7721411568752187,0.3826638248045834,-0.23467234499296363,0.3730095526430141,0.7243910352403868,0.3287884171063803,-0.3424231687522664,0.4118302727295778,0.335737297740166,0.35244897959183674,0.4166666666666667,0.7,0.26219287514686584,0.1493119893854206,0.10173469387755102,0.15151515151515152,0.5833333333333334,0.2815490663051605,0.18136700056038355,0.5554729700088501,0.8105539679527283,0.2550809979438782,0.6902816295623779,0.8589432239532471,0.16866159439086914,0.7541107535362244,0.8948326706886292,0.14072191715240479,0.26029884815216064,0.508554995059967,0.2482561469078064,0,0.3225345992583542,0,0.3195186725953981,0,0.1829082769937509,KEEP_AMBIGUOUS,0.27635549831592815,0.19906760848327296,0.5245768932007989
34,10304554474,flickr_144k,0.611771128499753,0.6022592791823561,0.6028445866870477,0.583962240959709,0.6743066931897964,0.6057205615509502,0.5916935027901374,0.6057205615509502,0.6001479687920366,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.7442402742346939,0.6955715880102041,0.9346062180328308,0.9294394145768234,0.050661670918367346,0.001992984693877551,0.6935786033163265,0.06807166001660285,0.0028652474141142087,0.9294394145768234,0.05751217156648636,0.2501254379749298,0.045112352818250656,0.9663504570968765,0.9305459260940552,0.016426823892869147,0.005563068940744653,False,False,True,False,False,False,True,0.0055357604287564754,0.005102040711790323,0.0003616832254920155,0.9995112599812058,0.21861944320293586,0.4394325911998749,0.021982183679938316,0.020408162847161293,0.0013606908032670617,0.999413991842475,0.2173401306022694,0.46090614795684814,0.01644642325118184,0.01530612213537097,0.0009990075777750462,-9.726813873078832e-05,-0.0012793126006664657,0.021473556756973267,0.30107152559034295,0.9167070650324529,0.8334141342724882,0.22175571291430454,0.7651630799266836,0.5788451455989663,0.1576902968238811,0.2934364697116674,0.7959220051338618,0.5511452881049137,0.10229057415711637,0.29513799838797694,-0.13696740699175566,-0.07112244897959184,0.35555555555555557,0.8484848484848485,0.31743401288986206,0.03255573508812702,-0.0803061224489796,0.28205128205128205,0.47058823529411764,0.31207576394081116,-0.08576673561069913,0.5694931149482727,0.8400249481201172,0.2705318331718445,0.710888147354126,0.8620809316635132,0.1511927843093872,0.6964445114135742,0.8749350905418396,0.17849057912826538,0.4174930155277252,0.6946665048599243,0.2771734893321991,,,1,0.6576355323140195,0,0.32689935075922816,SHRINK,0.3014930430167397,0.3785222684931772,0.31998468849008316
35,10308472565,flickr_144k,0.6069469518122483,0.6168441577921104,0.4992669635694725,0.5170596155498897,0.7103830055358027,0.4976151746574398,0.5165269152619981,0.5165269152619981,0.6170631942359652,0.0,0.010116242423716892,False,True,SHRINK,0.6212332589285714,0.5425900829081632,0.8734079753617144,0.8714267401615178,0.07930086096938775,0.0006576849489795918,0.5419323979591837,0.12765070097205736,0.0012121212121212121,0.8714267401615178,0.05966576933860779,0.19157671928405762,0.03964000940322876,0.9824410996675023,0.9186573028564453,0.013460862997145218,0.011336468658921184,False,False,True,False,False,False,True,0.0057148621417582035,0.005102040711790323,0.000426081707701087,0.99932524995752,0.2236492426534314,0.4158158302307129,0.02286999113857746,0.020408162847161293,0.001657920889556408,0.9991398764181473,0.22417945893342833,0.44355884194374084,0.017155128996819258,0.01530612213537097,0.001231839181855321,-0.00018537353937275736,0.0005302162799969423,0.027743011713027954,0.7203945236218727,0.621200794316068,0.2424015766579886,0.30958513787238956,0.7219180919823294,0.4285604030806191,-0.14287919125386647,0.38039873579170413,0.7077984905448526,0.3563359311320914,-0.28732814047038935,0.41112783472265346,-0.25168051330513397,-0.2620408163265306,0.1388888888888889,0.4642857142857143,0.3709797263145447,0.14610991249339433,0.12540816326530613,0.16129032258064516,0.3333333333333333,0.2999894320964813,0.22103429221418863,0.5513947010040283,0.8052891492843628,0.2538944482803345,0.7492828369140625,0.8531725406646729,0.10388970375061035,0.7655975222587585,0.8775537014007568,0.11195617914199829,0.26430919766426086,0.5608149170875549,0.29650571942329407,0,0.34056805324378675,0,0.48811205874466296,0,0.3420047367498401,KEEP_AMBIGUOUS,0.295814192660568,0.2406116676409111,0.4635741396985208
36,10369815925,flickr_144k,0.8916659472215028,0.7668343270507785,0.9372394430106917,0.866916723299702,0.8881565634665973,0.9271972628863088,0.866916723299702,0.9271972628863088,0.7790546962758144,0.03553131566480594,0.0,True,False,EXPAND,0.6639030612244898,0.5990314094387755,0.9022874639769453,0.8553902910347251,0.08165258290816327,0.01678093112244898,0.5822504783163265,0.12298871277617675,0.028013441128522474,0.8553902910347251,0.050363365560770035,0.14514821767807007,0.03349262848496437,0.9778807034474646,0.9464888572692871,0.015949167417326438,0.008216762224571128,False,False,True,False,False,False,False,0.00571015477180481,0.005102040711790323,0.0004386336077004671,0.999281758070378,0.2239609391034573,0.4351671636104584,0.021953361108899117,0.020408160984516144,0.0011964216828346252,0.9995520190820951,0.2180647093370231,0.43888118863105774,0.016243206337094307,0.01530612027272582,0.0007577880751341581,0.00027026101171712114,-0.005896229766434197,0.0037140250205993652,0.46255878850289633,0.8242375941909089,0.648475196469119,0.2438489080856009,0.7590884254815445,0.6332631950475731,0.26652639830599023,0.28616383125581063,0.7808302865800371,0.5679082509358319,0.13581649936279472,0.3078167849648466,-0.07012537065851816,0.001836734693877551,0.32432432432432434,0.53125,0.3480805456638336,0.20330467219410728,0.11948979591836735,0.2571428571428571,0.6296296296296297,0.3044852018356323,0.33271189920503247,0.559039294719696,0.8121972680091858,0.25315797328948975,0.730435848236084,0.8837713599205017,0.15333551168441772,0.7588759064674377,0.9109651446342468,0.15208923816680908,0.5073009133338928,0.745371401309967,0.23807048797607422,1,0.6116195686296422,0,0.3786167060318239,0,0.2209190478848779,SHRINK,0.26274120957714514,0.49881033629367916,0.23844845412917565
37,10389014583,flickr_144k,0.6171673217293655,0.5522232364063111,0.7111713883865782,0.6419572758809567,0.6117870487601519,0.6653552822385735,0.6414051912853123,0.6653552822385735,0.5522232364063111,0.04818796050920804,0.0,True,False,EXPAND,0.6997568558673469,0.47985092474489793,0.6857395118338983,0.6857395118338983,0.21990593112244897,0.0,0.47985092474489793,0.3142604881661018,0.0,0.6857395118338983,0.12115831673145294,0.3069230914115906,0.07047004252672195,0.9654337900158454,0.9024043083190918,0.024800005284451754,0.018302195399602317,False,False,True,False,False,False,True,0.005631380248814821,0.005102040711790323,0.00032513352925889194,0.9996098181288254,0.21989084920677013,0.3382677137851715,0.023319050669670105,0.020408162847161293,0.001623491058126092,0.9991818250516633,0.225834462611634,0.3851000964641571,0.017687670420855284,0.01530612213537097,0.0012983575288672,-0.0004279930771621254,0.005943613404863879,0.046832382678985596,0.4295131670842044,0.8230119052590156,0.6460238122903951,0.2462181029904773,0.714596350742058,0.5226806780817558,0.04536135547927448,0.35104644774358407,0.7469668838913827,0.4525129038469904,-0.09497419096130345,0.37449389465200955,0.4972289904838131,0.5422448979591836,0.6,0.8666666666666667,0.17739175260066986,-0.18042343405296776,-0.14683673469387756,0.2727272727272727,1.1,0.3308444619178772,-0.24858188575314905,0.5094491243362427,0.7652199864387512,0.25577086210250854,0.6688462495803833,0.8432698845863342,0.17442363500595093,0.7531764507293701,0.8933994174003601,0.14022296667099,0.38611623644828796,0.6875536441802979,0.3014374077320099,0,0.4747944660601715,1,0.7900631990481364,0,0.4096322581869974,SHRINK,0.1366654862577521,0.47649858456140803,0.38683592918083987
38,10409146004,flickr_144k,0.46003762506057067,0.413597652203936,0.48717562993606617,0.49426411158910183,0.46624133725945094,0.48717562993606617,0.49426411158910183,0.49426411158910183,0.42414139029859554,0.034226486528531164,0.0,True,False,EXPAND,0.634147799744898,0.5921157525510204,0.9337188472296427,0.8825995165682465,0.059251434948979595,0.01721938775510204,0.5748963647959183,0.09343474024953644,0.029081117468865703,0.8825995165682465,0.0716199278831482,0.22222161293029785,0.046962711960077286,0.9384083120442075,0.8631001114845276,0.01690080380159481,-0.004869176552853016,False,False,False,True,False,False,True,0.005480300169438124,0.005102040711790323,0.0002565873437561095,0.9997577585732261,0.21544465010937527,0.4230046570301056,0.022271208465099335,0.020408160984516144,0.0012549536768347025,0.9995075097451872,0.21792328885384418,0.4202060401439667,0.01679090829566121,0.01530612027272582,0.000998366333078593,-0.0002502488280389237,0.0024786387444689084,-0.002798616886138916,0.5448626696489384,0.4969653243921241,-0.006069344477918075,0.3929065376768675,0.7360047471976292,0.6307638733058559,0.26152774691581726,0.2867405014231762,0.7746933349660249,0.5917257664687171,0.1834515331275001,0.2947204029042248,-0.0149092692443988,-0.05377551020408163,0.16666666666666666,0.4,0.33762311935424805,0.05073392078383638,0.006836734693877551,0.21052631578947367,0.5333333333333333,0.32328033447265625,0.023200294371504136,0.5641120076179504,0.8065016865730286,0.24238967895507812,0.7950494885444641,0.8724139332771301,0.07736444473266602,0.7774556279182434,0.8814433217048645,0.1039876937866211,0.563221275806427,0.7753340005874634,0.21211272478103638,0,0.21298527424048774,0,0.13510572491921138,1,0.5704079287718554,KEEP_AMBIGUOUS,0.21386143632179205,0.09146222452574639,0.6946763391524615
39,10409351364,flickr_144k,0.5689370117029209,0.6755863956215794,0.499033212010919,0.4749404633037454,0.7153751789000204,0.4804138950480414,0.4749404633037454,0.4804138950480414,0.6929507999518826,0.0,0.1240137882489617,False,True,SHRINK,0.6399075255102041,0.5274633290816326,0.8242805531331755,0.7885736969067758,0.12521922831632654,0.012775031887755101,0.5146882971938775,0.1956833187990532,0.024219753646187562,0.7885736969067758,0.05521243065595627,0.18618637323379517,0.0355999618768692,0.9840776631135854,0.9395323991775513,0.027701991007552662,0.024846815591441695,False,False,True,False,False,False,True,0.005852036643773317,0.005102040246129036,0.0004821342008654028,0.9991343400545296,0.22810420736310655,0.36413344740867615,0.023231180384755135,0.020408162847161293,0.001924127689562738,0.998832095363826,0.22839300594293357,0.39482787251472473,0.017379143740981817,0.015306122601032257,0.0014419934886973351,-0.0003022446907036125,0.0002887985798270265,0.030694425106048584,0.5821967496546988,0.7032451637051239,0.4064903201687397,0.28334518546199294,0.6975575045996266,0.5021734066231518,0.004346811687763856,0.3675759180589455,0.6991049206647798,0.4550236845674107,-0.08995263030448435,0.3898602430008307,-0.6714830013730916,-0.6803061224489796,0.15384615384615385,0.6666666666666666,0.37333810329437256,0.007586097875760585,-0.024285714285714285,0.23684210526315788,1.0434782608695652,0.2831929624080658,-0.017021893595329185,0.5752507448196411,0.8119839429855347,0.23673319816589355,0.6244062781333923,0.8713464140892029,0.24694013595581055,0.6924229860305786,0.8987656235694885,0.2063426375389099,0.3510035276412964,0.6976646780967712,0.34666115045547485,1,0.8334204754974934,1,0.64780532728826,0,0.23970797155244844,SHRINK,0.10850033026680711,0.8557843883487276,0.035715281384465315
40,10413912845,flickr_144k,0.3261583908656399,0.3151128214098303,0.28854301252967157,0.31038403961308153,0.461054989258125,0.29296216312161644,0.3101429680982654,0.3101429680982654,0.3151128214098303,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.5857780612244898,0.38137755102040816,0.6510615133369625,0.6510615133369625,0.20440051020408162,0.0,0.38137755102040816,0.34893848666303756,0.0,0.6510615133369625,0.1413767784833908,0.4029538333415985,0.1002170518040657,0.9226010079311704,0.8996112942695618,0.045056424004465134,0.013153370698684996,False,False,False,True,False,False,True,0.005840787664055824,0.005102040711790323,0.0005041942349635065,0.9990554176463989,0.22770388444189155,0.43370577692985535,0.024282198399305344,0.020408162847161293,0.002313538221642375,0.9983519067920982,0.23695365760648035,0.5120996832847595,0.01844141073524952,0.01530612213537097,0.0018093439866788685,-0.0007035108543007595,0.009249773164588804,0.07839390635490417,0.369997798794599,0.8306435056182803,0.6612870162498439,0.24529336158458612,0.5547206920216007,0.47277088577345927,-0.05445822697056799,0.41224896263001615,0.5876941007551081,0.47533617211192164,-0.04932765316037575,0.39726794382044106,-0.16238942509281873,-0.1510204081632653,0.16216216216216217,0.9545454545454546,0.3407156467437744,0.12495390436528174,0.11765306122448979,0.26666666666666666,1.1111111111111112,0.3073461353778839,0.056239212814203646,0.4640354812145233,0.8282921314239502,0.3642566502094269,0.7121938467025757,0.8774582147598267,0.16526436805725098,0.7691977620124817,0.911840558052063,0.1426427960395813,0.4736346900463104,0.8699817657470703,0.3963470757007599,,,0,0.1372261706712724,1,0.5948377859529281,KEEP_AMBIGUOUS,0.3046714196446202,0.06463272692446564,0.6306958534309142
41,10437048305,flickr_144k,0.7165735005287808,0.6120612365727819,0.7528849847191836,0.8356650725459999,0.6041698604936379,0.7593921415905739,0.8356650725459999,0.8356650725459999,0.6096151564962464,0.1190915720172191,0.0,True,False,EXPAND,0.45553651147959184,0.38145727040816324,0.8373802336264602,0.8249250423673575,0.07718829719387756,0.0031090561224489796,0.3783482142857143,0.16944480903005643,0.008150470219435737,0.8249250423673575,0.08005794882774353,0.29695984721183777,0.05816437304019928,0.9719778276023935,0.864756166934967,0.03034706342580229,0.023820151015431557,False,False,True,False,False,False,False,0.005745211150497198,0.005102040711790323,0.00034811062505468726,0.9995587078704693,0.2234082262410186,0.3969917595386505,0.023229457437992096,0.020408162847161293,0.0015173032879829407,0.9992911670131446,0.2257535759839296,0.4535845220088959,0.017484246287494898,0.01530612213537097,0.0011691926629282534,-0.00026754085732472177,0.0023453497429109793,0.05659276247024536,0.7844818464931435,0.581778594121641,0.16355719270982913,0.3191138361173271,0.7329125400691529,0.4936057137591498,-0.012788570428989371,0.36666784243253275,0.7364145869527181,0.4097463581425955,-0.18050728433252294,0.40238777210581667,-0.08292751567980602,-0.10346938775510205,0.11764705882352941,1.0,0.29630976915359497,0.23964471573268123,0.22193877551020408,0.15384615384615385,0.5,0.22959882020950317,0.25256161207982153,0.5461481809616089,0.7818414568901062,0.23569327592849731,0.649414598941803,0.8738880157470703,0.22447341680526733,0.7229006290435791,0.9013830423355103,0.17848241329193115,0.4664003252983093,0.7166047096252441,0.2502043843269348,1,0.5767286368552206,1,0.70730611738833,1,0.5110050104780373,SHRINK,0.14821621721885125,0.4494769911803912,0.40230679160075755
42,10440265465,flickr_144k,0.678274340753713,0.7917170874191529,0.5340452554366139,0.531416922560834,0.6381500035278346,0.531853381517811,0.5313894981292736,0.531853381517811,0.7917170874191529,0.0,0.11344274666543996,False,True,SHRINK,0.6153140943877551,0.47425063775510207,0.7707456111938848,0.7707456111938848,0.14106345663265307,0.0,0.47425063775510207,0.22925438880611518,0.0,0.7707456111938848,0.07209282368421555,0.2664523720741272,0.04842733219265938,0.9759913287039629,0.9321225881576538,0.01808022201048226,0.013655645531001459,False,False,True,False,False,False,True,0.005549442954361439,0.005102040711790323,0.0002911327173933387,0.9996878944354437,0.2182799419883832,0.38635119795799255,0.021846557036042213,0.020408162847161293,0.0009841275168582797,0.999699952191826,0.2169946896362094,0.4308575689792633,0.016297114081680775,0.01530612213537097,0.000692994799464941,1.2057756382244378e-05,-0.0012852523521738046,0.04450637102127075,0.46068398184981946,0.38017117121846095,-0.239657657981223,0.4986809547419351,0.8639232281267547,0.485231521634423,-0.02953695201752137,0.3213250362731803,0.8747816329668554,0.4743572949830975,-0.05128540908347587,0.3132968190758686,0.11417684436159001,0.10102040816326531,0.38235294117647056,1.0434782608695652,0.3013261556625366,0.11235986224626689,0.11071428571428571,0.3333333333333333,0.7391304347826086,0.33107975125312805,0.18828983572929164,0.5244774222373962,0.807255208492279,0.2827777862548828,0.732589066028595,0.897510290145874,0.16492122411727905,0.7617235779762268,0.9123699069023132,0.15064632892608643,0.4452187418937683,0.6533159017562866,0.2080971598625183,1,0.6059878321460465,0,0.4168069128154288,0,0.42233239592982846,EXPAND,0.5084290499343107,0.29118857480030047,0.20038237526538888
43,10441843213,flickr_144k,0.7466054453290647,0.7907378970338641,0.7228383189425871,0.7035120830968628,0.8497731584591273,0.7260943563210566,0.7048780165987149,0.7260943563210566,0.7907378970338641,0.0,0.0441324517047994,False,True,SHRINK,0.7426658163265306,0.6028180803571429,0.8116949334478317,0.8116949334478317,0.13984773596938777,0.0,0.6028180803571429,0.1883050665521683,0.0,0.8116949334478317,0.07346409559249878,0.1951550543308258,0.04645196348428726,0.9862231408072905,0.9541541337966919,0.002839708017336129,-0.0021371235119462817,False,False,True,False,False,False,True,0.005697974935173988,0.005102040711790323,0.0004758661088999361,0.9991481306457162,0.2240535967631682,0.4508724510669708,0.02258116938173771,0.020408162847161293,0.0016155834309756756,0.9991794354378676,0.22291311186276624,0.44120466709136963,0.01688319444656372,0.01530612213537097,0.0011397173220757395,3.13047921514098e-05,-0.0011404849004019446,-0.009667783975601196,0.5093068295587448,0.650254059430896,0.30050811845790215,0.3100921889460593,0.7434895020963614,0.4654111151716539,-0.0691777633845198,0.3580240224181442,0.7564307064678389,0.49240309995485054,-0.01519380343070596,0.3359040166078759,-0.18389454251847734,-0.13081632653061223,0.30952380952380953,0.71875,0.3333647847175598,0.3804394863225923,0.3259183673469388,0.4666666666666667,0.6923076923076923,0.2576518952846527,0.4192868539160916,0.5485870838165283,0.808306097984314,0.25971901416778564,0.6964223384857178,0.9086266756057739,0.21220433712005615,0.742455780506134,0.9241616725921631,0.18170589208602905,0.3689118027687073,0.683620810508728,0.31470900774002075,1,0.7669325143370265,1,0.8187287238735411,0,0.1767051749059962,SHRINK,0.11988331628337824,0.6515868043866303,0.22852987932999158
44,10446128125,flickr_144k,0.6992903478601593,0.7167116281245615,0.6371052975335177,0.65895260349632,0.6695935643304064,0.6368772775291702,0.6589130841704623,0.6589130841704623,0.7165993166180394,0.0,0.017308968757880128,False,True,SHRINK,0.6473214285714286,0.5751155931122449,0.8884544334975369,0.8864216515454406,0.07290338010204081,0.0006975446428571429,0.5744180484693877,0.1126231527093596,0.00121287729147174,0.8864216515454406,0.06901471316814423,0.2496894747018814,0.05820460617542267,0.9745798877287118,0.9367208480834961,0.056415741927017926,0.05152059311955126,False,False,True,False,False,False,True,0.0055496725253760815,0.005102040711790323,0.0002915145014412701,0.9996871650726519,0.2185296785979273,0.37458115816116333,0.021830715239048004,0.020408162847161293,0.00108090799767524,0.999635954250602,0.21646387804094208,0.47495368123054504,0.016281042713671923,0.01530612213537097,0.0007893934962339699,-5.121082204984084e-05,-0.0020658005569852145,0.10037252306938171,0.38919621483001515,0.4696987885625425,-0.06060242512957098,0.42767852680686647,0.8418923584278957,0.5028741403805966,0.005748270877770015,0.31069760610611047,0.8641616236668278,0.46485365505273246,-0.07029268552302098,0.318896140518375,-0.10900141502840925,-0.07581632653061224,0.21052631578947367,0.6428571428571429,0.3293682336807251,0.46431304978980953,0.47306122448979593,0.3870967741935484,0.5925925925925926,0.2847949266433716,0.4220765329272323,0.548380970954895,0.831748366355896,0.283367395401001,0.7943022847175598,0.8807089924812317,0.08640670776367188,0.7705272436141968,0.8773421049118042,0.10681486129760742,0.4173855483531952,0.6208872199058533,0.20350167155265808,0,0.33450091819612243,0,0.24324808668476697,0,0.44143766162309456,KEEP_AMBIGUOUS,0.1320164902230646,0.08713692618015616,0.7808465835967793
45,10451898725,flickr_144k,0.053039307538489504,0.05456533310316056,0.049090791432084384,0.051498241755257766,0.0583045115671355,0.04879272418539434,0.0512505235849694,0.0512505235849694,0.05579992644354542,0.0,0.0027606189050559185,False,False,KEEP_AMBIGUOUS,0.7232342155612245,0.7033043686224489,0.9724434401609303,0.9315127637757029,0.035255899234693876,0.015326052295918368,0.6879783163265306,0.04874755435531428,0.02179149309983281,0.9315127637757029,0.049662426114082336,0.1925058364868164,0.038446083664894104,0.9810943557289211,0.9531311392784119,0.030802925879479415,0.02890033530669761,False,False,False,True,False,False,True,0.0055169519037008286,0.005102040711790323,0.0003844884631689638,0.9994483774516884,0.2190953745464579,0.4901033043861389,0.021910255774855614,0.020408162847161293,0.0015407530590891838,0.9992473126781819,0.2181580601774698,0.5401434004306793,0.016393303871154785,0.01530612213537097,0.00115626459592022,-0.00020106477350645413,-0.0009373143689880847,0.050040096044540405,0.5553581094566036,0.6993691021842616,0.398738193988553,0.2867433970495024,0.5672523930642922,0.16346870366559954,-0.6730625887534448,0.3709870192532545,0.5362981955750047,0.14898707403929676,-0.7020258501526063,0.39953709627634476,-0.6907795386436943,-0.4820408163265306,0.17073170731707318,0.45454545454545453,0.42875927686691284,0.3557553677648175,0.3520408163265306,0.3333333333333333,0.4117647058823529,0.3133057653903961,0.3295989463269962,0.5603832602500916,0.8706507682800293,0.31026750802993774,0.6569980978965759,0.8947282433509827,0.23773014545440674,0.6378780603408813,0.9064316153526306,0.26855355501174927,0.05480002239346504,0.20487086474895477,0.15007084235548973,,,1,0.9980578210228429,0,0.09533668578794825,SHRINK,0.002030713197734069,0.990199816778024,0.007769470024241894
46,10468313544,flickr_144k,0.3683793781780841,0.35405815004903146,0.35496342613032944,0.35912868325513514,0.3603119080866596,0.3528637963522594,0.3578682948522253,0.3578682948522253,0.3548263583106789,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.8236607142857143,0.7737563775510204,0.9394115369725126,0.935430903339531,0.0515983737244898,0.0016940369897959183,0.7720623405612245,0.0626451800232288,0.0021893674016072533,0.935430903339531,0.049654193222522736,0.20281048119068146,0.04563184082508087,0.9614360218810325,0.9619976282119751,0.03278198169667268,0.02578646858132505,False,False,False,True,False,False,True,0.005623790435492992,0.005102040711790323,0.0003723580448422581,0.9994765531502036,0.21932691969250576,0.40771248936653137,0.02217266894876957,0.020408162847161293,0.0015571991680189967,0.9992238720014553,0.219302439424968,0.435088187456131,0.016548878513276577,0.01530612213537097,0.0011848411231767386,-0.0002526811487482128,-2.4480267537763112e-05,0.02737569808959961,0.5341493107336526,0.7673269114932235,0.534653830178063,0.2638785692021428,0.7753574752699429,0.33600492293623335,-0.3279901550873658,0.36112605562188194,0.7720459210054263,0.3293010211740953,-0.34139795728890243,0.3741826919365177,-0.390551280812121,-0.17448979591836736,0.20454545454545456,0.358974358974359,0.3768400549888611,0.12008585406000086,0.12153061224489796,0.25,0.3157894736842105,0.3373551666736603,0.007155969054151177,0.5529263019561768,0.8204551935195923,0.2675288915634155,0.6825432181358337,0.8443166613578796,0.1617734432220459,0.7230669260025024,0.8702780604362488,0.14721113443374634,0.1504145860671997,0.40854835510253906,0.25813376903533936,,,1,0.5744698928380646,0,0.33953628968770144,SHRINK,0.2456239110781481,0.4312238613956899,0.323152227526162
