task,positive_class,signal,direction,AUROC_raw,AUROC_directed,AUPRC_directed,effect_size_cohen_d,positive_mean,positive_std,negative_mean,negative_std,Pearson_expand_gain,Spearman_expand_gain,Pearson_shrink_gain,Spearman_shrink_gain,EXPAND_mean,SHRINK_mean,KEEP_mean,num_samples
SHRINK_vs_OTHERS,SHRINK,AUD_only_area,lower,0.48377817914241755,0.5162218208575825,0.3912293026106457,-0.07336838271326895,0.10961919095289632,0.0671543501178586,0.11500432385288553,0.07720582133783441,0.001318527154077406,0.06461212231485738,0.18904587128143224,0.022040850012735907,0.12592901058449696,0.10961919095289632,0.1083797797709509,250
SHRINK_vs_OTHERS,SHRINK,IMG_only_area,lower,0.40959261489062815,0.5904073851093719,0.4548398820461269,-0.3616181827621652,0.0066932075860647285,0.011226828236438153,0.01372717702561157,0.023306674732749853,0.2024203721118371,0.12083521089563883,-0.16601971202622332,-0.1268146975828767,0.015363114818295739,0.0066932075860647285,0.012735172193877549,250
SHRINK_vs_OTHERS,SHRINK,intersection_area,higher,0.5071242223560104,0.5071242223560104,0.41084159685309396,0.050751139816469115,0.5381884050968873,0.11044885819520417,0.5323689751148803,0.11733936357156692,-0.03465222476936679,0.03740532263822884,-0.1543083784999412,-0.027904799409318993,0.5228116328768351,0.5381884050968873,0.5381643847698653,250
SHRINK_vs_OTHERS,SHRINK,AUD_only_ratio,lower,0.4856512141280353,0.5143487858719646,0.3894385789909818,-0.07170852435089291,0.1713755054127589,0.10294922034486002,0.17934403844356064,0.11615443107190733,0.013732658538570471,0.043626664358473094,0.20487897353687706,0.026110277552870185,0.19708747695193415,0.1713755054127589,0.16858471934805755,250
SHRINK_vs_OTHERS,SHRINK,IMG_only_ratio,lower,0.41494414342096464,0.5850558565790354,0.4531637648873427,-0.3584284062328368,0.011932375042604124,0.018714551165735067,0.02291433840752126,0.03637671488969248,0.1996626045016072,0.11853278900563836,-0.16606805631027624,-0.11856293589600529,0.025251491662774954,0.011932375042604124,0.021497128454867422,250
SHRINK_vs_OTHERS,SHRINK,intersection_ratio,higher,0.5479965215064552,0.5479965215064552,0.4427041434979875,0.16420762754715978,0.8193650791867375,0.09883585116281438,0.8023210431954133,0.1069118395766821,-0.058000798650872196,-0.076646416302528,-0.1768488659537974,0.0148498607494289,0.7840200460875831,0.8193650791867375,0.8134184563352675,250
SHRINK_vs_OTHERS,SHRINK,disagreement_mean,lower,0.4623720650210716,0.5376279349789284,0.4646276268818087,-0.12466926953115184,0.08540598551432292,0.030040037234351013,0.08923378653380255,0.031129562959766488,0.06384167884463417,0.11823924303469811,0.12698547567338453,-0.02138961592810054,0.09560742183474072,0.08540598551432292,0.08536892257472302,250
SHRINK_vs_OTHERS,SHRINK,disagreement_max,lower,0.48223961468994575,0.5177603853100542,0.43556371469437716,-0.06022545608760093,0.2599427593175811,0.06764742835854909,0.2638640163947415,0.06339675590488947,0.11221975070622862,0.1368199053172654,0.12450930400823008,0.0075984655449436,0.27964001057440774,0.2599427593175811,0.2542977220517524,250
SHRINK_vs_OTHERS,SHRINK,disagreement_std,lower,0.4671884406983744,0.5328115593016255,0.45347964755968434,-0.09869641370361816,0.05836909951058903,0.01835088280088671,0.06014821281200213,0.01781074202882324,0.11125502921159837,0.13820137424169085,0.1121542800777946,-0.031011755715068107,0.06354069513709922,0.05836909951058903,0.05809106927444326,250
SHRINK_vs_OTHERS,SHRINK,AUD_IMG_Pearson,higher,0.585591009432069,0.585591009432069,0.4913755751013766,0.36626568969073325,0.9605624342158151,0.022986823386224157,0.9477714454622082,0.04088007088696445,-0.21646718968400375,-0.18857192944839965,0.06813483112489006,0.09837423394308266,0.9404581298468916,0.9605624342158151,0.9522061155693681,250
SHRINK_vs_OTHERS,SHRINK,AUD_raw_max,higher,0.5871964679911701,0.5871964679911701,0.4636220918457584,0.29106347807068866,0.005666373669160436,0.00013732105239470545,0.005623092057664466,0.00015568827407206262,-0.07927426907216763,-0.11858982156833146,0.15685144195023612,0.1434017149674866,0.005621175959771662,0.005666373669160436,0.005624253946812229,250
SHRINK_vs_OTHERS,SHRINK,AUD_raw_mean,lower,0.48795906080674295,0.5120409391932571,0.41054436254436255,-0.02902827307603359,0.005102040763530467,3.678482363775137e-10,0.005102040773467315,3.245522771875113e-10,0.10434809611191799,-0.0013044668082337321,-0.04865747049390556,-0.033971423391247806,0.005102040809824278,0.005102040763530467,0.005102040751421071,250
SHRINK_vs_OTHERS,SHRINK,AUD_raw_std,higher,0.6192387450665597,0.6192387450665597,0.4838299194610713,0.41353486591804367,0.0003901307794178432,9.08868746857095e-05,0.0003501101106325078,0.00010043885018070835,-0.13189101944342452,-0.1344966118997817,0.15232726650249323,0.1889000116998352,0.00034247563203200374,0.0003901307794178432,0.0003547395285072816,250
SHRINK_vs_OTHERS,SHRINK,AUD_raw_entropy,lower,0.3810288313599572,0.6189711686400429,0.48208547935622353,-0.3694753205998021,0.9994040422635068,0.00027987184251182854,0.9995080046787886,0.0002823585244322775,0.12850273625368488,0.1337386042594934,-0.14594114126289776,-0.18783088505683881,0.9995336446265525,0.9994040422635068,0.9994924570508893,250
