sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset
10476442285,0.6797572295608711,0.6746204734044587,0.8421638011932373,0.7077944874763489,0.1343693137168884,0.806304931640625,0.6903831433060714,0.945382323733863,0.4946787308673469,-0.005136756156412403,middle
10476446674,0.7134351101955583,0.7133877145279653,0.7837153077125549,0.6398712396621704,0.1438440680503845,0.76239013671875,0.6986293799049409,0.8730876817349864,0.3606106505102041,-4.739566759293101e-05,middle
10477544895,0.5969524675915396,0.5522501740947076,0.7548669576644897,0.7344517707824707,0.020415186882019,0.57415771484375,0.6322381732344157,0.8578899202510132,0.413703762755102,-0.04470229349683208,middle
10481128583,0.56405983568439,0.5683838383838384,0.6828560829162598,0.6421968936920166,0.0406591892242431,0.5756378173828125,0.747406798808668,0.6898758176130438,0.3881138392857143,0.004324002699448437,middle
10520382525,0.6588681892265479,0.6938142330812488,0.8049883246421814,0.664777398109436,0.1402109265327453,0.7840423583984375,0.6549362208276936,0.8922913581626666,0.4859095982142857,0.0349460438547009,middle
10545790805,0.7196594191880796,0.7577351394235007,0.7218778133392334,0.6282471418380737,0.0936306715011596,0.6979827880859375,0.8308815784854123,0.7899726283463515,0.5676618303571429,0.03807572023542105,middle
10548273474,0.4430081244836133,0.4804547121378804,0.8220049142837524,0.7788999676704407,0.0431049466133117,0.687744140625,0.4123990514036662,0.982178293390322,0.6218909438775511,0.03744658765426706,middle
10549911663,0.5522524654832347,0.4883730721192303,0.7341119050979614,0.7651858925819397,-0.0310739874839782,0.5092010498046875,0.6382718751139804,0.7882480124321525,0.5464166135204082,-0.06387939336400439,middle
10555704135,0.6020922439861607,0.585818868510231,0.7259145379066467,0.6150665283203125,0.1108480095863342,0.6922607421875,0.6934299698795181,0.7841405002660989,0.3176020408163265,-0.016273375475929663,middle
10557361454,0.2188929850707245,0.2551057776275388,0.6844204068183899,0.863119900226593,-0.1786994934082031,0.2093658447265625,0.2366576209859792,0.6700280112044817,0.3525191326530612,0.03621279255681428,middle
10610974774,0.703477606758477,0.7768005978042192,0.6759270429611206,0.57286137342453,0.1030656695365905,0.680389404296875,0.9846122696902206,0.7086029026053506,0.4921675701530612,0.07332299104574214,middle
10624261424,0.7193939657421093,0.7065811649607432,0.7453392148017883,0.6513352990150452,0.0940039157867431,0.6980743408203125,0.7305416979382808,0.8885517907963271,0.4514309630102041,-0.012812800781366152,middle
10635080206,0.6650438317104984,0.6883195054498129,0.8312146663665771,0.710351824760437,0.1208628416061401,0.7918853759765625,0.6582352587966854,0.9670298165137616,0.6638233418367347,0.023275673739314495,middle
10654057765,0.6247528207514249,0.7554151294882566,0.6958727836608887,0.6788181066513062,0.0170546770095825,0.5283966064453125,0.746490618485059,0.7173767864298116,0.4301857461734694,0.1306623087368317,hard_help
10659354545,0.5857929540793991,0.5539019141465624,0.7380247116088867,0.8180669546127319,-0.0800422430038452,0.446746826171875,0.7357971811420138,0.739413680781759,0.6886360012755102,-0.03189103993283671,middle
10666396623,0.663435213859342,0.712804203539823,0.6586834192276001,0.6079579591751099,0.0507254600524902,0.5859375,0.8149291581674845,0.7127977625614813,0.361507493622449,0.04936898968048098,middle
10667001125,0.3879679318660786,0.3361823898187021,0.87237548828125,0.7372650504112244,0.1351104378700256,0.9191131591796876,0.3698326567807141,1.0,0.4811463647959184,-0.05178554204737651,middle
10701841844,0.5076804307375589,0.5032017773131208,0.7860686182975769,0.8362236022949219,-0.0501549839973449,0.414459228515625,0.4497895475271834,0.934861850258803,0.5681999362244898,-0.004478653424438095,middle
10743985374,0.6177659168890584,0.5776762907345769,0.6971026659011841,0.6602281332015991,0.0368745326995849,0.5830230712890625,0.8266925156879751,0.6952716038788295,0.3906449298469387,-0.04008962615448142,middle
10751849775,0.7114643613769177,0.7689760610909552,0.8625437021255493,0.7001488208770752,0.1623948812484741,0.7997283935546875,0.6971022568960713,0.9932707386307243,0.7152822066326531,0.05751169971403747,middle
10761625676,0.7485066941297631,0.7565491997416206,0.7905988693237305,0.6025872826576233,0.1880115866661071,0.890716552734375,0.4809422975119111,0.9069129024207636,0.4517697704081632,0.008042505611857487,middle
10771238614,0.7678634331391411,0.7381673661098913,0.7059093117713928,0.5627513527870178,0.143157958984375,0.7356414794921875,0.8557709730023555,0.8140062620285525,0.3299784757653061,-0.029696067029249762,middle
10795023275,0.5916698316242562,0.588874602751025,0.7936587333679199,0.7524406313896179,0.041218101978302,0.612701416015625,0.5783585783585784,0.9584512530248964,0.4026227678571428,-0.002795228873231248,middle
10796050285,0.7582543737670989,0.6794036363636363,0.7766250371932983,0.6939008235931396,0.0827242136001586,0.7133941650390625,0.7283189414176555,0.8987159831353009,0.6416214923469388,-0.0788507374034626,middle
10805310706,0.5631651531315864,0.3799691082025851,0.7503092288970947,0.6681339740753174,0.0821752548217773,0.6713714599609375,0.5542097715866025,0.899879422893019,0.3891501913265306,-0.18319604492900132,hard_hurt
10847897294,0.7544718439455281,0.8099070239862489,0.7673836946487427,0.6623082160949707,0.1050754785537719,0.787841796875,0.7190360938650953,0.9126892252894034,0.5681800063775511,0.05543518004072079,middle
10859255295,0.6320992536206811,0.6947118070519881,0.6668975949287415,0.6171047687530518,0.0497928261756897,0.6045989990234375,0.8971516767223235,0.6757913650055488,0.4261200573979591,0.062612553431307,middle
10862172945,0.6987997127517697,0.6816765037469328,0.6715078949928284,0.6080416440963745,0.0634662508964538,0.6341552734375,0.8362319433645701,0.7193902696613391,0.4870256696428571,-0.01712320900483688,middle
