dataset,group,seed,kind,sample_index,sample_id,specific_audio_switch_spearman
vggss,C3,12345,best,77,-iF4a6f5PJ8_000060,-0.10566326530612247
vggss,C3,12345,best,78,-jZENGDFArw_000080,0.10757653061224492
vggss,C3,12345,best,79,-kPDH9n0PG4_000310,0.08905612244897962
vggss,C3,12345,best,80,-kZVoaYYU6o_000000,0.14016581632653063
vggss,C3,12345,best,81,-lPXTBXa0tE_000030,0.21761479591836735
vggss,C3,12345,best,82,-mKtgDnG0oM_000030,0.028724489795918365
vggss,C3,12345,best,83,-nQ9a0P1TlY_000023,0.01816326530612245
vggss,C3,12345,best,84,-oGJwGEsIiA_000090,-0.24963010204081632
vggss,C3,12345,best,85,-oOARU0JwWE_000153,-0.08853316326530612
vggss,C3,12345,best,86,-oSzD8P2BtU_000030,0.2097576530612245
vggss,C3,12345,best,87,-ocADGlyaHc_000030,0.06292091836734695
vggss,C3,12345,best,88,-r2-9oyIzkQ_000030,0.030344387755102037
vggss,C3,12345,best,89,-r3nM90RCNs_000161,0.07132653061224489
vggss,C3,12345,best,90,-rTTPoBJNI4_000123,0.17146683673469387
vggss,C3,12345,best,91,-rb6uia1wSo_000190,0.11586734693877551
vggss,C3,12345,best,92,-rqhMzJRYoc_000030,-0.11751275510204082
vggss,C3,12345,best,93,-t-htrAtNvM_000030,0.1548979591836735
vggss,C3,12345,best,94,-u-40BIU1HE_000003,0.3272704081632653
vggss,C3,12345,best,95,-uD3ZbhFTnk_000077,-0.25429846938775513
vggss,C3,12345,best,96,-vAtBe4LMCQ_000063,0.03676020408163265
vggss,C3,12345,best,97,-wi8kPVJLcw_000205,0.018188775510204078
vggss,C3,12345,best,98,-wnDAPcoPsk_000030,0.026823979591836716
vggss,C3,12345,best,99,-xQbyezhw_k_000040,0.5032397959183674
vggss,C3,12345,best,100,-yicwYUKKuo_000304,-0.18474489795918367
vggss,C3,12345,best,101,-z3AAq0FK-0_000001,-0.022091836734693893
vggss,C3,12345,best,102,-z4OZ7ls5Bo_000540,-0.24753826530612244
vggss,C3,12345,best,103,-zCtwbk005g_000030,-0.134859693877551
vggss,C3,12345,best,104,-zSyfcXmHdk_001083,-0.05187499999999999
vggss,C3,12345,best,105,-zgGL2o1jqw_000080,0.268469387755102
vggss,C3,12345,best,106,-ziWHyk_fYQ_000106,0.009336734693877559
vggss,C3,12345,best,107,0-jDld11jhw_000093,-0.3594005102040816
vggss,C3,12345,best,108,007P6bFgRCU_000010,-0.060497448979591806
vggss,C3,12345,best,109,00QQLLcny14_000083,-0.02835459183673469
vggss,C3,12345,best,110,00wORCOKNHw_000014,0.0280484693877551
vggss,C3,12345,best,111,00z0M1DJyAw_000090,0.24167091836734692
vggss,C3,12345,best,112,01SaXyGY5SM_000030,-0.12021683673469388
vggss,C3,12345,best,113,02UvvE1oA1I_000030,0.33543367346938774
vggss,C3,12345,best,114,030h_KwNm-g_000003,0.034221938775510205
vggss,C3,12345,best,115,04QV0Xi5YTk_000030,-0.11686224489795918
vggss,C3,12345,best,116,052VMqTM4Xs_000000,-0.13329081632653061
vggss,C3,12345,best,117,064Ilsz8Fzg_000051,-0.1450127551020408
vggss,C3,12345,best,118,06si40RVDco_000030,0.08969387755102043
vggss,C3,12345,best,119,076qdKSC8nU_000030,0.06084183673469387
vggss,C3,12345,best,120,077aWlQn6XI_000030,-0.20519132653061226
vggss,C3,12345,best,121,09NfjFeq2cs_000078,-0.33219387755102037
vggss,C3,12345,best,122,09pZj6CEvRw_000250,-0.05654336734693877
vggss,C3,12345,best,123,0CEsVHHkwww_000030,0.008061224489795904
vggss,C3,12345,best,124,0CzC0-cXe8M_000030,0.017538265306122472
vggss,C3,12345,best,125,0Dt2-TtqvJU_000030,0.035994897959183675
vggss,C3,12345,best,126,0E6KS8B6DMc_000540,0.17034438775510205
vggss,C3,12345,best,127,0EOQco76eXQ_000030,0.4789668367346938
vggss,C3,12345,best,128,0F04c_rY4aw_000000,0.07695153061224488
vggss,C3,12345,best,129,0FEd3Pd-ksw_000397,-0.008125
vggss,C3,12345,best,130,0FHSJnza9P8_000046,0.0646173469387755
vggss,C3,12345,best,131,0G50t4FlbIA_000060,0.013941326530612252
vggss,C3,12345,best,132,0H814XXq-WQ_000030,-0.15968112244897958
vggss,C3,12345,best,133,0HBJuYt2Eys_000032,0.003150510204081629
vggss,C3,12345,best,134,0HXYdGGKV2k_000030,-0.24237244897959187
vggss,C3,12345,best,135,0IqPUUWnnd8_000085,-0.26118622448979595
vggss,C3,12345,best,136,0Iy18mslB4A_000170,-0.5109821428571428
vggss,C3,12345,best,137,0IzhjqyDzt8_000000,-0.2947448979591837
vggss,C3,12345,best,138,0JkiTl-4B5E_000017,0.4465433673469388
vggss,C3,12345,best,139,0K92tp-4GEk_000108,-0.05278061224489795
vggss,C3,12345,best,140,0LwSy-xZSPw_000112,-0.16146683673469386
vggss,C3,12345,best,141,0MU2SG5ME1E_000016,0.28603316326530615
vggss,C3,12345,best,142,0N0C0Wbe6AI_000030,-0.13270408163265307
vggss,C3,12345,best,143,0NIE-eDk92M_000029,0.1425765306122449
vggss,C3,12345,best,144,0NLXz4JgvcQ_000096,0.1902295918367347
vggss,C3,12345,best,145,0NQXsEwBqAk_000136,-0.2987627551020408
vggss,C3,12345,best,146,0O-gZoirpRA_000030,-0.18468112244897958
vggss,C3,12345,best,147,0OH28bnOdEE_000058,0.19484693877551018
vggss,C3,12345,best,148,0OLYyjqNdn4_000352,-0.16806122448979588
vggss,C3,12345,best,149,0Olm321vgk8_000030,0.01738520408163266
vggss,C3,12345,best,150,0PHUQku2P5I_000050,-0.12645408163265306
vggss,C3,12345,best,151,0QSPtpp1HN8_000030,0.20396683673469385
vggss,C3,12345,best,152,0QabiRBcEKc_000050,0.0032397959183673303
vggss,C3,12345,best,153,0RZRFj7zDnQ_000030,-0.002155612244897964
vggss,C3,12345,best,154,0Rqa18lmDtw_000153,-0.18307397959183674
vggss,C3,12345,best,155,0T966F09Q_8_000000,-0.2696683673469388
vggss,C3,12345,best,156,0TSOlaZXXM8_000080,0.4833801020408163
vggss,C3,12345,best,157,0U9_6RyH3_M_000030,0.0935841836734694
vggss,C3,12345,best,158,0UF1FHDPM1A_000030,0.03224489795918367
vggss,C3,12345,best,159,0UeEkqkZmvo_000160,0.0016964285714285987
vggss,C3,12345,best,160,0W1En_XsDnM_000000,-0.005038265306122433
vggss,C3,12345,best,161,0W_wPc-zV3I_000101,-0.22271683673469383
vggss,C3,12345,best,162,0Wkk9iNzA9c_000030,0.012283163265306124
vggss,C3,12345,best,163,0Wxl_LzqguI_000288,0.04923469387755104
vggss,C3,12345,best,164,0XDEooC1h7s_000000,-0.29683673469387756
vggss,C3,12345,best,165,0YTieIiZNN4_000010,0.3700382653061225
vggss,C3,12345,best,166,0ZxpQ87jdgQ_000037,-0.05832908163265305
vggss,C3,12345,best,167,0_9-dbUW0hU_000030,-0.5272704081632653
vggss,C3,12345,best,168,0_B2YnBAz3A_000220,-0.0734183673469388
vggss,C3,12345,best,169,0apGJGFHQO4_000067,-0.2065561224489796
vggss,C3,12345,best,170,0bBJkY4_zs8_000033,-0.12216836734693876
vggss,C3,12345,best,171,0bobzCB2ObQ_000076,-0.1092984693877551
vggss,C3,12345,best,172,0eA2QcSRgh0_000063,0.17088010204081633
vggss,C3,12345,best,173,0eDN0YmnJRY_000002,0.1682142857142857
vggss,C3,12345,best,174,0g_-KI5NZ-E_000030,0.08480867346938778
vggss,C3,12345,best,175,0glBUluF4Yk_000175,0.04466836734693876
vggss,C3,12345,best,176,0hfU27A6tus_000070,-0.2229464285714286
vggss,C3,12345,best,177,0hjqlmdPT6g_000050,-0.10529336734693878
vggss,C3,12345,best,178,0iX0QmnbrK4_000085,-0.01658163265306123
vggss,C3,12345,best,179,0jy-sVREk4o_000030,-0.007410714285714298
vggss,C3,12345,best,180,0kQkVbOikzQ_000004,-0.140625
vggss,C3,12345,best,181,0m9-5BkL4Mc_000030,-0.1350127551020408
vggss,C3,12345,best,182,0mNvPaqfwUI_000220,-0.053316326530612246
vggss,C3,12345,best,183,0n-Z2AQCRnU_000385,0.06570153061224489
vggss,C3,12345,best,184,0n56ajMNoMA_000118,0.12400510204081633
vggss,C3,12345,best,185,0nYltlo90Zc_000147,0.06526785714285713
vggss,C3,12345,best,186,0nYltlo90Zc_000161,-0.12641581632653057
vggss,C3,12345,best,187,0nvBTp-q7tU_000112,-0.11473214285714287
vggss,C3,12345,best,188,0oTdsarJHA4_000220,-0.128125
vggss,C3,12345,best,189,0olhNr566Z0_000018,-0.21586734693877552
vggss,C3,12345,best,190,0q5kQGcOn2I_000083,0.25735969387755103
vggss,C3,12345,best,191,0q6GOUn_dhU_000066,0.02485969387755102
vggss,C3,12345,best,192,0q9FUj_2qMc_000539,0.34154336734693874
vggss,C3,12345,best,193,0sT6vnChbrc_000000,0.013941326530612252
vggss,C3,12345,best,194,0slFEpnTKkY_000115,0.2873469387755102
vggss,C3,12345,best,195,0teMcpgy9Jo_000058,0.14015306122448978
vggss,C3,12345,best,196,0ti14lvd2Aw_000000,-0.3230357142857143
vggss,C3,12345,best,197,0w9PLY1owzk_000108,-0.3624362244897959
vggss,C3,12345,best,198,0wdNFZhpdQw_000368,0.3553061224489796
vggss,C3,12345,best,199,0welW-8hB1c_000071,-0.13283163265306122
vggss,C3,12345,best,200,0wzsE67O5tE_000230,-0.024221938775510203
vggss,C3,12345,best,201,0x9TnOQ5Nhw_000020,-0.0364030612244898
vggss,C3,12345,best,202,0xPWkrfjMu0_000178,0.27040816326530615
vggss,C3,12345,best,203,0yxJzCQW5zI_000030,0.2639030612244898
vggss,C3,12345,best,204,10YXuv9Go0E_000140,-0.05045918367346938
vggss,C3,12345,best,205,10aBef0Ghkc_000040,-0.28599489795918365
vggss,C3,12345,best,206,10aF24rMeu0_000030,-0.0969515306122449
vggss,C3,12345,best,207,10hGfv89L3g_000030,0.2862372448979592
vggss,C3,12345,best,208,115l3adqQ1M_000417,-0.08616071428571427
vggss,C3,12345,best,209,126AbihZt28_000009,-0.0800765306122449
vggss,C3,12345,best,210,12T-9dLEbY8_000020,0.17173469387755103
vggss,C3,12345,best,211,130v5XJl8G0_000070,-0.24292091836734692
vggss,C3,12345,best,212,13W_9xdaOZE_000068,0.09056122448979592
vggss,C3,12345,best,213,14jcqHjMXcI_000000,-0.23280612244897958
vggss,C3,12345,best,214,14lBeX_dOHU_000234,-0.21269132653061223
vggss,C3,12345,best,215,14tRPoQA4q0_000004,0.12303571428571428
vggss,C3,12345,best,216,15Mw2jyyHk0_000030,-0.04636479591836731
vggss,C3,12345,best,217,15pi8h_bHQE_000173,0.25366071428571424
vggss,C3,12345,best,218,169a2JSphHA_000269,0.4054336734693878
vggss,C3,12345,best,219,16CvcIXIjzQ_000332,-0.0935076530612245
vggss,C3,12345,best,220,17K-oEuH1p0_000020,-0.2390688775510204
vggss,C3,12345,best,221,17WW_p1N7BQ_000030,0.22691326530612244
vggss,C3,12345,best,222,17yDXvJTdeo_000603,0.19551020408163264
vggss,C3,12345,best,223,18212B4yfLg_000080,-0.20355867346938775
vggss,C3,12345,best,224,18r-Vtspi8g_000030,-0.2177423469387755
vggss,C3,12345,best,225,190Zx0wVrhQ_000003,0.010408163265306122
vggss,C3,12345,best,226,19r6_MQei4M_000119,-0.11405612244897959
vggss,C3,12345,best,227,1ACn3u5UnBw_000030,0.061683673469387745
vggss,C3,12345,best,228,1CZ-bybGzu4_000030,0.09534438775510205
vggss,C3,12345,best,229,1D6UsaTflJ8_000060,-0.17316326530612247
vggss,C3,12345,best,230,1ETrMAVZdY8_000030,-0.2529974489795918
vggss,C3,12345,best,231,1ErGsKIlhAI_000051,-0.01140306122448978
vggss,C3,12345,best,232,1F3_bvIT0ig_000000,0.06786989795918369
vggss,C3,12345,best,233,1F9zCsJyw6k_000230,-0.02804846938775509
vggss,C3,12345,best,234,1FWUnWVX5Xk_000159,-0.01985969387755101
vggss,C3,12345,best,235,1FnA3w94zXI_000030,-0.10762755102040816
vggss,C3,12345,best,236,1GDAnA4hAqQ_000105,0.06099489795918367
vggss,C3,12345,best,237,1HUCwslugK8_000283,-0.15117346938775508
vggss,C3,12345,best,238,1Isq_KJHriU_000016,0.16896683673469387
vggss,C3,12345,best,239,1JY4rwQZn3s_000011,-0.072015306122449
vggss,C3,12345,best,240,1JsIcP2nXMw_000108,0.13900510204081634
vggss,C3,12345,best,241,1MTKUN3uFrs_000440,0.018022959183673453
vggss,C3,12345,best,242,1MaEJRh2oGY_000034,-0.04701530612244898
vggss,C3,12345,best,243,1MaEJRh2oGY_000089,-0.03804846938775509
vggss,C3,12345,best,244,1OFDyTzUj24_000030,0.006454081632653069
vggss,C3,12345,best,245,1P9yEzO1Bic_000025,-0.1719005102040816
vggss,C3,12345,best,246,1PN-bfs2EhY_000030,0.10910714285714285
vggss,C3,12345,best,247,1Qvce8w_Vds_000011,0.15040816326530615
vggss,C3,12345,best,248,1RhYdQnZ_hw_000030,-0.001033163265306107
vggss,C3,12345,best,249,1SJFTbu1abo_000042,0.12832908163265308
vggss,C3,12345,best,250,1TAOyk0Xgss_000370,0.11043367346938775
vggss,C3,12345,best,251,1TJrceFMGrU_000114,0.2836352040816327
vggss,C3,12345,best,252,1Tg9VvRZN5k_000030,-0.39585459183673466
vggss,C3,12345,best,253,1Thl21awe2g_000020,0.20548469387755103
vggss,C3,12345,best,254,1U8Y6VifI-M_000050,-0.14890306122448982
vggss,C3,12345,best,255,1UXkMZNI5o4_000373,-0.04626275510204084
vggss,C3,12345,best,256,1V-_jMSJR6A_000024,0.048392857142857154
vggss,C3,12345,best,257,1VHm2PacRWc_000020,0.17503826530612243
vggss,C3,12345,best,258,1WLMVX_Y2Pk_000018,0.09950255102040817
vggss,C3,12345,best,259,1_0T2ZIjWnw_000031,-0.14489795918367343
vggss,C3,12345,best,260,1_JeO9Pg1aQ_000020,0.04608418367346934
vggss,C3,12345,best,261,1_Q80fDGLRM_000010,0.03904336734693878
vggss,C3,12345,best,262,1_v-Kro86Io_000010,-0.24566326530612245
vggss,C3,12345,best,263,1_xoCNmTn3Y_000012,0.22522959183673466
vggss,C3,12345,best,264,1_yyvTRVoZQ_000002,0.18968112244897958
vggss,C3,12345,best,265,1_yyvTRVoZQ_000209,0.16994897959183675
vggss,C3,12345,best,266,1aDnyPubxdY_000118,-0.0140561224489796
vggss,C3,12345,best,267,1cqcTbDxsHM_000130,-0.04397959183673469
vggss,C3,12345,best,268,1cwGW0cBdRs_000030,-0.2784948979591837
vggss,C3,12345,best,269,1cxvg7qu0G0_000070,-0.27193877551020407
vggss,C3,12345,best,270,1dyFP4MGkIM_000030,0.068265306122449
vggss,C3,12345,best,271,1eBzpkIY-TY_000198,0.13572704081632653
vggss,C3,12345,best,272,1f-L1M-S6RQ_000030,0.018431122448979598
vggss,C3,12345,best,273,1g3n6Zaqid8_000064,0.06149234693877552
vggss,C3,12345,best,274,1gSwLBNvEWE_000034,-0.06714285714285716
vggss,C3,12345,best,275,1gWu-9hPzFs_000022,0.21641581632653062
vggss,C3,12345,best,276,1hba9jmspEQ_000030,0.02735969387755101
vggss,C3,12345,best,277,1hknEtsmdOc_000030,0.2589285714285714
vggss,C3,12345,best,278,1hoUEfsTmdE_000030,-0.37118622448979594
vggss,C3,12345,best,279,1hwkxJOl1PY_000020,0.3364413265306122
vggss,C3,12345,best,280,1kTMiyc5eXg_000163,0.5264285714285715
vggss,C3,12345,best,281,1kiR-BU9Fik_000071,-0.02303571428571429
vggss,C3,12345,best,282,1mkIuq3rjUg_000019,-0.09965561224489797
vggss,C3,12345,best,283,1n6JyJt4kJ4_000018,-0.12210459183673467
vggss,C3,12345,best,284,1nUqhH8bAPk_000030,0.1946045918367347
vggss,C3,12345,best,285,1oJAVJPX0YY_000020,-0.08559948979591837
vggss,C3,12345,best,286,1obzCbmFpa8_000410,0.001938775510204084
vggss,C3,12345,best,287,1p3NSKpuJDs_000144,0.028061224489795922
vggss,C3,12345,best,288,1p5jl5JeZx8_000117,-0.25871173469387754
vggss,C3,12345,best,289,1q8kkQhS97g_000140,-0.18366071428571426
vggss,C3,12345,best,290,1rtXsGC-q3Q_000030,0.223125
vggss,C3,12345,best,291,1sukRxLM77w_000021,0.02677295918367345
vggss,C3,12345,best,292,1tC7bTilFWk_000030,0.02794642857142854
vggss,C3,12345,best,293,1uCzQCdCC1U_000170,-0.18646683673469386
vggss,C3,12345,best,294,1uhuVsFGe6E_000050,0.09360969387755103
vggss,C3,12345,best,295,1veIcvGPRYw_000003,0.44883928571428566
vggss,C3,12345,best,296,1vrJPFfLMvA_000233,0.03594387755102042
vggss,C3,12345,best,297,1vrR6Im_RDo_000030,0.16579081632653062
vggss,C3,12345,best,298,1vy-ZxTMQf4_000377,0.04479591836734694
vggss,C3,12345,best,299,1woaZGPrY9g_000002,-0.1089668367346939
vggss,C3,12345,best,300,1xS-iGBR2b8_000014,0.04758928571428574
vggss,C3,12345,best,301,1xYpHbg0fEE_000030,0.23279336734693878
vggss,C3,12345,best,302,1xyVkQJ8A54_000000,0.26136479591836737
vggss,C3,12345,best,303,1yKGjTOk7NY_000030,-0.38003826530612245
vggss,C3,12345,best,304,1yWGmdevTuM_000030,0.12785714285714284
vggss,C3,12345,best,305,1z19uJK6SB0_000076,0.1590433673469388
vggss,C3,12345,best,306,1zQtgRqPHZU_000024,-0.07150510204081631
vggss,C3,12345,best,307,20Nlj7Cz4E0_000030,-0.19517857142857142
vggss,C3,12345,best,308,20qZLse0acs_000030,-0.24257653061224493
vggss,C3,12345,best,309,21I0YiLHzvg_000038,0.15403061224489797
vggss,C3,12345,best,310,24tWz7gmngI_000030,0.13264030612244898
vggss,C3,12345,best,311,253aGgk7NSE_000010,0.2844642857142857
vggss,C3,12345,best,312,25PvbXDbZO8_000035,0.24288265306122447
vggss,C3,12345,best,313,25QsgUI0x8U_000020,-0.4229209183673469
vggss,C3,12345,best,314,26dqZUTv5os_000175,0.19698979591836735
vggss,C3,12345,best,315,28StN9ykZ68_000094,-0.2374872448979592
vggss,C3,12345,best,316,28ehZa0fzmo_000028,-0.14918367346938777
vggss,C3,12345,best,317,28p0DrP3KgI_000021,0.129515306122449
vggss,C3,12345,best,318,29MZ0dwOBOM_000112,-0.25866071428571424
vggss,C3,12345,best,319,29ZWMYIEq3g_000141,0.09436224489795919
vggss,C3,12345,best,320,29dwfsI1XlQ_000006,0.1874107142857143
vggss,C3,12345,best,321,2ACsPTob5cY_000118,-0.13552295918367346
vggss,C3,12345,best,322,2ACsPTob5cY_000349,0.1094642857142857
vggss,C3,12345,best,323,2ASyuuVhr6M_000052,0.18073979591836734
vggss,C3,12345,best,324,2B-xGbzOjYY_000030,0.027461734693877568
vggss,C3,12345,best,325,2BR2Ivk_EFA_000021,0.05776785714285714
vggss,C3,12345,best,326,2Bljhdt61Y4_000038,-0.03974489795918368
vggss,C3,12345,best,327,2C4aXzGI2eI_000415,-0.057920918367346946
vggss,C3,12345,best,328,2EYGJpU7juM_000130,-0.047869897959183706
vggss,C3,12345,best,329,2HZcxlRs-hg_000030,0.09042091836734692
vggss,C3,12345,best,330,2IEoe3YvCJo_000020,0.07642857142857143
vggss,C3,12345,best,331,2INpPpv4NRg_000560,-0.052385204081632664
vggss,C3,12345,best,332,2ISY5z0QQfc_000101,-0.18191326530612245
vggss,C3,12345,best,333,2Jpg_KvJWL0_000030,-0.31753826530612245
vggss,C3,12345,best,334,2JpvRGz5Dq0_000001,0.12594387755102038
vggss,C3,12345,best,335,2K5Px-N6BEI_000447,-0.016339285714285716
vggss,C3,12345,best,336,2KEg1a42Wx0_000288,-0.04781887755102039
vggss,C3,12345,best,337,2LRhkMH48_Q_000030,0.13056122448979593
vggss,C3,12345,best,338,2M0i--pR-To_000037,-0.27487244897959184
vggss,C3,12345,best,339,2MKPKDQcgVc_000036,0.24660714285714283
vggss,C3,12345,best,340,2NESqWU89V0_000338,0.009221938775510197
vggss,C3,12345,best,341,2Oe5kao1ycY_000310,-0.10650510204081631
vggss,C3,12345,best,342,2PHV2xNjGVU_000126,0.08744897959183673
vggss,C3,12345,best,343,2Pl5B1Tpn1U_000024,0.14664540816326532
vggss,C3,12345,best,344,2QuZzkvq_YQ_000000,0.06125000000000003
vggss,C3,12345,best,345,2REf8hLLYMw_000030,0.3273979591836735
vggss,C3,12345,best,346,2RHarmH7DEk_000024,0.018928571428571433
vggss,C3,12345,best,347,2SchRwpsT7s_000048,-0.16221938775510208
vggss,C3,12345,best,348,2Ssh4YWMroo_000030,0.022117346938775505
vggss,C3,12345,best,349,2T8OhRXZDTs_000030,-0.31130102040816326
vggss,C3,12345,best,350,2TprtMP1RDo_000030,0.05415816326530612
vggss,C3,12345,best,351,2U5f3uTl7qg_000167,0.02133928571428572
vggss,C3,12345,best,352,2UvzCdos0nc_000036,0.20793367346938776
vggss,C3,12345,best,353,2VFVe0RCn7g_000010,0.07575255102040818
vggss,C3,12345,best,354,2Vg5WTQZqwI_000022,0.023686224489795904
vggss,C3,12345,best,355,2VptepDtAZ4_000058,0.21442602040816328
vggss,C3,12345,best,356,2VptepDtAZ4_000071,0.07866071428571428
vggss,C3,12345,best,357,2Vu6HtlYio4_000219,0.03616071428571429
vggss,C3,12345,best,358,2W4dw8XuetE_000050,-0.07807397959183672
vggss,C3,12345,best,359,2Wk4Y3_dMuc_000440,0.14323979591836733
vggss,C3,12345,best,360,2YJpjSldLtg_000495,0.35470663265306124
vggss,C3,12345,best,361,2YW7WBtqzzQ_000000,-0.03860969387755102
vggss,C3,12345,best,362,2YXcqoFlYFY_000160,0.024783163265306125
vggss,C3,12345,best,363,2ZNKLUHeJtg_000030,0.033992346938775515
vggss,C3,12345,best,364,2ZZEtUCIkUw_000030,0.02488520408163265
vggss,C3,12345,best,365,2ZogsGp-T4o_000040,0.16053571428571428
