dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C3,12345,best,18,-ANxUxvGASw_000010,HighAUDFP,0.17210210755813954,0.09841521394611727,6310
vggss,C3,12345,best,19,-ByoSbgzr4M_000000,FP,0.80029296875,0.8317336532693461,3334
vggss,C3,12345,best,19,-ByoSbgzr4M_000000,NearFP,0.79632568359375,0.8282245827010623,3295
vggss,C3,12345,best,19,-ByoSbgzr4M_000000,FarFP,,,0
vggss,C3,12345,best,19,-ByoSbgzr4M_000000,HighAUDFP,0.07264122596153846,0.22238372093023256,688
vggss,C3,12345,best,20,-CZ1LIc8aos_000020,FP,0.6294097900390625,0.14480587618048268,1906
vggss,C3,12345,best,20,-CZ1LIc8aos_000020,NearFP,0.5081329345703125,0.1284989667480744,5323
vggss,C3,12345,best,20,-CZ1LIc8aos_000020,FarFP,0.750640869140625,0.0,99
vggss,C3,12345,best,20,-CZ1LIc8aos_000020,HighAUDFP,0.20247395833333334,0.06190975865687303,953
vggss,C3,12345,best,21,-Cr0WQoFQQs_000045,FP,0.4175262451171875,0.5352526439482961,5106
vggss,C3,12345,best,21,-Cr0WQoFQQs_000045,NearFP,0.505218505859375,0.5516366710955429,8279
vggss,C3,12345,best,21,-Cr0WQoFQQs_000045,FarFP,0.290435791015625,0.23529411764705882,170
vggss,C3,12345,best,21,-Cr0WQoFQQs_000045,HighAUDFP,0.5611672794117647,0.4980544747081712,4369
vggss,C3,12345,best,22,-Cv3gOXEoxA_000040,FP,0.5618438720703125,0.7385735472563031,7417
vggss,C3,12345,best,22,-Cv3gOXEoxA_000040,NearFP,0.5359649658203125,0.6902588470676504,7997
vggss,C3,12345,best,22,-Cv3gOXEoxA_000040,FarFP,0.6210174560546875,0.7549715909090909,7040
vggss,C3,12345,best,22,-Cv3gOXEoxA_000040,HighAUDFP,0.6039528917910447,0.8877427184466019,1648
vggss,C3,12345,best,23,-D64b_8YJK4_000046,FP,0.6021575927734375,0.3670946837873515,8333
vggss,C3,12345,best,23,-D64b_8YJK4_000046,NearFP,0.5739898681640625,0.47675895351790704,11811
vggss,C3,12345,best,23,-D64b_8YJK4_000046,FarFP,0.69287109375,0.1625668449197861,1870
vggss,C3,12345,best,23,-D64b_8YJK4_000046,HighAUDFP,0.5033993320610687,0.38599797072039427,6899
vggss,C3,12345,best,24,-E5o64ACjm0_000017,FP,0.73883056640625,0.6852090624424387,5429
vggss,C3,12345,best,24,-E5o64ACjm0_000017,NearFP,0.8017349243164062,0.7794912201710941,8884
vggss,C3,12345,best,24,-E5o64ACjm0_000017,FarFP,0.731109619140625,0.6909040641415538,3617
vggss,C3,12345,best,24,-E5o64ACjm0_000017,HighAUDFP,0.8144263698630136,,0
vggss,C3,12345,best,25,-FoTxwPOz3U_000000,FP,0.7483978271484375,0.8779547151032595,8038
vggss,C3,12345,best,25,-FoTxwPOz3U_000000,NearFP,0.785125732421875,0.8252360905677552,8789
vggss,C3,12345,best,25,-FoTxwPOz3U_000000,FarFP,0.67999267578125,0.842004161997759,6247
vggss,C3,12345,best,25,-FoTxwPOz3U_000000,HighAUDFP,0.8950327280405406,0.9273322422258592,6110
vggss,C3,12345,best,26,-GOaBCyC5Js_000087,FP,0.92144775390625,0.7716549944710652,5426
vggss,C3,12345,best,26,-GOaBCyC5Js_000087,NearFP,0.87841796875,0.7587644988922194,7673
vggss,C3,12345,best,26,-GOaBCyC5Js_000087,FarFP,1.0,1.0,200
vggss,C3,12345,best,26,-GOaBCyC5Js_000087,HighAUDFP,0.7934621710526316,0.7672199961839343,5241
vggss,C3,12345,best,27,-GW1J75oAKU_000304,FP,0.3485054347826087,0.12316715542521994,341
vggss,C3,12345,best,27,-GW1J75oAKU_000304,NearFP,0.3485054347826087,0.12316715542521994,341
vggss,C3,12345,best,27,-GW1J75oAKU_000304,FarFP,,,0
vggss,C3,12345,best,27,-GW1J75oAKU_000304,HighAUDFP,,,0
vggss,C3,12345,best,28,-HMEhGV38GM_000216,FP,0.77484130859375,0.9176036866359447,5425
vggss,C3,12345,best,28,-HMEhGV38GM_000216,NearFP,0.60150146484375,0.823321554770318,6226
vggss,C3,12345,best,28,-HMEhGV38GM_000216,FarFP,0.9284820556640625,0.9934939759036144,4150
vggss,C3,12345,best,28,-HMEhGV38GM_000216,HighAUDFP,0.5632632902298851,0.9282779230481882,2677
vggss,C3,12345,best,29,-IKnJa9U66I_000150,FP,0.57568359375,0.6047648136835675,3274
vggss,C3,12345,best,29,-IKnJa9U66I_000150,NearFP,0.4151153564453125,0.46576524741081704,6952
vggss,C3,12345,best,29,-IKnJa9U66I_000150,FarFP,0.6319732666015625,1.0,666
vggss,C3,12345,best,29,-IKnJa9U66I_000150,HighAUDFP,0.60908203125,0.5108267716535433,2032
vggss,C3,12345,best,30,-Igq1W20Gi8_000000,FP,0.6085662841796875,0.6299486803519062,5456
vggss,C3,12345,best,30,-Igq1W20Gi8_000000,NearFP,0.5457611083984375,0.595473174366617,10736
vggss,C3,12345,best,30,-Igq1W20Gi8_000000,FarFP,0.999664306640625,,0
vggss,C3,12345,best,30,-Igq1W20Gi8_000000,HighAUDFP,0.5246010638297872,0.6299486803519062,5456
vggss,C3,12345,best,31,-JGpAlLrSD0_000458,FP,0.4728851318359375,0.8613636363636363,5720
vggss,C3,12345,best,31,-JGpAlLrSD0_000458,NearFP,0.4459991455078125,0.8388569496110924,5914
vggss,C3,12345,best,31,-JGpAlLrSD0_000458,FarFP,,,0
vggss,C3,12345,best,31,-JGpAlLrSD0_000458,HighAUDFP,0.4275098778735632,0.9245450510430537,4506
vggss,C3,12345,best,32,-JUBdOr8Hes_000030,FP,0.7137908935546875,0.5782248520710059,4225
vggss,C3,12345,best,32,-JUBdOr8Hes_000030,NearFP,0.714202880859375,0.5822695035460993,4230
vggss,C3,12345,best,32,-JUBdOr8Hes_000030,FarFP,,,0
vggss,C3,12345,best,32,-JUBdOr8Hes_000030,HighAUDFP,0.34988839285714285,0.23544973544973544,378
vggss,C3,12345,best,33,-JUhUI_KvUI_000026,FP,0.2423553466796875,0.17890070921985815,5640
vggss,C3,12345,best,33,-JUhUI_KvUI_000026,NearFP,0.4159698486328125,0.3927897319743299,5298
vggss,C3,12345,best,33,-JUhUI_KvUI_000026,FarFP,0.12103271484375,0.052622615803814714,5872
vggss,C3,12345,best,33,-JUhUI_KvUI_000026,HighAUDFP,0.28766556291390727,0.21699766355140188,3424
vggss,C3,12345,best,34,-K-ccLMFE5M_000259,FP,0.5500946044921875,0.40857722399304547,3451
vggss,C3,12345,best,34,-K-ccLMFE5M_000259,NearFP,0.5408782958984375,0.3998925020155872,3721
vggss,C3,12345,best,34,-K-ccLMFE5M_000259,FarFP,,,0
vggss,C3,12345,best,34,-K-ccLMFE5M_000259,HighAUDFP,,,0
vggss,C3,12345,best,35,-K1BRF6qng8_000030,FP,0.6721038818359375,0.4719669117647059,4352
vggss,C3,12345,best,35,-K1BRF6qng8_000030,NearFP,0.5453338623046875,0.42339704069050554,6488
vggss,C3,12345,best,35,-K1BRF6qng8_000030,FarFP,0.8436126708984375,0.7022900763358778,3537
vggss,C3,12345,best,35,-K1BRF6qng8_000030,HighAUDFP,0.5334375,0.47474747474747475,990
vggss,C3,12345,best,36,-KBH8YmHR-0_000050,FP,0.7969207763671875,0.7182230281051677,5515
vggss,C3,12345,best,36,-KBH8YmHR-0_000050,NearFP,0.7655029296875,0.6805259417199716,5628
vggss,C3,12345,best,36,-KBH8YmHR-0_000050,FarFP,0.8524627685546875,0.8360128617363344,3421
vggss,C3,12345,best,36,-KBH8YmHR-0_000050,HighAUDFP,0.667910447761194,0.7164948453608248,3880
vggss,C3,12345,best,37,-Lmibx_Iu_E_000173,FP,0.305938720703125,0.3001049317943337,4765
vggss,C3,12345,best,37,-Lmibx_Iu_E_000173,NearFP,0.30682373046875,0.29533789563729684,4676
vggss,C3,12345,best,37,-Lmibx_Iu_E_000173,FarFP,,,0
vggss,C3,12345,best,37,-Lmibx_Iu_E_000173,HighAUDFP,0.1403858418367347,0.31524249422632794,866
vggss,C3,12345,best,38,-Lv13WPa4xk_000170,FP,0.7170257568359375,0.6353858564130143,3719
vggss,C3,12345,best,38,-Lv13WPa4xk_000170,NearFP,0.59588623046875,0.5529704088547549,4427
vggss,C3,12345,best,38,-Lv13WPa4xk_000170,FarFP,0.9594655797101449,0.9148550724637681,552
vggss,C3,12345,best,38,-Lv13WPa4xk_000170,HighAUDFP,0.41613051470588236,0.27205882352941174,952
vggss,C3,12345,best,39,-N00SskHxS4_000529,FP,0.833160400390625,0.7805580558055806,5555
vggss,C3,12345,best,39,-N00SskHxS4_000529,NearFP,0.810699462890625,0.8002690985199581,6689
vggss,C3,12345,best,39,-N00SskHxS4_000529,FarFP,0.88409423828125,0.732554982351344,3683
vggss,C3,12345,best,39,-N00SskHxS4_000529,HighAUDFP,0.6723345588235294,0.7968271639298636,3593
vggss,C3,12345,best,40,-NCa3eFLULw_000221,FP,0.41632080078125,0.4445818901533894,4042
vggss,C3,12345,best,40,-NCa3eFLULw_000221,NearFP,0.4195098876953125,0.4438118811881188,4040
vggss,C3,12345,best,40,-NCa3eFLULw_000221,FarFP,,,0
vggss,C3,12345,best,40,-NCa3eFLULw_000221,HighAUDFP,,,0
vggss,C3,12345,best,41,-NwBdmVSg1w_000000,FP,0.4522552490234375,0.3319838056680162,3458
vggss,C3,12345,best,41,-NwBdmVSg1w_000000,NearFP,0.3685302734375,0.2557077625570776,3285
vggss,C3,12345,best,41,-NwBdmVSg1w_000000,FarFP,0.54742431640625,0.4304393305439331,3824
vggss,C3,12345,best,41,-NwBdmVSg1w_000000,HighAUDFP,0.51875,0.7959183673469388,98
vggss,C3,12345,best,42,-OAyRsvFGgc_000030,FP,0.381927490234375,0.28257686676427524,3415
vggss,C3,12345,best,42,-OAyRsvFGgc_000030,NearFP,0.3809356689453125,0.2799414348462665,3415
vggss,C3,12345,best,42,-OAyRsvFGgc_000030,FarFP,,,0
vggss,C3,12345,best,42,-OAyRsvFGgc_000030,HighAUDFP,,,0
vggss,C3,12345,best,43,-OVb-UG8yJw_000030,FP,0.481231689453125,0.22646657571623466,3665
vggss,C3,12345,best,43,-OVb-UG8yJw_000030,NearFP,0.53924560546875,0.2164160081570227,3923
vggss,C3,12345,best,43,-OVb-UG8yJw_000030,FarFP,0.1828460693359375,0.0,1528
vggss,C3,12345,best,43,-OVb-UG8yJw_000030,HighAUDFP,0.010416666666666666,0.0,251
vggss,C3,12345,best,44,-PvlrLjIAYo_000009,FP,0.5171661376953125,0.9006901840490797,2608
vggss,C3,12345,best,44,-PvlrLjIAYo_000009,NearFP,0.378387451171875,0.9068255687973997,2769
vggss,C3,12345,best,44,-PvlrLjIAYo_000009,FarFP,0.5644073486328125,0.939687267311988,2686
vggss,C3,12345,best,44,-PvlrLjIAYo_000009,HighAUDFP,0.28836232311320753,0.9590643274853801,342
vggss,C3,12345,best,45,-Q3MX7Tgx_E_000111,FP,0.3886260986328125,0.4913023037141514,4254
vggss,C3,12345,best,45,-Q3MX7Tgx_E_000111,NearFP,0.423065185546875,0.5547242411286875,4678
vggss,C3,12345,best,45,-Q3MX7Tgx_E_000111,FarFP,0.33284108231707316,0.39984038308060654,1253
vggss,C3,12345,best,45,-Q3MX7Tgx_E_000111,HighAUDFP,,,0
vggss,C3,12345,best,46,-RBs9pPhHY8_000030,FP,0.788726806640625,0.808171206225681,5140
vggss,C3,12345,best,46,-RBs9pPhHY8_000030,NearFP,0.5514068603515625,0.6650297619047619,6720
vggss,C3,12345,best,46,-RBs9pPhHY8_000030,FarFP,0.8997802734375,0.8433670751198722,3754
vggss,C3,12345,best,46,-RBs9pPhHY8_000030,HighAUDFP,0.6453006628787878,0.8789521228545619,2214
vggss,C3,12345,best,47,-S-TDT5oq0Q_000290,FP,0.426239013671875,0.4316654219566841,5356
vggss,C3,12345,best,47,-S-TDT5oq0Q_000290,NearFP,0.379364013671875,0.3650101714617844,6882
vggss,C3,12345,best,47,-S-TDT5oq0Q_000290,FarFP,,,0
vggss,C3,12345,best,47,-S-TDT5oq0Q_000290,HighAUDFP,0.28515625,0.27166666666666667,3000
vggss,C3,12345,best,48,-SWaCArvQug_000021,FP,0.6590728759765625,0.7299072091363312,7005
vggss,C3,12345,best,48,-SWaCArvQug_000021,NearFP,0.6032257080078125,0.6584421173432793,6971
vggss,C3,12345,best,48,-SWaCArvQug_000021,FarFP,0.6898040771484375,0.7969148393676696,7844
vggss,C3,12345,best,48,-SWaCArvQug_000021,HighAUDFP,,,0
vggss,C3,12345,best,49,-Vo4CAMX26U_000030,FP,0.1657562255859375,0.1964597902097902,4576
vggss,C3,12345,best,49,-Vo4CAMX26U_000030,NearFP,0.1236419677734375,0.1901036159864665,4729
vggss,C3,12345,best,49,-Vo4CAMX26U_000030,FarFP,0.328857421875,0.2778568041725936,4218
vggss,C3,12345,best,49,-Vo4CAMX26U_000030,HighAUDFP,0.10363520408163265,0.2770100502512563,1592
vggss,C3,12345,best,50,-W3WpZvJX2o_000027,FP,0.4138641357421875,0.4647922368748445,4019
vggss,C3,12345,best,50,-W3WpZvJX2o_000027,NearFP,0.001129150390625,0.0,4779
vggss,C3,12345,best,50,-W3WpZvJX2o_000027,FarFP,0.390289306640625,0.46028797027403623,4306
vggss,C3,12345,best,50,-W3WpZvJX2o_000027,HighAUDFP,0.5480813419117647,0.5613934894346088,1751
vggss,C3,12345,best,51,-Wd5YV97ftU_000320,FP,0.6448516845703125,0.46962151394422313,6024
vggss,C3,12345,best,51,-Wd5YV97ftU_000320,NearFP,0.595062255859375,0.4861738148984199,7088
vggss,C3,12345,best,51,-Wd5YV97ftU_000320,FarFP,0.6000823974609375,0.13753702920016928,2363
vggss,C3,12345,best,51,-Wd5YV97ftU_000320,HighAUDFP,0.4159203506097561,0.4660590069561046,4169
vggss,C3,12345,best,52,-XwtCzUaN1I_000160,FP,0.802032470703125,0.6743032593292395,4234
vggss,C3,12345,best,52,-XwtCzUaN1I_000160,NearFP,0.820465087890625,0.7082432107666427,4161
vggss,C3,12345,best,52,-XwtCzUaN1I_000160,FarFP,,,0
vggss,C3,12345,best,52,-XwtCzUaN1I_000160,HighAUDFP,0.07477678571428571,0.10059171597633136,169
vggss,C3,12345,best,53,-Y-UegG9tLw_000282,FP,0.5272674560546875,0.39354483770401616,5453
vggss,C3,12345,best,53,-Y-UegG9tLw_000282,NearFP,0.5438995361328125,0.44082332761578047,5247
vggss,C3,12345,best,53,-Y-UegG9tLw_000282,FarFP,0.5350494384765625,0.38860422217667556,4879
vggss,C3,12345,best,53,-Y-UegG9tLw_000282,HighAUDFP,0.01665296052631579,0.1847953216374269,855
vggss,C3,12345,best,54,-YwPSwhe2jo_000030,FP,0.192291259765625,0.14318573893041978,5217
vggss,C3,12345,best,54,-YwPSwhe2jo_000030,NearFP,0.3136749267578125,0.3123587038432555,5308
vggss,C3,12345,best,54,-YwPSwhe2jo_000030,FarFP,0.1558990478515625,0.07714070162202942,5302
vggss,C3,12345,best,54,-YwPSwhe2jo_000030,HighAUDFP,0.06517269736842106,0.09226298583363603,2753
vggss,C3,12345,best,55,-Z1ZSWDouUU_000030,FP,0.612030029296875,0.15518672199170125,7230
vggss,C3,12345,best,55,-Z1ZSWDouUU_000030,NearFP,0.48516845703125,0.4039351851851852,9504
vggss,C3,12345,best,55,-Z1ZSWDouUU_000030,FarFP,0.71966552734375,0.039023452518262204,5202
vggss,C3,12345,best,55,-Z1ZSWDouUU_000030,HighAUDFP,0.1669034090909091,0.14152514152514153,6006
vggss,C3,12345,best,56,-ZJqu_4zLMc_000030,FP,0.35052490234375,0.519134775374376,2404
vggss,C3,12345,best,56,-ZJqu_4zLMc_000030,NearFP,0.3101806640625,0.4899443731279418,2337
vggss,C3,12345,best,56,-ZJqu_4zLMc_000030,FarFP,,,0
vggss,C3,12345,best,56,-ZJqu_4zLMc_000030,HighAUDFP,0.1603890728476821,0.42799023596419855,1229
vggss,C3,12345,best,57,-ZSgg6jFUd8_000688,FP,0.7392425537109375,0.7585038814396613,7085
vggss,C3,12345,best,57,-ZSgg6jFUd8_000688,NearFP,0.5390625,0.6899068148647132,8907
vggss,C3,12345,best,57,-ZSgg6jFUd8_000688,FarFP,0.822113037109375,0.7648005148005148,6216
vggss,C3,12345,best,57,-ZSgg6jFUd8_000688,HighAUDFP,0.6371066046099291,0.7626676602086438,5368
vggss,C3,12345,best,58,-_QPd-VskKY_000030,FP,0.69305419921875,0.4355751099937146,3182
vggss,C3,12345,best,58,-_QPd-VskKY_000030,NearFP,0.666229248046875,0.4700095969289827,4168
vggss,C3,12345,best,58,-_QPd-VskKY_000030,FarFP,0.6522979736328125,0.3261729790842284,1769
vggss,C3,12345,best,58,-_QPd-VskKY_000030,HighAUDFP,0.13146033653846154,0.12785862785862787,962
vggss,C3,12345,best,59,-_umX4zgLVY_000028,FP,0.751556396484375,0.8406044357786985,4103
vggss,C3,12345,best,59,-_umX4zgLVY_000028,NearFP,0.738189697265625,0.8218810916179338,4104
vggss,C3,12345,best,59,-_umX4zgLVY_000028,FarFP,,,0
vggss,C3,12345,best,59,-_umX4zgLVY_000028,HighAUDFP,,,0
vggss,C3,12345,best,60,-aK9JKAGme0_000041,FP,0.488555908203125,0.4822057098161909,5114
vggss,C3,12345,best,60,-aK9JKAGme0_000041,NearFP,0.5288238525390625,0.44365192582025675,5608
vggss,C3,12345,best,60,-aK9JKAGme0_000041,FarFP,0.24517822265625,0.0,247
vggss,C3,12345,best,60,-aK9JKAGme0_000041,HighAUDFP,0.48679315476190477,0.48249027237354086,1285
vggss,C3,12345,best,61,-aK9JKAGme0_000051,FP,0.21563720703125,0.16473629782833504,9670
vggss,C3,12345,best,61,-aK9JKAGme0_000051,NearFP,0.3935546875,0.18457892007999407,13501
vggss,C3,12345,best,61,-aK9JKAGme0_000051,FarFP,0.223876953125,0.12039660056657224,7766
vggss,C3,12345,best,61,-aK9JKAGme0_000051,HighAUDFP,0.10885027985074627,0.1501152073732719,8680
vggss,C3,12345,best,62,-aUJLRXkj-Y_000118,FP,0.3297271728515625,0.012605955227124538,4601
vggss,C3,12345,best,62,-aUJLRXkj-Y_000118,NearFP,0.175140380859375,0.0876068376068376,6084
vggss,C3,12345,best,62,-aUJLRXkj-Y_000118,FarFP,0.3688812255859375,0.0,5076
vggss,C3,12345,best,62,-aUJLRXkj-Y_000118,HighAUDFP,0.08860085227272728,0.017942583732057416,836
vggss,C3,12345,best,63,-cA9HsnV1ao_000030,FP,0.2781524658203125,0.4298034780149866,7073
vggss,C3,12345,best,63,-cA9HsnV1ao_000030,NearFP,0.283599853515625,0.3944745584892464,5719
vggss,C3,12345,best,63,-cA9HsnV1ao_000030,FarFP,0.3117218017578125,0.4599338590689392,7862
vggss,C3,12345,best,63,-cA9HsnV1ao_000030,HighAUDFP,0.486328125,0.5513833992094862,2024
vggss,C3,12345,best,64,-d1KR2BSfHM_000065,FP,0.754180908203125,0.8147430932093984,7746
vggss,C3,12345,best,64,-d1KR2BSfHM_000065,NearFP,0.7184600830078125,0.7880819366852886,8055
vggss,C3,12345,best,64,-d1KR2BSfHM_000065,FarFP,,,0
vggss,C3,12345,best,64,-d1KR2BSfHM_000065,HighAUDFP,0.8270445478723404,0.7045045045045045,1110
vggss,C3,12345,best,65,-e4wXAy1iVo_000000,FP,0.4298553466796875,0.5021446531578169,6761
vggss,C3,12345,best,65,-e4wXAy1iVo_000000,NearFP,0.3952484130859375,0.5046229413464317,6922
vggss,C3,12345,best,65,-e4wXAy1iVo_000000,FarFP,,,0
vggss,C3,12345,best,65,-e4wXAy1iVo_000000,HighAUDFP,0.32122878086419754,0.5279379598329688,5029
