sample_id,baseline_aud_iou,baseline_img_iou,baseline_iqr_iou,new_aud_iou,new_img_iou,new_iqr_iou,new_ogl_iou,a3_query_iou,category
-4bPiXbovf0_000008,0.48281586503948315,0.5556287753981329,0.5103508179317666,0.5312934631432545,0.5525364937129643,0.5363084112149533,0.5967650834403081,0.1836414916953933,AUD_IMPROVE
-K1BRF6qng8_000030,0.5557910148724666,0.5744568097509274,0.5635469917420369,0.44812922658949295,0.4733611588509698,0.45622875544158864,0.43581715716969316,0.0003667593752865308,AUD_HURT
-2-wdcN5vOw_000017,0.524717409284669,0.46900062020145855,0.49852111926800724,0.610311698474112,0.6130534629665401,0.6079089197203523,0.5264618345380088,0.22275443933803699,IQR_IMPROVE
1gSwLBNvEWE_000034,0.44019549567399774,0.5741038895008898,0.5030748462576872,0.3071479756359728,0.41999508418335996,0.3583267973856209,0.5595667870036101,0.32943525385054195,IQR_HURT
-2Dm0VjW8oM_000001,0.6457047770921445,0.5632706946434088,0.5946118916283181,0.5805055887184007,0.6654485441471177,0.6201986358741175,0.582348401770846,0.5041838180713948,STABLE_SUCCESS
-0BIyqJj9ZU_000030,0.3418095206145795,0.3263783469526178,0.33611193807680856,0.29866759502484413,0.3531395850492215,0.31416107382550335,0.3314386973820589,0.16284902190269185,ALL_FAIL
-OVb-UG8yJw_000030,0.49513403365773107,0.46008797464260304,0.4798279191084313,0.5124847089299849,0.502506025940238,0.523885825011179,0.5333407671721677,0.00814343392869363,AUD_IMPROVE
-NwBdmVSg1w_000000,0.5322592931139549,0.5362340529013431,0.5328436911487759,0.46878089588561866,0.45998427672955977,0.4650867541261109,0.5671362005248781,0.22229387676135814,AUD_HURT
-yicwYUKKuo_000304,0.3967161845191556,0.4310214960310563,0.41080054274084127,0.4869619528444282,0.5464500176616037,0.5093501002764378,0.5790733790604374,0.45755180317133637,IQR_IMPROVE
5GyhFsJoiYc_000044,0.4841022790439133,0.5604114713216958,0.5075866017749785,0.39153061652746884,0.4127817227539364,0.3989754535752401,0.4920100475656031,0.2901016540317023,IQR_HURT
-86gl1hp1Aw_000105,0.6690976762901116,0.6579245190178615,0.6650211917227624,0.617615912334822,0.6021510255944817,0.6120058565153733,0.6895316509837468,0.0002377485215013819,STABLE_SUCCESS
-0UuUoXQUoI_000107,0.37802042972877775,0.40475525591415007,0.3895243383305571,0.4594669499745947,0.5800184067900603,0.496455980837855,0.40963052443037445,0.10560424184402387,ALL_FAIL
