dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,11050409385,0.5381490948562625,0.5928594046865104,0.6910703547805171,0.5597571328387406,0.6090505085035467,0.5807078881206789
flickr,original_1.3g_final,11071986404,0.2628709872804361,0.30759989883662114,0.5186108341641742,0.28318890814558056,0.36042566317088215,0.3194701986754967
flickr,original_1.3g_final,11101358996,0.7313148852846639,0.7241990255425956,0.4016016775229767,0.7303997635409739,0.7297403294389629,0.7469328748925529
flickr,original_1.3g_final,11154049584,0.785950536670721,0.7905391772222845,0.6931424185480243,0.7826271817002912,0.7944719723833454,0.8114346671508659
flickr,original_1.3g_final,11314266424,0.8827519065390232,0.8960594039930498,0.5966427585277975,0.8950238134340615,0.8403992054964019,0.8804933834340793
flickr,original_1.3g_final,11650557765,0.6351881782498269,0.6508076845149288,0.36795901836730227,0.6497449108450776,0.7915579320035768,0.7162168995566942
flickr,original_1.3g_final,11764496003,0.700330264914623,0.6919892973819978,0.352976087913771,0.6988035474023814,0.6860868582863967,0.6994943053075434
flickr,original_1.3g_final,11765015695,0.6892342322843167,0.6558231934442513,0.6258908833672296,0.6752917451326383,0.7173648338789,0.6872757588840422
flickr,original_1.3g_final,11776645404,0.5630836913735882,0.4757847774672114,0.3039163624294723,0.5228346048056464,0.5566261488289357,0.5498558385391639
flickr,original_1.3g_final,12015590114,0.7232115907032901,0.7537068754587717,0.3388739269483252,0.7745698798020269,0.6211730827523492,0.6979162308046362
flickr,original_1.3g_final,12031178616,0.6914159351336863,0.6803556027333643,0.5084326341036282,0.6890423819742489,0.6814901331845757,0.685857108851634
flickr,original_1.3g_final,12048726756,0.6204235548696081,0.5942028985507246,0.6921873952771386,0.6173772003752763,0.8019868523302459,0.7088005250779412
flickr,original_1.3g_final,12066557153,0.48540309186150504,0.509299909514394,0.5453528713594449,0.49320092168889756,0.5533627061865055,0.5267043288392889
flickr,original_1.3g_final,12103535156,0.4544547300320039,0.5008339621142925,0.47041530564629025,0.46412061731029086,0.5134106786427146,0.4931014604150653
flickr,original_1.3g_final,12158276143,0.4138560387373126,0.47369542519869595,0.6231026498585027,0.4416500778524548,0.49055244381434915,0.4630933889397196
flickr,original_1.3g_final,12328837165,0.7665391721500113,0.7044718269119519,0.228006201906512,0.7323629409264768,0.6513601197903669,0.7166157148432418
flickr,original_1.3g_final,12373955905,0.7485766152322799,0.651226308893277,0.5682350855769799,0.7352594235814011,0.7834839997781599,0.786663532645054
flickr,original_1.3g_final,12444360833,0.6411344955288591,0.44336783238509486,0.3254831928865078,0.5434176326623537,0.5567985084565188,0.5805823745928966
