dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,short_step000,fp_area_ratio,0.09569236288265306,0.06971460459183673,0.027886838329081634,0.14026626275510204,0.1123794244260204,0.0846335538903061,0.10755272441007652,250
flickr,short_step000,RemoveFP,5110.904,4401.5,2522.25,7430.0,4907.75,4693.6308,5496.2702,250
flickr,short_step000,RemoveTP,4453.904,3928.0,2035.5,6481.25,4445.75,4057.0891,4866.1186,250
flickr,short_step000,AddTP,238.464,0.0,0.0,64.5,64.5,148.6402,343.2453,250
flickr,short_step000,AddFP,352.216,0.0,0.0,226.0,226.0,248.9708,461.64869999999985,250
flickr,short_step000,entropy,5.271829686724627,5.272236556796594,5.270130628832035,5.273778316876408,0.0036476880443725435,5.27148769796764,5.272161085097082,250
flickr,short_step000,normalized_entropy,0.9988092391106174,0.9988863253617193,0.998487332899349,0.999178429679142,0.0006910967797930656,0.9987491119810316,0.9988685711796276,250
flickr,short_step000,iou,0.6234601308974574,0.6206094307931038,0.5499430247297167,0.7075135771245495,0.15757055239483286,0.6074731173176573,0.6395706583400568,250
flickr,short_step000,raw_range,0.0020761067233979703,0.002081414917483926,0.0018530783709138632,0.002282964065670967,0.0004298856947571039,0.0020335332815768197,0.0021184274356812237,250
flickr,short_step016,gt_response,0.723919242978096,0.7203770279884338,0.6699022799730301,0.7781366109848022,0.10823433101177216,0.7145671165317297,0.7334279430657624,250
flickr,short_step016,nearfp_response,0.6340086550606407,0.6275778412818909,0.5601716041564941,0.6997590065002441,0.13958740234375,0.6206514699135715,0.647909205159557,247
flickr,short_step016,gt_nearfp_gap,0.09097343707374234,0.10297238826751709,0.027865111827850342,0.1791713833808899,0.15130627155303955,0.07715270991026149,0.10452893600772749,247
flickr,short_step016,gt_vs_nearfp_auroc,0.6764243381198887,0.696868896484375,0.5803375244140625,0.8181076049804688,0.23777008056640625,0.6531645411750083,0.6982534554654858,247
