dataset,model,reference,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,short_step064,cram_c3_stage2,gt_vs_nearfp_auroc,-0.023421550138115723,-0.01806640625,-0.04453277587890625,0.00257110595703125,0.0471038818359375,-0.02934344499925209,-0.017600541077483843,247
flickr,short_step064,cram_c3_stage2,coverage,-0.04671696716481252,-0.04014239086388688,-0.07899336744376009,-0.009816048815359468,0.06917731862840062,-0.05337106769602422,-0.04028427431297426,250
flickr,short_step064,cram_c3_stage2,precision,0.013621783685497206,0.010100375716702026,-0.009707793161364803,0.03314711507461321,0.04285490823597801,0.009348460871494478,0.01794263199281712,250
flickr,short_step064,cram_c3_stage2,pred_area_ratio,-0.04205867346938776,-0.03471779336734698,-0.06698421556122452,-0.008400430484693883,0.05858378507653064,-0.048317123724489805,-0.036097484853316326,250
flickr,short_step064,cram_c3_stage2,gt_response,-0.025624984979629516,-0.024740248918533325,-0.0425458699464798,-0.005253523588180542,0.037292346358299255,-0.02968210807442665,-0.02159262846708298,250
flickr,short_step064,cram_c3_stage2,nearfp_response,-0.020647223782442842,-0.0212249755859375,-0.046542152762413025,0.005096405744552612,0.05163855850696564,-0.025814606433334622,-0.015567735492097223,247
flickr,short_step064,short_step000,gt_nearfp_gap,9.377632546521392e-05,-0.0008718371391296387,-0.008791700005531311,0.007701784372329712,0.016493484377861023,-0.001738691595401841,0.0018283655045003538,247
flickr,short_step064,short_step000,gt_vs_nearfp_auroc,0.006234110172176292,0.0048675537109375,-0.00392913818359375,0.01796722412109375,0.0218963623046875,0.003876365630732857,0.008671290211225612,247
flickr,short_step064,short_step000,coverage,0.017012790014542978,0.014591537748038896,0.005345871285043435,0.027158985625037546,0.02181311433999411,0.014779276105798217,0.019564011186942586,250
flickr,short_step064,short_step000,precision,-0.008587498705011019,-0.0057336181599569325,-0.01594876204397254,0.0010654229811175309,0.01701418502509007,-0.010744325037472155,-0.0067207759919460765,250
flickr,short_step064,short_step000,pred_area_ratio,0.016766422193877552,0.01536591198979595,0.00836555325255102,0.024424027423469358,0.016058474170918338,0.014701713966836732,0.018841392299107147,250
flickr,short_step064,short_step000,gt_response,0.009289831399917603,0.009109050035476685,0.002496972680091858,0.01637066900730133,0.013873696327209473,0.007957223808765412,0.010545546650886533,250
flickr,short_step064,short_step000,nearfp_response,0.009131569732055972,0.008242487907409668,1.0132789611816406e-05,0.018641337752342224,0.018631204962730408,0.006929710754740094,0.011099518552000222,247
flickr,lambda025k_best,cram_c3_stage2,gt_nearfp_gap,0.01985178097539585,0.018462657928466797,-0.0052523016929626465,0.043997228145599365,0.04924952983856201,0.015298309104765958,0.02459445471162738,247
flickr,lambda025k_best,cram_c3_stage2,gt_vs_nearfp_auroc,0.004196516520309012,0.0025177001953125,-0.02370452880859375,0.02977752685546875,0.0534820556640625,-0.0021754118884623297,0.010420564570506633,247
flickr,lambda025k_best,cram_c3_stage2,coverage,-0.15336111831808066,-0.13369783828580617,-0.21060790779574434,-0.059300513307009556,0.1513073944887348,-0.16964402829517394,-0.13872050712590345,250
flickr,lambda025k_best,cram_c3_stage2,precision,0.08085168969978312,0.05978663151640076,0.021600511894663138,0.12392669344323558,0.10232618154857244,0.06947813341297482,0.09220575034513241,250
flickr,lambda025k_best,cram_c3_stage2,pred_area_ratio,-0.13980923150510202,-0.12569754464285718,-0.2059002311862245,-0.07088548309948975,0.13501474808673475,-0.15264920479910712,-0.12777772042410715,250
flickr,lambda025k_best,cram_c3_stage2,gt_response,-0.08566826212406159,-0.08105337619781494,-0.11863294243812561,-0.044021472334861755,0.07461147010326385,-0.09221630776822566,-0.07892747631669043,250
flickr,lambda025k_best,cram_c3_stage2,nearfp_response,-0.10456091382725519,-0.0958414077758789,-0.15992669761180878,-0.04800337553024292,0.11192332208156586,-0.11391502092121102,-0.09498576308310272,247
flickr,lambda025k_best,short_step000,gt_nearfp_gap,0.024654488693847346,0.022289693355560303,-0.005665808916091919,0.04846787452697754,0.05413368344306946,0.018853443954517,0.030420033129965243,247
flickr,lambda025k_best,short_step000,gt_vs_nearfp_auroc,0.03385217683060103,0.0257568359375,0.00041961669921875,0.053741455078125,0.05332183837890625,0.025505941290604437,0.04247420547486935,247
flickr,lambda025k_best,short_step000,coverage,-0.08963136113872514,-0.06304085885501648,-0.15259885885956015,-0.003979222675214417,0.14861963618434573,-0.10624296611335737,-0.07390491617302172,250
flickr,lambda025k_best,short_step000,precision,0.05864240730927489,0.03889083867610921,0.006808583243057387,0.09528712232952877,0.08847853908647138,0.047995125347472654,0.06919859160664034,250
flickr,lambda025k_best,short_step000,pred_area_ratio,-0.08098413584183675,-0.07344148596938777,-0.13918008609693874,-0.014533840880102053,0.12464624521683669,-0.09283602519132651,-0.0684858737244898,250
flickr,lambda025k_best,short_step000,gt_response,-0.050753445744514465,-0.04558360576629639,-0.0878487229347229,-0.011099293828010559,0.07674942910671234,-0.058136528518795964,-0.043565011459589006,250
flickr,lambda025k_best,short_step000,nearfp_response,-0.07478212031275637,-0.07272875308990479,-0.12725764513015747,-0.01769806444644928,0.10955958068370819,-0.08431305123968164,-0.06488235805802017,247
flickr,lambda025k_latest,cram_c3_stage2,gt_nearfp_gap,0.03483229181785815,0.029056906700134277,-0.012740015983581543,0.08022943139076233,0.09296944737434387,0.024790316331483094,0.044743381552247385,247
flickr,lambda025k_latest,cram_c3_stage2,gt_vs_nearfp_auroc,0.00720090619180973,0.0009307861328125,-0.05435943603515625,0.06987762451171875,0.124237060546875,-0.005771416122292378,0.0213319940779868,247
flickr,lambda025k_latest,cram_c3_stage2,coverage,-0.3660534585752836,-0.3464667599326482,-0.5428691657033227,-0.16437784882995793,0.37849131687336474,-0.3958794747177096,-0.3353250048938239,250
flickr,lambda025k_latest,cram_c3_stage2,precision,0.11548530386397647,0.08544014393559007,0.018673894106354075,0.20864747304588854,0.18997357893953448,0.09535863834440049,0.13611676646401563,250
