epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
1,5e-05,572.6528038978577,12.886794706980266,199.34203494175526,10.178673262273714,5.703600287013207,0.04209870561456898,5.677565495538393e-06,8.986223428458093e-06,1.4663789027240115e-05,5.677565463981192e-06,5.73083975658688e-06,5.327428485625202e-08,0.6931471517077544,0.06931471588666753,10.824024468554297,0.688,0.5742,0.684,0.5764000000000001
2,5e-05,566.7493393421173,19.431286975179106,199.64679711289585,9.521519701676013,4.55983589637322,0.00027571304691325726,3.795884947076662e-06,2.5675547468475272e-05,2.947143238520847e-05,3.7958849689239546e-06,4.0031240770947345e-06,2.0723912004898127e-07,0.6931470729065959,0.06931470916523629,10.049792980384147,0.716,0.596,0.72,0.5945999999999999
3,5e-05,564.9412262439728,21.909744447040435,199.92617148599894,9.145824420494542,4.299567689250797,0.00034388376721363264,5.54563567364642e-06,4.174748110939831e-05,4.7293116763624915e-05,5.545635697112031e-06,6.117570850445035e-06,5.719351798076747e-07,0.6931468866685956,0.06931469002175161,9.649859818699522,0.772,0.6172000000000001,0.792,0.6175999999999999
4,5e-05,566.6136689186096,22.4972139017791,200.19754801151979,8.83172462843491,4.138622920284067,0.0005013698768334668,7.40608732232813e-06,6.21526367878648e-05,6.955872410938377e-05,7.406087313427381e-06,8.291455252087046e-06,8.853679370413471e-07,0.6931467330964859,0.06931467452401369,9.32190791058795,0.792,0.619,0.784,0.6200000000000001
5,5e-05,566.7203407287598,27.73443466889722,200.46891169479704,8.562749787157541,3.9815476123124256,0.0005523208586757612,9.552169980018453e-06,8.221718418484204e-05,9.176935396499823e-05,9.552169977590977e-06,1.1278516729595347e-05,1.7263467501837622e-06,0.693146311621649,0.06931463271061297,9.039451677179846,0.8,0.6136,0.812,0.6144
6,5e-05,567.139283657074,27.102585212844406,200.72441763997537,8.294647956658089,3.870439576508736,0.0006947755076992077,1.141607451319806e-05,0.00010542947041024901,0.00011684554500598129,1.1416074511579741e-05,1.3958382198351019e-05,2.542307707607121e-06,0.6931459047828281,0.06931459194453586,8.762760883548506,0.82,0.6168,0.796,0.6134000000000001
7,5e-05,566.516485452652,30.894669504498435,200.98246625403544,8.020724774255447,3.759922330914019,0.000903890584181212,1.3859784903745412e-05,0.00015628341472193142,0.00017014319975676057,1.385978488918055e-05,1.7378045261230194e-05,3.518260355461885e-06,0.6931454165974545,0.06931454306501511,8.483136538508948,0.832,0.6344,0.832,0.6358
8,5e-05,567.3522746562958,36.28598570707009,201.2342958435619,7.737142418627213,3.6705884818928944,0.0008323382742842162,1.4900389354891128e-05,0.00019187125413814473,0.00020677164371798207,1.4900389366219354e-05,1.913147412274011e-05,4.231084762387157e-06,0.6931450611968057,0.06931450765487138,8.194276282795808,0.812,0.6224000000000001,0.8,0.6182000000000001
9,5e-05,567.1929504871368,38.575139760227565,201.48079220910566,7.427447056855171,3.596095844944177,0.001162666392022101,1.701886142839473e-05,0.00020629979775018336,0.00022331865938248616,1.7018861496364086e-05,2.248504726102578e-05,5.466185792173103e-06,0.6931444448932634,0.06931444606163747,7.878819224673234,0.816,0.6258,0.816,0.6236
10,5e-05,566.6355640888214,48.34016466602717,201.71948619207149,7.121575868850925,3.5148728517450896,0.0013482091244926603,1.961984277559524e-05,0.00024400543964951004,0.0002636252823733191,1.9619842820908143e-05,2.65410427407565e-05,6.921200015733696e-06,0.6931437168044976,0.06931437321298911,7.568874940329175,0.816,0.6175999999999999,0.832,0.6152
11,5e-05,565.1948084831238,49.29062882762355,201.9492723609153,6.77928202517092,3.456609807404759,0.001473517318295971,2.012566884425908e-05,0.000280551553625751,0.0003006772222952317,2.0125668792472904e-05,2.8012935764694236e-05,7.887266908702352e-06,0.6931432315887506,0.06931432467815715,7.224472493887796,0.828,0.6217999999999999,0.836,0.6186
12,5e-05,566.5351691246033,56.92626036983075,202.17213878696023,6.4360180893826735,3.400107175854177,0.0016698264015599872,2.300671887975741e-05,0.0002994408663057762,0.00032244758526968613,2.300671880855142e-05,3.343137453018221e-05,1.0424655714348359e-05,0.6931419640885553,0.06931419776639905,6.877754708626092,0.816,0.608,0.816,0.6066
