epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
23,5e-05,30.21398377418518,95.10132239260768,199.59998291108744,1.8597005300032787,4.1972595117031,0.01263653713827714,2.8499760260157742e-05,3.5493952124782554e-05,6.399371275806632e-05,2.8499760353439247e-05,4.7912037982127797e-05,1.9412277395484776e-05,0.6931374699641497,0.6931374699641497,2.9802269752209005,0.4018999612252811,0.4101589763474216,0.4026754556029469,0.41056611089569606
24,5e-05,30.98363494873047,93.87746997575007,199.61816515042935,1.7019149554081452,4.175097697820419,0.012522471017944507,2.8614125161160093e-05,3.813362556497734e-05,6.674775067949668e-05,2.8614125301082357e-05,4.808364172230283e-05,1.946951625797784e-05,0.6931374393976651,0.6931374393976651,2.8204891559405203,0.38774718883288095,0.4039162466072121,0.3896859247770454,0.40480806514152773
25,5e-05,29.97569751739502,94.22997473877957,199.63515686574326,1.5513356648958647,4.157172093024621,0.014652169381196681,2.5180347410451548e-05,3.811924934546905e-05,6.329959666263909e-05,2.518034778357758e-05,4.249184068892366e-05,1.731149306858872e-05,0.6931385260361892,0.6931385260361892,2.6679865580338697,0.40364482357502907,0.409751841799147,0.40480806514152773,0.4105854982551377
26,5e-05,29.95093321800232,101.6359709936491,199.65291628263145,1.440776290037693,4.14603155087202,0.011886411991256934,2.3898782437288155e-05,3.1692162454605867e-05,5.559094559150533e-05,2.389878215744363e-05,4.199435977333894e-05,1.8095577825778702e-05,0.6931381332568634,0.6931381332568634,2.5552652860299134,0.4042264443582784,0.41067274137262516,0.40732842186894147,0.4121558743699109
27,5e-05,30.402430534362793,90.16636692945261,199.670958316166,1.2833680372971754,4.135037202101487,0.011771487525831431,2.6205430446843355e-05,3.278045639886748e-05,5.8985886519225554e-05,2.620543016699883e-05,4.467008507046371e-05,1.846465467026111e-05,0.6931379452729837,0.6931379452729837,2.3970854037847276,0.4063590538968592,0.4107890655292749,0.40907328421868944,0.41177782086079884
28,5e-05,29.86605215072632,87.66676848806624,199.6886744227071,1.242250457788125,4.116819418393648,0.012036106214882472,2.6038408694335092e-05,3.833388137326647e-05,6.437228969447553e-05,2.6038408834257356e-05,4.320512706703411e-05,1.716671834937864e-05,0.6931385963391035,0.6931385963391035,2.3547118321443214,0.40480806514152773,0.4093253198914309,0.40461419154711126,0.4106048856145793
29,5e-05,29.64555335044861,112.0278352889629,199.70631725875336,1.1785289477079341,4.098455771421775,0.010860072544369942,2.4386931237621375e-05,3.303885214569537e-05,5.742578305683147e-05,2.4386931097699115e-05,4.125817968787697e-05,1.6871248543537102e-05,0.6931387461148776,0.6931387461148776,2.2883418584481263,0.4079100426521908,0.4108181465684374,0.40829778984102366,0.4122237301279566
30,5e-05,31.27078652381897,87.71517589571901,199.72406968703714,1.043790040872036,4.088446140289307,0.011025778602999754,2.5152107646602253e-05,3.471974704529529e-05,5.987185422549e-05,2.5152107833165268e-05,4.253729294316891e-05,1.7385185716333442e-05,0.6931384832431109,0.6931384832431109,2.1528629125692906,0.400542846064366,0.4083171772004654,0.4009305932531989,0.4095773555641722
31,5e-05,31.739492893218994,100.38569747585866,199.74029900152624,0.9973239317918435,4.077342277918106,0.0104211389970703,2.7973901477451316e-05,3.448315100029457e-05,6.245705280423116e-05,2.797390166401433e-05,4.686914335485572e-05,1.88952412710746e-05,0.6931377267226194,0.6931377267226194,2.1054837092375145,0.40926715781310585,0.4118359829391237,0.40946103140752227,0.41265025203567274
32,5e-05,31.14814782142639,72.15072810704802,199.75439385249024,0.9360125997127631,4.062300303043464,0.010245731888482204,2.802457054666518e-05,3.710249723390473e-05,6.512706815369595e-05,2.802457087315046e-05,4.770650216064846e-05,1.9681931147575735e-05,0.6931373354716178,0.6931373354716178,2.042917257700211,0.40403257076386195,0.4115645599069407,0.40500193873594414,0.4120007754943777
33,5e-05,32.08893609046936,71.0145208183664,199.76955470856754,0.9028898446987836,4.048304447760949,0.008347692935226055,2.6913962919468013e-05,3.0911102630153226e-05,5.7825065502980484e-05,2.6913962732904998e-05,4.595357164268931e-05,1.9039609446152986e-05,0.6931376579480294,0.6931376579480294,2.0074752294100247,0.40345094998061265,0.41095385808452894,0.4032570763861962,0.41114773167894536
34,5e-05,29.58808994293213,78.02624805593061,199.7842197876591,0.8387726453634409,4.042303122006929,0.008539943024516106,2.710817627816234e-05,3.733172389986113e-05,6.443990022466422e-05,2.7108176324803095e-05,4.7702073061373085e-05,2.0593896759890366e-05,0.6931368876726199,0.6931368876726199,1.9434378269391182,0.402287708414114,0.40982939123691353,0.4018999612252811,0.4102753005040714
35,5e-05,29.17898964881897,75.92042675910197,199.79860155283725,0.8097769816716512,4.0260078784747,0.009650907932947844,2.7691367414753095e-05,3.3006661816706095e-05,6.0698029231459186e-05,2.7691367368112344e-05,4.831716339536704e-05,2.0625796097215825e-05,0.6931368708610535,0.6931368708610535,1.9125495537733421,0.40868553702985655,0.41074059713067085,0.4075222954633579,0.4112834431950369
36,5e-05,30.328583240509033,63.86031395892147,199.81396841675354,0.7906939815252255,4.013984784101829,0.009853551844851328,2.700435992991492e-05,3.183892696166041e-05,5.884328735798287e-05,2.7004359789992657e-05,4.653985832611887e-05,1.9535498676048472e-05,0.6931374088311807,0.6931374088311807,1.8920995486088288,0.4069406746801086,0.4118165955796821,0.40868553702985655,0.4129992245056224
37,5e-05,30.852110624313354,73.53801283737951,199.82930331414425,0.7728553322645334,3.9951838652292886,0.0058776620620240765,2.82989476545481e-05,3.736372253535172e-05,6.566267032982208e-05,2.8298947701188856e-05,4.954988048083555e-05,2.1250932779646693e-05,0.6931365437996693,0.6931365437996693,1.8726643140499408,0.40887941062427297,0.41132221791392015,0.40771616905777436,0.41215587436991086
38,5e-05,30.351471424102783,49.57571317796941,199.8444256522497,0.7255457334029369,3.9832549461951623,0.007739777246919962,2.7367554838957192e-05,4.337853431188239e-05,7.074608901091732e-05,2.7367554885597947e-05,4.693168729994422e-05,1.9564131947938735e-05,0.693137404246208,0.693137404246208,1.8248572380114825,0.4018999612252811,0.40842380767739433,0.40500193873594414,0.4093544009305933
39,5e-05,33.145161151885986,69.60322744019797,199.85911099491534,0.6731823675143414,3.9709811332898264,0.007433515734588489,2.68350984884026e-05,4.175184543643039e-05,6.8586944111396e-05,2.6835098068635816e-05,4.7878779113465825e-05,2.104368104483001e-05,0.6931366492540408,0.6931366492540408,1.7710191836723914,0.39879798371461805,0.40826870880186117,0.40383869716944554,0.409150833656456
40,5e-05,29.812339067459106,61.23840121299758,199.87393189029004,0.6756817560929519,3.962334767366067,0.007717364682601049,2.6863115402729585e-05,3.1401942601988616e-05,5.826505823792197e-05,2.6863115402729585e-05,4.901350126974882e-05,2.2150385587174707e-05,0.693136100585644,0.693136100585644,1.7716495837920752,0.40868553702985655,0.41127374951531603,0.40771616905777436,0.4113416052733618
41,5e-05,29.89419960975647,74.29861756111751,199.8882142494325,0.6550370355447134,3.9506444319700584,0.006010237024523891,2.71935746124468e-05,3.701984128267027e-05,6.421341552199103e-05,2.719357437924303e-05,4.9193820021360014e-05,2.2000245408913215e-05,0.6931361754735311,0.6931361754735311,1.7502600321402917,0.4018999612252811,0.4083462582396278,0.40364482357502907,0.40921868941450174
42,5e-05,30.331522941589355,53.670532028811934,199.902577285716,0.6324629783630371,3.9434459698505893,0.006030370749963017,2.7574951300033343e-05,3.046097075499487e-05,5.803592200838746e-05,2.7574951020188822e-05,4.937780622873479e-05,2.1802855021982956e-05,0.6931362793995783,0.6931362793995783,1.7263504969768035,0.40403257076386195,0.40903450949980613,0.4051958123303606,0.4099554090732842
43,5e-05,30.091761112213135,69.2497489997417,199.9161203058628,0.5882256474250402,3.9354895445016713,0.004904092534278066,2.5476429352868134e-05,2.97875140416018e-05,5.5263943347829176e-05,2.5476429632712658e-05,4.7018654116142825e-05,2.154222494983771e-05,0.6931364016655164,0.6931364016655164,1.68092780541151,0.40732842186894147,0.41168088406359066,0.4117875145405196,0.4124854594804188
44,5e-05,29.920512914657593,75.71354717774787,199.92986064147453,0.5953849890293219,3.922241877286862,0.005026048264251306,2.735748262822222e-05,3.046427539233357e-05,5.782175774071127e-05,2.735748272150373e-05,4.9126689144684817e-05,2.176920698287013e-05,0.6931362962111448,0.6931362962111448,1.6870302512095525,0.40500193873594414,0.4105951919348585,0.4084916634354401,0.4115160915083366
45,5e-05,32.64578151702881,52.39851064606249,199.94325811637216,0.511410619203861,3.9176700665400577,0.008114852130604096,2.6901553214067975e-05,2.7908174813954898e-05,5.480972807466363e-05,2.690155316742722e-05,4.816633997670112e-05,2.126478750888521e-05,0.6931365453279935,0.6931365453279935,1.60260664499723,0.4007367196587825,0.407027917797596,0.39821636293136875,0.40709577355564175
46,5e-05,30.189420700073242,57.39985680507541,199.95714349813895,0.48866912646171373,3.9081973968408046,0.005211532963678623,2.553847610751967e-05,3.334232846660038e-05,5.888080443419779e-05,2.5538475734393636e-05,4.65878254498164e-05,2.104934962214126e-05,0.6931366461973923,0.6931366461973923,1.5790347625047734,0.40500193873594414,0.41103140752229544,0.40868553702985655,0.41239821636293145
47,5e-05,30.445207595825195,69.8401341421024,199.97159475883984,0.5166101218798221,3.892408401538164,0.005605519355203097,2.5191586945976058e-05,3.246410060688877e-05,5.76556871797388e-05,2.5191586759413043e-05,4.602907462797772e-05,2.0837487915205435e-05,0.6931367623500335,0.6931367623500335,1.6053138543397953,0.40345094998061265,0.4100620395502133,0.40248158200853046,0.41044978673904614
48,5e-05,30.793083906173706,59.782421964941676,199.98555441573882,0.4987329710752536,3.880844391309298,0.005314332134544085,2.4103157183838983e-05,3.7891239163656836e-05,6.199439602101054e-05,2.4103156997275968e-05,4.31410844612401e-05,1.903792699755659e-05,0.6931376548913809,0.6931376548913809,1.5866859356562297,0.40500193873594414,0.41009112058937575,0.4055835595191935,0.4113222179139201
49,5e-05,30.342966318130493,48.418551192984296,199.999865477524,0.5018312892852685,3.8760360998985095,0.004768134990277199,2.5734307900375614e-05,3.374722272826311e-05,5.948153053535722e-05,2.5734307900375614e-05,4.696556649063356e-05,2.1231258543617187e-05,0.69313656213956,0.69313656213956,1.5889964256531153,0.40907328421868944,0.41199108181465693,0.4108181465684374,0.412911981388135
50,5e-05,31.913047552108765,66.10209114075147,200.01349549985534,0.47656026788246936,3.8648965114202256,0.00470813968553184,2.587259279187912e-05,3.361173665512186e-05,5.948432935371947e-05,2.587259279187912e-05,4.586733195584459e-05,1.999473911732471e-05,0.6931371780542227,0.6931371780542227,1.5626063499695215,0.4051958123303606,0.4110120201628538,0.40732842186894147,0.41226250484683985
51,5e-05,31.085635900497437,57.70020644055033,200.02664441236388,0.43528584333566517,3.8558882627731714,0.004390663097206599,2.470573296401805e-05,3.590108127145168e-05,6.0606814655236514e-05,2.470573319722182e-05,4.456415347074373e-05,1.985842046008493e-05,0.6931372498854612,0.6931372498854612,1.5205116547071016,0.41004265219077163,0.4128925940286933,0.4143078712679333,0.4143369523070959
52,5e-05,29.92447590827942,53.40085152017388,200.03959452674908,0.41456050674120587,3.8493602703779173,0.005143992829685792,2.5234444761642804e-05,2.709913366207053e-05,5.2333578470354085e-05,2.523444471500205e-05,4.6324930456019225e-05,2.1090485787657926e-05,0.6931366354991229,0.6931366354991229,1.4983809391657512,0.4081039162466072,0.4119038386971695,0.40946103140752227,0.41294106242729745
53,5e-05,29.515196561813354,52.961419858005776,200.05196549735595,0.38308065900435817,3.838055146046174,0.0030779418332550004,2.6935533055504307e-05,2.6948895957992554e-05,5.388442878029309e-05,2.6935533102145062e-05,4.770544444163067e-05,2.076991129284486e-05,0.693136792916518,0.693136792916518,1.4657192046825702,0.4057774331136099,0.4110120201628538,0.4061651803024428,0.4118069018999612
54,5e-05,31.479299306869507,46.21288763852317,200.06435102603422,0.4156215110650429,3.8343635950333033,0.0042235718634075076,2.612351585039272e-05,2.9477929181153646e-05,5.560144526475014e-05,2.6123515477266687e-05,4.820211082308864e-05,2.2078594972695915e-05,0.6931361433787223,0.6931361433787223,1.498176525800656,0.4113997673516867,0.4118165955796821,0.4117875145405196,0.4128247382706475
55,5e-05,31.729573488235474,62.38477020536689,200.07769964869684,0.4078422337770462,3.827919324239095,0.004487841467683514,2.7078409496029148e-05,3.3433345519230126e-05,6.0511754921977765e-05,2.7078409635951408e-05,5.0853802979243206e-05,2.3775393343291795e-05,0.6931352966871017,0.6931352966871017,1.4902694317010732,0.40442031795269484,0.4118456766188445,0.4065529274912757,0.41250484683986044
56,5e-05,31.18816828727722,69.00494730363053,200.089911340051,0.39418194309259075,3.8147458663353553,0.003111391638716062,2.5504060035111765e-05,2.9538921295077158e-05,5.504298156339269e-05,2.550405998847101e-05,4.833450620002949e-05,2.283044644476225e-05,0.6931357628259903,0.6931357628259903,1.4746077396930792,0.41256300891818537,0.4142981775882125,0.41469561845676617,0.4151996898022489
57,5e-05,31.721548318862915,52.22139032932685,200.10200231898483,0.3717958506865379,3.8058569798102746,0.0037476682008650056,2.713706682045132e-05,2.477684402271198e-05,5.191391056331877e-05,2.7137066773810566e-05,5.127071945492226e-05,2.4133652727752447e-05,0.6931351163448431,0.6931351163448431,1.451082822604057,0.4059713067080264,0.41124466847615354,0.4079100426521908,0.4121170996510275
58,5e-05,29.566515922546387,46.90574168446663,200.11277974849915,0.3509347438812256,3.8010117885393973,0.003777038938819598,2.719486520874899e-05,2.5466057102163082e-05,5.266092221763056e-05,2.719486520874899e-05,5.2860038778864037e-05,2.5665173803318816e-05,0.6931343384278126,0.6931343384278126,1.429814060529073,0.40732842186894147,0.4111477316789453,0.40984877859635516,0.4117196587824739
59,5e-05,30.496352195739746,51.71796345895585,200.12448072828573,0.3401895150160178,3.7908175602937355,0.0035626676339560594,2.6217736796332665e-05,2.5844881607694195e-05,5.2062618357386105e-05,2.621773646984739e-05,5.130093855908714e-05,2.508320185603598e-05,0.6931346303377396,0.6931346303377396,1.4179684290519128,0.407134548274525,0.41035284994183796,0.4065529274912757,0.41099263280341225
60,5e-05,29.92603325843811,57.90655018423431,200.13588238579413,0.378325648414783,3.7895708756569104,0.0027486955663428092,2.756010480180311e-05,3.078643805145895e-05,5.8346543086465834e-05,2.7560104848443865e-05,5.1582462522977344e-05,2.4022357861096494e-05,0.6931351698361911,0.6931351698361911,1.4565274379192255,0.40732842186894147,0.41158394726638237,0.4081039162466072,0.4125436215587438
61,5e-05,30.399022340774536,53.220994245717,200.14799161108743,0.3471537492214105,3.7872603184137588,0.0033113321599860988,2.6812993709403927e-05,3.2509604912215414e-05,5.9322598341774814e-05,2.6812993802685433e-05,5.134667625474648e-05,2.4533682032294262e-05,0.6931349161343697,0.6931349161343697,1.4252780920419938,0.40442031795269484,0.4107115160915084,0.40946103140752227,0.4119910818146569
62,5e-05,31.71552538871765,49.68274054239898,200.15920588136646,0.34695999056865007,3.7792337980025854,0.0032321277181976116,2.621137000693498e-05,2.7263849495704144e-05,5.347521978248365e-05,2.6211370286779504e-05,5.012952552090447e-05,2.391815542068798e-05,0.6931352156859177,0.6931352156859177,1.4236893164805877,0.4123691353237689,0.4141721597518419,0.4133385032958511,0.4152384645211323
63,5e-05,29.626444101333618,54.71374897687277,200.1710432027118,0.3357266997679686,3.769767308846498,0.004389037748273366,2.688822944317228e-05,2.6999451363689073e-05,5.388768113334663e-05,2.688822967637605e-05,5.2396120083404894e-05,2.550789022046583e-05,0.6931344255422934,0.6931344255422934,1.4116655374184632,0.4108181465684374,0.4126793330748353,0.41004265219077163,0.4129604497867391
64,5e-05,30.69935369491577,50.6063008608706,200.18260487670454,0.3653477071187435,3.7669624426426034,0.0030910212976428177,2.8735626843766884e-05,3.055020720356156e-05,5.928583404732844e-05,2.873562679712613e-05,5.406227734429428e-05,2.5326650640449654e-05,0.6931345065434774,0.6931345065434774,1.4414161565976265,0.4079100426521908,0.4111574253586662,0.40868553702985655,0.41267933307483523
65,5e-05,30.774096250534058,34.249408860221585,200.19352568178812,0.324787186506467,3.7575980516580434,0.0021074911495909477,2.8114187537143247e-05,2.7255921313786905e-05,5.537010908413392e-05,2.8114188003550786e-05,5.390051694867464e-05,2.5786328898483098e-05,0.6931342742381952,0.6931342742381952,1.3994290278508112,0.41120589375727024,0.41372625048468403,0.4121752617293525,0.4143078712679333
66,5e-05,32.49643921852112,37.0889968546413,200.20495222907707,0.2941845089961321,3.7492730495257254,0.0021467010717456923,2.7875849413342225e-05,2.5135951849127498e-05,5.301180116918821e-05,2.787584890029393e-05,5.2780824308940326e-05,2.490497554856866e-05,0.6931347296788142,0.6931347296788142,1.3677624066670735,0.4067468010856921,0.41099263280341214,0.40500193873594414,0.41157425358666155
67,5e-05,30.584562063217163,31.330461371860878,200.2161591962957,0.29412636963220745,3.7345422475765915,0.002560795792259085,2.6755651514320514e-05,2.9833487506272297e-05,5.658913972020412e-05,2.6755651607602023e-05,5.319103272482514e-05,2.6435381210504624e-05,0.6931339548184321,0.6931339548184321,1.3666295485618787,0.3989918573090345,0.4085304381543234,0.3951143854207057,0.4084044203179527
68,5e-05,30.27346134185791,46.741965477616745,200.2280816740361,0.31205214712864315,3.7283780513665614,0.0029853030633276855,2.7122067946877975e-05,4.088514222717211e-05,6.800721017405008e-05,2.7122068086800238e-05,5.380922709427511e-05,2.6687159520523168e-05,0.693133838665791,0.693133838665791,1.3851230572431514,0.4013183404420318,0.40954827452500975,0.40248158200853046,0.4100426521907716
69,5e-05,31.20174789428711,30.485890710094058,200.23949200838115,0.3010852057964374,3.722238473403148,0.0030359337583948406,2.6615736948233694e-05,2.5675294520437885e-05,5.229103146867158e-05,2.6615737181437464e-05,5.162732038745442e-05,2.5011583485861476e-05,0.6931346654891968,0.6931346654891968,1.3719764214295607,0.4017060876308647,0.4094513377278015,0.4032570763861962,0.41046917409848777
70,5e-05,29.91199278831482,33.942553036460104,200.25079402108506,0.3077559165465526,3.7185597114073925,0.0018695500941994863,2.625600250328903e-05,3.301666597858107e-05,5.9272668575151605e-05,2.6256002223444506e-05,5.205241392011372e-05,2.5796411929872986e-05,0.6931342742381952,0.6931342742381952,1.378860388046656,0.40403257076386195,0.409422256688639,0.40345094998061265,0.41049825513765026
71,5e-05,30.874471426010132,38.9859410635106,200.2619260057556,0.28985912715777373,3.707671336638622,0.0020812350587967113,2.516247714550282e-05,3.670871550499354e-05,6.18711925105741e-05,2.5162477285425084e-05,5.079448853323881e-05,2.5632011107891463e-05,0.693134361352676,0.693134361352676,1.3601558605829875,0.4011244668476154,0.41143854207057,0.4042264443582784,0.41297983714618075
72,5e-05,31.85513710975647,42.50861247859669,200.2740947278185,0.3103152077931624,3.702675079688048,0.0035388622170266434,2.469428764948717e-05,2.9644110373994456e-05,5.433839797684087e-05,2.4694287509564907e-05,5.010129825677723e-05,2.5407010793853075e-05,0.6931344683353717,0.6931344683353717,1.3795049159954755,0.3989918573090345,0.4104207056998837,0.400542846064366,0.4110992632803412
