dataset,group,seed,region,raw_macro_auroc,raw_lo,raw_hi,raw_valid_images,conditional_macro_auroc,conditional_lo,conditional_hi,conditional_valid_images,conditional_pairs
vggss,C2,12345,FP,0.5616857569643608,0.5556406948541042,0.5678355940640482,5087,0.5070802382592681,0.5007274914461807,0.5136274543971656,5085,24355612
vggss,C2,12345,FarFP,0.6117369387393822,0.6023805462825874,0.6212489675848355,3921,0.5276281068170328,0.516438776673417,0.5392694938061251,3807,13671211
vggss,C2,12345,HighAUDFP,0.4384613899616613,0.4305619975033942,0.44656343618669647,4396,0.4985524745356247,0.49046105638055715,0.5066394714899006,4230,8783266
vggss,C2,12345,NearFP,0.535496922294495,0.5303068890921646,0.5405021100934831,5075,0.5029382439109585,0.4973508506966686,0.50876854298925,5071,31128819
