epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
1,5e-05,27.127273082733154,inf,199.06840964709303,11.023850661057692,11.66375008607522,0.5832070648097075,1.5945210343022318e-05,1.85860236817858e-05,3.4531234072906394e-05,1.594521062286684e-05,1.581080272071398e-05,-1.3440750780164424e-07,0.6931472481825413,0.6931472481825413,12.945146707388071,0.24,0.36740000000000006,0.356,0.42580000000000007
2,5e-05,22.189107656478882,6.2018875734813665,199.1077533721038,10.65017308944311,6.570881391182924,0.00016475306489528753,6.976968297049797e-06,5.423947752019441e-07,7.519363034356129e-06,6.976968238748855e-06,7.038734239382066e-06,6.176590409504949e-08,0.6931471564830878,0.6931471564830878,12.00117678520007,0.536,0.5072,0.576,0.5254
3,5e-05,21.78498649597168,10.639846315639042,199.12118070261994,10.408487368852665,5.046825335575984,0.0005760801753076988,5.964468166497775e-06,4.4878067867032837e-07,6.4132488356942e-06,5.964468207308434e-06,6.002555046973449e-06,3.8086854308571034e-08,0.6931471748229785,0.6931471748229785,11.607016098804962,0.632,0.5372000000000001,0.608,0.5304
4,5e-05,21.48521637916565,18.765753194924418,199.13765448057075,10.160342876727764,4.953097123366136,0.0006299093425369415,9.371050066711643e-06,3.7217144028708833e-07,9.74322149023721e-06,9.3710500084107e-06,9.453121982425308e-06,8.207174522895527e-08,0.6931471320299002,0.6931471320299002,11.349836642925556,0.668,0.566,0.704,0.5718
5,5e-05,22.080666542053223,23.443392472076958,199.15888355855867,9.931617639003656,4.847916774260692,0.0004014732280316261,5.254399190025884e-06,5.146942987138549e-07,5.769093517161449e-06,5.254399195855979e-06,5.317750853860977e-06,6.335166898197305e-08,0.6931471411998456,0.6931471411998456,11.110173469934708,0.748,0.597,0.748,0.5978
6,5e-05,21.861843585968018,24.92502912846261,199.1801014384332,9.583558155940128,4.7704560817816315,0.0013260978560608167,4.511346105573466e-06,9.611793750070483e-06,1.4123139804630624e-05,4.5113460880831835e-06,4.54724777344568e-06,3.590163516902906e-08,0.6931471656530331,0.6931471656530331,10.75529590019813,0.656,0.5494,0.648,0.544
7,5e-05,21.41493010520935,31.60140783857131,199.20036853335017,9.309627826397236,4.723090526385185,0.0016586961439595772,7.5414057286812186e-06,5.0777903594187075e-05,5.8319309643523484e-05,7.5414056587200884e-06,7.609386912941446e-06,6.798121869422128e-08,0.6931471457848182,0.6931471457848182,10.4810818647727,0.7,0.5744,0.704,0.5764
8,5e-05,21.613768815994263,49.27139215724739,199.222636853853,8.62938851576585,4.667437749031262,0.0033514473396234023,5.848248281090025e-06,2.571314819131378e-05,3.156139637912229e-05,5.848248269429836e-06,6.091522325919075e-06,2.432741143347054e-07,0.6931470495003921,0.6931470495003921,9.792770361289,0.696,0.5664000000000001,0.7,0.5642000000000001
9,5e-05,22.157145977020264,57.30610982124931,199.24624437551523,8.164426192259176,4.611399406041855,0.002834702292696024,9.001334990152362e-06,4.710485208283316e-05,5.610618711962627e-05,9.00133507177368e-06,9.356233465204685e-06,3.548985042027944e-07,0.6931470005940168,0.6931470005940168,9.32460696880634,0.692,0.574,0.688,0.5748000000000001
10,5e-05,21.578285694122314,104.7886798103349,199.27052136777183,7.416122130858592,4.579610959077493,0.00493673716361324,7.861010836234364e-06,2.284453451769271e-05,3.0705545307286324e-05,7.861010742952856e-06,8.538543240250034e-06,6.775324462838538e-07,0.6931468309500278,0.6931468309500278,8.570794301155287,0.672,0.5733999999999999,0.696,0.5761999999999999
11,5e-05,21.618375778198242,106.68164408663834,199.2972858696715,6.837755166567289,4.543800684121939,0.005922040591637294,7.705080383274411e-06,1.7054448970809925e-05,2.4759529295783395e-05,7.705080301653092e-06,8.387526507319239e-06,6.824462006559082e-07,0.6931468263650552,0.6931468263650552,7.98835023244222,0.704,0.5743999999999999,0.708,0.5756
12,5e-05,21.594348669052124,109.5657432929875,199.3276883734104,6.261352416796562,4.494059232565073,0.007513948071461458,9.931886406542244e-06,1.8168087454120188e-05,2.809997395394394e-05,9.931886476503374e-06,1.1380857498667096e-05,1.4489709842681082e-06,0.6931464534539443,0.6931464534539443,7.407466118152325,0.696,0.5840000000000001,0.696,0.5846
13,5e-05,21.32208228111267,113.61834944051529,199.36032179669132,5.453500405336038,4.436476010542649,0.010539975041189255,9.086648648148044e-06,2.102073225474809e-05,3.0107380809614628e-05,9.086648589847102e-06,1.045212574797169e-05,1.3654772667100938e-06,0.6931464886054014,0.6931464886054014,6.594359202262683,0.672,0.5682,0.668,0.5656
14,5e-05,22.054512977600098,133.85551824284374,199.38910533468612,5.0161470633286696,4.376357359763904,0.0076891544561546584,1.1012463544783457e-05,1.5034410353109706e-05,2.604687385125241e-05,1.101246335822044e-05,1.2946148392354819e-05,1.9336849379378223e-06,0.6931462119787167,0.6931462119787167,6.150302715790578,0.708,0.5860000000000001,0.716,0.5861999999999999
15,5e-05,21.610271453857422,206.8890611845963,199.4132126943101,4.378748539166573,4.335902360769419,0.012799448596361356,1.0834684242301872e-05,1.7583128632955217e-05,2.8417813061820103e-05,1.0834684149020364e-05,1.3152957343174001e-05,2.3182731358526953e-06,0.6931460163532159,0.6931460163532159,5.509606544788067,0.688,0.5688000000000001,0.676,0.5656
16,5e-05,21.832823753356934,126.97693030881,199.4375239770649,3.918201208114624,4.304680481935159,0.014125244262126775,1.2837443440124238e-05,2.0418403460681497e-05,3.325584671424272e-05,1.2837443510085368e-05,1.577503637515922e-05,2.9375930516368662e-06,0.6931457045750741,0.6931457045750741,5.046553086011838,0.736,0.5896,0.736,0.5888
