epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
1,5e-05,574.2778444290161,12.004578325552869,199.34618623061672,10.18210958840584,5.706515268923125,0.04122798022229118,5.892932549905058e-06,6.766102677683164e-06,1.2659035231330582e-05,5.892932535340196e-06,5.865862273540544e-06,-2.7070266493406756e-08,0.6931471898886656,0.6931471898886656,11.451297008270046,0.672,0.5668,0.664,0.5666000000000001
2,5e-05,567.2313327789307,21.570451761792388,199.65014221006345,9.510344395009648,4.6050239245662485,0.0003315624959097373,5.280812432363331e-06,2.3214576451304393e-05,2.8495388887207797e-05,5.280812431958752e-06,5.36341503352576e-06,8.260259630747455e-08,0.6931471332536473,0.6931471332536473,10.666876512914365,0.712,0.5813999999999999,0.716,0.584
3,5e-05,566.2037837505341,21.95439507028601,199.93701740798096,9.129350792895009,4.331855183394354,0.00032579461137475813,8.235334455087362e-06,4.527891297063476e-05,5.3514247466989225e-05,8.23533448017129e-06,8.536340369266256e-06,3.0100587312039735e-07,0.6931470248622826,0.6931470248622826,10.261067161356427,0.708,0.5858,0.704,0.5888
4,5e-05,566.8020312786102,25.76169613935426,200.2167641665608,8.820178807418117,4.168686199867004,0.0004282630971729013,1.1743348615994515e-05,6.365064118621751e-05,7.539398988312793e-05,1.1743348583628157e-05,1.2414640462070226e-05,6.712918737894045e-07,0.6931468375637013,0.6931468375637013,9.937776380586454,0.716,0.5924,0.724,0.5958
5,5e-05,566.673098564148,26.003169508793714,200.47672956578722,8.545508647728646,4.007791596799558,0.00044997324098193243,1.4693007892593442e-05,7.329937521018397e-05,8.799238305746451e-05,1.4693007976745978e-05,1.5691319822184713e-05,9.983119371392055e-07,0.6931466783705131,0.6931466783705131,9.648278731892542,0.748,0.598,0.76,0.6013999999999999
6,5e-05,566.2048058509827,29.34034466842478,200.72952669708434,8.27849506228844,3.9072204153732897,0.000679040197581318,1.8590740964492037e-05,0.00012098865832915336,0.00013957939914314182,1.8590740936980634e-05,1.9981218060189392e-05,1.3904770556819155e-06,0.6931464816327622,0.6931464816327622,9.376389449177264,0.76,0.5984,0.736,0.5962000000000001
7,5e-05,565.9931738376617,35.13708317716671,200.99089585118367,8.00571719522578,3.7977797700841234,0.0007669117108643638,2.1738817406417652e-05,0.00016223329104340405,0.0001839721090971489,2.1738817412890926e-05,2.3189615137693622e-05,1.450797670538472e-06,0.6931464542697757,0.6931464542697757,9.097115569267409,0.796,0.6198000000000001,0.808,0.6202
8,5e-05,567.2612805366516,37.917136704975086,201.25606297129647,7.717469167030579,3.6981629141709136,0.0009243565452454141,2.439462289033297e-05,0.00018614432322390848,0.00021053894599124928,2.4394622848256702e-05,2.5979071589804285e-05,1.5844487827641202e-06,0.6931463829987414,0.6931463829987414,8.801578182342638,0.792,0.6132,0.796,0.6108
9,5e-05,565.9316911697388,40.27529851053657,201.51433270894947,7.402427400134212,3.6120925407816933,0.0011298454348395621,2.7072321782495538e-05,0.00021198549595503202,0.00023905781788641282,2.7072321889304525e-05,2.8835701932071076e-05,1.7633800124483765e-06,0.6931462967735168,0.6931462967735168,8.48080170621227,0.816,0.6200000000000001,0.8,0.6178
10,5e-05,566.1554129123688,50.30745594480506,201.75816062333672,7.084157147017238,3.5352699306936026,0.0012213186969072475,3.0417283810379963e-05,0.00026315772353698003,0.00029357500670326947,3.0417283858929502e-05,3.2413219784087546e-05,1.995936065294266e-06,0.693146179685389,0.693146179685389,8.160309955318628,0.82,0.6198000000000001,0.816,0.6152000000000001
11,5e-05,565.8684532642365,52.718102316272784,201.99020345953716,6.751975901186254,3.461983719330241,0.0014423723970589583,3.247532472689719e-05,0.0003036010265308913,0.00033607635107653686,3.2475324843416086e-05,3.479700357844499e-05,2.3216788334934385e-06,0.6931460183710391,0.6931460183710391,7.825072160395015,0.788,0.606,0.784,0.5998
12,5e-05,565.7673616409302,57.243656321063234,202.21502012249198,6.4052520197057214,3.4094197508279116,0.0015482830158782812,3.461901686029812e-05,0.00031174137679096874,0.00034636039370952634,3.461901691532093e-05,3.779998866235195e-05,3.180971868050862e-06,0.6931455854419287,0.6931455854419287,7.474130469284872,0.788,0.6046,0.792,0.6027999999999999
13,5e-05,566.657060623169,64.74485036129984,202.4271519701448,6.0320813231620924,3.359889668501993,0.0019157066405999384,3.776608997906411e-05,0.00034307144082845704,0.0003808375309822995,3.7766090134422635e-05,4.118599316310941e-05,3.4199031007019293e-06,0.6931454694143818,0.6931454694143818,7.09949106423456,0.78,0.6032,0.764,0.599
14,5e-05,566.3483893871307,69.95076460309299,202.63360306861472,5.689241707112865,3.3090797934243685,0.0022116368027483495,3.91135966559906e-05,0.0003422422595709493,0.0003813558565829698,3.911359661715097e-05,4.282049807203889e-05,3.706901434102648e-06,0.6931453264480808,0.6931453264480808,6.751651776642986,0.804,0.6068,0.8,0.6020000000000001
15,5e-05,566.6740410327911,74.38780520701441,202.83801852288528,5.340053336900324,3.266751080645361,0.00250992944648032,4.241365368410264e-05,0.0003590005521881692,0.00040141420560686774,4.241365372294227e-05,4.641337886257337e-05,3.999725183376262e-06,0.6931451768001203,0.6931451768001203,6.400266045777399,0.78,0.5978,0.772,0.5912000000000001
16,5e-05,566.6254189014435,79.09315714574086,203.03831895500875,4.991529884711704,3.227707639283557,0.0025041632675748067,4.479595350677038e-05,0.00037569852468281737,0.00042049447690787993,4.47959533190455e-05,4.9501379355361515e-05,4.705426076369386e-06,0.693144824369098,0.693144824369098,6.049745332303845,0.8,0.6102000000000001,0.82,0.6067999999999999
17,5e-05,566.9579215049744,83.29431388490197,203.2345921220412,4.667806074712624,3.194133586306589,0.0027114454825869446,4.4396713672676436e-05,0.00038059980830582014,0.0004249965222374274,4.439671380861515e-05,4.979407369118562e-05,5.39736006068659e-06,0.6931444794681997,0.6931444794681997,5.72313472045274,0.76,0.5914,0.756,0.5862
18,5e-05,566.1442978382111,80.6133295163707,203.43051240424688,4.369070918110342,3.159606068159762,0.003139019894887597,4.7573246198724554e-05,0.00040796496676491554,0.00045553821330025025,4.757324621814437e-05,5.324057170433934e-05,5.667325492870524e-06,0.6931443438199067,0.6931443438199067,5.4240436070330205,0.764,0.594,0.764,0.5894
19,5e-05,566.6445519924164,82.50845319922638,203.6204267478941,4.087760501060622,3.128067549013158,0.0035661000089746405,4.918387458019424e-05,0.0004033970124451974,0.00045258088727784924,4.918387459961406e-05,5.540080774056367e-05,6.216932982860177e-06,0.6931440729475531,0.6931440729475531,5.139326033643132,0.736,0.5851999999999999,0.748,0.5836
20,5e-05,566.7712121009827,90.65042333930587,203.80338333137894,3.799834764724949,3.0977010412996773,0.003838353713284979,5.0923868627098946e-05,0.00041740140388802597,0.0004683252719907899,5.092386867241185e-05,5.7952073547186235e-05,7.028205025884829e-06,0.6931436666390226,0.6931436666390226,4.849964900797372,0.752,0.5866,0.744,0.5798
21,5e-05,566.339448928833,86.37930686958536,203.98370452721397,3.56470668952236,3.071697193532652,0.00395556591124708,5.3190547288356104e-05,0.0004212108913090683,0.0004744014386945235,5.319054750197408e-05,6.0520808928040454e-05,7.330261573535602e-06,0.6931435122184482,0.6931435122184482,4.612855621079957,0.732,0.5834000000000001,0.724,0.5796
22,5e-05,566.6714882850647,91.0594270276356,204.15663902234124,3.3185503741600337,3.0453591223713343,0.004176770458727067,5.685222713250644e-05,0.0004155672387011992,0.00047241946504396646,5.685222703540736e-05,6.477751244945797e-05,7.92528544945131e-06,0.6931432164224441,0.6931432164224441,4.363889126590987,0.72,0.5761999999999999,0.72,0.5710000000000001
23,5e-05,566.0457653999329,91.53132809460253,204.3274983994681,3.0907951546733488,3.0141160772364333,0.004250928820061142,5.859892271182357e-05,0.0004088964912538281,0.0004674954134477899,5.859892280892265e-05,6.732331339047818e-05,8.724390640219548e-06,0.6931428177500959,0.6931428177500959,4.132524229453552,0.784,0.5918,0.752,0.5846
