epoch,learning_rate,epoch_seconds,loss_aud_coarse,loss_aud_equiv,loss_img_coarse,loss_total,mean_valid_ratio,skipped_small_overlap_samples,actual_flip_ratio,mean_crop_scale,grad_norm_aud,grad_norm_img,grad_norm_ratio,grad_cosine,negative_grad_cosine_ratio,gradient_diagnostic_batches,aud_l4_ciou,aud_l4_auc,aud_fine_ciou,aud_fine_auc,img_l4_ciou,img_l4_auc,img_fine_ciou,img_fine_auc,iqr_fine_ciou,iqr_fine_auc
1,5e-05,12.043119668960571,0.00010393986117261916,0.001049495270798126,0.0001319503474708957,0.001285385468807549,0.6613852442839206,0,0.49499198717948717,0.7765732086621798,0.0,0.0,0.0,0.0,0.0,2,0.764,0.5916000000000001,0.784,0.6029999999999999,0.752,0.5890000000000001,0.768,0.603,0.768,0.6032
2,5e-05,8.097048997879028,0.00011122687842893916,0.000986101714750895,0.00011793281849419985,0.0012152614071965218,0.6619407259500943,0,0.4980969551282051,0.7780380340722891,0.0,0.0,0.0,0.0,0.0,2,0.764,0.5916000000000001,0.788,0.607,0.752,0.5890000000000001,0.772,0.6084,0.78,0.6076
3,5e-05,8.30148434638977,0.00013709813916088583,0.000903993253954328,0.00011384652782744991,0.0011549379187039076,0.6626372536023458,0,0.5029046474358975,0.7779760162035624,0.0,0.0,0.0,0.0,0.0,2,0.764,0.5916000000000001,0.796,0.6082000000000001,0.752,0.5890000000000001,0.772,0.6092,0.792,0.6095999999999999
