sample_index,sample_id,group,correction_type,area_AUD,area_IMG,centroid_distance,components_AUD,components_IMG,GT_overlap_AUD,GT_overlap_IMG
1964,K8On7nUJuP8_000030,OGL_RESCUE,MIXED,0.43199936224489793,0.41189014668367346,2.029213441758353,1,1,11949.0,11010.0
1977,KKFdi5WQ0V0_000256,IMG_ONLY,MIXED,0.6645806760204082,0.6442123724489796,3.7768641002178898,1,1,19634.0,19837.0
1985,KTHsyIQI2L0_000200,IMG_ONLY,SHRINK,0.5189931441326531,0.38877152423469385,18.6275953632274,1,1,11983.0,11732.0
1985,KTHsyIQI2L0_000200,OGL_RESCUE,SHRINK,0.5189931441326531,0.38877152423469385,18.6275953632274,1,1,11983.0,11732.0
1995,K_GkTGJxTSk_000019,OGL_RESCUE,MIXED,0.4565529336734694,0.449039381377551,0.262004568696049,1,2,10019.0,9758.0
2011,KlTTpDOhFUg_000063,OGL_RESCUE,MIXED,0.6538384885204082,0.6260961415816326,0.2576731172315826,1,1,13200.0,13200.0
2020,KpzZokdRUuY_000040,OGL_RESCUE,SHRINK,0.5424505739795918,0.47592474489795916,10.055005484234307,1,1,11829.0,10920.0
2024,Krasofv8pvM_000300,IMG_ONLY,SHRINK,0.30472735969387754,0.23939732142857142,14.82641055919704,1,1,7552.0,7262.0
2024,Krasofv8pvM_000300,OGL_RESCUE,SHRINK,0.30472735969387754,0.23939732142857142,14.82641055919704,1,1,7552.0,7262.0
2034,KxxDWc08nSo_000028,OGL_RESCUE,SHRINK,0.39194036989795916,0.31570870535714285,36.79419731328169,1,1,7964.0,8425.0
2045,L3t6q50x8JU_000037,IMG_ONLY,SHRINK,0.7799346301020408,0.5079719387755102,11.480879042081721,1,1,15732.0,15372.0
2045,L3t6q50x8JU_000037,OGL_RESCUE,SHRINK,0.7799346301020408,0.5079719387755102,11.480879042081721,1,1,15732.0,15372.0
2047,L5UDz2PJ9sk_000030,IMG_ONLY,SHRINK,0.442562181122449,0.2976921237244898,7.731326757370179,1,1,10429.0,9256.0
2047,L5UDz2PJ9sk_000030,OGL_RESCUE,SHRINK,0.442562181122449,0.2976921237244898,7.731326757370179,1,1,10429.0,9256.0
2056,LBXYlTnm0Fw_000054,IMG_ONLY,MIXED,0.7530492665816326,0.7042610012755102,9.402256277401833,1,1,18694.0,19370.0
2064,LDoXsip0BEQ_000177,OGL_RESCUE,MIXED,0.3085140306122449,0.29709422831632654,10.031880233194038,1,1,7685.0,7503.0
2097,LhgaG9ZtdwI_000003,OGL_RESCUE,MIXED,0.5685985331632653,0.6064054528061225,9.240976722160283,1,1,13965.0,13965.0
2117,M0Iwz8p-3XU_000030,IMG_ONLY,SHRINK,0.42613998724489793,0.27357700892857145,22.554160761332103,1,1,11464.0,9965.0
2132,MAqLrKdONiM_000030,OGL_RESCUE,MIXED,0.4426219706632653,0.44168526785714285,1.210675002999912,1,1,10289.0,10190.0
2139,MDotfX0EyFg_000110,OGL_RESCUE,MIXED,0.6785714285714286,0.6566685267857143,6.0641789429626005,1,1,13650.0,13650.0
2192,MnGVz1Xu4L4_000075,OGL_RESCUE,MIXED,0.45113201530612246,0.40638950892857145,1.9148446709828593,1,1,10033.0,9271.0
2207,My0YmR6tYAk_000060,IMG_ONLY,SHRINK,0.435546875,0.30020328443877553,5.8127572600940125,1,1,10120.0,9720.0
2207,My0YmR6tYAk_000060,OGL_RESCUE,SHRINK,0.435546875,0.30020328443877553,5.8127572600940125,1,1,10120.0,9720.0
2230,ND5nBdo7Lwo_000090,OGL_RESCUE,MIXED,0.5989516900510204,0.5424904336734694,8.186940309345433,1,1,13916.0,12768.0
2245,NJo3COkwasM_000017,OGL_RESCUE,SHRINK,0.48262117346938777,0.2739357461734694,6.530958901330654,3,1,11082.0,7582.0
2264,NcIR-UiXJI0_000030,OGL_RESCUE,SHRINK,0.6950135522959183,0.538703762755102,5.638676091472614,1,1,15486.0,13757.0
2273,Ng9bw-BkB94_000030,IMG_ONLY,SHRINK,0.7674186862244898,0.36049107142857145,21.857645778710182,1,1,12599.0,10497.0
2281,Nqb7nw58q08_000030,OGL_RESCUE,MIXED,0.4278140943877551,0.39028619260204084,9.216072950581834,1,1,16856.0,14678.0
2290,Nuyu78uZcVE_000058,IMG_ONLY,MIXED,0.24119100765306123,0.22893415178571427,3.7141263332938537,1,1,5958.0,5948.0
2307,O70kWGbFbbY_000204,OGL_RESCUE,MIXED,0.43692203443877553,0.4728156887755102,4.038351273499362,1,1,10576.0,10576.0
2309,O8DtnVJN_dY_000030,IMG_ONLY,SHRINK,0.7450972576530612,0.4675342793367347,29.21488324299715,2,1,15253.0,13257.0
2344,ObV0Fz5rJHQ_000008,IMG_ONLY,SHRINK,0.6957110969387755,0.529296875,13.44800994658085,1,1,16086.0,14561.0
2344,ObV0Fz5rJHQ_000008,OGL_RESCUE,SHRINK,0.6957110969387755,0.529296875,13.44800994658085,1,1,16086.0,14561.0
2345,ObdJilylBPw_000527,OGL_RESCUE,MIXED,0.38364955357142855,0.41621492346938777,3.055284584621981,1,1,9629.0,9403.0
2368,OruJS8cr2qE_000005,OGL_RESCUE,MIXED,0.6280891262755102,0.5900430484693877,3.168116559518513,1,1,16137.0,15387.0
2372,P-NCCepeHdI_000125,OGL_RESCUE,MIXED,0.7145049426020408,0.6903898278061225,4.312654377110403,1,1,10858.0,10953.0
2374,P1LygmOqewM_000157,IMG_ONLY,SHRINK,0.18933354591836735,0.15642936862244897,5.392998955636109,1,1,4536.0,4251.0
2377,P5Au94IeCXc_000165,IMG_ONLY,SHRINK,0.4706234056122449,0.35624601403061223,14.94236709586543,2,1,11150.0,10045.0
2379,P5tsRM1iokA_000030,OGL_RESCUE,SHRINK,0.28445870535714285,0.23513233418367346,3.3508190736011967,1,2,5775.0,5456.0
2382,PAou66vfEPo_000371,OGL_RESCUE,MIXED,0.3321508290816326,0.35287786989795916,8.512584509142455,1,1,7194.0,7193.0
2397,PJmIra-c8cc_000173,IMG_ONLY,SHRINK,0.34598214285714285,0.23567044005102042,6.165342848667329,1,1,7922.0,7360.0
2414,PZACLpEasFU_000030,OGL_RESCUE,SHRINK,0.2973732461734694,0.25436463647959184,12.617318363250018,2,1,11430.0,9469.0
2425,PdLEZFUyy84_000095,OGL_RESCUE,SHRINK,0.43295599489795916,0.38807397959183676,6.046568984835627,1,1,8928.0,8507.0
2426,PeNLnpalp9s_000030,OGL_RESCUE,SHRINK,0.28958067602040816,0.2228954081632653,3.6476420872345825,1,1,7305.0,5316.0
2445,PyXQVNaAbHc_000030,OGL_RESCUE,MIXED,0.4539421237244898,0.45786830357142855,11.391112031792238,2,2,16746.0,18061.0
2450,Q1CMSV81_ws_000030,OGL_RESCUE,SHRINK,0.5744579081632653,0.43028539540816324,16.984984362280937,1,1,12416.0,11704.0
2462,QBMDnMRwQCc_000070,OGL_RESCUE,SHRINK,0.49501753826530615,0.4341517857142857,11.821437694869143,1,1,9590.0,9168.0
2471,QHPJK945JVg_000010,OGL_RESCUE,SHRINK,0.6499123086734694,0.5668845663265306,10.070106117767386,1,1,11674.0,11685.0
2477,QKhVI1l78Uc_000014,OGL_RESCUE,MIXED,0.6725924744897959,0.639030612244898,5.449846376482304,1,1,15386.0,15356.0
2487,QS31Gm9tIig_000000,IMG_ONLY,SHRINK,0.4977877869897959,0.4471859056122449,6.27839929947763,1,1,12636.0,12601.0
2487,QS31Gm9tIig_000000,OGL_RESCUE,SHRINK,0.4977877869897959,0.4471859056122449,6.27839929947763,1,1,12636.0,12601.0
2488,QSaX7QfeWog_000030,OGL_RESCUE,SHRINK,0.5413544323979592,0.44804288903061223,15.784611475383258,1,1,12276.0,10731.0
2495,QWxrKBmwNw0_000030,IMG_ONLY,SHRINK,0.6007653061224489,0.2605827487244898,39.13068815722055,1,1,14524.0,10911.0
2519,QqyUVqi3fOg_000095,OGL_RESCUE,MIXED,0.46041932397959184,0.45701132015306123,5.916496981833406,1,1,20858.0,20898.0
2520,Qs7BbDiOqZ0_000006,OGL_RESCUE,MIXED,0.41330516581632654,0.41621492346938777,5.238459719110206,1,1,10151.0,9590.0
2562,RHYNFIUe7H8_000001,OGL_RESCUE,MIXED,0.6937380420918368,0.6251195790816326,7.591061436815921,1,1,14238.0,14067.0
2573,RWVuRwtjGek_000210,IMG_ONLY,MIXED,0.4596619897959184,0.5025310905612245,7.1427548484708305,2,1,22182.0,24330.0
2581,RcVJVUfXWgU_000120,IMG_ONLY,SHRINK,0.41312579719387754,0.2967554209183674,20.948242249082213,1,1,7676.0,7657.0
2595,RliBuXFTL-o_000036,OGL_RESCUE,SHRINK,0.6837531887755102,0.580436862244898,2.718971382169688,1,1,14711.0,13220.0
2636,SHk3gJAnm8U_000529,OGL_RESCUE,MIXED,0.38243383290816324,0.34751674107142855,11.3225687420738,2,1,10426.0,9386.0
2658,SYH5NqTtNsI_000030,IMG_ONLY,SHRINK,0.41075414540816324,0.31638632015306123,10.53407793691859,1,1,9443.0,9360.0
2658,SYH5NqTtNsI_000030,OGL_RESCUE,SHRINK,0.41075414540816324,0.31638632015306123,10.53407793691859,1,1,9443.0,9360.0
2666,SdtxQcBJjBs_000060,OGL_RESCUE,MIXED,0.5884885204081632,0.5770687181122449,1.9655818054196066,1,1,14249.0,14228.0
2711,TM23x21Qs2Q_000030,IMG_ONLY,SHRINK,0.6059869260204082,0.5307916135204082,6.041182760824513,1,1,15398.0,15392.0
2711,TM23x21Qs2Q_000030,OGL_RESCUE,SHRINK,0.6059869260204082,0.5307916135204082,6.041182760824513,1,1,15398.0,15392.0
2715,TO7d2wx7Cq8_000058,OGL_RESCUE,MIXED,0.7328005420918368,0.7907366071428571,4.2323683171149185,1,1,18210.0,18222.0
2734,Ta9R_TuzIUM_000153,OGL_RESCUE,SHRINK,0.6152144451530612,0.4625717474489796,12.140021155431814,1,1,6400.0,6130.0
2735,Ta9R_TuzIUM_000341,OGL_RESCUE,SHRINK,0.6159917091836735,0.4516501913265306,16.894685375256927,1,1,11324.0,11175.0
2748,ToIdgjI3u4Q_000030,OGL_RESCUE,MIXED,0.40898038903061223,0.38576211734693877,9.804704212941227,1,1,11937.0,10099.0
2758,U-L9YCIdLbg_000080,OGL_RESCUE,SHRINK,0.2719029017857143,0.24045360331632654,12.48415200386519,1,1,13643.0,12065.0
2766,U3Zom0wPRg0_000030,OGL_RESCUE,MIXED,0.40391820790816324,0.4133848852040816,3.89183180328075,1,1,10186.0,10596.0
2781,UBzbRcWlsKI_000747,IMG_ONLY,MIXED,0.749641262755102,0.7823262117346939,8.148084829935739,1,1,20488.0,21222.0
2792,UGlqxl1oiJk_000130,IMG_ONLY,SHRINK,0.4136439732142857,0.22096221301020408,28.59711103076405,1,1,9179.0,8254.0
2793,UILmgKExLgk_000095,OGL_RESCUE,SHRINK,0.6457669005102041,0.4237683354591837,12.962443624859711,1,1,15436.0,12359.0
2842,UsdoUjuczY4_000030,IMG_ONLY,EXPAND,0.35202088647959184,0.5765106823979592,22.683575805934804,1,1,17471.0,28609.0
2842,UsdoUjuczY4_000030,OGL_RESCUE,EXPAND,0.35202088647959184,0.5765106823979592,22.683575805934804,1,1,17471.0,28609.0
2851,UzUTFdlYT68_000055,OGL_RESCUE,MIXED,0.38341039540816324,0.3837292729591837,2.6361707655336732,1,1,9717.0,9778.0
2856,V2OjPsg7ydY_000060,IMG_ONLY,SHRINK,0.5953244579081632,0.3938137755102041,26.264343978082625,1,1,11370.0,11232.0
2856,V2OjPsg7ydY_000060,OGL_RESCUE,SHRINK,0.5953244579081632,0.3938137755102041,26.264343978082625,1,1,11370.0,11232.0
2861,V5a0OUeceeY_000042,OGL_RESCUE,SHRINK,0.4009287308673469,0.30098054846938777,4.144674714519506,1,1,7469.0,7452.0
2875,VMbJTgzMhKE_000030,IMG_ONLY,SHRINK,0.5897241709183674,0.29579878826530615,10.038020393837984,1,1,9540.0,8329.0
2895,Vbsefb2ve2g_000067,OGL_RESCUE,EXPAND,0.37595663265306123,0.4169323979591837,2.015536081546101,1,1,10182.0,10281.0
2906,VhVKUAk6_R4_000006,IMG_ONLY,MIXED,0.4434390943877551,0.40860172193877553,4.513293125485659,1,1,11065.0,10867.0
2906,VhVKUAk6_R4_000006,OGL_RESCUE,MIXED,0.4434390943877551,0.40860172193877553,4.513293125485659,1,1,11065.0,10867.0
2908,Via5YWUC1Lk_000180,OGL_RESCUE,SHRINK,0.5039461096938775,0.4021045918367347,4.633283844312112,1,1,10711.0,9950.0
2919,VpYJRHq8TC0_000110,OGL_RESCUE,MIXED,0.6462651466836735,0.6238839285714286,1.94368772428789,1,1,14979.0,14979.0
2924,VulCKZgWspc_000080,OGL_RESCUE,MIXED,0.6488759566326531,0.626953125,1.9851167446741793,1,1,14518.0,14518.0
2975,W_Rr3hZw4Yk_000007,IMG_ONLY,SHRINK,0.41990194515306123,0.3721898915816326,4.602797714460094,1,1,9604.0,9603.0
2975,W_Rr3hZw4Yk_000007,OGL_RESCUE,SHRINK,0.41990194515306123,0.3721898915816326,4.602797714460094,1,1,9604.0,9603.0
2990,WgXR9P0vl30_000011,IMG_ONLY,SHRINK,0.6826570471938775,0.42833227040816324,12.115100348939858,1,1,16669.0,15010.0
2990,WgXR9P0vl30_000011,OGL_RESCUE,SHRINK,0.6826570471938775,0.42833227040816324,12.115100348939858,1,1,16669.0,15010.0
3004,Wqv0fvaXGM4_000052,IMG_ONLY,SHRINK,0.6668128188775511,0.4545200892857143,20.216292291056234,1,1,13374.0,12458.0
3005,Wr44Q8MQHL0_000030,IMG_ONLY,SHRINK,0.44497369260204084,0.37661431760204084,5.6270474218279745,1,1,11063.0,10216.0
3005,Wr44Q8MQHL0_000030,OGL_RESCUE,SHRINK,0.44497369260204084,0.37661431760204084,5.6270474218279745,1,1,11063.0,10216.0
3028,XA9I4QiBuWQ_000132,IMG_ONLY,SHRINK,0.481624681122449,0.38466597576530615,3.1116144315123715,1,1,12838.0,12072.0
3028,XA9I4QiBuWQ_000132,OGL_RESCUE,SHRINK,0.481624681122449,0.38466597576530615,3.1116144315123715,1,1,12838.0,12072.0
3049,XQXsAZJqDig_000030,IMG_ONLY,SHRINK,0.6873007015306123,0.5094467474489796,8.822804377665085,1,1,13363.0,13270.0
3053,XTFD-XHCo2Q_000000,OGL_RESCUE,MIXED,0.37486049107142855,0.384765625,0.8891167245260878,1,1,9213.0,9193.0
3063,XZhLMTOmM9w_000030,OGL_RESCUE,SHRINK,0.4975087691326531,0.43459024234693877,3.2752898047504964,1,1,11921.0,11261.0
3124,YIN5D9ffrtE_000031,OGL_RESCUE,SHRINK,0.1992785395408163,0.12683354591836735,43.74378496100582,2,1,2852.0,2852.0
3127,YLGxmdhFdrY_000025,OGL_RESCUE,MIXED,0.6406050701530612,0.5834661989795918,1.3176827955163473,1,1,15514.0,14987.0
3135,YPuFEZZxSdg_000233,IMG_ONLY,SHRINK,0.4042171556122449,0.34476642219387754,7.00918845851337,1,1,9500.0,9012.0
3137,YSLun3TqE08_000150,OGL_RESCUE,SHRINK,0.5025111607142857,0.3735849808673469,23.592554903897085,1,1,11415.0,9561.0
3146,YY1Qf9Q_Zx8_000037,OGL_RESCUE,MIXED,0.2699497767857143,0.27206234056122447,2.2713378433651,1,1,5148.0,5148.0
3170,Ysqh1uzqGrc_000000,IMG_ONLY,MIXED,0.4094188456632653,0.39333545918367346,3.9888683095645816,2,1,11718.0,11884.0
3187,ZECeW7EAQtM_000010,OGL_RESCUE,MIXED,0.7203643176020408,0.6504902742346939,3.135944337357853,1,1,14579.0,14504.0
3215,ZZhkohnlobs_000382,IMG_ONLY,SHRINK,0.5774075255102041,0.3837890625,10.460282135008493,1,1,10742.0,10274.0
3215,ZZhkohnlobs_000382,OGL_RESCUE,SHRINK,0.5774075255102041,0.3837890625,10.460282135008493,1,1,10742.0,10274.0
3225,ZggvCXDeTPo_000355,OGL_RESCUE,EXPAND,0.49962133290816324,0.5679209183673469,9.411475364560566,2,2,12090.0,12042.0
3240,Zpy_FG4-CcU_000065,IMG_ONLY,SHRINK,0.7364875637755102,0.41836734693877553,15.624533559433802,1,1,17493.0,14362.0
3240,Zpy_FG4-CcU_000065,OGL_RESCUE,SHRINK,0.7364875637755102,0.41836734693877553,15.624533559433802,1,1,17493.0,14362.0
3279,_CSKpoaeeAc_000014,OGL_RESCUE,MIXED,0.4312021683673469,0.4287906568877551,8.337239687286703,2,1,9520.0,9520.0
3294,_R9Ma9rjEWg_000030,OGL_RESCUE,MIXED,0.6820392219387755,0.7296914859693877,8.027618016974774,1,1,14440.0,14274.0
3301,_X69MdLl5rU_000176,OGL_RESCUE,MIXED,0.7153818558673469,0.6856265943877551,4.399934109791757,1,1,17156.0,17156.0
3302,_XA3BaNyf4Q_000069,OGL_RESCUE,SHRINK,0.3274473852040816,0.2914341517857143,7.470264570513399,1,1,11953.0,11353.0
3328,_nMkSRVn6G0_000012,OGL_RESCUE,SHRINK,0.5084103954081632,0.42442602040816324,6.221039036551529,1,1,8352.0,8352.0
3340,_w8u8H6TP_o_000000,OGL_RESCUE,SHRINK,0.5251315369897959,0.47213807397959184,6.542718538435243,1,1,13090.0,11888.0
3352,a23miUKGq6c_000042,IMG_ONLY,MIXED,0.6377750318877551,0.5903220663265306,3.0804727417596327,1,1,15591.0,15399.0
3352,a23miUKGq6c_000042,OGL_RESCUE,MIXED,0.6377750318877551,0.5903220663265306,3.0804727417596327,1,1,15591.0,15399.0
3367,aAnCOKxPgaA_000140,OGL_RESCUE,MIXED,0.49172911352040816,0.4514309630102041,3.5009495600679954,1,1,9376.0,9403.0
3368,aBI4otPGdKU_000390,OGL_RESCUE,SHRINK,0.4670958227040816,0.40750558035714285,4.467428043421225,1,1,8460.0,8460.0
3374,aE-_vO4AagE_000070,OGL_RESCUE,SHRINK,0.5183553890306123,0.4568718112244898,2.941643595242545,1,1,10034.0,9569.0
3376,aEYwqY-Zt_k_000011,IMG_ONLY,MIXED,0.5984534438775511,0.6092354910714286,2.8966625556440566,1,1,15810.0,16448.0
3411,aZNrJFxR9HU_000013,OGL_RESCUE,MIXED,0.45119180484693877,0.4438576211734694,2.384947617863722,1,1,9922.0,9740.0
3425,al7bGtNVe4E_000161,IMG_ONLY,SHRINK,0.498844068877551,0.40431680484693877,9.00399442688022,1,1,12168.0,11927.0
3425,al7bGtNVe4E_000161,OGL_RESCUE,SHRINK,0.498844068877551,0.40431680484693877,9.00399442688022,1,1,12168.0,11927.0
3438,asrePkOXpU0_000049,IMG_ONLY,SHRINK,0.4907126913265306,0.38339046556122447,10.606675477024584,1,1,11128.0,10414.0
3446,b-5nX20MGoE_000058,OGL_RESCUE,SHRINK,0.58984375,0.48863998724489793,8.907082675715838,1,1,11448.0,11448.0
3448,b2kGVB2Pz0Y_000249,OGL_RESCUE,MIXED,0.6210738201530612,0.5639947385204082,5.499529442237081,1,1,10528.0,10528.0
3455,b7fP0ON5qIU_000008,OGL_RESCUE,MIXED,0.439453125,0.42542251275510207,0.2945255785866173,1,1,10771.0,10699.0
3474,bSpAlQLisrI_000030,OGL_RESCUE,SHRINK,0.6000079719387755,0.5366310586734694,6.745105671303993,1,1,13878.0,13569.0
3476,bVg-KMzzrVA_000137,IMG_ONLY,SHRINK,0.6031768176020408,0.48353794642857145,11.900509876015848,1,1,12827.0,12694.0
3513,bqMgL5qmZ-k_000030,OGL_RESCUE,MIXED,0.6094347895408163,0.6060467155612245,1.946628753075085,1,1,11305.0,11030.0
3528,c-qYpm6h0Ew_000220,OGL_RESCUE,EXPAND,0.5907007334183674,0.7668606505102041,20.79675975071802,1,1,13336.0,13161.0
3531,c3LAEOrcrrc_000150,IMG_ONLY,SHRINK,0.41270727040816324,0.1354033801020408,52.378765305243626,1,1,5756.0,4908.0
3531,c3LAEOrcrrc_000150,OGL_RESCUE,SHRINK,0.41270727040816324,0.1354033801020408,52.378765305243626,1,1,5756.0,4908.0
3532,c3OHPJY7nhA_000022,IMG_ONLY,SHRINK,0.6149553571428571,0.38416772959183676,18.64898897579019,1,1,12903.0,12553.0
3532,c3OHPJY7nhA_000022,OGL_RESCUE,SHRINK,0.6149553571428571,0.38416772959183676,18.64898897579019,1,1,12903.0,12553.0
3587,cocA3THl4S0_000057,IMG_ONLY,EXPAND,0.2895607461734694,0.33914620535714285,4.829726823868069,1,1,11337.0,12843.0
3590,cq5rnI5NauM_000252,IMG_ONLY,SHRINK,0.7194076849489796,0.5731026785714286,13.855833622872401,1,1,18900.0,17255.0
3590,cq5rnI5NauM_000252,OGL_RESCUE,SHRINK,0.7194076849489796,0.5731026785714286,13.855833622872401,1,1,18900.0,17255.0
3592,crToMuDxmL8_000050,OGL_RESCUE,MIXED,0.2985889668367347,0.31578842474489793,1.495994927591393,1,1,11538.0,12288.0
3593,cur9zG87bAQ_000004,IMG_ONLY,SHRINK,0.5942283163265306,0.4543606505102041,9.103257527448664,1,1,13500.0,12592.0
3621,dFcVaitADW8_000130,IMG_ONLY,SHRINK,0.3674465880102041,0.22010522959183673,30.780370562890944,1,1,9162.0,8819.0
3622,dGD-Y3XEHgI_000010,IMG_ONLY,SHRINK,0.34095982142857145,0.26664142219387754,22.263186269844265,1,1,12426.0,12001.0
3642,dWM_a65_MrQ_000054,OGL_RESCUE,MIXED,0.6670519770408163,0.6110690369897959,4.865789357125334,1,1,13532.0,13292.0
3653,djJ4ETLTBWE_000090,OGL_RESCUE,SHRINK,0.4922672193877551,0.4350685586734694,2.9048736539604816,1,1,10692.0,10685.0
3657,dmDn2Tqsyeg_000030,IMG_ONLY,SHRINK,0.4259008290816326,0.2581313775510204,40.153615221446174,3,1,9318.0,9195.0
3666,dqu_dkIqqrw_000085,OGL_RESCUE,EXPAND,0.5247927295918368,0.6332908163265306,2.6434355027325585,1,1,12711.0,12723.0
3675,dzah9kCDVJs_000540,IMG_ONLY,SHRINK,0.42946827168367346,0.3041493941326531,14.48956935360512,1,1,10688.0,9794.0
3675,dzah9kCDVJs_000540,OGL_RESCUE,SHRINK,0.42946827168367346,0.3041493941326531,14.48956935360512,1,1,10688.0,9794.0
3696,eM0PkfqGmIE_000030,OGL_RESCUE,SHRINK,0.35853794642857145,0.2351921237244898,18.084820269622114,2,2,14025.0,9154.0
3698,ePXInfDyqAc_000028,OGL_RESCUE,MIXED,0.7821069834183674,0.7763671875,5.521480503349545,1,1,16153.0,14620.0
3721,egq3Z_2dg7g_000633,IMG_ONLY,MIXED,0.366390306122449,0.3350406568877551,10.600699290211402,1,1,8928.0,8964.0
3721,egq3Z_2dg7g_000633,OGL_RESCUE,MIXED,0.366390306122449,0.3350406568877551,10.600699290211402,1,1,8928.0,8964.0
3727,emARK6c6Snk_000010,OGL_RESCUE,MIXED,0.4813855229591837,0.4747289540816326,4.535658264169126,1,1,11335.0,11337.0
3728,emAtRpVf2_A_000270,OGL_RESCUE,SHRINK,0.49184869260204084,0.4295280612244898,11.021278095261284,1,1,16787.0,16387.0
3732,emRK12scb7w_000068,IMG_ONLY,SHRINK,0.44674744897959184,0.3495296556122449,21.727830044910622,1,1,9228.0,9089.0
3732,emRK12scb7w_000068,OGL_RESCUE,SHRINK,0.44674744897959184,0.3495296556122449,21.727830044910622,1,1,9228.0,9089.0
3735,eo0BtTJ9axE_000062,IMG_ONLY,SHRINK,0.5257892219387755,0.3762157206632653,31.196448056003767,1,1,12521.0,13800.0
3769,fE7-2gllNvE_000230,OGL_RESCUE,SHRINK,0.37735172193877553,0.33651546556122447,14.992192650007354,1,1,9205.0,8238.0
3773,fFSnuSjcrzw_000039,OGL_RESCUE,EXPAND,0.40694754464285715,0.4619140625,8.640083723547706,1,1,9230.0,9240.0
3783,fLZ5jPkCUOQ_000004,IMG_ONLY,MIXED,0.3959263392857143,0.4026626275510204,4.0870468944134855,1,1,10381.0,10862.0
3783,fLZ5jPkCUOQ_000004,OGL_RESCUE,MIXED,0.3959263392857143,0.4026626275510204,4.0870468944134855,1,1,10381.0,10862.0
3784,fLZ5jPkCUOQ_000014,OGL_RESCUE,MIXED,0.4553172831632653,0.44838169642857145,4.461835131772123,1,2,10847.0,10960.0
3799,favWHteInt0_000448,IMG_ONLY,SHRINK,0.7195471938775511,0.5067562181122449,12.69003018681829,1,1,17987.0,15427.0
3799,favWHteInt0_000448,OGL_RESCUE,SHRINK,0.7195471938775511,0.5067562181122449,12.69003018681829,1,1,17987.0,15427.0
3802,fc9x20wj8ss_000076,IMG_ONLY,SHRINK,0.5884885204081632,0.4987643494897959,10.768577823993876,1,2,13266.0,13266.0
3802,fc9x20wj8ss_000076,OGL_RESCUE,SHRINK,0.5884885204081632,0.4987643494897959,10.768577823993876,1,2,13266.0,13266.0
3811,fiAJqNva0oA_000030,OGL_RESCUE,SHRINK,0.3137356505102041,0.2780014349489796,5.307701662845005,1,2,8230.0,7852.0
3818,fmSvZ3RR8YY_000380,IMG_ONLY,SHRINK,0.44471460459183676,0.2692721619897959,18.079834217747447,1,1,8846.0,8802.0
3818,fmSvZ3RR8YY_000380,OGL_RESCUE,SHRINK,0.44471460459183676,0.2692721619897959,18.079834217747447,1,1,8846.0,8802.0
3821,fou66e3D0VM_000013,OGL_RESCUE,MIXED,0.3818359375,0.40108816964285715,2.0350407834805058,1,1,8556.0,8556.0
3830,ftxxMmqrYQ8_000003,IMG_ONLY,MIXED,0.33583785076530615,0.31678491709183676,1.6536831197831836,1,1,8100.0,8060.0
3830,ftxxMmqrYQ8_000003,OGL_RESCUE,MIXED,0.33583785076530615,0.31678491709183676,1.6536831197831836,1,1,8100.0,8060.0
3837,fwKMB57hL6E_000056,IMG_ONLY,MIXED,0.5265664859693877,0.5165019132653061,7.6598266834713735,1,1,13338.0,13664.0
3837,fwKMB57hL6E_000056,OGL_RESCUE,MIXED,0.5265664859693877,0.5165019132653061,7.6598266834713735,1,1,13338.0,13664.0
3838,fwKMB57hL6E_000097,OGL_RESCUE,MIXED,0.29617745535714285,0.3236806441326531,0.6094762015135332,1,1,7486.0,7700.0
3839,fxUSMBlLOso_000012,OGL_RESCUE,MIXED,0.5356943558673469,0.4991828762755102,0.33003660561733006,1,1,12386.0,12042.0
3840,fybJWy6rywA_000089,OGL_RESCUE,SHRINK,0.5483298788265306,0.45103236607142855,6.4102641378085305,1,1,11698.0,10648.0
3881,gPw-sP3px30_000002,OGL_RESCUE,SHRINK,0.7488042091836735,0.38693797831632654,8.293362933116631,1,2,15475.0,10329.0
3899,gd2-qjVH_DI_000020,OGL_RESCUE,MIXED,0.32382015306122447,0.3552096619897959,1.4496031940446708,1,1,7560.0,7560.0
3904,gf1y74QzhTI_000030,OGL_RESCUE,MIXED,0.3522401147959184,0.38602120535714285,4.036077617534677,1,1,7168.0,7168.0
3913,gkaTHw410NA_000011,OGL_RESCUE,MIXED,0.2146045918367347,0.2131297831632653,3.5280465487855355,1,1,4661.0,4661.0
3928,gvuoL6ugzvw_000040,OGL_RESCUE,SHRINK,0.6728914221938775,0.5239158163265306,11.852059613730887,1,1,16250.0,12753.0
3944,h9vUucEhRN4_000090,OGL_RESCUE,MIXED,0.35116390306122447,0.3383091517857143,2.7470820634436235,1,1,7417.0,7440.0
3946,hBQFoDI3NMI_000030,IMG_ONLY,EXPAND,0.21153539540816327,0.2412707270408163,3.781768075953596,1,1,9832.0,10619.0
3950,hCX2DpwEBQY_000030,OGL_RESCUE,EXPAND,0.28525589923469385,0.3461216517857143,5.466906709028969,1,1,5508.0,5508.0
3975,h_Q_2UKcQX0_000368,OGL_RESCUE,MIXED,0.32728794642857145,0.2954001913265306,16.292677864423972,1,1,5796.0,5796.0
3994,hnpnc72pQOQ_000677,IMG_ONLY,SHRINK,0.7043407206632653,0.6093351403061225,2.9245420146594863,1,1,17319.0,16082.0
