dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
vggss,cram_c3_stage1,K2ObTK7rK58_000020,0.08331555365905696,0.0783589344740424,0.10337784760408483,0.08560991922621804,0.0791038437035464,0.08169331693316934
vggss,cram_c3_stage1,K2bRcQYebN4_000004,0.39535695583871533,0.37939229332880664,0.33545143495565954,0.3884478195834772,0.40887149380300064,0.40036199095022623
vggss,cram_c3_stage1,K2pP4vbDrBw_000108,0.42202334159762955,0.3740798841559068,0.34954650542415083,0.39928731050311045,0.43750730737752835,0.42772098616957305
vggss,cram_c3_stage1,K3ByFtd0ugA_000148,0.19436008676789587,0.19800011049113309,0.2888741847055487,0.1950900876381253,0.24209673061334774,0.2187900616567975
vggss,cram_c3_stage1,K3CenN7d30Y_000030,0.5997076242596896,0.6092492774002031,0.6509880564603692,0.6081610696995312,0.6412155053815651,0.6266640409610083
vggss,cram_c3_stage1,K49OWIVNULE_000220,0.35840242137123307,0.37896793619270314,0.21858219206593682,0.3696779876676128,0.3102267227579018,0.3437245036714713
vggss,cram_c3_stage1,K5ChYCNCkvM_000030,0.5938879155485574,0.557911617961511,0.19942464515822259,0.5823315441600497,0.482801406217688,0.5580955809558096
vggss,cram_c3_stage1,K5DXRUo2ujw_000020,0.6967072161008853,0.7263776835771913,0.7297489341544292,0.7197977647684939,0.7735710076605775,0.7514900778346539
vggss,cram_c3_stage1,K6KbEnGnymk_000030,0.2702103114739551,0.26065742167437084,0.25948018747337026,0.27016236358796913,0.28092997508995293,0.2809040590405904
vggss,cram_c3_stage1,K7CQ6G0ILFQ_000061,0.2192145551364544,0.22395713738997322,0.3502718033561806,0.22367525890089954,0.25171974522292995,0.2378430428502648
vggss,cram_c3_stage1,K7dXkfKAano_000576,0.15932068109258601,0.1617894830185333,0.0,0.16105769230769232,0.11202528470375758,0.15946376675728882
vggss,cram_c3_stage1,K8On7nUJuP8_000030,0.5157002373685995,0.49781601588352087,0.5670009115770283,0.5064397731064397,0.5799161981162483,0.5366730504317441
vggss,cram_c3_stage1,KAuoWt8dTJs_000061,0.2775054750234644,0.3288386254893432,0.40779561087454963,0.30553142195192584,0.3471951219512195,0.33681525567836756
vggss,cram_c3_stage1,KAuoWt8dTJs_000087,0.41709103254280033,0.41713656993535964,0.480572857082327,0.4209533688528455,0.45533719392640554,0.43955788789300143
vggss,cram_c3_stage1,KBOdG9xNLaA_000006,0.4942846256429796,0.49799410314659964,0.6139224411951685,0.49595093200440843,0.5053162553780723,0.498764594738627
vggss,cram_c3_stage1,KC-wRA_SwK0_000140,0.14805441316039228,0.16714285714285715,0.2010957138253303,0.15561097256857856,0.1670980987235562,0.16139322355375463
vggss,cram_c3_stage1,KCXiP1di11k_000028,0.22530960095876426,0.2283393501805054,0.0,0.22685246045309146,0.19700308505949757,0.21092571034363816
vggss,cram_c3_stage1,KDE80kI1Kf0_000040,0.5549405703208693,0.5722469284691339,0.5786652835408023,0.5703486144809092,0.6333840341494529,0.6104886475814413
vggss,cram_c3_stage1,KDgNhw175fM_000089,0.18969115191986644,0.2287311618862421,0.15878249841471148,0.20480650291570948,0.18128405084926824,0.1980952380952381
vggss,cram_c3_stage1,KG4T5A7hfRc_000170,0.6006750562546879,0.5482252446508542,0.42167496443812236,0.5796432580765872,0.5585665107246889,0.5865728955429952
vggss,cram_c3_stage1,KHVZFbmt8xk_000030,0.4106256953005202,0.4238140737410072,0.34619327501366864,0.42109221335184543,0.3942928186608253,0.39347536617842876
vggss,cram_c3_stage1,KI9v2anRrw4_000048,0.5674881191514379,0.48754268369798914,0.7099827882960413,0.5317292680686931,0.7455570857105384,0.6159547805684423
vggss,cram_c3_stage1,KJMpCjosdu4_000051,0.505269620382687,0.4552141929900476,0.61164376791539,0.48068753040376194,0.47260815900243697,0.46392328461037147
vggss,cram_c3_stage1,KJcjnqKzqfw_000115,0.26974647887323944,0.2814980304544653,0.3008252601363473,0.2795259501430323,0.28410372040586246,0.2764753435731609
vggss,cram_c3_stage1,KKFdi5WQ0V0_000256,0.4884971042779893,0.5345730160259499,0.39718570254724733,0.5083623804803172,0.46965935048167645,0.4900444993016533
vggss,cram_c3_stage1,KLWutuuzmco_000012,0.34026911716442404,0.32831620967214187,0.4942649689571714,0.33553751473091525,0.3786153154503222,0.3497607655502392
vggss,cram_c3_stage1,KPyYUly5xCc_000350,0.6202351602503319,0.6086776669577607,0.5291850220264317,0.6167642238351674,0.6070854271356784,0.6197578692493947
vggss,cram_c3_stage1,KQAR_64a35I_000011,0.37580777607197685,0.3656003010914565,0.4635560201463461,0.3718435027636285,0.39512325015216065,0.3821836960531169
vggss,cram_c3_stage1,KQGJCKwsFbA_000157,0.41702671453782025,0.45089118783497445,0.5399437107599048,0.43989850935616875,0.4813614262560778,0.45393171735356524
vggss,cram_c3_stage1,KSOxq1eovtw_000030,0.5676537088997249,0.5422391436296419,0.2741034364368426,0.5512559215599868,0.4723407937240425,0.5518255465542116
vggss,cram_c3_stage1,KS_5Qiec4AI_000009,0.4427672955974843,0.45340731256224215,0.5021406224271365,0.4472677753954917,0.4750397916365215,0.45825360377599184
vggss,cram_c3_stage1,KSx1Y32_Wd0_000062,0.46766855094443677,0.4728154995926752,0.6435657596371882,0.4701146621127104,0.5713977100885721,0.48817003554374755
vggss,cram_c3_stage1,KTHsyIQI2L0_000200,0.7038470993117011,0.7165315034310668,0.5631679013964466,0.7114764267990075,0.6625966886147159,0.69033642618191
vggss,cram_c3_stage1,KUoMl-m6w-o_000026,0.36304478591349043,0.4330440900562852,0.6501841136244082,0.39251071509136026,0.5986197239447889,0.5592894863178108
vggss,cram_c3_stage1,KUrZc88Ma3g_000010,0.09208022251500513,0.07886652874427935,0.12491128459900638,0.08666896314157768,0.10174842156386596,0.09267717695594518
vggss,cram_c3_stage1,KVuoi20iigU_000280,0.5003088803088803,0.4966588966588967,0.6633631369169449,0.4986850247524752,0.6041121832446569,0.5499206282897485
vggss,cram_c3_stage1,KWxQKX94CL4_000085,0.30726550198695357,0.3143846153846154,0.48632650645199477,0.3106641366223909,0.34518107722040164,0.3212386612449171
vggss,cram_c3_stage1,KXO4lC4LjxI_000011,0.24643320363164722,0.34625905663167234,0.39220233667352206,0.29909398144819155,0.3205317577548006,0.31065239551478085
vggss,cram_c3_stage1,KXRngbBe0bg_000080,0.4125651577503429,0.36835013205411526,0.4437117661078891,0.39372138652714195,0.418030500278966,0.4388048370478824
vggss,cram_c3_stage1,KXuB62SMFvA_000030,0.25357535753575355,0.21494342388565668,0.5650206570922683,0.2361980359232687,0.41419924750531656,0.35243884787957735
vggss,cram_c3_stage1,KYnOCgdquQU_000345,0.5653464506827242,0.5929158545885942,0.7728691851389322,0.5761597828852515,0.7429771025407955,0.6465609829445376
vggss,cram_c3_stage1,K_EsxukdNXM_000030,0.6658064516129032,0.6712233650132361,0.6624112723805488,0.6674861973775017,0.700700468525305,0.6844867461305818
vggss,cram_c3_stage1,K_GkTGJxTSk_000019,0.503726036748393,0.5013611352447147,0.617135761589404,0.5039107430411778,0.530195434004343,0.5148327009313557
vggss,cram_c3_stage1,KacYEZwBTY4_000050,0.45167138309161653,0.525649145028499,0.3101575230852797,0.4935261640689891,0.3798533046320657,0.4196818663838812
vggss,cram_c3_stage1,KbOySeP46l4_000570,0.4545037467502676,0.4628217349857007,0.06572769953051644,0.45894671366369477,0.30424013899670993,0.3960101496193893
vggss,cram_c3_stage1,Kc1yfZngUms_000009,0.23187975872639177,0.24744386282471503,0.2805244468724392,0.23928200563714583,0.2588585865129235,0.25148817960201825
vggss,cram_c3_stage1,KcC_g1wPovM_000080,0.29020097366121583,0.2646707183421341,0.08768806506789542,0.27768528328540437,0.22913230834707665,0.2576403785488959
vggss,cram_c3_stage1,KcWPqFhrna0_000030,0.07912465524257359,0.10815153575180768,0.18336127409891032,0.09165662808359085,0.12436927013005472,0.09924573243350536
vggss,cram_c3_stage1,KdIIocq3jeM_000409,0.2052408361102696,0.12189739180280883,0.0,0.17718582513398928,0.07840046459534575,0.1369705410396924
vggss,cram_c3_stage1,KdioKgAO4cQ_000059,0.7336608370996266,0.7255290234905843,0.2326101722002477,0.7314144929803292,0.5253635026956379,0.6891312191797297
vggss,cram_c3_stage1,KdxSaA69fm8_000030,0.6111151870873074,0.6358870350528089,0.6635475054430907,0.6223799738464413,0.7064801428692916,0.6360238022581629
vggss,cram_c3_stage1,Ke1oAMn5aXE_000060,0.5366156392221763,0.5674746826742427,0.2327767871616145,0.5551519610097015,0.5391705069124424,0.6532582461786002
vggss,cram_c3_stage1,KeprFzFcbYU_000010,0.3960051097433515,0.34474172185430463,0.19402671889207526,0.3626801922050187,0.33785521409283786,0.3730201746461909
vggss,cram_c3_stage1,KhjtXdPpEHM_000099,0.18855025801614256,0.19013520725849492,0.280387235568304,0.18903382710590316,0.21165461926923457,0.19905014666852913
vggss,cram_c3_stage1,KiA1NLu5MCo_000001,0.601244113714319,0.5643748631486752,0.5150450766889123,0.5864823522746586,0.5904796957428536,0.585695085607433
vggss,cram_c3_stage1,KiCOEV4Rbos_000002,0.5697495538736078,0.5566367741525154,0.5941696413394527,0.5665456366595718,0.6234264216466503,0.5947852966870506
vggss,cram_c3_stage1,KjGMB5wI-YE_000000,0.6295540455926347,0.5860262210322223,0.4820048366446963,0.6066552506132272,0.624733527131783,0.6773402466367713
vggss,cram_c3_stage1,KksMNKXuiNw_000012,0.7207460848143586,0.7587948526505336,0.7029567854435178,0.7372664786746563,0.7497589622228066,0.7497809323519102
vggss,cram_c3_stage1,KlTTpDOhFUg_000063,0.5573511179513488,0.5003624985690845,0.6954123112659698,0.5306031333712152,0.7543079827071789,0.623658513003964
vggss,cram_c3_stage1,Klg9f9U3kDQ_000552,0.30536180409944796,0.2567927543953117,0.5159813550857333,0.2935560859188544,0.5267300357207725,0.3738620183802908
vggss,cram_c3_stage1,Kmizok5mDVE_000330,0.5997941241931894,0.5969008480787352,0.472727773341777,0.5985314438995313,0.546903791389804,0.5837507264023023
vggss,cram_c3_stage1,Kp3-Drt61_M_000011,0.23384227356663514,0.19902195977117548,0.037897030157092074,0.22047974759894215,0.2006911333712436,0.2086603638958259
vggss,cram_c3_stage1,Kp3-Drt61_M_000046,0.14910126706610352,0.11483396726355827,0.2738132995031187,0.1343612334801762,0.22035323801513879,0.17268962387246836
vggss,cram_c3_stage1,Kp3BH28CB0U_000164,0.80535960591133,0.6867510434899691,0.49479846881333034,0.7500456587646565,0.7635308246597278,0.7622390679263602
vggss,cram_c3_stage1,Kp3BH28CB0U_000199,0.5116866905913559,0.5334046149070465,0.1853851937931506,0.5052288595810706,0.4536012510696055,0.47571159199066176
vggss,cram_c3_stage1,KpBPs6klq2U_000426,0.7880013951866062,0.8037226811669979,0.5331040412725709,0.7919927333705981,0.8296994696523277,0.8178091469718034
vggss,cram_c3_stage1,Kp_F7FrKrSc_000210,0.671888333536511,0.7200315457413249,0.5637674077693623,0.6901750972762646,0.6384101085689751,0.6703828483920368
vggss,cram_c3_stage1,KpzZokdRUuY_000040,0.41175447748217703,0.44506258692628653,0.29277319654567885,0.4051741838340976,0.5285265049415993,0.4429314279301186
vggss,cram_c3_stage1,KqF-WZRVs-w_000070,0.0904506486957319,0.07775714070578786,0.08043607532210109,0.08613256265693846,0.08452604890815409,0.08851621990404507
vggss,cram_c3_stage1,KqsNyXIEIwg_000030,0.2247970320984999,0.21908404946552085,0.3252734107997266,0.2225475062543248,0.26564584789376705,0.24156459440721054
vggss,cram_c3_stage1,KrAPRaQI9cE_000386,0.7058123639309402,0.698929634895512,0.49861288353770183,0.7066897138876705,0.6881028065313664,0.7043910914547464
vggss,cram_c3_stage1,Krasofv8pvM_000300,0.5172524991938084,0.47864605098203095,0.6137882162381049,0.5003700353589343,0.6001274349171674,0.5518697225572979
vggss,cram_c3_stage1,KsSbIGkUf7Y_000313,0.6624490569614254,0.6878210439105219,0.48015641698241524,0.6755150367037651,0.6330678055568886,0.6779883208199261
vggss,cram_c3_stage1,Kt3KMQU1hJQ_000260,0.48265284078634696,0.48966003792054325,0.5204942877127535,0.48604570033141464,0.5118427607445315,0.4998667140572241
vggss,cram_c3_stage1,KuFurXDu4l8_000000,0.7127093301435407,0.6690712353471596,0.4195117529760106,0.7008941967232791,0.6130202710807244,0.6680047932893949
vggss,cram_c3_stage1,KuLE8odpCc8_000100,0.14184494266643846,0.15327635327635328,0.1319229108607764,0.14752621527152174,0.14127858337981036,0.14382981725816693
vggss,cram_c3_stage1,KuOnJLFsdsA_000000,0.7276459688260727,0.6956201693043799,0.42976883037354563,0.7216227091487727,0.602227495407226,0.6914965475833084
vggss,cram_c3_stage1,Kvpav8cFKhM_000120,0.29161339810790077,0.29926183239253146,0.2671641791044776,0.2943397845770931,0.2932953057789415,0.29269049942340103
vggss,cram_c3_stage1,KwoVfQeJmiE_000073,0.1709896521858048,0.18928963594898218,0.3456465854476361,0.18329654488940944,0.22718523271309413,0.20186072737524668
vggss,cram_c3_stage1,Kx8xFS9jbjg_000004,0.5687260897069012,0.571813079830489,0.4854093814060051,0.5877044053257081,0.5316890791774709,0.5619946496738706
vggss,cram_c3_stage1,KxLMzuKzpOM_000571,0.16346153846153846,0.1516395158926253,0.0,0.15813608175386495,0.15414414030905454,0.1453341360626129
vggss,cram_c3_stage1,KxxDWc08nSo_000028,0.5657510615711253,0.6023690853776944,0.42138433715131257,0.5864323931567474,0.5503402305235384,0.5758928571428571
vggss,cram_c3_stage1,KxzuJRh9GaQ_000030,0.7194842618590217,0.7451179305097642,0.5342651036970244,0.7302921464805421,0.6858632764920828,0.7311743612729718
vggss,cram_c3_stage1,Kz4SvP0c_VE_000019,0.6928954270726423,0.6928026692087702,0.5647207568557353,0.6942645519059991,0.7145594667777546,0.70453727763342
vggss,cram_c3_stage1,KzdmGVwiPN0_000019,0.47700489363827026,0.46858423608516997,0.44747515716893127,0.4733744045095154,0.46720428761050864,0.45950880352140855
vggss,cram_c3_stage1,KzvdKLdBw3s_000060,0.20231357671496983,0.19050806206267112,0.29375497215592683,0.19757914338919927,0.2249530042470236,0.20479289200350395
vggss,cram_c3_stage1,L11Wkfojbzc_000263,0.5620166839188943,0.5922415822933835,0.5182704383709108,0.5904965135849964,0.6258434856950933,0.6199951760733237
vggss,cram_c3_stage1,L1znjiyEMKc_000215,0.07122537705973915,0.06495701728967448,0.11815336463223787,0.06859834135353743,0.105403917250059,0.08565762538382804
vggss,cram_c3_stage1,L2Xbs0ke8TY_000470,0.2291362611118482,0.15828667717562647,0.26069756708643765,0.19295973628443608,0.14690721649484537,0.18795265854089382
vggss,cram_c3_stage1,L3FlG2uJgY8_000250,0.4601944136827858,0.4615528298362493,0.5530193981767085,0.46103414151410194,0.49977585654819084,0.47971315342517457
vggss,cram_c3_stage1,L3a132_uApg_000090,0.631985294117647,0.5659886791430816,0.38967821643174033,0.6070334354602371,0.635482320264929,0.6570311261427892
vggss,cram_c3_stage1,L3lYFx1wx-M_000195,0.37314332693888735,0.37379893482677207,0.16458491477468773,0.37493115981936337,0.24888498939825984,0.3102018499111496
vggss,cram_c3_stage1,L3t6q50x8JU_000037,0.5865257595772787,0.6079567588624853,0.5445340333770861,0.597521230204269,0.638619556285949,0.6243693239152371
vggss,cram_c3_stage1,L3wNweyCqdY_000394,0.6541785418773559,0.5172726860048118,0.4757141483120131,0.6188390428327724,0.6012058975929153,0.6147762166185913
vggss,cram_c3_stage1,L5UDz2PJ9sk_000030,0.6142943305186972,0.5754244259965597,0.5945618178336631,0.6291051318362668,0.6302169224914372,0.6387335847094006
vggss,cram_c3_stage1,L6QtigLJD_4_000030,0.5678274854760889,0.5919350302348474,0.4208744549001607,0.584736859941035,0.5708625557883231,0.588409524923029
vggss,cram_c3_stage1,L6V8S8U9iLs_000312,0.5228891632633679,0.5168163067216694,0.6137926560269884,0.521294964028777,0.5701366872823658,0.54429318338759
vggss,cram_c3_stage1,L76AuckUoe8_000006,0.14756167060164455,0.12307310823655825,0.2095201188400181,0.14001643385373871,0.16964070992256264,0.15567224109782465
vggss,cram_c3_stage1,L7wH_Co3RXY_000004,0.7143210732141974,0.7046934214362064,0.40571074458957,0.711693152835001,0.6555302814899062,0.690729593065254
vggss,cram_c3_stage1,L9-nSe9P0l8_000364,0.18775210854418775,0.20124400673836984,0.0,0.19525208784410764,0.19619484549993255,0.19524839776299138
vggss,cram_c3_stage1,LA4CTzhrLu8_000008,0.47169753745689785,0.5030483226717122,0.5845877083486306,0.48997786335931104,0.6021017854632363,0.5698542957628538
vggss,cram_c3_stage1,LA91bTw_08Q_000203,0.5895539502350647,0.7011634349030471,0.3883908672180675,0.6290611114317041,0.5455198717594384,0.5855819803338669
vggss,cram_c3_stage1,LAeWwMC2EaI_000030,0.34069400630914826,0.4138308548490101,0.21678906203355425,0.3714075165806927,0.24429125376992675,0.28687073109031114
vggss,cram_c3_stage1,LBXYlTnm0Fw_000054,0.456288532675709,0.49745583262223064,0.10636670259744775,0.47025071722589495,0.37258771196361085,0.4339444636623793
vggss,cram_c3_stage1,LBxiUTpsRxQ_000020,0.17004488542404914,0.14907012384542104,0.2955086624517612,0.1617818933740897,0.22168155220203264,0.1948670745573664
vggss,cram_c3_stage1,LC4vDpnkDtM_000063,0.6757823512827742,0.6791408178240278,0.5533084194328424,0.6852770596045,0.6239643084767368,0.6538245614035088
vggss,cram_c3_stage1,LC4vDpnkDtM_000100,0.6965998871331829,0.7163620664843863,0.6444106828722214,0.7052010800056843,0.706970019783899,0.7097460736826655
vggss,cram_c3_stage1,LC79lWBAlR4_000410,0.5901344261039408,0.6102801609596842,0.276519863979431,0.5991290396516159,0.4869095497200536,0.5684695497309226
vggss,cram_c3_stage1,LCFNAzdifzU_000003,0.3313918457521591,0.3001648251022526,0.21321753430289325,0.32290985215229623,0.2927134928686519,0.3265726825375715
vggss,cram_c3_stage1,LDDOczcTYxI_000147,0.3489829804898298,0.28476546284765464,0.388241635225341,0.32704441677044416,0.43665421336654214,0.38891656288916565
vggss,cram_c3_stage1,LDGzSk_vzPo_000260,0.37581344902386116,0.39250748442430616,0.5932057885700269,0.38378164556962024,0.4158594084869267,0.3914938261641514
vggss,cram_c3_stage1,LDoXsip0BEQ_000177,0.4892614920874152,0.4989976193459466,0.662157878051358,0.4980122420647441,0.6246626870553602,0.5643213536770555
vggss,cram_c3_stage1,LEFSHa_n9jE_000287,0.42346776754525245,0.4702575030166106,0.27683776034281754,0.46674506729387166,0.3519209853317264,0.4180577893627641
vggss,cram_c3_stage1,LEUkbkdBupE_000004,0.5544976196441994,0.553716141645382,0.6256998045516282,0.5555625412593128,0.6116092922484352,0.5838215549859637
vggss,cram_c3_stage1,LEZFcGFwJlc_000030,0.05362154415716248,0.02223450647994595,0.03944092349479402,0.037966143277723255,0.04668249123996835,0.04462819610602862
vggss,cram_c3_stage1,LFYRuK8YstI_000030,0.4863051509618243,0.48547523995583114,0.3631426045219149,0.48571185936902894,0.430010582010582,0.46124507352629573
vggss,cram_c3_stage1,LHVhSXvr6Ds_000028,0.5301132257287401,0.5258580159849553,0.3930186608122942,0.5423877852831848,0.4262020366948825,0.4481309174012406
vggss,cram_c3_stage1,LI46aCaqKQg_000108,0.3763297161490351,0.37215203256330287,0.33236170917522356,0.37570711922296934,0.3677593889242521,0.372786085480963
vggss,cram_c3_stage1,LIU7EYJEbYQ_000010,0.5454289876555831,0.6760922851439113,0.6140131216507237,0.6160994664147668,0.560188487009679,0.5963291042299543
vggss,cram_c3_stage1,LLkNFGrrgUo_000030,0.3624203569591199,0.3160759325633878,0.3119320899091344,0.33946261848763454,0.3678921035457907,0.35198399214709103
vggss,cram_c3_stage1,LMcCvGwYIS4_000022,0.3788701923076923,0.36863661551063676,0.27472659825601004,0.37899773962391187,0.3357795957651588,0.3572493746392149
vggss,cram_c3_stage1,LN92tji7ADA_000002,0.7202545883514856,0.6466717286762845,0.7112562117184792,0.7126510384765299,0.7351446388835472,0.725867664044882
vggss,cram_c3_stage1,LPjblqE3xHk_000218,0.5062677523196364,0.5183186809040486,0.5021915584415585,0.507128772940998,0.5300270302033141,0.5199784017278618
vggss,cram_c3_stage1,LPvJFjsxMj8_000030,0.4246786372705003,0.3681122448979592,0.48653061224489796,0.4055758128228502,0.46999974608333545,0.436124911284599
vggss,cram_c3_stage1,LRODueKSk2M_000040,0.3410816674415001,0.3078269664669727,0.08915510220219033,0.3253395421032208,0.29203150760212493,0.3173796101838547
vggss,cram_c3_stage1,LTD5rh_DOTY_000260,0.5834098439184064,0.589142037759898,0.48197059098997846,0.5866060025542784,0.5482390287846939,0.5657275055771296
vggss,cram_c3_stage1,LU1CGfgJXfM_000080,0.5143259881479777,0.5507432451710462,0.5420516882278741,0.5290507599655865,0.5748546301385715,0.5504970919405209
vggss,cram_c3_stage1,LUfzlkl-Dac_000001,0.4910414333706607,0.48570559610705594,0.3972518816733765,0.4854987878243692,0.4424855318895054,0.4611081194279902
vggss,cram_c3_stage1,LUg8N2STi2k_000540,0.32528685432961446,0.34064133227035165,0.564629388816645,0.3211614790056403,0.4809553478712357,0.3823566319488016
vggss,cram_c3_stage1,LVYHbuggoj8_000050,0.14447320487009874,0.13957929101604608,0.26997802197802195,0.14204953618390231,0.18545020870602266,0.1569908869767273
vggss,cram_c3_stage1,LXZNhyX5SkE_000206,0.47718499961655464,0.47987725123251834,0.49813049660329667,0.47754707870593915,0.5060244099201082,0.4865498582839474
vggss,cram_c3_stage1,LaGXHHzobMA_000012,0.5708914969433456,0.5976136326180823,0.41795374067656144,0.5813656040928769,0.5613233017747219,0.5858080110497238
vggss,cram_c3_stage1,LaUs2LAnO1w_000123,0.2870871683811586,0.25135885504242755,0.23172524388614194,0.26695460774949126,0.3118131868131868,0.2930955437373923
vggss,cram_c3_stage1,LataVY-O5FA_000063,0.6149141297211376,0.5687320333875939,0.4214108472172988,0.5976069440121727,0.47660404112017013,0.5389437891828711
vggss,cram_c3_stage1,LataVY-O5FA_000090,0.3755631211527219,0.3782956769258139,0.28936017253774265,0.38189017766408523,0.36766078312030837,0.38213631435301154
vggss,cram_c3_stage1,LbWDdMprV5k_000113,0.645945481617226,0.651618398637138,0.2601274149989613,0.6498818034234286,0.6165007933073705,0.6354423369790946
vggss,cram_c3_stage1,LdBuyaHo5Vg_000017,0.08746592236790861,0.09062174249302263,0.2085180493983534,0.08830564566335725,0.09735216558898964,0.0897615241140421
vggss,cram_c3_stage1,LdpRTw1ieMI_000030,0.2923076923076923,0.3008207284813132,0.41067719152471954,0.29200432198811455,0.36239170792079206,0.3257436909629212
vggss,cram_c3_stage1,Le2MGWRa_SE_000030,0.6374916772592458,0.6437806102272382,0.362279843444227,0.6433922775941036,0.5125978473581213,0.5900604063701264
vggss,cram_c3_stage1,Le4cUq4dLUI_000030,0.5538303459299007,0.4047897196261682,0.513465204957102,0.49748743718592964,0.5602688919796013,0.5336633663366337
vggss,cram_c3_stage1,LeKSh68pvMQ_000030,0.22454188481675394,0.24697667722430175,0.34999489952055496,0.2344700334859564,0.2723448166375615,0.2508774495466511
vggss,cram_c3_stage1,LfXdaE7ph_I_000011,0.5077792481848421,0.5080520784763818,0.5138624725676664,0.5078245299910474,0.5823765684427541,0.5536184444602575
vggss,cram_c3_stage1,LgEdRFbdjH4_000004,0.06704265628723488,0.07457742705441084,0.0,0.06930735013768269,0.05677274908044139,0.06856376513976782
vggss,cram_c3_stage1,LhRNnXaSsCk_000030,0.586195920965649,0.6254324167361058,0.40835603533874787,0.5989548505337197,0.5150023853164938,0.5661786674634001
vggss,cram_c3_stage1,LhgaG9ZtdwI_000003,0.6591756624141315,0.4943986149302373,0.6917502426399224,0.6204849582452963,0.7326928209234054,0.680253304518269
vggss,cram_c3_stage1,LhpzNXhZ44c_000030,0.2906178489702517,0.3343462066261517,0.6103601474619529,0.30904627356524156,0.3560316669434756,0.323943661971831
vggss,cram_c3_stage1,LiXfod3qOQw_000020,0.7243925505601629,0.7139024659145199,0.6516535550501473,0.7205903843343563,0.7129914906103286,0.7187763018260329
vggss,cram_c3_stage1,Lj8Oo7QRjcQ_000030,0.1186202239603849,0.128138107105951,0.11196601747214875,0.12685040317727764,0.1156335710367526,0.11552583986408725
vggss,cram_c3_stage1,LjxhswBV1UA_000020,0.3255034543583713,0.31163516457634105,0.45771768965718623,0.3182888771124065,0.43041862914314133,0.37558146381675794
vggss,cram_c3_stage1,LjzgGsaVCP4_000076,0.4567957731830095,0.48411422920014835,0.5040263974545311,0.46542156700347853,0.49195093124668865,0.48227477198629853
vggss,cram_c3_stage1,Lk19eZ_2ZOE_000030,0.5449346405228758,0.5444712764871943,0.2008494372478233,0.5451759016449272,0.5142365685843947,0.542741631548292
vggss,cram_c3_stage1,LkJeC5nr8Is_000022,0.8220059823558366,0.8634525898237851,0.8027660609993511,0.8435003218599719,0.8941085397653195,0.8924817138974379
vggss,cram_c3_stage1,LpaMZAVe9Cg_000116,0.5761502544462515,0.38742032245969255,0.44964182361592103,0.5432652864244004,0.5420752231816186,0.5535907260045191
vggss,cram_c3_stage1,LsxjV7E7F_M_000097,0.6018198225297037,0.6121005962391072,0.6782620909218596,0.6066840968511993,0.6617425015302999,0.627884353476789
vggss,cram_c3_stage1,LvE-KeIoTC4_000085,0.40947591318157756,0.3567626094017865,0.33964297557201284,0.38424274845458867,0.4342754980418866,0.4214736597143439
vggss,cram_c3_stage1,Lvcjl09Esns_000198,0.5617869446557201,0.5444300053773078,0.5122741489098396,0.5661639667054507,0.5691432156300412,0.5747190759726015
vggss,cram_c3_stage1,LvpgSdHLuCY_000320,0.03499562554680665,0.032709895361291916,0.08063416297306512,0.031455947651320405,0.04034485644931782,0.04057659208261618
vggss,cram_c3_stage1,LwZNG7Uuu7g_000065,0.7137992216117216,0.7390277896293768,0.45469313013172663,0.724836619959476,0.6509033097268392,0.7136974862506839
vggss,cram_c3_stage1,LwZNG7Uuu7g_000079,0.3670245588053807,0.380769479052353,0.3277627397905143,0.3733516226579792,0.3915633102095158,0.3873512545990918
vggss,cram_c3_stage1,Lyj48v3SEzs_000075,0.1912838369089071,0.1861273037743626,0.6026994289669493,0.18731479370868476,0.374212515749685,0.27228970891588355
vggss,cram_c3_stage1,LyravGP_Li8_000264,0.6856224502410682,0.651258112262325,0.47293643155048354,0.6602569314578421,0.6466753040498182,0.6728971962616822
vggss,cram_c3_stage1,LzoAb4spthk_000042,0.5719975332750912,0.5794303711547338,0.3603762692294631,0.5772738023283316,0.616309061534537,0.6038643512277642
vggss,cram_c3_stage1,M-bmsXbJBdw_000034,0.27793054571226083,0.29194211184563157,0.6102133160956691,0.2825523084904029,0.31543386634921655,0.28685958393071365
vggss,cram_c3_stage1,M0FSrDPm6IE_000013,0.2907262021589794,0.2821208975485107,0.3965421081985499,0.28732656445936655,0.33485653560042505,0.3201320132013201
vggss,cram_c3_stage1,M0Iwz8p-3XU_000030,0.44438867697249546,0.4540699011266958,0.19017283950617284,0.45028741750053225,0.3695021749637506,0.41076688674454037
vggss,cram_c3_stage1,M0YbiT8Z7d4_000204,0.217214158390629,0.220949263502455,0.29781484962406013,0.21785714285714286,0.23973941368078175,0.22227974803693157
vggss,cram_c3_stage1,M14YsutGzIk_000005,0.6008279124778237,0.6084706144256455,0.6811931611495089,0.6037047126123672,0.6467127607957303,0.6273812256139546
vggss,cram_c3_stage1,M1P1xla8rg0_000000,0.0,0.0,0.0,0.0,0.0,0.0
vggss,cram_c3_stage1,M4QNImtbFlQ_000030,0.28395004838486704,0.3055032226078334,0.462022863786088,0.28888888888888886,0.44820792604379783,0.37433155080213903
vggss,cram_c3_stage1,M5xJm4N_8pg_000014,0.46067469648255677,0.46296208192587657,0.5265776757092963,0.46177047924546366,0.4639656999710955,0.45413374445943344
