sample_id,aud_iou,aud_precision,aud_coverage,aud_outside_leakage,aud_predicted_area_ratio,img_query_iou,img_query_precision,img_query_coverage,img_query_outside_leakage,img_query_predicted_area_ratio,iqr_iou,iqr_precision,iqr_coverage,iqr_outside_leakage,iqr_predicted_area_ratio,obj_prior_iou,obj_prior_precision,obj_prior_coverage,obj_prior_outside_leakage,obj_prior_predicted_area_ratio,ogl_iou,ogl_precision,ogl_coverage,ogl_outside_leakage,ogl_predicted_area_ratio,extra_iqr_ogl_iou,extra_iqr_ogl_precision,extra_iqr_ogl_coverage,extra_iqr_ogl_outside_leakage,extra_iqr_ogl_predicted_area_ratio,shrink_base_iou,shrink_base_precision,shrink_base_coverage,shrink_base_outside_leakage,shrink_base_predicted_area_ratio,expand_base_iou,expand_base_precision,expand_base_coverage,expand_base_outside_leakage,expand_base_predicted_area_ratio,aud_img_pearson,aud_img_spearman,aud_img_js,aud_img_top10_overlap,aud_img_threshold_mask_iou,aud_attention_entropy,aud_effective_active_area,aud_effective_active_ratio,img_attention_entropy,img_effective_active_area,img_effective_active_ratio,shrink_base_iou_gain_vs_aud,expand_base_iou_gain_vs_aud
-79qo5MUYBk_000207,0.2761832462261672,0.3144300767875544,0.6942385321100918,0.6855699232124456,0.5995495854591837,0.2615535306164851,0.3051457857192326,0.6467522935779817,0.6948542142807673,0.5755341198979592,0.2703075883545345,0.31068715178119194,0.675302752293578,0.689312848218808,0.5902224170918368,0.3021586023964145,0.4449757543103448,0.48491743119266056,0.5550242456896551,0.29591836734693877,0.28992866265848416,0.334989022063852,0.6830825688073394,0.665010977936148,0.5537109375,0.27970914335506747,0.32138788192646295,0.6832293577981652,0.678612118073537,0.5772680165816326,0.2618410887264515,0.30553725598973686,0.6467522935779817,0.6944627440102632,0.5747967155612245,0.2758852009566587,0.31404382470119524,0.6942385321100918,0.6859561752988048,0.6002869897959183,0.9937455434231435,0.9846938775510204,6.902478146627516e-05,0.6,0.9575365205843294,3.887146044544834,48.77149603405668,0.9953366537562588,3.8849745152997475,48.665702212853354,0.9931775961806807,-0.01434215749971568,-0.00029804526950849564
-7TanrCbmME_000030,0.3223848194902308,0.37646119900474156,0.6917701863354038,0.6235388009952585,0.42452566964285715,0.2739366069962227,0.343280510393085,0.5755693581780539,0.656719489606915,0.38735650510204084,0.3059267985538449,0.3663650515664526,0.6496721877156659,0.6336349484335474,0.4096779336734694,0.034813104097168764,0.06458267216756586,0.0702208419599724,0.9354173278324341,0.25119579081632654,0.18353632927341454,0.2634434530986255,0.376984126984127,0.7365565469013745,0.33059630102040816,0.2517329748351048,0.32917650936658793,0.5169082125603864,0.6708234906334121,0.3627830038265306,0.28113938985336256,0.3546672336806294,0.5755693581780539,0.6453327663193706,0.3749202806122449,0.31449525452976707,0.36574686431014825,0.6917701863354038,0.6342531356898518,0.4369618941326531,0.9833034274029271,0.9887755102040816,5.831059610896135e-05,1.0,0.8580159635119726,3.8880063891639907,48.81347438357202,0.996193354766776,3.8892582429835705,48.874619982616615,0.997441224135033,-0.041245429636868225,-0.007889564960463724
-7sg--aJdrc_000049,0.4200442580945726,0.48533171847665185,0.7574293814974273,0.5146682815233481,0.5923947704081632,0.3770900557348196,0.46076920319724723,0.6749448703139767,0.5392307968027528,0.556022799744898,0.40222584780328635,0.4746939898225829,0.7248766145122335,0.5253060101774172,0.5796396683673469,0.09781289860933952,0.19358413890770274,0.16507403129265988,0.8064158610922972,0.3236806441326531,0.3878946734152808,0.47648125531993635,0.6759949595715636,0.5235187446800637,0.5385243941326531,0.3966831539132965,0.4708198079977899,0.7158458468969863,0.5291801920022101,0.5771285076530612,0.38460387745332697,0.4720376014394301,0.6749448703139767,0.5279623985605699,0.5427495216836735,0.4120536989431591,0.4746956235603817,0.7574293814974273,0.5253043764396182,0.6056680484693877,0.978475117075991,0.9754081632653061,2.3767886735917026e-05,0.6,0.8961171437973018,3.890123240514617,48.91691469800747,0.9983043815919891,3.889787767630556,48.900507151851656,0.9979695337112583,-0.035440380641245606,-0.007990559151413501
-7tYmeOmsRg_000058,0.1491299134774296,0.1491299134774296,1.0,0.8508700865225703,0.6150151466836735,0.14139552032445388,0.14139552032445388,1.0,0.8586044796755461,0.6486567283163265,0.1420896628380882,0.1420896628380882,1.0,0.8579103371619118,0.6454878826530612,0.13472811805134424,0.1493390096347748,0.5793133420252065,0.8506609903652251,0.3557876275510204,0.15165025286132552,0.15187258429961348,0.990438939591482,0.8481274157003865,0.5981345663265306,0.14572052816566924,0.14572052816566924,1.0,0.8542794718343307,0.6294044961734694,0.15002934080980634,0.15002934080980634,1.0,0.8499706591901937,0.611328125,0.14059635830380057,0.14059635830380057,1.0,0.8594036416961994,0.65234375,0.9836297645313704,0.970204081632653,5.019359952808874e-05,0.2,0.937125748502994,3.8885445387483077,48.83975040410124,0.9967296000836987,3.8896587277836323,48.89419744500484,0.9978407641837723,0.0008994273323767454,-0.008533555173629026
-7tYmeOmsRg_000180,0.1711302576291329,0.1711302576291329,1.0,0.8288697423708671,0.4695671237244898,0.151933077096993,0.151933077096993,1.0,0.848066922903007,0.5288982780612245,0.16338439095550694,0.16338439095550694,1.0,0.8366156090444931,0.49182876275510207,0.11788660332045525,0.16916391968834282,0.28000992063492064,0.8308360803116572,0.13301179846938777,0.30389007851534616,0.32186732186732187,0.8447420634920635,0.6781326781326781,0.21089764030612246,0.22865818723501777,0.22919657726985584,0.9898313492063492,0.7708034227301441,0.34703842474489793,0.18456468003295798,0.18456468003295798,1.0,0.815435319967042,0.4353874362244898,0.14271050861855378,0.14271050861855378,1.0,0.8572894913814462,0.5630779655612245,0.9722285614954544,0.9568367346938775,0.00012322904428872967,0.8,0.7732276218454678,3.888593307124146,48.842132297484845,0.9967782101527519,3.890405637104703,48.93073061860833,0.9985863391552721,0.013434422403825086,-0.028419749010579115
-86gl1hp1Aw_000105,0.6690976762901116,0.6782054550089217,0.9803242446573324,0.32179454499107824,0.3909239477040816,0.6579245190178615,0.6644305307096005,0.9853352984524687,0.33556946929039955,0.4010682397959184,0.6650211917227624,0.6728382605186157,0.9828297715549005,0.32716173948138433,0.39504942602040816,0.7004938772748799,0.895287505404237,0.7630066322770818,0.10471249459576308,0.23048867984693877,0.7091626820860669,0.7428222002213034,0.9399410464259396,0.25717779977869665,0.3422154017857143,0.6791668830831559,0.6970520816674662,0.9635961680176861,0.3029479183325337,0.3738639987244898,0.6713773784888709,0.6805832693783577,0.9802505526897568,0.3194167306216424,0.3895288584183674,0.6557473519027069,0.6621768842230366,0.9854089904200443,0.33782311577696345,0.4024633290816326,0.9982989797684262,0.9968367346938776,0.000106762690685399,1.0,0.9678617411112211,3.884365989825381,48.63609690203538,0.9925734061639874,3.8874387091793747,48.785771815025704,0.9956279962250144,0.0022797021987592814,-0.013350324387404688
-8cgbhIR_pw_000030,0.415910780669145,0.4571755475645636,0.8216803760282021,0.5428244524354364,0.24386160714285715,0.4299902189451509,0.46851942941465813,0.8394535840188014,0.5314805705853418,0.2431042729591837,0.42077399149951533,0.4608035276825086,0.8288777908343126,0.5391964723174915,0.2440609056122449,0.6745941864854662,0.8247692307692308,0.7874559341950647,0.17523076923076922,0.1295440051020408,0.5516122490367066,0.6404520838238756,0.799059929494712,0.3595479161761243,0.1692841198979592,0.4912687099073414,0.5552870090634441,0.8099294947121034,0.4447129909365559,0.1979033801020408,0.4462757020561645,0.4949862454521253,0.8193301997649823,0.5050137545478747,0.22458944515306123,0.4024013481252633,0.4353209266995822,0.8418037602820212,0.5646790733004178,0.2623764349489796,0.9908374915219599,0.988265306122449,1.6764807361979454e-05,1.0,0.8559817698442841,3.8882855919223718,48.82710514305035,0.9964715335316399,3.888179123833618,48.82190689121528,0.9963654467594955,0.030364921387019517,-0.013509432543881705
-A3zsFeU_OI_000030,0.12149348083761359,0.12149348083761359,1.0,0.8785065191623864,0.6053093112244898,0.11070442817712708,0.11070442817712708,1.0,0.8892955718228729,0.6643016581632653,0.11713541997333503,0.11713541997333503,1.0,0.882864580026665,0.6278300382653061,0.15663498768039422,0.17464678178963894,0.6029810298102981,0.8253532182103611,0.25390625,0.14561225837699793,0.14810999641705483,0.8962059620596206,0.8518900035829452,0.4449936224489796,0.12811076060287416,0.12826811721354622,0.9905149051490515,0.8717318827864537,0.5679009885204082,0.12357255282810355,0.12357255282810355,1.0,0.8764274471718965,0.5951251594387755,0.10903288715539403,0.10903288715539403,1.0,0.890967112844606,0.6744858099489796,0.9847535933208053,0.9803061224489796,3.3987057000263896e-05,0.6,0.8823390361374582,3.8890070308655145,48.8623436278607,0.9971906862828714,3.8897904730894317,48.900639450341714,0.9979722336804432,0.0020790719904899557,-0.012460593682219565
-ANxUxvGASw_000010,0.0569450332061608,0.0569450332061608,1.0,0.9430549667938392,0.5641741071428571,0.058870791030604046,0.058870791030604046,1.0,0.941129208969396,0.5457190688775511,0.05773638968481375,0.05773638968481375,1.0,0.9422636103151862,0.5564413265306123,0.1779895821788762,0.17810801818786737,0.9962779156327544,0.8218919818121326,0.17970742984693877,0.08679732931294422,0.08679732931294422,1.0,0.9132026706870557,0.37013711734693877,0.07055939770638187,0.07055939770638187,1.0,0.9294406022936181,0.4553172831632653,0.05966392775186912,0.05966392775186912,1.0,0.9403360722481309,0.5384646045918368,0.05622209821428571,0.05622209821428571,1.0,0.9437779017857143,0.5714285714285714,0.9953673865469921,0.9940816326530613,4.748478896640407e-05,0.8,0.9423130580357143,3.8873114637156894,48.77956444180827,0.9955013151389442,3.885597572431348,48.69603317366092,0.9937965953808351,0.0027188945457083183,-0.0007229349918750905
-ByoSbgzr4M_000000,0.48057511737089204,0.5820805345274905,0.733748487970969,0.4179194654725095,0.5607661033163265,0.5024017736174405,0.616372634203468,0.7309708346400251,0.38362736579653206,0.5275629783163265,0.4901884534848938,0.5959775967413442,0.7341516957125577,0.4040224032586558,0.5479910714285714,0.27911782641100347,0.5337522674267945,0.3691142869943103,0.4662477325732055,0.30763711734693877,0.3646702047005307,0.5798521935111903,0.49563191613278973,0.42014780648880967,0.38024154974489793,0.4325067149728278,0.5881503503928647,0.6204023117243851,0.41184964960713527,0.4692482461734694,0.5069492484749387,0.6296918329883217,0.7222794677657811,0.37030816701167835,0.5102638711734694,0.47683719859584506,0.5713497672815032,0.742439854845213,0.42865023271849684,0.5780652104591837,0.9756302491494743,0.9647959183673469,4.072534106797819e-05,0.6,0.8827098776073091,3.8885504806660225,48.840040606741525,0.9967355225865617,3.888404161980818,48.832894919001184,0.996589692224514,0.026374131104046683,-0.0037379187750469778
