dataset,group,seed,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C3,12345,0,10000130166,FP,0.827911376953125,0.6943514177271712,4479
flickr,C3,12345,0,10000130166,NearFP,0.831451416015625,0.7012457531143828,4415
flickr,C3,12345,0,10000130166,FarFP,,,0
flickr,C3,12345,0,10000130166,HighAUDFP,,,0
flickr,C3,12345,1,10007936344,FP,0.179931640625,0.2977817611472104,4463
flickr,C3,12345,1,10007936344,NearFP,0.2155609130859375,0.31350020517029137,4874
flickr,C3,12345,1,10007936344,FarFP,0.016632080078125,0.007529089664613279,2922
flickr,C3,12345,1,10007936344,HighAUDFP,0.00390625,0.004329004329004329,231
flickr,C3,12345,2,10008553263,FP,0.452392578125,0.5188483844241922,4828
flickr,C3,12345,2,10008553263,NearFP,0.490570068359375,0.4600827912477824,10146
flickr,C3,12345,2,10008553263,FarFP,0.3270263671875,0.522887323943662,2272
flickr,C3,12345,2,10008553263,HighAUDFP,0.3747181056701031,0.47962555066079293,3632
flickr,C3,12345,3,10009662863,FP,0.6023406982421875,0.6548769771528998,4552
flickr,C3,12345,3,10009662863,NearFP,0.51806640625,0.5986348122866895,4395
flickr,C3,12345,3,10009662863,FarFP,0.665374755859375,0.6635188866799204,4024
flickr,C3,12345,3,10009662863,HighAUDFP,,,0
flickr,C3,12345,4,10013411946,FP,0.5270538330078125,0.4235851408626278,4011
flickr,C3,12345,4,10013411946,NearFP,0.588592529296875,0.5046749293324636,4599
flickr,C3,12345,4,10013411946,FarFP,0.5645904541015625,0.44510035419126326,3388
flickr,C3,12345,4,10013411946,HighAUDFP,,,0
flickr,C3,12345,5,10016382545,FP,0.267608642578125,0.17336683417085427,7960
flickr,C3,12345,5,10016382545,NearFP,0.490447998046875,0.3433208489388265,6408
flickr,C3,12345,5,10016382545,FarFP,0.076904296875,0.04397590361445783,8300
flickr,C3,12345,5,10016382545,HighAUDFP,0.015931372549019607,0.2029988465974625,867
flickr,C3,12345,6,10031203703,FP,0.5141143798828125,0.5499515033947624,3093
flickr,C3,12345,6,10031203703,NearFP,0.4404144287109375,0.47541517421035495,3071
flickr,C3,12345,6,10031203703,FarFP,,,0
