dataset,group,seed,sample_index,sample_id,mean_spearman,mean_top10_jaccard,mean_map_mae,matched_minus_wrong_abs_mean
flickr,C3,12345,0,10000130166,0.989923469387755,0.9090909090909092,0.00031804632635612506,0.00020913548360113055
flickr,C3,12345,1,10007936344,0.9888010204081632,0.9545454545454546,0.00024491085423505865,0.0001848739484557882
flickr,C3,12345,2,10008553263,0.9802933673469386,0.6776973026973027,0.00024479229978169315,0.00018970586825162172
flickr,C3,12345,3,10009662863,0.9892729591836734,0.9128787878787878,0.0002635022556205513,0.00023074862838257104
flickr,C3,12345,4,10013411946,0.9792346938775509,0.840909090909091,0.0002760671723081032,0.00024622533237561584
flickr,C3,12345,5,10016382545,0.9613775510204081,0.6966366966366966,0.00044066891496186145,0.00040154095040634274
flickr,C3,12345,6,10031203703,0.9915051020408162,0.8295454545454546,0.0001443174078303855,6.456768460338935e-05
flickr,C3,12345,7,10035917404,0.9797193877551019,0.8484848484848485,0.0003350658153067343,0.00028161975205875933
flickr,C3,12345,8,10045181004,0.98297193877551,0.8636363636363638,0.00035319619018991943,0.0002808005956467241
flickr,C3,12345,9,10060697266,0.9910459183673468,0.9090909090909092,0.00031510728877037764,0.00025639269733801484
flickr,C3,12345,10,10061269855,0.9947704081632651,0.8636363636363638,0.00029199037817306817,0.00018100798479281366
flickr,C3,12345,11,10067897816,0.9840306122448979,0.8446969696969697,0.0004671557599067455,0.0004410393303260207
flickr,C3,12345,12,10069511285,0.9758035714285713,0.43635531135531136,0.0002541683898016345,0.00018706628179643303
flickr,C3,12345,13,10079676496,0.9922704081632652,0.9318181818181819,0.00021536185886361636,0.0001484758104197681
flickr,C3,12345,14,10080652613,0.9887755102040815,0.8257575757575758,0.0002748563729255693,0.00019909361435566097
flickr,C3,12345,15,10106776154,0.9782397959183673,0.6319097569097569,0.00026583397902868455,0.00018881645519286394
flickr,C3,12345,16,10109936483,0.9860714285714285,0.6695804195804196,0.00029846501274732873,0.0002337992627872154
flickr,C3,12345,17,10110769444,0.9894260204081631,0.7689393939393939,0.00024549180852773134,0.00011323433864163235
flickr,C3,12345,18,10111706074,0.9829974489795917,1.0,0.00022723424081050325,0.00014931746409274638
flickr,C3,12345,19,10119607346,0.9748086734693876,0.8068181818181819,0.0003505158474581549,0.00032919945078901947
flickr,C3,12345,20,10119736773,0.9873469387755102,0.821969696969697,0.0002270093209517654,0.00019102303485851735
flickr,C3,12345,21,10129791115,0.9877551020408163,0.8257575757575758,0.00024827823290252127,0.00015850787167437375
flickr,C3,12345,22,10129813456,0.9683163265306122,0.7543290043290044,0.0002577823070168961,0.00022221705876290798
flickr,C3,12345,23,10163352444,0.9906760204081632,0.7803030303030303,0.0002649969956109999,0.00021128573280293494
flickr,C3,12345,24,10165890496,0.9901530612244898,0.9545454545454546,0.00039475081030104775,0.0002549012133385986
flickr,C3,12345,25,10173808724,0.9911479591836734,0.8295454545454546,0.0002966254633065546,0.00016639191017020494
flickr,C3,12345,26,10202025415,0.9874489795918366,0.9772727272727273,0.0002636420031194575,0.0001533135218778625
flickr,C3,12345,27,10221582415,0.9499744897959183,0.4423076923076923,0.0003208646230632439,0.0003106651420239359
flickr,C3,12345,28,10234680056,0.9916326530612244,0.803030303030303,0.00021177362395974342,0.00014909333549439907
