sample_index,sample_id,Stage1_IoU_AUD,Stage1_IoU_IMG,Stage1_IoU_IQR,Stage1_IoU_OBJ,Stage1_IoU_OGL,Stage1_AUD_IMG_raw_pearson,Stage1_AUD_IMG_raw_spearman,Stage1_AUD_IMG_raw_js,Stage1_AUD_IMG_norm_pearson,Stage1_AUD_IMG_norm_spearman,Stage1_AUD_IMG_norm_js,Stage1_AUD_IMG_mask_iou,Stage1_AUD_IMG_top10_overlap,Stage1_AUD_IMG_top20_overlap,Stage1_AUD_IMG_top30_overlap,Stage2_IoU_AUD,Stage2_IoU_IMG,Stage2_IoU_IQR,Stage2_IoU_OBJ,Stage2_IoU_OGL,Stage2_AUD_IMG_raw_pearson,Stage2_AUD_IMG_raw_spearman,Stage2_AUD_IMG_raw_js,Stage2_AUD_IMG_norm_pearson,Stage2_AUD_IMG_norm_spearman,Stage2_AUD_IMG_norm_js,Stage2_AUD_IMG_mask_iou,Stage2_AUD_IMG_top10_overlap,Stage2_AUD_IMG_top20_overlap,Stage2_AUD_IMG_top30_overlap,Stage2_categories
172,3403348616,0.6967994649851915,0.6959936283316972,0.6978438941719235,0.6265681843236688,0.6784059116246289,0.9808255451661475,0.9805065862124399,3.3793803897527186e-05,0.9808255451661475,0.9805065862124399,0.00179486503312101,0.9431393989668565,0.4965702356099016,0.7733015284035692,0.8192035772554233,0.7301414995524577,0.6959936283316972,0.7170280245562624,0.6265681843236688,0.7333503934489156,0.9665497749939913,0.9649268270449588,4.642281596795729e-05,0.9665497749939913,0.9649268270449588,0.004755895504395227,0.9455082088175614,0.3252343853162551,0.6464605036502338,0.740533040411632,
173,3413119417,0.7887010522684147,0.8197118295193123,0.8065053607649957,0.41529397619333897,0.7930669489282879,0.9413767731528637,0.9490964707283284,0.00012636564779257222,0.9413767731528637,0.9490964707283284,0.008429417121001802,0.758356940509915,0.16942437660219062,0.6272395622213215,0.7921304839573784,0.6867051685917629,0.8197118295193123,0.7909307710918329,0.41529397619333897,0.7705191160996142,0.9088064203635731,0.9340628907785677,0.00018609719188624613,0.9088064203635731,0.9340628907785677,0.015897489062488127,0.6250291851505954,0.2789601121447687,0.598470972366011,0.7337172473365966,
174,3416359816,0.4721174688956855,0.4833829968377524,0.47656015826389303,0.48409789329482766,0.4789626239511823,0.9864790599356624,0.9899228370185678,5.0465626694246626e-05,0.9864790599356624,0.9899228370185678,0.0005363465208416275,0.9596398366031874,0.8303848258252782,0.8441749356854098,0.9013515220411772,0.40957720399135894,0.4833829968377524,0.44457945752674655,0.48409789329482766,0.4461212414303189,0.9696235216187297,0.9769436082109932,3.92389463541149e-05,0.9696235216187297,0.9769436082109932,0.002028237286224151,0.8479421691602438,0.7653474054529463,0.8508068234209313,0.8190936555891238,BOTH_FAIL
175,3484198977,0.6487502096963597,0.622250198780811,0.6407409884304153,0.7443600420994829,0.7117084508115522,0.9847660521966768,0.985361245795479,2.52633639030027e-05,0.9847660521966768,0.985361245795479,0.0008698669461803977,0.9222828137325514,0.7750265298903432,0.8349026419233934,0.8859863434191568,0.6145078020766865,0.622250198780811,0.6404089369503745,0.7443600420994829,0.7688726490336462,0.9200140835226964,0.9118802233931426,6.580571721488228e-05,0.9200140835226964,0.9118802233931426,0.004864871099281971,0.7772452712474832,0.31533420707732635,0.5082657048391944,0.6284076157507572,
176,3535748358,0.6355350565122941,0.7037092382280666,0.6649018097805159,0.3266883953611764,0.6337714611384199,0.9586446676923555,0.9581232790234363,8.91271680911638e-05,0.9586446676923555,0.9581232790234363,0.003451634767904369,0.8820911338749559,0.5075859996995644,0.5687377881985151,0.7993067176667463,0.6576658635482164,0.7037092382280666,0.6916330356859132,0.3266883953611764,0.6591310937105329,0.9649642028219366,0.9688014478458941,6.540883531253838e-05,0.9649642028219366,0.9688014478458941,0.004124687476278057,0.8309325246398787,0.3368855734647662,0.6551496660344686,0.8951277854714843,
177,3568893693,0.7016134397870925,0.5778700633597058,0.6489197783824542,0.5250951474785919,0.6972417522985398,0.9744763755561542,0.9793337753391851,5.9702244139749804e-05,0.9744763755561542,0.9793337753391851,0.00309869137916082,0.8240751007133089,0.809266270055886,0.8367496339677891,0.8797452547452548,0.7306137089936737,0.5778700633597058,0.6799947775565492,0.5250951474785919,0.7270751132544205,0.9606256437888012,0.9688589781195067,8.017058020862343e-05,0.9606256437888012,0.9688589781195067,0.00401116248638976,0.7765534869261856,0.7669014084507042,0.7459986082115518,0.7473012188044109,
178,3668283413,0.6229446414114626,0.6443071118869306,0.6309677058263838,0.47138718926428425,0.5706933911159263,0.9757321130133039,0.9850366553889166,2.0407027068876132e-05,0.9757321130133039,0.9850366553889166,0.0027959080688526755,0.9171518137035378,0.8380952380952381,0.8650808399925665,0.8534753432247737,0.7321295010150657,0.6443071118869306,0.6962136374852631,0.47138718926428425,0.6194914311150679,0.96151273730063,0.9803447465772913,3.250863406726959e-05,0.96151273730063,0.9803447465772913,0.0022264603126363938,0.7958862711237202,0.748432055749129,0.8071486449986495,0.8288178836107399,
179,3709678770,0.7255808924237691,0.7253240640162213,0.7375725732930282,0.40181218261026475,0.6583160902551976,0.970704995892007,0.9548696332635842,2.1478928119101975e-05,0.970704995892007,0.9548696332635842,0.0014419885440755632,0.9374908376579588,0.4774032091859267,0.6541948244601945,0.7501453319381467,0.7750113011824605,0.7253240640162213,0.7531979744162046,0.40181218261026475,0.6780421649611639,0.9612899999222145,0.9426511211354752,2.7041938089942844e-05,0.9612899999222145,0.9426511211354752,0.0024384621672128284,0.8998317659063957,0.41791466515964965,0.6189708017422165,0.7035989135355365,
180,3719297546,0.6275801869030911,0.6100633591463188,0.6203345751036761,0.47359232652405986,0.6407298499585312,0.9751765813159223,0.979049151284945,5.897860708638878e-05,0.9751765813159223,0.979049151284945,0.0013901200634802169,0.7831811871608262,0.7111679454390452,0.8081253941086388,0.8128500030107786,0.6406421426266538,0.6100633591463188,0.6365873808130529,0.47359232652405986,0.6575905423156314,0.9646636635458917,0.9696029892322918,6.59042912049751e-05,0.9646636635458917,0.9696029892322918,0.0037850392304283904,0.6984366378517565,0.6881412952060555,0.7765976278987431,0.8238323135639426,
181,3727937033,0.6720447171674425,0.633969357642398,0.6785971427488726,0.32572336511122263,0.6328089335253011,0.9731312769664248,0.9788791859742648,9.118421843117624e-05,0.9731312769664248,0.9788791859742648,0.002285882660033268,0.7182158496962848,0.8148282097649187,0.837254004576659,0.8109961501443695,0.6359403147411713,0.633969357642398,0.6571176080712865,0.32572336511122263,0.6450166112956811,0.970368209648218,0.9771309602086105,0.00011442334199997131,0.970368209648218,0.9771309602086105,0.002699136593531739,0.6936791480590863,0.7360318284033904,0.8247272727272728,0.7817364029117595,
