sample_index,sample_id,Stage1_IoU_AUD,Stage1_IoU_IMG,Stage1_IoU_IQR,Stage1_IoU_OBJ,Stage1_IoU_OGL,Stage1_AUD_IMG_raw_pearson,Stage1_AUD_IMG_raw_spearman,Stage1_AUD_IMG_raw_js,Stage1_AUD_IMG_norm_pearson,Stage1_AUD_IMG_norm_spearman,Stage1_AUD_IMG_norm_js,Stage1_AUD_IMG_mask_iou,Stage1_AUD_IMG_top10_overlap,Stage1_AUD_IMG_top20_overlap,Stage1_AUD_IMG_top30_overlap,Stage2_IoU_AUD,Stage2_IoU_IMG,Stage2_IoU_IQR,Stage2_IoU_OBJ,Stage2_IoU_OGL,Stage2_AUD_IMG_raw_pearson,Stage2_AUD_IMG_raw_spearman,Stage2_AUD_IMG_raw_js,Stage2_AUD_IMG_norm_pearson,Stage2_AUD_IMG_norm_spearman,Stage2_AUD_IMG_norm_js,Stage2_AUD_IMG_mask_iou,Stage2_AUD_IMG_top10_overlap,Stage2_AUD_IMG_top20_overlap,Stage2_AUD_IMG_top30_overlap,Stage2_categories
165,0YTieIiZNN4_000010,0.41513410971175635,0.47326938351561065,0.46560532256148274,0.5843830888697152,0.5021416803953872,0.9502903532269134,0.9343045093852679,9.927997696607905e-05,0.9502903532269138,0.9343045093852679,0.0036894237695002875,0.7742049648617221,0.7607017543859649,0.8462104488594555,0.8219559428709755,0.31552587646076796,0.47326938351561065,0.4046902880448636,0.5843830888697152,0.43825276128101237,0.9178904666806104,0.8997069794744275,0.00015378485604810964,0.91789046668061,0.8997069794744275,0.007411668214160026,0.6258112732565,0.7765976278987431,0.849442550446881,0.7858583461857872,BOTH_FAIL
166,0ZxpQ87jdgQ_000037,0.46228151973794324,0.6232879980911477,0.5283027884638359,0.6310151536744097,0.7000752162467093,0.9731032237026429,0.972387983919082,1.1062494964418962e-05,0.9731032237026435,0.972387983919082,0.0014484012920845295,0.739237160120846,0.8664682908685141,0.7630215195432587,0.781314715105615,0.6321541026115948,0.6232879980911477,0.6292391868308098,0.6310151536744097,0.7871098648063288,0.9656984948737002,0.9564128823603143,1.6666956991644722e-05,0.9656984948737,0.9564128823603143,0.0018270901615585636,0.8212125197264598,0.7816438842535062,0.6919834780409677,0.7304287849178066,
167,0_9-dbUW0hU_000030,0.20722704312912835,0.23053772070626002,0.21758372415615299,0.1943871782935426,0.19952130842364205,0.9717901996587555,0.9633317633952938,6.483035624934143e-05,0.9717901996587559,0.9633317633952938,0.0055581098892184344,0.8267445582586428,0.8076368876080692,0.8285506058121527,0.8285957240038873,0.2179678530424799,0.23053772070626002,0.22349464351680828,0.1943871782935426,0.2072789657496477,0.9692563223487769,0.959298445640293,5.5652489435829595e-05,0.9692563223487766,0.959298445640293,0.007841795128492124,0.7951943462897526,0.8037383177570093,0.8574865815287803,0.8649569472836524,BOTH_FAIL
168,0_B2YnBAz3A_000220,0.1334112234838804,0.15885982445467975,0.14326602626935894,0.023457811392105885,0.13310755776567926,0.9623429563033721,0.954823231357241,1.734334834540514e-05,0.9623429563033725,0.954823231357241,0.0024792430434295533,0.797717139290173,0.7563878193909696,0.7911832946635731,0.7476055029894932,0.10119821789301824,0.15885982445467975,0.11629829861663221,0.023457811392105885,0.13202268148921883,0.9587980954798468,0.9640503038269486,1.8917367142652565e-05,0.958798095479847,0.9640503038269486,0.005254842796388857,0.6368265212939647,0.4016759776536313,0.7659686785148689,0.7967295297206971,BOTH_FAIL
169,0apGJGFHQO4_000067,0.579727993146284,0.5190680294537862,0.5583597941530712,0.43847194050033805,0.5325289145907474,0.973852512185859,0.9666030128540857,9.654543267301228e-05,0.9738525121858592,0.9666030128540857,0.006569096833026314,0.8325684784167503,0.8801049082053204,0.897164461247637,0.8140515786936611,0.5752004224473141,0.5190680294537862,0.5750317258883249,0.43847194050033805,0.5270552903952378,0.9674967361279323,0.9652407333660853,0.00014447566308879156,0.9674967361279317,0.9652407333660853,0.013015632163290183,0.6962627805852627,0.805360676380644,0.8567992599444958,0.8160212329593437,
170,0bBJkY4_zs8_000033,0.49937670252550903,0.6732617297908423,0.6212099301036395,0.4964069952305246,0.6108349623010332,0.9550623224928149,0.9586563522567338,3.249908499867463e-05,0.9550623224928152,0.9586563522567338,0.00276728637248237,0.6964005537609599,0.7511778049206073,0.7822766826496181,0.714562332706874,0.562695865584293,0.6732617297908423,0.6473003123605533,0.4964069952305246,0.6678700361010831,0.968855126044815,0.9806100744053906,3.328354253744245e-05,0.9688551260448155,0.9806100744053906,0.004982207273812033,0.7709965102753005,0.8441749356854098,0.8877080786231544,0.9082208277872853,
171,0bobzCB2ObQ_000076,0.2690466565963875,0.23774692211188841,0.2552748000680619,0.5472997775906372,0.4749925573087228,0.9614199739199534,0.9489508933002735,1.3253649689099838e-05,0.9614199739199532,0.9489508933002735,0.0021568719307194853,0.7649615513206286,0.803414195867026,0.7426636568848759,0.7929843368471204,0.5259755350389792,0.23774692211188841,0.3603546279799779,0.5472997775906372,0.6256507936507937,0.9376337736986958,0.9374150595830308,1.802670119974244e-05,0.9376337736986953,0.9374150595830308,0.005427441929184203,0.4709212363663811,0.8313868613138686,0.7376850489135139,0.7755366831799952,AUD_ONLY;IQR_HURT
172,0eA2QcSRgh0_000063,0.5360208529953709,0.5278387805193128,0.5300824416768988,0.41125415040484653,0.6072376774789334,0.9829808920538173,0.9773176670640809,1.7227468370398282e-05,0.9829808920538168,0.9773176670640809,0.0014016915283156382,0.8588560404609208,0.7637961335676625,0.9396984924623115,0.8719144438226699,0.5502840539485667,0.5278387805193128,0.536533196440794,0.41125415040484653,0.6283012339983854,0.983849501918671,0.9831485259938236,1.8120382839403102e-05,0.9838495019186714,0.9831485259938236,0.0033065065637561076,0.8722837022132797,0.7004405286343612,0.8996782131364754,0.8490357449944724,
173,0eDN0YmnJRY_000002,0.19647688676529848,0.2129280041661242,0.20213086137362307,0.2850982751704773,0.2335873388042204,0.9922933618224361,0.9875835075233592,2.3776788878107963e-05,0.9922933618224362,0.9875835075233592,0.0015262334341965503,0.8758011432530747,0.8609308362692379,0.9436428778929021,0.9563324452531029,0.20195230301613282,0.2129280041661242,0.2073095823095823,0.2850982751704773,0.24489171194612383,0.9875900369432682,0.9837183590392875,4.383706719134783e-05,0.9875900369432691,0.9837183590392875,0.004925029164735794,0.8851367141855574,0.7536257207758169,0.8968058968058968,0.9517666126418153,BOTH_FAIL
174,0g_-KI5NZ-E_000030,0.15517920441118552,0.13380736910148675,0.15096266044340723,0.16073023117372756,0.16441089710220372,0.9652703002760761,0.9551420983611176,3.061285934663523e-05,0.9652703002760763,0.9551420983611176,0.0021035485876751527,0.6626184834123223,0.7202605416523826,0.7053525913338997,0.7365172751917863,0.0759103744178371,0.13380736910148675,0.09625220868594811,0.16073023117372756,0.12401150251617542,0.9699603179022867,0.9693224493065801,2.6766522890609054e-05,0.9699603179022867,0.9693224493065801,0.004116006945641231,0.5659326567251676,0.7953488372093023,0.8043869111830277,0.8185442464512231,BOTH_FAIL
