dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
flickr,10111706074,DECODER_TARGET_vs_AUD,-0.7182828217865482,-0.7270408163265306,0.0018323194672594735,0.0,0.17073170731707318,3.8918126249661804,3.8848540840065717,48.999624017364624,48.659841692304674,0.9999923268849923,0.9930579937205035
flickr,10111706074,IMG_vs_AUD,0.9968837611564051,0.9960204081632653,0.00019721572949139003,0.8,0.9166666666666666,3.8886728168266282,3.8848540840065717,48.84601587528144,48.659841692304674,0.9968574668424783,0.9930579937205035
flickr,10119607346,DECODER_TARGET_vs_IMG,0.6432916821479134,0.6197959183673469,0.001116918707569182,0.2,0.6,3.8918196199332398,3.887362487738372,48.999966769319315,48.78205343490947,0.9999993218228431,0.9955521109165199
flickr,10119607346,DECODER_TARGET_vs_AUD,0.6523536590064976,0.6248979591836735,0.0012630477994994183,0.2,0.6222222222222222,3.8918196199332398,3.8867895959464045,48.999966769319315,48.754114600629855,0.9999993218228431,0.9949819306250991
flickr,10119607346,IMG_vs_AUD,0.9936717285030713,0.9825510204081632,1.9768913655819978e-05,1.0,0.9642857142857143,3.887362487738372,3.8867895959464045,48.78205343490947,48.754114600629855,0.9955521109165199,0.9949819306250991
flickr,10119736773,DECODER_TARGET_vs_IMG,-0.5143943820873614,-0.5628571428571428,0.0010917220401439804,0.0,0.2,3.8918177125600244,3.8875879509865188,48.99987330818428,48.793053235106925,0.9999974144527404,0.9957765966348352
flickr,10119736773,DECODER_TARGET_vs_AUD,-0.5619943661569125,-0.5856122448979592,0.0019605053634707322,0.0,0.2,3.8918177125600244,3.884203116963759,48.99987330818428,48.62817604681851,0.9999974144527404,0.9924117560575206
flickr,10119736773,IMG_vs_AUD,0.992425431994705,0.9904081632653061,0.00014778626691339683,1.0,1.0,3.8875879509865188,3.884203116963759,48.793053235106925,48.62817604681851,0.9957765966348352,0.9924117560575206
flickr,10129791115,DECODER_TARGET_vs_IMG,0.27207043103567485,0.1366326530612245,0.000711813143418795,0.0,0.6590909090909091,3.89181977886794,3.8889973895385137,48.99997455711495,48.86187253229876,0.999999480757448,0.9971810720877299
flickr,10129791115,DECODER_TARGET_vs_AUD,0.14199274095582431,-0.027959183673469386,0.001138389845394052,0.0,0.7272727272727273,3.89181977886794,3.887346854319668,48.99997455711495,48.78129081060411,0.999999480757448,0.9955365471551859
