dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
vggss,nMOlAg-Kjf8_000017,IMG_vs_AUD,0.9865942879084811,0.9846938775510204,4.0669938542346786e-05,0.8,0.9090909090909091,3.8875139855438627,3.8884731244035207,48.78944436879319,48.83626266986517,0.9957029463019018,0.9966584218339831
vggss,nMUUYby3ZQQ_000064,DECODER_TARGET_vs_IMG,0.813625679669041,0.8587755102040816,0.0005090786872220133,0.2,0.6428571428571429,3.890816635494708,3.8873278102536006,48.95084520336217,48.780361825324924,0.9989968408849422,0.9955175882719373
vggss,nMUUYby3ZQQ_000064,DECODER_TARGET_vs_AUD,0.8337109251775423,0.8654081632653061,0.00043389465436904554,0.0,0.7619047619047619,3.890816635494708,3.887687246356749,48.95084520336217,48.7978983999398,0.9989968408849422,0.9958754775497918
vggss,nMUUYby3ZQQ_000064,IMG_vs_AUD,0.9961640533010806,0.9924489795918368,9.922831280396038e-06,0.8,0.84375,3.8873278102536006,3.887687246356749,48.780361825324924,48.7978983999398,0.9955175882719373,0.9958754775497918
vggss,nMoJVla31tc_000120,DECODER_TARGET_vs_IMG,0.2826615035954554,0.6279591836734694,0.0012579121768498702,0.0,0.6976744186046512,3.8901087351892403,3.8870375124495653,48.91620514738948,48.76620304863731,0.9982899009671323,0.9952286336456594
vggss,nMoJVla31tc_000120,DECODER_TARGET_vs_AUD,0.23519050473731612,0.5357142857142857,0.000873889151726154,0.0,0.6222222222222222,3.8901087351892403,3.889119072488128,48.91620514738948,48.86781855082936,0.9982899009671323,0.9973024194046809
vggss,nMoJVla31tc_000120,IMG_vs_AUD,0.9906014651723996,0.9841836734693877,9.247517945459082e-05,0.8,0.8787878787878788,3.8870375124495653,3.889119072488128,48.76620304863731,48.86781855082936,0.9952286336456594,0.9973024194046809
vggss,nRMmafPUAEU_000080,DECODER_TARGET_vs_IMG,0.37238165623887254,0.6018367346938776,0.0016959427509738855,0.2,0.35714285714285715,3.8906972771046116,3.8839336863968694,48.945002857958244,48.61507589464937,0.9988776093460866,0.9921444060132525
vggss,nRMmafPUAEU_000080,DECODER_TARGET_vs_AUD,0.3565307569068603,0.5674489795918367,0.0013062215355290289,0.0,0.37209302325581395,3.8906972771046116,3.8858782890250914,48.945002857958244,48.709704877069484,0.9988776093460866,0.9940756097361119
vggss,nRMmafPUAEU_000080,IMG_vs_AUD,0.9937943428199709,0.9924489795918368,5.553966991168289e-05,0.8,0.8823529411764706,3.8839336863968694,3.8858782890250914,48.61507589464937,48.709704877069484,0.9921444060132525,0.9940756097361119
vggss,nSBDyxxscks_000220,DECODER_TARGET_vs_IMG,0.8401531499738777,0.9022448979591837,0.0003042693250532905,0.4,0.6904761904761905,3.8899593825986565,3.887906710958091,48.90889993096927,48.8086089865128,0.9981408149177402,0.9960940609492408
