dataset,model,sample_id,sample_index,readout,iou
flickr,mean_cram,3801318146,184,IMG_QUERY,0.5545613815542485
flickr,mean_cram,3828103578,185,IMG_QUERY,0.5702500171872493
flickr,mean_cram,3896768873,186,IMG_QUERY,0.7440993288049503
flickr,mean_cram,3908875350,187,IMG_QUERY,0.5666836682648169
flickr,mean_cram,3956341886,188,IMG_QUERY,0.4279185265306744
flickr,mean_cram,4007045926,189,IMG_QUERY,0.49751224739742805
flickr,mean_cram,4041216001,190,IMG_QUERY,0.5580704189028209
flickr,mean_cram,4180455681,191,IMG_QUERY,0.4974753546525607
flickr,mean_cram,4303617148,192,IMG_QUERY,0.7894509725818231
flickr,mean_cram,4351373013,193,IMG_QUERY,0.5187450021167506
flickr,mean_cram,4407899725,194,IMG_QUERY,0.5778316467640647
flickr,mean_cram,4479260803,195,IMG_QUERY,0.5587894736842105
flickr,mean_cram,4543136011,196,IMG_QUERY,0.508023316003871
flickr,mean_cram,4576746825,197,IMG_QUERY,0.5178278094501885
flickr,mean_cram,4646464908,198,IMG_QUERY,0.47427770848639134
flickr,mean_cram,4657718822,199,IMG_QUERY,0.8249566374894115
flickr,mean_cram,4717096777,200,IMG_QUERY,0.3931721034870641
flickr,mean_cram,4755507106,201,IMG_QUERY,0.5687089813899128
flickr,mean_cram,4758950312,202,IMG_QUERY,0.7271967401525441
flickr,mean_cram,4767923306,203,IMG_QUERY,0.6556154977930359
flickr,mean_cram,4876943924,204,IMG_QUERY,0.23315164492894686
flickr,mean_cram,4938432980,205,IMG_QUERY,0.7524191968658178
flickr,mean_cram,4957886467,206,IMG_QUERY,0.6881358246660142
flickr,mean_cram,4965189170,207,IMG_QUERY,0.5341464991487619
flickr,mean_cram,5006362787,208,IMG_QUERY,0.6028150957506477
flickr,mean_cram,5130986168,209,IMG_QUERY,0.6259980389410281
flickr,mean_cram,5179649119,210,IMG_QUERY,0.4272525243485913
flickr,mean_cram,5194793239,211,IMG_QUERY,0.5571273585909081
flickr,mean_cram,5220919991,212,IMG_QUERY,0.5825005948132287
flickr,mean_cram,5237296528,213,IMG_QUERY,0.5581687407238269
flickr,mean_cram,5303633386,214,IMG_QUERY,0.7855145413870246
flickr,mean_cram,5344317532,215,IMG_QUERY,0.6845330160618679
flickr,mean_cram,5480070309,216,IMG_QUERY,0.5801008642831699
flickr,mean_cram,5490101320,217,IMG_QUERY,0.5802520498552534
flickr,mean_cram,5601291878,218,IMG_QUERY,0.687239160379104
flickr,mean_cram,5607310495,219,IMG_QUERY,0.579815524231041
flickr,mean_cram,5697766486,220,IMG_QUERY,0.4555101879795649
flickr,mean_cram,5801923729,221,IMG_QUERY,0.6615681128516362
flickr,mean_cram,5873098388,222,IMG_QUERY,0.7038075610662522
flickr,mean_cram,5906878321,223,IMG_QUERY,0.5004126910759682
flickr,mean_cram,5991393107,224,IMG_QUERY,0.5390760361244422
flickr,mean_cram,6067281197,225,IMG_QUERY,0.7787035581407535
flickr,mean_cram,6098668510,226,IMG_QUERY,0.6265093493410612
flickr,mean_cram,6158154336,227,IMG_QUERY,0.7738810901413444
flickr,mean_cram,6185482260,228,IMG_QUERY,0.682868315952962
flickr,mean_cram,6289328021,229,IMG_QUERY,0.577788191190253
flickr,mean_cram,6458319057,230,IMG_QUERY,0.6665447776078718
flickr,mean_cram,6669466181,231,IMG_QUERY,0.564206656198537
flickr,mean_cram,6755812421,232,IMG_QUERY,0.8072730150564865
flickr,mean_cram,6897499873,233,IMG_QUERY,0.6353722399179399
flickr,mean_cram,7178293884,234,IMG_QUERY,0.44763827759880215
flickr,mean_cram,7387939334,235,IMG_QUERY,0.5457832575095212
flickr,mean_cram,7560517176,236,IMG_QUERY,0.590001636393389
flickr,mean_cram,7623513024,237,IMG_QUERY,0.5913691672452224
flickr,mean_cram,7733838448,238,IMG_QUERY,0.6677147729695161
flickr,mean_cram,7740990330,239,IMG_QUERY,0.6511176624248983
flickr,mean_cram,7897462346,240,IMG_QUERY,0.7395267683871313
flickr,mean_cram,8250285374,241,IMG_QUERY,0.4687940406684115
flickr,mean_cram,8294094053,242,IMG_QUERY,0.568689438437652
flickr,mean_cram,8311669586,243,IMG_QUERY,0.5106335957023613
flickr,mean_cram,8396975855,244,IMG_QUERY,0.5892563640008017
flickr,mean_cram,9060997789,245,IMG_QUERY,0.6096036324620193
flickr,mean_cram,9309351423,246,IMG_QUERY,0.6123483463520026
flickr,mean_cram,9456627660,247,IMG_QUERY,0.6530645124168566
flickr,mean_cram,9636000842,248,IMG_QUERY,0.5886392784742046
flickr,mean_cram,9761803312,249,IMG_QUERY,0.6513597033374536
flickr,mean_cram,10000130166,0,IQR,0.6793284561995874
flickr,mean_cram,10007936344,1,IQR,0.7511798469387755
flickr,mean_cram,10008553263,2,IQR,0.40691890262285196
flickr,mean_cram,10009662863,3,IQR,0.5832001582880538
flickr,mean_cram,10013411946,4,IQR,0.5891159309110352
flickr,mean_cram,10016382545,5,IQR,0.5772065772065772
flickr,mean_cram,10031203703,6,IQR,0.8616505571812835
flickr,mean_cram,10035917404,7,IQR,0.5702927709171639
flickr,mean_cram,10045181004,8,IQR,0.6050916533510476
flickr,mean_cram,10060697266,9,IQR,0.7369053300202406
flickr,mean_cram,10061269855,10,IQR,0.6546799285896455
flickr,mean_cram,10067897816,11,IQR,0.3135065240390267
flickr,mean_cram,10069511285,12,IQR,0.7933080879443848
flickr,mean_cram,10079676496,13,IQR,0.854820378514602
flickr,mean_cram,10080652613,14,IQR,0.8081953207150369
flickr,mean_cram,10106776154,15,IQR,0.6218449703016052
flickr,mean_cram,10109936483,16,IQR,0.7214957185405808
flickr,mean_cram,10110769444,17,IQR,0.5964453817470505
flickr,mean_cram,10111706074,18,IQR,0.6247345083280545
flickr,mean_cram,10119607346,19,IQR,0.4489733275174074
flickr,mean_cram,10119736773,20,IQR,0.8291662092436052
flickr,mean_cram,10129791115,21,IQR,0.6578447219311178
flickr,mean_cram,10129813456,22,IQR,0.7628191067541802
flickr,mean_cram,10163352444,23,IQR,0.7663557551530704
flickr,mean_cram,10165890496,24,IQR,0.5253113408897823
flickr,mean_cram,10173808724,25,IQR,0.7434876180893286
flickr,mean_cram,10202025415,26,IQR,0.6754271579711508
flickr,mean_cram,10221582415,27,IQR,0.6395210419438415
flickr,mean_cram,10234680056,28,IQR,0.6308708912233141
flickr,mean_cram,10246013484,29,IQR,0.7624792013311148
flickr,mean_cram,10268129763,30,IQR,0.7863289087822195
flickr,mean_cram,10278084464,31,IQR,0.6387679997556767
flickr,mean_cram,10283938426,32,IQR,0.4787547728724199
flickr,mean_cram,10289643764,33,IQR,0.6487376060513135
flickr,mean_cram,10304554474,34,IQR,0.6022324422726837
flickr,mean_cram,10308472565,35,IQR,0.615866388308977
flickr,mean_cram,10369815925,36,IQR,0.8101885060109604
flickr,mean_cram,10389014583,37,IQR,0.6416114227434982
flickr,mean_cram,10409146004,38,IQR,0.5541613415437048
flickr,mean_cram,10409351364,39,IQR,0.7900266502665027
flickr,mean_cram,10413912845,40,IQR,0.3938059219629185
flickr,mean_cram,10437048305,41,IQR,0.5931220321716699
flickr,mean_cram,10440265465,42,IQR,0.6144528648888608
flickr,mean_cram,10441843213,43,IQR,0.765970775712205
flickr,mean_cram,10446128125,44,IQR,0.7524450410557696
flickr,mean_cram,10451898725,45,IQR,0.055355292538054025
flickr,mean_cram,10468313544,46,IQR,0.4437024201242188
flickr,mean_cram,10476442285,47,IQR,0.6656115575034494
flickr,mean_cram,10476446674,48,IQR,0.7137341112144528
flickr,mean_cram,10477544895,49,IQR,0.5963944416231938
flickr,mean_cram,10481128583,50,IQR,0.5593191196698762
flickr,mean_cram,10520382525,51,IQR,0.6657530807372848
flickr,mean_cram,10545790805,52,IQR,0.6685919450515142
flickr,mean_cram,10548273474,53,IQR,0.46757513533694234
flickr,mean_cram,10549911663,54,IQR,0.5373596828338372
flickr,mean_cram,10555704135,55,IQR,0.5956027033963556
flickr,mean_cram,10557361454,56,IQR,0.20456197991005307
flickr,mean_cram,10610974774,57,IQR,0.6660687420437449
flickr,mean_cram,10624261424,58,IQR,0.697878453038674
flickr,mean_cram,10635080206,59,IQR,0.686929232700455
flickr,mean_cram,10654057765,60,IQR,0.6101089375658897
flickr,mean_cram,10659354545,61,IQR,0.5170029895366218
flickr,mean_cram,10666396623,62,IQR,0.687748359155244
flickr,mean_cram,10667001125,63,IQR,0.41499918659508706
flickr,mean_cram,10701841844,64,IQR,0.49874331764142665
flickr,mean_cram,10743985374,65,IQR,0.5769564561165195
flickr,mean_cram,10751849775,66,IQR,0.7399913519316504
flickr,mean_cram,10761625676,67,IQR,0.75399469897766
flickr,mean_cram,10771238614,68,IQR,0.7567620159564118
flickr,mean_cram,10795023275,69,IQR,0.5930850394097353
flickr,mean_cram,10796050285,70,IQR,0.7549777066811886
flickr,mean_cram,10805310706,71,IQR,0.5529399261365145
flickr,mean_cram,10847897294,72,IQR,0.7472472841097404
flickr,mean_cram,10859255295,73,IQR,0.6068979193865578
flickr,mean_cram,10862172945,74,IQR,0.6432886605096868
flickr,mean_cram,10939270325,75,IQR,0.45852854148686967
flickr,mean_cram,10952523225,76,IQR,0.8435944611213324
flickr,mean_cram,10979853044,77,IQR,0.8287264028044246
flickr,mean_cram,10980225216,78,IQR,0.7291049199762892
flickr,mean_cram,11002352834,79,IQR,0.7547240081543045
flickr,mean_cram,11036641226,80,IQR,0.49460550901090955
flickr,mean_cram,11050409385,81,IQR,0.7275862068965517
flickr,mean_cram,11071986404,82,IQR,0.31639717897996045
flickr,mean_cram,11101358996,83,IQR,0.7017303805995284
flickr,mean_cram,11154049584,84,IQR,0.7960124466981676
flickr,mean_cram,11314266424,85,IQR,0.8608138161095281
flickr,mean_cram,11650557765,86,IQR,0.6515859490957067
flickr,mean_cram,11764496003,87,IQR,0.6129996324175736
flickr,mean_cram,11765015695,88,IQR,0.6295646256066766
flickr,mean_cram,11776645404,89,IQR,0.5222459582772899
flickr,mean_cram,12015590114,90,IQR,0.6904327058162405
flickr,mean_cram,12031178616,91,IQR,0.5761896013228
flickr,mean_cram,12048726756,92,IQR,0.7346002993728329
flickr,mean_cram,12066557153,93,IQR,0.505219414893617
flickr,mean_cram,12103535156,94,IQR,0.611969504447268
flickr,mean_cram,12158276143,95,IQR,0.5074361588123056
flickr,mean_cram,12328837165,96,IQR,0.5737853988048844
flickr,mean_cram,12373955905,97,IQR,0.5766477133196063
flickr,mean_cram,12444360833,98,IQR,0.5893015783007277
flickr,mean_cram,12512072175,99,IQR,0.7334233318138784
flickr,mean_cram,12534178685,100,IQR,0.7321679323685342
flickr,mean_cram,12598610153,101,IQR,0.6662453239499172
flickr,mean_cram,12599965145,102,IQR,0.7375720111334066
flickr,mean_cram,12729873904,103,IQR,0.7592907363053388
flickr,mean_cram,13153991894,104,IQR,0.3920353982300885
flickr,mean_cram,13234495505,105,IQR,0.3201669877970456
flickr,mean_cram,13409856383,106,IQR,0.80518602441342
flickr,mean_cram,13447842855,107,IQR,0.7887636653232618
flickr,mean_cram,13579448834,108,IQR,0.5739075596061518
flickr,mean_cram,13660204414,109,IQR,0.5235527481415861
flickr,mean_cram,13721325644,110,IQR,0.6908922979233112
flickr,mean_cram,13861270725,111,IQR,0.5449419513655567
flickr,mean_cram,14062380939,112,IQR,0.4727076113937428
flickr,mean_cram,14172932360,113,IQR,0.5804018995690793
flickr,mean_cram,14174434304,114,IQR,0.8588705109323665
flickr,mean_cram,14203929291,115,IQR,0.5892292238264442
flickr,mean_cram,14414061986,116,IQR,0.814913930276291
flickr,mean_cram,14566072101,117,IQR,0.6039428674308348
flickr,mean_cram,14648401332,118,IQR,0.8615874394038058
flickr,mean_cram,14652810592,119,IQR,0.6854162642457021
flickr,mean_cram,14678892718,120,IQR,0.6609825057430642
flickr,mean_cram,14680986811,121,IQR,0.6208005051592256
flickr,mean_cram,14742398172,122,IQR,0.8007611730601647
flickr,mean_cram,14778198185,123,IQR,0.7147327759033788
flickr,mean_cram,14899015793,124,IQR,0.9027563191397318
flickr,mean_cram,15135657108,125,IQR,0.7716667428641095
flickr,mean_cram,15210828119,126,IQR,0.6361247947454844
flickr,mean_cram,15679023977,127,IQR,0.5053833678709794
flickr,mean_cram,15799251138,128,IQR,0.6078113750899928
flickr,mean_cram,15994498891,129,IQR,0.7021618322572356
flickr,mean_cram,16012165838,130,IQR,0.838056900397106
flickr,mean_cram,16101081359,131,IQR,0.7852250573641806
flickr,mean_cram,16369370669,132,IQR,0.6819970611583089
flickr,mean_cram,16419739420,133,IQR,0.5529388637703951
flickr,mean_cram,16563757295,134,IQR,0.6088160072213028
flickr,mean_cram,16659090834,135,IQR,0.6946779957590047
flickr,mean_cram,16804898716,136,IQR,0.6211809184238027
flickr,mean_cram,16950760048,137,IQR,0.5794783965271655
flickr,mean_cram,17140316339,138,IQR,0.8366986826011109
flickr,mean_cram,17537079145,139,IQR,0.8129219188720951
flickr,mean_cram,19306860381,140,IQR,0.6156169364297444
flickr,mean_cram,20854461578,141,IQR,0.8720685162477008
flickr,mean_cram,2401957951,142,IQR,0.2615102822412788
flickr,mean_cram,2404965389,143,IQR,0.3970559134583672
flickr,mean_cram,2432219254,144,IQR,0.5268409152001012
flickr,mean_cram,2462141223,145,IQR,0.618040602891418
flickr,mean_cram,2465634368,146,IQR,0.7152245345016429
flickr,mean_cram,2499673064,147,IQR,0.5362376649728586
flickr,mean_cram,2509250774,148,IQR,0.6613110539845758
flickr,mean_cram,2542659118,149,IQR,0.3196631889491557
flickr,mean_cram,2630218696,150,IQR,0.7166947254184465
flickr,mean_cram,2695985181,151,IQR,0.6567909389388612
flickr,mean_cram,2698329253,152,IQR,0.7780106424091084
flickr,mean_cram,2766580444,153,IQR,0.2985507246376812
flickr,mean_cram,2778088729,154,IQR,0.6208532989310727
flickr,mean_cram,2808068937,155,IQR,0.566715968022766
flickr,mean_cram,2811549163,156,IQR,0.5353339279156393
flickr,mean_cram,2819123278,157,IQR,0.8726057498626625
flickr,mean_cram,2858344348,158,IQR,0.6265406162464986
flickr,mean_cram,2895192729,159,IQR,0.8092821347633183
flickr,mean_cram,2897081671,160,IQR,0.6915210907541542
flickr,mean_cram,2897653916,161,IQR,0.558013892462053
flickr,mean_cram,2907554899,162,IQR,0.6086699642758999
flickr,mean_cram,2935372113,163,IQR,0.6251541057822511
flickr,mean_cram,2961466546,164,IQR,0.5108177679445177
flickr,mean_cram,3012435981,165,IQR,0.4777191250733159
flickr,mean_cram,3052033339,166,IQR,0.4300516671842796
flickr,mean_cram,3102685146,167,IQR,0.7547432502525183
flickr,mean_cram,3109408703,168,IQR,0.7689546285524348
flickr,mean_cram,3202731977,169,IQR,0.7114088859618015
flickr,mean_cram,3207674548,170,IQR,0.6680158851382313
flickr,mean_cram,3230152596,171,IQR,0.8586986352635912
flickr,mean_cram,3403348616,172,IQR,0.6543250260666899
flickr,mean_cram,3413119417,173,IQR,0.8059147807344773
flickr,mean_cram,3416359816,174,IQR,0.6200842420186592
flickr,mean_cram,3484198977,175,IQR,0.6497906426360823
flickr,mean_cram,3535748358,176,IQR,0.7880085278903957
flickr,mean_cram,3568893693,177,IQR,0.7632954692138892
flickr,mean_cram,3668283413,178,IQR,0.6875167523575136
flickr,mean_cram,3709678770,179,IQR,0.6851815601448566
flickr,mean_cram,3719297546,180,IQR,0.6592782560908591
flickr,mean_cram,3727937033,181,IQR,0.7238513766818011
flickr,mean_cram,3749326537,182,IQR,0.6265972129468858
flickr,mean_cram,3790233127,183,IQR,0.7765705057915828
flickr,mean_cram,3801318146,184,IQR,0.6139748549323018
flickr,mean_cram,3828103578,185,IQR,0.5642238151278485
flickr,mean_cram,3896768873,186,IQR,0.8108924066975192
flickr,mean_cram,3908875350,187,IQR,0.5867060334745682
flickr,mean_cram,3956341886,188,IQR,0.5704197950742892
flickr,mean_cram,4007045926,189,IQR,0.5616459155784999
flickr,mean_cram,4041216001,190,IQR,0.5790119367462858
flickr,mean_cram,4180455681,191,IQR,0.45552619991193305
flickr,mean_cram,4303617148,192,IQR,0.8187018483616043
flickr,mean_cram,4351373013,193,IQR,0.5631758969507313
flickr,mean_cram,4407899725,194,IQR,0.6385773269612146
flickr,mean_cram,4479260803,195,IQR,0.5661821755547509
flickr,mean_cram,4543136011,196,IQR,0.5442466726227293
flickr,mean_cram,4576746825,197,IQR,0.49634041544433577
flickr,mean_cram,4646464908,198,IQR,0.5157333424195445
flickr,mean_cram,4657718822,199,IQR,0.839621161614181
flickr,mean_cram,4717096777,200,IQR,0.4263711495116454
flickr,mean_cram,4755507106,201,IQR,0.6039930555555556
flickr,mean_cram,4758950312,202,IQR,0.7609561752988048
flickr,mean_cram,4767923306,203,IQR,0.7108741509105335
flickr,mean_cram,4876943924,204,IQR,0.22293040562944405
flickr,mean_cram,4938432980,205,IQR,0.7445944377828492
flickr,mean_cram,4957886467,206,IQR,0.6760086169033527
flickr,mean_cram,4965189170,207,IQR,0.5684352133058845
flickr,mean_cram,5006362787,208,IQR,0.6383910686146204
flickr,mean_cram,5130986168,209,IQR,0.6816621163233226
flickr,mean_cram,5179649119,210,IQR,0.46223771038778083
flickr,mean_cram,5194793239,211,IQR,0.5192444692608352
flickr,mean_cram,5220919991,212,IQR,0.6439170836311651
flickr,mean_cram,5237296528,213,IQR,0.6061635795222855
flickr,mean_cram,5303633386,214,IQR,0.7284392254452134
flickr,mean_cram,5344317532,215,IQR,0.689516453455628
flickr,mean_cram,5480070309,216,IQR,0.5414163575893712
flickr,mean_cram,5490101320,217,IQR,0.6773486623624012
flickr,mean_cram,5601291878,218,IQR,0.679780615903409
flickr,mean_cram,5607310495,219,IQR,0.6529549596459255
flickr,mean_cram,5697766486,220,IQR,0.4831055874139291
flickr,mean_cram,5801923729,221,IQR,0.6621697477733702
flickr,mean_cram,5873098388,222,IQR,0.8056860029055035
flickr,mean_cram,5906878321,223,IQR,0.5071240921032298
flickr,mean_cram,5991393107,224,IQR,0.5699857432280333
flickr,mean_cram,6067281197,225,IQR,0.7855449630779201
flickr,mean_cram,6098668510,226,IQR,0.6951123618755949
flickr,mean_cram,6158154336,227,IQR,0.7987009847373765
flickr,mean_cram,6185482260,228,IQR,0.7230134415279733
flickr,mean_cram,6289328021,229,IQR,0.6118143459915611
flickr,mean_cram,6458319057,230,IQR,0.6924911212582445
flickr,mean_cram,6669466181,231,IQR,0.6033809008757545
flickr,mean_cram,6755812421,232,IQR,0.823093407781688
flickr,mean_cram,6897499873,233,IQR,0.6858444811597293
flickr,mean_cram,7178293884,234,IQR,0.5432166177507792
flickr,mean_cram,7387939334,235,IQR,0.5599683103240857
flickr,mean_cram,7560517176,236,IQR,0.5928117603089572
flickr,mean_cram,7623513024,237,IQR,0.5853380377062618
flickr,mean_cram,7733838448,238,IQR,0.6827749816504142
flickr,mean_cram,7740990330,239,IQR,0.7153135778659645
flickr,mean_cram,7897462346,240,IQR,0.8115060721567237
flickr,mean_cram,8250285374,241,IQR,0.6732184275773814
flickr,mean_cram,8294094053,242,IQR,0.6405963560178084
flickr,mean_cram,8311669586,243,IQR,0.532317375613594
flickr,mean_cram,8396975855,244,IQR,0.6434269026240084
flickr,mean_cram,9060997789,245,IQR,0.6962567337354391
flickr,mean_cram,9309351423,246,IQR,0.62623019841061
flickr,mean_cram,9456627660,247,IQR,0.6737631929848351
flickr,mean_cram,9636000842,248,IQR,0.6580856637362336
flickr,mean_cram,9761803312,249,IQR,0.7289781906300484
flickr,mean_cram,10000130166,0,OBJ_PRIOR,0.34208716313387105
flickr,mean_cram,10007936344,1,OBJ_PRIOR,0.611953455571227
flickr,mean_cram,10008553263,2,OBJ_PRIOR,0.032498809082729056
flickr,mean_cram,10009662863,3,OBJ_PRIOR,0.5280003965827784
flickr,mean_cram,10013411946,4,OBJ_PRIOR,0.36950915592155165
flickr,mean_cram,10016382545,5,OBJ_PRIOR,0.3830368514029826
flickr,mean_cram,10031203703,6,OBJ_PRIOR,0.43856499417304484
flickr,mean_cram,10035917404,7,OBJ_PRIOR,0.5083175996325968
flickr,mean_cram,10045181004,8,OBJ_PRIOR,0.4701702560827129
flickr,mean_cram,10060697266,9,OBJ_PRIOR,0.599158886365548
flickr,mean_cram,10061269855,10,OBJ_PRIOR,0.48332606308569365
flickr,mean_cram,10067897816,11,OBJ_PRIOR,0.4838752978287862
flickr,mean_cram,10069511285,12,OBJ_PRIOR,0.36855613634229556
flickr,mean_cram,10079676496,13,OBJ_PRIOR,0.47359786547440913
flickr,mean_cram,10080652613,14,OBJ_PRIOR,0.490019105342908
flickr,mean_cram,10106776154,15,OBJ_PRIOR,0.23268632739384829
flickr,mean_cram,10109936483,16,OBJ_PRIOR,0.05744977817656149
flickr,mean_cram,10110769444,17,OBJ_PRIOR,0.4027098453770906
flickr,mean_cram,10111706074,18,OBJ_PRIOR,0.5517910107232489
flickr,mean_cram,10119607346,19,OBJ_PRIOR,0.45942168583678017
flickr,mean_cram,10119736773,20,OBJ_PRIOR,0.3251180151498518
flickr,mean_cram,10129791115,21,OBJ_PRIOR,0.4661579368339134
flickr,mean_cram,10129813456,22,OBJ_PRIOR,0.45564987014797903
flickr,mean_cram,10163352444,23,OBJ_PRIOR,0.35321980752872895
flickr,mean_cram,10165890496,24,OBJ_PRIOR,0.42856826290247524
flickr,mean_cram,10173808724,25,OBJ_PRIOR,0.5005509719710669
flickr,mean_cram,10202025415,26,OBJ_PRIOR,0.47813837716598967
flickr,mean_cram,10221582415,27,OBJ_PRIOR,0.27023569354918076
flickr,mean_cram,10234680056,28,OBJ_PRIOR,0.5379777539069268
flickr,mean_cram,10246013484,29,OBJ_PRIOR,0.35835570586799625
flickr,mean_cram,10268129763,30,OBJ_PRIOR,0.6504066630171268
flickr,mean_cram,10278084464,31,OBJ_PRIOR,0.5954235535009393
flickr,mean_cram,10283938426,32,OBJ_PRIOR,0.6084190245760244
flickr,mean_cram,10289643764,33,OBJ_PRIOR,0.4621147756236966
flickr,mean_cram,10304554474,34,OBJ_PRIOR,0.5253936098375804
flickr,mean_cram,10308472565,35,OBJ_PRIOR,0.5246274031802316
flickr,mean_cram,10369815925,36,OBJ_PRIOR,0.7258881753373004
flickr,mean_cram,10389014583,37,OBJ_PRIOR,0.25879797739844573
flickr,mean_cram,10409146004,38,OBJ_PRIOR,0.28756916267060123
flickr,mean_cram,10409351364,39,OBJ_PRIOR,0.6628284308594159
flickr,mean_cram,10413912845,40,OBJ_PRIOR,0.7193106312292359
flickr,mean_cram,10437048305,41,OBJ_PRIOR,0.4516411003513583
flickr,mean_cram,10440265465,42,OBJ_PRIOR,0.39480386261540096
flickr,mean_cram,10441843213,43,OBJ_PRIOR,0.7221820876169306
flickr,mean_cram,10446128125,44,OBJ_PRIOR,0.4284956367428331
flickr,mean_cram,10451898725,45,OBJ_PRIOR,0.0951747672697162
flickr,mean_cram,10468313544,46,OBJ_PRIOR,0.06298088510669855
flickr,mean_cram,10476442285,47,OBJ_PRIOR,0.4839309428950863
flickr,mean_cram,10476446674,48,OBJ_PRIOR,0.5391119783643148
flickr,mean_cram,10477544895,49,OBJ_PRIOR,0.32503460902960746
flickr,mean_cram,10481128583,50,OBJ_PRIOR,0.5309468640772886
flickr,mean_cram,10520382525,51,OBJ_PRIOR,0.5597958256500708
flickr,mean_cram,10545790805,52,OBJ_PRIOR,0.44263217097862767
flickr,mean_cram,10548273474,53,OBJ_PRIOR,0.7143862792781261
flickr,mean_cram,10549911663,54,OBJ_PRIOR,0.2911246344740378
flickr,mean_cram,10555704135,55,OBJ_PRIOR,0.3867215616272709
flickr,mean_cram,10557361454,56,OBJ_PRIOR,0.19545196748318794
flickr,mean_cram,10610974774,57,OBJ_PRIOR,0.6053068718307396
flickr,mean_cram,10624261424,58,OBJ_PRIOR,0.6063194298889122
flickr,mean_cram,10635080206,59,OBJ_PRIOR,0.35829532824895566
flickr,mean_cram,10654057765,60,OBJ_PRIOR,0.5092154102137463
flickr,mean_cram,10659354545,61,OBJ_PRIOR,0.22176229303186434
flickr,mean_cram,10666396623,62,OBJ_PRIOR,0.20047742192162324
flickr,mean_cram,10667001125,63,OBJ_PRIOR,0.6312688879537891
flickr,mean_cram,10701841844,64,OBJ_PRIOR,0.5310293962701507
flickr,mean_cram,10743985374,65,OBJ_PRIOR,0.5674239452191591
flickr,mean_cram,10751849775,66,OBJ_PRIOR,0.7153431417344421
flickr,mean_cram,10761625676,67,OBJ_PRIOR,0.4409815370048919
flickr,mean_cram,10771238614,68,OBJ_PRIOR,0.5149225863901417
flickr,mean_cram,10795023275,69,OBJ_PRIOR,0.4775483104448405
flickr,mean_cram,10796050285,70,OBJ_PRIOR,0.4773930111107217
flickr,mean_cram,10805310706,71,OBJ_PRIOR,0.36713451263737784
flickr,mean_cram,10847897294,72,OBJ_PRIOR,0.6341749723145071
flickr,mean_cram,10859255295,73,OBJ_PRIOR,0.4869586066345841
flickr,mean_cram,10862172945,74,OBJ_PRIOR,0.3944485410302328
flickr,mean_cram,10939270325,75,OBJ_PRIOR,0.12601867720611382
flickr,mean_cram,10952523225,76,OBJ_PRIOR,0.45713547386782094
flickr,mean_cram,10979853044,77,OBJ_PRIOR,0.5950604516017828
flickr,mean_cram,10980225216,78,OBJ_PRIOR,0.7906851285739975
flickr,mean_cram,11002352834,79,OBJ_PRIOR,0.4695907845980345
flickr,mean_cram,11036641226,80,OBJ_PRIOR,0.7544391059118446
flickr,mean_cram,11050409385,81,OBJ_PRIOR,0.6910703547805171
flickr,mean_cram,11071986404,82,OBJ_PRIOR,0.5186108341641742
flickr,mean_cram,11101358996,83,OBJ_PRIOR,0.4016016775229767
flickr,mean_cram,11154049584,84,OBJ_PRIOR,0.6931424185480243
flickr,mean_cram,11314266424,85,OBJ_PRIOR,0.5966427585277975
flickr,mean_cram,11650557765,86,OBJ_PRIOR,0.36795901836730227
flickr,mean_cram,11764496003,87,OBJ_PRIOR,0.352976087913771
flickr,mean_cram,11765015695,88,OBJ_PRIOR,0.6258908833672296
flickr,mean_cram,11776645404,89,OBJ_PRIOR,0.3039163624294723
flickr,mean_cram,12015590114,90,OBJ_PRIOR,0.3388739269483252
flickr,mean_cram,12031178616,91,OBJ_PRIOR,0.5084326341036282
flickr,mean_cram,12048726756,92,OBJ_PRIOR,0.6921873952771386
flickr,mean_cram,12066557153,93,OBJ_PRIOR,0.5453528713594449
flickr,mean_cram,12103535156,94,OBJ_PRIOR,0.47041530564629025
flickr,mean_cram,12158276143,95,OBJ_PRIOR,0.6231026498585027
flickr,mean_cram,12328837165,96,OBJ_PRIOR,0.228006201906512
flickr,mean_cram,12373955905,97,OBJ_PRIOR,0.5682350855769799
flickr,mean_cram,12444360833,98,OBJ_PRIOR,0.3254831928865078
flickr,mean_cram,12512072175,99,OBJ_PRIOR,0.687415502478594
flickr,mean_cram,12534178685,100,OBJ_PRIOR,0.3608969766442184
flickr,mean_cram,12598610153,101,OBJ_PRIOR,0.3351952325891666
flickr,mean_cram,12599965145,102,OBJ_PRIOR,0.2206734660838595
flickr,mean_cram,12729873904,103,OBJ_PRIOR,0.6681633890341404
flickr,mean_cram,13153991894,104,OBJ_PRIOR,0.4650854976032053
flickr,mean_cram,13234495505,105,OBJ_PRIOR,0.46791882717200733
flickr,mean_cram,13409856383,106,OBJ_PRIOR,0.6279224755935012
flickr,mean_cram,13447842855,107,OBJ_PRIOR,0.7228905235828645
flickr,mean_cram,13579448834,108,OBJ_PRIOR,0.47871899875764967
flickr,mean_cram,13660204414,109,OBJ_PRIOR,0.49111838475966313
flickr,mean_cram,13721325644,110,OBJ_PRIOR,0.08124443611488544
flickr,mean_cram,13861270725,111,OBJ_PRIOR,0.5767451640033642
flickr,mean_cram,14062380939,112,OBJ_PRIOR,0.08176347857639624
