sample_id,IoU_FULL_AUD,IoU_CHUNK_1,IoU_CHUNK_2,IoU_CHUNK_3,IoU_CHUNK_4,IoU_TEMP_MEAN_4,IoU_TEMP_GEO_4,IoU_FULL_TEMP_MEAN_4,IoU_FULL_TEMP_GEO_4,IoU_TEMP_MEAN_2,IoU_TEMP_GEO_2,IoU_OGL,IoU_FULL_TEMP_MEAN_4_A0.5,IoU_FULL_TEMP_MEAN_4_A0.6,IoU_FULL_TEMP_MEAN_4_A0.7,IoU_FULL_TEMP_MEAN_4_A0.8,IoU_FULL_TEMP_MEAN_4_A0.9,IoU_FULL_TEMP_GEO_4_A0.5,IoU_FULL_TEMP_GEO_4_A0.6,IoU_FULL_TEMP_GEO_4_A0.7,IoU_FULL_TEMP_GEO_4_A0.8,IoU_FULL_TEMP_GEO_4_A0.9,temporal_agreement_pearson,temporal_agreement_spearman,temporal_agreement_js_divergence
EVX-0lgG7Zo_000120,0.2222848716169327,0.21028229115378302,0.2231365377917102,0.22043010752688172,0.2247708433840621,0.21980614170526677,0.21978728878977613,0.22133448499244224,0.22133448499244224,0.2202974552957359,0.2202974552957359,0.27684745030250646,0.22107669743766717,0.22133448499244224,0.2215354024379701,0.221775065991605,0.22199601490080567,0.22106716128197387,0.22133448499244224,0.2215354024379701,0.221775065991605,0.22200563136235651,0.9971243674159339,0.9966647807111911,2.160893933241144e-06
EW2eK_x3Rfc_000020,0.32506948304613675,0.329149309361982,0.32846102150537637,0.3193323150774602,0.30548682087143625,0.3206801974766868,0.32068227938353533,0.32332780541735767,0.3232741944398386,0.32154835871776544,0.32154835871776544,0.32097893114080167,0.3228976864888742,0.32332780541735767,0.32386489479512737,0.3242943492485998,0.3246738828753816,0.3228620327941258,0.3232741944398386,0.32386489479512737,0.3242943492485998,0.3246738828753816,0.9952441662617266,0.9920046112939515,6.14578787760432e-06
EW3ZkpsGNBA_000001,0.7410919307345274,0.744333786445474,0.7601983079161503,0.7551579626047711,0.733096182045294,0.7522895888251759,0.7523234958421653,0.7449828020475042,0.7450098854372613,0.7492602144699335,0.7493756108155065,0.6268201164874552,0.7464704766550145,0.7449828020475042,0.7441948579161028,0.7436465880826214,0.7426695132827068,0.7465720015175329,0.7450098854372613,0.7441948579161028,0.7436736238780145,0.7426695132827068,0.9952247877952892,0.9943904777842415,3.031120853845638e-06
EWWyukVobq8_000009,0.47881264122326433,0.48770192643371735,0.4906875877025131,0.4819067176950123,0.4720610130351554,0.48308317698561604,0.4830680716675526,0.4802584573327949,0.4802584573327949,0.483025125942614,0.48301001251564457,0.49993825890100846,0.4806902985074627,0.4802584573327949,0.4797542585869869,0.4795956338377574,0.47924025531387493,0.4806902985074627,0.4802584573327949,0.4797542585869869,0.4795956338377574,0.47924025531387493,0.9961311829855183,0.9958562105045065,2.349866730221618e-06
EXEYAlExz_o_000067,0.743608409527692,0.7396271274899243,0.7392674740989348,0.7469773188597653,0.7496083096384843,0.7441745310497495,0.744138634046891,0.7437816741422497,0.7438182612494539,0.7445742418504384,0.744552551852715,0.7725451849982652,0.743804059760608,0.7437816741422497,0.743883257602237,0.7438182612494539,0.7437458135538924,0.7437973209085614,0.7438182612494539,0.743883257602237,0.743847386049221,0.7437241539984857,0.998094218537168,0.997174785572175,4.702193453658177e-06
EYWZz8l8yKg_000110,0.716288796996055,0.6346575048314366,0.7076227268444361,0.7215678702452211,0.7056574923547401,0.6971535230984601,0.6972382907258817,0.7092875017706218,0.7093621642037675,0.7030625205814556,0.7030625205814556,0.7423142828343917,0.7078874169063222,0.7092875017706218,0.7116230663702162,0.7131889483910715,0.7149705714828175,0.7078540448802565,0.7093621642037675,0.71156938794816,0.7131551511705052,0.7149366367649153,0.9919104773412984,0.9904206743220522,9.061870837444145e-06
Ef0c2AieZ24_000130,0.5969235682350437,0.6164821241668044,0.5930312483476974,0.5993375714514664,0.5605924596050269,0.5938178161223734,0.5936921204423983,0.5956881903143585,0.5955616903801232,0.5960884353741497,0.5960884353741497,0.6796889351540016,0.595340444727485,0.5956881903143585,0.5960996864870609,0.5965220165922144,0.5966060219172252,0.595340444727485,0.5955616903801232,0.5960363423835078,0.5964902951342728,0.5966274801851162,0.9979813558003499,0.9973827719295448,8.926175171441853e-06
EfpGZ55vTVo_000030,0.04897758606568566,0.04882562664997415,0.04910359928835363,0.04896689139394601,0.04937931793784922,0.04904855643044619,0.04904721546326927,0.04901237603475125,0.049011037045131677,0.049044533748872306,0.049044533748872306,0.07095115681233934,0.04901639344262295,0.04901237603475125,0.04900166616590642,0.04899096097654223,0.048984272608125816,0.04901639344262295,0.049011037045131677,0.04900166616590642,0.04899096097654223,0.048984272608125816,0.9996458407078839,0.9992687936943163,3.3647459796953566e-07
EfzPbZ8MKAo_000017,0.5384540813029147,0.5149685844523839,0.5377270234523694,0.5521576171680653,0.5128865979381443,0.5281616647164858,0.528094861660079,0.5343413634033829,0.5343071305016337,0.5336104892868564,0.5336104892868564,0.7041859652189111,0.5333759590792839,0.5343413634033829,0.5353473738281752,0.5363209368163685,0.5376451612903226,0.5333759590792839,0.5343071305016337,0.5353473738281752,0.5363209368163685,0.5376451612903226,0.9983524591825019,0.9979004799889499,2.6963232267628663e-06
EhlXJGEcuBU_000010,0.6427062605234961,0.6419707007558085,0.6350611568179685,0.6278232614443631,0.6595014138149922,0.6447236027685459,0.6448259040185377,0.6437259336226392,0.6437870545810158,0.642464078263528,0.642464078263528,0.6072058026030369,0.6438238978338578,0.6437259336226392,0.6433703262099116,0.6430231846822047,0.6426276657589572,0.6437845599242354,0.6437870545810158,0.643361560331387,0.6430537713341897,0.642658262705382,0.9858663516548026,0.9869807977857289,7.1113236938429836e-06
EhvCJi5Zbsw_000088,0.5627739653556637,0.5684971010533345,0.560526393963699,0.5632194381169324,0.5619201168131902,0.5621267868990892,0.5621267868990892,0.5623263679188307,0.5623263679188307,0.5624660346597428,0.5624660346597428,0.5387709572742023,0.5622716705413484,0.5623263679188307,0.5624490289062736,0.56247356655187,0.5626473254759746,0.5622716705413484,0.5623263679188307,0.5624490289062736,0.56247356655187,0.5626473254759746,0.9985193220562736,0.9982038266302227,1.076240185209576e-06
