dataset,chunk,token_mean_norm_mean,token_mean_norm_std,token_mean_norm_median,token_mean_norm_num_samples,token_temporal_variance_mean,token_temporal_variance_std,token_temporal_variance_median,token_temporal_variance_num_samples,query_q0_norm_mean,query_q0_norm_std,query_q0_norm_median,query_q0_norm_num_samples,query_q1_norm_mean,query_q1_norm_std,query_q1_norm_median,query_q1_norm_num_samples,query_q0_full_q0_cosine_mean,query_q0_full_q0_cosine_std,query_q0_full_q0_cosine_median,query_q0_full_q0_cosine_num_samples
vggss_144k,1,61.79178691862535,8.597651436818756,62.31342887878418,5158,0.7635284216194108,0.25171623605397325,0.7305393815040588,5158,13.629172532213618,0.509965716394233,13.558476448059082,5158,12.309033887522219,0.14705684281797413,12.303504943847656,5158,0.9163757883020962,0.08070758782087864,0.9453539550304413,5158
vggss_144k,2,68.87623534733217,9.602891672494541,69.12972640991211,5158,0.5497950101675272,0.2573315354623181,0.5014612674713135,5158,13.655060947472942,0.5241083969681196,13.608335971832275,5158,12.340800058846328,0.14115576714776787,12.335749626159668,5158,0.9392470230643442,0.06419237632246541,0.9608505070209503,5158
vggss_144k,3,68.9815209541454,9.50857192501891,69.1880874633789,5158,0.565556148793,0.26865695880700086,0.5111924409866333,5158,13.662829450878721,0.5266734549085353,13.617307662963867,5158,12.341250033931429,0.1409774002979326,12.335529327392578,5158,0.9442598588964004,0.05490167772725952,0.9630370140075684,5158
vggss_144k,4,64.96104941602916,8.868212057004861,65.31739044189453,5158,0.6525254996104174,0.23827014948936595,0.6123214364051819,5158,13.63747780468169,0.5055224720931809,13.577849388122559,5158,12.339010828823579,0.13686370334074696,12.335967063903809,5158,0.9265505831086298,0.0746357836207704,0.9525671601295471,5158
