dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C0,12345,best,153,2766580444,0.9978571428571429,-0.7063265306122449,0.1967684453344586,0.009041303240868414,21.76328346615206
flickr,C0,12345,best,154,2778088729,0.9887755102040816,-0.04908163265306122,0.158686767865172,0.014255304721392754,11.131769609037734
flickr,C0,12345,best,155,2808068937,0.9968367346938776,-0.3672448979591837,0.15561059640716357,0.008365672395235262,18.60108656607123
flickr,C0,12345,best,156,2811549163,0.9870408163265306,0.2646938775510204,0.09243463424661315,0.014603632111475025,6.329564696030738
flickr,C0,12345,best,157,2819123278,0.9973469387755102,0.8157142857142857,0.20481799712228366,0.017430640302952348,11.750457445191627
flickr,C0,12345,best,158,2858344348,0.9929591836734694,-0.3366326530612245,0.17186394519075043,0.017179496245307773,10.00401541096943
flickr,C0,12345,best,159,2895192729,0.9968367346938776,0.8751020408163265,0.20324354369145278,0.02187097702291062,9.2928424495416
flickr,C0,12345,best,160,2897081671,0.9987755102040816,-0.14265306122448979,0.22978697949332488,0.011884093828944205,19.33567529849597
flickr,C0,12345,best,161,2897653916,0.9975510204081632,0.9095918367346939,0.2377140911408021,0.028512683114085065,8.337135098428286
flickr,C0,12345,best,162,2907554899,0.9960204081632653,0.6607142857142857,0.16091918672640795,0.011652299488955893,13.810079879849292
flickr,C0,12345,best,163,2935372113,0.998265306122449,0.7457142857142857,0.16950124084294457,0.012209147086641097,13.883135295208954
flickr,C0,12345,best,164,2961466546,0.9895918367346939,0.31214285714285717,0.10404378991764858,0.017351432036592677,5.996265305262942
flickr,C0,12345,best,165,3012435981,0.995,0.7985714285714286,0.1462071030192182,0.018758772773911817,7.794065463736049
flickr,C0,12345,best,166,3052033339,0.9881632653061224,-0.17183673469387756,0.1922138228840242,0.015666104117994312,12.269407980203875
flickr,C0,12345,best,167,3102685146,0.9976530612244898,0.9461224489795919,0.17753387053560302,0.035680696473007416,4.975627946890221
flickr,C0,12345,best,168,3109408703,0.9971428571428571,0.4523469387755102,0.17733684585793327,0.009780577294302173,18.131531557062956
flickr,C0,12345,best,169,3202731977,0.9970408163265306,0.9032653061224489,0.2487092866870351,0.03433141393661843,7.244364800884529
flickr,C0,12345,best,170,3207674548,0.9983673469387755,0.7607142857142857,0.18526585089068268,0.014112126545586395,13.128131348044429
flickr,C0,12345,best,171,3230152596,0.9951020408163266,0.45081632653061227,0.11876537037129616,0.012864144888807489,9.23227866273712
flickr,C0,12345,best,172,3403348616,0.9991836734693877,0.7244897959183674,0.16518260166422705,0.010190953499856806,16.20874844209112
flickr,C0,12345,best,173,3413119417,0.9854081632653061,0.32612244897959186,0.1659618081919876,0.022588417754392257,7.347208201854545
flickr,C0,12345,best,174,3416359816,0.9953061224489796,0.6758163265306123,0.20893066616130362,0.015298288052303377,13.657127218875063
flickr,C0,12345,best,175,3484198977,0.9892857142857143,0.6579591836734694,0.11863441864157477,0.013558148415100842,8.75004572965448
flickr,C0,12345,best,176,3535748358,0.9890816326530613,-0.28051020408163263,0.2157128362831455,0.019490112186532245,11.067808857057479
flickr,C0,12345,best,177,3568893693,0.9876530612244898,-0.04908163265306122,0.13878468440242026,0.020567560568893854,6.747746478613348
flickr,C0,12345,best,178,3668283413,0.9657142857142857,0.6529591836734694,0.11784811176213807,0.032197120852055026,3.660206522926296
flickr,C0,12345,best,179,3709678770,0.9936734693877551,0.7362244897959184,0.139451600987044,0.012956922236069335,10.762710344810143
flickr,C0,12345,best,180,3719297546,0.9859183673469388,0.09520408163265306,0.14345963795748215,0.024077177991960443,5.9583244350888815
flickr,C0,12345,best,181,3727937033,0.9894897959183674,0.8770408163265306,0.1889468270621669,0.03577105972717465,5.2821143265886334
flickr,C0,12345,best,182,3749326537,0.9948979591836735,-0.10612244897959183,0.23296721988950544,0.00809969210118832,28.762478496599446
flickr,C0,12345,best,183,3790233127,0.9964285714285714,0.8846938775510204,0.2653938691142825,0.0178301247224734,14.884577267133494
flickr,C0,12345,best,184,3801318146,0.9958163265306123,0.32142857142857145,0.10259799684733759,0.009345390555130912,10.97846004852179
