dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C0,12345,best,26,10202025415,NearFP,0.3240203857421875,0.2350816852966466,5815
flickr,C0,12345,best,26,10202025415,FarFP,,,0
flickr,C0,12345,best,26,10202025415,HighAUDFP,0.10546875,0.11072056239015818,569
flickr,C0,12345,best,27,10221582415,FP,0.7560272216796875,0.7206083057126146,5129
flickr,C0,12345,best,27,10221582415,NearFP,0.7516326904296875,0.6221752903907075,4735
flickr,C0,12345,best,27,10221582415,FarFP,0.8334197998046875,0.9137706745958001,5381
flickr,C0,12345,best,27,10221582415,HighAUDFP,0.8933293269230769,0.7857142857142857,168
flickr,C0,12345,best,28,10234680056,FP,0.1484832763671875,0.1899959661153691,4958
flickr,C0,12345,best,28,10234680056,NearFP,0.1352996826171875,0.23053301162535644,4559
flickr,C0,12345,best,28,10234680056,FarFP,,,0
flickr,C0,12345,best,28,10234680056,HighAUDFP,0.10755208333333334,0.4217643271088216,1553
flickr,C0,12345,best,29,10246013484,FP,0.3623504638671875,0.270350159163256,4398
flickr,C0,12345,best,29,10246013484,NearFP,0.3661651611328125,0.2786997044782905,4399
flickr,C0,12345,best,29,10246013484,FarFP,,,0
flickr,C0,12345,best,29,10246013484,HighAUDFP,0.35625,0.6076923076923076,130
flickr,C0,12345,best,30,10268129763,FP,0.5709381103515625,0.36170693158726575,4429
flickr,C0,12345,best,30,10268129763,NearFP,0.6386260986328125,0.4491420044764984,4021
flickr,C0,12345,best,30,10268129763,FarFP,,,0
flickr,C0,12345,best,30,10268129763,HighAUDFP,0.09765625,0.21153846153846154,156
flickr,C0,12345,best,31,10278084464,FP,0.5503997802734375,0.5308689024390244,7872
flickr,C0,12345,best,31,10278084464,NearFP,0.5989990234375,0.5692106979778213,7665
flickr,C0,12345,best,31,10278084464,FarFP,0.56927490234375,0.5710774802742207,7731
flickr,C0,12345,best,31,10278084464,HighAUDFP,0.8076016865079365,0.6332923832923832,1628
flickr,C0,12345,best,32,10283938426,FP,0.3499755859375,0.3562133197244195,3919
flickr,C0,12345,best,32,10283938426,NearFP,0.4310455322265625,0.44595782073813706,4552
flickr,C0,12345,best,32,10283938426,FarFP,0.1761627197265625,0.09588597343699384,3087
flickr,C0,12345,best,32,10283938426,HighAUDFP,0.08854166666666667,0.10555555555555556,360
flickr,C0,12345,best,33,10289643764,FP,0.364044189453125,0.1396190016879672,4147
flickr,C0,12345,best,33,10289643764,NearFP,0.4330902099609375,0.19224323677280344,4177
flickr,C0,12345,best,33,10289643764,FarFP,0.3535003662109375,0.08468539770478829,2527
flickr,C0,12345,best,33,10289643764,HighAUDFP,0.15545280612244897,0.1868890166762507,1739
flickr,C0,12345,best,34,10304554474,FP,0.1046295166015625,0.14067223901831763,5623
flickr,C0,12345,best,34,10304554474,NearFP,0.2218780517578125,0.1809017844980248,7341
flickr,C0,12345,best,34,10304554474,FarFP,0.001922607421875,0.0,2386
flickr,C0,12345,best,34,10304554474,HighAUDFP,0.16982421875,0.3404139433551198,1836
flickr,C0,12345,best,35,10308472565,FP,0.6347503662109375,0.5906633906633907,8140
flickr,C0,12345,best,35,10308472565,NearFP,0.632354736328125,0.6198823240990439,8158
flickr,C0,12345,best,35,10308472565,FarFP,0.6162109375,0.40032702002997683,7339
flickr,C0,12345,best,35,10308472565,HighAUDFP,0.5758796751968503,0.6613756613756614,5670
