dataset,group,seed,kind,sample_index,sample_id,specific_audio_switch_spearman
flickr,C0,12345,best,0,10000130166,0.19395408163265304
flickr,C0,12345,best,1,10007936344,-0.14552295918367347
flickr,C0,12345,best,2,10008553263,-0.3213520408163265
flickr,C0,12345,best,3,10009662863,-0.049336734693877546
flickr,C0,12345,best,4,10013411946,0.5304719387755102
flickr,C0,12345,best,5,10016382545,0.06778061224489795
flickr,C0,12345,best,6,10031203703,0.3782397959183673
flickr,C0,12345,best,7,10035917404,0.07178571428571426
flickr,C0,12345,best,8,10045181004,-0.20132653061224487
flickr,C0,12345,best,9,10060697266,0.29507653061224487
flickr,C0,12345,best,10,10061269855,0.10378826530612248
flickr,C0,12345,best,11,10067897816,-0.1191454081632653
flickr,C0,12345,best,12,10069511285,0.18269132653061226
flickr,C0,12345,best,13,10079676496,-0.08993622448979591
flickr,C0,12345,best,14,10080652613,-0.025586734693877553
flickr,C0,12345,best,15,10106776154,0.5039668367346939
flickr,C0,12345,best,16,10109936483,-0.09030612244897958
flickr,C0,12345,best,17,10110769444,0.02099489795918368
flickr,C0,12345,best,18,10111706074,0.10332908163265309
flickr,C0,12345,best,19,10119607346,0.06551020408163266
flickr,C0,12345,best,20,10119736773,0.17308673469387753
flickr,C0,12345,best,21,10129791115,-0.06494897959183675
flickr,C0,12345,best,22,10129813456,0.16795918367346938
flickr,C0,12345,best,23,10163352444,0.27534438775510206
flickr,C0,12345,best,24,10165890496,-0.17720663265306122
flickr,C0,12345,best,25,10173808724,0.025357142857142856
flickr,C0,12345,best,26,10202025415,0.24232142857142855
flickr,C0,12345,best,27,10221582415,-0.13994897959183672
flickr,C0,12345,best,28,10234680056,-0.011339285714285718
flickr,C0,12345,best,29,10246013484,0.16475765306122447
flickr,C0,12345,best,30,10268129763,0.06871173469387758
flickr,C0,12345,best,31,10278084464,0.17942602040816324
flickr,C0,12345,best,32,10283938426,0.08482142857142858
flickr,C0,12345,best,33,10289643764,0.1730612244897959
flickr,C0,12345,best,34,10304554474,-0.09716836734693877
flickr,C0,12345,best,35,10308472565,-0.032334183673469394
flickr,C0,12345,best,36,10369815925,0.20571428571428568
flickr,C0,12345,best,37,10389014583,-0.3122704081632653
flickr,C0,12345,best,38,10409146004,0.0976785714285714
flickr,C0,12345,best,39,10409351364,0.2609183673469388
flickr,C0,12345,best,40,10413912845,-0.08753826530612245
flickr,C0,12345,best,41,10437048305,0.08595663265306122
flickr,C0,12345,best,42,10440265465,-0.1983418367346939
flickr,C0,12345,best,43,10441843213,0.8082015306122449
flickr,C0,12345,best,44,10446128125,-0.09329081632653062
flickr,C0,12345,best,45,10451898725,0.031900510204081634
flickr,C0,12345,best,46,10468313544,-0.06270408163265305
flickr,C0,12345,best,47,10476442285,-0.04345663265306122
flickr,C0,12345,best,48,10476446674,-0.02730867346938777
flickr,C0,12345,best,49,10477544895,-0.04900510204081632
flickr,C0,12345,best,50,10481128583,0.05914540816326531
flickr,C0,12345,best,51,10520382525,0.20565051020408165
flickr,C0,12345,best,52,10545790805,-0.18035714285714285
flickr,C0,12345,best,53,10548273474,-0.07045918367346941
flickr,C0,12345,best,54,10549911663,-0.008354591836734704
flickr,C0,12345,best,55,10555704135,0.18711734693877552
flickr,C0,12345,best,56,10557361454,0.0008163265306122477
flickr,C0,12345,best,57,10610974774,-0.28176020408163266
flickr,C0,12345,best,58,10624261424,0.11429846938775512
flickr,C0,12345,best,59,10635080206,-0.07465561224489795
flickr,C0,12345,best,60,10654057765,0.05809948979591836
flickr,C0,12345,best,61,10659354545,0.04015306122448979
flickr,C0,12345,best,62,10666396623,0.1521938775510204
flickr,C0,12345,best,63,10667001125,-0.2784438775510204
flickr,C0,12345,best,64,10701841844,-0.07697704081632654
flickr,C0,12345,best,65,10743985374,-0.4341581632653061
flickr,C0,12345,best,66,10751849775,0.1704719387755102
flickr,C0,12345,best,67,10761625676,-0.20834183673469386
flickr,C0,12345,best,68,10771238614,0.4874872448979592
flickr,C0,12345,best,69,10795023275,-0.008112244897959184
flickr,C0,12345,best,70,10796050285,0.34997448979591833
flickr,C0,12345,best,71,10805310706,0.06432397959183674
flickr,C0,12345,best,72,10847897294,0.18391581632653065
flickr,C0,12345,best,73,10859255295,0.2837627551020408
flickr,C0,12345,best,74,10862172945,-0.21440051020408163
flickr,C0,12345,best,75,10939270325,0.00834183673469388
flickr,C0,12345,best,76,10952523225,0.40153061224489794
flickr,C0,12345,best,77,10979853044,0.05400510204081632
flickr,C0,12345,best,78,10980225216,0.28831632653061223
flickr,C0,12345,best,79,11002352834,0.4003826530612245
flickr,C0,12345,best,80,11036641226,-0.3186607142857143
flickr,C0,12345,best,81,11050409385,0.12505102040816327
flickr,C0,12345,best,82,11071986404,0.16331632653061226
flickr,C0,12345,best,83,11101358996,-0.26246173469387757
flickr,C0,12345,best,84,11154049584,0.2381887755102041
flickr,C0,12345,best,85,11314266424,0.28516581632653065
flickr,C0,12345,best,86,11650557765,0.09706632653061226
flickr,C0,12345,best,87,11764496003,0.21566326530612245
flickr,C0,12345,best,88,11765015695,-0.09159438775510204
flickr,C0,12345,best,89,11776645404,0.3063647959183674
flickr,C0,12345,best,90,12015590114,-0.43103316326530616
flickr,C0,12345,best,91,12031178616,0.14085459183673468
flickr,C0,12345,best,92,12048726756,0.5453188775510205
flickr,C0,12345,best,93,12066557153,0.011313775510204079
flickr,C0,12345,best,94,12103535156,0.0392857142857143
flickr,C0,12345,best,95,12158276143,-0.07374999999999998
flickr,C0,12345,best,96,12328837165,0.023903061224489798
flickr,C0,12345,best,97,12373955905,0.08066326530612244
flickr,C0,12345,best,98,12444360833,-0.24214285714285713
flickr,C0,12345,best,99,12512072175,0.017614795918367343
