sample_id,sample_index,readout,grid,gt_response,nearfp_response,gt_nearfp_gap,precision,coverage,activated_area
g1Mn4tB463U_000160,3846,AUD,native_14x14_descriptive,0.82253754,0.7465314578730613,0.07600608351640403,0.275625,1.0,0.25510204081632654
gLSoyIcevss_000030,3872,AUD,native_14x14_descriptive,0.8547995,0.6991686563706025,0.15563085267785937,0.515329071969697,0.97165495,0.336734693877551
gMBz6lX9HNQ_000202,3874,AUD,native_14x14_descriptive,0.78364295,0.6104899776400998,0.17315297003369778,0.6654065860215054,0.89604074,0.4744897959183674
gNmZoBiNLzU_000180,3878,AUD,native_14x14_descriptive,0.75880593,0.7888057926902547,-0.029999862075783312,0.7837513706140351,0.8355434,0.5816326530612245
gPw-sP3px30_000002,3881,AUD,native_14x14_descriptive,0.6651156,0.6255969080375507,0.039518686826340854,0.4099462365591398,0.62508005,0.4744897959183674
gd2-qjVH_DI_000020,3899,AUD,native_14x14_descriptive,0.905686,0.727265415713191,0.17842060513794422,0.5571933962264151,1.0,0.27040816326530615
gd2-qjVH_DI_000032,3900,AUD,native_14x14_descriptive,0.8925274,0.711925046867691,0.18060235457960516,0.5827047413793104,1.0,0.29591836734693877
grryyLLuWk0_000034,3923,AUD,native_14x14_descriptive,0.677999,0.5405813635443337,0.137417656078469,0.5152027027027027,0.6194466,0.37755102040816324
gxVhAVNjSU0_000030,3931,AUD,native_14x14_descriptive,0.8200068,0.7999884511809796,0.020018336595967412,0.4147046232876712,0.8786848,0.37244897959183676
h8-Z6EtIYQA_000030,3942,AUD,native_14x14_descriptive,0.61476326,0.8080998240038753,-0.19333656411617994,0.9675105168269231,0.55503124,0.5306122448979592
h9vUucEhRN4_000090,3944,AUD,native_14x14_descriptive,0.81986815,0.6938734654104337,0.12599468196276575,0.5004340277777778,0.92884,0.2755102040816326
hCX2DpwEBQY_000030,3950,AUD,native_14x14_descriptive,0.9247588,0.7840160911437124,0.14074270077981055,0.35859375,1.0,0.30612244897959184
hQYRDNl-lGI_000382,3963,AUD,native_14x14_descriptive,0.88557976,0.7421068950789049,0.14347286976408213,0.4446553738317757,1.0,0.5459183673469388
h_Q_2UKcQX0_000368,3975,AUD,native_14x14_descriptive,0.9373099,0.7862920027691871,0.1510179180186242,0.337919776119403,1.0,0.34183673469387754
hfBuRqBEBo4_000250,3982,AUD,native_14x14_descriptive,0.4694522,0.7531459406018257,-0.28369373828172684,0.21585648148148148,0.21276797,0.413265306122449
hwSuNTGOaZc_000030,4000,AUD,native_14x14_descriptive,0.916734,0.8282255153171718,0.0885084648616612,0.15086206896551724,1.0,0.5918367346938775
iC0iQ1QKan4_000785,4014,AUD,native_14x14_descriptive,0.79178613,0.8344947062432766,-0.04270857200026512,0.48718362603305787,0.7995232,0.6173469387755102
ivmTP1YxO4k_000328,4057,AUD,native_14x14_descriptive,0.68269545,0.7500398335978389,-0.06734438519924879,0.8489010989010989,0.6888192,0.4642857142857143
