scale,dataset,sample_id,sample_index,readout,precision,coverage,activated_area,gt_nearfp_gap,gt_response,nearfp_response,groupA,ogl_help,aud_better,ogl_minus_aud_iou
144k,flickr,10659354545,61,AUD,0.7357971811420138,0.7394136786460876,0.6886360012755102,-0.08004224300384521,0.7380247116088867,0.8180669546127319,False,False,False,-0.054026633007581704
144k,flickr,10659354545,61,IMG_QUERY,0.7090953264422653,0.4668595790863037,0.451171875,-0.2064700722694397,0.5356895327568054,0.7421596050262451,False,False,False,-0.054026633007581704
144k,flickr,10659354545,61,IQR,0.7215829448772696,0.6437878012657166,0.6113879145408163,-0.13901615142822266,0.6791903972625732,0.8182065486907959,False,False,False,-0.054026633007581704
144k,flickr,10659354545,61,OGL,0.7384458615475643,0.6533561944961548,0.6063058035714286,-0.10651600360870361,0.6762117147445679,0.7827277183532715,False,False,False,-0.054026633007581704
144k,flickr,10666396623,62,AUD,0.8149291581674845,0.7127977609634399,0.361507493622449,0.050725460052490234,0.6586834192276001,0.6079579591751099,False,False,True,-0.12428809743713665
144k,flickr,10666396623,62,IMG_QUERY,0.8079904135434195,0.7640804052352905,0.39084422831632654,0.08593177795410156,0.6930203437805176,0.607088565826416,False,False,True,-0.12428809743713665
144k,flickr,10666396623,62,IQR,0.8101136005048911,0.7427669167518616,0.37894610969387754,0.06542158126831055,0.6782978773117065,0.612876296043396,False,False,True,-0.12428809743713665
144k,flickr,10666396623,62,OGL,0.6814852235412983,0.6504966616630554,0.39451132015306123,-0.015536606311798096,0.6357501745223999,0.651286780834198,False,False,True,-0.12428809743713665
144k,flickr,10667001125,63,AUD,0.3698326567807141,1.0,0.4811463647959184,0.13511043787002563,0.87237548828125,0.7372650504112244,False,False,False,0.07521262477024021
144k,flickr,10667001125,63,IMG_QUERY,0.4160725103686099,1.0,0.4276745854591837,0.12576645612716675,0.8404977321624756,0.7147312760353088,False,False,False,0.07521262477024021
144k,flickr,10667001125,63,IQR,0.39431612418849094,1.0,0.45127152423469385,0.135581374168396,0.8600361347198486,0.7244547605514526,False,False,False,0.07521262477024021
144k,flickr,10667001125,63,OGL,0.43756432246998284,1.0,0.4066685267857143,0.16797852516174316,0.8778291940689087,0.7098506689071655,False,False,False,0.07521262477024021
144k,flickr,10701841844,64,AUD,0.4497895475271834,0.9348618388175964,0.5681999362244898,-0.05015498399734497,0.7860686182975769,0.8362236022949219,False,False,False,0.03161402371134914
144k,flickr,10701841844,64,IMG_QUERY,0.470738164862088,0.8684478998184204,0.5043447066326531,-0.08619922399520874,0.7171686887741089,0.8033679127693176,False,False,False,0.03161402371134914
144k,flickr,10701841844,64,IQR,0.45175803129404113,0.9113873243331909,0.5515186543367347,-0.0656355619430542,0.7705411911010742,0.8361767530441284,False,False,False,0.03161402371134914
144k,flickr,10701841844,64,OGL,0.5152190215713088,0.8514617085456848,0.45178970025510207,-0.0024027228355407715,0.7250584363937378,0.7274611592292786,False,False,False,0.03161402371134914
144k,flickr,10743985374,65,AUD,0.8266925156879751,0.6952716112136841,0.39064492984693877,0.03687453269958496,0.6971026659011841,0.6602281332015991,False,False,False,0.09953762595217508
144k,flickr,10743985374,65,IMG_QUERY,0.7802146668321132,0.5395820736885071,0.3212292729591837,-0.011784017086029053,0.6410605311393738,0.6528445482254028,False,False,False,0.09953762595217508
144k,flickr,10743985374,65,IQR,0.8056111696522655,0.6560757160186768,0.37826849489795916,0.017574429512023926,0.6803030967712402,0.6627286672592163,False,False,False,0.09953762595217508
144k,flickr,10743985374,65,OGL,0.7697564983567374,0.8843645453453064,0.5336415816326531,0.09701097011566162,0.7964906692504883,0.6994796991348267,False,False,False,0.09953762595217508
144k,flickr,10751849775,66,AUD,0.6971022568960713,0.993270754814148,0.7152822066326531,0.16239488124847412,0.8625437021255493,0.7001488208770752,False,False,False,0.021348208634881627
144k,flickr,10751849775,66,IMG_QUERY,0.7716373297907672,0.9224050641059875,0.6000876913265306,0.09731173515319824,0.7311782240867615,0.6338664889335632,False,False,False,0.021348208634881627
144k,flickr,10751849775,66,IQR,0.7294306123048885,0.9851519465446472,0.6779934630102041,0.13752049207687378,0.8159776329994202,0.6784571409225464,False,False,False,0.021348208634881627
144k,flickr,10751849775,66,OGL,0.7295545113899958,0.9739364981651306,0.6701610331632653,0.2100921869277954,0.855076789855957,0.6449846029281616,False,False,False,0.021348208634881627
144k,flickr,10761625676,67,AUD,0.4809422975119111,0.9069129228591919,0.45176977040816324,0.18801158666610718,0.7905988693237305,0.6025872826576233,False,False,False,0.019741616555615904
144k,flickr,10761625676,67,IMG_QUERY,0.5122045603381556,0.7157058715820312,0.33476163903061223,0.24817773699760437,0.7098895311355591,0.4617117941379547,False,False,False,0.019741616555615904
144k,flickr,10761625676,67,IQR,0.5075186053624222,0.8282588720321655,0.39098373724489793,0.21910333633422852,0.7557245492935181,0.5366212129592896,False,False,False,0.019741616555615904
144k,flickr,10761625676,67,OGL,0.5071071463582002,0.8606604933738708,0.40660873724489793,0.17035698890686035,0.7339470982551575,0.5635901093482971,False,False,False,0.019741616555615904
144k,flickr,10771238614,68,AUD,0.8557709730023555,0.8140062689781189,0.32997847576530615,0.143157958984375,0.7059093117713928,0.5627513527870178,False,False,False,-0.08041498466222197
144k,flickr,10771238614,68,IMG_QUERY,0.9278221778221778,0.7469910383224487,0.279296875,0.19178086519241333,0.6638026833534241,0.47202181816101074,False,False,False,-0.08041498466222197
144k,flickr,10771238614,68,IQR,0.8990422721268164,0.7819780111312866,0.30173788265306123,0.16460609436035156,0.6852902173995972,0.5206841230392456,False,False,False,-0.08041498466222197
144k,flickr,10771238614,68,OGL,0.9706827309236947,0.6942808628082275,0.2481265943877551,0.18264195322990417,0.6415880918502808,0.4589461386203766,False,False,False,-0.08041498466222197
144k,flickr,10795023275,69,AUD,0.5783585783585784,0.9584512710571289,0.40262276785714285,0.041218101978302,0.7936587333679199,0.7524406313896179,False,False,False,-0.028602804892454148
144k,flickr,10795023275,69,IMG_QUERY,0.5568820550936033,0.9833887219429016,0.4290298150510204,0.0014455914497375488,0.7990315556526184,0.7975859642028809,False,False,False,-0.028602804892454148
144k,flickr,10795023275,69,IQR,0.5766612800548455,0.965998113155365,0.4069874043367347,0.026166319847106934,0.7932064533233643,0.7670401334762573,False,False,False,-0.028602804892454148
144k,flickr,10795023275,69,OGL,0.6483927323549965,0.7611254453659058,0.28519610969387754,0.01992201805114746,0.7166061401367188,0.6966841220855713,False,False,False,-0.028602804892454148
144k,flickr,10796050285,70,AUD,0.7283189414176555,0.8987159729003906,0.6416214923469388,0.08272421360015869,0.7766250371932983,0.6939008235931396,False,False,False,-0.059312062866561766
144k,flickr,10796050285,70,IMG_QUERY,0.8354317614918636,0.8087581396102905,0.5033681441326531,0.10879939794540405,0.7114012837409973,0.6026018857955933,False,False,False,-0.059312062866561766
144k,flickr,10796050285,70,IQR,0.7779063650710153,0.8502107858657837,0.5682995854591837,0.10001301765441895,0.748481035232544,0.648468017578125,False,False,False,-0.059312062866561766
144k,flickr,10796050285,70,OGL,0.7750194235820785,0.8029130101203918,0.5386838329081632,0.049005985260009766,0.7209707498550415,0.6719647645950317,False,False,False,-0.059312062866561766
144k,flickr,10805310706,71,AUD,0.5542097715866025,0.8998793959617615,0.3891501913265306,0.08217525482177734,0.7503092288970947,0.6681339740753174,False,False,False,-0.032747032280289634
144k,flickr,10805310706,71,IMG_QUERY,0.5584915341200616,0.8146438598632812,0.34958944515306123,0.09651947021484375,0.726725697517395,0.6302062273025513,False,False,False,-0.032747032280289634
144k,flickr,10805310706,71,IQR,0.5602185851189835,0.8652862906455994,0.3701769770408163,0.08796906471252441,0.740752637386322,0.6527835726737976,False,False,False,-0.032747032280289634
144k,flickr,10805310706,71,OGL,0.4901559865092749,0.966820478439331,0.4727359693877551,0.10640960931777954,0.8008816242218018,0.6944720149040222,False,False,False,-0.032747032280289634
144k,flickr,10847897294,72,AUD,0.7190360938650953,0.912689208984375,0.5681800063775511,0.10507547855377197,0.7673836946487427,0.6623082160949707,False,False,False,0.07745921307129922
144k,flickr,10847897294,72,IMG_QUERY,0.7184519377371201,0.9021593928337097,0.5620814732142857,0.0586317777633667,0.7718466520309448,0.7132148742675781,False,False,False,0.07745921307129922
144k,flickr,10847897294,72,IQR,0.7226832395469763,0.903450608253479,0.5595902423469388,0.08743298053741455,0.7700390815734863,0.6826061010360718,False,False,False,0.07745921307129922
144k,flickr,10847897294,72,OGL,0.7928457436456346,0.9069011807441711,0.5120176977040817,0.18329226970672607,0.7732635736465454,0.5899713039398193,False,False,False,0.07745921307129922
144k,flickr,10859255295,73,AUD,0.8971516767223235,0.6757913827896118,0.42612005739795916,0.0497928261756897,0.6668975949287415,0.6171047687530518,False,False,False,-0.002169414578171769
144k,flickr,10859255295,73,IMG_QUERY,0.8972844713946744,0.5995173454284668,0.37796954719387754,0.05383169651031494,0.5966775417327881,0.5428458452224731,False,False,False,-0.002169414578171769
144k,flickr,10859255295,73,IQR,0.8974145936171253,0.6469023823738098,0.4077845982142857,0.05177950859069824,0.643173336982727,0.5913938283920288,False,False,False,-0.002169414578171769
144k,flickr,10859255295,73,OGL,0.8990622496583572,0.672162652015686,0.4229312818877551,0.11370480060577393,0.6605894565582275,0.5468846559524536,False,False,False,-0.002169414578171769
144k,flickr,10862172945,74,AUD,0.8362319433645701,0.7193902730941772,0.48702566964285715,0.06346625089645386,0.6715078949928284,0.6080416440963745,False,False,True,-0.12145838620337468
144k,flickr,10862172945,74,IMG_QUERY,0.905493399632984,0.5384953618049622,0.3366749043367347,0.06549018621444702,0.5820789933204651,0.5165888071060181,False,False,True,-0.12145838620337468
144k,flickr,10862172945,74,IQR,0.8753247980346767,0.6522565484046936,0.42185507015306123,0.06461888551712036,0.6346516013145447,0.5700327157974243,False,False,True,-0.12145838620337468
144k,flickr,10862172945,74,OGL,0.9095376674719965,0.5831338167190552,0.3629623724489796,0.09142804145812988,0.6150949001312256,0.5236668586730957,False,False,True,-0.12145838620337468
144k,flickr,10939270325,75,AUD,0.592499905206082,0.7052080631256104,0.5256098533163265,0.09388881921768188,0.7019214630126953,0.6080326437950134,False,False,False,0.026543437452152596
144k,flickr,10939270325,75,IMG_QUERY,0.5843172873145626,0.6097120642662048,0.46079799107142855,0.07325834035873413,0.6358718872070312,0.5626135468482971,False,False,False,0.026543437452152596
144k,flickr,10939270325,75,IQR,0.5784470020996967,0.6713827848434448,0.5125558035714286,0.08701902627944946,0.6859535574913025,0.598934531211853,False,False,False,0.026543437452152596
144k,flickr,10939270325,75,OGL,0.5865124713449892,0.7736257910728455,0.5824896364795918,0.09963828325271606,0.7327736616134644,0.6331353783607483,False,False,False,0.026543437452152596
144k,flickr,10952523225,76,AUD,0.8208002375473239,0.9617500305175781,0.5369499362244898,0.17762988805770874,0.8114356398582458,0.6338057518005371,False,False,False,-0.05511798845522198
144k,flickr,10952523225,76,IMG_QUERY,0.8484083090188564,0.8472829461097717,0.45764907525510207,0.1423627734184265,0.7412729859352112,0.5989102125167847,False,False,False,-0.05511798845522198
144k,flickr,10952523225,76,IQR,0.8345275500038317,0.9472024440765381,0.5201291454081632,0.16550511121749878,0.7922067046165466,0.6267015933990479,False,False,False,-0.05511798845522198
144k,flickr,10952523225,76,OGL,0.9442442391635367,0.8090764880180359,0.3926578443877551,0.24732857942581177,0.7171297073364258,0.469801127910614,False,False,False,-0.05511798845522198
144k,flickr,10979853044,77,AUD,0.7305941690244803,0.9945019483566284,0.4860291772959184,0.19982266426086426,0.8592740297317505,0.6594513654708862,False,False,False,0.07803455157847816
144k,flickr,10979853044,77,IMG_QUERY,0.8475693212348557,0.9332700967788696,0.39315609056122447,0.22295057773590088,0.781697154045105,0.5587465763092041,False,False,False,0.07803455157847816
144k,flickr,10979853044,77,IQR,0.7987398411104009,0.9764729142189026,0.43650350765306123,0.21324759721755981,0.8252857327461243,0.6120381355285645,False,False,False,0.07803455157847816
144k,flickr,10979853044,77,OGL,0.812665582151987,0.9759426116943359,0.4287906568877551,0.2356853485107422,0.8021291494369507,0.5664438009262085,False,False,False,0.07803455157847816
144k,flickr,10980225216,78,AUD,0.6682250689953454,0.9611340165138245,0.4838368941326531,0.14223557710647583,0.7938731908798218,0.651637613773346,False,False,False,0.058990688937483604
144k,flickr,10980225216,78,IMG_QUERY,0.7632234313247794,0.8352341651916504,0.36812420280612246,0.18143296241760254,0.7507084608078003,0.5692754983901978,False,False,False,0.058990688937483604
144k,flickr,10980225216,78,IQR,0.729225953329539,0.9109221696853638,0.42020089285714285,0.1626608967781067,0.7713105082511902,0.6086496114730835,False,False,False,0.058990688937483604
144k,flickr,10980225216,78,OGL,0.7241363940271897,0.962526261806488,0.44712611607142855,0.18381333351135254,0.8097971677780151,0.6259838342666626,False,False,False,0.058990688937483604
144k,flickr,11002352834,79,AUD,0.9178808851652855,0.8119260668754578,0.43769929846938777,,0.7175061106681824,,False,False,False,-0.06754431021013019
144k,flickr,11002352834,79,IMG_QUERY,0.9235167977126519,0.7285323143005371,0.39034598214285715,,0.6949125528335571,,False,False,False,-0.06754431021013019
144k,flickr,11002352834,79,IQR,0.9220950282594118,0.7753947377204895,0.4160953443877551,,0.7122718095779419,,False,False,False,-0.06754431021013019
144k,flickr,11002352834,79,OGL,0.975925925925926,0.7216851711273193,0.3659119897959184,,0.6665377020835876,,False,False,False,-0.06754431021013019
144k,flickr,11036641226,80,AUD,0.4212366953877344,0.9865859746932983,0.39321588010204084,0.1931571364402771,0.8670925498008728,0.6739354133605957,False,True,False,0.20466698587373067
144k,flickr,11036641226,80,IMG_QUERY,0.5350871336048608,0.9513295292854309,0.29848931760204084,0.2311718463897705,0.7970888614654541,0.5659170150756836,False,True,False,0.20466698587373067
144k,flickr,11036641226,80,IQR,0.4652454926862456,0.9741215705871582,0.35152264030612246,0.20876342058181763,0.840376615524292,0.6316131949424744,False,True,False,0.20466698587373067
144k,flickr,11036641226,80,OGL,0.6158983361318883,0.9579178690910339,0.26112085459183676,0.2521706819534302,0.8175239562988281,0.565353274345398,False,True,False,0.20466698587373067
144k,flickr,11050409385,81,AUD,0.8262479770944853,0.8257853984832764,0.3201929209183674,0.23820292949676514,0.7601290941238403,0.5219261646270752,False,False,False,0.010140317813337907
144k,flickr,11050409385,81,IMG_QUERY,0.8336215842269111,0.7496111989021301,0.2880859375,0.2649116516113281,0.7053225040435791,0.440410852432251,False,False,False,0.010140317813337907
144k,flickr,11050409385,81,IQR,0.8318002628120894,0.7875583171844482,0.30333227040816324,0.251369833946228,0.7372344732284546,0.48586463928222656,False,False,False,0.010140317813337907
144k,flickr,11050409385,81,OGL,0.8617388992289284,0.8064696788787842,0.29982461734693877,0.22094112634658813,0.734930694103241,0.5139895677566528,False,False,False,0.010140317813337907
144k,flickr,11071986404,82,AUD,0.31388510057961133,0.9885905981063843,0.46763392857142855,0.09575098752975464,0.8478066325187683,0.7520556449890137,False,True,False,0.12200782209646
144k,flickr,11071986404,82,IMG_QUERY,0.3128265524625268,0.980469822883606,0.46536192602040816,0.06093353033065796,0.8219364881515503,0.7610029578208923,False,True,False,0.12200782209646
144k,flickr,11071986404,82,IQR,0.3076649661286276,0.9875838756561279,0.47660235969387754,0.08391022682189941,0.8530949354171753,0.7691847085952759,False,True,False,0.12200782209646
144k,flickr,11071986404,82,OGL,0.43951512121969505,0.944161057472229,0.31895727040816324,0.10789346694946289,0.820494532585144,0.7126010656356812,False,True,False,0.12200782209646
144k,flickr,11101358996,83,AUD,0.8702768929184024,0.8198901414871216,0.4066685267857143,0.11496180295944214,0.7526502013206482,0.637688398361206,False,False,False,-0.00743023744689586
144k,flickr,11101358996,83,IMG_QUERY,0.835622687414466,0.7611616253852844,0.39319595025510207,0.0762103796005249,0.7465821504592896,0.6703717708587646,False,False,False,-0.00743023744689586
144k,flickr,11101358996,83,IQR,0.8693214416105982,0.7695415019989014,0.38211495535714285,0.10407358407974243,0.7418016791343689,0.6377280950546265,False,False,False,-0.00743023744689586
144k,flickr,11101358996,83,OGL,0.8959034497265461,0.786578357219696,0.3789859693877551,0.11033391952514648,0.7087554931640625,0.598421573638916,False,False,False,-0.00743023744689586
144k,flickr,11154049584,84,AUD,0.7600989460098946,0.9352619051933289,0.46326929209183676,0.17069417238235474,0.7840965986251831,0.6134024262428284,False,False,False,-0.01025993740591169
144k,flickr,11154049584,84,IMG_QUERY,0.8615418094771775,0.8382605910301208,0.3663305165816326,0.1909618377685547,0.724139928817749,0.5331780910491943,False,False,False,-0.01025993740591169
144k,flickr,11154049584,84,IQR,0.789046792176933,0.914035439491272,0.43614477040816324,0.18316435813903809,0.7712262868881226,0.5880619287490845,False,False,False,-0.01025993740591169
144k,flickr,11154049584,84,OGL,0.8565639330276208,0.8503295183181763,0.3737643494897959,0.21433651447296143,0.740739107131958,0.5264025926589966,False,False,False,-0.01025993740591169
144k,flickr,11314266424,85,AUD,0.9401732836148278,0.9208829998970032,0.5451610331632653,0.20145189762115479,0.7850768566131592,0.5836249589920044,False,False,False,-0.07416096960850882
144k,flickr,11314266424,85,IMG_QUERY,0.9562849106683041,0.8643785715103149,0.5030891262755102,0.18789952993392944,0.7391262650489807,0.5512267351150513,False,False,False,-0.07416096960850882
144k,flickr,11314266424,85,IQR,0.9548818563774428,0.8870447874069214,0.5170400191326531,0.2036893367767334,0.7585592269897461,0.5548698902130127,False,False,False,-0.07416096960850882
144k,flickr,11314266424,85,OGL,0.9104211277658815,0.8677802681922913,0.5305125956632653,0.17066794633865356,0.7825112342834473,0.6118432879447937,False,False,False,-0.07416096960850882
144k,flickr,11650557765,86,AUD,0.6869302622200548,0.8017469644546509,0.5312699298469388,0.10803544521331787,0.7486439347267151,0.6406084895133972,False,True,False,0.11357361201489646
144k,flickr,11650557765,86,IMG_QUERY,0.7427592507994518,0.7118807435035706,0.4362643494897959,0.09480065107345581,0.7076522707939148,0.612851619720459,False,True,False,0.11357361201489646
144k,flickr,11650557765,86,IQR,0.7183055914673562,0.7784540057182312,0.49330357142857145,0.10400384664535522,0.7406696677207947,0.6366658210754395,False,True,False,0.11357361201489646
144k,flickr,11650557765,86,OGL,0.7917991358930464,0.8505440354347229,0.4889588647959184,0.19312864542007446,0.7610754370689392,0.5679467916488647,False,True,False,0.11357361201489646
144k,flickr,11764496003,87,AUD,0.767996764626584,0.7634828686714172,0.5174386160714286,0.08655667304992676,0.7499958276748657,0.663439154624939,False,False,False,-0.009729664792455517
144k,flickr,11764496003,87,IMG_QUERY,0.7942456690171498,0.6986770629882812,0.45786830357142855,0.08651190996170044,0.7024781703948975,0.615966260433197,False,False,False,-0.009729664792455517
144k,flickr,11764496003,87,IQR,0.7790234787553822,0.7343250513076782,0.49063297193877553,0.08974134922027588,0.7321780920028687,0.6424367427825928,False,False,False,-0.009729664792455517
144k,flickr,11764496003,87,OGL,0.8360871371209674,0.6936419606208801,0.431819993622449,0.12393760681152344,0.6959905028343201,0.5720528960227966,False,False,False,-0.009729664792455517
144k,flickr,11765015695,88,AUD,0.8986829893490078,0.7333429455757141,0.45095264668367346,0.17459648847579956,0.707360029220581,0.5327635407447815,False,False,False,0.007637325589838206
144k,flickr,11765015695,88,IMG_QUERY,0.9542108546475359,0.5516346096992493,0.31947544642857145,0.2401406168937683,0.602146327495575,0.36200571060180664,False,False,False,0.007637325589838206
144k,flickr,11765015695,88,IQR,0.9357663844966193,0.6338785290718079,0.3743423150510204,0.20700424909591675,0.6559740304946899,0.4489697813987732,False,False,False,0.007637325589838206
144k,flickr,11765015695,88,OGL,0.9092853604719233,0.7282218933105469,0.44258211096938777,0.19450846314430237,0.6827390193939209,0.48823055624961853,False,False,False,0.007637325589838206
144k,flickr,11776645404,89,AUD,0.6918911646991558,0.6827746629714966,0.5925741390306123,-0.18657362461090088,0.6436663866043091,0.83024001121521,False,False,False,-0.013474405799723699
144k,flickr,11776645404,89,IMG_QUERY,0.6745593700555617,0.6084467172622681,0.541633450255102,-0.25236034393310547,0.6071605682373047,0.8595209121704102,False,False,False,-0.013474405799723699
144k,flickr,11776645404,89,IQR,0.6859736030761769,0.6572186946868896,0.5753148915816326,-0.2140834927558899,0.6319315433502197,0.8460150361061096,False,False,False,-0.013474405799723699
144k,flickr,11776645404,89,OGL,0.7448179828923811,0.6213408708572388,0.5009367028061225,-0.0710906982421875,0.6193950772285461,0.6904857754707336,False,False,False,-0.013474405799723699
144k,flickr,12015590114,90,AUD,0.8115802767406106,0.7711431384086609,0.3629623724489796,0.11991697549819946,0.7058110237121582,0.5858940482139587,False,False,False,-0.021237317067503203
144k,flickr,12015590114,90,IMG_QUERY,0.835221989772199,0.7498565316200256,0.342952806122449,0.13444608449935913,0.6942062377929688,0.5597601532936096,False,False,False,-0.021237317067503203
144k,flickr,12015590114,90,IQR,0.8186739963351658,0.7692127227783203,0.35891661352040816,0.12667596340179443,0.7057355046272278,0.5790595412254333,False,False,False,-0.021237317067503203
144k,flickr,12015590114,90,OGL,0.7332877938474585,0.8120989203453064,0.42305086096938777,0.13689035177230835,0.7337566018104553,0.596866250038147,False,False,False,-0.021237317067503203
144k,flickr,12031178616,91,AUD,0.6760438197602315,0.7676978707313538,0.4821029974489796,0.04701077938079834,0.7244972586631775,0.6774864792823792,False,False,False,0.007420145025694325
144k,flickr,12031178616,91,IMG_QUERY,0.7075092936802974,0.670077919960022,0.4020846619897959,0.07462680339813232,0.6525033712387085,0.5778765678405762,False,False,False,0.007420145025694325
144k,flickr,12031178616,91,IQR,0.6938802601885039,0.7361280918121338,0.45039461096938777,0.058501601219177246,0.700823187828064,0.6423215866088867,False,False,False,0.007420145025694325
144k,flickr,12031178616,91,OGL,0.6941049146931499,0.7677448391914368,0.46958705357142855,0.05045521259307861,0.6929274797439575,0.6424722671508789,False,False,False,0.007420145025694325
144k,flickr,12048726756,92,AUD,0.6537983193277311,0.9976406097412109,0.5929129464285714,0.17383897304534912,0.8496931791305542,0.6758542060852051,False,False,False,0.05162879566769174
144k,flickr,12048726756,92,IMG_QUERY,0.7035210753159471,0.987920880317688,0.5456393494897959,0.14431166648864746,0.8053529858589172,0.6610413193702698,False,False,False,0.05162879566769174
144k,flickr,12048726756,92,IQR,0.6842811253485828,0.9942810535430908,0.5645926339285714,0.167181134223938,0.8338671922683716,0.6666860580444336,False,False,False,0.05162879566769174
144k,flickr,12048726756,92,OGL,0.7201110730723876,0.970994770526886,0.5239357461734694,0.21357667446136475,0.8021385669708252,0.5885618925094604,False,False,False,0.05162879566769174
144k,flickr,12066557153,93,AUD,0.47373671249103777,1.0,0.6393295599489796,0.1212533712387085,0.9213523268699646,0.8000989556312561,False,False,False,0.06526335646737186
144k,flickr,12066557153,93,IMG_QUERY,0.5277469092929573,1.0,0.5738998724489796,0.10154592990875244,0.8689980506896973,0.7674521207809448,False,False,False,0.06526335646737186
144k,flickr,12066557153,93,IQR,0.4870677221883914,1.0,0.6218311543367347,0.11626648902893066,0.9224728941917419,0.8062064051628113,False,False,False,0.06526335646737186
144k,flickr,12066557153,93,OGL,0.5349386546326329,0.9984207153320312,0.5652901785714286,0.12690919637680054,0.8586390614509583,0.7317298650741577,False,False,False,0.06526335646737186
144k,flickr,12103535156,94,AUD,0.7164769133459835,0.7182942032814026,0.31509088010204084,0.16629505157470703,0.6994588375091553,0.5331637859344482,False,False,False,-0.03627514686057598
144k,flickr,12103535156,94,IMG_QUERY,0.7038087294968028,0.802663266658783,0.35843829719387754,0.17268884181976318,0.7585451602935791,0.5858563184738159,False,False,False,-0.03627514686057598
144k,flickr,12103535156,94,IQR,0.715461405906471,0.7635066509246826,0.3353993941326531,0.16903871297836304,0.7232996821403503,0.5542609691619873,False,False,False,-0.03627514686057598
144k,flickr,12103535156,94,OGL,0.6952970454980537,0.6909321546554565,0.312320631377551,0.18733221292495728,0.6772557497024536,0.48992353677749634,False,False,False,-0.03627514686057598
144k,flickr,12158276143,95,AUD,0.5490762472167058,0.7810640931129456,0.3311742665816326,0.10752522945404053,0.7037286758422852,0.5962034463882446,False,False,False,0.05456420407187523
144k,flickr,12158276143,95,IMG_QUERY,0.5372865886395362,0.8566964864730835,0.3712133290816326,0.05781900882720947,0.7371876239776611,0.6793686151504517,False,False,False,0.05456420407187523
144k,flickr,12158276143,95,IQR,0.5295690125477359,0.8309720754623413,0.3653140943877551,0.08965486288070679,0.7333552241325378,0.643700361251831,False,False,False,0.05456420407187523
144k,flickr,12158276143,95,OGL,0.6579475308641975,0.729957640171051,0.2582908163265306,0.1457287073135376,0.6749429702758789,0.5292142629623413,False,False,False,0.05456420407187523
144k,flickr,12328837165,96,AUD,0.6871271854645183,0.8229727149009705,0.5813536352040817,0.149855375289917,0.7521073222160339,0.6022519469261169,False,False,False,-0.05494899189771796
144k,flickr,12328837165,96,IMG_QUERY,0.6218883268868393,0.7723876237869263,0.6028579400510204,0.0730028748512268,0.7322381734848022,0.6592352986335754,False,False,False,-0.05494899189771796
144k,flickr,12328837165,96,IQR,0.6475906558498681,0.8161157965660095,0.6117067920918368,0.12067115306854248,0.7528489828109741,0.6321778297424316,False,False,False,-0.05494899189771796
144k,flickr,12328837165,96,OGL,0.6861804592387116,0.7312871813774109,0.5172991071428571,0.14026087522506714,0.6798237562179565,0.5395628809928894,False,False,False,-0.05494899189771796
144k,flickr,12373955905,97,AUD,0.9166374166374166,0.6277769804000854,0.34068080357142855,0.0775456428527832,0.6494300365447998,0.5718843936920166,False,False,False,0.0921252526552171
144k,flickr,12373955905,97,IMG_QUERY,0.8966466772732835,0.5870710611343384,0.3256935586734694,0.06958627700805664,0.6452150344848633,0.5756287574768066,False,False,False,0.0921252526552171
144k,flickr,12373955905,97,IQR,0.9100286191271166,0.6115106344223022,0.33426339285714285,0.07454538345336914,0.648874044418335,0.5743286609649658,False,False,False,0.0921252526552171
144k,flickr,12373955905,97,OGL,0.9433632998413538,0.7147178649902344,0.3768734056122449,0.1620849370956421,0.6909584999084473,0.5288735628128052,False,False,False,0.0921252526552171
144k,flickr,12444360833,98,AUD,0.8982408090171705,0.6726222038269043,0.37838807397959184,0.10506433248519897,0.6847348213195801,0.5796704888343811,False,False,False,-0.05701188176282601
144k,flickr,12444360833,98,IMG_QUERY,0.9395116944057482,0.5053935050964355,0.27182318239795916,0.036030471324920654,0.5999625325202942,0.5639320611953735,False,False,False,-0.05701188176282601
144k,flickr,12444360833,98,IQR,0.923434630649843,0.6148218512535095,0.3364357461734694,0.07866019010543823,0.6545888185501099,0.5759286284446716,False,False,False,-0.05701188176282601
144k,flickr,12444360833,98,OGL,0.8640262223436219,0.6237946152687073,0.3648158482142857,0.11407941579818726,0.6362690925598145,0.5221896767616272,False,False,False,-0.05701188176282601
144k,flickr,12512072175,99,AUD,0.8469228670538255,0.8262795805931091,0.5113400829081632,0.20716828107833862,0.7483323216438293,0.5411640405654907,False,False,False,0.036981813655389995
144k,flickr,12512072175,99,IMG_QUERY,0.8822331074894708,0.7328124046325684,0.43534757653061223,0.18287122249603271,0.700320839881897,0.5174496173858643,False,False,False,0.036981813655389995
144k,flickr,12512072175,99,IQR,0.8671849087893864,0.7953646779060364,0.4807079081632653,0.19801712036132812,0.7307571768760681,0.53274005651474,False,False,False,0.036981813655389995
144k,flickr,12512072175,99,OGL,0.9061389202525822,0.82396000623703,0.47658242984693877,0.25643256306648254,0.749913215637207,0.4934806525707245,False,False,False,0.036981813655389995
144k,flickr,12534178685,100,AUD,0.9931054609127057,0.7801690697669983,0.5463368941326531,0.2081034779548645,0.7126075625419617,0.5045040845870972,False,False,True,-0.1339874358204135
144k,flickr,12534178685,100,IMG_QUERY,0.9979207655160078,0.6395615339279175,0.44571109693877553,0.1830618977546692,0.6200883388519287,0.4370264410972595,False,False,True,-0.1339874358204135
