sample_id,IoU_STAGE1_AUD,IoU_SLOT_L3_POOLED,IoU_SLOT_L3_NATIVE_READOUT,IoU_SLOT_L4,IoU_STAGE1_AUD_L3_POOLED,IoU_STAGE1_AUD_L3_NATIVE_READOUT,IoU_STAGE1_AUD_L4,IoU_NATIVE_UPDATE_AUD,IoU_SLOT_L3_NATIVE_UPDATE,IoU_NATIVE_UPDATE_AUD_L3_NATIVE_UPDATE,IoU_ORIGINAL_G_AUD,IoU_ORIGINAL_HR14,IoU_AUD_24,IoU_OWN14_24,IoU_ORIGINAL_G_L3_POOLED,IoU_ORIGINAL_G_L3_NATIVE_READOUT,IoU_ORIGINAL_G_L4,IoU_ORIGINAL_HR_FUSION,IoU_SAME_24_FUSION,IoU_CROSS_FUSION,IoU_OBJ_PRIOR,IoU_OGL,IoU_CROSS_A0.5,IoU_CROSS_A0.6,IoU_CROSS_A0.7,IoU_CROSS_A0.8,IoU_CROSS_A0.9
10000130166,0.7652128412693527,0.40094800625488664,0.4027370478983382,0.7084479309913739,0.6490476760900814,0.5871825694966191,0.7420647293589424,0.7240227196792516,0.0038231635160967323,0.43652700215268464,0.7799756972899652,0.6583036328393672,0.7912550842533411,0.7154823441489693,0.5878750765462339,0.5385714706662345,0.7808446039194038,0.7580094904320318,0.7762281751511246,0.7817738494361475,0.3419621084224348,0.7098819277859123,0.772942333097791,0.7817738494361475,0.7897509433962264,0.7945427992370052,0.7925016065899398
10007936344,0.6743212603918377,0.37320178849144636,0.37666377494113273,0.736054510481531,0.5947329337505968,0.5778783817052822,0.7026289986517955,0.7055790041572784,0.02637985538316195,0.37172128412200495,0.643244233840354,0.7305203337494252,0.6542550357028669,0.7421207564073848,0.5624757319251379,0.5366326449877363,0.6883424934914666,0.6903254307171256,0.6898236209579803,0.6897826024193782,0.6120944992947814,0.7530049229588901,0.6977526439482962,0.6897826024193782,0.68169453102862,0.6720327232390461,0.6599242833964305
10008553263,0.40472423562309134,0.26535918451684,0.2651615373903356,0.38944170148120016,0.34911311292719166,0.33210314643955524,0.39646596858638744,0.40649981922628853,0.036766623207301175,0.3538744316532843,0.3685962111857362,0.4104006586169045,0.36458521054844717,0.3829805965418882,0.33450144042653823,0.3098827845382964,0.3890837804374742,0.3906810654154016,0.37595970067057566,0.37757036370646446,0.03252355245051339,0.4255714624693506,0.37819531733368067,0.37757036370646446,0.37625079164027864,0.37380907902110966,0.3710620579861005
10009662863,0.6548638661278163,0.4902718296076961,0.4657607318601891,0.6399876607260541,0.591468644034252,0.5668683194285187,0.666648946773872,0.6626961029819836,0.00900711824684751,0.574132166894947,0.6527465584486593,0.6630331282065859,0.6548425958601555,0.6471332847177313,0.5975582510874851,0.5684337062918587,0.6730776825559812,0.6804702181823028,0.6747369109092097,0.6754704133876311,0.5279820227689562,0.674903692567885,0.6744752698139442,0.6754704133876311,0.6738992939475689,0.6708616909369732,0.6640111358297809
10013411946,0.5060665577561997,0.369767716071218,0.31827601698476876,0.46472229152019595,0.5011400686172139,0.4932769880906646,0.5276115141388719,0.686577047877624,0.04616044846176542,0.380021459789066,0.5230990753430599,0.5227445121250431,0.5252975924901397,0.488388952550221,0.5413956298459369,0.5167674107766274,0.5419242934394449,0.560901403722277,0.5598574264187992,0.5626267907560389,0.3695958392025138,0.6056909722944984,0.563756939494092,0.5626267907560389,0.5585639912360048,0.5455286865813181,0.5352519291874717
10016382545,0.5559238513896767,0.5619518596760771,0.5036597954268197,0.47984564111559375,0.5929335127097642,0.5398563997362444,0.519982347749338,0.5954549813021383,0.05412292546935575,0.25663834306956984,0.6273317650177264,0.5735247767466293,0.6526682624612785,0.5506973304219202,0.6385503956198043,0.5594050523898378,0.5822845417236662,0.6102158814875637,0.6151705186020293,0.6238741835682365,0.3830998068784156,0.6365752715985514,0.6185775534195422,0.6238741835682365,0.627359939913284,0.6286294416243655,0.6278925689025819
10031203703,0.8262636831938184,0.5068097823607246,0.482766839872241,0.8147777927867081,0.7272458549431651,0.6722487393145107,0.8248760884125921,0.8005054932211314,0.0,0.784726009702328,0.8400152418279306,0.8374975185048638,0.8257249766136576,0.8080367043690397,0.7245041516096108,0.6829311910198916,0.8297880955594548,0.8457165044235516,0.8263533804074344,0.8335336046098807,0.4386279882830955,0.8394592499850951,0.8306164870630709,0.8335336046098807,0.836491534203997,0.8381371400550304,0.839478772364587
10035917404,0.6423904341313499,0.6479279986541805,0.6186957700650759,0.4760572411180088,0.6062418158009603,0.5864711666377466,0.6227650640936518,0.6312532515539004,0.0026831815281081394,0.5442671092951992,0.681939433971851,0.5899052693901717,0.687806396389386,0.6450563166810307,0.6781945215891484,0.6599456870875431,0.6631593368954651,0.6837515000976808,0.7059354802291778,0.6953876160650514,0.508176646171901,0.6950018557466288,0.6969153112731352,0.6953876160650514,0.6886375802997858,0.6859949053283962,0.683608164950582
10045181004,0.6305860902189729,0.44831350753569355,0.41914384951959943,0.6154481111364793,0.6360385935282175,0.5998685122336929,0.6238712279286703,0.6173634013726713,0.07634631234044265,0.3395618685605682,0.6421705522040332,0.6058454577225155,0.6515242761112648,0.6497042276452178,0.6645556224866906,0.5781457510296714,0.6384341046694866,0.6216640234648113,0.65451307850561,0.6444080978687184,0.47009041735693896,0.6487230800301099,0.6459348006855941,0.6444080978687184,0.6437671131806332,0.6439829348788537,0.6442567300860503
10060697266,0.7920661375224831,0.63970378809456,0.592267029513408,0.6760159792337385,0.8318857088613603,0.8184466813978231,0.7472490662736363,0.8185823364324799,0.02529410794132691,0.7071425140496662,0.86928011404134,0.6263862785933187,0.8727732093143014,0.7150529488021281,0.802711647272339,0.7973549965618154,0.7752405239364785,0.7525275312912552,0.7980578972747377,0.7995663615750013,0.5993507258078081,0.7931000313785074,0.7839038759173892,0.7995663615750013,0.8153891693663767,0.8319397584470197,0.8523578598011889
10061269855,0.6966166921739647,0.3920993448714188,0.3258445969753774,0.6809863686013976,0.46894246261801864,0.4782759504742946,0.6860362844918829,0.6526094539600197,0.02799862252766174,0.21136469913867226,0.6964758159998831,0.5283727921833897,0.7421455550570903,0.6590325185348308,0.4414761524916094,0.42106770794071974,0.695392705732898,0.5938929023609145,0.6924222296833715,0.6756150814002901,0.48323581173568386,0.6385591238894001,0.6726819614454299,0.6756150814002901,0.6791369435614993,0.683805982167694,0.6891688247084815
10067897816,0.3445306601121339,0.47127789923840185,0.40510973103189163,0.23257535331279156,0.4738313055467571,0.5132923909649214,0.2978048348391876,0.6654950537146744,0.08064457326187612,0.4459150070566097,0.3571332926665972,0.3290792091630967,0.34355269811457056,0.2817379391939225,0.5024132520309055,0.5482336497057961,0.32469542872180684,0.34282062625964704,0.31074284527394924,0.3251577156450909,0.4838752978287862,0.43793823261788795,0.31245936833829735,0.3251577156450909,0.33745856022081216,0.3453390147267698,0.3516930830363666
10069511285,0.7647869607108446,0.3874271679774253,0.4202241740284941,0.6602782724172276,0.604391244870041,0.672819483768108,0.7300458845522008,0.8422658862876254,0.0,0.8671095422075215,0.8027168069650958,0.721452548062252,0.7803097692428445,0.6923710459689473,0.6079235343633747,0.676860823607135,0.7520581317204301,0.7695129521982054,0.7507143657552667,0.7603184784427464,0.36791448871639176,0.7828845602979089,0.7518056932445829,0.7603184784427464,0.7736331399983507,0.7872363439697133,0.7955223085933341
10079676496,0.7670230472791615,0.4767272420728109,0.4645148236750336,0.741788503137321,0.7358619724007032,0.7510351400759363,0.7824189056972981,0.8813639554053834,0.014986448424297178,0.6246787999078488,0.7591026527932685,0.7887239258128671,0.7627856047886707,0.7630862789813759,0.735312260219357,0.7313854265790992,0.7750243024824804,0.7816333377091265,0.7771525373793916,0.7753722811536736,0.4738142025275379,0.8400559139060579,0.7797025014933201,0.7753722811536736,0.7716760926189756,0.767606137302847,0.7635479882321172
10080652613,0.8435688243380551,0.48654927855221325,0.4298024032673104,0.7930686306536394,0.6770443531071714,0.6011533202544439,0.8271639836938733,0.785645306999782,0.01006558867458926,0.491897766945524,0.8630861423220973,0.7566828393955314,0.8632450627029281,0.75333049455563,0.6949199937859252,0.6284022964571496,0.8374466561222358,0.8209082857404636,0.8397821639186425,0.8330815938132495,0.4899693645617156,0.8060779371849555,0.8219157366240208,0.8330815938132495,0.8419837653520021,0.8488778430486519,0.8571085278303445
10106776154,0.4475362725169973,0.5617087588702718,0.47947474585554173,0.46607669616519176,0.5796482377988419,0.5044372702751806,0.4611747791586602,0.5474291490489516,0.03430962343096234,0.30781752217516656,0.6832728927374764,0.5856968063899696,0.6174788091360809,0.5013449485915589,0.608613097402335,0.5481880630167414,0.5629481361648455,0.6412074972801014,0.5583731201585052,0.588799934084948,0.23273155994399825,0.7442888936750665,0.5700646117124162,0.588799934084948,0.6089012938086923,0.6353775208204281,0.6609798112037484
10109936483,0.5464767363452461,0.4028598690662355,0.36023883837698467,0.5475052172263327,0.4913232104121475,0.48087667161961367,0.5536748409237149,0.6233436707076403,0.013303358899761968,0.674771167048055,0.5154831567294006,0.5566951229151845,0.5199259755591716,0.5459106968353004,0.49778700283874117,0.4919530030902916,0.5547937999719456,0.5693977818720422,0.5524451115222172,0.5541321450950358,0.05744977817656149,0.5787224669603525,0.5561890975850868,0.5541321450950358,0.5498185925520263,0.54214405360134,0.5309174012406138
10110769444,0.6635832521908471,0.43071397917466625,0.4551899257761335,0.6519242516799023,0.5869620213136009,0.5788166007177694,0.6716644626326888,0.4600105858428281,0.026993207007508044,0.4130327702604816,0.6744996400287977,0.6351933073424302,0.6599085583654808,0.6983004564721226,0.579968585419939,0.579001003863353,0.7167402269861286,0.7272046232876712,0.7309562953829292,0.7335972850678733,0.40274928999684445,0.7163165291340853,0.753640206669798,0.7335972850678733,0.7158979391560353,0.7007423881719083,0.6886074426160465
10111706074,0.6092102179517225,0.5039627684084416,0.5254847379535419,0.6267325757078106,0.4775230575277022,0.5140046368820101,0.6213550171626621,0.6312754632671836,0.005756825682568256,0.5931032213484255,0.6329745749493059,0.655636034404708,0.6515811218814556,0.642037730844468,0.5415400520033834,0.5490172102833736,0.6291708388513841,0.6451523715900712,0.6465531304035758,0.6376907229768879,0.5519050878393794,0.7222593051714822,0.6390394288495862,0.6376907229768879,0.6368078175895765,0.6357932760860611,0.6343917007230431
10119607346,0.5165466123812507,0.7277270937815586,0.6063139903145265,0.4873991253775754,0.6605099840321332,0.5892975564964547,0.5058798918159676,0.599720635375441,0.03222796573795883,0.2600503684357802,0.5694041189655951,0.5438384255639319,0.5540826296831022,0.5241895337084584,0.7275920226731347,0.6325401411286793,0.5349549089926924,0.5570116973954199,0.5428298419698641,0.553491016261987,0.45949876296058473,0.6025605206501553,0.5493700775634032,0.553491016261987,0.5573163972978236,0.5610816972387623,0.5651514468922226
10119736773,0.8845236463331049,0.6617771835548814,0.6260838243239767,0.6377219219054414,0.9463504049026045,0.8849964420603208,0.7924712013165113,0.908036204059243,0.02684158524536173,0.5790564277088593,0.9629781869998904,0.7826737292787354,0.943815605558144,0.7173185583411048,0.9534230129062184,0.9060653315824031,0.8980092681455483,0.9084064728469555,0.8909998080982537,0.9236430921052632,0.32489845208036006,0.8373586562740147,0.9026319396847156,0.9236430921052632,0.9367668018857581,0.9487228677921509,0.9563340914695969
10129791115,0.6524847940816864,0.3780773113235556,0.4470685383980182,0.6445416415060468,0.6314494812913477,0.6087179853035599,0.6609764315166295,0.6690444712411558,0.00688308813170447,0.6791605435662038,0.6873584198432229,0.6110354335231656,0.6661798652659349,0.616145807860974,0.6278225865691157,0.6171816446298523,0.6655909968054227,0.6521853132528146,0.6563983730615287,0.6516229399277252,0.4665686677187142,0.638514181021321,0.645192167296679,0.6516229399277252,0.6603347783027292,0.6697141741634266,0.6789177736125825
10129813456,0.7674010911181858,0.5825421639277589,0.5813656002401744,0.7666586864575852,0.7480815030431331,0.7486399069919959,0.793047477343433,0.8656734966523232,0.05045319779754341,0.6375974398949701,0.8093123229562569,0.8215871854155924,0.8231797255620614,0.7890733622311278,0.7635361725576636,0.7560006934484879,0.8202979944452117,0.8552257780986612,0.8373502555743698,0.8406180465868953,0.4553361337214369,0.7872661689455582,0.8358190150715782,0.8406180465868953,0.8367396779363504,0.8301077518568888,0.8209772843473815
10163352444,0.8077389498334285,0.4493614817439658,0.42149071966258395,0.7929114591727594,0.7365719090681104,0.7360239777852872,0.8013138623857124,0.7850031249545791,0.015424669646804539,0.5831223225518768,0.8064857243567148,0.7531024773913176,0.8001617333351924,0.7947993550963658,0.6976442388433411,0.6972241131533167,0.8025577356432375,0.8028784601121364,0.7985250610984864,0.8034738738738739,0.3529549131790963,0.8297917448099285,0.8026016542812857,0.8034738738738739,0.8044528550743337,0.8051305451382452,0.8061793369554424
10165890496,0.5239647748817265,0.408721539559822,0.3531201737082741,0.4902319295665481,0.5313747690840832,0.49697894057605446,0.5112024393477397,0.5289331415985583,0.0,0.42368277008534877,0.5360557338343614,0.4884789839733898,0.5386255101872202,0.5092819684552651,0.4987120804996016,0.4798526408215465,0.5209322238975447,0.5244739464826341,0.5405576561306785,0.536367858801672,0.42848596308524073,0.5516511177257926,0.5336481254131646,0.536367858801672,0.5377459814683342,0.539266084419858,0.5397333241097833
10173808724,0.7588698914713067,0.8063942040692684,0.7251981415687346,0.7436753873507747,0.8763224908771101,0.8117785350133396,0.7500441172763254,0.7732808122278011,0.027107163935808438,0.47597398941560637,0.790263980284052,0.7886980464140553,0.792533441839174,0.7998054577001945,0.9033408408408409,0.8353240255023807,0.764763779527559,0.7867493758204422,0.7904297626683772,0.7880002054759336,0.5004944620253164,0.7581433888451194,0.7890451898799402,0.7880002054759336,0.7877428615368842,0.7876743829526291,0.7891411246146398
10202025415,0.7632264007369137,0.34622809530333415,0.31301039002755027,0.4855911144061397,0.6972144586046884,0.6159370862255747,0.6298582378077732,0.6523680150722897,0.0,0.6134720132109897,0.86358387640524,0.5726210579787745,0.87257079035543,0.575045629828871,0.6244029117722252,0.5699161947295498,0.7153949529640138,0.7616473055604733,0.7590249423939848,0.7549927464511843,0.477919555792612,0.7878183680437009,0.7222955773654764,0.7549927464511843,0.7894438368372018,0.8276630894658376,0.8502062117106897
10221582415,0.6476474550178004,0.626072352594072,0.5485221861062817,0.6287904275704694,0.6578413579587915,0.607402940767197,0.6437436767031933,0.6678838654558984,0.024395505916325073,0.17293940845209982,0.66682201250534,0.6387505439775639,0.6595649219961799,0.67875165800186,0.6921603543477935,0.57971352587132,0.6546839894500341,0.6863085445187388,0.679665816649995,0.6842962222380918,0.27028889216989027,0.7596098840535224,0.6845710636692162,0.6842962222380918,0.6837193660935726,0.680611699576579,0.6747927319333004
10234680056,0.7519381112819339,0.221524064171123,0.23385746741599905,0.37905718701700153,0.499044329689491,0.6055878574809005,0.6578371727390799,0.7008679379214662,0.0,0.671941570298235,0.7826325293434799,0.6110220021618606,0.7685469638538467,0.33416925685221816,0.4462787366123201,0.4935507171602518,0.6941917901549991,0.721724372029871,0.669449884891592,0.7145578231292516,0.5380124051422434,0.7476907230196704,0.6786156172669783,0.7145578231292516,0.7441743334900275,0.7660418526232272,0.7754792149691409
10246013484,0.8144619602467443,0.5598837209302325,0.5965191641524192,0.8830671040433573,0.7686138289746481,0.8030216444031717,0.8578724595095673,0.883145856767904,0.0029328821206993797,0.7509522358497752,0.8345762370250932,0.8656983201443843,0.8253763866877971,0.8732005209249939,0.7702755486116043,0.7946641171801717,0.8617921270718232,0.8526948972965583,0.850679426489119,0.8575139338058212,0.35851260416303476,0.7414370610480822,0.8609047240557072,0.8575139338058212,0.8531022210054413,0.8480969564921359,0.8420456083367167
10268129763,0.6632389895516466,0.4668314084097576,0.37847108787977785,0.557869711870606,0.6004074601649717,0.5957002090176172,0.6645581715334047,0.5076653976746579,0.020798112836642423,0.4667633726201269,0.6724718431559502,0.7486754836937326,0.6555197884631966,0.5233063762344048,0.6283771106941839,0.6210307046319381,0.7355805785872045,0.7355019033574539,0.7030349270939301,0.7260840838752304,0.6502756813827083,0.7132859792155078,0.7403105002908668,0.7260840838752304,0.7116344043105168,0.695108402374377,0.6824307767703994
10278084464,0.5655389410847926,0.40662200321133934,0.41903160650410176,0.46165402238413583,0.5710533069641752,0.582545387237587,0.5285420092744862,0.5890074991746191,0.01581049492923009,0.35240548400498545,0.5673484816665967,0.5224035137527346,0.5692718696517275,0.5215418815309933,0.5649252048410133,0.5863945987399065,0.569588265194975,0.5914625761997159,0.5684576640544948,0.5715530891816901,0.5953431424289122,0.5996257571032286,0.5706303117183271,0.5715530891816901,0.5715397587235699,0.5707100295786119,0.5693907875185735
10283938426,0.5407831605014704,0.5280939557828517,0.46566816985328624,0.5527952975500923,0.6342351818305771,0.5927080327080327,0.5450240985993131,0.5447389136709525,0.05326162835793883,0.36210150735579283,0.53082954215468,0.5844037116606482,0.5380219842085263,0.570859672237931,0.6389388035292455,0.5963555824020941,0.5445204996118834,0.5509870543202443,0.5507705540821447,0.5443105907608005,0.6083809523809524,0.6057071999246574,0.5481536252079571,0.5443105907608005,0.5407176637337038,0.5375790311099946,0.5344657564688399
10289643764,0.5871096068398004,0.44932981448016746,0.4184944203232107,0.6283199013332766,0.5595843531532588,0.5429383886255924,0.6603193985995306,0.580791906849945,0.029887046607890367,0.32054297426248235,0.6269218381841913,0.6303261965621556,0.5902333772270787,0.6507146475213073,0.5322767092380329,0.5215525284568017,0.6789670059190092,0.71086063415148,0.6772333738261892,0.6864720757453983,0.4622692515640689,0.7269573498401469,0.6886192720344931,0.6864720757453983,0.6799259414784982,0.6678177688316005,0.6494920302831511
10304554474,0.5714089799500809,0.5773827273769928,0.5702798473559877,0.577244748681995,0.5753523035230352,0.607195320287498,0.5754244249726177,0.7398942198715527,0.01385266126189637,0.13393537155913393,0.611771128499753,0.6024388890430343,0.5957759145131853,0.587134454247822,0.5955640454207789,0.6269562767347148,0.5943530041482671,0.6061945713517871,0.5943020249892288,0.6016921966476863,0.525006220452849,0.6743066931897964,0.599419370447031,0.6016921966476863,0.6038736607024168,0.6058532977627512,0.6089373754327074
10308472565,0.6410535148949155,0.26677842392594353,0.28525927248913496,0.6011487456710871,0.5868824205285331,0.5573420931304749,0.6355536021097214,0.6198621393923921,0.02853343675549892,0.3977272727272727,0.6069469518122483,0.5726411281268244,0.6088683106163078,0.5730633437175493,0.5552544769085768,0.5424841116330478,0.6245440933696779,0.617948717948718,0.6125370187561698,0.6137787056367432,0.5245719984486675,0.7103830055358027,0.608708222504915,0.6137787056367432,0.6168314984138832,0.6174716428832785,0.6162986292545005
10369815925,0.83926862226226,0.8014531175749694,0.7309239903822562,0.8271784000892558,0.9511317168692046,0.927533499622948,0.8492507269067323,0.7740884247260784,0.04700930177793477,0.39672049471000265,0.8916659472215028,0.7825658562030893,0.8890849654294558,0.8184102727985823,0.9597090338879694,0.9292447323877896,0.868824194460147,0.8445561429355519,0.8710572175428406,0.8678272737832501,0.7257328030637796,0.8881565634665973,0.8592587209302326,0.8678272737832501,0.876794362439463,0.8829467229710187,0.8876031626940613
10389014583,0.5770503121134539,0.4506315911461351,0.46124924924924926,0.5469346766758857,0.40260422924426287,0.43937056921662265,0.5666501256086592,0.5468525963620006,0.020024796182890634,0.15749518853802838,0.6171673217293655,0.5316378680944268,0.6090914328512992,0.5502462889119727,0.44122231699067677,0.4489952040486068,0.5865349764407394,0.5850416901761645,0.5835669613974552,0.5955652147481686,0.2588658499338243,0.6117870487601519,0.5882170638733071,0.5955652147481686,0.6014013118664282,0.6061855067379929,0.6129629098419437
10409146004,0.4110294776453723,0.1630968445835367,0.20217702162430326,0.4245625478574062,0.32790531292770936,0.32937312181144734,0.4196340113060202,0.42012751775105056,0.013310956825601176,0.27222624871655493,0.46003762506057067,0.42478878755664967,0.44011182620344214,0.4316036394654535,0.3432912308202454,0.3391870028313334,0.4449521815403769,0.44545505586435347,0.436948624805397,0.4490099852490639,0.287284260215371,0.46624133725945094,0.4466749780409713,0.4490099852490639,0.4516440456584701,0.45447309321431617,0.45679961283343296
10409351364,0.5779026093832367,0.25189937746156776,0.23966163018829464,0.724323821916535,0.3996074582924436,0.3815043791859866,0.7169520836848321,0.5424703264094956,0.0038820749409249466,0.6726583754372328,0.5689370117029209,0.7496959968870082,0.5861919235779418,0.7207342904212756,0.3999657172242379,0.3686583330893762,0.7072898032200358,0.754291704887957,0.7579731613802718,0.7403148470318666,0.6630201517927244,0.7153751789000204,0.7597362501653949,0.7403148470318666,0.6851750440054762,0.6366259026744566,0.602492361564077
10413912845,0.3573821581612778,0.25000610455888456,0.2431793333163823,0.3325754263226935,0.37377121534325725,0.34320308966285096,0.36072551897672467,0.32488259008353765,0.14417487016510347,0.38280090174300324,0.3261583908656399,0.35321969696969696,0.3187254399453272,0.32451146983857265,0.3608943058172171,0.3251570730468998,0.3616357234314981,0.34725089852412633,0.3355700735959699,0.34184976017329416,0.7191211894675638,0.461054989258125,0.3423459244532803,0.34184976017329416,0.3394715173291414,0.3356265799927772,0.3305205156639867
10437048305,0.6351500160943298,0.48314014039738684,0.4090942568015437,0.6527262034781147,0.752481482095216,0.6149346818373367,0.6441018201447344,0.7098128738773266,0.03798552452602059,0.20922970758216164,0.7165735005287808,0.579198717402057,0.7033213568813994,0.6149678120700491,0.7463201433427668,0.5969800193197418,0.681979691157402,0.6491699094292172,0.6566223201423608,0.6675703610824,0.45167537920987233,0.6041698604936379,0.6569500262841057,0.6675703610824,0.6779047135482779,0.6895502712569082,0.702485466340888
10440265465,0.7860968388051903,0.25722662085449655,0.26567740074285096,0.8064976715578596,0.6003539590980598,0.5211915665773784,0.7956700030865559,0.6843194332409778,0.005296413306076937,0.6838610094048388,0.678274340753713,0.7947753482412268,0.7282970411632786,0.8102643208538314,0.6566026855589423,0.5450343535290444,0.7881811517471695,0.7560956937799043,0.7773686890446908,0.7768255459027941,0.39490344486100304,0.6381500035278346,0.7884186194803124,0.7768255459027941,0.7633000114902907,0.7319840427478681,0.700464126186488
10441843213,0.8118527312204189,0.7154715516340455,0.6153997607039544,0.7421865283132851,0.8558659396536561,0.8398005995263411,0.8158086305845705,0.6352436145095514,0.03423475781406077,0.6564679529603421,0.7466054453290647,0.7566660575149934,0.7471813088836158,0.7122639099409029,0.8313800971702653,0.8194822121031714,0.8057630387525947,0.7823086476034773,0.7819783651165384,0.7898146222869116,0.722089469297027,0.8497731584591273,0.7845416903466753,0.7898146222869116,0.7879342436613329,0.7794039503848664,0.7601227083060729
