sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_IQR,IoU_OBJ,IoU_OGL,IoU_SAMPLE_ORACLE,IoU_PIXEL_ORACLE,IoU_BINARY_PIXEL_ORACLE,IoU_REGION_ORACLE,region_oracle_components,disagreement_mean,disagreement_max,disagreement_std,disagreement_top10_mass,disagreement_top20_mass,disagreement_top30_mass,AUD_IMG_Pearson,mask_IoU,area_AUD,area_IMG,area_ratio_IMG_AUD,centroid_distance,components_AUD,components_IMG,GT_overlap_AUD,GT_overlap_IMG,energy_GT_INTERIOR,energy_GT_BOUNDARY_1PX,energy_GT_EXTERIOR,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,E_AUD_CTRL_RAW_PEAK,E_IMG_CTRL_RAW_PEAK,DELTA_CTRL_RAW_PEAK,IoU_SAMPLE_CTRL_RAW_PEAK,IoU_D20_CTRL_RAW_PEAK,E_AUD_CTRL_NEG_ENTROPY,E_IMG_CTRL_NEG_ENTROPY,DELTA_CTRL_NEG_ENTROPY,IoU_SAMPLE_CTRL_NEG_ENTROPY,IoU_D20_CTRL_NEG_ENTROPY,E_AUD_CTRL_NEG_AREA,E_IMG_CTRL_NEG_AREA,DELTA_CTRL_NEG_AREA,IoU_SAMPLE_CTRL_NEG_AREA,IoU_D20_CTRL_NEG_AREA,E_AUD_CTRL_TOP20_CONCENTRATION,E_IMG_CTRL_TOP20_CONCENTRATION,DELTA_CTRL_TOP20_CONCENTRATION,IoU_SAMPLE_CTRL_TOP20_CONCENTRATION,IoU_D20_CTRL_TOP20_CONCENTRATION,E_AUD_CTRL_NEG_COMPONENTS,E_IMG_CTRL_NEG_COMPONENTS,DELTA_CTRL_NEG_COMPONENTS,IoU_SAMPLE_CTRL_NEG_COMPONENTS,IoU_D20_CTRL_NEG_COMPONENTS,E_AUD_SEMANTIC_SLOT,E_IMG_SEMANTIC_SLOT,DELTA_SEMANTIC_SLOT,IoU_SAMPLE_SEMANTIC_SLOT,IoU_D20_SEMANTIC_SLOT,IoU_LOCAL20_SEMANTIC_SLOT,E_AUD_RECIPROCAL_L4,E_IMG_RECIPROCAL_L4,DELTA_RECIPROCAL_L4,IoU_SAMPLE_RECIPROCAL_L4,IoU_D20_RECIPROCAL_L4,IoU_LOCAL20_RECIPROCAL_L4
43,-OVb-UG8yJw_000030,0.5486103146385288,0.5487529311447452,0.5670115495668913,0.7624333442159104,0.6064063556457066,0.5487529311447452,0.6243745377017795,0.6243745377017795,0.5867440814490739,5,0.06567327678203583,0.23428818583488464,0.05560918524861336,0.2826067365154262,0.4891714249399405,0.6308598578263305,0.9662583403768669,0.8075406511697774,0.5213050063775511,0.4379783163265306,0.8401575104178614,9.016137009911285,1,1,14350.0,12871.0,0.2843371033668518,0.025488197803497314,0.6901746392250061,False,False,True,False,False,0.005612886045128107,0.023179499432444572,0.017566613387316465,0.5487529311447452,0.5475653553829449,-0.9890640313293182,-0.9863977468714417,0.0026662844578765332,0.5487529311447452,0.5475653553829449,-0.5213050063775511,-0.4379783163265306,0.08332669005102045,0.5487529311447452,0.5475653553829449,0.31227627726393975,0.3363964437795143,0.024120166515574526,0.5487529311447452,0.5475653553829449,-1.0,-1.0,0.0,0.5486103146385288,0.5486103146385288,0.27284963395158185,0.2794570934943589,0.006607459542777028,0.5487529311447452,0.5475653553829449,0.5475653553829449,0.29249238556826845,0.29086304291264936,-0.0016293426556190926,0.5486103146385288,0.5486103146385288,0.5396206273608146
44,-PvlrLjIAYo_000009,0.15085166540238604,0.12855199516324062,0.1407571270560531,0.0023470147117751446,0.09129502753141945,0.15085166540238604,0.1679294357118625,0.1659711684370258,0.12856171113294534,7,0.08510321378707886,0.24228191375732422,0.0551568903028965,0.21513148625781808,0.38897222648500607,0.5388027689958722,0.9756510920610344,0.850828286069552,0.4947983099489796,0.42482461734693877,0.8585813831715471,5.239607780440238,1,1,4375.0,3402.0,0.18312248587608337,0.018710482865571976,0.7981669306755066,False,False,False,True,False,0.0055530439130961895,0.02274438552558422,0.01719134161248803,0.12855199516324062,0.15767260659404084,-0.9924703607679453,-0.9858209699912024,0.0066493907767428695,0.12855199516324062,0.15767260659404084,-0.4947983099489796,-0.42482461734693877,0.06997369260204084,0.12855199516324062,0.15767260659404084,0.3053805091770899,0.3419011753749895,0.036520666197899565,0.12855199516324062,0.15767260659404084,-1.0,-1.0,0.0,0.15085166540238604,0.15085166540238604,0.27035142533543,0.3186146164893684,0.0482631911539384,0.12855199516324062,0.15767260659404084,0.15767260659404084,0.27615675407814694,0.32108070144422124,0.0449239473660743,0.12855199516324062,0.15767260659404084,0.15767260659404084
45,-Q3MX7Tgx_E_000111,0.5872720170667949,0.6047888319491076,0.5984623604844455,0.2940186175480293,0.5221468148585292,0.6047888319491076,0.626527156163058,0.626527156163058,0.6102150537634409,15,0.046583209186792374,0.14507907629013062,0.033647570759058,0.23701324948186084,0.4225893291390973,0.5762741077632165,0.9806554638672496,0.9001667276645927,0.4490593112244898,0.48220264668367346,1.0738061423752885,3.1955651328886345,1,1,19545.0,20535.0,0.5245950818061829,0.0314188115298748,0.44398611783981323,False,False,True,False,False,0.005622498691082001,0.02282637730240822,0.017203878611326218,0.6047888319491076,0.60040351293615,-0.9909387507731409,-0.9882082101792226,0.002730540593918307,0.6047888319491076,0.60040351293615,-0.4490593112244898,-0.48220264668367346,-0.03314333545918369,0.5872720170667949,0.5872720170667949,0.3208883026325319,0.3276108319676401,0.006722529335108252,0.6047888319491076,0.60040351293615,-1.0,-1.0,0.0,0.5872720170667949,0.5872720170667949,0.25832644861468207,0.2944091534505441,0.03608270483586201,0.6047888319491076,0.60040351293615,0.60040351293615,0.2623820820698187,0.2948824917301295,0.03250040966031076,0.6047888319491076,0.60040351293615,0.5872720170667949
46,-RBs9pPhHY8_000030,0.44733067729083664,0.4428407868715956,0.45374227358237035,0.21748038360941588,0.4304951754851023,0.44733067729083664,0.5040540070292654,0.5027907625758739,0.4514559733129474,7,0.05957213044166565,0.22409546375274658,0.04848187789320946,0.2683663872166352,0.4640480514300764,0.618275260047189,0.9740560877142759,0.8319422977846471,0.5695950255102041,0.4934032206632653,0.8662351294611615,10.713385253126557,1,1,14035.0,12764.0,0.3140982985496521,0.02091684378683567,0.6649848222732544,False,False,False,True,False,0.005494860000908375,0.022392509505152702,0.016897649504244328,0.4428407868715956,0.4200792602377807,-0.991334563441792,-0.9885787037677221,0.0027558596740699937,0.4428407868715956,0.4200792602377807,-0.5695950255102041,-0.4934032206632653,0.07619180484693883,0.4428407868715956,0.4200792602377807,0.30124190843158594,0.3145605668596685,0.013318658428082553,0.4428407868715956,0.4200792602377807,-1.0,-1.0,0.0,0.44733067729083664,0.44733067729083664,0.25665819817488733,0.2660696817988224,0.009411483623935069,0.4428407868715956,0.4200792602377807,0.4200792602377807,0.264192660256583,0.26985831447049935,0.005665654213916349,0.4428407868715956,0.4200792602377807,0.4200792602377807
47,-S-TDT5oq0Q_000290,0.5952778440257572,0.6357016769638129,0.6169874062544219,0.7283988988544534,0.6429310090116709,0.6357016769638129,0.6430858699252825,0.6430858699252825,0.6362398321616548,6,0.06546060740947723,0.15587235987186432,0.03775975853204727,0.19541731726571077,0.3579402896003659,0.5036613464921997,0.9939331403127732,0.9186014843058488,0.5849609375,0.5382254464285714,0.9201049367994275,4.107136587631798,1,1,17472.0,17286.0,0.21116255223751068,0.016072187572717667,0.7727652788162231,False,False,True,False,False,0.005648694932460785,0.022542322054505348,0.016893627122044563,0.6357016769638129,0.60542638345057,-0.9888749339487366,-0.9822685295690805,0.0066064043796560945,0.6357016769638129,0.60542638345057,-0.5849609375,-0.5382254464285714,0.0467354910714286,0.6357016769638129,0.60542638345057,0.30645951920878917,0.3283595507650956,0.021900031556306432,0.6357016769638129,0.60542638345057,-1.0,-1.0,0.0,0.5952778440257572,0.5952778440257572,0.34820813030962644,0.3671376446751005,0.018929514365474076,0.6357016769638129,0.60542638345057,0.60542638345057,0.35195905805134015,0.369900185275895,0.017941127224554876,0.6357016769638129,0.60542638345057,0.60542638345057
48,-SWaCArvQug_000021,0.7674943081747497,0.7279376235449154,0.7533087437622044,0.3875869043104538,0.763097741611045,0.7674943081747497,0.784823193498792,0.784823193498792,0.7772267536704731,2,0.055489763617515564,0.2015569806098938,0.04657655954360962,0.28123105018197486,0.4895949629694361,0.6310865354303918,0.9763864057520456,0.9168027226527468,0.8666892538265306,0.7945830676020408,0.9168027226527468,6.196246891637459,1,1,35733.0,33143.0,0.7158072590827942,0.03376372158527374,0.25042903423309326,False,False,True,False,False,0.005311688873916864,0.021304626017808914,0.01599293714389205,0.7279376235449154,0.7203900325027086,-0.9973956905996639,-0.9957112238046472,0.0016844667950167702,0.7279376235449154,0.7203900325027086,-0.8666892538265306,-0.7945830676020408,0.07210618622448983,0.7279376235449154,0.7203900325027086,0.24554078206737243,0.25661812720463545,0.011077345137263023,0.7279376235449154,0.7203900325027086,-1.0,-1.0,0.0,0.7674943081747497,0.7674943081747497,0.17029799715905491,0.17908766420578082,0.008789667046725902,0.7279376235449154,0.7203900325027086,0.7203900325027086,0.17447086185587224,0.18084575677075498,0.006374894914882745,0.7279376235449154,0.7203900325027086,0.7203900325027086
49,-Vo4CAMX26U_000030,0.4771931341605776,0.5092434712375482,0.49510746112178927,0.6695027215557787,0.6211994175014341,0.5092434712375482,0.5285492417321396,0.5285492417321396,0.5164072073707621,16,0.0629831999540329,0.18009799718856812,0.039115309715270996,0.21053094445587078,0.3815697195543889,0.5283750799450323,0.9652238255226749,0.8745598822849335,0.36075015943877553,0.3501674107142857,0.9706646041655156,8.576712851787942,1,1,11037.0,11349.0,0.2470078468322754,0.012819820083677769,0.7401723861694336,True,False,False,False,True,0.005719740875065327,0.022732283920049667,0.01701254304498434,0.5092434712375482,0.48838549516801133,-0.9926891140978966,-0.9890710433045448,0.0036180707933518574,0.5092434712375482,0.48838549516801133,-0.36075015943877553,-0.3501674107142857,0.010582748724489832,0.5092434712375482,0.48838549516801133,0.31172951693025497,0.3419803885263396,0.03025087159608464,0.5092434712375482,0.48838549516801133,-1.0,-1.0,0.0,0.4771931341605776,0.4771931341605776,0.1897202438554127,0.22809627654068593,0.03837603268527323,0.5092434712375482,0.48838549516801133,0.48838549516801133,0.18871966157772135,0.22157855580688857,0.03285889422916721,0.5092434712375482,0.48838549516801133,0.48838549516801133
50,-W3WpZvJX2o_000027,0.0535059331175836,0.05401643978602183,0.05823134622976708,0.0583804143126177,0.0520407092645053,0.05401643978602183,0.06640781898513858,0.06696368300256514,0.054276100161692084,9,0.09670934081077576,0.30527055263519287,0.06594916433095932,0.24010068863996703,0.4112393658657775,0.5509600290982188,0.9424560881779256,0.7688405290042685,0.5542490433673469,0.45334422831632654,0.817943185904351,12.796571201821415,1,1,1488.0,1242.0,0.013544443063437939,0.003903781995177269,0.9825517535209656,False,False,False,True,False,0.005487571470439434,0.02194332703948021,0.016455755569040775,0.05401643978602183,0.05945578774923083,-0.9946243046678346,-0.9895931351281924,0.005031169539642222,0.05401643978602183,0.05945578774923083,-0.5542490433673469,-0.45334422831632654,0.10090481505102039,0.05401643978602183,0.05945578774923083,0.29081037279614047,0.3169271522717712,0.026116779475630736,0.05401643978602183,0.05945578774923083,-1.0,-1.0,0.0,0.0535059331175836,0.0535059331175836,0.19627330067227572,0.2329336534014802,0.03666035272920448,0.05401643978602183,0.05945578774923083,0.05945578774923083,0.20653198459394428,0.2317811367509629,0.025249152157018617,0.05401643978602183,0.05945578774923083,0.05945578774923083
51,-Wd5YV97ftU_000320,0.39399456765065816,0.4858690445484358,0.4368691047492967,0.621872364351982,0.497359486986043,0.4858690445484358,0.4879310982146158,0.4879310982146158,0.48741359553469116,4,0.10791385173797607,0.3024834394454956,0.07852855324745178,0.24791293625773828,0.4382320863564262,0.5845782474060911,0.9470585506606785,0.8049956831105421,0.6677096619897959,0.5405970982142857,0.8096289884487957,12.085486562450866,1,1,13200.0,13186.0,0.17747050523757935,0.0088169751688838,0.8137125372886658,False,False,False,True,False,0.005499807186424732,0.02256706729531288,0.01706726010888815,0.4858690445484358,0.44435467582306604,-0.9949898189137275,-0.989508395897391,0.005481423016336473,0.4858690445484358,0.44435467582306604,-0.6677096619897959,-0.5405970982142857,0.12711256377551017,0.4858690445484358,0.44435467582306604,0.27024828062918127,0.30559873445737856,0.03535045382819729,0.4858690445484358,0.44435467582306604,-1.0,-1.0,0.0,0.39399456765065816,0.39399456765065816,0.2392677233103353,0.276538032385603,0.03727030907526768,0.4858690445484358,0.44435467582306604,0.44435467582306604,0.24317355492516896,0.272103833174552,0.028930278249383046,0.4858690445484358,0.44435467582306604,0.44435467582306604
52,-XwtCzUaN1I_000160,0.815177989307602,0.7177020264853059,0.7904638339279922,0.4058711803809843,0.7100199252122171,0.815177989307602,0.8641729562356584,0.8641729562356584,0.8383852225389169,6,0.0965697318315506,0.3361080288887024,0.07384450733661652,0.2719402404420223,0.44690853840857997,0.5852484974564687,0.969820723603979,0.7789414514363481,0.6736487563775511,0.5247329400510204,0.7789414514363481,7.284436649684553,1,1,31258.0,25960.0,0.5394782423973083,0.026393970474600792,0.4341278374195099,False,False,True,False,False,0.0055531710386276245,0.022772179916501045,0.01721900887787342,0.7177020264853059,0.7917125735630022,-0.9938366359082382,-0.987709600127849,0.006127035780389201,0.7177020264853059,0.7917125735630022,-0.6736487563775511,-0.5247329400510204,0.14891581632653061,0.7177020264853059,0.7917125735630022,0.2800351877136139,0.3137137675784229,0.03367857986480899,0.7177020264853059,0.7917125735630022,-1.0,-1.0,0.0,0.815177989307602,0.815177989307602,0.2736494998159198,0.30202658131880966,0.028377081502889867,0.7177020264853059,0.7917125735630022,0.7917125735630022,0.27599353980590013,0.29840321893163324,0.022409679125733106,0.7177020264853059,0.7917125735630022,0.7917125735630022
53,-Y-UegG9tLw_000282,0.09668535784199873,0.11235781762097552,0.10353526381240007,0.1856642242752469,0.1210333942515368,0.11235781762097552,0.11271855175615039,0.11271855175615039,0.11271855175615039,5,0.0776849165558815,0.2420060634613037,0.06211000308394432,0.2586789185885582,0.4575293093744078,0.6143606479456325,0.9726290526882669,0.8554033485540334,0.6006656568877551,0.5168805803571429,0.8605129566342614,5.152907663738064,1,1,2914.0,2914.0,0.03810775279998779,0.006533361505717039,0.9553589224815369,False,False,False,True,False,0.005737878382205963,0.022042762488126755,0.01630488410592079,0.11235781762097552,0.10208085195824283,-0.9938553176756574,-0.9873461792444617,0.006509138431195716,0.11235781762097552,0.10208085195824283,-0.6006656568877551,-0.5168805803571429,0.08378507653061218,0.11235781762097552,0.10208085195824283,0.2876523887903827,0.31721293476709117,0.029560545976708485,0.11235781762097552,0.10208085195824283,-1.0,-1.0,0.0,0.09668535784199873,0.09668535784199873,0.23592387803386078,0.2893333017206916,0.053409423686830826,0.11235781762097552,0.10208085195824283,0.10208085195824283,0.22040699985245704,0.2640893053775459,0.04368230552508884,0.11235781762097552,0.10208085195824283,0.10208085195824283
54,-YwPSwhe2jo_000030,0.16845446865159622,0.16521380448233192,0.16674115945839357,0.07902345004818503,0.16824973937217652,0.16845446865159622,0.18091418525436764,0.18095316668041692,0.1652228914005995,5,0.0600460059940815,0.23930810391902924,0.04366818070411682,0.2560094937543818,0.433717448084675,0.5720901033715688,0.9793788657852325,0.9155024145856467,0.7717036033163265,0.7065728635204082,0.915601353270835,1.9386064912296552,1,1,6580.0,6008.0,0.15502309799194336,0.02069474197924137,0.8242822289466858,False,False,False,True,False,0.0055144471116364,0.02238408289849758,0.01686963578686118,0.16521380448233192,0.162334189131365,-0.995572099699143,-0.9925135992065367,0.003058500492606253,0.16521380448233192,0.162334189131365,-0.7717036033163265,-0.7065728635204082,0.06513073979591832,0.16521380448233192,0.162334189131365,0.2551582573793156,0.27076833914496234,0.015610081765646766,0.16521380448233192,0.162334189131365,-1.0,-1.0,0.0,0.16845446865159622,0.16845446865159622,0.23681744820522166,0.25713175515566844,0.02031430695044678,0.16521380448233192,0.162334189131365,0.162334189131365,0.23707745191181312,0.25483285548981205,0.01775540357799893,0.16521380448233192,0.162334189131365,0.162334189131365
55,-Z1ZSWDouUU_000030,0.08470900108446801,0.10468579370594659,0.09117634343521681,0.2198019801980198,0.12594052310999643,0.10468579370594659,0.10808733087330873,0.10808733087330873,0.10808733087330873,3,0.07075674831867218,0.19788838922977448,0.046093203127384186,0.21337969024593947,0.38839145609021464,0.5415769257123978,0.9814355016383011,0.7642473855313149,0.49619339923469385,0.40150669642857145,0.8091737960396835,19.103552556846246,1,1,2109.0,2109.0,0.016124887391924858,0.0025034411810338497,0.9813716411590576,False,False,False,True,False,0.005745088215917349,0.02406337484717369,0.018318286631256342,0.10468579370594659,0.09010125176229333,-0.991535301007651,-0.9854597933019537,0.006075507705697314,0.10468579370594659,0.09010125176229333,-0.49619339923469385,-0.40150669642857145,0.0946867028061224,0.10468579370594659,0.09010125176229333,0.31317888210684497,0.344284138951735,0.031105256844890017,0.10468579370594659,0.09010125176229333,-1.0,-1.0,0.0,0.08470900108446801,0.08470900108446801,0.2558347057050797,0.29190200471454636,0.03606729900946665,0.10468579370594659,0.09010125176229333,0.09010125176229333,0.2587909085056933,0.29295470536155566,0.03416379685586235,0.10468579370594659,0.09010125176229333,0.09010125176229333
56,-ZJqu_4zLMc_000030,0.33818032538945186,0.32447107688313936,0.33225959875475614,0.16116374357751426,0.24390402215539064,0.33818032538945186,0.35261541124042745,0.35261541124042745,0.35218114642525333,4,0.05503293499350548,0.2169959545135498,0.047863785177469254,0.2979324527467493,0.4889364539449854,0.6332104693303674,0.9755534095826328,0.880509888015249,0.32166772959183676,0.30751753826530615,0.9560099132589839,6.255348634406977,1,1,15652.0,14999.0,0.8626420497894287,0.04297998920083046,0.09437800943851471,False,False,False,True,False,0.005693970248103142,0.02317482978105545,0.01748085953295231,0.32447107688313936,0.32768911379265603,-0.9913837143658858,-0.9863192506305436,0.005064463735342195,0.32447107688313936,0.32768911379265603,-0.32166772959183676,-0.30751753826530615,0.014150191326530615,0.32447107688313936,0.32768911379265603,0.33485971955350835,0.36400715687654744,0.029147437323039094,0.32447107688313936,0.32768911379265603,-1.0,-1.0,0.0,0.33818032538945186,0.33818032538945186,0.21837291885452909,0.2568266344212301,0.03845371556670102,0.32447107688313936,0.32768911379265603,0.32768911379265603,0.2189895786223826,0.25214217212199974,0.03315259349961713,0.32447107688313936,0.32768911379265603,0.32768911379265603
57,-ZSgg6jFUd8_000688,0.19438637243515292,0.20642277089656305,0.19751777227917205,0.026575065239388615,0.13200835202227207,0.20642277089656305,0.22852454654308396,0.22852454654308396,0.22265088022704094,9,0.08154084533452988,0.2585330605506897,0.06668210029602051,0.2644113022522079,0.47145578345385564,0.6266599138599149,0.9213259639046094,0.7979212171424268,0.490055006377551,0.4614357461734694,0.94159990239538,12.124430115376251,1,1,5021.0,5033.0,0.07513792812824249,0.008444794453680515,0.9164173007011414,False,False,False,True,False,0.005504127591848373,0.021956034004688263,0.01645190641283989,0.20642277089656305,0.20092036814725892,-0.9920542202898206,-0.9878308839697779,0.004223336320042681,0.20642277089656305,0.20092036814725892,-0.490055006377551,-0.4614357461734694,0.02861926020408162,0.20642277089656305,0.20092036814725892,0.30038569536981785,0.3198898687875546,0.019504173417736748,0.20642277089656305,0.20092036814725892,-1.0,-1.0,0.0,0.19438637243515292,0.19438637243515292,0.2202314688949195,0.26878262974767697,0.04855116085275746,0.20642277089656305,0.20092036814725892,0.20092036814725892,0.23233078849678457,0.26664698020826594,0.03431619171148137,0.20642277089656305,0.20092036814725892,0.2071284187946042
58,-_QPd-VskKY_000030,0.4149914171275987,0.4746793971730787,0.4390113505510775,0.6239078035552877,0.5250040027752575,0.4746793971730787,0.5091734531498643,0.5091734531498643,0.4746793971730787,1,0.09227278083562851,0.2591824531555176,0.05268603563308716,0.20256944777088937,0.3667140756233031,0.5118910217460657,0.9766445273687661,0.7844574780058651,0.5165019132653061,0.40517378826530615,0.7844574780058651,6.72037916270698,1,1,10879.0,10142.0,0.09197493642568588,0.010746410116553307,0.8972786664962769,False,False,False,True,True,0.0055701844394207,0.023033348843455315,0.017463164404034615,0.4746793971730787,0.4437691209463594,-0.9940721453046146,-0.9882333395126854,0.005838805791929191,0.4746793971730787,0.4437691209463594,-0.5165019132653061,-0.40517378826530615,0.111328125,0.4746793971730787,0.4437691209463594,0.29509581374221117,0.33637455342911354,0.04127873968690238,0.4746793971730787,0.4437691209463594,-1.0,-1.0,0.0,0.4149914171275987,0.4149914171275987,0.23296755431352528,0.2732188555803967,0.04025130126687143,0.4746793971730787,0.4437691209463594,0.4437691209463594,0.23514547712516476,0.27231401089755863,0.037168533772393875,0.4746793971730787,0.4437691209463594,0.44306426651462083
59,-_umX4zgLVY_000028,0.7346796657381616,0.7391139240506329,0.7392611819822101,0.4022931535818134,0.6118079515042079,0.7391139240506329,0.762016561439132,0.762016561439132,0.7587046582967015,9,0.05548173934221268,0.1722625344991684,0.040459129959344864,0.23597252791281464,0.4283832147695527,0.5811188689945338,0.9856269233163246,0.936130884492862,0.48903858418367346,0.4921077806122449,1.0062759801124788,3.2290991290243505,1,1,23210.0,23356.0,0.4130219519138336,0.028943901881575584,0.5580341219902039,False,False,True,False,False,0.0058202920481562614,0.02391117624938488,0.01809088420122862,0.7391139240506329,0.7447811234817814,-0.9867335576287507,-0.979248630206303,0.0074849274224476625,0.7391139240506329,0.7447811234817814,-0.48903858418367346,-0.4921077806122449,-0.0030691964285714524,0.7346796657381616,0.7346796657381616,0.3357190603812019,0.35278992449273644,0.017070864111534523,0.7391139240506329,0.7447811234817814,-1.0,-1.0,0.0,0.7346796657381616,0.7346796657381616,0.3627728136972441,0.41652179083525487,0.053748977138010745,0.7391139240506329,0.7447811234817814,0.7447811234817814,0.36506405148932963,0.4159884319983075,0.05092438050897785,0.7391139240506329,0.7447811234817814,0.7392377817168904
60,-aK9JKAGme0_000041,0.3420765545700327,0.351171057116424,0.3438706908882849,0.42347349766392783,0.43086220307545026,0.351171057116424,0.35704737858309815,0.35704737858309815,0.35282031211780246,17,0.050514206290245056,0.17418824136257172,0.035143397748470306,0.23441093922548395,0.4149884428190153,0.5629057440842691,0.9923639087904521,0.9429531767891322,0.4201809630102041,0.4092992665816326,0.9741023573495232,1.5333624979861185,1,1,7212.0,7212.0,0.06080642342567444,0.012000476010143757,0.9271931052207947,False,False,False,True,False,0.0057692076079547405,0.02353254333138466,0.01776333572342992,0.351171057116424,0.3420765545700327,-0.9904105056713535,-0.9850848226882866,0.005325682983066904,0.351171057116424,0.3420765545700327,-0.4201809630102041,-0.4092992665816326,0.010881696428571452,0.351171057116424,0.3420765545700327,0.32702493193055565,0.3518722299663991,0.024847298035843457,0.351171057116424,0.3420765545700327,-1.0,-1.0,0.0,0.3420765545700327,0.3420765545700327,0.26701043389472473,0.3016631622821191,0.03465272838739436,0.351171057116424,0.3420765545700327,0.3420765545700327,0.27048584652204766,0.304587847003115,0.03410200048106732,0.351171057116424,0.3420765545700327,0.3420765545700327
61,-aK9JKAGme0_000051,0.07847082494969819,0.07634807954492032,0.08076624385192856,0.12684645615937118,0.08943244792661953,0.07847082494969819,0.08943244792661953,0.09053099912950963,0.07853757616790792,15,0.06764239072799683,0.17506447434425354,0.036103203892707825,0.19479950937046117,0.3485894866152899,0.485434309826354,0.9782293829606856,0.8356169986502515,0.47544642857142855,0.41898517219387754,0.8812458081824279,15.626660416753678,1,1,1872.0,1624.0,0.049314748495817184,0.00953896064311266,0.941146194934845,False,False,False,True,False,0.005846371408551931,0.024000661447644234,0.018154290039092302,0.07634807954492032,0.07697538997747269,-0.9910584289873945,-0.9853643349839898,0.005694094003404704,0.07634807954492032,0.07697538997747269,-0.47544642857142855,-0.41898517219387754,0.056461256377551006,0.07634807954492032,0.07697538997747269,0.31250635529441406,0.35097653759567754,0.03847018230126348,0.07634807954492032,0.07697538997747269,-1.0,-1.0,0.0,0.07847082494969819,0.07847082494969819,0.25304009644615144,0.3043831561621774,0.051343059716025985,0.07634807954492032,0.07697538997747269,0.07697538997747269,0.25283772927946235,0.300781525903157,0.047943796623694634,0.07634807954492032,0.07697538997747269,0.07697538997747269
62,-aUJLRXkj-Y_000118,0.13887860843819394,0.14922893413989946,0.14125843675157848,0.15134173691129843,0.1917246299268771,0.14922893413989946,0.17331288343558282,0.17331288343558282,0.14852562833960023,5,0.06496605277061462,0.2352524995803833,0.0478302463889122,0.24904922594260476,0.43207880475615096,0.5792969243678618,0.9529784478846053,0.7854324986503882,0.40493463010204084,0.45194913903061223,1.1161039472389014,13.895987114886319,1,1,3002.0,3503.0,0.08819475769996643,0.010158480145037174,0.9016467332839966,False,False,False,True,False,0.00559265399351716,0.022163191810250282,0.016570537816733122,0.14922893413989946,0.12534853206494997,-0.9880041827007064,-0.9865248822905931,0.001479300410113349,0.14922893413989946,0.12534853206494997,-0.40493463010204084,-0.45194913903061223,-0.0470145089285714,0.13887860843819394,0.13887860843819394,0.33489786853970444,0.32847277506926353,-0.006425093470440901,0.13887860843819394,0.13887860843819394,-1.0,-1.0,0.0,0.13887860843819394,0.13887860843819394,0.24134645140243394,0.26998126310551857,0.02863481170308463,0.14922893413989946,0.12534853206494997,0.12534853206494997,0.24276255995328055,0.2619706550015069,0.019208095048226348,0.14922893413989946,0.12534853206494997,0.12534979423868312
63,-cA9HsnV1ao_000030,0.34468520842967565,0.3596370545073375,0.34984489795918366,0.5149097668654635,0.43638147750105133,0.3596370545073375,0.38775870594052414,0.38775870594052414,0.36676178828645195,5,0.06051494553685188,0.23317262530326843,0.04465346038341522,0.2615669826667205,0.4318246547573588,0.571031855707906,0.9486345182196245,0.8547682078433787,0.5924744897959183,0.6083785076530612,1.0268433799784715,8.455059773784043,1,1,10435.0,10979.0,0.1875430941581726,0.02111302874982357,0.7913438677787781,False,False,False,True,False,0.005451664794236422,0.021769069135189056,0.016317404340952635,0.3596370545073375,0.3593518427032902,-0.9929176797095098,-0.9923956725955876,0.0005220071139222515,0.3596370545073375,0.3593518427032902,-0.5924744897959183,-0.6083785076530612,-0.015904017857142905,0.34468520842967565,0.34468520842967565,0.290393326569894,0.2901979854919769,-0.00019534107791707722,0.34468520842967565,0.34468520842967565,-1.0,-1.0,0.0,0.34468520842967565,0.34468520842967565,0.2206719687513814,0.24230187838963457,0.021629909638253175,0.3596370545073375,0.3593518427032902,0.3593518427032902,0.22920726644378786,0.24245879010781257,0.013251523664024711,0.3596370545073375,0.3593518427032902,0.34919155228390497
64,-d1KR2BSfHM_000065,0.6681926751592356,0.660797426563955,0.6694751551518638,0.5335902601383902,0.6809290953545232,0.6681926751592356,0.7113493812510595,0.7113493812510595,0.6752957023193165,7,0.09318238496780396,0.22594454884529114,0.057692576199769974,0.19854426381773263,0.3678369058622957,0.5225216520163315,0.9871118577281136,0.8787730606801512,0.44772401147959184,0.39457110969387754,0.8812819942132205,5.788471861580002,1,1,16785.0,15612.0,0.21438364684581757,0.01895422488451004,0.7666621208190918,False,False,True,False,False,0.005676752422004938,0.023084087297320366,0.017407334875315428,0.660797426563955,0.668911648666959,-0.9923133780617017,-0.9826855031505967,0.009627874911105061,0.660797426563955,0.668911648666959,-0.44772401147959184,-0.39457110969387754,0.0531529017857143,0.660797426563955,0.668911648666959,0.3115024402146628,0.365613453411028,0.05411101319636524,0.660797426563955,0.668911648666959,-1.0,-1.0,0.0,0.6681926751592356,0.6681926751592356,0.268147072753228,0.3387765818735518,0.07062950912032379,0.660797426563955,0.668911648666959,0.668911648666959,0.259874538351799,0.3254737512688293,0.0655992129170303,0.660797426563955,0.668911648666959,0.668911648666959
