epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
1,5e-05,599.0737216472626,16.074023674005737,199.3637518989659,9.5680406271775,5.88230896590019,0.03988385914693988,1.5488920929916193e-05,1.4811602928063647e-05,3.0300523919526494e-05,1.5488920993030593e-05,1.852400694853545e-05,3.035085973047173e-06,0.6931456563947888,0.06931456723300164,10.232604691990755,0.35362543621558745,0.39079100426521907,0.356533540131834,0.39348584722760765
2,5e-05,604.4364790916443,25.83213409201757,199.72862672090136,8.234230055927807,4.811274018576137,0.0007510417910770006,2.2998826647238653e-05,1.1245093806303552e-05,3.424392049845053e-05,2.2998826580887618e-05,4.033293654980408e-05,1.733411003607666e-05,0.6931385106251333,0.06931385264012738,8.788170834877313,0.3635129895308259,0.3958898797983715,0.37010469174098487,0.3984683986041101
3,5e-05,597.4287905693054,30.19626158140802,200.05714632158902,7.471673109353225,4.473589006267833,0.0010341822428237713,3.2249853546065e-05,2.2234182311663176e-05,5.4484035792995455e-05,3.2249853562248174e-05,5.892224372179186e-05,2.6672390245314536e-05,0.6931338402512235,0.06931338534819698,7.9938972047215255,0.3406359053896859,0.38964715005816203,0.3575029081039163,0.39429042264443587
4,5e-05,597.7181053161621,31.6285743460228,200.36665116911058,6.909376572035385,4.263564649425792,0.0013798004226739191,3.853578807569019e-05,2.7238277822864566e-05,6.577406588722654e-05,3.853578784265241e-05,6.816143514273615e-05,2.9625647348633288e-05,0.6931323650892943,0.06931323784791278,7.411761667380554,0.34955409073284216,0.3939123691353238,0.3557580457541683,0.3963939511438543
5,5e-05,596.1345541477203,28.502775973305337,200.6556958078983,6.4380940856458455,4.102672929441377,0.0018043036902409537,4.619949819159477e-05,5.376403415050512e-05,9.996353234857316e-05,4.619949806212933e-05,8.377927139053847e-05,3.75797731536308e-05,0.6931283886534464,0.06931284036871802,6.927851009199204,0.33792167506785575,0.39294300116324155,0.3462582396277627,0.3956669251647925
6,5e-05,599.273841381073,30.257910459423687,200.92087736654204,6.03083699284075,3.976194694373107,0.0020085560622727797,4.96608199973966e-05,8.367466138761981e-05,0.00013333548140443622,4.966082004270951e-05,9.341273154173498e-05,4.375191169969689e-05,0.6931253028934112,0.06931253195180163,6.51130338241197,0.35498255137650253,0.39839084916634354,0.3668088406359054,0.4022683210546724
7,5e-05,600.9087650775909,36.225481975996296,201.17919978437286,5.660472354854978,3.870758752805907,0.001972018351639187,5.370260141490589e-05,0.00011005342684357238,0.00016375602821316537,5.3702601324280085e-05,9.865388271862432e-05,4.4951281539992854e-05,0.6931247035591628,0.06931247181686642,6.1334334938551605,0.3755331523846452,0.40673710740597135,0.38154323381155486,0.40909267157813106
8,5e-05,602.2058575153351,36.25859226267171,201.43029425622822,5.313464767143819,3.759236470236049,0.0022703748332250375,5.815512500392618e-05,0.00014547802099750502,0.00020363314604027085,5.8155125308169956e-05,0.00010844447658663645,5.028935125904668e-05,0.6931220356679896,0.06931220501449184,5.77929096289801,0.33210546723536255,0.3919154711128344,0.34393175649476543,0.394881737107406
9,5e-05,596.051596403122,37.62806210170553,201.67294023394214,5.002654899481777,3.6779145337508665,0.002423226880986787,6.131021427952816e-05,0.0001704161930779572,0.0002317264074804775,6.131021436368069e-05,0.00011668560554008696,5.537539096926157e-05,0.6931194919708361,0.06931195078000055,5.463173268104363,0.33346258239627763,0.3942419542458318,0.34121752617293527,0.39680108569212874
10,5e-05,595.2693104743958,43.781458204063604,201.92217363275788,4.687578116447476,3.603036136389627,0.0021694939280280123,6.662076301580657e-05,0.00018565106637849642,0.0002522718293295703,6.662076332005034e-05,0.00012772441346068234,6.110364992054075e-05,0.6931166294630736,0.06931166443642348,5.142637507347025,0.34335013571151607,0.39788677782086085,0.34354400930593254,0.3991178751454052
11,5e-05,596.2950572967529,39.52092674719788,202.15703574616106,4.383146959267477,3.5245694503241163,0.002347791615502372,6.882811463208044e-05,0.00021634099288206395,0.0002851691078119149,6.882811454145463e-05,0.00013229247135275086,6.346435657825844e-05,0.6931154475517545,0.06931154636725836,4.833667128111544,0.3619620007754944,0.4059519193485847,0.3664210934470725,0.4085401318340443
12,5e-05,598.0828216075897,45.72847489013836,202.3877949334864,4.0901229916094035,3.4686622339635558,0.002575459723523238,7.226951079424662e-05,0.00023027471108428364,0.0003025442229725132,7.226951088487242e-05,0.00014275688111692588,7.048737034857234e-05,0.6931119378775464,0.06931119542104917,4.536812397084627,0.3559519193485847,0.40356727413726246,0.3571151609150834,0.40384839084916635
13,5e-05,598.509094953537,46.35926124527155,202.60966367886508,3.840495083679932,3.4218718814680162,0.002521254292530177,7.372883171432658e-05,0.00025579896565461265,0.00032952779720063415,7.372883183084548e-05,0.00014736554168777463,7.363671010938676e-05,0.6931103627028414,0.06931103769941686,4.285198225669589,0.335401318340442,0.3957153935633967,0.3394726638231873,0.3965684373788291
14,5e-05,598.3043177127838,47.631246425345246,202.82189489584582,3.5683699634151527,3.3746184187003303,0.0025880498761059285,7.601945337707267e-05,0.00029666448164556434,0.00037268393524272827,7.601945305340907e-05,0.00015408458726545233,7.806513416025707e-05,0.6931081470433503,0.06931081615733083,4.012669803833198,0.3183404420317953,0.39062621170996514,0.3227995347033734,0.3920996510275301
15,5e-05,596.8736879825592,48.566466462246524,203.0293610803446,3.319393345469682,3.330143141576828,0.0023927851203080015,7.753479102093252e-05,0.00031083385933715075,0.0003883686503710298,7.753479064548275e-05,0.00015994982406152312,8.241503309237678e-05,0.6931059725343969,0.06931059879128194,3.7607944003203584,0.3567274137262505,0.4031116711903839,0.35886002326483135,0.403761147731679
16,5e-05,595.8883295059204,47.820743321876414,203.22957300350646,3.074575317712017,3.283122658305321,0.0027827508929865004,7.910587267610046e-05,0.000308346888293832,0.00038745276023197946,7.910587265020737e-05,0.00016325026101890946,8.414438889951037e-05,0.6931051100700352,0.06931051257931464,3.511221640899088,0.3084528887165568,0.38832880961613037,0.30922838309422257,0.3890655292749128
17,5e-05,596.7613508701324,47.057870754464396,203.42596958395944,2.8755375180804434,3.2479251143771135,0.002893106556610201,8.244398494335588e-05,0.00033217506447775466,0.0004146190493175382,8.244398463263882e-05,0.0001701329204987559,8.768893622214703e-05,0.6931033399605666,0.06931033559488232,3.311391579723019,0.33268708801861185,0.3975668863900737,0.3309422256688639,0.3981194261341605
18,5e-05,599.2055413722992,52.93879167083902,203.61156951481152,2.666005363667987,3.213740051853275,0.003255908373325692,8.182493769178446e-05,0.0003531901012814862,0.00043501503861076744,8.182493773062409e-05,0.00017001679841614596,8.819186142347488e-05,0.6931030858453907,0.06931030994208258,3.1005167676884935,0.30593253198914305,0.38866808840635914,0.3127181077937185,0.390471112834432
19,5e-05,602.911627292633,51.824268637045115,203.7944830238338,2.472008321208886,3.193818572152976,0.003136234737856453,8.222477405083041e-05,0.0003522726342534013,0.00043449740798056816,8.22247742838682e-05,0.00017535720065897298,9.313242614206699e-05,0.6931006168131302,0.06931006314491463,2.9044636148574936,0.32124854594804186,0.3923904614191547,0.32299340829778983,0.39312718107793715
20,5e-05,597.3433403968811,50.288803464799834,203.97343332224284,2.3104460061232817,3.1579130697080675,0.003467360706138176,8.108424356244952e-05,0.00037236913034627777,0.0004534533739216738,8.108424331646519e-05,0.00017518118817547295,9.409694432819949e-05,0.693100133718545,0.06931001478242704,2.741239406884353,0.34393175649476543,0.40161884451337726,0.34800310197751066,0.40236525785188054
