epoch,learning_rate,epoch_seconds,gradient_l2_mean,parameter_l2,info_loss,recon_loss,div_loss,a2v_loss,v2a_loss,original_match_loss,d_pos,d_neg,g_match,cram_loss,weighted_cram_loss,total_loss,AUD_cIoU,AUD_AUC,IQR_cIoU,IQR_AUC
1,5e-05,582.7747979164124,12.779696621688606,199.34382863856231,10.178016990105029,5.724533287231608,0.0420811584192822,5.873997766357724e-06,7.906479264125807e-06,1.3780477065277368e-05,5.873997768785201e-06,5.928093253786112e-06,5.409550745033121e-08,0.6931471507532316,0.3465735753766158,11.10263029621165,0.676,0.5690000000000002,0.684,0.5658000000000001
2,5e-05,566.6117072105408,21.612748652421303,199.64429204251522,9.519618669014385,4.578555101177447,0.00032127355565101545,4.325602001657659e-06,2.944198449842857e-05,3.376758656512238e-05,4.3256019951843875e-06,4.58699913594122e-06,2.613971356648205e-07,0.6931470458617838,0.3465735229308919,10.3274568612041,0.72,0.5950000000000001,0.716,0.594
3,5e-05,564.8752698898315,21.516899780488657,199.92756328430679,9.141458121058779,4.3010093741569655,0.0003096575196666703,6.550820080196107e-06,4.267344253721959e-05,4.922426259395009e-05,6.55082010932583e-06,7.290837093962208e-06,7.400169870006389e-07,0.6931468039432879,0.34657340197164394,9.923086049293708,0.74,0.598,0.752,0.5987999999999999
4,5e-05,565.1395552158356,23.021181955533663,200.20077398506407,8.826886105791955,4.137476532908945,0.0004287046696029577,8.730410560162076e-06,5.7230858038367766e-05,6.59612686090489e-05,8.730410570681143e-06,9.964553811313445e-06,1.234143252314535e-06,0.6931465591612236,0.3465732795806118,9.593845864631952,0.744,0.6028,0.74,0.6028
5,5e-05,564.9993350505829,26.101737052908152,200.48230068008047,8.559164613167162,3.980545964529506,0.0004384425423999592,1.1034035023484231e-05,6.445167970965725e-05,7.54857146182409e-05,1.103403495227824e-05,1.3057391768863285e-05,2.023356740321811e-06,0.6931461636706179,0.34657308183530894,9.3113845183756,0.732,0.5964,0.74,0.5986000000000001
6,5e-05,565.6653671264648,29.140540218123487,200.74970105606005,8.290634299512435,3.8751980460835522,0.0005750836422534335,1.3657822201170982e-05,0.00011527808903687712,0.00012893591108916285,1.3657822104071903e-05,1.6963682066029524e-05,3.3058598741638716e-06,0.6931455217010186,0.3465727608505093,9.037678089006091,0.804,0.6170000000000001,0.796,0.6175999999999999
7,5e-05,566.2192873954773,35.69175697972038,201.0086889870571,8.0166226553323,3.7647270473296954,0.0008959257958649104,1.6652449048188467e-05,0.00016033766428255177,0.00017699011380328908,1.6652449044951833e-05,2.1143190488178868e-05,4.490741516203061e-06,0.6931449290484296,0.3465724645242148,8.757456489305055,0.8,0.6206,0.804,0.6232
8,5e-05,566.7258310317993,37.27553235773074,201.26250883842854,7.73943153734309,3.667491728300726,0.0009404904552108983,1.8221573117964867e-05,0.0001764448612040361,0.00019466643466832103,1.8221572999827654e-05,2.400013528581132e-05,5.778562248762352e-06,0.6931442854879589,0.34657214274397946,8.472313529656027,0.764,0.6118000000000001,0.76,0.6121999999999999
9,5e-05,567.0490381717682,38.62075731910106,201.51495432662003,7.441794573624363,3.5870816011870033,0.0011096802930384078,2.0538396517146674e-05,0.00020695362638363537,0.0002274920230496673,2.0538396539803125e-05,2.741765521828821e-05,6.8792586760576075e-06,0.693143735682837,0.3465718678414185,8.169934780148001,0.788,0.624,0.8,0.6231999999999999
10,5e-05,566.502955198288,46.684624744277784,201.75392276050158,7.132911285895894,3.5092891777113238,0.0013321350362595979,2.2616143707824817e-05,0.0002615407990635368,0.0002841569425124307,2.261614374666445e-05,3.1087883849796265e-05,8.471740109605086e-06,0.6931429379139082,0.3465714689569541,7.858960591177075,0.824,0.6298,0.82,0.6284000000000001
