dataset,group,seed,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C0,12345,24,-E5o64ACjm0_000017,FarFP,0.81915283203125,0.8613555291319858,4205
vggss,C0,12345,24,-E5o64ACjm0_000017,HighAUDFP,0.7646859975961539,0.7310278578290106,1041
vggss,C0,12345,25,-FoTxwPOz3U_000000,FP,0.448211669921875,0.4766327142001198,6676
vggss,C0,12345,25,-FoTxwPOz3U_000000,NearFP,0.47283935546875,0.633749257278669,8415
vggss,C0,12345,25,-FoTxwPOz3U_000000,FarFP,0.3681640625,0.15806878306878308,4536
vggss,C0,12345,25,-FoTxwPOz3U_000000,HighAUDFP,0.39484719669117646,0.5294952361646057,4933
vggss,C0,12345,26,-GOaBCyC5Js_000087,FP,0.9767303466796875,0.939127889961955,3417
vggss,C0,12345,26,-GOaBCyC5Js_000087,NearFP,0.959381103515625,0.9311492641906096,5708
vggss,C0,12345,26,-GOaBCyC5Js_000087,FarFP,1.0,,0
vggss,C0,12345,26,-GOaBCyC5Js_000087,HighAUDFP,0.9395893895348837,0.939127889961955,3417
vggss,C0,12345,27,-GW1J75oAKU_000304,FP,0.748641304347826,0.9271255060728745,494
vggss,C0,12345,27,-GW1J75oAKU_000304,NearFP,0.748641304347826,0.9271255060728745,494
vggss,C0,12345,27,-GW1J75oAKU_000304,FarFP,,,0
vggss,C0,12345,27,-GW1J75oAKU_000304,HighAUDFP,,,0
vggss,C0,12345,28,-HMEhGV38GM_000216,FP,0.7452850341796875,0.7066813509544787,8172
vggss,C0,12345,28,-HMEhGV38GM_000216,NearFP,0.521514892578125,0.5009155832265153,10922
vggss,C0,12345,28,-HMEhGV38GM_000216,FarFP,0.9387969970703125,0.9615165876777251,5275
vggss,C0,12345,28,-HMEhGV38GM_000216,HighAUDFP,0.6228615419708029,0.6663871184166387,5962
vggss,C0,12345,29,-IKnJa9U66I_000150,FP,0.592681884765625,0.5808612440191387,3135
vggss,C0,12345,29,-IKnJa9U66I_000150,NearFP,0.4614410400390625,0.4558938329430133,6405
vggss,C0,12345,29,-IKnJa9U66I_000150,FarFP,0.6672515869140625,0.8509316770186336,966
vggss,C0,12345,29,-IKnJa9U66I_000150,HighAUDFP,0.5619721283783784,0.5557359307359307,1848
vggss,C0,12345,30,-Igq1W20Gi8_000000,FP,0.6720428466796875,0.4406863553868999,6061
vggss,C0,12345,30,-Igq1W20Gi8_000000,NearFP,0.5146942138671875,0.43461853978671044,12190
vggss,C0,12345,30,-Igq1W20Gi8_000000,FarFP,1.0,,0
vggss,C0,12345,30,-Igq1W20Gi8_000000,HighAUDFP,0.5108199668141593,0.4406863553868999,6061
vggss,C0,12345,31,-JGpAlLrSD0_000458,FP,0.510498046875,0.710448859455482,5436
vggss,C0,12345,31,-JGpAlLrSD0_000458,NearFP,0.50762939453125,0.7316790736145575,6045
vggss,C0,12345,31,-JGpAlLrSD0_000458,FarFP,,,0
vggss,C0,12345,31,-JGpAlLrSD0_000458,HighAUDFP,0.505126953125,0.8107658157602664,3604
vggss,C0,12345,32,-JUBdOr8Hes_000030,FP,0.2389373779296875,0.3159963014331946,4326
vggss,C0,12345,32,-JUBdOr8Hes_000030,NearFP,0.2631378173828125,0.35208333333333336,4320
vggss,C0,12345,32,-JUBdOr8Hes_000030,FarFP,,,0
vggss,C0,12345,32,-JUBdOr8Hes_000030,HighAUDFP,0.35963541666666665,0.02608695652173913,345
vggss,C0,12345,33,-JUhUI_KvUI_000026,FP,0.3503570556640625,0.2605246113989637,6176
vggss,C0,12345,33,-JUhUI_KvUI_000026,NearFP,0.3796234130859375,0.32307193778353854,6172
vggss,C0,12345,33,-JUhUI_KvUI_000026,FarFP,0.33172607421875,0.21396396396396397,6216
vggss,C0,12345,33,-JUhUI_KvUI_000026,HighAUDFP,0.36876502403846156,0.1770422905174678,3807
vggss,C0,12345,34,-K-ccLMFE5M_000259,FP,0.641632080078125,0.7067977067977068,3663
vggss,C0,12345,34,-K-ccLMFE5M_000259,NearFP,0.66571044921875,0.723039871554723,3737
vggss,C0,12345,34,-K-ccLMFE5M_000259,FarFP,,,0
vggss,C0,12345,34,-K-ccLMFE5M_000259,HighAUDFP,,,0
vggss,C0,12345,35,-K1BRF6qng8_000030,FP,0.3039398193359375,0.23138734011151196,6098
vggss,C0,12345,35,-K1BRF6qng8_000030,NearFP,0.37017822265625,0.2363159619796788,6102
vggss,C0,12345,35,-K1BRF6qng8_000030,FarFP,0.249481201171875,0.30570629830619966,6081
vggss,C0,12345,35,-K1BRF6qng8_000030,HighAUDFP,0.31318460051546393,0.2383877159309021,2605
vggss,C0,12345,36,-KBH8YmHR-0_000050,FP,0.858734130859375,0.693186372745491,4990
vggss,C0,12345,36,-KBH8YmHR-0_000050,NearFP,0.7879791259765625,0.619928400954654,6704
vggss,C0,12345,36,-KBH8YmHR-0_000050,FarFP,0.9095001220703125,0.849890316515199,3191
vggss,C0,12345,36,-KBH8YmHR-0_000050,HighAUDFP,0.7825789304123711,0.6710857142857143,4375
vggss,C0,12345,37,-Lmibx_Iu_E_000173,FP,0.4211273193359375,0.5370786516853933,5785
vggss,C0,12345,37,-Lmibx_Iu_E_000173,NearFP,0.4300079345703125,0.5514097585682931,5923
vggss,C0,12345,37,-Lmibx_Iu_E_000173,FarFP,,,0
vggss,C0,12345,37,-Lmibx_Iu_E_000173,HighAUDFP,0.3638392857142857,0.5194805194805194,924
vggss,C0,12345,38,-Lv13WPa4xk_000170,FP,0.4323272705078125,0.4715938979484482,3802
vggss,C0,12345,38,-Lv13WPa4xk_000170,NearFP,0.3811492919921875,0.5045083726921425,4658
vggss,C0,12345,38,-Lv13WPa4xk_000170,FarFP,0.3665647644927536,0.051364365971107544,623
vggss,C0,12345,38,-Lv13WPa4xk_000170,HighAUDFP,0.39883609693877553,0.7108974358974359,1560
vggss,C0,12345,39,-N00SskHxS4_000529,FP,0.63580322265625,0.32695239708622736,5903
vggss,C0,12345,39,-N00SskHxS4_000529,NearFP,0.6933135986328125,0.523629799803085,6094
vggss,C0,12345,39,-N00SskHxS4_000529,FarFP,0.6769561767578125,0.11914657799944584,3609
vggss,C0,12345,39,-N00SskHxS4_000529,HighAUDFP,0.2152777777777778,0.30102516309412863,4292
vggss,C0,12345,40,-NCa3eFLULw_000221,FP,0.4185333251953125,0.45332671300893745,4028
vggss,C0,12345,40,-NCa3eFLULw_000221,NearFP,0.4176177978515625,0.4541625371655104,4036
vggss,C0,12345,40,-NCa3eFLULw_000221,FarFP,,,0
vggss,C0,12345,40,-NCa3eFLULw_000221,HighAUDFP,,,0
vggss,C0,12345,41,-NwBdmVSg1w_000000,FP,0.44305419921875,0.07796610169491526,3245
vggss,C0,12345,41,-NwBdmVSg1w_000000,NearFP,0.5402679443359375,0.20233085140822274,3089
vggss,C0,12345,41,-NwBdmVSg1w_000000,FarFP,0.297760009765625,0.014673913043478261,3680
vggss,C0,12345,41,-NwBdmVSg1w_000000,HighAUDFP,0.30078125,0.5,104
vggss,C0,12345,42,-OAyRsvFGgc_000030,FP,0.56707763671875,0.8420123565754634,3399
vggss,C0,12345,42,-OAyRsvFGgc_000030,NearFP,0.5657196044921875,0.8405286343612335,3405
vggss,C0,12345,42,-OAyRsvFGgc_000030,FarFP,,,0
vggss,C0,12345,42,-OAyRsvFGgc_000030,HighAUDFP,,,0
vggss,C0,12345,43,-OVb-UG8yJw_000030,FP,0.733245849609375,0.5692978430472694,4358
vggss,C0,12345,43,-OVb-UG8yJw_000030,NearFP,0.6866607666015625,0.5344463229078613,4732
vggss,C0,12345,43,-OVb-UG8yJw_000030,FarFP,0.926544189453125,0.8783783783783784,1036
vggss,C0,12345,43,-OVb-UG8yJw_000030,HighAUDFP,0.29296875,0.30335731414868106,834
vggss,C0,12345,44,-PvlrLjIAYo_000009,FP,0.511138916015625,0.9161966156325544,2482
vggss,C0,12345,44,-PvlrLjIAYo_000009,NearFP,0.3813323974609375,0.9030644152595372,3198
vggss,C0,12345,44,-PvlrLjIAYo_000009,FarFP,0.54144287109375,0.936595744680851,2350
vggss,C0,12345,44,-PvlrLjIAYo_000009,HighAUDFP,0.3346020299145299,0.9810771470160117,687
vggss,C0,12345,45,-Q3MX7Tgx_E_000111,FP,0.4954376220703125,0.5198367717070959,4411
vggss,C0,12345,45,-Q3MX7Tgx_E_000111,NearFP,0.516204833984375,0.5033851055356432,5022
vggss,C0,12345,45,-Q3MX7Tgx_E_000111,FarFP,0.4523628048780488,0.5228813559322034,1180
vggss,C0,12345,45,-Q3MX7Tgx_E_000111,HighAUDFP,0.4797585227272727,0.4225774225774226,2002
vggss,C0,12345,46,-RBs9pPhHY8_000030,FP,0.93353271484375,0.9647441104792851,6155
vggss,C0,12345,46,-RBs9pPhHY8_000030,NearFP,0.746490478515625,0.8845157310302283,8105
vggss,C0,12345,46,-RBs9pPhHY8_000030,FarFP,0.9988555908203125,1.0,4474
vggss,C0,12345,46,-RBs9pPhHY8_000030,HighAUDFP,0.8853400735294118,0.9734717416378316,3468
vggss,C0,12345,47,-S-TDT5oq0Q_000290,FP,0.346466064453125,0.2812241521918941,6045
vggss,C0,12345,47,-S-TDT5oq0Q_000290,NearFP,0.278533935546875,0.255601541315827,7007
vggss,C0,12345,47,-S-TDT5oq0Q_000290,FarFP,,,0
vggss,C0,12345,47,-S-TDT5oq0Q_000290,HighAUDFP,0.08546605603448276,0.14172413793103447,2900
vggss,C0,12345,48,-SWaCArvQug_000021,FP,0.63323974609375,0.6906239227852464,5802
vggss,C0,12345,48,-SWaCArvQug_000021,NearFP,0.6503753662109375,0.6736559139784947,5580
vggss,C0,12345,48,-SWaCArvQug_000021,FarFP,0.6037139892578125,0.661431870669746,6495
vggss,C0,12345,48,-SWaCArvQug_000021,HighAUDFP,,,0
vggss,C0,12345,49,-Vo4CAMX26U_000030,FP,0.913116455078125,0.9826738468742683,4271
vggss,C0,12345,49,-Vo4CAMX26U_000030,NearFP,0.8269195556640625,0.9505858380030565,3926
vggss,C0,12345,49,-Vo4CAMX26U_000030,FarFP,0.9998321533203125,1.0,4601
vggss,C0,12345,49,-Vo4CAMX26U_000030,HighAUDFP,0.79267578125,0.9496964440589766,1153
vggss,C0,12345,50,-W3WpZvJX2o_000027,FP,0.651947021484375,0.6723756906077348,7240
vggss,C0,12345,50,-W3WpZvJX2o_000027,NearFP,4.57763671875e-05,0.0,7163
vggss,C0,12345,50,-W3WpZvJX2o_000027,FarFP,0.6565704345703125,0.7322388904613643,7066
vggss,C0,12345,50,-W3WpZvJX2o_000027,HighAUDFP,0.6359675480769231,0.7492892220211941,3869
vggss,C0,12345,51,-Wd5YV97ftU_000320,FP,0.2556610107421875,0.2891438924958478,6623
vggss,C0,12345,51,-Wd5YV97ftU_000320,NearFP,0.27227783203125,0.3292268479184367,7062
vggss,C0,12345,51,-Wd5YV97ftU_000320,FarFP,0.1370849609375,0.08953129385349425,3563
vggss,C0,12345,51,-Wd5YV97ftU_000320,HighAUDFP,0.18345424107142858,0.2613146551724138,3712
vggss,C0,12345,52,-XwtCzUaN1I_000160,FP,0.8718109130859375,0.8492313391368772,5399
vggss,C0,12345,52,-XwtCzUaN1I_000160,NearFP,0.876861572265625,0.8568540977581771,5442
vggss,C0,12345,52,-XwtCzUaN1I_000160,FarFP,,,0
vggss,C0,12345,52,-XwtCzUaN1I_000160,HighAUDFP,0.03828125,0.05970149253731343,134
vggss,C0,12345,53,-Y-UegG9tLw_000282,FP,0.815948486328125,0.7600358824848621,4459
vggss,C0,12345,53,-Y-UegG9tLw_000282,NearFP,0.67840576171875,0.6218602825745683,5096
vggss,C0,12345,53,-Y-UegG9tLw_000282,FarFP,0.919464111328125,0.8820269200316706,3789
vggss,C0,12345,53,-Y-UegG9tLw_000282,HighAUDFP,0.7693684895833334,0.7673992673992674,546
vggss,C0,12345,54,-YwPSwhe2jo_000030,FP,0.401092529296875,0.3503686327077748,5968
vggss,C0,12345,54,-YwPSwhe2jo_000030,NearFP,0.4737548828125,0.5427807486631016,6358
vggss,C0,12345,54,-YwPSwhe2jo_000030,FarFP,0.38690185546875,0.2955867259664728,5846
vggss,C0,12345,54,-YwPSwhe2jo_000030,HighAUDFP,0.23005589430894308,0.23572267920094006,4255
vggss,C0,12345,55,-Z1ZSWDouUU_000030,FP,0.6725311279296875,0.4105936073059361,5475
vggss,C0,12345,55,-Z1ZSWDouUU_000030,NearFP,0.5659027099609375,0.5583953960731212,11816
vggss,C0,12345,55,-Z1ZSWDouUU_000030,FarFP,0.7874755859375,0.23325842696629215,2225
vggss,C0,12345,55,-Z1ZSWDouUU_000030,HighAUDFP,0.4102440308988764,0.40848214285714285,5376
vggss,C0,12345,56,-ZJqu_4zLMc_000030,FP,0.367340087890625,0.7315564017134698,2101
vggss,C0,12345,56,-ZJqu_4zLMc_000030,NearFP,0.3202972412109375,0.7164383561643836,2190
vggss,C0,12345,56,-ZJqu_4zLMc_000030,FarFP,,,0
vggss,C0,12345,56,-ZJqu_4zLMc_000030,HighAUDFP,0.13821022727272728,0.674892041949414,1621
vggss,C0,12345,57,-ZSgg6jFUd8_000688,FP,0.6392669677734375,0.6484511981297487,6844
vggss,C0,12345,57,-ZSgg6jFUd8_000688,NearFP,0.44525146484375,0.5860524632117722,7815
vggss,C0,12345,57,-ZSgg6jFUd8_000688,FarFP,0.756622314453125,0.7303444865666722,6067
vggss,C0,12345,57,-ZSgg6jFUd8_000688,HighAUDFP,0.5968083817829457,0.5666986564299424,4168
vggss,C0,12345,58,-_QPd-VskKY_000030,FP,0.3434600830078125,0.38446538836529087,3077
vggss,C0,12345,58,-_QPd-VskKY_000030,NearFP,0.35614013671875,0.4084315503173164,4412
vggss,C0,12345,58,-_QPd-VskKY_000030,FarFP,0.2932586669921875,0.2177713037144938,1373
vggss,C0,12345,58,-_QPd-VskKY_000030,HighAUDFP,0.36569940476190477,0.32465753424657534,730
vggss,C0,12345,59,-_umX4zgLVY_000028,FP,0.5267791748046875,0.6119285854424171,5097
vggss,C0,12345,59,-_umX4zgLVY_000028,NearFP,0.5161590576171875,0.6009280742459396,5172
vggss,C0,12345,59,-_umX4zgLVY_000028,FarFP,,,0
vggss,C0,12345,59,-_umX4zgLVY_000028,HighAUDFP,0.3975800304878049,0.6230116648992576,1886
vggss,C0,12345,60,-aK9JKAGme0_000041,FP,0.3835906982421875,0.5734612839179352,6044
vggss,C0,12345,60,-aK9JKAGme0_000041,NearFP,0.438995361328125,0.5611359126984127,8064
vggss,C0,12345,60,-aK9JKAGme0_000041,FarFP,0.1015472412109375,0.21428571428571427,252
vggss,C0,12345,60,-aK9JKAGme0_000041,HighAUDFP,0.6159032534246576,0.5258440394383029,3347
vggss,C0,12345,61,-aK9JKAGme0_000051,FP,0.7574615478515625,0.7998453551308958,9053
vggss,C0,12345,61,-aK9JKAGme0_000051,NearFP,0.390960693359375,0.494472520530638,12664
vggss,C0,12345,61,-aK9JKAGme0_000051,FarFP,0.8366851806640625,0.9350617283950617,8100
vggss,C0,12345,61,-aK9JKAGme0_000051,HighAUDFP,0.739231418918919,0.8004464285714286,8960
vggss,C0,12345,62,-aUJLRXkj-Y_000118,FP,0.18695068359375,0.019675925925925927,4320
vggss,C0,12345,62,-aUJLRXkj-Y_000118,NearFP,0.254302978515625,0.2150561797752809,4450
vggss,C0,12345,62,-aUJLRXkj-Y_000118,FarFP,0.1966094970703125,0.001955671447196871,4602
vggss,C0,12345,62,-aUJLRXkj-Y_000118,HighAUDFP,0.21063701923076922,0.1447661469933185,449
vggss,C0,12345,63,-cA9HsnV1ao_000030,FP,0.3004608154296875,0.2759968725566849,6395
vggss,C0,12345,63,-cA9HsnV1ao_000030,NearFP,0.400115966796875,0.35602173256866887,6626
vggss,C0,12345,63,-cA9HsnV1ao_000030,FarFP,0.2777099609375,0.25914454277286136,6780
vggss,C0,12345,63,-cA9HsnV1ao_000030,HighAUDFP,0.18834005376344087,0.218671679197995,3192
vggss,C0,12345,64,-d1KR2BSfHM_000065,FP,0.6565399169921875,0.650706940874036,6224
vggss,C0,12345,64,-d1KR2BSfHM_000065,NearFP,0.642425537109375,0.6158183480646144,6562
vggss,C0,12345,64,-d1KR2BSfHM_000065,FarFP,,,0
vggss,C0,12345,64,-d1KR2BSfHM_000065,HighAUDFP,0.25799418604651164,0.38015873015873014,1260
vggss,C0,12345,65,-e4wXAy1iVo_000000,FP,0.4290008544921875,0.518601062917881,5833
vggss,C0,12345,65,-e4wXAy1iVo_000000,NearFP,0.3954620361328125,0.509569769344021,6113
vggss,C0,12345,65,-e4wXAy1iVo_000000,FarFP,,,0
vggss,C0,12345,65,-e4wXAy1iVo_000000,HighAUDFP,0.28915264423076925,0.7149006622516556,3020
vggss,C0,12345,66,-fAVezaAX18_000126,FP,0.5455474853515625,0.3498080614203455,4168
vggss,C0,12345,66,-fAVezaAX18_000126,NearFP,0.5524444580078125,0.36821891502640425,4166
vggss,C0,12345,66,-fAVezaAX18_000126,FarFP,,,0
vggss,C0,12345,66,-fAVezaAX18_000126,HighAUDFP,,,0
vggss,C0,12345,67,-fJsZm3YRc0_000030,FP,0.47503662109375,0.5119669277632725,4596
vggss,C0,12345,67,-fJsZm3YRc0_000030,NearFP,0.48553466796875,0.5105831533477322,4630
vggss,C0,12345,67,-fJsZm3YRc0_000030,FarFP,,,0
vggss,C0,12345,67,-fJsZm3YRc0_000030,HighAUDFP,,,0
vggss,C0,12345,68,-fPdOa99Iwg_000030,FP,0.2833251953125,0.18956043956043955,7644
vggss,C0,12345,68,-fPdOa99Iwg_000030,NearFP,0.41131591796875,0.3390534182120122,7226
vggss,C0,12345,68,-fPdOa99Iwg_000030,FarFP,0.1151885986328125,0.023851148851148852,8008
