sample_id,sample_index,AddTP,AddFP,RemoveTP,RemoveFP,aud_gt_response,aud_nearfp_response,aud_area,ogl_gt_response,ogl_nearfp_response,ogl_area,ogl_minus_aud_gt_response,ogl_minus_aud_nearfp_response,ogl_minus_aud_area
EYWZz8l8yKg_000110,1496,235,236,404,11158,0.7851769924163818,0.7413829565048218,0.6634845344387755,0.7961217164993286,0.7244381308555603,0.4424426020408163,0.010944724082946777,-0.016944825649261475,-0.22104193239795922
EfzPbZ8MKAo_000017,1499,0,0,1099,5686,0.821384608745575,0.6420342326164246,0.4971699617346938,0.7845831513404846,0.5695354342460632,0.361945950255102,-0.03680145740509033,-0.07249879837036133,-0.1352240114795918
EqfXm8FwFe0_000009,1508,0,0,1113,8330,0.8066944479942322,0.6835915446281433,0.5740792410714286,0.7683690786361694,0.5789895057678223,0.3858816964285714,-0.038325369358062744,-0.10460203886032104,-0.1881975446428572
F-c6oa091zo_000150,1518,6,0,167,5502,0.8000742197036743,0.7063062787055969,0.3658123405612244,0.7809325456619263,0.6230998039245605,0.2529496173469387,-0.019141674041748047,-0.08320647478103638,-0.1128627232142857
F6IUxAJutsk_000030,1526,0,0,1,5299,0.903516948223114,0.771412193775177,0.4296476403061224,0.8643839955329895,0.6774070262908936,0.3240194515306122,-0.03913295269012451,-0.09400516748428345,-0.10562818877551022
FD1LeLl1xBA_000060,1529,392,341,0,3718,0.7742848992347717,0.7284263372421265,0.2853954081632653,0.8044343590736389,0.7327073812484741,0.2259048150510204,0.030149459838867188,0.004281044006347656,-0.059490593112244916
FF2bhR7s3VY_000030,1530,0,0,673,11893,0.8913146257400513,0.8453252911567688,0.6462452168367347,0.8538804054260254,0.759587287902832,0.3958067602040816,-0.03743422031402588,-0.08573800325393677,-0.25043845663265313
FFSWmryaZ60_000030,1531,0,0,632,6021,0.8552851676940918,0.7040203809738159,0.7101801658163265,0.8206008672714233,0.5848897099494934,0.5775868941326531,-0.03468430042266846,-0.11913067102432251,-0.1325932716836734
FJ6cTKn5MUw_000010,1538,3712,782,5,5085,0.6550285220146179,0.824590802192688,0.6221898915816326,0.7173383235931396,0.7577358484268188,0.6103117028061225,0.06230980157852173,-0.06685495376586914,-0.011878188775510168
FKElIiHW0Ws_000001,1540,0,0,249,6621,0.845365047454834,0.7435716986656189,0.3685227997448979,0.8198307156562805,0.6506273746490479,0.2316047512755102,-0.025534331798553467,-0.09294432401657104,-0.13691804846938768
FMLhPfYb-oY_000030,1543,0,0,89,8473,0.8883976936340332,0.7916309833526611,0.5034478635204082,0.8617360591888428,0.7495856285095215,0.3328085140306122,-0.02666163444519043,-0.04204535484313965,-0.17063934948979598
Fl0yc47JSWM_000025,1561,3,0,986,9955,0.8601035475730896,0.7144355177879333,0.6199976084183674,0.8117048740386963,0.6258677244186401,0.4020049426020408,-0.04839867353439331,-0.08856779336929321,-0.2179926658163266
Fot4v0DdGyE_000020,1568,0,0,0,6493,0.9219130277633668,0.8343978524208069,0.4030412946428571,0.9274771809577942,0.7900761365890503,0.2736367984693877,0.005564153194427379,-0.04432171583175659,-0.12940449617346939
FpYuJwh_vo8_000070,1569,0,0,1020,12129,0.9095246195793152,0.7944321632385254,0.6822983099489796,0.8087424635887146,0.6537997722625732,0.4202407525510204,-0.10078215599060059,-0.14063239097595215,-0.26205755739795916
G7qe64jM9zs_000200,1595,25,3,109,8304,0.703125,0.7604613900184631,0.443000637755102,0.6730964183807373,0.6912635564804077,0.2758888711734694,-0.030028581619262695,-0.06919783353805542,-0.16711176658163263
GIvdJOuBLgI_000340,1609,777,21,157,14216,0.6961106061935425,0.7594173550605774,0.5846819196428571,0.7347273230552673,0.5530498623847961,0.3141342474489796,0.038616716861724854,-0.20636749267578125,-0.2705476721938775
GUJCLsTnqTA_000174,1621,30,15,531,4579,0.8145209550857544,0.7070132493972778,0.3660116390306122,0.7740920186042786,0.6129831671714783,0.2650669642857143,-0.04042893648147583,-0.09403008222579956,-0.10094467474489788
GsBd9c0-Mk4_000330,1658,97,96,310,4264,0.8484466075897217,0.7182555198669434,0.3425741390306122,0.8203138113021851,0.6170480251312256,0.2552614795918367,-0.02813279628753662,-0.10120749473571777,-0.08731265943877548
GvRM_UnjJoE_000030,1665,638,99,11,8592,0.7898029685020447,0.6796363592147827,0.4652822066326531,0.7641211748123169,0.5809857249259949,0.3085140306122449,-0.025681793689727783,-0.09865063428878784,-0.15676817602040816
H4rdJlSSt5Y_000030,1677,1749,385,40,2076,0.6937438249588013,0.6496008634567261,0.226821588010204,0.7378470301628113,0.6594979763031006,0.227180325255102,0.04410320520401001,0.009897112846374512,0.0003587372448980164
HLsRePLObfI_000030,1704,38,76,220,6525,0.8432872891426086,0.6781134605407715,0.4181281887755102,0.7857285141944885,0.6046711802482605,0.2859733737244898,-0.05755877494812012,-0.07344228029251099,-0.13215481505102045
HOqx0IZGgBk_000286,1715,721,0,265,3535,0.7985156178474426,0.7390755414962769,0.5463767538265306,0.7697992324829102,0.6231660842895508,0.4850127551020408,-0.02871638536453247,-0.11590945720672607,-0.06136399872448983
H_-2X4LNDH0_000001,1733,0,0,191,10989,0.8424444198608398,0.7864470481872559,0.6519052933673469,0.8136013746261597,0.7255061268806458,0.4290896045918367,-0.028843045234680176,-0.06094092130661011,-0.22281568877551022
HaLZD-2ppdU_000008,1734,0,0,271,8735,0.8861803412437439,0.7877140045166016,0.5030891262755102,0.8362263441085815,0.7104995846748352,0.3236009247448979,-0.049953997135162354,-0.07721441984176636,-0.1794882015306123
HhvCh6gOZS8_000372,1746,1571,2200,0,207,0.4986812174320221,,0.1748046875,0.6519608497619629,,0.2458346619897959,0.1532796323299408,,0.0710299744897959
Hjyl1n_1muU_000006,1752,3520,195,24,6487,0.7374788522720337,0.6909005641937256,0.6343869579081632,0.7690759301185608,0.6019473075866699,0.5786631058673469,0.0315970778465271,-0.08895325660705566,-0.05572385204081631
HoO07sydAZI_000030,1759,83,594,730,6526,0.8060178160667419,0.729592502117157,0.5579958545918368,0.7735868096351624,0.6590986251831055,0.4268773915816326,-0.03243100643157959,-0.07049387693405151,-0.13111846301020413
IT7iv85SaUQ_000086,1818,52,145,293,2886,0.8213939666748047,0.6528963446617126,0.2812101403061224,0.7870343923568726,0.5849641561508179,0.2217793367346938,-0.03435957431793213,-0.06793218851089478,-0.0594308035714286
IZQPvlIJEoI_000030,1831,2777,20,416,5002,0.6432084441184998,0.5982220768928528,0.4774194834183674,0.6823979616165161,0.5785559415817261,0.4251833545918367,0.03918951749801636,-0.01966613531112671,-0.05223612882653067
IckvLvmXEBk_000330,1834,332,89,80,7815,0.8297425508499146,0.7930634021759033,0.5781449298469388,0.8153737783432007,0.7001138925552368,0.4291892538265306,-0.014368772506713867,-0.0929495096206665,-0.14895567602040816
JW3fRqCF5bY_000130,1912,3480,1736,0,1415,0.6575140953063965,0.6946653127670288,0.3374521683673469,0.7640597820281982,0.7288942337036133,0.4132055165816326,0.10654568672180176,0.03422892093658447,0.0757533482142857
JixXL5s6fnE_000070,1928,90,0,2348,10765,0.7508516311645508,0.7078022956848145,0.5567402742346939,0.6993562579154968,0.6309661865234375,0.2971938775510204,-0.051495373249053955,-0.07683610916137695,-0.25954639668367346
Ju7Kg_H2iZQ_000030,1940,0,122,0,6407,0.8844408988952637,0.7690362930297852,0.4919682716836734,0.875605583190918,0.7051351070404053,0.3667091836734694,-0.008835315704345703,-0.06390118598937988,-0.12525908801020402
KI9v2anRrw4_000048,1974,0,0,225,6211,0.8849958181381226,0.7411340475082397,0.4329559948979591,0.8353159427642822,0.638695478439331,0.3046875,-0.04967987537384033,-0.10243856906890869,-0.1282684948979591
KSx1Y32_Wd0_000062,1984,0,0,501,9821,0.870519757270813,0.8267421722412109,0.6208545918367347,0.7990103960037231,0.6775881052017212,0.4151387117346938,-0.07150936126708984,-0.14915406703948975,-0.20571588010204095
KUoMl-m6w-o_000026,1986,1102,413,71,2464,0.7351495027542114,0.6723422408103943,0.3804807079081632,0.7749695777893066,0.6037087440490723,0.3601522640306122,0.039820075035095215,-0.06863349676132202,-0.020328443877551006
KVuoi20iigU_000280,1988,123,0,93,2519,0.8154625296592712,0.7703224420547485,0.2529496173469387,0.7765717506408691,0.6815056800842285,0.2033442283163265,-0.0388907790184021,-0.08881676197052002,-0.04960538903061221
KXuB62SMFvA_000030,1992,334,4,0,7056,0.6680994629859924,0.7299808859825134,0.3137356505102041,0.6895637512207031,0.6935445070266724,0.1798469387755102,0.021464288234710693,-0.036436378955841064,-0.13388871173469388
KYnOCgdquQU_000345,1993,3242,289,53,496,0.6895005106925964,0.4907552003860473,0.3151307397959184,0.7478929758071899,0.531316876411438,0.3745615433673469,0.058392465114593506,0.04056167602539068,0.05943080357142855
KlTTpDOhFUg_000063,2011,0,0,566,9349,0.835043728351593,0.6821079254150391,0.5209462691326531,0.7871023416519165,0.5848467350006104,0.3233418367346938,-0.047941386699676514,-0.09726119041442871,-0.19760443239795927
Klg9f9U3kDQ_000552,2012,1185,1980,520,6588,0.7318989634513855,0.6948193907737732,0.3801219706632653,0.7606898546218872,0.6395303010940552,0.3015385841836734,0.02879089117050171,-0.05528908967971802,-0.0785833864795919
KpzZokdRUuY_000040,2020,0,0,357,9628,0.9135845899581908,0.7888087630271912,0.6113081951530612,0.7833609580993652,0.6689268946647644,0.4123086734693877,-0.13022363185882557,-0.11988186836242676,-0.19899952168367352
Krasofv8pvM_000300,2024,0,0,165,3826,0.8455332517623901,0.7335309982299805,0.3083745216836734,0.8100056052207947,0.6677375435829163,0.2288345025510204,-0.03552764654159546,-0.06579345464706421,-0.07954001913265302
KwoVfQeJmiE_000073,2031,478,71,167,11933,0.7328431606292725,0.8587568998336792,0.5928730867346939,0.7148146629333496,0.8133584856987,0.3626634247448979,-0.01802849769592285,-0.04539841413497925,-0.23020966198979598
LA4CTzhrLu8_000008,2053,1721,112,741,4638,0.7441275715827942,0.6649488210678101,0.5995097257653061,0.7562071681022644,0.637797474861145,0.5288384885204082,0.012079596519470215,-0.02715134620666504,-0.07067123724489799
LDoXsip0BEQ_000177,2064,70,113,169,3491,0.7883439660072327,0.6895948648452759,0.2786391900510204,0.7704138159751892,0.6391170620918274,0.2093431122448979,-0.017930150032043457,-0.050477802753448486,-0.06929607780612249
LUg8N2STi2k_000540,2081,3471,802,96,1220,0.6649432182312012,0.6786456108093262,0.3646763392857143,0.7260014414787292,0.7066284418106079,0.4236088966836734,0.061058223247528076,0.02798283100128174,0.05893255739795911
LfXdaE7ph_I_000011,2094,3689,450,477,0,0.600263237953186,0.6172052621841431,0.3024553571428571,0.6718559265136719,0.6550211906433105,0.3754384566326531,0.07159268856048584,0.03781592845916748,0.07298309948979598
LhgaG9ZtdwI_000003,2097,52,182,329,3541,0.8500290513038635,0.6565141677856445,0.4289899553571428,0.823667585849762,0.5845940709114075,0.3565250318877551,-0.026361465454101562,-0.07192009687423706,-0.07246492346938771
LkJeC5nr8Is_000022,2104,419,312,359,3831,0.82636559009552,0.646632969379425,0.5717873086734694,0.815284252166748,0.5983440279960632,0.5028499681122449,-0.011081337928771973,-0.048288941383361816,-0.06893734056122447
Lyj48v3SEzs_000075,2112,0,0,0,9050,0.8462183475494385,0.8216845393180847,0.3983976403061224,0.8725817203521729,0.7475574016571045,0.218032525510204,0.026363372802734375,-0.07412713766098022,-0.1803651147959184
M4QNImtbFlQ_000030,2121,0,0,12,11066,0.9052543044090272,0.8507088422775269,0.5513392857142857,0.851593017578125,0.7470340728759766,0.3305564413265306,-0.05366128683090221,-0.10367476940155029,-0.22078284438775508
M7rGKqfZh6k_000030,2128,0,0,14,6856,0.8981246948242188,0.7664607763290405,0.35546875,0.844437837600708,0.6820141077041626,0.2185507015306122,-0.05368685722351074,-0.08444666862487793,-0.1369180484693878
MDotfX0EyFg_000110,2139,0,0,544,7069,0.868939995765686,0.6992729306221008,0.5363121811224489,0.8119205236434937,0.5961745977401733,0.384586256377551,-0.05701947212219238,-0.10309833288192749,-0.15172592474489793
MPe6ztPtF0Y_000030,2162,5932,815,821,0,0.4976054728031158,,0.2245097257653061,0.5424020886421204,,0.3426139987244898,0.04479661583900457,,0.11810427295918369
NEUZUB2K1aI_000078,2233,0,0,2058,9653,0.8186982870101929,0.7498341202735901,0.6036352040816326,0.7278086543083191,0.6304223537445068,0.3702367665816326,-0.09088963270187378,-0.11941176652908325,-0.2333984375
NJUl3gPX07o_000030,2244,0,21,2640,9962,0.7857639193534851,0.6853997707366943,0.5726642219387755,0.7197092771530151,0.5696783661842346,0.3219268176020408,-0.06605464220046997,-0.11572140455245972,-0.25073740433673475
NJo3COkwasM_000017,2245,1356,400,15,2620,0.6612427830696106,0.5400789976119995,0.2163384885204081,0.712225615978241,0.5554255247116089,0.1988201530612245,0.05098283290863037,0.015346527099609375,-0.017518335459183604
NKfyi7q0JNU_000030,2246,0,0,106,8945,0.889434278011322,0.7830874919891357,0.4652822066326531,0.8502243757247925,0.6947653889656067,0.2848971619897959,-0.03920990228652954,-0.08832210302352905,-0.18038504464285715
NcIR-UiXJI0_000030,2264,1454,903,22,2488,0.7352811098098755,0.642707347869873,0.3848054846938775,0.7686996459960938,0.6357698440551758,0.3817562181122449,0.03341853618621826,-0.006937503814697266,-0.0030492665816325704
Ng9bw-BkB94_000030,2273,978,323,615,10189,0.790036141872406,0.7634962797164917,0.6256377551020408,0.8248211145401001,0.7466926574707031,0.4362444196428571,0.03478497266769409,-0.016803622245788574,-0.1893933354591837
Nqb7nw58q08_000030,2281,4005,30,313,1057,0.5086201429367065,0.7063075304031372,0.326171875,0.5732598304748535,0.6490489840507507,0.3792849170918367,0.06463968753814697,-0.057258546352386475,0.053113042091836704
NuvgBjmUW1g_000140,2289,0,0,877,6836,0.8375529050827026,0.6941291093826294,0.3840082908163265,0.7777301669120789,0.6170278191566467,0.230289381377551,-0.05982273817062378,-0.07710129022598267,-0.15371890943877548
O67-3jP1DUs_000443,2304,0,0,768,8233,0.8359925746917725,0.7077090740203857,0.8037906568877551,0.7944215536117554,0.6182597875595093,0.6244021045918368,-0.04157102108001709,-0.08944928646087646,-0.17938855229591832
OmlvTSN8aeo_000033,2360,0,0,3082,8994,0.8022057414054871,0.6838266849517822,0.6374162946428571,0.7299950122833252,0.5576714277267456,0.3967434630102041,-0.07221072912216187,-0.12615525722503662,-0.24067283163265302
OruJS8cr2qE_000005,2368,813,152,46,5017,0.7501668930053711,0.7353180646896362,0.5135323660714286,0.7734925746917725,0.7035174369812012,0.4318598533163265,0.023325681686401367,-0.03180062770843506,-0.08167251275510212
P-NCCepeHdI_000125,2372,235,38,234,10507,0.7979503870010376,0.8477429151535034,0.5924545599489796,0.7749654650688171,0.7604900002479553,0.3838289221938775,-0.02298492193222046,-0.0872529149055481,-0.20862563775510207
PAou66vfEPo_000371,2382,54,169,109,3113,0.807126522064209,0.6315920352935791,0.2650071747448979,0.8059144020080566,0.607010006904602,0.2052375637755102,-0.0012121200561523438,-0.02458202838897705,-0.05976961096938768
PLSAAmBa0Rc_000310,2398,92,291,6,4825,0.836281418800354,0.7241440415382385,0.3123007015306122,0.8432906866073608,0.7030781507492065,0.2236527423469387,0.007009267807006836,-0.021065890789031982,-0.08864795918367349
PPMAUKxAcXM_000086,2402,7812,2251,0,208,0.5630420446395874,0.7723739147186279,0.3599728954081632,0.6396890878677368,0.8142176866531372,0.5563815369897959,0.07664704322814941,0.04184377193450928,0.19640864158163268
PUwNDssbDXw_000000,2408,5946,799,741,2139,0.6705527305603027,0.4580160081386566,0.4313018176020408,0.7247930765151978,0.5221967697143555,0.5083306760204082,0.05424034595489502,0.06418076157569885,0.07702885841836737
PWLeqsU7nUI_000073,2409,4964,875,124,270,0.689727783203125,0.5619876384735107,0.475406568877551,0.7507699728012085,0.6154995560646057,0.5839245854591837,0.061042189598083496,0.05351191759109497,0.10851801658163268
PZACLpEasFU_000030,2414,8141,1043,389,415,0.5490185022354126,0.7911175489425659,0.3533561862244898,0.6258602142333984,0.7054719924926758,0.5203683035714286,0.07684171199798584,-0.08564555644989014,0.16701211734693883
PskdIQWvg3c_000021,2437,452,331,45,3319,0.7993379235267639,0.64176344871521,0.4374800701530612,0.81806880235672,0.630258321762085,0.3860411352040816,0.018730878829956055,-0.011505126953125,-0.05143893494897955
Q1CMSV81_ws_000030,2450,1783,324,71,5956,0.6182766556739807,0.7205432057380676,0.4081831951530612,0.6681747436523438,0.6394890546798706,0.3300581951530612,0.04989808797836304,-0.08105415105819702,-0.078125
QBMDnMRwQCc_000070,2462,0,0,170,4171,0.7956807613372803,0.7175478935241699,0.3559470663265306,0.780422031879425,0.6648682355880737,0.2694316007653061,-0.015258729457855225,-0.05267965793609619,-0.08651546556122452
QBk4A5qgzNc_000200,2464,0,0,0,6276,0.9066479802131652,0.7940504550933838,0.4108139349489796,0.8961391448974609,0.725700318813324,0.2857342155612244,-0.010508835315704235,-0.06835013628005981,-0.1250797193877552
QFnwnAHcttY_000030,2469,24,0,839,7366,0.7490848302841187,0.736833393573761,0.5503427933673469,0.6915385127067566,0.6828223466873169,0.3872967155612244,-0.05754631757736206,-0.05401104688644409,-0.1630460778061225
QKhVI1l78Uc_000014,2477,0,0,993,9550,0.8603830337524414,0.7928723096847534,0.6785514987244898,0.7764139175415039,0.6980057954788208,0.4684311224489796,-0.0839691162109375,-0.09486651420593262,-0.21012037627551022
QdcUajqXkvs_000006,2502,361,102,620,5636,0.7729688882827759,0.7735459804534912,0.4018654336734694,0.7532444000244141,0.7284219861030579,0.2864118303571428,-0.019724488258361816,-0.04512399435043335,-0.11545360331632659
RHYNFIUe7H8_000001,2562,0,0,824,10005,0.8364847302436829,0.7274531126022339,0.6305404974489796,0.7859306335449219,0.6399039030075073,0.4147201849489796,-0.050554096698760986,-0.08754920959472656,-0.21582031249999994
RhmN8ktt5FI_000320,2590,0,0,1240,6410,0.8271393179893494,0.7678249478340149,0.6128826530612245,0.7889519929885864,0.6715221405029297,0.4604193239795918,-0.03818732500076294,-0.0963028073310852,-0.15246332908163268
SAFlijpaj0Q_000024,2628,341,317,276,6382,0.7571711540222168,0.7423714399337769,0.4379783163265306,0.732269823551178,0.6699464917182922,0.3183992346938775,-0.02490133047103882,-0.07242494821548462,-0.11957908163265313
SHkCnBJoZkc_000010,2637,6,0,29,4246,0.8637206554412842,0.7813259363174438,0.3495894451530612,0.8466616868972778,0.7226613759994507,0.2645089285714285,-0.017058968544006348,-0.058664560317993164,-0.08508051658163268
SRjsxeOWFnw_000030,2647,0,0,0,6985,0.9071635603904724,0.7879646420478821,0.4621133609693877,0.8931580185890198,0.6962724328041077,0.3229033801020408,-0.014005541801452637,-0.09169220924377441,-0.13920998086734693
SUFOgc9Pkd8_000030,2651,0,0,494,17436,0.8261814117431641,0.8527430295944214,0.7289142219387755,0.7760497331619263,0.7339351177215576,0.3715720663265306,-0.05013167858123779,-0.11880791187286377,-0.3573421556122449
SYH5NqTtNsI_000030,2658,0,35,692,5420,0.8158032894134521,0.7206313610076904,0.3878946109693877,0.7987658977508545,0.6493055820465088,0.266780931122449,-0.017037391662597656,-0.07132577896118164,-0.12111367984693872
ScQ2F8LTkuY_000021,2664,0,63,0,6393,0.902935266494751,0.815403938293457,0.4326570471938775,0.8846627473831177,0.7910858392715454,0.3065011160714285,-0.0182725191116333,-0.02431809902191162,-0.126155931122449
SyWbd9bOCps_000096,2689,0,0,5,7530,0.8891522288322449,0.843321681022644,0.4107940051020408,0.8390281200408936,0.7211176753044128,0.2606226084183674,-0.05012410879135132,-0.1222040057182312,-0.1501713966836734
T29-jYwTQ9A_000056,2696,354,162,0,8244,0.8171452879905701,0.7345813512802124,0.4284717793367347,0.8053633570671082,0.660481333732605,0.2744539221938775,-0.011781930923461914,-0.07410001754760742,-0.1540178571428572
TZGKriaJKAY_000163,2729,15,0,1000,13329,0.8311818838119507,0.691781222820282,0.6455078125,0.7743403315544128,0.5714054107666016,0.3602319834183674,-0.05684155225753784,-0.12037581205368042,-0.2852758290816326
TZl2cGkWZL4_000030,2730,2747,414,6,5491,0.4452387392520904,0.462697684764862,0.2532485650510204,0.5477252006530762,0.4909852147102356,0.2066924426020408,0.10248646140098577,0.02828752994537359,-0.04655612244897958
Ta9R_TuzIUM_000153,2734,0,0,10,4503,0.8590652346611023,0.7171474695205688,0.2774433992346938,0.8395024538040161,0.6415966749191284,0.1875,-0.01956278085708618,-0.07555079460144043,-0.0899433992346938
Ta9R_TuzIUM_000341,2735,0,0,740,7467,0.8552536964416504,0.7588222026824951,0.5392418686224489,0.8136271834373474,0.6591171026229858,0.3756776147959184,-0.04162651300430298,-0.09970510005950928,-0.16356425382653056
U2Z3gH8r1hE_000160,2763,3229,1416,108,1234,0.5172733664512634,0.4811111390590668,0.2407326211734693,0.6481134295463562,0.5812397003173828,0.3065609056122449,0.13084006309509277,0.10012856125831604,0.06582828443877561
U6_Ui8bpY9g_000042,2769,0,0,0,6120,0.9125971794128418,0.8077276945114136,0.3916613520408163,0.919186234474182,0.7342113256454468,0.2696906887755102,0.006589055061340221,-0.0735163688659668,-0.12197066326530609
U95UReP4mdo_000030,2775,0,5,3,12487,0.8928709030151367,0.8158695101737976,0.5901626275510204,0.8886268138885498,0.7591392993927002,0.3413384885204081,-0.004244089126586914,-0.05673021078109741,-0.24882413903061235
U_bYlL9ap-o_000060,2814,0,556,244,6675,0.8470084071159363,0.7210489511489868,0.3589764030612244,0.8368533849716187,0.6986090540885925,0.2321627869897959,-0.010155022144317627,-0.022439897060394287,-0.12681361607142852
UhEQ1E8XPp4_000003,2824,0,0,753,4365,0.8269344568252563,0.7178472280502319,0.3899872448979591,0.7857335805892944,0.5951993465423584,0.2879862882653061,-0.041200876235961914,-0.12264788150787354,-0.10200095663265302
UkKDHtVKDrc_000473,2826,434,1029,50,14128,0.803282618522644,0.772120475769043,0.6133211096938775,0.8394593000411987,0.7754681706428528,0.3599131058673469,0.03617668151855469,0.0033476948738098145,-0.2534080038265306
Up72EgZT_B0_000060,2833,6,88,621,3850,0.7965284585952759,0.6785575151443481,0.3478754783163265,0.786159873008728,0.6188160181045532,0.2606425382653061,-0.010368585586547852,-0.05974149703979492,-0.08723294005102039
UrluLxHLwQM_000110,2839,4085,2807,0,571,0.499388188123703,0.6121452450752258,0.4862085459183674,0.6131879687309265,0.7460638284683228,0.6121851084183674,0.11379978060722351,0.13391858339309692,0.1259765625
Uv3K_pEUlX8_000020,2847,0,0,21,8620,0.9114454388618468,0.8183783292770386,0.4786352040816326,0.8716870546340942,0.7133666276931763,0.3064213966836734,-0.039758384227752575,-0.1050117015838623,-0.17221380739795922
Uvn7waPvseo_000030,2848,4156,0,237,1291,0.43707275390625,0.87305748462677,0.2108179209183673,0.4636715054512024,0.8144811391830444,0.2631935586734694,0.026598751544952393,-0.058576345443725586,0.052375637755102095
V2OjPsg7ydY_000060,2856,1243,504,675,5490,0.7684513330459595,0.725197434425354,0.4136639030612244,0.7480976581573486,0.6997590065002441,0.3256138392857143,-0.02035367488861084,-0.025438427925109863,-0.08805006377551011
V5a0OUeceeY_000042,2861,0,0,214,2724,0.851213812828064,0.6972135305404663,0.2711455676020408,0.8262377977371216,0.6313982605934143,0.2125916772959183,-0.024976015090942383,-0.065815269947052,-0.058553890306122486
VMbJTgzMhKE_000030,2875,237,50,13,2516,0.81745445728302,0.6971533298492432,0.3207310267857143,0.8136822581291199,0.6531987190246582,0.2760483099489796,-0.0037721991539001465,-0.04395461082458496,-0.04468271683673469
VSxoWInFsIA_000030,2883,0,0,95,11636,0.8728184700012207,0.7318730354309082,0.58203125,0.839266836643219,0.6541188955307007,0.3482342155612244,-0.03355163335800171,-0.07775413990020752,-0.23379703443877559
VeXcCHo5iMI_000030,2899,80,117,301,5542,0.7309343814849854,0.7020431756973267,0.3852838010204081,0.7256677150726318,0.6624712944030762,0.2727598852040816,-0.005266666412353516,-0.03957188129425049,-0.11252391581632648
VeiJYltEZFc_000034,2900,0,0,529,5599,0.8812431693077087,0.7630932927131653,0.3703364158163265,0.8431559801101685,0.6681671142578125,0.2482063137755102,-0.03808718919754028,-0.09492617845535278,-0.12213010204081629
Vf2KIuN4VOw_000013,2901,4337,264,23,266,0.6429571509361267,0.5720081925392151,0.4018654336734694,0.7062214612960815,0.5888609886169434,0.4878029336734694,0.06326431035995483,0.01685279607772827,0.0859375
VfXAJJFrmnw_000028,2903,0,781,513,12516,0.8225754499435425,0.7804534435272217,0.612922512755102,0.7802896499633789,0.7352273464202881,0.3688217474489796,-0.042285799980163574,-0.045226097106933594,-0.2441007653061224
VuXmHBFFkPw_000030,2923,0,0,0,5040,0.9281075596809388,0.7815766334533691,0.3515425701530612,0.8688740134239197,0.7204574346542358,0.2510961415816326,-0.059233546257019154,-0.0611191987991333,-0.10044642857142855
WJORWlj6BW8_000030,2954,411,838,63,4478,0.8171918392181396,0.8545798063278198,0.3865792410714285,0.8105027675628662,0.7864947319030762,0.3209701849489796,-0.0066890716552734375,-0.06808507442474365,-0.06560905612244888
WTQhmOYZNJQ_000024,2966,0,0,2001,8320,0.8410004377365112,0.824330747127533,0.658820950255102,0.7589075565338135,0.6903477907180786,0.453125,-0.08209288120269775,-0.13398295640945435,-0.205695950255102
Weu8nsJRMqE_000030,2987,2050,960,0,13,0.7012847661972046,0.5958265066146851,0.1857860331632653,0.7751128673553467,0.6342363357543945,0.2455157844387755,0.07382810115814209,0.03840982913970947,0.059729751275510196
Wqv0fvaXGM4_000052,3004,0,0,862,11832,0.8635728359222412,0.7247027158737183,0.5891860650510204,0.7772923707962036,0.6155973672866821,0.3361965880102041,-0.0862804651260376,-0.10910534858703613,-0.25298947704081637
WsKJwVVs-MY_000000,3010,0,18,71,9867,0.8763400316238403,0.8621929287910461,0.6603156887755102,0.8361742496490479,0.7359020709991455,0.4626116071428571,-0.04016578197479248,-0.12629085779190063,-0.19770408163265307
XAgppw__ZD4_000064,3029,0,0,28,6193,0.909934103488922,0.8019231557846069,0.4040577168367347,0.8657921552658081,0.7273452281951904,0.2800741390306122,-0.0441419482231139,-0.0745779275894165,-0.12398357780612251
XHQGUbMSPTM_000030,3038,2647,1329,0,4204,0.5554713606834412,0.7224860191345215,0.4280731823979591,0.6639398336410522,0.731487512588501,0.4235291772959184,0.10846847295761108,0.009001493453979492,-0.004544005102040727
XHukxF8iWE0_000400,3040,0,0,146,15613,0.8505828976631165,0.7643692493438721,0.5485291772959183,0.8165395259857178,0.6485161781311035,0.2344547193877551,-0.03404337167739868,-0.11585307121276855,-0.31407445790816324
XTFD-XHCo2Q_000000,3053,0,0,107,2902,0.8616336584091187,0.6728603839874268,0.3188974808673469,0.8272500038146973,0.6216968297958374,0.2589285714285714,-0.03438365459442139,-0.051163554191589355,-0.05996890943877553
XZhLMTOmM9w_000030,3063,712,25,827,4948,0.7481712102890015,0.7233613729476929,0.4088807397959184,0.7669943571090698,0.6829853057861328,0.3084741709183674,0.01882314682006836,-0.04037606716156006,-0.100406568877551
XdNW5tS4u3w_000014,3068,3743,4517,0,633,0.5435022115707397,0.7835854887962341,0.260383450255102,0.8288894891738892,0.8953186273574829,0.4123883928571428,0.2853872776031494,0.11173313856124878,0.15200494260204078
YGj2ZPZ5cew_000290,3122,0,0,807,11838,0.8494065999984741,0.7840287089347839,0.7175143494897959,0.819277286529541,0.727231502532959,0.4655014349489796,-0.030129313468933105,-0.05679720640182495,-0.25201291454081626
YIN5D9ffrtE_000031,3124,0,35,0,7051,0.8530418872833252,0.7376220226287842,0.2755899234693877,0.8943241834640503,0.7323906421661377,0.1357621173469387,0.0412822961807251,-0.005231380462646484,-0.13982780612244902
YOEGhE-dE4g_000326,3132,2206,346,54,258,0.6887738108634949,0.6601002216339111,0.2584701849489796,0.7390855550765991,0.6414290070533752,0.3031130420918367,0.05031174421310425,-0.01867121458053589,0.044642857142857095
