scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a,d_neg_mean,d_neg_min,d_neg_max,margin,violation,softplus_loss,normalized_margin,sample_index_res,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou_res,group_res,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes,margin_bucket,background_response,fp_area_ratio,gt_response,nearfp_response,gt_nearfp_gap,gt_nearfp_auroc,precision,coverage,activated_area,entropy,outside_inside_activation_ratio
144k,vggss,1062,AKxHQn994OI_000140,5.666038123308681e-05,5.248167872196064e-05,6.909405783517286e-05,5.881132892682217e-05,0.0001601804979145,5.248167872196064e-05,8.514189084962709e-05,0.0001601804979145,4.372731824071465e-05,3.2660212127666455e-05,4.178702511126176e-06,-2.848150961654028e-05,0.5135817140582821,0.4290767891610367,2.8638006437226835,1.1008310752164003,B_close,0.0067600403821462,False,8.514189084962709e-05,5.248167872196064e-05,0.0001601804979145,2.848150961654028e-05,False,0.6931329399065366,0.20085368871292272,1062,0.0087093431122448,1,0,378,0,4936,0.0223016075529471,0.8903167247772217,0.857922375202179,0.0323943495750427,0.63848876953125,1.0,0.0223016075529471,0.3905253507653061,0.9915782035853792,0.0290616479350934,0.8766565918922424,0.8171594142913818,0.0594971776008605,0.715789794921875,1.0,0.0290616479350934,0.2996851084183674,0.9909021114167796,0.0067600403821462,B_close,OVER,,,PERSISTENT_OVER,tiny,Q1,,,Q4,0.5358114838600159,0.3818160076530612,0.8903167247772217,0.857922375202179,0.0323943495750427,0.63848876953125,0.0223016075529471,1.0,0.3905253507653061,0.9915782035853792,43.83981693363893
144k,vggss,1063,AKxm4V3OylU_000030,2.373503775743302e-05,8.827597048366442e-05,1.2530550520750694e-05,6.710353045491502e-05,1.089604393200716e-05,1.089604393200716e-05,4.470152384783432e-05,8.827597048366442e-05,3.383180565974055e-05,3.3805479915827163e-05,1.283899382542586e-05,-2.0966486090401304e-05,0.7568378602685961,0.4745084655436219,2.339248401386188,0.9648279441411154,B_close,-0.0339086498378,False,4.470152384783432e-05,1.089604393200716e-05,8.827597048366442e-05,2.0966486090401297e-05,False,0.6931366973718492,0.30636381039961197,1063,0.3866390306122449,1,67,106,1524,1309,0.5925525940645384,0.6928771734237671,0.6454219818115234,0.0474551916122436,0.5994415283203125,0.7070618271827698,0.7853544028398031,0.3480947066326531,0.9889343686422236,0.5586439442267384,0.6644933223724365,0.593580424785614,0.0709128975868225,0.626129150390625,0.6319587826728821,0.8280426853978117,0.2950813137755102,0.9839854938019524,-0.0339086498378,B_close,GOOD,,,,very_large,Q3,,,Q3,0.3730089664459228,0.0747169961734693,0.6928771734237671,0.6454219818115234,0.0474551916122436,0.5994415283203125,0.7853544028398031,0.7070618271827698,0.3480947066326531,0.9889343686422236,0.19324742268041215
144k,vggss,1064,ALVS3Q_jNaU_000030,8.990334754344076e-05,8.318993059219792e-05,9.181336645269766e-05,4.688660192186944e-05,8.926761074690148e-05,4.688660192186944e-05,7.778937742841663e-05,9.181336645269766e-05,1.811470132757929e-05,3.0902775506547187e-05,4.301674562157132e-05,1.211397011502413e-05,0.2328685731448205,0.6150514156043017,2.332731604908527,1.0855284642205656,transition,0.0816300109400278,False,7.778937742841663e-05,4.688660192186944e-05,9.181336645269766e-05,-1.211397011502413e-05,True,0.6931532375633463,-0.07223909114016745,1064,0.1423788265306122,1,172,466,7,1648,0.5915540827597927,0.8031677007675171,0.6041431427001953,0.1990245580673217,0.923553466796875,0.9745240807533264,0.6008457754379909,0.2309271364795918,0.9911669795333976,0.6731840936998206,0.8336067199707031,0.6180441379547119,0.2155625820159912,0.9601287841796876,0.997620403766632,0.6742667928098391,0.2106584821428571,0.9885742502148722,0.0816300109400278,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,,Q1_lowest,0.4072205126285553,0.0921755420918367,0.8031677007675171,0.6041431427001953,0.1990245580673217,0.923553466796875,0.6008457754379909,0.9745240807533264,0.2309271364795918,0.9911669795333976,0.6473964165733482
144k,vggss,1065,ALdjQ9kbwd8_000030,1.1588761481107213e-05,6.765777652617544e-05,3.5374858271097764e-05,4.300332511775196e-05,1.1044582606700716e-05,1.1044582606700716e-05,3.927013563043147e-05,6.765777652617544e-05,2.0196843123218104e-05,2.822555302373076e-05,5.441788744064979e-07,-2.7681374149324256e-05,0.5143054078877954,0.5546484789091429,2.590037011998348,1.1302835898512482,B_close,0.0405328653589182,False,3.927013563043147e-05,1.1044582606700716e-05,6.765777652617544e-05,2.7681374149324256e-05,False,0.693133339968653,0.544277897814778,1065,0.217235331632653,1,3,1,318,1063,0.767012773586315,0.8197228908538818,0.6606048345565796,0.1591180562973022,0.8456573486328125,0.9420183300971984,0.8050176401411211,0.2542051977040816,0.9814460729367048,0.8075456389452332,0.7907068729400635,0.6028754711151123,0.1878314018249511,0.8844146728515625,0.9131192564964294,0.8747583055018456,0.2267617984693877,0.9786626667704212,0.0405328653589182,B_close,GOOD,,,,large,Q2,,,Q4,0.3070806860923767,0.0495655293367346,0.8197228908538818,0.6606048345565796,0.1591180562973022,0.8456573486328125,0.8050176401411211,0.9420183300971984,0.2542051977040816,0.9814460729367048,0.22816513761467855
144k,vggss,1066,ALtDtYnWFuo_000030,1.3002754712942988e-05,2.594285979284905e-05,2.9233393433969468e-05,5.553181836148724e-05,6.088126974646002e-05,2.594285979284905e-05,4.289733533369144e-05,6.088126974646002e-05,1.546940211713451e-05,1.6954475540842395e-05,-1.294010507990606e-05,-2.9894580620748457e-05,0.3606145229488155,0.4054328145773553,3.119589939543585,1.2381264965984506,B_close,0.0358207980244423,False,4.289733533369144e-05,2.594285979284905e-05,6.088126974646002e-05,2.989458062074845e-05,False,0.6931322333813457,0.5347859021519127,1066,0.2737165178571428,1,792,511,0,940,0.3010900745840504,0.6610097885131836,0.7515512704849243,-0.0905414819717407,0.3791351318359375,0.5731760859489441,0.3881082680076911,0.4042370854591837,0.9918846611068688,0.3369108726084928,0.6816929578781128,0.7717372179031372,-0.0900442600250244,0.3720855712890625,0.6308431625366211,0.4196454519035164,0.4114716198979591,0.989652667007716,0.0358207980244423,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q3,,,Q4,0.527189314365387,0.2473493303571428,0.6610097885131836,0.7515512704849243,-0.0905414819717407,0.3791351318359375,0.3881082680076911,0.5731760859489441,0.4042370854591837,0.9918846611068688,0.9036697247706422
144k,vggss,1067,AMLJZImQ5Xk_000030,2.4599978132755496e-05,2.026708534685895e-05,6.161032797535881e-05,2.429812957416289e-05,1.890069506771397e-05,1.890069506771397e-05,3.1269059491023654e-05,6.161032797535881e-05,1.7629565442183734e-05,1.2368364423309686e-05,5.699283065041527e-06,-6.669081358268159e-06,0.5638022290771048,0.3381297585248431,3.363648486263198,1.2657141094666302,B_close,0.0172082367343303,False,3.1269059491023654e-05,1.890069506771397e-05,6.161032797535881e-05,6.6690813582681585e-06,False,0.6931438460248258,0.11936989650345699,1067,0.0481903698979591,1,0,0,0,9267,0.0589540412044374,0.9728736877441406,0.9431068897247314,0.0297667980194091,0.83502197265625,1.0,0.0589540412044374,0.8174226721938775,0.9972564790475282,0.0761622779387678,0.934855341911316,0.881709098815918,0.0531462430953979,0.7299346923828125,1.0,0.0761622779387678,0.6327327806122449,0.9948846493858096,0.0172082367343303,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q2,0.7531374096870422,0.7692323022959183,0.9728736877441406,0.9431068897247314,0.0297667980194091,0.83502197265625,0.0589540412044374,1.0,0.8174226721938775,0.9972564790475282,15.962365591397877
144k,vggss,1068,AMLvdc8Dbq4_000170,3.039257171622012e-05,2.657713230291847e-05,1.9788001736742444e-05,9.152653365163133e-05,6.097002551541664e-05,1.9788001736742444e-05,4.971542330167722e-05,9.152653365163133e-05,2.87483307843869e-05,2.992742156493477e-05,1.0604569979477674e-05,-1.93228515854571e-05,0.5782577895382626,0.4896781464931657,2.540466380854781,1.0580422411793418,B_close,0.0251521927058533,False,4.971542330167722e-05,1.9788001736742444e-05,9.152653365163133e-05,1.9322851585457098e-05,False,0.6931375191808241,0.24121002329330624,1068,0.0887675382653061,1,0,1,0,1539,0.2576055523423944,0.8794975280761719,0.8054052591323853,0.0740922689437866,0.6969451904296875,1.0,0.2576055523423944,0.3445870535714285,0.9899433522760872,0.2827577450482478,0.9173208475112916,0.8082794547080994,0.1090413928031921,0.7633056640625,1.0,0.2827577450482478,0.3139349489795918,0.9847194763074176,0.0251521927058533,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q3,0.4726126790046692,0.2558195153061224,0.8794975280761719,0.8054052591323853,0.0740922689437866,0.6969451904296875,0.2576055523423944,1.0,0.3445870535714285,0.9899433522760872,2.8819039066008085
144k,vggss,1069,AMvZ3ANXNW0_000320,3.153091165586375e-05,9.71471945376834e-06,4.422117126523517e-05,1.4429079783440102e-05,3.058177389902994e-05,9.71471945376834e-06,2.4736686100368388e-05,4.422117126523517e-05,1.3653904601160066e-05,1.5021966646600047e-05,2.1816192202095408e-05,6.794225555495359e-06,0.5519698372595159,0.3918778541420638,3.3041328978347284,1.274817916456672,B_close,-0.0059173721845702,False,2.4736686100368388e-05,9.71471945376834e-06,4.422117126523517e-05,-6.794225555495359e-06,True,0.6931505776784932,-0.12074845391803463,1069,0.2014508928571428,1,0,0,762,1572,0.4155349536457028,0.7694860696792603,0.7955046892166138,-0.0260186195373535,0.4337310791015625,0.8203403353691101,0.4571365565907713,0.361507493622449,0.9901525328844876,0.4096175814611326,0.72578364610672,0.7353345155715942,-0.0095508694648742,0.481109619140625,0.7449544668197632,0.4764315090161341,0.3149912308673469,0.9870726259822024,-0.0059173721845702,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,,Q1_lowest,0.464616984128952,0.1962492028061224,0.7694860696792603,0.7955046892166138,-0.0260186195373535,0.4337310791015625,0.4571365565907713,0.8203403353691101,0.361507493622449,0.9901525328844876,0.9741788682231897
144k,vggss,1070,AMxnCzC33lo_000070,2.0211717128404416e-05,6.221521471161395e-05,6.3534957007505e-05,4.9103182391263545e-05,0.0001096061532734,4.9103182391263545e-05,7.111487684596796e-05,0.0001096061532734,2.29278881749405e-05,2.201169445470441e-05,-2.889146526285913e-05,-5.090315971756354e-05,0.3224063542232016,0.4386485724509177,3.043559238070034,1.1970449896217523,transition,-0.0716252223801017,False,7.111487684596796e-05,4.9103182391263545e-05,0.0001096061532734,5.090315971756354e-05,False,0.693121729303978,0.557374987339096,1070,0.7332589285714286,1,0,0,2756,105,0.7688220845792396,0.7520887851715088,0.7565776109695435,-0.0044888257980346,0.5128326416015625,0.782697319984436,0.9774617290655444,0.5871532206632653,0.9901378179891196,0.6971968621991379,0.7166566252708435,0.7060647010803223,0.0105919241905212,0.5467987060546875,0.7077897191047668,0.9789849624060152,0.5301339285714286,0.9883722948844368,-0.0716252223801017,transition,GOOD,,,,very_large,Q4,,,Q4,0.3284741342067718,0.0132334183673469,0.7520887851715088,0.7565776109695435,-0.0044888257980346,0.5128326416015625,0.9774617290655444,0.782697319984436,0.5871532206632653,0.9901378179891196,0.01804740160904539
144k,vggss,1071,AN_nK_tgQSc_000032,4.659316618926823e-05,1.3083636986266356e-05,1.0959652172459757e-05,1.5523381080129184e-05,1.3901169950258918e-05,1.0959652172459757e-05,1.3366960047278552e-05,1.5523381080129184e-05,1.643999319679664e-06,2.407307874818798e-06,3.563351401680848e-05,3.322620614198968e-05,0.1229897683441025,0.2735835535617394,3.9840254190164446,1.3842993911071717,C_aud_better,-0.1273985998509423,False,1.3366960047278552e-05,1.0959652172459757e-05,1.5523381080129184e-05,-3.322620614198968e-05,True,0.6931637938010139,-0.5541383528242032,1071,0.6688855229591837,1,1,19,5045,913,0.7954962181984873,0.775409460067749,0.6107481122016907,0.1646613478660583,0.8555755615234375,0.8273046612739563,0.9538958361962347,0.5801179846938775,0.992037361188738,0.6680976183475449,0.6921786069869995,0.5431921482086182,0.1489864587783813,0.7968902587890625,0.6770156621932983,0.980664652567976,0.4617745535714285,0.9896633286983716,-0.1273985998509423,C_aud_better,GOOD,,,,very_large,Q4,,,Q1_lowest,0.3651144206523895,0.0267458545918367,0.775409460067749,0.6107481122016907,0.1646613478660583,0.8555755615234375,0.9538958361962347,0.8273046612739563,0.5801179846938775,0.992037361188738,0.03998569811095877
144k,vggss,1072,ANxHyEeVnV8_000026,1.066947152139619e-05,1.4258536793931851e-05,8.98503276403062e-06,3.3357155189150944e-05,1.4460713828157168e-05,8.98503276403062e-06,1.7765359643817646e-05,3.3357155189150944e-05,9.265753057777188e-06,8.780326879787026e-06,1.6844387573655697e-06,-7.0958881224214565e-06,0.5215629316573771,0.3309477137788353,3.6811037722632425,1.338086642041016,B_close,0.0293757201624098,False,1.7765359643817646e-05,8.98503276403062e-06,3.3357155189150944e-05,7.0958881224214565e-06,False,0.693143632622178,0.24954914736941244,1072,0.0945671237244897,2,0,0,0,3765,0.1782829231636295,0.9072858691215516,0.8666887879371643,0.0405970811843872,0.64111328125,1.0,0.1782829231636295,0.5304328762755102,0.9935344916509664,0.2076586433260394,0.8917009234428406,0.8292280435562134,0.0624728798866272,0.6969451904296875,1.0,0.2076586433260394,0.4553970025510204,0.9887006925792592,0.0293757201624098,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q2,0.600460410118103,0.4358657525510204,0.9072858691215516,0.8666887879371643,0.0405970811843872,0.64111328125,0.1782829231636295,1.0,0.5304328762755102,0.9935344916509664,4.609062170706011
144k,vggss,1073,AO4Rp4DQXCw_000358,2.628959191497416e-05,3.547691449057311e-05,6.883153400849551e-05,6.981869228184223e-05,6.899362779222429e-05,3.547691449057311e-05,6.078019214328378e-05,6.981869228184223e-05,1.4613649233804388e-05,2.530327765271068e-05,-9.187322575598955e-06,-3.449060022830963e-05,0.2404344033555214,0.5479715793348789,2.714432043266452,1.1850801114213725,B_close,0.024409725903542,False,6.078019214328378e-05,3.547691449057311e-05,6.981869228184223e-05,3.449060022830962e-05,False,0.6931299354085313,0.39612593743319957,1073,0.1889349489795918,1,0,59,563,1988,0.5029817869231182,0.8308078646659851,0.7170042395591736,0.1138036251068115,0.7776947021484375,0.9875527620315552,0.5061908623952419,0.3686025191326531,0.9903701723548954,0.5273915128266603,0.8228236436843872,0.697785496711731,0.1250381469726562,0.7788238525390625,0.928164541721344,0.5498344060488658,0.3189373405612244,0.9883672724351198,0.024409725903542,B_close,GOOD,,,,large,Q2,,,Q4,0.4591153562068939,0.1820192920918367,0.8308078646659851,0.7170042395591736,0.1138036251068115,0.7776947021484375,0.5061908623952419,0.9875527620315552,0.3686025191326531,0.9903701723548954,0.9633966244725739
144k,vggss,1074,AOwwp601QZw_000130,2.056234734482132e-05,0.0001055937318596,8.300967601826414e-05,4.2562372982501984e-05,0.0001077719425666,4.2562372982501984e-05,8.47344308567699e-05,0.0001077719425666,2.620732067913266e-05,4.217205787426792e-05,-2.2000025637680665e-05,-6.417208351194859e-05,0.3092877406993147,0.722174330691523,1.808792015802084,0.8679198211711683,transition,0.0542911282695024,False,8.47344308567699e-05,4.2562372982501984e-05,0.0001077719425666,6.417208351194859e-05,False,0.6931150950329463,0.6094401367119767,1074,0.3029336734693877,1,218,26,558,2837,0.5059356313753077,0.7378491759300232,0.7451626062393188,-0.0073134303092956,0.5091705322265625,0.757039487361908,0.6040102881738492,0.3796835140306122,0.9871884947690795,0.5602267596448102,0.7344983220100403,0.7084558606147766,0.0260424613952636,0.550506591796875,0.7346710562705994,0.7023270440251572,0.3168845663265306,0.98268556056028,0.0542911282695024,transition,GOOD,,,,very_large,Q3,,,Q5_highest,0.3958247005939483,0.1503507653061224,0.7378491759300232,0.7451626062393188,-0.0073134303092956,0.5091705322265625,0.6040102881738492,0.757039487361908,0.3796835140306122,0.9871884947690795,0.49631578947368415
144k,vggss,1075,APag9oaOG_w_000674,2.357790435780771e-05,4.996515053790063e-05,0.0001076921325875,0.0001513643364887,4.928274211124517e-05,4.928274211124517e-05,8.957609043136472e-05,0.0001513643364887,4.283269432438515e-05,4.029334832011955e-05,-2.570483775343746e-05,-6.599818607355701e-05,0.4781710623685296,0.4759039610339627,2.2516228328426298,0.9057966540621476,B_close,0.0289720413802415,False,8.957609043136472e-05,4.928274211124517e-05,0.0001513643364887,6.599818607355701e-05,False,0.6931141820113786,0.5832598806013379,1075,0.0880899234693877,1,22,2978,0,6938,0.1629432032899855,0.8409510254859924,0.8403164148330688,0.0006346106529235,0.468841552734375,0.9950225949287416,0.1630761244391709,0.5374880420918368,0.9945285841631704,0.191915244670227,0.8637533187866211,0.7766188383102417,0.0871344804763794,0.72503662109375,1.0,0.191915244670227,0.4590043048469387,0.992687636205585,0.0289720413802415,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q5_highest,0.5891705751419067,0.449836575255102,0.8409510254859924,0.8403164148330688,0.0006346106529235,0.468841552734375,0.1630761244391709,0.9950225949287416,0.5374880420918368,0.9945285841631704,5.106561085972854
144k,vggss,1076,AQ3TnlK8dS8_000584,2.9037521017016843e-05,3.633414235082455e-05,9.534120908938348e-05,6.458789721364155e-05,3.968615783378482e-05,3.633414235082455e-05,5.89873516219086e-05,9.534120908938348e-05,2.3657308784056546e-05,2.265320927108405e-05,-7.296621333807707e-06,-2.994983060489176e-05,0.4010573137050272,0.4304294694035732,2.841358907036833,1.1509954447275004,B_close,0.0424968751060863,False,5.89873516219086e-05,3.633414235082455e-05,9.534120908938348e-05,2.994983060489176e-05,False,0.6931322057567669,0.34024281281839475,1076,0.4016860650510204,1,3,552,968,4731,0.5128663218931202,0.7353895902633667,0.7008435726165771,0.0345460176467895,0.6147308349609375,0.8118581175804138,0.5820438942837833,0.5602877869897959,0.9953501511356744,0.5553631969992066,0.706099271774292,0.6536215543746948,0.0524777173995971,0.6412506103515625,0.7639791369438171,0.6703818189733989,0.4577686543367347,0.9937223488780554,0.0424968751060863,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,,Q4,0.5417965650558472,0.2341757015306122,0.7353895902633667,0.7008435726165771,0.0345460176467895,0.6147308349609375,0.5820438942837833,0.8118581175804138,0.5602877869897959,0.9953501511356744,0.5829818903497891
144k,vggss,1077,AS_f4Rn-hAc_000007,5.884793608856853e-06,6.690062946290709e-06,2.172879430872854e-05,1.549341504869517e-05,8.452700967609417e-06,6.690062946290709e-06,1.3091243317830958e-05,2.172879430872854e-05,5.97638898978116e-06,6.401180371540249e-06,-8.05269337433856e-07,-7.206449708974105e-06,0.4565180590327127,0.3114187942299958,3.819253985024718,1.361970856987014,transition,0.0784938907752465,False,1.3091243317830958e-05,6.690062946290709e-06,2.172879430872854e-05,7.206449708974105e-06,False,0.6931435773415825,0.379765772856039,1077,0.1468829719387755,1,0,0,674,5363,0.3424379120606751,0.8665493726730347,0.8246849179267883,0.0418644547462463,0.6494140625,0.937313437461853,0.3504642078027497,0.3928372130102041,0.9892041710950128,0.4209318028359217,0.8140293955802917,0.7359142303466797,0.078115165233612,0.6942596435546875,0.8458616137504578,0.4559017112768758,0.2725207270408163,0.9818698971685524,0.0784938907752465,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,,Q2,0.4737918674945831,0.2551618303571428,0.8665493726730347,0.8246849179267883,0.0418644547462463,0.6494140625,0.3504642078027497,0.937313437461853,0.3928372130102041,0.9892041710950128,1.7371777476255086
144k,vggss,1078,AScmP_vDPhs_000001,1.805178908398375e-05,5.603538011200726e-05,6.287092401180416e-05,4.244032606948167e-05,4.859553155256435e-05,4.244032606948167e-05,5.248554043646436e-05,6.287092401180416e-05,7.6892141101099e-06,1.0045214366982693e-05,-2.438853698549792e-05,-3.443375135248061e-05,0.1465015706453089,0.3518685697722791,3.693362401763465,1.3446848156584272,transition,-0.0691984720456058,False,5.248554043646436e-05,4.244032606948167e-05,6.287092401180416e-05,3.443375135248061e-05,False,0.6931299638324795,0.4881635170826119,1078,0.5732621173469388,3,232,104,3065,1169,0.4101364413190261,0.6041616201400757,0.7620944380760193,-0.1579328179359436,0.2907333374023437,0.5089347958564758,0.6787370178041543,0.4298469387755102,0.9908617555959508,0.3409379692734203,0.5410793423652649,0.6862871646881104,-0.1452078223228454,0.3030853271484375,0.4104436039924621,0.6681380871533673,0.3521603954081632,0.9899089000360346,-0.0691984720456058,transition,MIXED,,,,very_large,Q4,,,Q4,0.4529168009757995,0.1380939094387755,0.6041616201400757,0.7620944380760193,-0.1579328179359436,0.2907333374023437,0.6787370178041543,0.5089347958564758,0.4298469387755102,0.9908617555959508,0.24089139201780002
144k,vggss,1079,ATAL-_Dblvg_000000,3.0077713745413348e-05,4.240776252117939e-05,2.863109875761438e-05,6.378533271345077e-06,1.412212532159174e-05,6.378533271345077e-06,2.2884879967932648e-05,4.240776252117939e-05,1.3814913353208862e-05,1.650634669658757e-05,2.369918047406827e-05,7.1928337774807005e-06,0.6036699066181234,0.4128703383086478,3.2621651312153377,1.269021423503942,B_close,0.0298618389668951,False,2.2884879967932648e-05,6.378533271345077e-06,4.240776252117939e-05,-7.1928337774807005e-06,True,0.6931507769833012,-0.1358096939247613,1079,0.0442442602040816,1,0,159,0,3202,0.1334214796562293,0.8831658959388733,0.8015627861022949,0.0816031098365783,0.6888885498046875,1.0,0.1334214796562293,0.3316127232142857,0.9861436490848288,0.1632833186231244,0.8876291513442993,0.7951650619506836,0.0924640893936157,0.6963653564453125,1.0,0.1632833186231244,0.2709661989795918,0.9819363344805716,0.0298618389668951,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q1_lowest,0.4588841497898102,0.2873684630102041,0.8831658959388733,0.8015627861022949,0.0816031098365783,0.6888885498046875,0.1334214796562293,1.0,0.3316127232142857,0.9861436490848288,6.49504504504505
144k,vggss,1080,ATYQeoKUFeU_000039,1.1835340046673082e-05,0.000350650283508,0.0003223756793886,8.761160279391333e-05,0.0004253021324984,8.761160279391333e-05,0.0002964849245472,0.0004253021324984,0.0001263191938129,0.0002088733217533,-7.577626274724025e-05,-0.0002846495845005,0.4260560431727,0.999829866291278,1.0003403367661892,0.0017543351297171,B_close,-0.0257352757816979,False,0.0002964849245472,8.761160279391333e-05,0.0004253021324984,0.0002846495845005269,False,0.6930048658958683,0.9232269696973933,1080,0.1936782525510204,1,0,309,865,1163,0.5565766441610402,0.8143962621688843,0.7153233289718628,0.0990729331970214,0.696197509765625,0.9161350131034852,0.5864567551544694,0.302555006377551,0.9887813161077704,0.5308413683793423,0.7771085500717163,0.6749159097671509,0.1021926403045654,0.672088623046875,0.8271248936653137,0.5970880998365771,0.2682955994897959,0.985616820585408,-0.0257352757816979,B_close,GOOD,,,,large,Q2,,,Q5_highest,0.4193762242794037,0.1251195790816326,0.8143962621688843,0.7153233289718628,0.0990729331970214,0.696197509765625,0.5864567551544694,0.9161350131034852,0.302555006377551,0.9887813161077704,0.646017699115044
144k,vggss,1081,ATnl-fq5nAk_000030,1.131191402237164e-05,1.4051616744836792e-05,3.79442390112672e-05,7.527691923314705e-05,2.218969166278839e-05,1.4051616744836792e-05,3.736561666300986e-05,7.527691923314705e-05,2.3513044029768428e-05,2.3313999918173067e-05,-2.7397027224651538e-06,-2.605370264063822e-05,0.6292695298414598,0.4486048035680807,2.9123646433521104,1.1692667847794405,B_close,-0.0137176829933456,False,3.736561666300986e-05,1.4051616744836792e-05,7.527691923314705e-05,2.605370264063822e-05,False,0.6931341537934744,0.5352305619979184,1081,0.7307876275510204,1,587,0,1090,0,0.4374386385949602,0.5568422675132751,,,,0.4374386370182037,1.0,0.3196747448979591,0.9830947580099056,0.4237209556016145,0.5587947368621826,,,,0.4237209558486938,1.0,0.3096500318877551,0.985503595192908,-0.0137176829933456,B_close,UNDER,,,,very_large,Q4,,,Q4,0.1994696706533432,0.0,0.5568422675132751,,,,1.0,0.4374386370182037,0.3196747448979591,0.9830947580099056,0.0
144k,vggss,1082,AWcZq1PRcII_000020,6.641875370405614e-05,0.0002422963298158,0.0001337202120339,8.685565262567252e-05,0.0004473041044548,8.685565262567252e-05,0.0002275440747325,0.0004473041044548,0.0001388418606006,0.0001406884221069,-2.043689892161637e-05,-0.0001611253210285,0.6101756803107633,0.8554574282584675,1.329672878401491,0.4246561990883175,B_close,0.0021930622912831,False,0.0002275440747325,8.685565262567252e-05,0.0004473041044548,0.00016112532102844385,False,0.6930666211446022,0.5481146080178765,1082,0.1528818558673469,1,809,3568,0,1055,0.2997553730560894,0.7899670004844666,0.788630485534668,0.0013365149497985,0.520050048828125,0.8945378661155701,0.3107367658379749,0.4401108099489796,0.992348664933253,0.3019484353473726,0.8536145091056824,0.764493465423584,0.0891210436820983,0.7397918701171875,1.0,0.3019484353473726,0.5063177614795918,0.990240293577818,0.0021930622912831,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,,Q5_highest,0.5074276328086853,0.303352200255102,0.7899670004844666,0.788630485534668,0.0013365149497985,0.520050048828125,0.3107367658379749,0.8945378661155701,0.4401108099489796,0.992348664933253,1.9842263068700303
144k,vggss,1083,AWet9qFT15M_000079,7.427898253808962e-06,5.3989311709301546e-05,8.817616617307067e-05,1.2168871762696654e-05,1.99316164071206e-05,1.2168871762696654e-05,4.356649151304737e-05,8.817616617307067e-05,3.01789500371407e-05,3.1397619750350714e-05,-4.740973508887691e-06,-3.6138593259238405e-05,0.6927101308606101,0.5001797399671033,2.5049461732028293,1.0440792624430826,A_ogl_help,0.1110940576873777,True,4.356649151304737e-05,1.2168871762696654e-05,8.817616617307067e-05,3.6138593259238405e-05,False,0.6931291114265654,0.7086778117315324,1083,0.3105070153061224,1,1949,585,166,1180,0.5720012177795819,0.7421637177467346,0.588018536567688,0.1541451811790466,0.750732421875,0.723555862903595,0.7319654567885202,0.3069395727040816,0.9895209378545744,0.6830952754669597,0.7727235555648804,0.5686780214309692,0.2040455341339111,0.86090087890625,0.8379974365234375,0.7870275483754295,0.3306162308673469,0.9855527623283282,0.1110940576873777,A_ogl_help,GOOD,,,,very_large,Q3,,,Q4,0.3841656744480133,0.0822704081632653,0.7421637177467346,0.588018536567688,0.1541451811790466,0.750732421875,0.7319654567885202,0.723555862903595,0.3069395727040816,0.9895209378545744,0.2649550706033376
