dataset,model,display,audio_swap_spearman,audio_map_difference,audio_swap_pearson,audio_swap_cosine,top10_jaccard,GT_response,NearFP_response,GT_NearFP_gap,GT_vs_NearFP_AUROC,S_CF_GT_vs_NearFP_AUROC,AUD_matched_S_CF_GT_vs_NearFP_AUROC,RemoveFP,AddTP,RemoveTP,AddFP,precision,coverage,cIoU,AUC
vggss,original_1.3g_final,1.3G,0.9754615950822624,0.00020327871607150882,0.9806626439094543,0.9999000430107117,0.8187680940059306,0.7979034993124157,0.7861899683628176,0.014974401860401549,0.5919623857614168,0.522942003950785,0.49994010287963003,0.0,0.0,0.0,0.0,0.49643870399451273,0.8677180259190166,0.42690965490500193,0.4229740209383482
vggss,cram_c3_stage1,8.7-S1,0.9733650007712137,0.0003328395541757345,0.9791982769966125,0.9997593760490417,0.8191670720897127,0.7309336136763552,0.7034150089771289,0.030410254480216302,0.5901137203816287,0.5351194739226237,0.5007600764820488,4845.657813105855,351.7002714230322,2300.5252035672743,953.176424970919,0.5441795946042858,0.7577253384851914,0.3912369135323769,0.4132318728189221
vggss,cram_c3_stage2,8.7-S2,0.9779387644321281,0.0002913419739343226,0.9826261401176453,0.9998046159744263,0.8382755550800292,0.7630600732678217,0.7203488923293616,0.045514206909781016,0.6255593936957632,0.5561120633527187,0.5092451894307701,3887.74098487786,441.61147731678943,1497.0044590926716,1053.7047305157037,0.5375669992972066,0.8109505163965264,0.4342768514928267,0.4296238852268321
