dataset,model,sample_index,sample_id,audio_swap_spearman,audio_swap_spearman_min,audio_swap_pearson,audio_swap_cosine,audio_map_mae,audio_top10_jaccard
vggss,cram_c3_stage1,2531,QxWre8D5a8c_000155,0.973125,0.950204081632653,0.985219,0.9999124,0.00021514823,0.7651515151515151
vggss,cram_c3_stage1,2532,QyvAU6kcHBw_000083,0.995344387755102,0.9920408163265306,0.99631923,0.999917,0.00020401666,0.8446969696969697
vggss,cram_c3_stage1,2533,QzMsoz4XIkM_000030,0.9753571428571428,0.9535714285714286,0.9749204,0.9996935,0.00040821213,0.8068181818181819
vggss,cram_c3_stage1,2534,Qzj4QGWPtFE_000029,0.9701403061224491,0.9458163265306122,0.99442583,0.99991494,0.00020023456,0.9772727272727273
vggss,cram_c3_stage1,2535,Qzld9zDqrHI_000079,0.974234693877551,0.9383673469387755,0.98093057,0.99985695,0.00027877768,0.7992424242424243
vggss,cram_c3_stage1,2536,R0NOe1JIC1U_000056,0.970625,0.9204081632653062,0.9776982,0.99984235,0.00028476008,0.8863636363636365
vggss,cram_c3_stage1,2537,R1RGIgC-xKw_000030,0.9760586734693877,0.9616326530612245,0.98157704,0.999737,0.00037127815,0.8484848484848484
vggss,cram_c3_stage1,2538,R1Tzk_uQGJ8_000304,0.9599234693877551,0.916530612244898,0.9730996,0.999715,0.0003669363,0.7992424242424243
vggss,cram_c3_stage1,2539,R1dfaoCfy88_000003,0.9707908163265306,0.9430612244897959,0.9761529,0.9995609,0.00048674358,0.7651515151515151
vggss,cram_c3_stage1,2540,R2Aq_j1TDSs_000040,0.9470535714285714,0.9202040816326531,0.9550933,0.9996648,0.00043969293,0.5705128205128205
vggss,cram_c3_stage1,2541,R2LpN5yc8DA_000271,0.9578443877551021,0.9187755102040817,0.96123,0.99979115,0.0003178583,0.7263986013986015
vggss,cram_c3_stage1,2542,R3urUtvSgkU_000030,0.9900255102040816,0.9848979591836735,0.991809,0.99974704,0.00036483156,0.9090909090909092
vggss,cram_c3_stage1,2543,R3ykwo65XIQ_000560,0.9808035714285714,0.9716326530612245,0.9869739,0.9998146,0.00032018268,0.7651515151515151
vggss,cram_c3_stage1,2544,R4b_-IT43P4_000030,0.9750255102040817,0.9618367346938775,0.9795126,0.9987542,0.00088422484,0.9545454545454546
vggss,cram_c3_stage1,2545,R4jlQEweREY_000030,0.9639540816326531,0.9325510204081633,0.97546136,0.9997494,0.00036533433,0.75
vggss,cram_c3_stage1,2546,R5FhPTwWpm8_000140,0.9911989795918368,0.9785714285714285,0.993611,0.9995799,0.00049952,0.9090909090909092
vggss,cram_c3_stage1,2547,R5dvHVDSXog_000048,0.9802295918367347,0.9601020408163266,0.98469317,0.9997601,0.00035893748,0.9318181818181819
vggss,cram_c3_stage1,2548,R60qQ3ag8y8_000100,0.9823341836734694,0.9734693877551021,0.9850435,0.9995334,0.0004986637,1.0
vggss,cram_c3_stage1,2549,R6hwadNOJcg_000052,0.9747193877551021,0.9291836734693878,0.97172886,0.999303,0.0005819632,1.0
vggss,cram_c3_stage1,2550,R6hwadNOJcg_000156,0.9817091836734695,0.970204081632653,0.9817154,0.9995385,0.0005127975,0.8181818181818182
vggss,cram_c3_stage1,2551,R9qOM83klNc_000081,0.9594260204081633,0.9423469387755102,0.9808873,0.99985003,0.00028384733,0.5505328005328005
vggss,cram_c3_stage1,2552,RCfTxRhPoNE_000071,0.9930229591836734,0.9809183673469388,0.99363697,0.9999119,0.00020962872,0.9772727272727273
vggss,cram_c3_stage1,2553,RCk6hxXs03M_000240,0.9762755102040817,0.9422448979591836,0.9856059,0.99983674,0.0002895675,0.803030303030303
vggss,cram_c3_stage1,2554,RDCeLCJp7NM_000000,0.9906505102040817,0.9833673469387755,0.9954302,0.99987054,0.00025640833,0.8712121212121212
vggss,cram_c3_stage1,2555,RDG7jY7P_8M_000088,0.9835841836734693,0.9666326530612245,0.9855112,0.9998987,0.00022481172,1.0
vggss,cram_c3_stage1,2556,RDnrb0xSkrs_000070,0.9463265306122449,0.9172448979591836,0.9684851,0.9998962,0.00024032907,0.510989010989011
vggss,cram_c3_stage1,2557,REDLY6m3Muw_000042,0.964375,0.9193877551020408,0.9780879,0.9998079,0.00031918118,0.7715201465201466
vggss,cram_c3_stage1,2558,RF3rog2YjYw_000030,0.9910459183673469,0.9863265306122448,0.9936998,0.9998781,0.00025377359,0.9090909090909092
vggss,cram_c3_stage1,2559,RFbWkL818XQ_000030,0.9780357142857143,0.9644897959183674,0.9847126,0.9991108,0.00069368206,0.6754079254079255
vggss,cram_c3_stage1,2560,RFeU64gTvGQ_000000,0.9784183673469388,0.9498979591836735,0.97952867,0.999838,0.00027715904,0.7680652680652681
vggss,cram_c3_stage1,2561,RGWC7icTM_E_000031,0.9608673469387755,0.9370408163265306,0.9638858,0.9998398,0.0002904952,0.7613636363636364
vggss,cram_c3_stage1,2562,RHYNFIUe7H8_000001,0.9805229591836735,0.9463265306122449,0.98479646,0.9998776,0.0002384554,0.8551864801864801
vggss,cram_c3_stage1,2563,RIQzc8Gx0q4_000026,0.950420918367347,0.931530612244898,0.9493547,0.9998718,0.00025962244,0.6375291375291374
vggss,cram_c3_stage1,2564,RJFdWGEdzP4_000160,0.9910204081632653,0.981326530612245,0.9945867,0.9998578,0.00027788276,0.9772727272727273
vggss,cram_c3_stage1,2565,RJtn6Td3rco_000068,0.9923724489795918,0.981938775510204,0.99535453,0.9995955,0.0005065752,1.0
vggss,cram_c3_stage1,2566,RMX2aviLZdo_000070,0.9642729591836735,0.916734693877551,0.9734018,0.9998412,0.0002821086,0.6427322677322678
vggss,cram_c3_stage1,2567,RObYRwt7b8U_000189,0.9866964285714286,0.9794897959183674,0.9902984,0.9998615,0.0002799344,0.9545454545454546
vggss,cram_c3_stage1,2568,RQIVLqDLQzA_000050,0.938826530612245,0.8823469387755102,0.9529519,0.9998281,0.00028008033,0.6724941724941724
vggss,cram_c3_stage1,2569,RSXUYIi95wo_000030,0.9752806122448979,0.9511224489795919,0.9809958,0.99981874,0.0002980525,0.7840909090909092
vggss,cram_c3_stage1,2570,RSgmATBcCwE_000110,0.9862372448979593,0.9775510204081632,0.9879068,0.9999117,0.00021103764,0.7992424242424243
vggss,cram_c3_stage1,2571,RSryuuvUfDM_000050,0.9886989795918367,0.9794897959183674,0.9922856,0.9987038,0.00086067023,1.0
vggss,cram_c3_stage1,2572,RTLGAJZ8WzM_000219,0.9926147959183673,0.9846938775510204,0.99658036,0.99988604,0.00025511818,0.840909090909091
vggss,cram_c3_stage1,2573,RWVuRwtjGek_000210,0.9634438775510203,0.935,0.9438127,0.99967635,0.00040422048,0.5705128205128205
vggss,cram_c3_stage1,2574,RXIRbazT2Rs_000270,0.9758418367346938,0.96,0.97831833,0.9998524,0.00027762924,0.7803030303030303
vggss,cram_c3_stage1,2575,RXSyVeHp2yA_000000,0.9829719387755103,0.9693877551020408,0.98827255,0.9998541,0.00027122535,0.9772727272727273
vggss,cram_c3_stage1,2576,RYO6ukdw9PM_000085,0.9801530612244898,0.9705102040816327,0.98161733,0.999784,0.0003500965,0.8863636363636365
vggss,cram_c3_stage1,2577,RZMgq7-EbUA_000024,0.9915943877551021,0.986938775510204,0.9953744,0.9998987,0.0002188768,0.9128787878787878
vggss,cram_c3_stage1,2578,RZajsvjHx74_000054,0.9899489795918368,0.985204081632653,0.9932722,0.9995087,0.0005270471,0.8636363636363638
vggss,cram_c3_stage1,2579,RZlDaLFuxxQ_000046,0.9856505102040817,0.9724489795918367,0.9893618,0.999866,0.00026361484,0.9090909090909092
vggss,cram_c3_stage1,2580,RasfE1VmcKM_000172,0.9749617346938776,0.9430612244897959,0.98193264,0.999868,0.00026115167,0.9318181818181819
vggss,cram_c3_stage1,2581,RcVJVUfXWgU_000120,0.9621045918367348,0.931734693877551,0.9841647,0.99985063,0.00027577954,0.821969696969697
vggss,cram_c3_stage1,2582,RczMLTHyBKE_000250,0.9620280612244898,0.9380612244897959,0.9508448,0.9995302,0.0005334683,0.6981351981351982
vggss,cram_c3_stage1,2583,RdhHK4SbzTo_000030,0.9635459183673469,0.9489795918367347,0.9708736,0.9992476,0.0006620515,0.8257575757575758
vggss,cram_c3_stage1,2584,Rdu3_LWIlgE_000400,0.9680739795918367,0.9331632653061225,0.97316825,0.9998299,0.00029909718,0.9318181818181819
vggss,cram_c3_stage1,2585,RfbXTxSx8jo_000350,0.9746683673469387,0.9603061224489796,0.97583854,0.99984705,0.0002756591,0.7803030303030303
vggss,cram_c3_stage1,2586,Rg-vGSWc0sk_000458,0.9730739795918366,0.9624489795918367,0.98365366,0.99992466,0.00019961449,0.6427322677322677
vggss,cram_c3_stage1,2587,Rg971GlT_Ro_000021,0.978125,0.9703061224489796,0.98006856,0.99986994,0.00026162626,0.821969696969697
vggss,cram_c3_stage1,2588,RgyqhpOJFM4_000030,0.9421045918367347,0.8503061224489796,0.9588231,0.9995522,0.0004920935,0.6695804195804196
vggss,cram_c3_stage1,2589,Rhl5nDCU0u0_000060,0.9801785714285713,0.9687755102040816,0.98777825,0.9993106,0.000622848,0.8863636363636365
