row_type,dataset,method,feature_set,direction,AUROC,AUPRC,balanced_accuracy,F1,diagnostic_threshold,leakage_mean,leakage_std,extent_mean,extent_std,effect_size_cohen_d,Pearson_label,Spearman_label,num_pixels,note,accuracy,threshold,confusion_matrix,num_samples,positive_fraction
single_variable,vggss_144k,F34_agreement_core_similarity,prototype,lower=leakage,0.5829680235173647,0.5933010822313569,0.559774082208974,0.504590395480226,-0.788486436009407,0.7833949456364517,0.08879284437280568,0.8095535408674283,0.07083471841855118,-0.3256908062538611,-0.16072820211477237,-0.1437048321747518,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,vggss_144k,K34_agreement_core_similarity,prototype,lower=leakage,0.5891039312364681,0.5953860260465015,0.5615670805504505,0.5009948472016734,-0.8210080323624425,0.817765711249644,0.07504602404136293,0.8410024444738015,0.06036553366689919,-0.34120230916128375,-0.16817141323629628,-0.15433253609768546,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,vggss_144k,F34_AUD_core_similarity,prototype,lower=leakage,0.578653290229816,0.587693286137711,0.5572862970101753,0.45374851359199136,-0.7838185966829769,0.796531331085542,0.08321820304793616,0.8199079297689208,0.067279774255657,-0.3089290391070353,-0.1526541448735109,-0.1362314948975754,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,vggss_144k,K34_AUD_core_similarity,prototype,lower=leakage,0.5851001978472683,0.5895614093771999,0.558205208660182,0.5344355219650448,-0.8421155480900779,0.8291413435215167,0.0703661559351574,0.8499822827731929,0.05752031065663936,-0.3242968528265076,-0.16005794728747869,-0.1473978664457443,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,vggss_144k,F34_IMG_core_similarity,prototype,lower=leakage,0.588864318937378,0.5983910896921674,0.5653772020260881,0.5257288201917433,-0.797294813382905,0.7861365768126123,0.08751190458609096,0.813337962282199,0.06938292538836861,-0.3444548740516097,-0.1697285632538841,-0.15391751542142995,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,vggss_144k,K34_IMG_core_similarity,prototype,lower=leakage,0.5942402578516307,0.5999368855061328,0.566990900533417,0.543046357615894,-0.835461916634813,0.8207874123093584,0.07403994406955385,0.8447648097347116,0.059220430145875434,-0.35765311320588866,-0.1760340161461597,-0.16322891476183637,44618,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
linear_probe_OOF,vggss_144k,PREDICTION,PREDICTION,,0.5945160753113232,0.5784551124210953,0.5647048276480344,0.5726544622425629,,,,,,,,,,,0.5647048276480344,0.5,"[[12183, 10126], [9296, 13013]]",44618,0.5
linear_probe_OOF,vggss_144k,WITHOUT_PROTOTYPE,WITHOUT_PROTOTYPE,,0.6583645441180457,0.6484343185515187,0.6122641086556995,0.6098683023633411,,,,,,,,,,,0.6122641086556995,0.5,"[[13796, 8513], [8787, 13522]]",44618,0.5
linear_probe_OOF,vggss_144k,WITH_PROTOTYPE,WITH_PROTOTYPE,,0.6615016100707578,0.6548467157283253,0.6126002958447263,0.60947561058268,,,,,,,,,,,0.6126002958447263,0.5,"[[13845, 8464], [8821, 13488]]",44618,0.5
linear_probe_OOF,vggss_144k,PROTOTYPE_ONLY,PROTOTYPE_ONLY,,0.5953923350357688,0.5996086713781638,0.5660495764041418,0.5373697792220204,,,,,,,,,,,0.5660495764041418,0.5,"[[14011, 8298], [11064, 11245]]",44618,0.5
