dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C2,12345,best,0,10000130166,FP,0.869903564453125,0.6545682102628285,3995
flickr,C2,12345,best,0,10000130166,NearFP,0.867095947265625,0.6467810091971166,4023
flickr,C2,12345,best,0,10000130166,FarFP,,,0
flickr,C2,12345,best,0,10000130166,HighAUDFP,,,0
flickr,C2,12345,best,1,10007936344,FP,0.612640380859375,0.2764156450671337,3426
flickr,C2,12345,best,1,10007936344,NearFP,0.632781982421875,0.34331030954208236,3909
flickr,C2,12345,best,1,10007936344,FarFP,0.6327972412109375,0.07570831398049234,2153
flickr,C2,12345,best,1,10007936344,HighAUDFP,,,0
flickr,C2,12345,best,2,10008553263,FP,0.454254150390625,0.369126133553174,4852
flickr,C2,12345,best,2,10008553263,NearFP,0.545135498046875,0.5412087912087912,4732
flickr,C2,12345,best,2,10008553263,FarFP,0.32861328125,0.3278982261243505,5581
flickr,C2,12345,best,2,10008553263,HighAUDFP,0.19449013157894737,0.3303182579564489,2985
flickr,C2,12345,best,3,10009662863,FP,0.592315673828125,0.49295774647887325,3692
flickr,C2,12345,best,3,10009662863,NearFP,0.5168609619140625,0.4297478126608338,3886
flickr,C2,12345,best,3,10009662863,FarFP,0.701812744140625,0.6285885167464115,3344
flickr,C2,12345,best,3,10009662863,HighAUDFP,0.63671875,0.6697819314641744,321
flickr,C2,12345,best,4,10013411946,FP,0.5505828857421875,0.5733890214797136,3352
flickr,C2,12345,best,4,10013411946,NearFP,0.4524993896484375,0.4420176807072283,3846
flickr,C2,12345,best,4,10013411946,FarFP,0.660308837890625,0.7081736909323116,3132
flickr,C2,12345,best,4,10013411946,HighAUDFP,,,0
flickr,C2,12345,best,5,10016382545,FP,0.7543182373046875,0.7528735632183908,6960
flickr,C2,12345,best,5,10016382545,NearFP,0.718536376953125,0.739192876633635,6963
flickr,C2,12345,best,5,10016382545,FarFP,0.781402587890625,0.791875268201974,6991
flickr,C2,12345,best,5,10016382545,HighAUDFP,0.7236416103603603,0.6718227424749164,2392
flickr,C2,12345,best,6,10031203703,FP,0.5167694091796875,0.5029481132075472,3392
flickr,C2,12345,best,6,10031203703,NearFP,0.583740234375,0.5604493053502808,3383
flickr,C2,12345,best,6,10031203703,FarFP,,,0
flickr,C2,12345,best,6,10031203703,HighAUDFP,0.4095982142857143,0.4171717171717172,990
flickr,C2,12345,best,7,10035917404,FP,0.1025848388671875,0.13688029020556228,4135
flickr,C2,12345,best,7,10035917404,NearFP,0.09991455078125,0.1643059490084986,5648
flickr,C2,12345,best,7,10035917404,FarFP,0.10235595703125,0.009458749343142408,1903
flickr,C2,12345,best,7,10035917404,HighAUDFP,0.15703125,0.1346153846153846,260
flickr,C2,12345,best,8,10045181004,FP,0.81658935546875,0.9645441389290883,4146
flickr,C2,12345,best,8,10045181004,NearFP,0.8235321044921875,0.9666285714285714,4375
flickr,C2,12345,best,8,10045181004,FarFP,,,0
flickr,C2,12345,best,8,10045181004,HighAUDFP,0.9296875,1.0,21
flickr,C2,12345,best,9,10060697266,FP,0.366851806640625,0.2690517030139672,4081
flickr,C2,12345,best,9,10060697266,NearFP,0.3714599609375,0.2772585669781931,4173
flickr,C2,12345,best,9,10060697266,FarFP,,,0
flickr,C2,12345,best,9,10060697266,HighAUDFP,,,0
flickr,C2,12345,best,10,10061269855,FP,0.362701416015625,0.625133120340788,3756
flickr,C2,12345,best,10,10061269855,NearFP,0.368438720703125,0.6305210261835493,3781
flickr,C2,12345,best,10,10061269855,FarFP,,,0
flickr,C2,12345,best,10,10061269855,HighAUDFP,,,0
flickr,C2,12345,best,11,10067897816,FP,0.058502197265625,0.0784923256265786,5147
flickr,C2,12345,best,11,10067897816,NearFP,0.0852508544921875,0.09108459108459109,5698
flickr,C2,12345,best,11,10067897816,FarFP,0.037445068359375,0.06099656357388316,4656
flickr,C2,12345,best,11,10067897816,HighAUDFP,0.10112359550561797,0.10144927536231885,2139
flickr,C2,12345,best,12,10069511285,FP,0.9635162353515625,0.9401169590643275,4275
flickr,C2,12345,best,12,10069511285,NearFP,0.94989013671875,0.9106246234183571,4979
flickr,C2,12345,best,12,10069511285,FarFP,,,0
flickr,C2,12345,best,12,10069511285,HighAUDFP,0.903076171875,0.8794642857142857,448
flickr,C2,12345,best,13,10079676496,FP,0.21160888671875,0.25813953488372093,3010
flickr,C2,12345,best,13,10079676496,NearFP,0.2435302734375,0.2620291448996426,3637
flickr,C2,12345,best,13,10079676496,FarFP,,,0
flickr,C2,12345,best,13,10079676496,HighAUDFP,0.07261029411764706,0.03821656050955414,785
flickr,C2,12345,best,14,10080652613,FP,0.3122100830078125,0.4194961664841183,2739
flickr,C2,12345,best,14,10080652613,NearFP,0.3204803466796875,0.44567945500179273,2789
flickr,C2,12345,best,14,10080652613,FarFP,,,0
flickr,C2,12345,best,14,10080652613,HighAUDFP,,,0
flickr,C2,12345,best,15,10106776154,FP,0.4756927490234375,0.6633366633366633,3003
flickr,C2,12345,best,15,10106776154,NearFP,0.4857635498046875,0.6195928753180662,3144
flickr,C2,12345,best,15,10106776154,FarFP,,,0
flickr,C2,12345,best,15,10106776154,HighAUDFP,,,0
flickr,C2,12345,best,16,10109936483,FP,0.0861663818359375,0.07883237196294354,5721
flickr,C2,12345,best,16,10109936483,NearFP,0.154998779296875,0.11879321181646763,6364
flickr,C2,12345,best,16,10109936483,FarFP,0.0200347900390625,0.015515610217596973,5285
flickr,C2,12345,best,16,10109936483,HighAUDFP,0.11984080188679246,0.09477652127086698,1857
flickr,C2,12345,best,17,10110769444,FP,0.0966949462890625,0.07584973166368515,5590
flickr,C2,12345,best,17,10110769444,NearFP,0.2119598388671875,0.22238966630785792,4645
flickr,C2,12345,best,17,10110769444,FarFP,0.01007080078125,0.0018909090909090909,6875
flickr,C2,12345,best,17,10110769444,HighAUDFP,0.0176515507518797,0.03358778625954199,2620
