dataset,group,seed,kind,sample_index,sample_id,specific_audio_switch_spearman
flickr,C2,12345,best,181,3727937033,0.16336734693877553
flickr,C2,12345,best,182,3749326537,-0.02704081632653062
flickr,C2,12345,best,183,3790233127,0.3679209183673469
flickr,C2,12345,best,184,3801318146,0.16640306122448978
flickr,C2,12345,best,185,3828103578,0.32063775510204084
flickr,C2,12345,best,186,3896768873,0.2584183673469388
flickr,C2,12345,best,187,3908875350,-0.2514540816326531
flickr,C2,12345,best,188,3956341886,-0.05839285714285713
flickr,C2,12345,best,189,4007045926,0.0428954081632653
flickr,C2,12345,best,190,4041216001,0.08330357142857144
flickr,C2,12345,best,191,4180455681,-0.22864795918367348
flickr,C2,12345,best,192,4303617148,0.1300637755102041
flickr,C2,12345,best,193,4351373013,0.21011479591836735
flickr,C2,12345,best,194,4407899725,0.3777551020408163
flickr,C2,12345,best,195,4479260803,-0.05105867346938776
flickr,C2,12345,best,196,4543136011,-0.09415816326530613
flickr,C2,12345,best,197,4576746825,-0.4089923469387755
flickr,C2,12345,best,198,4646464908,-0.4030229591836734
flickr,C2,12345,best,199,4657718822,0.022270408163265303
flickr,C2,12345,best,200,4717096777,0.2915688775510204
flickr,C2,12345,best,201,4755507106,0.2589413265306122
flickr,C2,12345,best,202,4758950312,0.07197704081632651
flickr,C2,12345,best,203,4767923306,0.3657780612244898
flickr,C2,12345,best,204,4876943924,0.15088010204081634
flickr,C2,12345,best,205,4938432980,0.3361224489795918
flickr,C2,12345,best,206,4957886467,-0.025089285714285724
flickr,C2,12345,best,207,4965189170,0.39098214285714283
flickr,C2,12345,best,208,5006362787,-0.5379719387755102
flickr,C2,12345,best,209,5130986168,0.2085969387755102
flickr,C2,12345,best,210,5179649119,-0.06358418367346938
flickr,C2,12345,best,211,5194793239,0.15096938775510205
flickr,C2,12345,best,212,5220919991,-0.03758928571428573
flickr,C2,12345,best,213,5237296528,0.21980867346938776
flickr,C2,12345,best,214,5303633386,-0.03721938775510204
flickr,C2,12345,best,215,5344317532,0.22051020408163266
flickr,C2,12345,best,216,5480070309,-0.16997448979591837
flickr,C2,12345,best,217,5490101320,-0.045739795918367354
flickr,C2,12345,best,218,5601291878,-0.0985969387755102
flickr,C2,12345,best,219,5607310495,0.3143239795918368
flickr,C2,12345,best,220,5697766486,-0.29697704081632653
flickr,C2,12345,best,221,5801923729,0.26463010204081633
flickr,C2,12345,best,222,5873098388,0.18696428571428572
flickr,C2,12345,best,223,5906878321,-0.13514030612244898
flickr,C2,12345,best,224,5991393107,0.06781887755102042
flickr,C2,12345,best,225,6067281197,0.1565051020408163
flickr,C2,12345,best,226,6098668510,0.13264030612244898
flickr,C2,12345,best,227,6158154336,-0.16947704081632653
flickr,C2,12345,best,228,6185482260,0.02091836734693877
