sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_IQR,IoU_OBJ,IoU_OGL,Y_IMG_BETTER,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,correction_type,S_ORIGINAL,S_KEEP_A_BLUR,S_KEEP_I_BLUR,S_REMOVE_A_BLUR,S_REMOVE_I_BLUR,S_REMOVE_A_EXTRA_BLUR,S_REMOVE_I_EXTRA_BLUR,S_KEEP_RANDOM_BLUR,S_REMOVE_RANDOM_BLUR,DROP_A_BLUR,DROP_I_BLUR,CF_A_BLUR,CF_I_BLUR,DELTA_CF_BLUR,DELTA_KEEP_BLUR,DELTA_DROP_BLUR,DROP_A_EXTRA_BLUR,DROP_I_EXTRA_BLUR,DROP_DENSITY_A_BLUR,DROP_DENSITY_I_BLUR,CF_RANDOM_BLUR,PERTURB_BLUR_KEEP_A_mean_abs,PERTURB_BLUR_KEEP_A_L1,PERTURB_BLUR_KEEP_A_L2,PERTURB_BLUR_KEEP_I_mean_abs,PERTURB_BLUR_KEEP_I_L1,PERTURB_BLUR_KEEP_I_L2,PERTURB_BLUR_REMOVE_A_mean_abs,PERTURB_BLUR_REMOVE_A_L1,PERTURB_BLUR_REMOVE_A_L2,PERTURB_BLUR_REMOVE_I_mean_abs,PERTURB_BLUR_REMOVE_I_L1,PERTURB_BLUR_REMOVE_I_L2,S_KEEP_A_MEAN,S_KEEP_I_MEAN,S_REMOVE_A_MEAN,S_REMOVE_I_MEAN,S_REMOVE_A_EXTRA_MEAN,S_REMOVE_I_EXTRA_MEAN,S_KEEP_RANDOM_MEAN,S_REMOVE_RANDOM_MEAN,DROP_A_MEAN,DROP_I_MEAN,CF_A_MEAN,CF_I_MEAN,DELTA_CF_MEAN,DELTA_KEEP_MEAN,DELTA_DROP_MEAN,DROP_A_EXTRA_MEAN,DROP_I_EXTRA_MEAN,DROP_DENSITY_A_MEAN,DROP_DENSITY_I_MEAN,CF_RANDOM_MEAN,PERTURB_MEAN_KEEP_A_mean_abs,PERTURB_MEAN_KEEP_A_L1,PERTURB_MEAN_KEEP_A_L2,PERTURB_MEAN_KEEP_I_mean_abs,PERTURB_MEAN_KEEP_I_L1,PERTURB_MEAN_KEEP_I_L2,PERTURB_MEAN_REMOVE_A_mean_abs,PERTURB_MEAN_REMOVE_A_L1,PERTURB_MEAN_REMOVE_A_L2,PERTURB_MEAN_REMOVE_I_mean_abs,PERTURB_MEAN_REMOVE_I_L1,PERTURB_MEAN_REMOVE_I_L2,A20_area_14,I20_area_14,A20_area_input,I20_area_input,A20_I20_IoU,R_A_PLUS_area,R_I_PLUS_area,AUD_EXTRA_EXTERIOR_AREA,AUD_EXTRA_EXTERIOR_FRACTION,IoU_CF_BLUR,IoU_CF_MEAN,IoU_CF_CONSENSUS
49,10477544895,0.5281841474502025,0.5537754397151815,0.5373510432857613,0.32503460902960746,0.5239292633661734,True,False,False,True,False,False,SHRINK,0.37745481729507446,0.28560757637023926,0.3046209216117859,0.4317822754383087,0.42792367935180664,0.39002954959869385,0.37745004892349243,0.3259580731391907,0.39920467138290405,-0.05432745814323425,-0.05046886205673218,-0.14617469906806946,-0.12330275774002075,0.022871941328048706,0.01901334524154663,0.003858596086502075,-0.012574732303619385,4.76837158203125e-06,-0.00031436830759048464,0.0,-0.07324659824371338,0.3370092809200287,50729.3359375,210.03536987304688,0.33956632018089294,51114.2421875,211.1178741455078,0.11911840736865997,17930.65625,132.0201873779297,0.11656135320663452,17545.748046875,130.28213500976562,0.262699693441391,0.2645072042942047,0.4117041826248169,0.40647631883621216,0.35337409377098083,0.37745004892349243,0.28013554215431213,0.35359272360801697,-0.03424936532974243,-0.029021501541137695,-0.1490044891834259,-0.14196911454200745,0.007035374641418457,0.0018075108528137207,0.005227863788604736,0.024080723524093628,4.76837158203125e-06,0.0006020180881023407,0.0,-0.07345718145370483,1.0713098049163818,161262.125,514.1060180664062,1.0697321891784668,161024.65625,513.6983032226562,0.21239957213401794,31972.083984375,207.96713256835938,0.21397720277309418,32209.560546875,208.97215270996094,40,40,10240,10240,0.9047619047619048,40,0,32,0.8,0.5537754397151815,0.5537754397151815,0.5537754397151815
50,10481128583,0.591233834745124,0.553014553014553,0.5835108649339582,0.5308314677349673,0.5794684910784886,False,False,False,True,False,False,MIXED,0.368854284286499,0.2446921467781067,0.26508408784866333,0.31922170519828796,0.3379623293876648,0.3863709270954132,0.3716226816177368,0.21510858833789825,0.3768085539340973,0.04963257908821106,0.03089195489883423,-0.07452955842018127,-0.07287824153900146,0.0016513168811798096,0.02039194107055664,-0.01874062418937683,-0.017516642808914185,-0.002768397331237793,-0.0005308073578458843,-0.0003954853330339704,-0.16169996559619904,0.30465075373649597,45858.46875,176.9939727783203,0.30096352100372314,45303.4375,174.77203369140625,0.1427064836025238,21481.322265625,148.69277954101562,0.14639367163181305,22036.34765625,151.2982177734375,0.2450999766588211,0.2926943600177765,0.323538601398468,0.3293481171131134,0.32812103629112244,0.37651729583740234,0.2373732626438141,0.35085850954055786,0.045315682888031006,0.03950616717338562,-0.07843862473964691,-0.036653757095336914,0.04178486764431,0.04759438335895538,-0.005809515714645386,0.04073324799537659,-0.00766301155090332,0.0012343408483447451,-0.0010947159358433314,-0.11348524689674377,0.5936545729637146,89361.640625,300.83465576171875,0.5956475734710693,89661.640625,301.53802490234375,0.1908181756734848,28723.478515625,194.09793090820312,0.18882520496845245,28423.48046875,193.00341796875,40,40,10240,10240,0.7777777777777778,33,7,13,0.3939393939393939,0.553014553014553,0.553014553014553,0.553014553014553
51,10520382525,0.6438759547253152,0.6684557819203171,0.6525292770568413,0.5596622036933109,0.7205545864389117,True,False,False,True,False,False,MIXED,0.35695597529411316,0.34429290890693665,0.36038005352020264,0.36152732372283936,0.367717444896698,0.3605968654155731,0.35407471656799316,0.3695089519023895,0.3550436496734619,-0.004571348428726196,-0.010761469602584839,-0.01723441481590271,-0.007337391376495361,0.009897023439407349,0.01608714461326599,-0.006190121173858643,-0.003640890121459961,0.002881258726119995,-0.00010708500357235179,0.00048020978768666583,0.014465302228927612,0.0588897243142128,8864.552734375,74.52289581298828,0.06621289253234863,9966.89453125,86.0096206665039,0.09157600998878479,13784.75390625,123.91753387451172,0.08425284177064896,12682.412109375,116.23925018310547,0.33495447039604187,0.3319798707962036,0.3697567582130432,0.372450590133667,0.35986948013305664,0.35854649543762207,0.341715931892395,0.36214113235473633,-0.012800782918930054,-0.015494614839553833,-0.03480228781700134,-0.04047071933746338,-0.005668431520462036,-0.002974599599838257,-0.0026938319206237793,-0.0029135048389434814,-0.0015905201435089111,-8.569131879245534e-05,-0.00026508669058481854,-0.02042520046234131,1.2244343757629395,184311.65625,548.50439453125,1.2133606672286987,182644.75,543.658203125,0.2595090866088867,39063.3828125,245.16212463378906,0.27058276534080505,40730.28515625,255.7289581298828,40,40,10240,10240,0.8181818181818182,34,6,34,1.0,0.6684557819203171,0.6438759547253152,0.6438759547253152
52,10545790805,0.7454914397828366,0.7104111067798135,0.7541678480294868,0.44277018756822917,0.6843001841620626,False,False,False,True,False,False,SHRINK,0.3027302026748657,0.3730091452598572,0.34209707379341125,0.3167036175727844,0.31377702951431274,0.3407098054885864,0.30269962549209595,0.34339475631713867,0.29763486981391907,-0.013973414897918701,-0.011046826839447021,0.056305527687072754,0.02832004427909851,-0.027985483407974243,-0.030912071466445923,0.0029265880584716797,-0.0379796028137207,3.057718276977539e-05,-0.0009494900703430175,0.0,0.045759886503219604,0.28592148423194885,43039.19140625,182.91563415527344,0.3001650273799896,45183.2421875,190.41165161132812,0.10486042499542236,15784.4306640625,122.79432678222656,0.09061688929796219,13640.37890625,110.81505584716797,0.34830403327941895,0.3370647430419922,0.3027113676071167,0.29291054606437683,0.32728010416030884,0.30269962549209595,0.32640713453292847,0.32764461636543274,1.8835067749023438e-05,0.009819656610488892,0.045592665672302246,0.044154196977615356,-0.0014384686946868896,-0.011239290237426758,0.009800821542739868,-0.024549901485443115,3.057718276977539e-05,-0.0006137475371360779,0.0,-0.0012374818325042725,0.8930381536483765,134427.25,455.4475402832031,0.8805911540985107,132553.625,451.0035400390625,0.2408384382724762,36252.9296875,240.12513732910156,0.2532855272293091,38126.5625,248.37139892578125,40,40,10240,10240,0.7021276595744681,40,0,24,0.6,0.7454914397828366,0.7454914397828366,0.7454914397828366
53,10548273474,0.4482448891603492,0.5161791245226004,0.4765367832810227,0.7145463858121519,0.6627763136664336,True,True,False,False,False,True,SHRINK,0.41479021310806274,0.30200427770614624,0.2995429039001465,0.38619834184646606,0.35957616567611694,0.3915221095085144,0.4128373861312866,0.31837332248687744,0.3780290484428406,0.02859187126159668,0.0552140474319458,-0.08419406414031982,-0.06003326177597046,0.024160802364349365,-0.002461373805999756,0.02662217617034912,0.02326810359954834,0.001952826976776123,0.00068435598822201,0.0003254711627960205,-0.059655725955963135,0.2726179361343384,41036.6328125,175.312255859375,0.2654588520526886,39958.9921875,169.55528259277344,0.09302429854869843,14002.76171875,115.10942840576172,0.10018335282802582,15080.400390625,123.43247985839844,0.2531406879425049,0.23979870975017548,0.36722350120544434,0.37759074568748474,0.35745924711227417,0.3937957286834717,0.24604098498821259,0.29873815178871155,0.04756671190261841,0.037199467420578,-0.11408281326293945,-0.13779203593730927,-0.023709222674369812,-0.013341978192329407,-0.010367244482040405,0.057330965995788574,0.020994484424591064,0.0016862048822290758,0.0034990807374318442,-0.05269716680049896,0.9650673270225525,145269.65625,458.78607177734375,0.9841779470443726,148146.34375,467.7445068359375,0.29549330472946167,44480.015625,272.3903503417969,0.27638259530067444,41603.3203125,256.70257568359375,40,40,10240,10240,0.7021276595744681,34,6,34,1.0,0.5161791245226004,0.4482448891603492,0.4482448891603492
54,10549911663,0.46937953770462926,0.4599560863945684,0.449372959099399,0.29102059525503027,0.4530923979370891,False,False,False,False,True,False,SHRINK,0.4270939230918884,0.3094226121902466,0.3161483407020569,0.4013427495956421,0.4009026288986206,0.4389892816543579,0.42711126804351807,0.3431445360183716,0.4324933886528015,0.025751173496246338,0.026191294193267822,-0.09192013740539551,-0.08475428819656372,0.007165849208831787,0.006725728511810303,0.0004401206970214844,-0.011895358562469482,-1.7344951629638672e-05,-0.00029738396406173704,0.0,-0.08934885263442993,0.311361700296402,46868.65625,181.76156616210938,0.31481122970581055,47387.90625,181.88040161132812,0.08740019053220749,13156.17578125,99.41486358642578,0.08395065367221832,12636.923828125,99.19727325439453,0.33655598759651184,0.3970918655395508,0.40295612812042236,0.39927464723587036,0.43762844800949097,0.42711126804351807,0.3113348186016083,0.4340531826019287,0.024137794971466064,0.027819275856018066,-0.06640014052391052,-0.00218278169631958,0.06421735882759094,0.06053587794303894,0.003681480884552002,-0.010534524917602539,-1.7344951629638672e-05,-0.0002633631229400635,0.0,-0.12271836400032043,0.624927818775177,94069.1328125,333.0943298339844,0.6265538930892944,94313.90625,334.0935363769531,0.17056775093078613,25675.22265625,170.77891540527344,0.16894161701202393,25430.4453125,168.81582641601562,40,40,10240,10240,0.6666666666666666,40,0,6,0.15,0.4599560863945684,0.4599560863945684,0.4599560863945684
55,10555704135,0.4367856159985322,0.4481935195791027,0.44054453316379005,0.38683020932308315,0.4836592462277556,True,False,False,False,True,False,MIXED,0.4220930337905884,0.43641701340675354,0.4246475100517273,0.3881623148918152,0.40370655059814453,0.42238980531692505,0.414858341217041,0.35088780522346497,0.4064597189426422,0.03393071889877319,0.018386483192443848,0.048254698514938354,0.020940959453582764,-0.02731373906135559,-0.011769503355026245,-0.015544235706329346,-0.0002967715263366699,0.007234692573547363,-9.89238421122233e-06,0.0007234692573547363,-0.055571913719177246,0.025418421253561974,3826.18408203125,31.248571395874023,0.025682594627141953,3865.94970703125,31.02710723876953,0.0212504044175148,3198.781005859375,34.107398986816406,0.020986231043934822,3159.015380859375,34.30898666381836,0.3092419505119324,0.32146841287612915,0.3743234872817993,0.37676018476486206,0.32902204990386963,0.39633578062057495,0.23149456083774567,0.2675381302833557,0.04776954650878906,0.04533284902572632,-0.06508153676986694,-0.05529177188873291,0.009789764881134033,0.012226462364196777,-0.002436697483062744,0.09307098388671875,0.025757253170013428,0.0031023661295572916,0.0025757253170013428,-0.036043569445610046,0.8381584286689758,126166.3125,446.95562744140625,0.8346993327140808,125645.625,444.5419006347656,0.2123156636953354,31959.453125,226.98548889160156,0.21577470004558563,32480.134765625,231.6770477294922,40,40,10240,10240,0.7391304347826086,30,10,25,0.8333333333333334,0.4367856159985322,0.4481935195791027,0.4367856159985322
56,10557361454,0.17610825397446175,0.11650315784218278,0.15651447079719988,0.19540974753611448,0.17118930843203187,False,False,False,False,True,False,SHRINK,0.46513086557388306,0.37225574254989624,0.4076897203922272,0.46771156787872314,0.46076658368110657,0.4582134783267975,0.46517646312713623,0.42748942971229553,0.48295754194259644,-0.002580702304840088,0.004364281892776489,-0.0954558253288269,-0.053076863288879395,0.04237896203994751,0.03543397784233093,0.006944984197616577,0.006917387247085571,-4.559755325317383e-05,0.0001729346811771393,0.0,-0.0554681122303009,0.06307213753461838,9494.123046875,56.95510482788086,0.06327104568481445,9524.064453125,57.07850646972656,0.014185186475515366,2135.267822265625,19.319982528686523,0.01398626808077097,2105.324951171875,18.952306747436523,0.34861311316490173,0.37860140204429626,0.4366295337677002,0.4171397089958191,0.41898900270462036,0.46517646312713623,0.27926599979400635,0.3892240524291992,0.02850133180618286,0.047991156578063965,-0.08801642060279846,-0.03853830695152283,0.049478113651275635,0.02998828887939453,0.019489824771881104,0.046141862869262695,-4.559755325317383e-05,0.0011535465717315673,0.0,-0.10995805263519287,0.817462146282196,123050.9453125,407.0882568359375,0.8169654011726379,122976.171875,407.02752685546875,0.05999036878347397,9030.23046875,61.09672927856445,0.060487110167741776,9105.00390625,61.49991989135742,40,40,10240,10240,0.9047619047619048,40,0,36,0.9,0.11650315784218278,0.11650315784218278,0.11650315784218278
57,10610974774,0.9201374222072034,0.7640954240110237,0.8986086060293739,0.6051174447747275,0.8275094111899767,False,False,False,True,False,False,SHRINK,0.3809479773044586,0.34698590636253357,0.33778080344200134,0.38735270500183105,0.379555344581604,0.35958153009414673,0.3799313008785248,0.3692612051963806,0.3544131815433502,-0.0064047276973724365,0.0013926327228546143,-0.040366798639297485,-0.04177454113960266,-0.0014077425003051758,-0.009205102920532227,0.007797360420227051,0.02136644721031189,0.0010166764259338379,0.0005478576207772279,0.0010166764259338379,0.014848023653030396,0.28667834401130676,43153.1171875,188.4590606689453,0.28606653213500977,43061.0234375,188.45806884765625,0.1171247735619545,17630.55859375,138.74388122558594,0.11773659288883209,17722.654296875,138.74522399902344,0.38485294580459595,0.3855545222759247,0.36473143100738525,0.3578619360923767,0.3527490198612213,0.38484758138656616,0.36880940198898315,0.3509986400604248,0.016216546297073364,0.02308604121208191,0.020121514797210693,0.027692586183547974,0.00757107138633728,0.0007015764713287354,0.006869494915008545,0.028198957443237305,-0.003899604082107544,0.0007230501908522386,-0.003899604082107544,0.01781076192855835,0.7416985630989075,111646.40625,368.7724304199219,0.7401877641677856,111418.984375,367.87957763671875,0.20958441495895386,31548.32421875,203.84776306152344,0.21109522879123688,31775.744140625,205.4547576904297,40,40,10240,10240,0.9047619047619048,39,1,2,0.05128205128205128,0.9201374222072034,0.7640954240110237,0.9201374222072034
58,10624261424,0.669889502762431,0.6793185249083459,0.7024643774818967,0.6063456298469923,0.7188786554051186,True,False,False,True,False,False,SHRINK,0.3620471954345703,0.34827208518981934,0.3503653407096863,0.33465319871902466,0.3331919312477112,0.3576847314834595,0.36208653450012207,0.32445335388183594,0.3490215837955475,0.027393996715545654,0.02885526418685913,0.013618886470794678,0.017173409461975098,0.00355452299118042,0.0020932555198669434,0.0014612674713134766,0.00436246395111084,-3.933906555175781e-05,0.000109061598777771,0.0,-0.024568229913711548,0.1870521903038025,28156.59375,154.92019653320312,0.196713387966156,29610.873046875,161.01026916503906,0.12154509872198105,18295.94140625,138.0491943359375,0.11188392341136932,16841.6640625,130.89515686035156,0.32468080520629883,0.334079384803772,0.3494083881378174,0.3605133891105652,0.3340359926223755,0.36208653450012207,0.3021363615989685,0.3396461009979248,0.01263880729675293,0.001533806324005127,-0.024727582931518555,-0.026434004306793213,-0.0017064213752746582,0.009398579597473145,-0.011105000972747803,0.028011202812194824,-3.933906555175781e-05,0.0007002800703048706,0.0,-0.0375097393989563,1.3323341608047485,200553.609375,596.81494140625,1.3224763870239258,199069.734375,594.0763549804688,0.2509157359600067,37769.84375,239.38038635253906,0.2607734799385071,39253.7109375,246.09811401367188,40,40,10240,10240,0.7391304347826086,40,0,27,0.675,0.6793185249083459,0.669889502762431,0.669889502762431
59,10635080206,0.6272164719593751,0.658604069975009,0.6315087344829523,0.35830906024835196,0.6179251229043237,True,False,False,True,False,False,MIXED,0.46614140272140503,0.3538028299808502,0.3366129696369171,0.4409602880477905,0.449253112077713,0.4372125267982483,0.46581894159317017,0.3412756621837616,0.4716989994049072,0.025181114673614502,0.016888290643692017,-0.08715745806694031,-0.1126401424407959,-0.02548268437385559,-0.017189860343933105,-0.008292824029922485,0.02892887592315674,0.0003224611282348633,0.0007417660493117112,0.0003224611282348633,-0.13042333722114563,0.12272093445062637,18472.9375,95.46278381347656,0.13130182027816772,19764.6015625,100.40125274658203,0.07217962294816971,10865.0546875,94.17721557617188,0.06359873712062836,9573.390625,88.89363098144531,0.33140504360198975,0.32711416482925415,0.4428591728210449,0.4513140618801117,0.40925171971321106,0.4653094708919525,0.3554022014141083,0.41613107919692993,0.023282229900360107,0.014827340841293335,-0.11145412921905518,-0.12419989705085754,-0.012745767831802368,-0.004290878772735596,-0.008454889059066772,0.05688968300819397,0.0008319318294525146,0.0014587098207229222,0.0008319318294525146,-0.060728877782821655,1.3324464559555054,200570.5,592.9293212890625,1.3231451511383057,199170.40625,590.0549926757812,0.32860448956489563,49464.1796875,293.7535095214844,0.3379056751728058,50864.265625,299.4852600097656,40,40,10240,10240,0.48148148148148145,39,1,25,0.6410256410256411,0.6272164719593751,0.6272164719593751,0.6272164719593751
60,10654057765,0.7152313338134925,0.5543909244437918,0.6448395797842135,0.5090664732485707,0.6705133079847909,False,False,False,True,False,False,SHRINK,0.4211704134941101,0.31449785828590393,0.28920090198516846,0.34430864453315735,0.349542498588562,0.4371141791343689,0.4211634397506714,0.3072686493396759,0.4315298795700073,0.07686176896095276,0.0716279149055481,-0.029810786247253418,-0.060341596603393555,-0.030530810356140137,-0.025296956300735474,-0.005233854055404663,-0.01594376564025879,6.973743438720703e-06,-0.00039859414100646974,0.0,-0.12426123023033142,0.33104127645492554,49830.984375,191.97940063476562,0.33466118574142456,50375.87890625,193.6371307373047,0.09883749485015869,14877.810546875,110.37152862548828,0.09521760046482086,14332.9150390625,107.43660736083984,0.4223698377609253,0.349456250667572,0.3693498969078064,0.3804665803909302,0.443855345249176,0.4211634397506714,0.33905717730522156,0.43244490027427673,0.05182051658630371,0.04070383310317993,0.053019940853118896,-0.031010329723358154,-0.08403027057647705,-0.07291358709335327,-0.01111668348312378,-0.022684931755065918,6.973743438720703e-06,-0.000567123293876648,0.0,-0.09338772296905518,0.7952435612678528,119706.421875,400.2698974609375,0.7939155101776123,119506.515625,399.8670654296875,0.22323384881019592,33602.9453125,223.8849334716797,0.22456181049346924,33802.83984375,224.60357666015625,40,40,10240,10240,0.8181818181818182,40,0,31,0.775,0.7152313338134925,0.7152313338134925,0.7152313338134925
61,10659354545,0.6323100430615364,0.1167962564696429,0.5251606871567138,0.2221874843679656,0.5847850237549341,False,False,True,False,False,False,SHRINK,0.45608747005462646,0.2828863263130188,0.2935400605201721,0.40813207626342773,0.3995663523674011,0.43225204944610596,0.45608118176460266,0.28900036215782166,0.4172554016113281,0.04795539379119873,0.05652111768722534,-0.12524574995040894,-0.106026291847229,0.01921945810317993,0.01065373420715332,0.008565723896026611,0.023835420608520508,6.288290023803711e-06,0.0005958855152130127,0.0,-0.12825503945350647,0.430720716714859,64835.53125,253.16943359375,0.4391888380050659,66110.21875,254.82177734375,0.15080685913562775,22700.65625,160.82327270507812,0.14233875274658203,21425.96875,158.19215393066406,0.3579423129558563,0.3124079704284668,0.4367538392543793,0.43446317315101624,0.4521105885505676,0.45608118176460266,0.27585068345069885,0.40001729130744934,0.019333630800247192,0.02162429690361023,-0.07881152629852295,-0.12205520272254944,-0.04324367642402649,-0.045534342527389526,0.002290666103363037,0.003976881504058838,6.288290023803711e-06,9.942203760147095e-05,0.0,-0.12416660785675049,0.9539518356323242,143596.46875,471.6910095214844,0.9668949246406555,145544.765625,473.70880126953125,0.19645550847053528,29572.0546875,199.7328643798828,0.1835123896598816,27623.75390625,194.89898681640625,40,40,10240,10240,0.2698412698412698,40,0,0,0.0,0.1167962564696429,0.6323100430615364,0.6323100430615364
62,10666396623,0.6722150048717116,0.715047393364929,0.6981059799957438,0.20041774418142033,0.5455867717982087,True,False,False,True,False,False,MIXED,0.48755455017089844,0.3326805830001831,0.32070326805114746,0.37196314334869385,0.3950573801994324,0.47024619579315186,0.4829961657524109,0.2570646405220032,0.4291037619113922,0.11559140682220459,0.09249716997146606,-0.03928256034851074,-0.07435411214828491,-0.03507155179977417,-0.011977314949035645,-0.023094236850738525,0.017308354377746582,0.004558384418487549,0.0006657059376056378,0.0003255988870348249,-0.17203912138938904,0.08690209686756134,13081.19921875,71.37852478027344,0.08902282267808914,13400.427734375,72.28187561035156,0.05126621946692467,7717.00146484375,59.718727111816406,0.04914548993110657,7397.7724609375,58.622100830078125,0.3719841241836548,0.34087419509887695,0.34527790546417236,0.3433634638786316,0.47945964336395264,0.4701419174671173,0.19501566886901855,0.32051771879196167,0.14227664470672607,0.14419108629226685,0.026706218719482422,-0.0024892687797546387,-0.02919548749923706,-0.031109929084777832,0.0019144415855407715,0.0080949068069458,0.017412632703781128,0.0003113425694979154,0.001243759478841509,-0.12550204992294312,0.26157233119010925,39373.9609375,154.97816467285156,0.26342689990997314,39653.125,156.1927490234375,0.11970183998346329,18018.478515625,133.9692840576172,0.1178472712635994,17739.314453125,132.5512237548828,40,40,10240,10240,0.7777777777777778,26,14,20,0.7692307692307693,0.6722150048717116,0.6722150048717116,0.6722150048717116
63,10667001125,0.31589095862300764,0.44221292191872413,0.3523967398811991,0.6313674461326495,0.37103912564672636,True,False,False,False,True,False,SHRINK,0.3579553961753845,0.237063467502594,0.2322806864976883,0.3526683747768402,0.3580701947212219,0.3202584385871887,0.3579280376434326,0.24511346220970154,0.32164862751960754,0.0052870213985443115,-0.00011479854583740234,-0.11560490727424622,-0.12578950822353363,-0.010184600949287415,-0.004782781004905701,-0.005401819944381714,0.0376969575881958,2.7358531951904297e-05,0.000942423939704895,0.0,-0.076535165309906,0.07127519696950912,10728.9130859375,69.20967864990234,0.07259014248847961,10926.849609375,69.76717376708984,0.059956710785627365,9025.1640625,70.55852508544922,0.05864176154136658,8827.2275390625,70.00733947753906,0.2096206396818161,0.2091134786605835,0.35421061515808105,0.3369900584220886,0.3261585235595703,0.3579280376434326,0.18907752633094788,0.22770939767360687,0.003744781017303467,0.0209653377532959,-0.14458997547626495,-0.12787657976150513,0.016713395714759827,-0.000507161021232605,0.01722055673599243,0.03179687261581421,2.7358531951904297e-05,0.0007949218153953553,0.0,-0.038631871342659,0.32074201107025146,48280.65625,194.0694122314453,0.3194657266139984,48088.5390625,193.65951538085938,0.11202383786439896,16862.724609375,123.49571990966797,0.1133001297712326,17054.841796875,124.13752746582031,40,40,10240,10240,0.8604651162790697,40,0,40,1.0,0.31589095862300764,0.44221292191872413,0.31589095862300764
64,10701841844,0.4763103513056547,0.5431030194498334,0.523075616694264,0.5314327870580176,0.538132222898049,True,True,False,False,False,True,SHRINK,0.38323402404785156,0.2837447226047516,0.3235321044921875,0.3168242573738098,0.3495624363422394,0.3841588795185089,0.3832484483718872,0.2760812044143677,0.35962608456611633,0.06640976667404175,0.03367158770561218,-0.03307953476905823,-0.02603033185005188,0.007049202919006348,0.03978738188743591,-0.032738178968429565,-0.0009248554706573486,-1.4424324035644531e-05,-2.3121386766433717e-05,0.0,-0.08354488015174866,0.12534525990486145,18867.97265625,106.7620620727539,0.12483713030815125,18791.484375,107.79236602783203,0.08124576508998871,12229.7626953125,94.09492492675781,0.08175390213727951,12306.251953125,92.9128646850586,0.23797589540481567,0.2582555115222931,0.31245696544647217,0.3470361828804016,0.3605450391769409,0.3832484483718872,0.20601260662078857,0.23791731894016266,0.0707770586013794,0.03619784116744995,-0.0744810700416565,-0.08878067135810852,-0.014299601316452026,0.020279616117477417,-0.03457921743392944,0.022688984870910645,-1.4424324035644531e-05,0.0005672246217727662,0.0,-0.031904712319374084,1.2798988819122314,192660.625,581.5602416992188,1.2906335592269897,194276.484375,585.13623046875,0.2609812915325165,39284.9921875,245.4791259765625,0.25024670362472534,37669.13671875,236.8287811279297,40,40,10240,10240,0.5686274509803921,40,0,29,0.725,0.5431030194498334,0.4763103513056547,0.4763103513056547
65,10743985374,0.601225379642159,0.5133006096112739,0.5688671556642216,0.5672480205435481,0.6709540142276422,False,False,False,True,False,False,SHRINK,0.45281654596328735,0.26492273807525635,0.25923609733581543,0.41362956166267395,0.4031296372413635,0.4600779712200165,0.45279109477996826,0.25907519459724426,0.4527726173400879,0.0391869843006134,0.04968690872192383,-0.1487068235874176,-0.1438935399055481,0.004813283681869507,-0.005686640739440918,0.010499924421310425,-0.007261425256729126,2.5451183319091797e-05,-0.00018153563141822814,0.0,-0.19369742274284363,0.1653645783662796,24892.0,123.49333953857422,0.16791445016860962,25275.826171875,125.29638671875,0.09210009127855301,13863.642578125,109.9110336303711,0.08955022692680359,13479.81640625,107.85108184814453,0.18577025830745697,0.1908625364303589,0.4050012528896332,0.35848695039749146,0.37749651074409485,0.45279109477996826,0.22618836164474487,0.35334616899490356,0.047815293073654175,0.0943295955657959,-0.2192309945821762,-0.16762441396713257,0.05160658061504364,0.0050922781229019165,0.046514302492141724,0.0753200352191925,2.5451183319091797e-05,0.0018830008804798127,0.0,-0.1271578073501587,0.6917468309402466,104127.265625,350.04876708984375,0.6930687427520752,104326.25,350.6393737792969,0.20092160999774933,30244.328125,196.66763305664062,0.19959969818592072,30045.34375,195.61265563964844,40,40,10240,10240,0.9047619047619048,40,0,24,0.6,0.5133006096112739,0.5133006096112739,0.5133006096112739
66,10751849775,0.6245366524924687,0.644175054362687,0.6415951281296777,0.7151395514613149,0.761146940101146,True,False,False,True,False,False,MIXED,0.4511380195617676,0.3193873167037964,0.3183877766132355,0.4256809949874878,0.40155458450317383,0.452367901802063,0.452614963054657,0.38364890217781067,0.45093196630477905,0.025457024574279785,0.04958343505859375,-0.1062936782836914,-0.08316680788993835,0.023126870393753052,-0.000999540090560913,0.024126410484313965,-0.0012298822402954102,-0.0014769434928894043,-4.099607467651367e-05,-0.00014769434928894044,-0.06728306412696838,0.3302534222602844,49712.38671875,222.5793914794922,0.3356325924396515,50522.10546875,225.95248413085938,0.13335740566253662,20074.0234375,144.31442260742188,0.12797820568084717,19264.3046875,138.97378540039062,0.34903213381767273,0.30105847120285034,0.4293196201324463,0.42176997661590576,0.42391014099121094,0.456240177154541,0.2873460054397583,0.41690364480018616,0.02181839942932129,0.029368042945861816,-0.08028748631477356,-0.12071150541305542,-0.04042401909828186,-0.04797366261482239,0.007549643516540527,0.02722787857055664,-0.0051021575927734375,0.000907595952351888,-0.0005102157592773438,-0.12955763936042786,0.8200188875198364,123435.8046875,409.8114929199219,0.8298383951187134,124913.9140625,413.58404541015625,0.19829219579696655,29848.52734375,200.17855834960938,0.18847279250621796,28370.43359375,192.26321411132812,40,40,10240,10240,0.6666666666666666,30,10,22,0.7333333333333333,0.644175054362687,0.6245366524924687,0.6245366524924687
