sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IMG_VALUE,IoU_IMG_VALUE_RES,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_VALUE,IoU_IQR_VALUE_RES,delta_IMG_VALUE_vs_IMG_FINE,delta_IMG_VALUE_RES_vs_IMG_FINE,delta_IQR_VALUE_vs_IQR_FINE,delta_IQR_VALUE_RES_vs_IQR_FINE,delta_IQR_VALUE_vs_AUD_FINE,delta_IQR_VALUE_RES_vs_AUD_FINE,IMG_FINE_vs_IMG_VALUE_pixel_pearson,IMG_FINE_vs_IMG_VALUE_pixel_cosine,IMG_FINE_vs_IMG_VALUE_mean_absolute_difference,IMG_FINE_vs_IMG_VALUE_RES_pixel_pearson,IMG_FINE_vs_IMG_VALUE_RES_pixel_cosine,IMG_FINE_vs_IMG_VALUE_RES_mean_absolute_difference
1289,CX-gGuT3iEs_000230,0.15325362152218902,0.16895874263261296,0.17677872820104767,0.0927767354596623,0.17546399894695275,0.16542566393646066,0.16905516804058338,0.15264815344975666,0.16718926376520757,-0.08400199274138538,-0.0013147292540949262,-0.01640701459082672,-0.001865904275375807,-0.0006054680724323636,0.013935642243018548,0.23845020938804534,0.8775595933620542,0.23790775586771776,0.9999308343257967,0.9999572289982073,0.004802756247695401
1290,CXISjTeWfTE_000200,0.17327975891511804,0.20648790998324157,0.18997797356828194,0.0,0.18882381916698593,0.1851752455584778,0.17855294482972778,0.17316669176328867,0.17736877281373709,-0.18997797356828194,-0.0011541544012960148,-0.005386253066439112,-0.001184172015990692,-0.00011306715182937688,0.004089013898619043,0.08442893075923318,0.8307509870285228,0.27539689145879254,0.9999845092106899,0.9999960990963778,0.0018236383888760735
1291,CZgx_6XaEkg_000030,0.3888488096465011,0.37921503593145384,0.37549761146496813,0.0,0.37165090622537433,0.3773566034905236,0.38325968815074407,0.3888488096465011,0.38271542323882946,-0.37549761146496813,-0.003846705239593795,0.005589121495757021,-0.0005442649119146159,0.0,-0.006133386407671637,-0.5862164137421452,0.6843247302798297,0.35418203170940643,0.9999781345990918,0.9999892458559817,0.0033371270734369432
1292,C_GSeZOpoRo_000030,0.39720797040925904,0.3707522951746943,0.36975335352661187,0.0033444816053511705,0.3700568650431914,0.387250041315485,0.39361920815688856,0.39754669640367996,0.39424613745338305,-0.3664088719212607,0.00030351151657953546,0.0039274882467914,0.0006269292964944939,0.00033872599442091866,-0.002961832955875987,-0.7134212199333515,0.6172181486197696,0.36833044528285536,0.9999776912057408,0.9999943868826361,0.0018630345062674377
1293,CcR1jeBHtCk_000058,0.7588138060345891,0.6367228268972716,0.6766745913090365,0.21925341772808632,0.6882138577053831,0.7204354280059376,0.7250374223945425,0.75916514531011,0.7316774146090282,-0.4574211735809502,0.011539266396346615,0.03412772291556754,0.006639992214485746,0.00035133927552088995,-0.027136391425560902,0.27941562602107084,0.8982425475666269,0.2560682934610618,0.9996748001216171,0.9999603554787213,0.009831417608399779
1294,CdSt0vG0uk0_000320,0.9080272320157387,0.9113901113124515,0.916239714330073,0.03350662009584924,0.9187685939723192,0.911336682376094,0.910286616782746,0.9084321134634298,0.9103874925581756,-0.8827330942342237,0.00252887964224624,-0.0018545033193162475,0.00010087577542960968,0.00040488144769113,0.002360260542436987,-0.9323180472040189,0.5622486782652611,0.5507974775165412,0.9999847337550991,0.9999969270930391,0.0018597395043146645
1295,Ce1P47VwTAI_000030,0.09826556724481092,0.09312351799956887,0.1001913376239346,0.0804334335767817,0.10029601253700157,0.09563869825105158,0.09886149093197551,0.09841107124551512,0.0988388720471315,-0.0197579040471529,0.0001046749130669683,-0.0004504196864603821,-2.261888484400565e-05,0.00014550400070420522,0.0005733048023205817,0.8440836869362164,0.9618799785900121,0.12382952854151935,0.9999564965595611,0.9999905426598491,0.0020696884403536486
1296,Ce2fbtvF_TI_000136,0.811960542540074,0.7212143765311502,0.822474233072877,0.05704251583036237,0.8257966616084977,0.7895045170042858,0.8169519602429597,0.811367279003822,0.8173726212400245,-0.7654317172425147,0.003322428535620703,-0.00558468123913769,0.00042066099706483673,-0.0005932635362519978,0.005412078699950529,-0.03178799516433357,0.8290752982294888,0.33531328362206364,0.9999616635567937,0.9999928131912276,0.002700362160896698
1297,CfnFpH_Xe4Y_000013,0.07858825440662821,0.08383518911658941,0.0792091366818126,0.06670857781503213,0.07873214794319892,0.08088788562829195,0.07753335737468446,0.07889586561200358,0.0772023619533993,-0.012500558866780476,-0.00047698873861368174,0.001362508237319121,-0.00033099542128516013,0.0003076112053753688,-0.0013858924532289124,0.19451194804769514,0.8621389402298981,0.27194201077799673,0.9999855708888572,0.9999971806666572,0.001638957836346679
1298,Cg07QFTiJtI_000030,0.1462682172824967,0.25584509218251106,0.1674023654682077,0.19655008703908847,0.16717141126589946,0.18861763924218838,0.15072358241558206,0.1464881759745238,0.15052720882317294,0.029147721570880775,-0.00023095420230823116,-0.00423540644105827,-0.00019637359240912144,0.00021995869202709462,0.0042589915406762435,0.4329824355419378,0.9326163094159109,0.20286942201933328,0.9994093331100024,0.9999448251332921,0.005670244702131134
1299,CgMmtC41T9k_000030,0.6683946283521777,0.606029475680588,0.6565140920595427,0.6997706310087355,0.6740898445816479,0.6467458698347934,0.673709890836917,0.6693769152196118,0.6734239802224969,0.04325653894919279,0.017575752522105192,-0.004332975617305168,-0.0002859106144200707,0.000982286867434179,0.005029351870319276,0.804984240379597,0.9558215392127987,0.1513613086710523,0.999887872607611,0.9999728212821691,0.004643726547685419
1300,CgMt2IylPic_000494,0.05639760310186817,0.06575943008493926,0.061216681545721206,0.0,0.060238443840200794,0.059023650448825675,0.05777100216641258,0.05653932231340061,0.05748732484330712,-0.061216681545721206,-0.0009782377055204128,-0.001231679853011973,-0.00028367732310546206,0.00014171921153243588,0.0010897217414389468,-0.07843533501022612,0.756250992104459,0.32228005023249556,0.9998450366751036,0.9999483351443745,0.00489509188465851
1301,CguHOT6Ve3E_000020,0.1846083603896104,0.21191775073436844,0.19757116379429582,0.014438202247191011,0.19524919524919526,0.20453960721534548,0.18670267489711934,0.18456078083407276,0.18564774530378256,-0.18313296154710482,-0.0023219685451005556,-0.0021418940630465733,-0.0010549295933367786,-4.757955553763571e-05,0.001039384914172159,-0.5059308190521633,0.764527911506733,0.40563893092263353,0.999217661842326,0.9999482011074003,0.007187829597655207
1302,CgzmlbU6hsk_000030,0.665951665951666,0.644273181135185,0.6781020888089639,0.5865371123895047,0.6823932404658598,0.6503290442982025,0.6616936629724354,0.6672842145266258,0.6654863078375827,-0.09156497641945927,0.004291151656895864,0.005590551554190415,0.003792644865147299,0.001332548574959791,-0.00046535811408332517,0.8243353919536859,0.9674982957530823,0.15059509898975856,0.99985520726935,0.9999631351529306,0.004957737379635782
1303,ChBwdyjZAJI_000030,0.4415476355567882,0.5489379425239483,0.5385013098028402,0.22741816391828698,0.5111948786273681,0.4880767558839968,0.46728449543983525,0.44101668606907257,0.46065853870435264,-0.3110831458845532,-0.027306431175472046,-0.026267809370762674,-0.006625956735482608,-0.0005309494877156484,0.019110903147564418,-0.40501828931575523,0.8841687695372907,0.2805973456653045,0.998889389396695,0.9997769823067559,0.017475065002199364
1304,Chc1xUT9KB0_000070,0.4402632846363782,0.49233517956047884,0.48854526668329357,0.6798117743337937,0.4879744590280241,0.4646864017301974,0.47192291753004556,0.44353142894115366,0.46996976360637716,0.19126650765050013,-0.0005708076552694563,-0.0283914885888919,-0.001953153923668405,0.0032681443047754555,0.02970647896999895,0.6303952409071334,0.9342008009986903,0.20372616078266606,0.9998765083537403,0.9999863796618566,0.0032249275793485802
1305,Cih7zp6KJac_000060,0.20892223738062757,0.1787008034863135,0.1872384353551699,0.0,0.1909000442282176,0.19551299441158917,0.19952915108710706,0.2083594794423376,0.20190818584070797,-0.1872384353551699,0.0036616088730477003,0.008830328355230538,0.002379034753600906,-0.0005627579382899706,-0.007014051539919602,0.0952016890740706,0.8414912730537145,0.32541045293528087,0.9996256616513166,0.9999235198185007,0.0067182642597133834
1306,CiuMO1EkzU4_000010,0.09748475609756098,0.13673929376408714,0.12934587340166967,0.21065915930492185,0.12818618396749168,0.1275684047496128,0.11786142411891633,0.09754145225843339,0.1135997792392954,0.08131328590325218,-0.0011596894341779906,-0.02031997186048294,-0.004261644879620927,5.6696160872407586e-05,0.016115023141734422,-0.11644393036439858,0.8294351426548128,0.2747480787600609,0.9994681308432077,0.9999341172782693,0.0054576630655673725
1307,CjO1ZZZI8CE_000030,0.04866274017572656,0.05834683954619125,0.05680580080399745,0.056197688322040654,0.05629397967161845,0.05403666773882277,0.05018087683780824,0.04864395328636232,0.049718851731281447,-0.0006081124819567948,-0.0005118211323789992,-0.0015369235514459192,-0.0004620251065267922,-1.8786889364241777e-05,0.0010561115555548853,0.35292045902545816,0.9163474081330064,0.21661703761695633,0.9999338175805571,0.9999785730332025,0.0038864428835650795
1308,CjuYza6dsvs_000030,0.5990998231795531,0.7685523970353692,0.7977704072231435,0.2538547418605353,0.7963863156929285,0.7416034447406192,0.7135822573766042,0.596765930195325,0.6982396365701307,-0.5439156653626083,-0.0013840915302150147,-0.11681632718127921,-0.015342620806473528,-0.0023338929842281475,0.09913981339057754,0.07870368040079855,0.8865377619670268,0.24798355017141155,0.9999925435285842,0.9999973679512975,0.0019894059627910575
1309,ClaW4rHT6t0_000000,0.44532511375311906,0.45205936920222634,0.47684928248632363,0.1213901794661565,0.47215904634930594,0.4680431504465839,0.4605273184485255,0.4456932966023875,0.45843284430797226,-0.35545910302016714,-0.004690236137017689,-0.014834021846138024,-0.0020944741405532485,0.00036818284926842804,0.013107730554853203,0.3627027215359073,0.8558093044645224,0.27226309942617327,0.9999381057097282,0.99998458863365,0.0033094043231363156
1310,CljO1-A89-g_000030,0.5857975781133203,0.5501467915559904,0.5420645125988345,0.0,0.5397854147377594,0.5744039783530789,0.5703909482883353,0.5831224131256886,0.5704439489154672,-0.5420645125988345,-0.0022790978610750523,0.012731464837353323,5.3000627131982725e-05,-0.002675164987631762,-0.015353629197853103,-0.18424382845836132,0.7827980149507657,0.4024938737802217,0.999938229695327,0.999993847335776,0.0025475800232975278
1311,Cmb7oRnRLio_000034,0.8500623873561625,0.8280468544353777,0.8134170564490293,0.0,0.7992576748867639,0.8345703778000668,0.8353319488175789,0.852914548366878,0.8392869201161456,-0.8134170564490293,-0.014159381562265372,0.017582599549299083,0.003954971298566701,0.0028521610107155038,-0.010775467240016878,-0.5124700166385906,0.5788972761771296,0.3781003192603711,0.9999224526265725,0.9999686857693643,0.004669234547681737
1312,Cmhpj4MJ_hQ_000020,0.3764999076979878,0.3902345436231954,0.37158169575374467,0.3381646256394357,0.367356176164396,0.38940899707139087,0.3804444862096509,0.37654548809743493,0.3800384777814274,-0.033417070114308944,-0.004225519589348692,-0.0038989981122159456,-0.00040600842822346994,4.558039944713155e-05,0.003538570083439607,0.7938752541661649,0.9673443480916214,0.13826205079253037,0.9998123708869204,0.9999520892515902,0.006372337449039436
1313,Cmz0InA1eM4_000030,0.5147284794193612,0.4906965871902758,0.5207051663689886,0.02673978659184628,0.5177244327523841,0.5192954680387888,0.524136094280578,0.5142073290221438,0.5228480340063762,-0.4939653797771423,-0.0029807336166044474,-0.009928765258434114,-0.0012880602742016967,-0.0005211503972173404,0.008119554587015076,-0.4444579394462712,0.7217356018574705,0.37588457254191976,0.999991102220447,0.9999964484259282,0.0020493652103054207
1314,Co7vOJiMeO0_000064,0.5155955620682436,0.6033691782581568,0.552892131318395,0.4210513369247042,0.552606043803715,0.552838599711551,0.5256920743268866,0.5147054432534114,0.5235543018335684,-0.13184079439369079,-0.00028608751467995575,-0.010986631073475195,-0.0021377724933181463,-0.0008901188148322525,0.007958739765324796,0.7703904315747674,0.9687244279057555,0.1446054158760202,0.9999915838906861,0.9999979513889142,0.0013714984298913442
1315,CpoUHOCPaNw_000020,0.47952193557790407,0.3664584634603373,0.4724673270623491,0.1888712176820814,0.4743512371756186,0.43818704197201863,0.4747502081598668,0.47964686530493267,0.4760507087991007,-0.2835961093802677,0.0018839101132694935,0.004896657145065875,0.0013005006392339258,0.00012492972702859984,-0.003471226778803349,0.0032624792964415623,0.8390746321320179,0.29060206441617914,0.9999704233983389,0.9999964330183998,0.0014959662901184614
1316,Cpwy_3wUjSc_000330,0.24224502112251056,0.2280652418447694,0.2435483870967742,0.15216181109667842,0.24375804375804375,0.24029850746268658,0.24379093043370814,0.2423931417531997,0.24366699458927693,-0.09138657600009578,0.00020965666126954163,-0.0013977886805084383,-0.00012393584443121108,0.00014812063068914139,0.0014219734667663686,0.6817692883248074,0.9111950685671057,0.20468064586509627,0.99995174613905,0.9999737878649451,0.0031125021472074516
1317,Cqb1zyyTiHw_000000,0.469680936347603,0.5494863345609614,0.5456013216686066,0.382388386743358,0.5388380111972119,0.5119909979604754,0.4921520518939267,0.4702841547599936,0.487403068525976,-0.16321293492524863,-0.006763310471394779,-0.021867897133933112,-0.00474898336795071,0.0006032184123905826,0.017722132178372985,0.510162009164697,0.9547139173723165,0.17496715957754208,0.9997666941576988,0.9999647563284662,0.004813175744102084
1318,Cqb1zyyTiHw_000011,0.5059891808346213,0.5579949048404016,0.5465181448788006,0.022488602018339226,0.5434465513648676,0.552999612498679,0.5157711622411133,0.5075417460676335,0.512792063699256,-0.5240295428604613,-0.0030715935139329353,-0.008229416173479831,-0.0029790985418572946,0.0015525652330121709,0.006802882864634707,0.17358540561711697,0.8826165544580106,0.30831455768280097,0.9997427501327475,0.9999790015429673,0.0040971049226229475
1319,CqmuLdNiEjE_000077,0.6477587484882769,0.6765647294743743,0.6485775111283143,0.0,0.6517266715650257,0.6538929201804276,0.6440513596338104,0.6472608084907133,0.6446858029480217,-0.6485775111283143,0.003149160436711429,0.0032094488569028856,0.0006344433142112527,-0.0004979399975635346,-0.0030729455402551675,-0.11419585184642013,0.752169027844798,0.3046682281542781,0.9999874321095887,0.9999914695248134,0.0027304217720078715
1320,CrOlDmMSVSM_000120,0.8095716758809404,0.8545760503745522,0.8639180301136055,0.28254985361542284,0.8638511678435633,0.8431609605979008,0.8420253444134618,0.8099318892362662,0.8395665754484893,-0.5813681764981826,-6.686227004215617e-05,-0.03209345517719553,-0.0024587689649724354,0.00036021335532587795,0.02999489956754897,0.06448709419996862,0.9058978661037259,0.26596593895912807,0.9999458845806002,0.9999945975397225,0.0019152605071860065
1321,Cs0UHi69c7Y_000030,0.6336647116103172,0.5395999090702432,0.6212322445579992,0.23337570683382283,0.6225201313599352,0.6013246835730164,0.6321828695337911,0.6325610888420862,0.632618025751073,-0.3878565377241764,0.0012878868019360334,0.0003782193082950691,0.0004351562172818513,-0.0011036227682310606,-0.0010466858592442785,0.2611979515480031,0.9023127001157348,0.25689732335759347,0.9999689777491279,0.999995454889721,0.001999960559549944
1322,CsRF3qYnSLI_000030,0.5465037755540549,0.5215776385784885,0.5683735949066318,0.5344583898688376,0.5692961165048543,0.5385358255451713,0.5638245742986647,0.5478196917231024,0.5632781669674815,-0.033915205037794105,0.000922521598222592,-0.016004882575562318,-0.000546407331183274,0.0013159161690474708,0.016774391413426515,0.906463593957183,0.983529899878899,0.09104586088749625,0.9999576601180374,0.9999855850203626,0.004168761051331546
1323,Cs_DJvnYWTs_000010,0.6210292846133604,0.6167514561675146,0.6299800602103452,0.61521796967048,0.6303356332592679,0.6225543580307183,0.6260364525619961,0.6214527662777569,0.6253570476444377,-0.014762090539865214,0.00035557304892264163,-0.004583686284239219,-0.0006794049175584682,0.0004234816643965411,0.004327763031077292,0.8619704126381619,0.9732502253445009,0.10581301637923382,0.9999867441308523,0.9999932399965998,0.0023455190729809567
1324,Ct9ltnuEPvc_000038,0.2110225979515526,0.2164325315769728,0.21944209636517328,0.27872020614129267,0.21804132370233495,0.21450113612889898,0.2133114215283484,0.21172824402577278,0.2125952010482352,0.059278109776119386,-0.0014007726628383343,-0.0015831775025756112,-0.0007162204801131888,0.0007056460742201898,0.0015726030966826121,0.8916354811276728,0.9837440308038365,0.0914188938238132,0.9999741116173274,0.9999933994461121,0.002240484892610664
1325,CxSALNdzjKs_000096,0.5545999359531543,0.594447410571276,0.6404882542607093,0.0,0.6428612633400634,0.6032743676820923,0.6160995507822585,0.5552857077395409,0.6099475105743261,-0.6404882542607093,0.002373009079354116,-0.06081384304271764,-0.006152040207932474,0.0006857717863866242,0.05534757462117179,-0.7430992809262805,0.5008103365183335,0.41057217815904584,0.999966337560717,0.9999890145807929,0.0021109568200982924
1326,CxSALNdzjKs_000125,0.3706419479800775,0.3943719621386544,0.3946260062909847,0.11869164581680601,0.39424920127795526,0.37598198888675993,0.37732934247368927,0.3710935696810229,0.3763064531594592,-0.2759343604741787,-0.00037680501302944647,-0.00623577279266635,-0.0010228893142300577,0.000451621700945426,0.005664505179381718,0.019117630797150297,0.7820794409850995,0.2844604367808391,0.9999802457778102,0.9999954766916959,0.0012961332979406675
1327,D-7c7OP4dFg_000051,0.5992053978148439,0.13776055056757505,0.3563946971746608,0.5295887662988967,0.42491828494520284,0.5075176434489107,0.5860436091329565,0.5997461319427768,0.594947703666172,0.1731940691242359,0.06852358777054202,0.013702522809820317,0.0089040945332155,0.0005407341279328737,-0.004257694148671942,0.5168036649913877,0.9544393771657362,0.15525983025713452,0.9990265435686315,0.9998859516782871,0.01109853192093914
1328,D-p9s8y2z_U_000000,0.47698204019786977,0.4554274286200587,0.4263463989802422,0.35396820128124273,0.42361276023114064,0.4653478260869565,0.45463427066519413,0.47651484795868393,0.45634006992410675,-0.07237819769899945,-0.0027336387491015413,0.0218805772934898,0.0017057992589126214,-0.00046719223918584296,-0.020641970273763022,0.7383509910846562,0.9729534972824364,0.12206902368257613,0.9999919541891451,0.9999965448001301,0.0024715075453195126
1329,D05-MrPXqjw_000030,0.7270864926703382,0.5380166648393816,0.5404186360567185,0.04965427124734578,0.5405616645105649,0.6282682834406972,0.6096868408242739,0.7263802048689637,0.6198213273595854,-0.4907643648093727,0.0001430284538463944,0.11669336404468977,0.01013448653531146,-0.0007062878013744944,-0.10726516531075281,-0.2005794131376834,0.7224123990727016,0.3669776618690906,0.999900775492249,0.999980354500207,0.003176884636449926
1330,D0L-M4trkpw_000210,0.29976265542527186,0.2933505965042079,0.3024085295696863,0.1662491831844914,0.3033238875698859,0.2857142857142857,0.3047066126264286,0.3000106273690177,0.304377838328792,-0.1361593463851949,0.0009153580001995953,-0.0046959852574109395,-0.0003287742976366137,0.0002479719437458172,0.004615182903520143,0.1701720703211154,0.8306345393545383,0.27115347721945043,0.9999478134892841,0.999988564693237,0.0024450901258110578
1331,D0Vk5yjzXB0_000017,0.4815640796907523,0.45159508355199557,0.4939420603763368,0.5633931843165995,0.49299096913330637,0.482596905407561,0.49446988815154064,0.4819201809469956,0.4922053819981441,0.06945112394026265,-0.0009510912430304441,-0.012549707204545013,-0.002264506153396517,0.0003561012562433019,0.010641302307391798,0.7360496837885799,0.9623717747591335,0.14828497492267997,0.9999027738300907,0.99998391025146,0.002849950512345093
1332,D1KdCkSFmnk_000000,0.4192226148409894,0.42711194111831263,0.40880912422509164,0.29604502926156484,0.4069818975215627,0.4228898426323319,0.4147786685256187,0.41890269735913005,0.4145126454399777,-0.1127640949635268,-0.001827226703528917,0.004124028833511373,-0.0002660230856409984,-0.0003199174818593331,-0.004709969401011704,0.3460583714725738,0.8907014540938495,0.26076523449472744,0.9999261316964808,0.9999891065044985,0.00269770373372948
1333,D1VQAb8CfWM_000008,0.6625209061882317,0.6152948044366608,0.5894480024397682,0.6710871423098459,0.5942382069007522,0.643890380859375,0.6312711322306497,0.6649353016220156,0.6363138519577718,0.08163913987007765,0.004790204460983993,0.03366416939136596,0.005042719727122114,0.002414395433783967,-0.02620705423045988,0.6470888703775434,0.9380280538449286,0.16673326198123067,0.999980570947799,0.9999851611447339,0.004292820467842445
1334,D1VQAb8CfWM_000022,0.706320245219676,0.6387076471205287,0.6448942042318307,0.2503378093066464,0.6492757258418511,0.6776951051289554,0.6814338503935364,0.7069666576307942,0.6863612647396431,-0.39455639492518435,0.004381521610020367,0.025532807237257815,0.004927414346106662,0.0006464124111182912,-0.019958980480032862,0.49002835181543253,0.949046822378771,0.19602715290518324,0.9999813614528397,0.999996404747776,0.0021757200612159745
1335,D1eDJb5FMw0_000065,0.6114959873791069,0.5553487813663105,0.5619290286495556,0.46045911787464533,0.5607147273401756,0.5865735699186471,0.5939750280768976,0.6111720356408499,0.596615792966158,-0.1014699107749103,-0.0012143013093800503,0.01719700756395226,0.0026407648892603497,-0.0003239517382570556,-0.014880194412948966,0.8371142885660289,0.9427886385142007,0.16187312595606967,0.9999567443041268,0.9999606685193716,0.004252041331854492
1336,D1tl1eS7ubI_000000,0.1794713565771881,0.16652000621150162,0.1778319783197832,0.1674506548607268,0.17731603595844322,0.1750077391394077,0.17885199539122237,0.17936067427279268,0.17865332499478842,-0.010381323459056402,-0.0005159423613399772,0.0005086788815703014,-0.00019867039643395312,-0.00011068230439542637,-0.0008180315823996809,0.9650595265233939,0.9881715594888251,0.09020474150908589,0.9999837574725049,0.9999938865959347,0.002550502982021423
1337,D2ISzNuhtxE_000009,0.30031361070457874,0.2889153645236677,0.29610836768903187,0.23033516701638973,0.2966284074605452,0.2956404455273234,0.3000086333419667,0.3003427233971412,0.3002571795970853,-0.06577320067264214,0.0005200397715133254,0.0003340900551744852,0.00024854625511860906,2.9112692562449638e-05,-5.64311074934265e-05,0.66435675836006,0.9391262626193089,0.20989780220406248,0.9999649617730925,0.9999849739011015,0.004154355592063718
1338,D2IvCQMkGWk_000055,0.5698973626088086,0.5862833391063388,0.5922299320207108,0.0,0.5903529989133102,0.576661644064959,0.5758414784668245,0.5704610575670748,0.5747916459142677,-0.5922299320207108,-0.001876933107400669,-0.0053804208997497716,-0.001049832552556862,0.0005636949582661366,0.004894283305459046,-0.09741818419331881,0.8187989871274347,0.3403577648858397,0.9999741681109758,0.9999955911312793,0.002065828219670027
1339,D30UC-C-lIs_000029,0.12530159240791378,0.14038565507298612,0.12406434145564581,0.29043504623313626,0.12496992059035855,0.12788311581712222,0.1233863942345767,0.12571105821600032,0.1241038712760873,0.16637070477749044,0.0009055791347127445,0.0023246639814236136,0.0007174770415105947,0.0004094658080865399,-0.001197721131826479,0.4612389808802231,0.8885749333548157,0.3165106946261518,0.9992704747176009,0.9999024201303118,0.007784755471366874
1340,D3BJuOwltoI_000010,0.2409746886660972,0.2684164912715117,0.2974355887310378,0.0,0.29147277452106124,0.26464590796362636,0.2757910706545297,0.24217582318039765,0.2710707374758117,-0.2974355887310378,-0.005962814209976575,-0.033615247474132026,-0.004720333178718006,0.001201134514300456,0.030096048809714476,-0.3680577461848373,0.7507192293418223,0.3148081927185508,0.9987640039316938,0.9998017334296383,0.008903295371983195
1341,D3FV0JAngZ4_000210,0.3795242329924411,0.4334793533610549,0.40299635458344446,0.20152066685333966,0.40549912200760185,0.40757292778370685,0.3961853103325627,0.37803468208092483,0.396150084466969,-0.2014756877301048,0.0025027674241573927,-0.01815062825163788,-3.522586559373542e-05,-0.0014895509115162575,0.016625851474527886,0.08850028687883382,0.8298692286055307,0.26191922997337463,0.9999756501314976,0.9999903933196496,0.0029475703106768077
1342,D4Jb8jIl-2A_000378,0.2762092727637653,0.19714053237242823,0.21097227645450994,0.3757310881162028,0.21706604324956166,0.2532502526103065,0.25882554357130627,0.27624715795104987,0.26208235414325126,0.16475881166169287,0.006093766795051719,0.0174216143797436,0.0032568105719449902,3.7885187284592003e-05,-0.014126918620514017,0.8398930263608604,0.9632116597704444,0.1704146887273482,0.9997762448555986,0.9999418109085864,0.005310566259654163
1343,D5Zi0Mfo0Ts_000048,0.12084987158533739,0.1436248632710325,0.1395572666025024,0.0,0.13806848196705565,0.12838183934807917,0.1276796675795637,0.12058231521790011,0.12620673416529316,-0.1395572666025024,-0.0014887846354467438,-0.007097352361663589,-0.0014729334142705441,-0.0002675563674372772,0.005356862579955768,0.6016931931468233,0.9306436049012453,0.17562860292598925,0.9999273179271199,0.9999850935904445,0.0025418533448483844
1344,D668Jl6zuAk_000190,0.5564815439638302,0.5253135303361784,0.4741374551476677,0.010360735082810255,0.47561954866399003,0.528710385942893,0.5306909412731525,0.5561511749435285,0.5348562677471844,-0.46377672006485743,0.0014820935163223359,0.025460233670375976,0.004165326474031894,-0.0003303690203017018,-0.021625276216645783,0.3946954617936484,0.9304440467488477,0.26436390014969924,0.9998763098112872,0.9999854325334429,0.0031757615898270085
1345,D7iyQCgox0g_000017,0.7164352368620798,0.7021511550863554,0.7151496559884307,0.7405783198574757,0.7137316424804986,0.7120895721331142,0.7157092873909385,0.7171343177053129,0.7153669115694432,0.025428663869044965,-0.0014180135079321365,0.0014250303143743537,-0.0003423758214953221,0.000699080843233113,-0.0010683252926365627,0.7892733834814257,0.9611138688761172,0.12834519855843002,0.9999366639538048,0.9999857759342603,0.003146972304528956
1346,D8R-u0sG5eg_000009,0.19163319946452476,0.16224786400070465,0.19190263288623943,0.1007919366450684,0.19101068037974683,0.18016225317618245,0.21575214632325496,0.19172579997322264,0.21367467207401306,-0.09111069624117103,-0.0008919525064925993,-0.024026346350032313,-0.0020774742492419007,9.260050869788761e-05,0.0220414726094883,0.40199910055807153,0.9399488743907098,0.16452287125661266,0.9998401411560865,0.99998020960735,0.0033861484239652703
1347,D9ag3OB7E4k_000000,0.354628831229913,0.34625996321275293,0.3602835749561893,0.0,0.35811559778305624,0.35044919454770757,0.3566698202459792,0.3560242386086409,0.3554926921263555,-0.3602835749561893,-0.002167977173133051,-0.0006455816373382994,-0.001177128119623727,0.0013954073787278976,0.0008638608964424699,-0.09251375474144985,0.7721219652057906,0.25937401168184965,0.9999278065624786,0.9999817744581958,0.0027395245409773763
1348,D9qpDjafWRM_000030,0.5953068969118824,0.60951464320088,0.6016085419122236,0.5910132039881434,0.602633858949922,0.6114380097037266,0.5968499009074789,0.5955283137145643,0.5969749652294853,-0.010595337924080184,0.001025317037698481,-0.0013215871929146417,0.00012506432200642958,0.00022141680268183972,0.001668068317602911,0.8332009515278369,0.9660172140506864,0.13034184706242774,0.9999882019533062,0.9999979429136124,0.0010819103670882543
1349,DA2QCyip6mY_000618,0.584044165403767,0.5683897426652846,0.5425800828067117,0.07932329204609209,0.5426680599094392,0.5745033112582781,0.5627709380960638,0.5824149652499621,0.5647499945815904,-0.46325679076061954,8.797710272756554e-05,0.019644027153898236,0.0019790564855265425,-0.001629200153804966,-0.01929417082217666,0.2922629230033514,0.8730495068626227,0.29632060414764627,0.9999088750524792,0.9999838039561889,0.0031526756750182017
1350,DC4_1CHRcx8_000196,0.25416611993176746,0.22292284866468842,0.2427194600048711,0.11048593350383631,0.24203754850889767,0.25265562121596635,0.25196137598068796,0.2541927861104729,0.25231047414947766,-0.1322335265010348,-0.0006819114959734363,0.00223141012978495,0.00034909816878969657,2.666617870544785e-05,-0.0018556457822898054,-0.5823108368878969,0.7569168050945089,0.3459637791278254,0.9999391340240944,0.9999888661162952,0.0028986230771669264
1351,DCftdpZ9lIs_000162,0.6519641878311712,0.6490438695163104,0.6728943220697343,0.024756720480220724,0.6732836106330082,0.6573429249253846,0.6607895031125359,0.6526061846626215,0.6595531472684085,-0.6481376015895136,0.00038928856327391514,-0.008183318449914379,-0.0012363558441274014,0.0006419968314503866,0.007588959437237364,-0.7774381259612491,0.679020042933227,0.37579013478942,0.9999456188263017,0.9999898691139895,0.0030588513762932843
