comparison,measure,left_n,left_mean,left_median,left_p25,left_p75,left_p90,left_p95,left_bootstrap_mean_ci_low,left_bootstrap_mean_ci_high,right_n,right_mean,right_median,right_p25,right_p75,right_p90,right_p95,right_bootstrap_mean_ci_low,right_bootstrap_mean_ci_high,mean_diff_left_minus_right,bootstrap_ci_low,bootstrap_ci_high,mannwhitney_p,rank_biserial
OGL-help vs AUD-better,opportunity_gap_mean,428,5.6154579473609116e-05,3.484769149508793e-05,2.0625797787943156e-05,6.242944982659537e-05,0.00011742577407852001,0.00017186007826234476,4.9481498206757387e-05,6.363549865174099e-05,257,4.64775023958253e-05,2.971481080749072e-05,1.7189082427648827e-05,5.290902845445089e-05,9.247271227650346e-05,0.00014719147002319988,4.0027887953220014e-05,5.3836898268715504e-05,9.677077077783814e-06,2.2699371016624875e-07,1.9480259543035226e-05,0.02142567165938301,0.1048947234444888
OGL-help vs AUD-better,opportunity_gap_min,428,2.1336763060224494e-05,9.526747817290016e-06,2.9043421818641946e-06,2.3268803033715816e-05,4.812991901417266e-05,7.955894870974588e-05,1.7851291653101598e-05,2.557384574943021e-05,257,1.7195420421960463e-05,9.843686711974442e-06,3.48331059285556e-06,1.8606289813760668e-05,3.41888240654953e-05,5.934994260314848e-05,1.3863548164539448e-05,2.0919006323944715e-05,4.141342638264031e-06,-1.2728916283583987e-06,9.545719155825591e-06,0.6394819398106921,0.02134623077202802
OGL-help vs AUD-better,violation_fraction_pool,428,0.3042494158878505,0.21875,0.09375,0.5,0.71875,0.8125,0.27913259345794394,0.3286397488317757,257,0.3148103112840467,0.25,0.09375,0.5,0.7000000000000002,0.8812499999999996,0.2810037694552529,0.34812743190661477,-0.010560895396196202,-0.05220589697579912,0.0321652676574603,0.7026166428446285,-0.017391541510600406
OGL-help vs AUD-better,random4_violation_fraction,428,0.29789719626168226,0.25,0.0,0.5,0.75,1.0,0.26985981308411217,0.32651869158878505,257,0.30544747081712065,0.25,0.0,0.5,0.75,1.0,0.26556420233463035,0.3453307392996109,-0.0075502745554383854,-0.05777693052474634,0.042478760591294275,0.9436703179538621,0.0030910214916906043
OGL-help vs AUD-better,missed_confusing_negative,428,0.2827102803738318,0.0,0.0,1.0,1.0,1.0,0.24299065420560748,0.3247663551401869,257,0.30739299610894943,0.0,0.0,1.0,1.0,1.0,0.2529182879377432,0.36186770428015563,-0.024682715735117655,-0.09706739335975852,0.04381113858685772,0.49197621525070623,-0.0246827157351176
OGL-help vs AUD-better,pool_min,428,1.8043137595851254e-05,1.2977883216080954e-05,7.985216598171974e-06,2.2770546365791237e-05,3.8174468863871885e-05,4.96904574902146e-05,1.6562949809948257e-05,1.968556453566717e-05,257,1.8571872469302342e-05,1.349278500129003e-05,8.174860340659507e-06,2.0944158677593805e-05,3.298740630270913e-05,4.533700557658443e-05,1.6301653986613574e-05,2.116115898662287e-05,-5.287348734510886e-07,-3.366724734072818e-06,2.1973974718761084e-06,0.8589905888796563,-0.00810938579584708
OGL-help vs AUD-better,top4_mean,428,2.4417472336841962e-05,1.7246693460037932e-05,1.1134305168525316e-05,2.9364118290686747e-05,4.9854849203256896e-05,6.577731764991766e-05,2.23148639956484e-05,2.6681269110058247e-05,257,2.4065326639131196e-05,1.8048980564344674e-05,1.1495318176457658e-05,2.6933939807349816e-05,4.007204697700218e-05,5.842604005010798e-05,2.1255993976245376e-05,2.7095014626456676e-05,3.521456977107653e-07,-3.4654376673382218e-06,4.131373720117773e-06,0.9359545827561203,0.0036728608313030264
OGL-help vs AUD-better,top4_vs_random4_ratio,428,0.3520889538296751,0.34793429076671595,0.2364767454564571,0.45174219459295273,0.5530731022357941,0.5987669318914413,0.33784559325262836,0.3663282906606132,257,0.38927961256833393,0.3776802718639374,0.2653544545173645,0.4738316237926483,0.6188843965530396,0.6888551592826843,0.37002872308853885,0.4083124288651324,-0.037190658738658844,-0.06172893609022488,-0.013594900182764756,0.0075028014141802464,-0.12191352412815015
OGL-help vs AUD-better,pool_std,428,4.411741345660557e-05,2.9727160836046096e-05,1.8403180547466033e-05,5.066308131063124e-05,8.84733504790347e-05,0.00011574321651998497,3.919353785609074e-05,4.9614985519252146e-05,257,3.656515355032468e-05,2.602697531983722e-05,1.5791505575180054e-05,4.5154876715969294e-05,6.479382427642125e-05,9.553279815008862e-05,3.259560148740496e-05,4.093098912390659e-05,7.552259906280896e-06,1.0557414512768413e-06,1.453047597284573e-05,0.037610747602366795,0.09480344739808721
