sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_IQR,IoU_OBJ,IoU_OGL,IoU_SAMPLE_ORACLE,IoU_PIXEL_ORACLE,IoU_BINARY_PIXEL_ORACLE,IoU_REGION_ORACLE,region_oracle_components,disagreement_mean,disagreement_max,disagreement_std,disagreement_top10_mass,disagreement_top20_mass,disagreement_top30_mass,AUD_IMG_Pearson,mask_IoU,area_AUD,area_IMG,area_ratio_IMG_AUD,centroid_distance,components_AUD,components_IMG,GT_overlap_AUD,GT_overlap_IMG,energy_GT_INTERIOR,energy_GT_BOUNDARY_1PX,energy_GT_EXTERIOR,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,E_AUD_CTRL_RAW_PEAK,E_IMG_CTRL_RAW_PEAK,DELTA_CTRL_RAW_PEAK,IoU_SAMPLE_CTRL_RAW_PEAK,IoU_D20_CTRL_RAW_PEAK,E_AUD_CTRL_NEG_ENTROPY,E_IMG_CTRL_NEG_ENTROPY,DELTA_CTRL_NEG_ENTROPY,IoU_SAMPLE_CTRL_NEG_ENTROPY,IoU_D20_CTRL_NEG_ENTROPY,E_AUD_CTRL_NEG_AREA,E_IMG_CTRL_NEG_AREA,DELTA_CTRL_NEG_AREA,IoU_SAMPLE_CTRL_NEG_AREA,IoU_D20_CTRL_NEG_AREA,E_AUD_CTRL_TOP20_CONCENTRATION,E_IMG_CTRL_TOP20_CONCENTRATION,DELTA_CTRL_TOP20_CONCENTRATION,IoU_SAMPLE_CTRL_TOP20_CONCENTRATION,IoU_D20_CTRL_TOP20_CONCENTRATION,E_AUD_CTRL_NEG_COMPONENTS,E_IMG_CTRL_NEG_COMPONENTS,DELTA_CTRL_NEG_COMPONENTS,IoU_SAMPLE_CTRL_NEG_COMPONENTS,IoU_D20_CTRL_NEG_COMPONENTS,E_AUD_SEMANTIC_SLOT,E_IMG_SEMANTIC_SLOT,DELTA_SEMANTIC_SLOT,IoU_SAMPLE_SEMANTIC_SLOT,IoU_D20_SEMANTIC_SLOT,IoU_LOCAL20_SEMANTIC_SLOT,E_AUD_RECIPROCAL_L4,E_IMG_RECIPROCAL_L4,DELTA_RECIPROCAL_L4,IoU_SAMPLE_RECIPROCAL_L4,IoU_D20_RECIPROCAL_L4,IoU_LOCAL20_RECIPROCAL_L4
219,5607310495,0.8431300770491231,0.821577718006795,0.8612025018981163,0.4186591306287882,0.742051835050013,0.8431300770491231,0.8486125423229796,0.8652417765651054,0.8207285342584562,17,0.05892208591103554,0.24580980837345123,0.048622600734233856,0.2802953495503791,0.4633790956684534,0.6074347016939377,0.9578106990701145,0.8253660089115213,0.5949258609693877,0.5481106505102041,0.9213091688720647,12.134855062851761,1,1,28055.0,26133.0,0.4552789032459259,0.023529794067144394,0.5211912989616394,False,False,True,False,False,0.005745459347963333,0.022619158029556274,0.01687369868159294,0.821577718006795,0.8214335786890992,-0.9919122804935215,-0.9892675087934942,0.002644771700027304,0.821577718006795,0.8214335786890992,-0.5949258609693877,-0.5481106505102041,0.046815210459183576,0.821577718006795,0.8214335786890992,0.2911036420302561,0.3001513072980829,0.009047665267826799,0.821577718006795,0.8214335786890992,-1.0,-1.0,0.0,0.8431300770491231,0.8431300770491231,0.23377608001430372,0.2560761482669464,0.02230006825264269,0.821577718006795,0.8214335786890992,0.8214335786890992,0.22892509585642445,0.2376951668847493,0.008770071028324833,0.821577718006795,0.8214335786890992,0.8210964942489152
220,5697766486,0.4247604760759118,0.4001074995894113,0.41708622455603805,0.49047307037085575,0.5300885130987505,0.4247604760759118,0.4461876372764355,0.4507119863113019,0.41057891109579603,6,0.06555397063493729,0.18789523839950562,0.04347160831093788,0.22363112747269565,0.40326466563143765,0.5521027569319905,0.9830046310203586,0.8936821763044448,0.6698421556122449,0.5995695153061225,0.8950907468015471,3.7439211225606734,1,1,15541.0,13857.0,0.3447364568710327,0.022203627973794937,0.6330599188804626,False,False,False,True,True,0.00573825603350997,0.023032929748296738,0.017294673714786768,0.4001074995894113,0.42002417111988,-0.9934048737444804,-0.9890660620828341,0.004338811661646291,0.4001074995894113,0.42002417111988,-0.6698421556122449,-0.5995695153061225,0.07027264030612246,0.4001074995894113,0.42002417111988,0.2806969965899494,0.29828672473444734,0.01758972814449794,0.4001074995894113,0.42002417111988,-1.0,-1.0,0.0,0.4247604760759118,0.4247604760759118,0.2629577490161504,0.28413873047539556,0.021180981459245185,0.4001074995894113,0.42002417111988,0.42002417111988,0.2646273856837859,0.2821762435411681,0.017548857857382194,0.4001074995894113,0.42002417111988,0.41896971355329293
221,5801923729,0.5993608452019612,0.6452131685166499,0.6177348366091885,0.8632276603633667,0.7514741209871151,0.6452131685166499,0.6560261003070624,0.6619532428355958,0.6497440009869841,9,0.06510385870933533,0.20333784818649292,0.047836195677518845,0.24070607985344797,0.4315164957800291,0.5836954231422758,0.9518997498847123,0.8957441953334474,0.6890545280612245,0.6355030293367347,0.922282640134205,4.415146734471857,1,1,21030.0,20895.0,0.43788447976112366,0.022108204662799835,0.5400072932243347,False,False,True,False,False,0.005571668967604637,0.022616257891058922,0.017044588923454285,0.6452131685166499,0.6098622082318703,-0.9940024926087719,-0.9930170083286056,0.0009854842801663155,0.6452131685166499,0.6098622082318703,-0.6890545280612245,-0.6355030293367347,0.05355149872448972,0.6452131685166499,0.6098622082318703,0.2745938681113549,0.28224002805267623,0.00764615994132134,0.6452131685166499,0.6098622082318703,-1.0,-1.0,0.0,0.5993608452019612,0.5993608452019612,0.19962230620348587,0.19704180862800752,-0.0025804975754783466,0.5993608452019612,0.5993608452019612,0.6098622082318703,0.2139344185948956,0.1999201011541495,-0.014014317440746105,0.5993608452019612,0.5993608452019612,0.5993608452019612
222,5873098388,0.8852559768914019,0.8140255292652553,0.8715082932878624,0.6207304300820974,0.9061664819764031,0.8852559768914019,0.8805384447015415,0.9040789398198612,0.8941783931003178,7,0.06527459621429443,0.23582381010055542,0.057490743696689606,0.297224217164284,0.4910050510295299,0.6346534875390825,0.9755015385378476,0.8838439306358381,0.6868024553571429,0.6122448979591837,0.8914425002176373,10.320419206214204,1,1,31518.0,28199.0,0.5307343006134033,0.020735086873173714,0.4485306143760681,False,False,True,False,False,0.0057613542303442955,0.022905461490154266,0.01714410725980997,0.8140255292652553,0.8195825356635583,-0.9935516402645157,-0.9890465280317715,0.004505112232744191,0.8140255292652553,0.8195825356635583,-0.6868024553571429,-0.6122448979591837,0.07455755739795922,0.8140255292652553,0.8195825356635583,0.2760259597273216,0.29724597748243536,0.021220017755113785,0.8140255292652553,0.8195825356635583,-1.0,-1.0,0.0,0.8852559768914019,0.8852559768914019,0.29311386544510815,0.3266087348213541,0.03349486937624596,0.8140255292652553,0.8195825356635583,0.8195825356635583,0.2823373864580994,0.30643437286575426,0.02409698640765484,0.8140255292652553,0.8195825356635583,0.8425014654613889
223,5906878321,0.47398159241912646,0.5460274232876279,0.4910517387616624,0.47701841969357894,0.6625287083234339,0.5460274232876279,0.5470980019029495,0.5925445798404056,0.5833261314205053,5,0.07357295602560043,0.21572792530059814,0.06180882826447487,0.26824388071317357,0.4813482718913804,0.6358779024489175,0.95461665098132,0.8606288362770889,0.7945232780612245,0.6856066645408163,0.8629157678222044,14.031126794136338,1,1,20569.0,20249.0,0.3079512417316437,0.02797066979110241,0.6640780568122864,True,False,False,False,True,0.005495298188179731,0.022128887474536896,0.016633589286357164,0.5460274232876279,0.5351945489301351,-0.9956804523345686,-0.9929913654466178,0.0026890868879507757,0.5460274232876279,0.5351945489301351,-0.7945232780612245,-0.6856066645408163,0.10891661352040816,0.5460274232876279,0.5351945489301351,0.25310061459656835,0.2751675956414717,0.022066981044903344,0.5460274232876279,0.5351945489301351,-1.0,-1.0,0.0,0.47398159241912646,0.47398159241912646,0.26010585210949894,0.27840133426772695,0.018295482158228016,0.5460274232876279,0.5351945489301351,0.5351945489301351,0.25945681395374887,0.26320055875236026,0.0037437447986113925,0.5460274232876279,0.5351945489301351,0.4771960617612374
224,5991393107,0.635386059667646,0.5962047603521357,0.6136383545872076,0.5032160661770487,0.6284102241833904,0.635386059667646,0.6766914347650078,0.6809941739804466,0.6485752726923262,6,0.08366919308900833,0.29285329580307007,0.07219997048377991,0.29225315273306673,0.48307150953961536,0.628587653463984,0.9409093578872587,0.8076491055039587,0.7203643176020408,0.5946269132653061,0.8254530363812423,11.554815329167411,1,1,26928.0,23292.0,0.5320415496826172,0.029221056029200554,0.4387373626232147,False,False,True,False,False,0.0057525914162397385,0.02297336235642433,0.017220770940184593,0.5962047603521357,0.6005645818957406,-0.9952625482975482,-0.991691788355417,0.0035707599421311853,0.5962047603521357,0.6005645818957406,-0.7203643176020408,-0.5946269132653061,0.12573740433673464,0.5962047603521357,0.6005645818957406,0.26770861514717265,0.29388879770208026,0.026180182554907616,0.5962047603521357,0.6005645818957406,-1.0,-1.0,0.0,0.635386059667646,0.635386059667646,0.22209041896987686,0.24899287948805987,0.026902460518183013,0.5962047603521357,0.6005645818957406,0.6005645818957406,0.22079040735859873,0.2259895833744593,0.005199176015860563,0.5962047603521357,0.6005645818957406,0.6366746075377191
225,6067281197,0.6460954462449854,0.7082579867389994,0.7237477731948836,0.5546986424383287,0.6573775392991456,0.7082579867389994,0.761026435890812,0.8164818438791042,0.6697999069334574,3,0.09750156849622726,0.28638333082199097,0.06583122909069061,0.22627280181533527,0.40433715912560103,0.5573236285961447,0.9330813973622127,0.6543619237653687,0.6536591198979592,0.4699657206632653,0.718976766876029,31.79701107675078,1,2,25004.0,21528.0,0.4669610857963562,0.0313306488096714,0.5017083287239075,False,False,True,False,False,0.005699516739696264,0.023270389065146446,0.017570872325450182,0.7082579867389994,0.6780864741811886,-0.9935110790209665,-0.9891088932800068,0.00440218574095963,0.7082579867389994,0.6780864741811886,-0.6536591198979592,-0.4699657206632653,0.1836933992346939,0.7082579867389994,0.6780864741811886,0.28248970785689576,0.3199333244284775,0.03744361657158174,0.7082579867389994,0.6780864741811886,-1.0,-2.0,-1.0,0.6460954462449854,0.6460954462449854,0.24175573646297538,0.2829836587207948,0.041227922257819405,0.7082579867389994,0.6780864741811886,0.6780864741811886,0.23478112399123496,0.24850788468846363,0.013726760697228668,0.7082579867389994,0.6780864741811886,0.6419111168883689
226,6098668510,0.7214334798449311,0.6711698724549336,0.7181686413744498,0.2389399383619037,0.6034306501506884,0.7214334798449311,0.7655248163657582,0.7756505529385092,0.7532788728172075,8,0.09372638165950775,0.27669912576675415,0.05512873828411102,0.21028605788942795,0.3744756832308636,0.5151418621741198,0.9318671410655717,0.8036597428288823,0.7136678890306123,0.5946468431122449,0.8332262838951101,9.490280895105924,1,1,30205.0,26378.0,0.692582905292511,0.02349705807864666,0.2839199900627136,False,False,True,False,False,0.005504409782588482,0.022501714527606964,0.016997304745018482,0.6711698724549336,0.6757937701958424,-0.9964541191790166,-0.9930692038719037,0.0033849153071129345,0.6711698724549336,0.6757937701958424,-0.7136678890306123,-0.5946468431122449,0.11902104591836737,0.6711698724549336,0.6757937701958424,0.26051851679835647,0.2880201860640277,0.027501669265671214,0.6711698724549336,0.6757937701958424,-1.0,-1.0,0.0,0.7214334798449311,0.7214334798449311,0.1600310686617335,0.19330492346577555,0.03327385480404205,0.6711698724549336,0.6757937701958424,0.6757937701958424,0.14778845789534978,0.16267472852937725,0.014886270634027476,0.6711698724549336,0.6757937701958424,0.7213446211241701
227,6158154336,0.9129059688800704,0.9034319562301234,0.9127921853128433,0.44280948313375346,0.917067597792331,0.9129059688800704,0.9115912963493523,0.9152945844078556,0.9086510057673371,7,0.0585290752351284,0.2108267992734909,0.04385693743824959,0.25177702443360456,0.43556079802344355,0.5845192603022319,0.9666904149465473,0.9606953023990806,0.693359375,0.6666932397959183,0.961540672607071,3.0798915078257547,1,1,32298.0,31302.0,0.6066977977752686,0.01962895318865776,0.3736732006072998,False,False,True,False,False,0.005701954010874033,0.02203349582850933,0.016331541817635298,0.9034319562301234,0.9014874056356977,-0.9934165690644328,-0.9913416911671166,0.0020748778973161963,0.9034319562301234,0.9014874056356977,-0.693359375,-0.6666932397959183,0.026666135204081676,0.9034319562301234,0.9014874056356977,0.270647682120445,0.2742887529377272,0.0036410708172822104,0.9034319562301234,0.9014874056356977,-1.0,-1.0,0.0,0.9129059688800704,0.9129059688800704,0.2972482214902548,0.31331344748466483,0.016065225994410015,0.9034319562301234,0.9014874056356977,0.9014874056356977,0.306777053414244,0.3062006093262938,-0.000576444087950212,0.9129059688800704,0.9129059688800704,0.9120705345288002
228,6185482260,0.844223693892568,0.7757438487053815,0.8367532276275097,0.411430565247732,0.806713655908126,0.844223693892568,0.8466272159924414,0.8539650920129008,0.853290362330861,10,0.09238062053918839,0.24672240018844604,0.06443053483963013,0.2226517805472026,0.4105631439360814,0.5722691021420013,0.9105682445421938,0.8961443088442651,0.8152104591836735,0.7392378826530612,0.9068061803246625,2.1610527982461547,1,1,35959.0,32519.0,0.8249203562736511,0.021216124296188354,0.1538635492324829,False,False,True,False,False,0.005415677558630705,0.022267337888479233,0.016851660329848528,0.7757438487053815,0.802478831758498,-0.9962905388301959,-0.9955181190992345,0.0007724197309614267,0.7757438487053815,0.802478831758498,-0.8152104591836735,-0.7392378826530612,0.07597257653061229,0.7757438487053815,0.802478831758498,0.24935136855531445,0.2603160292736918,0.010964660718377345,0.7757438487053815,0.802478831758498,-1.0,-1.0,0.0,0.844223693892568,0.844223693892568,0.1827924375913571,0.1626696056419643,-0.020122831949392794,0.844223693892568,0.844223693892568,0.802478831758498,0.20848925299458887,0.1678712515697548,-0.04061800142483407,0.844223693892568,0.844223693892568,0.8068106516136949
