scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,auto_taxonomy,delta_iou,aud_precision,aud_coverage,aud_area,groupA,aud_better,ogl_help
144k,vggss,7oNljd7R1f8_000019,829,1849.72021484375,0.036864642053842545,0.141798734664917,0.7286949936224489,0.06263950892857142,0.07545565068721771,602.1049194335938,0.011999858543276787,0.1517823338508606,0.271305006377551,110.98104858398438,6.781379699707031,1731.9576416015625,0.059998828917741776,0.0036661650519818068,0.9363349080085754,0.9400010704994202,3286,385,0,0,0.5517346317711503,0.04958564669201105,0.3064935064935065,0.0032273062932472716,0.033539894968271255,0.0035611717030406,0.024959301576018333,0.015266825444996357,0.4306981519507187,0.503018391127334,0.07232023917661534,transition,OVER,0.0723202391766153,0.4325485478604571,0.9901652336120604,0.3479153380102041,False,False,False
144k,vggss,7rMhrFb-DsE_000183,830,2661.745849609375,0.053048186004161835,0.20319783687591553,0.8298588966836735,0.21008051658163265,0.08089498430490494,117.08967590332031,0.0023335793521255255,0.05508160591125488,0.17014110331632654,2152.9873046875,4.731215953826904,504.0275573730469,0.8088628649711609,0.0017774859443306923,0.18935975432395935,0.19113723933696747,1053,1873,33,843,0.8300094966761633,0.020989937318379403,0.5002669514148425,0.022502941953457097,0.019892429932951927,0.012936752289533615,0.01940203458070755,0.03195472061634064,0.5630428599558055,0.5528453465213596,-0.01019751343444586,B_close,GOOD,-0.0101975134344458,0.7958129754468427,0.6581168174743652,0.6444913903061225,False,False,False
144k,vggss,7rqy1JhY7TU_000030,831,2263.697021484375,0.04511513561010361,0.1658133715391159,0.8910036670918368,0.05080117984693878,0.0821506455540657,76.4822769165039,0.0015242800582200289,0.04202455282211304,0.10899633290816327,1312.339599609375,0.0,951.3577270507812,0.5797328948974609,0.0,0.420267254114151,0.420267254114151,0,3456,0,642,0.0,0.0,0.9001736111111112,0.06958641823428098,,0.03294886648654938,,0.023982487618923187,0.5536439316488974,0.471447349204031,-0.08219658244486638,transition,GOOD,-0.0821965824448663,1.0,0.5536439418792725,0.377750318877551,False,False,False
144k,vggss,7rxfucuwC-Q_000360,832,1631.88623046875,0.03252324461936951,0.1659691482782364,0.7415497448979592,0.06875797193877552,0.045955050736665726,175.11138916015625,0.0034899432212114334,0.042163848876953125,0.25845025510204084,178.21629333496094,0.8774479031562805,1452.79248046875,0.10920877009630203,0.000537689367774874,0.8902535438537598,0.8907912373542786,2037,0,3218,0,0.9484536082474226,0.05192431735110729,0.0,0.0,0.036747097969055176,,0.01647566817700863,0.017248963937163353,0.2862129144851658,0.2771459227467811,-0.009066991738384655,B_close,OVER,-0.0090669917383846,0.2862129144851658,1.0,0.7194475446428571,False,False,False
144k,vggss,7s6xFTV74tE_000070,833,4383.6845703125,0.08736616373062134,0.20877324044704437,0.9286112882653061,0.4600805165816326,0.17880779504776,33.30065155029297,0.0006636768812313676,0.036370158195495605,0.07138871173469388,40.28547286987305,3.727663516998291,4339.6708984375,0.009189865551888943,0.0008503493736498058,0.9899596571922302,0.990809977054596,70,0,10430,0,1.0,0.001502339356998755,0.0,0.0,0.04956374317407608,,0.024542542174458504,0.007611085195094347,0.3789375715922107,0.2175682341335087,-0.161369337458702,C_aud_better,OVER,-0.161369337458702,0.3789375715922107,1.0,0.2783801020408163,False,True,False
144k,vggss,7sYsxcdTcXY_000056,834,4389.0693359375,0.08747348189353943,0.3247159719467163,0.8836296237244898,0.3539939413265306,0.15026475489139557,123.6173095703125,0.002463674172759056,0.10294099152088165,0.11637037627551021,4389.0693359375,0.0,0.0,1.0,0.0,0.0,0.0,0,3353,0,506,0.0,0.0,0.963614673426782,0.07287367210230733,,0.12782607972621918,,0.06308771669864655,0.5323660714285714,0.4756257971938775,-0.05674027423469391,transition,GOOD,-0.0567402742346938,1.0,0.5323660969734192,0.5323660714285714,False,False,False
144k,vggss,7tE6gxSwrH4_000030,835,1296.0721435546875,0.025830520316958427,0.15564028918743134,0.4893375318877551,0.12358498086734694,0.03983425348997116,727.598388671875,0.01450092438608408,0.10720264911651611,0.5106624681122449,156.57992553710938,0.2776266932487488,1139.2144775390625,0.12081111967563629,0.00021420620032586157,0.8789746165275574,0.8791887760162354,3893,834,96,160,0.04983303365014128,0.00790127479330428,0.9808153477218226,0.03331568443774691,0.00110433844383806,0.01949591189622879,0.0013601069804280996,0.00539439870044589,0.655028440033886,0.7170056400615279,0.06197720002764184,transition,GOOD,0.0619772000276418,0.7037903907418244,0.9043442010879515,0.6130819515306123,False,False,False
144k,vggss,7tMPoaU2oL4_000000,836,2455.0400390625,0.04892857372760773,0.32040268182754517,0.613899075255102,0.1716358418367347,0.07046239078044891,1218.7523193359375,0.02428954653441906,0.2152113914489746,0.38610092474489793,2182.69189453125,2.082918405532837,270.26519775390625,0.889065682888031,0.000848425435833633,0.1100858598947525,0.1109342873096466,648,488,933,9,0.4166666666666667,0.008765379995454988,0.7848360655737705,0.012433853845404668,0.01315282192081213,0.09306393563747406,0.006325732450932264,0.06151598319411278,0.7911749887300787,0.7726339614696284,-0.01854102726045037,B_close,GOOD,-0.0185410272604503,0.8300689962163366,0.944087564945221,0.7163584183673469,False,False,False
144k,vggss,7u3_Unnj0ZU_000075,837,1771.7139892578125,0.035309989005327225,0.14669707417488098,0.6460857780612245,0.07796556122448979,0.07217559218406677,634.8707885742188,0.01265287771821022,0.14513957500457764,0.35391422193877553,122.49859619140625,3.459702491760254,1645.7557373046875,0.06914129108190536,0.0019527432741597295,0.9289059638977051,0.9308587312698364,2081,971,0,121,0.30033637674195096,0.019279412671972362,0.345005149330587,0.010333765192177186,0.0078009651042521,0.011881799437105656,0.005875714588910341,0.013237456791102886,0.6318184952761878,0.6692431561996779,0.03742466092349006,B_close,OVER,0.03742466092349,0.765861406001839,0.7830769419670105,0.2384207589285714,False,False,False
144k,vggss,7uK5ctEget0_000020,838,3278.5390625,0.06534077972173691,0.30957144498825073,0.6409638073979592,0.2738560267857143,0.11138319224119186,709.3124389648438,0.014136488549411297,0.15136145055294037,0.35903619260204084,687.9222412109375,7.01507568359375,2583.6015625,0.20982584357261658,0.0021396956872195005,0.7880343794822693,0.790174126625061,1078,305,1464,10,0.564935064935065,0.018935978358881875,0.6459016393442623,0.006125431423152266,0.02364518865942955,0.04568413645029068,0.0368356816470623,0.02172948606312275,0.1677742673493844,0.1548902338573935,-0.012884033491990882,B_close,OVER,-0.0128840334919909,0.1878277838760824,0.6111111044883728,0.4902144451530612,False,False,False
144k,vggss,7wJc_LpV8E4_000012,839,2834.537841796875,0.0564919039607048,0.24508696794509888,0.5974768813775511,0.2512755102040816,0.10021143406629562,1192.95947265625,0.023775499314069748,0.178966224193573,0.402523118622449,489.3443603515625,18.253759384155273,2326.939453125,0.17263638973236084,0.006439765449613333,0.8209237456321716,0.8273634910583496,7176,1078,0,0,0.802257525083612,0.1920344240968678,0.29035250463821893,0.01044064178258114,0.07322217524051666,0.03589186072349548,0.023731591179966927,0.03884467855095863,0.4591026950577512,0.5803698435277382,0.12126714846998704,A_ogl_help,OVER,0.1212671484699869,0.5001283916802192,0.8484100699424744,0.4656808035714285,True,False,True
144k,vggss,7xkj4XqaynU_000002,840,3397.796142578125,0.06771755963563919,0.2494906783103943,0.9431800063775511,0.23395647321428573,0.1318722516298294,29.15997886657715,0.0005811539012938738,0.04567265510559082,0.05681999362244898,891.6956787109375,18.152862548828125,2487.947509765625,0.2624335289001465,0.005342540331184864,0.7322238683700562,0.7375664114952087,1693,3012,0,588,1.0,0.03577390385631273,0.9903718459495352,0.06303222398309562,0.14071516692638397,0.03923165798187256,0.10983992367982864,0.029288599267601967,0.6536726804123711,0.5879211380084851,-0.06575154240388603,transition,GOOD,-0.065751542403886,0.8623034424139396,0.7298561334609985,0.3282645089285714,False,False,False
144k,vggss,7yjEC7Cr6i8_000030,841,2965.010498046875,0.0590922050178051,0.20604334771633148,0.8352598852040817,0.2274593431122449,0.11806869506835938,213.7162322998047,0.004259331617504358,0.11117416620254517,0.16474011479591838,1515.9017333984375,18.123172760009766,1430.985595703125,0.5112635493278503,0.006112346891313791,0.4826241135597229,0.48873648047447205,3562,201,89,2477,0.6501965188096575,0.05526127415891195,1.0,0.004795991410164639,0.033481843769550323,0.12922370433807373,0.04553423076868057,0.07095326483249664,0.3860713769686461,0.5354590888439139,0.14938771187526784,A_ogl_help,MIXED,0.1493877118752677,0.5771681607084999,0.5383297801017761,0.3690609056122449,True,False,True
144k,vggss,7yk8XI5q7go_000030,842,1939.59814453125,0.03865589573979378,0.18365991115570068,0.6354033801020408,0.11513472576530612,0.06926615536212921,475.9820861816406,0.009486250579357147,0.10624057054519653,0.36459661989795916,59.83612060546875,1.3663560152053833,1878.395751953125,0.030849751085042953,0.0007044531521387398,0.9684458374977112,0.9691503047943115,3860,0,834,0,0.42176165803108806,0.05106329590364469,0.0,0.0,0.01752067357301712,,0.006766296923160553,0.010176210664212704,0.2918693537178596,0.3434579439252336,0.051588590207374,transition,OVER,0.051588590207374,0.2918693537178596,1.0,0.4015066964285714,False,False,False
144k,vggss,7zS81_mUsK0_000080,843,3279.600830078125,0.06536193937063217,0.23806419968605042,0.7590880102040817,0.2956592793367347,0.11593416333198547,386.99176025390625,0.007712686434388161,0.08974167704582214,0.24091198979591838,2260.516357421875,12.212662696838379,1006.8717651367188,0.6892657279968262,0.003723826026543975,0.3070104718208313,0.31073427200317383,422,1459,0,575,0.6729857819905213,0.007456416719176643,0.4455106237148732,0.017065742491073305,0.04225336015224457,0.027469594031572342,0.06361088901758194,0.07900714874267578,0.7304587517227801,0.7113004126181286,-0.01915833910465148,B_close,GOOD,-0.0191583391046514,0.9363563706726118,0.7686198949813843,0.4737922512755102,False,False,False
144k,vggss,8-DsEUYJMJo_000442,844,3551.88671875,0.07078856229782104,0.2044285237789154,0.7757692920918368,0.36525430484693877,0.13977834582328796,379.5723876953125,0.0075648194178938866,0.1297801285982132,0.22423070790816327,1293.9713134765625,7.753970146179199,2250.161376953125,0.3643053472042084,0.0021830566693097353,0.6335116028785706,0.6356946229934692,1118,2864,0,0,0.3005366726296959,0.008631984585741811,0.5572625698324022,0.0410019267822736,0.018783630803227425,0.03543030470609665,0.018249928951263428,0.025718653574585915,0.5747221418832377,0.4784925276153346,-0.09622961426790305,transition,GOOD,-0.096229614267903,0.8513372911438889,0.6388353109359741,0.3256337691326531,False,False,False
144k,vggss,8-viBoPGFCA_000003,845,3523.80615234375,0.07022891938686371,0.24521690607070923,0.8413584183673469,0.31222098214285715,0.14813506603240967,162.0470733642578,0.003229573369026184,0.10435718297958374,0.15864158163265307,251.22955322265625,4.858758926391602,3267.718017578125,0.07129494100809097,0.0013788383221253753,0.9273262619972229,0.928705096244812,2295,728,98,82,0.9289760348583878,0.05050217926852378,0.9793956043956044,0.016889331059314006,0.07771529257297516,0.044142946600914,0.032028645277023315,0.009372701868414879,0.4958479532163742,0.5255988727101926,0.029750919493818362,B_close,GOOD,0.0297509194938183,0.6249723594014889,0.7058774828910828,0.2703882334183674,False,False,False
144k,vggss,80Lqw4-iQXI_000001,846,9550.150390625,0.1903330385684967,0.3843333423137665,0.9785355548469388,0.8458027742346939,0.2735418379306793,15.677831649780273,0.00031245677382685244,0.03603720664978027,0.021464445153061226,34.784908294677734,61.88872528076172,9453.4775390625,0.0036423413548618555,0.006480392534285784,0.9898773431777954,0.9963577389717102,4146,0,286,0,0.9599614085865895,0.08106071406749628,0.0,0.0,0.15821343660354614,,0.20097793638706207,0.2415618598461151,0.00375,0.0041690793283149,0.0004190793283148997,B_close,OVER,0.0004190793283149,0.00375,1.0,0.7653061224489796,False,False,False
144k,vggss,829gGkJX9dM_000109,847,7431.67578125,0.14811216294765472,0.35443025827407837,0.9303451849489796,0.7050382653061225,0.24622172117233276,108.78318786621094,0.0021680323407053947,0.0944402813911438,0.0696548150510204,1750.5521240234375,16.34310531616211,5664.7802734375,0.2355528175830841,0.0021991143003106117,0.7622480392456055,0.7644471526145935,3163,445,654,25,1.0,0.06775776011653563,1.0,0.009532786358475612,0.17244365811347961,0.24427449703216553,0.11593784391880035,0.10706725716590881,0.3436795813040634,0.361367726454709,0.017688145150645596,B_close,OVER,0.0176881451506456,0.3923651452282157,0.734731912612915,0.4803093112244898,False,False,False
144k,vggss,83XmpVJP-YY_000001,848,2351.452880859375,0.0468640960752964,0.19130375981330872,0.5660674426020408,0.21613919005102042,0.0883299931883812,1649.582275390625,0.032875921577215195,0.22074726223945618,0.43393255739795916,1803.0841064453125,0.15741872787475586,548.2116088867188,0.7667957544326782,6.694530748063698e-05,0.23313739895820618,0.23320433497428894,0,4270,0,1,0.0,0.0,0.6990632318501171,0.1050945322677182,,0.06037347391247749,,0.04743657261133194,0.6256317093311313,0.4846242774566474,-0.14100743187448395,C_aud_better,GOOD,-0.1410074318744839,1.0,0.6256316900253296,0.3774912308673469,False,True,False
144k,vggss,84JbG7gFceA_000007,849,3394.252685546875,0.06764693558216095,0.2378205806016922,0.7516741071428571,0.315250318877551,0.1636066436767578,553.1900634765625,0.011024992913007736,0.11603367328643799,0.24832589285714285,145.04751586914062,6.715301513671875,3242.489501953125,0.042733270674943924,0.0019784329924732447,0.9552881717681885,0.957266628742218,1535,0,0,0,0.450814332247557,0.01834765086435465,0.0,0.0,0.03742348775267601,,0.01655251532793045,0.07270552217960358,0.1840915382485927,0.2144700064502257,0.030378468201633008,B_close,OVER,0.0303784682016329,0.1840915382485927,1.0,0.2159797512755102,False,False,False
144k,vggss,84fDGWoRtsU_000210,850,5744.9052734375,0.11449508368968964,0.3839682340621948,0.8166852678571429,0.5020926339285714,0.18849559128284454,334.5665283203125,0.006667859852313995,0.09340214729309082,0.18331473214285715,172.211181640625,23.280487060546875,5549.41357421875,0.02997633069753647,0.00405237078666687,0.9659712910652161,0.9700236320495605,4484,0,3527,0,0.7566904549509367,0.08280052711210893,0.0,0.0,0.03725046291947365,,0.06500523537397385,0.09965924918651581,0.0625022606431077,0.064743349569127,0.002241088926019305,B_close,OVER,0.0022410889260192,0.0625022606431077,1.0,0.5510004783163265,False,False,False
144k,vggss,84uy3xSw9H0_000030,851,1176.2696533203125,0.02344287373125553,0.10942855477333069,0.5972576530612245,0.015684789540816327,0.050429750233888626,545.1503295898438,0.010864762589335442,0.12212318181991577,0.40274234693877553,535.5072631835938,0.17735719680786133,640.5849609375,0.45525893568992615,0.00015077936404850334,0.5445902347564697,0.5447410345077515,554,2570,0,0,0.048736462093862815,0.000900961025093433,0.5428015564202334,0.04654965296316071,0.00016455863078590482,0.015412573702633381,0.001668883953243494,0.01592041738331318,0.6012888551933283,0.5146751335863083,-0.08661372160701997,transition,GOOD,-0.0866137216070199,0.9522151518789772,0.6199968457221985,0.3319913903061224,False,False,False
144k,vggss,86roBf8WIso_000020,852,2995.971923828125,0.05970926210284233,0.16423571109771729,0.8665497448979592,0.14453125,0.12439810484647751,162.1866455078125,0.003232354996725917,0.08071762323379517,0.1334502551020408,138.803955078125,6.5598907470703125,2850.608154296875,0.04633019119501114,0.0021895701065659523,0.9514802694320679,0.9536697864532471,3645,0,0,0,0.8661179698216736,0.07260809567617295,0.0,0.0,0.05121072009205818,,0.016327740624547005,0.024817442521452904,0.331869696789889,0.4234554815263476,0.09158578473645862,transition,OVER,0.0915857847364586,0.331869696789889,1.0,0.3358777104591837,False,False,False
144k,vggss,87tCTDAXZto_000050,853,238.4954833984375,0.00475317845121026,0.08055070787668228,0.1907684948979592,0.0,0.009284935891628265,3817.19140625,0.07607603818178177,0.31326785683631897,0.8092315051020408,133.1071319580078,0.08733367919921875,105.3010025024414,0.5581117272377014,0.00036618587910197675,0.4415220022201538,0.4418881833553314,149,940,20,1549,0.0,0.0,0.1829787234042553,0.017969076473046384,0.0,0.005175739526748657,0.0,0.005486767273396254,0.567053540026513,0.5855731117988815,0.018519571772368515,B_close,GOOD,0.0185195717723685,0.9709097646840836,0.5768542885780334,0.4302455357142857,False,False,False
144k,vggss,88OXNd0yTMI_000040,854,1124.60107421875,0.02241312712430954,0.19101226329803467,0.40072943239795916,0.07085060586734694,0.033114124089479446,1263.0177001953125,0.02517174929380417,0.14302855730056763,0.5992705676020408,314.1680603027344,5.052892208099365,805.380126953125,0.2793595492839813,0.004493053071200848,0.7161473631858826,0.7206404805183411,4684,1218,729,0,0.3866353543979505,0.09006813547520764,0.4523809523809524,0.027403391853583328,0.016840072348713875,0.01994035206735134,0.013666332699358463,0.013608787208795547,0.6343217557578698,0.6758460944537382,0.04152433869586847,B_close,GOOD,0.0415243386958684,0.6524585351533833,0.9580172300338744,0.6789102359693877,False,False,False
144k,vggss,89536Yebjvc_000110,855,5560.685546875,0.1108236089348793,0.2696363627910614,0.9332748724489796,0.5904217155612245,0.19440720975399017,160.92691040039062,0.0032072486355900764,0.12701237201690674,0.0667251275510204,2312.549072265625,31.974380493164062,3216.162353515625,0.41587480902671814,0.005750078707933426,0.5783751606941223,0.5841252207756042,3289,2277,119,603,0.9665551839464883,0.06788673443239088,0.9512516469038208,0.04625437772272999,0.0864667296409607,0.1342960000038147,0.07044119387865067,0.09308799356222153,0.6928738179084398,0.71650907116681,0.023635253258370126,B_close,GOOD,0.0236352532583701,0.8201105282877482,0.8170492649078369,0.4255420918367347,False,False,False
144k,vggss,89PzuqeWWYQ_000024,856,2490.864990234375,0.04964255914092064,0.17075827717781067,0.8387874681122449,0.11096938775510204,0.07306589931249619,121.7192153930664,0.0024258452467620373,0.07724380493164062,0.1612125318877551,2303.152587890625,19.210739135742188,168.50157165527344,0.9246397018432617,0.007712476886808872,0.06764781475067139,0.07536029070615768,54,4381,0,417,1.0,0.0012830565257680518,0.6948185345811458,0.07232637156366574,0.05130152031779289,0.04112087935209274,0.1140999048948288,0.04374706372618675,0.7400724288794457,0.6578368296414275,-0.08223559923801815,transition,GOOD,-0.0822355992380181,0.9866875052328988,0.7475366592407227,0.7141063456632653,False,False,False
144k,vggss,8AgLb-bpocg_000037,857,4503.67724609375,0.08975759893655777,0.2399594783782959,0.9667769451530612,0.4072265625,0.13967031240463257,16.501895904541016,0.00032888026908040047,0.022626280784606934,0.03322305484693878,849.97802734375,16.598142623901367,3637.10107421875,0.18872977793216705,0.0036854646168649197,0.8075847625732422,0.8112702369689941,10369,1973,0,0,1.0,0.2137541487146715,0.9994931576279777,0.04065225009791997,0.11047336459159851,0.07291248440742493,0.09334343671798706,0.03164760395884514,0.3920551708670909,0.4747450794403604,0.08268990857326947,transition,OVER,0.0826899085732695,0.4393515755081524,0.7845722436904907,0.6343869579081632,False,False,False
144k,vggss,8Aq06SXi6G8_000010,858,4194.39208984375,0.08359359204769135,0.25669270753860474,0.8226442920918368,0.39981265943877553,0.1642744243144989,421.4532775878906,0.008399499580264091,0.17799913883209229,0.17735570790816327,437.52490234375,20.137432098388672,3736.729736328125,0.10431187599897385,0.004801037255674601,0.8908870816230774,0.8956881165504456,3654,0,0,0,0.5738916256157636,0.05080311069118395,0.0,0.0,0.029927443712949753,,0.07891993969678879,0.14535711705684662,0.1953023617960031,0.2559959176730736,0.06069355587707051,transition,OVER,0.0606935558770705,0.1953023617960031,1.0,0.3071588010204081,False,False,False
144k,vggss,8B3FjLzkdPA_000020,859,5108.875,0.10181909799575806,0.2407751977443695,0.9527861926020408,0.5058992346938775,0.1964421272277832,41.40341567993164,0.0008251637336798012,0.04579263925552368,0.04721380739795918,120.19285583496094,12.432310104370117,4976.25048828125,0.023526286706328392,0.0024334732443094254,0.9740403890609741,0.9764738082885742,2242,0,1077,0,1.0,0.04689689794381576,0.0,0.0,0.10919933766126633,,0.06876946985721588,0.04877956956624985,0.1268991090281712,0.1349989042296734,0.008099795201502197,B_close,OVER,0.0080997952015022,0.1268991090281712,1.0,0.3869778380102041,False,False,False
144k,vggss,8BQgOfXaBa4_000125,860,1274.7373046875,0.025405319407582283,0.14215585589408875,0.5695551658163265,0.040357940051020405,0.04443802684545517,633.5338745117188,0.012626233510673046,0.09859228134155273,0.43044483418367346,896.3428344726562,9.417341232299805,368.9770812988281,0.7031588554382324,0.007387672085314989,0.2894534170627594,0.2968410849571228,306,1253,150,988,0.7875816993464052,0.008433060396108895,0.6241021548284118,0.027363706347540064,0.018180593848228455,0.02503427118062973,0.027741223573684692,0.012225940823554993,0.6326130720708629,0.6281301382786598,-0.004482933792203103,B_close,GOOD,-0.0044829337922031,0.9675671237375812,0.6463183760643005,0.4854512117346938,False,False,False
144k,vggss,8C4-ZFYWkcc_000102,861,1115.803955078125,0.022237801924347878,0.13992327451705933,0.4887794961734694,0.05102040816326531,0.03391873463988304,633.1754150390625,0.01261908933520317,0.08129286766052246,0.5112205038265306,19.091344833374023,3.0486297607421875,1093.6639404296875,0.0171099454164505,0.0027322270907461643,0.9801577925682068,0.9828899502754211,2672,0,1841,0,0.46444610778443113,0.050601427115188585,0.0,0.0,0.01364766526967287,,0.012106670998036861,0.004588162526488304,0.1326891801396728,0.1363011006289308,0.0036119204892580137,B_close,OVER,0.0036119204892579,0.1326891801396728,1.0,0.6249800701530612,False,False,False
144k,vggss,8CqqK9CzuXM_000090,862,3565.086669921875,0.07105163484811783,0.21191996335983276,0.9122090242346939,0.26486766581632654,0.15562619268894196,256.7232666015625,0.005116455256938934,0.15797513723373413,0.08779097576530612,145.8446502685547,8.06028938293457,3411.181884765625,0.04090914502739906,0.0022608956787735224,0.9568300247192383,0.9590908885002136,2391,0,343,0,0.5294855708908407,0.027659435013436456,0.0,0.0,0.030953343957662582,,0.03452983498573303,0.02561374194920063,0.3769113655921096,0.436021134849529,0.0591097692574194,transition,OVER,0.0591097692574194,0.3769113655921096,1.0,0.3010801977040816,False,False,False
144k,vggss,8CrTpWNBiTo_000120,863,2794.389892578125,0.05569176375865936,0.24670226871967316,0.6609135841836735,0.23377710459183673,0.11504993587732315,1143.9525146484375,0.022798798978328705,0.21705490350723267,0.33908641581632654,1135.5206298828125,15.596693992614746,1643.2725830078125,0.4063572585582733,0.005581431090831757,0.5880613327026367,0.5936427116394043,1332,1132,345,269,0.05405405405405406,0.002171159761172426,0.8745583038869258,0.029853446716120863,0.003700113855302334,0.08752154558897018,0.033767227083444595,0.07000255584716797,0.7398942520893741,0.7318997711119142,-0.007994480977459917,B_close,GOOD,-0.0079944809774599,0.8622540250447227,0.8390715718269348,0.3008011798469387,False,False,False
144k,vggss,8DHtPopFvII_000080,864,2751.09423828125,0.054828885942697525,0.1520279049873352,0.6929209183673469,0.22132095025510204,0.08553577959537506,807.4930419921875,0.016093213111162186,0.13663619756698608,0.3070790816326531,845.4715576171875,14.316669464111328,1891.305908203125,0.3073219060897827,0.0052039907313883305,0.6874740719795227,0.6926780343055725,5969,2302,474,0,0.23856592394035853,0.04095720202485044,0.8132059079061685,0.053842613897837094,0.01593654602766037,0.06511275470256805,0.06240995600819588,0.07389818131923676,0.2709226467847157,0.2404570144221764,-0.030465632362539324,B_close,OVER,-0.0304656323625392,0.2922195416164053,0.7880184054374695,0.5947863520408163,False,False,False
144k,vggss,8DKdz6E8W-E_000051,865,875.6405029296875,0.01745138131082058,0.15661965310573578,0.31319754464285715,0.044622927295918366,0.03240912780165672,2100.948974609375,0.04187159240245819,0.18223455548286438,0.6868024553571429,329.1585998535156,0.31069856882095337,546.1712036132812,0.3759060800075531,0.0003548243548721075,0.6237390637397766,0.6240938901901245,818,1929,0,0,0.03300733496332518,0.0017181037225580656,0.09227579056505962,0.011326757874642062,0.00045009865425527096,0.004034813027828932,0.003976553678512573,0.012360859662294388,0.6741552577920187,0.6224574044884785,-0.05169785330354015,transition,GOOD,-0.0516978533035401,0.9330746358917502,0.70840984582901,0.3954679528061224,False,False,False
144k,vggss,8ERVM9Uv6hk_000102,866,1359.0404052734375,0.02708546817302704,0.24051328003406525,0.4715999681122449,0.0833266900510204,0.04446737840771675,867.3245849609375,0.017285646870732307,0.11581909656524658,0.5284000318877551,39.33538818359375,0.6647525429725647,1319.0404052734375,0.0289435014128685,0.0004891337594017386,0.9705674648284912,0.9710566401481628,2268,0,1729,0,0.548941798941799,0.05261378523433208,0.0,0.0,0.03768526390194893,,0.01240078080445528,0.015931708738207817,0.0830837567722179,0.0846185482212626,0.0015347914490446979,B_close,OVER,0.0015347914490446,0.0830837567722179,1.0,0.5922552614795918,False,False,False
144k,vggss,8EtCndQcHvs_000033,867,1775.695068359375,0.03538933023810387,0.19748258590698242,0.8031529017857143,0.045778858418367346,0.05213351175189018,154.9289093017578,0.0030877094250172377,0.06350111961364746,0.19684709821428573,1679.73974609375,0.5484750866889954,95.40672302246094,0.9459618330001831,0.0003088790981564671,0.05372922495007515,0.05403810739517212,1585,12121,0,0,0.6145110410094637,0.024169334226655747,0.7328603250556884,0.22042730588848358,0.01509095449000597,0.028689393773674965,0.0057003432884812355,0.024931589141488075,0.6745125520425409,0.4390301067479172,-0.2354824452946237,C_aud_better,UNDER,-0.2354824452946236,0.9105985141489746,0.7223485112190247,0.7162587691326531,False,True,False
144k,vggss,8F8HvVMwXyw_000090,868,1416.845947265625,0.02823752351105213,0.17040538787841797,0.5092474489795918,0.07256457270408163,0.05745172128081322,959.2169799804688,0.019117048010230064,0.12572339177131653,0.49075255102040816,11.504900932312012,0.4243624210357666,1404.916748046875,0.008120078593492508,0.00029951203032396734,0.9915804266929626,0.991879940032959,17,398,3225,55,1.0,0.0006653099561678146,0.005025125628140704,7.827175954915466e-05,0.03289119899272919,1.5172077837632969e-05,0.0010912374127656221,0.001564251258969307,0.3551628004839303,0.2884468247895945,-0.0667159756943358,transition,OVER,-0.0667159756943358,0.4169702958068301,0.7055381536483765,0.3227240114795918,False,False,False
144k,vggss,8F8RrwXoa68_000028,869,3756.138427734375,0.07485926151275635,0.27825337648391724,0.8515027104591837,0.3030532525510204,0.17417162656784058,269.1451110839844,0.005364020820707083,0.13282650709152222,0.1484972895408163,650.2003173828125,19.950868606567383,3085.9873046875,0.17310339212417603,0.005311537068337202,0.8215850591659546,0.826896607875824,330,183,701,251,0.990909090909091,0.007653598595669982,1.0,0.004283206553540082,0.05527346581220627,0.05419699847698212,0.05960570275783539,0.05265844240784645,0.7262185956624436,0.7121740343048389,-0.014044561357604679,B_close,GOOD,-0.0140445613576046,0.8188201113711565,0.865256667137146,0.2469507334183673,False,False,False
144k,vggss,8FB9Cb00yTs_000065,870,2311.679931640625,0.046071428805589676,0.1870640218257904,0.7018694196428571,0.17619977678571427,0.08693405240774155,550.6394653320312,0.010974160395562649,0.12722808122634888,0.29813058035714285,531.98583984375,4.898852348327637,1774.7952880859375,0.23012953996658325,0.002119174227118492,0.7677513360977173,0.7698704600334167,293,104,647,1368,0.0,0.0,0.375,0.0011074197120708748,0.0,0.00196336442604661,0.01932351663708687,0.010969111695885658,0.5953804666432173,0.6359816506688254,0.040601184025608084,B_close,GOOD,0.040601184025608,0.8152191362979612,0.688262403011322,0.3724290497448979,False,False,False
