dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C1,12345,best,33,10289643764,HighAUDFP,0.20200892857142858,0.21674876847290642,2436
flickr,C1,12345,best,34,10304554474,FP,0.2539215087890625,0.20707070707070707,4356
flickr,C1,12345,best,34,10304554474,NearFP,0.3040313720703125,0.2678062678062678,5265
flickr,C1,12345,best,34,10304554474,FarFP,0.1352081298828125,0.05330882352941176,3264
flickr,C1,12345,best,34,10304554474,HighAUDFP,0.0859375,0.029411764705882353,68
flickr,C1,12345,best,35,10308472565,FP,0.46185302734375,0.27532351628737173,4482
flickr,C1,12345,best,35,10308472565,NearFP,0.5164794921875,0.31324217344368477,5558
flickr,C1,12345,best,35,10308472565,FarFP,0.364898681640625,0.18736263736263736,1820
flickr,C1,12345,best,35,10308472565,HighAUDFP,0.4889322916666667,0.42575558475689884,761
flickr,C1,12345,best,36,10369815925,FP,0.3854217529296875,0.39490569706397044,5143
flickr,C1,12345,best,36,10369815925,NearFP,0.392333984375,0.3756461803561172,5223
flickr,C1,12345,best,36,10369815925,FarFP,,,0
flickr,C1,12345,best,36,10369815925,HighAUDFP,0.4744318181818182,0.29924242424242425,264
flickr,C1,12345,best,37,10389014583,FP,0.324981689453125,0.3092414410382636,4469
flickr,C1,12345,best,37,10389014583,NearFP,0.4058685302734375,0.37430525865754594,4678
flickr,C1,12345,best,37,10389014583,FarFP,0.2209320068359375,0.25,3892
flickr,C1,12345,best,37,10389014583,HighAUDFP,0.13359375,0.029082774049217,894
flickr,C1,12345,best,38,10409146004,FP,0.1865692138671875,0.13343328335832083,4669
flickr,C1,12345,best,38,10409146004,NearFP,0.2597198486328125,0.25325032045412926,5461
flickr,C1,12345,best,38,10409146004,FarFP,0.152984619140625,0.06219974715549937,3955
flickr,C1,12345,best,38,10409146004,HighAUDFP,0.0925582627118644,0.181877444589309,1534
flickr,C1,12345,best,39,10409351364,FP,0.890625,0.5373307543520309,2585
flickr,C1,12345,best,39,10409351364,NearFP,0.8455657958984375,0.604602510460251,3824
flickr,C1,12345,best,39,10409351364,FarFP,0.9915313720703125,,0
flickr,C1,12345,best,39,10409351364,HighAUDFP,0.7151331018518519,0.7707129094412332,1038
flickr,C1,12345,best,40,10413912845,FP,0.103607177734375,0.09505703422053231,5786
flickr,C1,12345,best,40,10413912845,NearFP,0.1598052978515625,0.15728661945583303,5366
flickr,C1,12345,best,40,10413912845,FarFP,0.059967041015625,0.049752650176678445,7075
flickr,C1,12345,best,40,10413912845,HighAUDFP,0.07833729619565218,0.1426256077795786,3085
flickr,C1,12345,best,41,10437048305,FP,0.492523193359375,0.652926021347074,5434
flickr,C1,12345,best,41,10437048305,NearFP,0.4990081787109375,0.6724957232465311,5261
flickr,C1,12345,best,41,10437048305,FarFP,,,0
flickr,C1,12345,best,41,10437048305,HighAUDFP,0.5409007352941176,0.9164086687306502,323
flickr,C1,12345,best,42,10440265465,FP,0.3954010009765625,0.29359386594113285,4043
flickr,C1,12345,best,42,10440265465,NearFP,0.459808349609375,0.3438155136268344,3816
flickr,C1,12345,best,42,10440265465,FarFP,,,0
flickr,C1,12345,best,42,10440265465,HighAUDFP,0.0,0.0,78
flickr,C1,12345,best,43,10441843213,FP,0.923980712890625,0.8730881874389848,3073
flickr,C1,12345,best,43,10441843213,NearFP,0.88623046875,0.811698981268485,3043
flickr,C1,12345,best,43,10441843213,FarFP,,,0
flickr,C1,12345,best,43,10441843213,HighAUDFP,,,0
flickr,C1,12345,best,44,10446128125,FP,0.171051025390625,0.12439418416801293,3095
flickr,C1,12345,best,44,10446128125,NearFP,0.1851959228515625,0.12017167381974249,3961
flickr,C1,12345,best,44,10446128125,FarFP,0.108551025390625,0.0,1874
flickr,C1,12345,best,44,10446128125,HighAUDFP,,,0
flickr,C1,12345,best,45,10451898725,FP,0.373992919921875,0.5900455927051672,7896
flickr,C1,12345,best,45,10451898725,NearFP,0.4486846923828125,0.513664596273292,11270
flickr,C1,12345,best,45,10451898725,FarFP,0.3768463134765625,0.5855974291557113,6846
flickr,C1,12345,best,45,10451898725,HighAUDFP,0.36500608766233766,0.5028786536758193,4516
flickr,C1,12345,best,46,10468313544,FP,0.485748291015625,0.40812797233030695,4626
flickr,C1,12345,best,46,10468313544,NearFP,0.6510772705078125,0.7454710144927537,4416
flickr,C1,12345,best,46,10468313544,FarFP,0.3929290771484375,0.2588707877705869,4481
flickr,C1,12345,best,46,10468313544,HighAUDFP,0.33926930147058826,0.6255742725880551,1306
flickr,C1,12345,best,47,10476442285,FP,0.2310333251953125,0.13049242424242424,5280
flickr,C1,12345,best,47,10476442285,NearFP,0.255767822265625,0.16259419958894725,4379
flickr,C1,12345,best,47,10476442285,FarFP,0.172027587890625,0.06060606060606061,3762
flickr,C1,12345,best,47,10476442285,HighAUDFP,0.12379807692307693,0.3888888888888889,126
flickr,C1,12345,best,48,10476446674,FP,0.8745880126953125,0.6908067542213884,2665
flickr,C1,12345,best,48,10476446674,NearFP,0.7647705078125,0.6425375098710187,3799
flickr,C1,12345,best,48,10476446674,FarFP,0.99871826171875,0.9024390243902439,287
flickr,C1,12345,best,48,10476446674,HighAUDFP,0.3842516447368421,0.5490605427974948,479
flickr,C1,12345,best,49,10477544895,FP,0.34503173828125,0.22111681643132222,6232
flickr,C1,12345,best,49,10477544895,NearFP,0.3074798583984375,0.28303337948008,6501
flickr,C1,12345,best,49,10477544895,FarFP,0.378570556640625,0.11205587610081992,6586
flickr,C1,12345,best,49,10477544895,HighAUDFP,0.22984095982142858,0.56304520222046,1261
flickr,C1,12345,best,50,10481128583,FP,0.395477294921875,0.5578076525336091,4835
flickr,C1,12345,best,50,10481128583,NearFP,0.4227447509765625,0.4409090909090909,5500
flickr,C1,12345,best,50,10481128583,FarFP,0.4135894775390625,0.6567693330378905,4513
flickr,C1,12345,best,50,10481128583,HighAUDFP,0.711945564516129,0.5742296918767507,714
flickr,C1,12345,best,51,10520382525,FP,0.5656890869140625,0.4523215177234149,4006
flickr,C1,12345,best,51,10520382525,NearFP,0.5196075439453125,0.363,4000
flickr,C1,12345,best,51,10520382525,FarFP,,,0
flickr,C1,12345,best,51,10520382525,HighAUDFP,0.05344460227272727,0.047285464098073555,571
flickr,C1,12345,best,52,10545790805,FP,0.3506927490234375,0.325717633274751,6828
flickr,C1,12345,best,52,10545790805,NearFP,0.2942352294921875,0.2867595328549318,7107
flickr,C1,12345,best,52,10545790805,FarFP,,,0
flickr,C1,12345,best,52,10545790805,HighAUDFP,0.041341145833333336,0.1858974358974359,312
flickr,C1,12345,best,53,10548273474,FP,0.4113616943359375,0.26488985586075603,3677
flickr,C1,12345,best,53,10548273474,NearFP,0.5283584594726562,0.33909607310447026,4049
flickr,C1,12345,best,53,10548273474,FarFP,0.279632568359375,0.19576566125290024,3448
flickr,C1,12345,best,53,10548273474,HighAUDFP,,,0
flickr,C1,12345,best,54,10549911663,FP,0.4795074462890625,0.5789904949196985,6102
flickr,C1,12345,best,54,10549911663,NearFP,0.4416961669921875,0.7115473441108545,8660
flickr,C1,12345,best,54,10549911663,FarFP,0.4958953857421875,0.49783549783549785,5082
flickr,C1,12345,best,54,10549911663,HighAUDFP,0.29475350215517243,0.6388888888888888,3240
flickr,C1,12345,best,55,10555704135,FP,0.6827850341796875,0.5126777983920842,3234
flickr,C1,12345,best,55,10555704135,NearFP,0.5813446044921875,0.6064900390223865,4869
flickr,C1,12345,best,55,10555704135,FarFP,0.80657958984375,0.14249363867684478,1572
flickr,C1,12345,best,55,10555704135,HighAUDFP,0.4991319444444444,0.5402455661664393,733
flickr,C1,12345,best,56,10557361454,FP,0.1577606201171875,0.19649960222752585,5028
flickr,C1,12345,best,56,10557361454,NearFP,0.1897430419921875,0.2621201157742402,5528
flickr,C1,12345,best,56,10557361454,FarFP,0.162353515625,0.13991769547325103,4860
flickr,C1,12345,best,56,10557361454,HighAUDFP,0.19613095238095238,0.31548415885765285,2241
flickr,C1,12345,best,57,10610974774,FP,0.393798828125,0.4444876531207467,5143
flickr,C1,12345,best,57,10610974774,NearFP,0.41607666015625,0.46496062992125986,5080
flickr,C1,12345,best,57,10610974774,FarFP,,,0
flickr,C1,12345,best,57,10610974774,HighAUDFP,,,0
flickr,C1,12345,best,58,10624261424,FP,0.555389404296875,0.3307593307593308,3108
flickr,C1,12345,best,58,10624261424,NearFP,0.5988616943359375,0.34226353198469106,3658
flickr,C1,12345,best,58,10624261424,FarFP,,,0
flickr,C1,12345,best,58,10624261424,HighAUDFP,0.2436810661764706,0.21052631578947367,836
flickr,C1,12345,best,59,10635080206,FP,0.6125335693359375,0.29510703363914376,3924
flickr,C1,12345,best,59,10635080206,NearFP,0.6085968017578125,0.3022119341563786,3888
flickr,C1,12345,best,59,10635080206,FarFP,0.638671875,0.0,6
flickr,C1,12345,best,59,10635080206,HighAUDFP,0.4642310049019608,0.3819241982507289,1372
flickr,C1,12345,best,60,10654057765,FP,0.94329833984375,0.9884252208346025,6566
flickr,C1,12345,best,60,10654057765,NearFP,0.904296875,0.9684684684684685,5994
flickr,C1,12345,best,60,10654057765,FarFP,0.962615966796875,0.9994239631336406,6944
flickr,C1,12345,best,60,10654057765,HighAUDFP,0.9694010416666666,0.8194444444444444,72
flickr,C1,12345,best,61,10659354545,FP,0.1280517578125,0.18140174072377463,2183
flickr,C1,12345,best,61,10659354545,NearFP,0.0988006591796875,0.0766721044045677,2452
flickr,C1,12345,best,61,10659354545,FarFP,0.192138671875,0.5947816826411075,1878
flickr,C1,12345,best,61,10659354545,HighAUDFP,0.11592881944444444,,0
flickr,C1,12345,best,62,10666396623,FP,0.7185821533203125,0.7551657856799615,4162
flickr,C1,12345,best,62,10666396623,NearFP,0.6999359130859375,0.7428994813534205,4049
flickr,C1,12345,best,62,10666396623,FarFP,,,0
flickr,C1,12345,best,62,10666396623,HighAUDFP,,,0
flickr,C1,12345,best,63,10667001125,FP,0.61962890625,0.2947331705615626,2867
flickr,C1,12345,best,63,10667001125,NearFP,0.565521240234375,0.34483931304199966,5881
flickr,C1,12345,best,63,10667001125,FarFP,0.80975341796875,,0
flickr,C1,12345,best,63,10667001125,HighAUDFP,0.3020413306451613,0.30018587360594795,1076
flickr,C1,12345,best,64,10701841844,FP,0.3643341064453125,0.2919080217658417,5697
flickr,C1,12345,best,64,10701841844,NearFP,0.3733978271484375,0.254600075103267,5326
flickr,C1,12345,best,64,10701841844,FarFP,0.329193115234375,0.3077300212453015,6119
flickr,C1,12345,best,64,10701841844,HighAUDFP,0.5819738051470589,0.512962962962963,1080
flickr,C1,12345,best,65,10743985374,FP,0.736358642578125,0.7489126136812969,5058
flickr,C1,12345,best,65,10743985374,NearFP,0.7238006591796875,0.7376037044182906,5183
flickr,C1,12345,best,65,10743985374,FarFP,,,0
flickr,C1,12345,best,65,10743985374,HighAUDFP,0.8947305484693877,0.7719505008839128,1697
flickr,C1,12345,best,66,10751849775,FP,0.6397552490234375,0.7538035961272476,3615
flickr,C1,12345,best,66,10751849775,NearFP,0.6733856201171875,0.6920809589310277,5089
flickr,C1,12345,best,66,10751849775,FarFP,0.5509490966796875,0.9201244813278008,1928
flickr,C1,12345,best,66,10751849775,HighAUDFP,0.698210685483871,0.6856835306781486,1858
flickr,C1,12345,best,67,10761625676,FP,0.803009033203125,0.5564556962025317,3950
flickr,C1,12345,best,67,10761625676,NearFP,0.7931976318359375,0.45615716339242934,4174
flickr,C1,12345,best,67,10761625676,FarFP,0.9603630514705882,0.0,34
flickr,C1,12345,best,67,10761625676,HighAUDFP,0.4704026442307692,0.773921200750469,1066
flickr,C1,12345,best,68,10771238614,FP,0.93310546875,0.8492957746478873,4260
flickr,C1,12345,best,68,10771238614,NearFP,0.90435791015625,0.8124463519313305,4660
flickr,C1,12345,best,68,10771238614,FarFP,0.9832916259765625,0.9175227472850015,3407
flickr,C1,12345,best,68,10771238614,HighAUDFP,0.8975,0.9395604395604396,546
flickr,C1,12345,best,69,10795023275,FP,0.5024566650390625,0.4311998948613484,7609
flickr,C1,12345,best,69,10795023275,NearFP,0.547515869140625,0.48848033511752387,8594
flickr,C1,12345,best,69,10795023275,FarFP,0.4569854736328125,0.16513157894736843,3040
flickr,C1,12345,best,69,10795023275,HighAUDFP,0.4998539719626168,0.2905877517468146,2433
flickr,C1,12345,best,70,10796050285,FP,0.8391876220703125,0.8316473988439307,5536
flickr,C1,12345,best,70,10796050285,NearFP,0.73046875,0.776817737202478,6134
flickr,C1,12345,best,70,10796050285,FarFP,0.91522216796875,0.91,5300
flickr,C1,12345,best,70,10796050285,HighAUDFP,0.8389756944444444,0.9937304075235109,319
flickr,C1,12345,best,71,10805310706,FP,0.85430908203125,0.8828451882845189,4780
flickr,C1,12345,best,71,10805310706,NearFP,0.7515869140625,0.8300139762403913,5724
flickr,C1,12345,best,71,10805310706,FarFP,0.9599456787109375,0.954653937947494,3352
flickr,C1,12345,best,71,10805310706,HighAUDFP,0.7954326923076923,0.8498253783469151,2577
flickr,C1,12345,best,72,10847897294,FP,0.4222564697265625,0.5123169681309216,5805
flickr,C1,12345,best,72,10847897294,NearFP,0.4134063720703125,0.5100809925900396,5803
flickr,C1,12345,best,72,10847897294,FarFP,,,0
flickr,C1,12345,best,72,10847897294,HighAUDFP,0.4762423155737705,0.2832699619771863,2104
flickr,C1,12345,best,73,10859255295,FP,0.3386993408203125,0.1307752545027408,3831
flickr,C1,12345,best,73,10859255295,NearFP,0.3323211669921875,0.1397712833545108,3935
flickr,C1,12345,best,73,10859255295,FarFP,,,0
flickr,C1,12345,best,73,10859255295,HighAUDFP,0.0009581367924528302,0.0,1012
flickr,C1,12345,best,74,10862172945,FP,0.4965667724609375,0.426784140969163,5675
flickr,C1,12345,best,74,10862172945,NearFP,0.473480224609375,0.3953195319531953,5555
flickr,C1,12345,best,74,10862172945,FarFP,,,0
flickr,C1,12345,best,74,10862172945,HighAUDFP,,,0
flickr,C1,12345,best,75,10939270325,FP,0.295013427734375,0.27870328680774425,4442
flickr,C1,12345,best,75,10939270325,NearFP,0.4683685302734375,0.45798790051534843,4463
flickr,C1,12345,best,75,10939270325,FarFP,0.1490020751953125,0.1371638141809291,4090
flickr,C1,12345,best,75,10939270325,HighAUDFP,0.2821344339622642,0.16127061698228468,1637
flickr,C1,12345,best,76,10952523225,FP,0.2268829345703125,0.17148505065480604,4047
flickr,C1,12345,best,76,10952523225,NearFP,0.2026214599609375,0.1756288945303485,4333
flickr,C1,12345,best,76,10952523225,FarFP,0.5111505681818181,0.0,277
flickr,C1,12345,best,76,10952523225,HighAUDFP,0.033025568181818184,0.05466666666666667,750
flickr,C1,12345,best,77,10979853044,FP,0.5099029541015625,0.6569632815084353,3023
flickr,C1,12345,best,77,10979853044,NearFP,0.5557708740234375,0.6871180640430212,4091
flickr,C1,12345,best,77,10979853044,FarFP,,,0
flickr,C1,12345,best,77,10979853044,HighAUDFP,0.62109375,0.6666666666666666,141
flickr,C1,12345,best,78,10980225216,FP,0.8953094482421875,0.7835202340321794,4102
flickr,C1,12345,best,78,10980225216,NearFP,0.8554229736328125,0.782051282051282,5226
flickr,C1,12345,best,78,10980225216,FarFP,,,0
flickr,C1,12345,best,78,10980225216,HighAUDFP,0.6485677083333333,0.8801054018445322,1518
flickr,C1,12345,best,79,11002352834,FP,,,0
flickr,C1,12345,best,79,11002352834,NearFP,,,0
flickr,C1,12345,best,79,11002352834,FarFP,,,0
flickr,C1,12345,best,79,11002352834,HighAUDFP,,,0
flickr,C1,12345,best,80,11036641226,FP,0.949951171875,0.7235477178423236,1928
flickr,C1,12345,best,80,11036641226,NearFP,0.897369384765625,0.6773879142300195,4104
flickr,C1,12345,best,80,11036641226,FarFP,1.0,,0
flickr,C1,12345,best,80,11036641226,HighAUDFP,0.9322916666666666,0.9916666666666667,120
flickr,C1,12345,best,81,11050409385,FP,0.228912353515625,0.1342281879194631,2384
flickr,C1,12345,best,81,11050409385,NearFP,0.3491668701171875,0.21489001692047377,3546
flickr,C1,12345,best,81,11050409385,FarFP,0.1048126220703125,0.0,1866
flickr,C1,12345,best,81,11050409385,HighAUDFP,,,0
flickr,C1,12345,best,82,11071986404,FP,0.292205810546875,0.25336838646072957,6086
flickr,C1,12345,best,82,11071986404,NearFP,0.2281341552734375,0.1745308310991957,7460
flickr,C1,12345,best,82,11071986404,FarFP,0.5256500244140625,0.4536832818703132,4534
flickr,C1,12345,best,82,11071986404,HighAUDFP,0.09657118055555555,0.0625,1360
flickr,C1,12345,best,83,11101358996,FP,0.3662872314453125,0.3004917137133491,5491
flickr,C1,12345,best,83,11101358996,NearFP,0.30517578125,0.27024231678487,6768
flickr,C1,12345,best,83,11101358996,FarFP,0.4322509765625,0.3286331589720264,4397
flickr,C1,12345,best,83,11101358996,HighAUDFP,0.35856681034482757,0.32682926829268294,3280
