dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C1,12345,best,0,10000130166,0.9904081632653061,0.9328571428571428,0.1973646617187274,0.057389926290273494,3.439012287983666
flickr,C1,12345,best,1,10007936344,0.9893877551020408,0.5158163265306123,0.14257783542075497,0.021675703697602213,6.577771933491002
flickr,C1,12345,best,2,10008553263,0.9920408163265306,0.8973469387755102,0.1818205561145635,0.03138250680444433,5.7936912830945175
flickr,C1,12345,best,3,10009662863,0.9935714285714285,0.6075510204081632,0.17378692006525495,0.014050796519828736,12.368474614232989
flickr,C1,12345,best,4,10013411946,0.988265306122449,-0.15479591836734694,0.12391640206565208,0.01705559858543439,7.265438468484924
flickr,C1,12345,best,5,10016382545,0.9939795918367347,0.591530612244898,0.16031821399048246,0.015411194670964882,10.402711627056819
flickr,C1,12345,best,6,10031203703,0.9934693877551021,0.24479591836734693,0.1758393054124494,0.012905188606994564,13.625473502738672
flickr,C1,12345,best,7,10035917404,0.9906122448979592,-0.8696938775510205,0.15783932723317864,0.028976950634417815,5.44706478002218
flickr,C1,12345,best,8,10045181004,0.9856122448979592,0.23744897959183672,0.20161169303329504,0.02729294014805389,7.386953986621733
flickr,C1,12345,best,9,10060697266,0.9974489795918368,0.7264285714285714,0.22300019920640027,0.0179955705679118,12.391949361363158
flickr,C1,12345,best,10,10061269855,0.9966326530612245,0.8637755102040816,0.26159872928814726,0.024136321295223768,10.838384445102406
flickr,C1,12345,best,11,10067897816,0.9890816326530613,0.2470408163265306,0.17593016877490494,0.02013849693037334,8.736012890294859
flickr,C1,12345,best,12,10069511285,0.9863265306122448,0.48612244897959184,0.17621165229988295,0.021084784905251945,8.35728953801141
flickr,C1,12345,best,13,10079676496,0.9865306122448979,-0.6581632653061225,0.19853348700324,0.0322838560811328,6.149621238067224
flickr,C1,12345,best,14,10080652613,0.9853061224489796,-0.7558163265306123,0.23073527897378093,0.05367466468887076,4.2987744834784785
flickr,C1,12345,best,15,10106776154,0.9834693877551021,-0.8180612244897959,0.17845154669649615,0.04207053664733325,4.241722614389512
flickr,C1,12345,best,16,10109936483,0.9767346938775511,-0.7670408163265307,0.21796107621572783,0.04477792386322012,4.8676012063783425
flickr,C1,12345,best,17,10110769444,0.9939795918367347,-0.4387755102040816,0.1982738490075888,0.019046661815347463,10.409900219251188
flickr,C1,12345,best,18,10111706074,0.9846938775510204,0.6020408163265306,0.1627145998387864,0.02420134778732468,6.723369345735664
flickr,C1,12345,best,19,10119607346,0.9847959183673469,-0.2366326530612245,0.194425827660389,0.03170219909613044,6.1328814152870725
flickr,C1,12345,best,20,10119736773,0.9821428571428571,-0.5538775510204081,0.16106905819330858,0.023970282180344506,6.719531167029159
flickr,C1,12345,best,21,10129791115,0.9909183673469387,-0.8109183673469388,0.22229557553853382,0.042194259099529126,5.268384379357773
flickr,C1,12345,best,22,10129813456,0.9939795918367347,-0.24510204081632653,0.15102681685342906,0.015320438752668647,9.857864992745192
flickr,C1,12345,best,23,10163352444,0.9927551020408163,0.42979591836734693,0.1924389385188498,0.021354024408509895,9.011834717307902
flickr,C1,12345,best,24,10165890496,0.9937755102040816,0.9070408163265307,0.2506199805627906,0.035115259061277694,7.137067681188043
flickr,C1,12345,best,25,10173808724,0.9952040816326531,0.19724489795918368,0.21603349340761305,0.014094374190670167,15.327639984939337
flickr,C1,12345,best,26,10202025415,0.9881632653061224,-0.33418367346938777,0.16319648669633852,0.016606780239545576,9.827099795523289
flickr,C1,12345,best,27,10221582415,0.9530612244897959,-0.03612244897959184,0.11824768076347247,0.02855185297952548,4.141506362065812
flickr,C1,12345,best,28,10234680056,0.9954081632653061,0.1486734693877551,0.17207704447626243,0.016208722354408525,10.616323773937685
flickr,C1,12345,best,29,10246013484,0.9948979591836735,-0.2522448979591837,0.2117065483109811,0.02083824973303967,10.159516803146571
flickr,C1,12345,best,30,10268129763,0.9935714285714285,0.9091836734693878,0.15225316670227312,0.0331383445478224,4.594471111330094
flickr,C1,12345,best,31,10278084464,0.9901020408163266,0.6118367346938776,0.2013385890847385,0.02168191669634881,9.286014327259338
flickr,C1,12345,best,32,10283938426,0.9865306122448979,0.33183673469387753,0.1268056459063456,0.019166543199951477,6.615989361434076
flickr,C1,12345,best,33,10289643764,0.9911224489795918,-0.24724489795918367,0.19974101917233378,0.021496706953176743,9.291703124920556
flickr,C1,12345,best,34,10304554474,0.9904081632653061,-0.20418367346938776,0.21657620547335676,0.017929633015609653,12.079232479817302
flickr,C1,12345,best,35,10308472565,0.9904081632653061,0.49785714285714283,0.2132151076559828,0.025935183926135457,8.221075596117954
flickr,C1,12345,best,36,10369815925,0.996734693877551,-0.3133673469387755,0.22113711796624616,0.012744054425817757,17.352179343981128
flickr,C1,12345,best,37,10389014583,0.9968367346938776,-0.2785714285714286,0.1957530282889538,0.01254873171091227,15.5994273205099
flickr,C1,12345,best,38,10409146004,0.9865306122448979,0.21010204081632652,0.1637129457576826,0.022699980272566526,7.212030309803117
flickr,C1,12345,best,39,10409351364,0.9946938775510205,0.791734693877551,0.19176359131534743,0.027325110437562188,7.017852379902609
flickr,C1,12345,best,40,10413912845,0.995,-0.007653061224489796,0.22695728014619884,0.015280306673856072,14.85292703807527
flickr,C1,12345,best,41,10437048305,0.9938775510204082,0.43581632653061225,0.2128632402064876,0.029261635180417085,7.2744820613765
flickr,C1,12345,best,42,10440265465,0.9925510204081632,0.7225510204081632,0.15468770184502578,0.01946669378369192,7.946274984538682
flickr,C1,12345,best,43,10441843213,0.9936734693877551,0.7409183673469387,0.23470959078121315,0.0156763989249812,14.972162414621291
flickr,C1,12345,best,44,10446128125,0.9838775510204082,-0.04377551020408163,0.1871432715547118,0.028538898304964953,6.55748058509162
flickr,C1,12345,best,45,10451898725,0.9974489795918368,-0.5779591836734694,0.1452576962458196,0.011397038008318674,12.745214689974388
flickr,C1,12345,best,46,10468313544,0.998265306122449,0.7761224489795918,0.19436027089456812,0.011820282022188046,16.442947006656123
flickr,C1,12345,best,47,10476442285,0.9952040816326531,-0.2883673469387755,0.17041390395834696,0.012995474501646747,13.113326792088479
flickr,C1,12345,best,48,10476446674,0.9963265306122449,0.7814285714285715,0.154229073978001,0.01877416071284068,8.214965043551336
flickr,C1,12345,best,49,10477544895,0.995,-0.0003061224489795918,0.17783052950955774,0.01811938302922262,9.814381053855742
flickr,C1,12345,best,50,10481128583,0.983265306122449,-0.7080612244897959,0.22342771136846024,0.03614426453692217,6.181553677492147
flickr,C1,12345,best,51,10520382525,0.998061224489796,0.16561224489795917,0.26732986164169964,0.015190103084021184,17.59894980060471
flickr,C1,12345,best,52,10545790805,0.9877551020408163,0.32683673469387753,0.1498975721418322,0.018310877589792753,8.186258217650439
flickr,C1,12345,best,53,10548273474,0.9947959183673469,0.4943877551020408,0.17326217559374452,0.015456627597838774,11.209571719122671
flickr,C1,12345,best,54,10549911663,0.9985714285714286,0.6204081632653061,0.16794277003627295,0.008743675815281574,19.207341807292824
flickr,C1,12345,best,55,10555704135,0.9976530612244898,0.9010204081632653,0.1638669333949021,0.016263271430508954,10.075889964395309
flickr,C1,12345,best,56,10557361454,0.9943877551020408,0.08959183673469388,0.22149661448769475,0.016685475265512357,13.274816027896543
flickr,C1,12345,best,57,10610974774,0.9960204081632653,-0.5401020408163265,0.24004532764199718,0.022027713854001513,10.897423547128156
flickr,C1,12345,best,58,10624261424,0.996938775510204,0.5883673469387755,0.2228217500941415,0.016063392885894222,13.871400125549341
flickr,C1,12345,best,59,10635080206,0.99,0.8114285714285714,0.18604264555658875,0.027739709814962862,6.706726450910345
flickr,C1,12345,best,60,10654057765,0.9828571428571429,-0.5468367346938775,0.19928610064815422,0.03663950826698237,5.4391041275993475
flickr,C1,12345,best,61,10659354545,0.9695918367346938,0.4362244897959184,0.11974633045989114,0.030107049584433037,3.977351886443447
flickr,C1,12345,best,62,10666396623,0.991938775510204,-0.15285714285714286,0.24324161837360614,0.02805954082960435,8.668766885770737
flickr,C1,12345,best,63,10667001125,0.9923469387755102,-0.1713265306122449,0.20360021007904355,0.021261722534044375,9.57590382214037
flickr,C1,12345,best,64,10701841844,0.9922448979591837,-0.7566326530612245,0.17704022712602177,0.02932192108643571,6.037811322257476
flickr,C1,12345,best,65,10743985374,0.9872448979591837,-0.4866326530612245,0.15498435598895993,0.021285814864652673,7.281109836500914
flickr,C1,12345,best,66,10751849775,0.9911224489795918,-0.14377551020408164,0.16866643085786923,0.014501762259859292,11.630754099778338
flickr,C1,12345,best,67,10761625676,0.9986734693877551,0.9340816326530612,0.22969301920895008,0.02169060350187476,10.589517216019244
flickr,C1,12345,best,68,10771238614,0.9933673469387755,0.32510204081632654,0.19994360990909704,0.013860316924897696,14.425616022526327
flickr,C1,12345,best,69,10795023275,0.9929591836734694,-0.15602040816326532,0.19303058137188625,0.017100184066333204,11.288216584283694
flickr,C1,12345,best,70,10796050285,0.991734693877551,0.7119387755102041,0.21056673617921112,0.026738011177965756,7.8751831906157195
flickr,C1,12345,best,71,10805310706,0.9970408163265306,-0.2524489795918367,0.22563094456168795,0.014626543600552742,15.426128737151632
flickr,C1,12345,best,72,10847897294,0.9955102040816326,-0.5137755102040816,0.15455128921595493,0.01312208111155173,11.777955638446645
flickr,C1,12345,best,73,10859255295,0.9962244897959184,0.5424489795918367,0.2211559524671836,0.012874459919830305,17.177881934025127
flickr,C1,12345,best,74,10862172945,0.9947959183673469,0.4119387755102041,0.18364034946714483,0.011084924663248754,16.56667546654519
flickr,C1,12345,best,75,10939270325,0.981938775510204,-0.4194897959183673,0.2091683159565957,0.022306270756274754,9.377108268882491
