dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
vggss,C2,12345,best,AUD,0,-0BIyqJj9ZU_000030,0.3351798561151079,0.37298855175726525,0.767798286090969,0.4978874362244898,9318.0,15664.0,2818.0,OVER,0.7468792200088501,0.6882168054580688,0.7214813232421875,0.7702180743217468,0.6447372436523438,0.6301739811897278,0.7632293701171875,0.7502074241638184,0.6817768895348837
vggss,C2,12345,best,IQR,0,-0BIyqJj9ZU_000030,0.34550967369332947,0.3807478122513922,0.7887277521423863,0.5010363520408163,9572.0,15568.0,2564.0,OVER,0.7693805694580078,0.6840768456459045,0.7425994873046875,0.7739468216896057,0.6633758544921875,0.6212701201438904,0.7839813232421875,0.7413673996925354,0.7118762112403101
vggss,C2,12345,best,AUD,1,-0UuUoXQUoI_000107,0.49791932530655275,0.6317493840197114,0.7015322076297686,0.28310347576530615,8974.0,5231.0,3818.0,MIXED,0.6815860271453857,0.5747527480125427,0.7116546630859375,0.5819798707962036,0.7005462646484375,,,0.5986244082450867,0.6854876893939394
vggss,C2,12345,best,IQR,1,-0UuUoXQUoI_000107,0.47813535763926013,0.6019652712343518,0.6991869918699187,0.29611766581632654,8944.0,5914.0,3848.0,MIXED,0.6821392774581909,0.5753162503242493,0.7080078125,0.5811721682548523,0.6981658935546875,,,0.6018049120903015,0.6745975378787878
vggss,C2,12345,best,AUD,2,-2-wdcN5vOw_000017,0.579211251709244,0.9394163410427008,0.6016865079365079,0.5661471619897959,26686.0,1721.0,17666.0,GOOD,0.6249682903289795,0.6279006600379944,0.5308837890625,0.6394999623298645,0.5172576904296875,,,0.7228249311447144,0.42204483695652173
vggss,C2,12345,best,IQR,2,-2-wdcN5vOw_000017,0.5880255052415433,0.9343018064427502,0.6133883477633477,0.5803172831632653,27205.0,1913.0,17147.0,GOOD,0.6337873339653015,0.6447224617004395,0.523284912109375,0.6560923457145691,0.5099639892578125,,,0.7380955815315247,0.4136379076086957
vggss,C2,12345,best,AUD,3,-23CeprtibU_000030,0.45299326207358803,0.47908816177293584,0.8926659714980882,0.5341796875,12841.0,13962.0,1544.0,OVER,0.7375553846359253,0.5887355804443359,0.769439697265625,0.7235569953918457,0.5610504150390625,0.4947473704814911,0.8982009887695312,0.6867427229881287,0.6134868421052632
vggss,C2,12345,best,IQR,3,-23CeprtibU_000030,0.4775262407197455,0.5019027484143763,0.9076816127911018,0.5184749681122449,13057.0,12958.0,1328.0,OVER,0.7186046838760376,0.5738904476165771,0.7769775390625,0.7009190320968628,0.58807373046875,0.48739099502563477,0.9007415771484375,0.6719378232955933,0.6304139254385965
vggss,C2,12345,best,AUD,4,-2Dm0VjW8oM_000001,0.5008078181030067,0.8116617703410397,0.566657749242019,0.3120615433673469,12709.0,2949.0,9719.0,GOOD,0.6427273154258728,0.6756810545921326,0.494598388671875,0.7019516229629517,0.4667816162109375,,,0.8329824209213257,0.33743351063829785
vggss,C2,12345,best,IQR,4,-2Dm0VjW8oM_000001,0.5137112955895661,0.813723046242054,0.5821740681291243,0.31979432397959184,13057.0,2989.0,9371.0,GOOD,0.6561946868896484,0.6717171669006348,0.5114288330078125,0.7015858888626099,0.482147216796875,,,0.8210859894752502,0.36328125
vggss,C2,12345,best,AUD,5,-2sOH8XovEE_000484,0.1732555934774365,0.1732555934774365,1.0,0.42044005102040816,3655.0,17441.0,0.0,OVER,0.9045503735542297,0.706316351890564,0.8814697265625,0.7715352773666382,0.8288497924804688,0.7020649313926697,0.8770294189453125,0.816925585269928,0.7438878676470588
vggss,C2,12345,best,IQR,5,-2sOH8XovEE_000484,0.16522761177161974,0.16522761177161974,1.0,0.4408681441326531,3655.0,18466.0,0.0,OVER,0.9123374223709106,0.7050843238830566,0.9023284912109375,0.7788988351821899,0.852325439453125,0.6975288391113281,0.8904571533203125,0.8176177144050598,0.7833639705882353
vggss,C2,12345,best,AUD,6,-3Kv4fdm7Uk_000030,0.4540526587506453,0.4600697471665214,0.9720022103518143,0.2285953443877551,5277.0,6193.0,152.0,OVER,0.8728651404380798,0.5947286486625671,0.930694580078125,0.6648802161216736,0.8621063232421875,0.5295174717903137,0.994293212890625,0.9059178233146667,0.4469209558823529
vggss,C2,12345,best,IQR,6,-3Kv4fdm7Uk_000030,0.4214692843571881,0.4250019956893111,0.9806594216246086,0.2496611926020408,5324.0,7203.0,105.0,OVER,0.8788833618164062,0.6092177629470825,0.9384002685546875,0.6776075959205627,0.877532958984375,0.5489507913589478,0.993865966796875,0.8899814486503601,0.5174632352941176
vggss,C2,12345,best,AUD,7,-4bPiXbovf0_000008,0.4962230547196463,0.6352700684016039,0.6939196152524906,0.2534877232142857,8080.0,4639.0,3564.0,MIXED,0.7001749277114868,0.5294792652130127,0.813323974609375,0.5883296728134155,0.720611572265625,0.470814049243927,0.9546661376953125,0.7148098349571228,0.47576121794871795
vggss,C2,12345,best,IQR,7,-4bPiXbovf0_000008,0.5039195545223549,0.5762952887350068,0.8004981106149089,0.3223453443877551,9321.0,6853.0,2323.0,GOOD,0.734259843826294,0.5695387721061707,0.8173675537109375,0.6260949373245239,0.7242279052734375,0.5249054431915283,0.938720703125,0.7340015769004822,0.5014022435897436
vggss,C2,12345,best,AUD,8,-5CGQGSFGyg_000060,0.32369876933498926,0.32739522667580223,0.9662959218065386,0.3490513392857143,5734.0,11780.0,200.0,OVER,0.8505811095237732,0.6837047934532166,0.8712310791015625,0.7143675684928894,0.8172760009765625,0.6279541254043579,0.9545440673828125,0.8212690353393555,0.61953125
vggss,C2,12345,best,IQR,8,-5CGQGSFGyg_000060,0.3361068791749678,0.3400521697889495,0.9666329625884732,0.3361766581632653,5736.0,11132.0,198.0,OVER,0.853111207485199,0.6796790361404419,0.8813018798828125,0.7146940231323242,0.82562255859375,0.6193352341651917,0.9645843505859375,0.8231821060180664,0.63095703125
vggss,C2,12345,best,AUD,9,-5z9IXBJefc_000227,0.25443361036581374,0.3697223278813237,0.4493239338957587,0.20958227040816327,3888.0,6628.0,4765.0,MIXED,0.5095509886741638,0.6224193572998047,0.38299560546875,0.7111700773239136,0.3062591552734375,0.4961743950843811,0.4880218505859375,0.8242068290710449,0.21233974358974358
vggss,C2,12345,best,IQR,9,-5z9IXBJefc_000227,0.25751388981859563,0.3796506464028422,0.4445856928232983,0.20194913903061223,3847.0,6286.0,4806.0,MIXED,0.5113069415092468,0.6066324710845947,0.3932342529296875,0.7034434080123901,0.3114776611328125,0.4705113172531128,0.5045623779296875,0.8154481053352356,0.21915064102564105
vggss,C2,12345,best,AUD,10,-79qo5MUYBk_000207,0.3051550741964976,0.36941807500744966,0.6369174311926605,0.46817203443877553,8678.0,14813.0,4947.0,OVER,0.6876755952835083,0.741074800491333,0.455291748046875,0.8295086622238159,0.33905029296875,0.7004161477088928,0.510009765625,0.8425881266593933,0.32753778594771243
vggss,C2,12345,best,IQR,10,-79qo5MUYBk_000207,0.3076811960564804,0.37722482954042325,0.6253211009174312,0.4501355229591837,8520.0,14066.0,5105.0,OVER,0.6739575862884521,0.7185611724853516,0.463775634765625,0.8104656934738159,0.347991943359375,0.6755605936050415,0.521331787109375,0.8255074620246887,0.33223549836601307
vggss,C2,12345,best,AUD,11,-7TanrCbmME_000030,0.17904071228548862,0.23469339733634523,0.4302104899930987,0.42348931760204084,4987.0,16262.0,6605.0,OVER,0.5345326662063599,0.7077646851539612,0.2481231689453125,0.7240564227104187,0.2261962890625,0.6735090613365173,0.29150390625,0.8536809682846069,0.080848623853211
vggss,C2,12345,best,IQR,11,-7TanrCbmME_000030,0.17788941142938577,0.23256788858353905,0.430728088336784,0.42787388392857145,4993.0,16476.0,6599.0,OVER,0.5275026559829712,0.7039822340011597,0.2610626220703125,0.7520034909248352,0.211822509765625,0.6536031365394592,0.3134002685546875,0.8433012366294861,0.11410550458715596
vggss,C2,12345,best,AUD,12,-7sg--aJdrc_000049,0.5001529168896705,0.6478336221837089,0.6869158878504673,0.40248325892857145,13083.0,7112.0,5963.0,GOOD,0.6263452172279358,0.599755585193634,0.53070068359375,0.8254051804542542,0.168792724609375,0.5302964448928833,0.6435546875,0.7015792727470398,0.369375
vggss,C2,12345,best,IQR,12,-7sg--aJdrc_000049,0.4919889398128859,0.6384683444750295,0.6819804683398089,0.405452806122449,12989.0,7355.0,6057.0,MIXED,0.6174049377441406,0.6147103309631348,0.5010986328125,0.8336721658706665,0.1375885009765625,0.5476279258728027,0.6136322021484375,0.707453727722168,0.3475520833333334
vggss,C2,12345,best,AUD,13,-7tYmeOmsRg_000058,0.15241753038354292,0.16743729048664893,0.6295089091699261,0.34482621173469385,2897.0,14405.0,1705.0,OVER,0.6964532136917114,0.5800658464431763,0.6478729248046875,0.7524102926254272,0.44931793212890625,0.5547640919685364,0.677276611328125,0.7442126274108887,0.46666910046728977
vggss,C2,12345,best,IQR,13,-7tYmeOmsRg_000058,0.1568627450980392,0.17257318952234207,0.632768361581921,0.33629623724489793,2912.0,13962.0,1690.0,OVER,0.6965342164039612,0.5683596730232239,0.6610260009765625,0.7425954341888428,0.470977783203125,0.5461757183074951,0.6838836669921875,0.73713618516922,0.4824036214953271
vggss,C2,12345,best,AUD,14,-7tYmeOmsRg_000180,0.19369715603382015,0.19369715603382015,1.0,0.414859693877551,4032.0,16784.0,0.0,OVER,0.8454939126968384,0.7857300043106079,0.65936279296875,0.8238765001296997,0.578582763671875,0.7543648481369019,0.7398605346679688,0.8657774329185486,0.4267743644067796
vggss,C2,12345,best,IQR,14,-7tYmeOmsRg_000180,0.18235267513907105,0.18235267513907105,1.0,0.4406688456632653,4032.0,18079.0,0.0,OVER,0.8411571979522705,0.7736583352088928,0.6817626953125,0.8124358654022217,0.6138763427734375,0.7408367395401001,0.74993896484375,0.8612627387046814,0.4304157838983051
