epoch,learning_rate,epoch_seconds,loss_coarse,loss_equiv,loss_total,mean_valid_ratio,skipped_small_overlap_samples,actual_flip_ratio,mean_crop_scale,aud_l4_ciou,aud_l4_auc,aud_fine_ciou,aud_fine_auc
15,5e-05,10.233395099639893,7.578559281029858e-05,0.00014191784766108656,0.00021770344047138514,0.6632780661949744,0,0.5002003205128205,0.7790793745945661,0.756,0.6023999999999999,0.756,0.6188
16,5e-05,10.005920886993408,7.602782734932426e-05,0.00014164168141388262,0.00021766950913633293,0.6635872400723971,0,0.4973958333333333,0.779707459303049,0.756,0.6023999999999999,0.768,0.62
17,5e-05,9.850277662277222,7.613244964979972e-05,0.0001414644198704105,0.00021759686858739512,0.6624261966118445,0,0.5055088141025641,0.7786492155148432,0.756,0.6023999999999999,0.768,0.6206
18,5e-05,10.032932043075562,7.563062051000695e-05,0.00013991282060324476,0.0002155434422326298,0.6617955947533632,0,0.5032051282051282,0.7777628333140643,0.756,0.6023999999999999,0.768,0.6194000000000001
19,5e-05,10.501734018325806,7.525688199212965e-05,0.00014060903758479236,0.000215865919390359,0.6633266225839273,0,0.4989983974358974,0.7793875550612425,0.756,0.6023999999999999,0.764,0.6194
20,5e-05,10.118551015853882,7.539261591423732e-05,0.0001404843769239214,0.00021587699302472174,0.6631978337581341,0,0.5036057692307693,0.7789845650012677,0.756,0.6023999999999999,0.756,0.617
21,5e-05,9.575881481170654,7.449736007495235e-05,0.00013829019679598368,0.00021278755649780997,0.6633215072827462,0,0.4996995192307692,0.779719638518798,0.756,0.6023999999999999,0.76,0.619
22,5e-05,10.968216180801392,7.583511185844262e-05,0.00014049805087359765,0.00021633316347829232,0.6623510794761853,0,0.495693108974359,0.7782894403506548,0.756,0.6023999999999999,0.752,0.6192
23,5e-05,9.773165225982666,7.63124661693254e-05,0.0001393581605486524,0.00021567062634485177,0.6625038798038776,0,0.49759615384615385,0.7785706856311896,0.756,0.6023999999999999,0.756,0.6164000000000001
24,5e-05,9.877335786819458,7.592268304553074e-05,0.00013888372333708385,0.00021480640563636253,0.6620173866932209,0,0.4963942307692308,0.7782945571801602,0.756,0.6023999999999999,0.76,0.6184000000000001
25,5e-05,10.406059265136719,7.555104802565601e-05,0.00014046569263789421,0.00021601674029042418,0.6618579412117983,0,0.5014022435897436,0.776931915527735,0.756,0.6023999999999999,0.764,0.6178
26,5e-05,9.67804217338562,7.47078729312843e-05,0.0001377073312118554,0.0002124152043297027,0.6643261756652441,0,0.4911858974358974,0.7800921339255112,0.756,0.6023999999999999,0.756,0.6150000000000001
27,5e-05,11.769634008407593,7.593480982811739e-05,0.000139017887144851,0.00021495269641327934,0.6622238357861837,0,0.5012019230769231,0.7781357337266971,0.756,0.6023999999999999,0.76,0.6182000000000001
28,5e-05,9.830302000045776,7.628634790680968e-05,0.00014016334413706014,0.0002164496918573068,0.6610954969357221,0,0.5048076923076923,0.7777113333726541,0.756,0.6023999999999999,0.76,0.617
29,5e-05,9.608623504638672,7.593732395131762e-05,0.0001378198641573246,0.00021375718754895317,0.6634932083961291,0,0.4987980769230769,0.7792385006562258,0.756,0.6023999999999999,0.76,0.6178000000000001
30,5e-05,9.50222373008728,7.66134421260526e-05,0.00013987416138824745,0.00021648760370086305,0.6609815328549116,0,0.5030048076923077,0.7769348254570594,0.756,0.6023999999999999,0.76,0.6172000000000002
31,5e-05,9.672052145004272,7.634554472483265e-05,0.00013821822320982718,0.00021456376812122285,0.6632974835542532,0,0.5009014423076923,0.7791758332497034,0.756,0.6023999999999999,0.764,0.6184
32,5e-05,9.778674840927124,7.579384150747687e-05,0.0001393919183801,0.00021518575951445082,0.6624016715930059,0,0.4940905448717949,0.777644062653566,0.756,0.6023999999999999,0.76,0.6176000000000001
33,5e-05,9.528806924819946,7.628811409887977e-05,0.00013789124167464578,0.00021417935577352555,0.6641953602815286,0,0.49889823717948717,0.7798955532220694,0.756,0.6023999999999999,0.76,0.617
34,5e-05,9.640744686126709,7.690687496692706e-05,0.00013873664563736663,0.00021564351985804163,0.6626040400602878,0,0.5,0.7783068296236869,0.756,0.6023999999999999,0.76,0.6174
35,5e-05,9.537942171096802,7.656454097461671e-05,0.00013782446368191487,0.00021438900558934666,0.6625938170995468,0,0.49719551282051283,0.7782381069965851,0.756,0.6023999999999999,0.76,0.6164000000000001
36,5e-05,9.755908966064453,7.689945050515234e-05,0.00013781064906372473,0.00021471009956887708,0.6624154723607577,0,0.504707532051282,0.7779981463383405,0.756,0.6023999999999999,0.768,0.6174
37,5e-05,9.765400409698486,7.568609726149589e-05,0.00013726968907763084,0.00021295578633912673,0.6622192370585906,0,0.49459134615384615,0.7783526839354099,0.756,0.6023999999999999,0.756,0.6164000000000001
38,5e-05,10.033613681793213,7.559346704510972e-05,0.00013649086273896197,0.00021208432997063472,0.663872391749651,0,0.48938301282051283,0.7796670183157309,0.756,0.6023999999999999,0.76,0.6166
39,5e-05,10.093942642211914,7.48862523603468e-05,0.00013612572421642163,0.00021101197657676844,0.6627394495866238,0,0.4983974358974359,0.7789080035992157,0.756,0.6023999999999999,0.764,0.6179999999999999
40,5e-05,9.852459907531738,7.529432127156701e-05,0.00013780081663310574,0.00021309513771810974,0.6638504129189712,0,0.4976963141025641,0.7789530876355294,0.756,0.6023999999999999,0.764,0.6180000000000001
41,5e-05,10.053616523742676,7.605873356507614e-05,0.00013763554661403387,0.000213694280365673,0.6640001535415649,0,0.49529246794871795,0.7802720085168496,0.756,0.6023999999999999,0.764,0.6172
42,5e-05,9.684091806411743,7.624323002229899e-05,0.00013705438976056682,0.00021329761903661376,0.6635182499885559,0,0.4892828525641026,0.7792472701806289,0.756,0.6023999999999999,0.764,0.6182
43,5e-05,9.908929109573364,7.58909410274683e-05,0.00013520014069329662,0.0002110910815342019,0.6642071054531977,0,0.4996995192307692,0.7805190285046896,0.756,0.6023999999999999,0.764,0.6174
44,5e-05,9.686705112457275,7.578618757319279e-05,0.00013664205210098327,0.00021242823948761306,0.6623081442637321,0,0.4983974358974359,0.7786291608443627,0.756,0.6023999999999999,0.76,0.6164000000000001
45,5e-05,10.089203834533691,7.611358253201708e-05,0.00013618220038598595,0.00021229578310456604,0.663139072748331,0,0.4985977564102564,0.7787909232653104,0.756,0.6023999999999999,0.764,0.6174000000000001
46,5e-05,9.401135444641113,7.521471986994863e-05,0.00013678689402951978,0.00021200161427259445,0.6615375295663491,0,0.48617788461538464,0.7773725054202936,0.756,0.6023999999999999,0.756,0.6160000000000001
47,5e-05,9.901138067245483,7.561265113345611e-05,0.00013685684545914858,0.0002124694971522937,0.6631329411115402,0,0.5108173076923077,0.7790619486417526,0.756,0.6023999999999999,0.756,0.616
48,5e-05,10.368539094924927,7.617538843381529e-05,0.0001361060765189811,0.00021228146513935944,0.6624215978842515,0,0.5004006410256411,0.7784416415752509,0.756,0.6023999999999999,0.764,0.617
49,5e-05,9.669124364852905,7.619988844873241e-05,0.00013698736662403322,0.0002131872546996396,0.6612232602559603,0,0.4947916666666667,0.7766122069114294,0.756,0.6023999999999999,0.76,0.6168
50,5e-05,9.788380146026611,7.660332444058254e-05,0.00013576804373699886,0.0002123713683641444,0.6611098096920893,0,0.5051081730769231,0.7770673816020672,0.756,0.6023999999999999,0.756,0.6165999999999999
51,5e-05,10.030710220336914,7.543814475260054e-05,0.00013610178818150112,0.00021153993237441263,0.6633475697957553,0,0.5006009615384616,0.7791859094913189,0.756,0.6023999999999999,0.764,0.6180000000000001
52,5e-05,9.601205587387085,7.665426043483119e-05,0.00013651198838861325,0.00021316624994282253,0.6624670823415121,0,0.5002003205128205,0.7780670584776462,0.756,0.6023999999999999,0.76,0.6166
53,5e-05,9.723582029342651,7.655276810207094e-05,0.00013606527182930268,0.00021261804049106268,0.6630409680880033,0,0.49689503205128205,0.7784927105292295,0.756,0.6023999999999999,0.764,0.6174000000000001
54,5e-05,9.758622407913208,7.639936946081714e-05,0.00013596382110009497,0.0002123631905609121,0.662528912226359,0,0.4983974358974359,0.7786618715677506,0.756,0.6023999999999999,0.752,0.6157999999999999
55,5e-05,9.723895788192749,7.632063539065898e-05,0.00013508243640759386,0.0002114030712385638,0.6642735401789347,0,0.5053084935897436,0.7805304282750839,0.756,0.6023999999999999,0.756,0.6164
56,5e-05,9.502500057220459,7.609178786739134e-05,0.00013449179189196095,0.0002105835786399742,0.6635724183840629,0,0.49939903846153844,0.7792320740528595,0.756,0.6023999999999999,0.76,0.6158000000000001
57,5e-05,10.900889158248901,7.599811476374713e-05,0.00013533761002457677,0.00021133572460176089,0.660940653238541,0,0.5025040064102564,0.7763184263156011,0.756,0.6023999999999999,0.764,0.6164
58,5e-05,10.571783065795898,7.561973549085311e-05,0.00013487654191871674,0.00021049627647675478,0.6624767872003409,0,0.4898838141025641,0.7781210113794376,0.756,0.6023999999999999,0.756,0.616
59,5e-05,9.823169946670532,7.783263945617736e-05,0.00013618525237036057,0.0002140178910802859,0.6617904947354243,0,0.5022035256410257,0.7776728944900708,0.756,0.6023999999999999,0.756,0.6154000000000001
60,5e-05,10.087504863739014,7.687497548967935e-05,0.00013549494757078207,0.00021236992287389838,0.6621124255351531,0,0.4985977564102564,0.7777611460441198,0.756,0.6023999999999999,0.756,0.6162
61,5e-05,9.66291356086731,7.682832876572576e-05,0.00013564045347709162,0.0002124687826159434,0.6624016654797089,0,0.5137219551282052,0.7785724722422086,0.756,0.6023999999999999,0.756,0.6166
62,5e-05,10.145145177841187,7.59791610807252e-05,0.00013318666550241268,0.00020916582732938995,0.6633526866252606,0,0.5066105769230769,0.779259368395194,0.756,0.6023999999999999,0.752,0.6157999999999999
63,5e-05,10.219242811203003,7.583383781960807e-05,0.0001349374420570735,0.00021077127857074045,0.6624583861766717,0,0.5,0.7773074905077616,0.756,0.6023999999999999,0.76,0.6164
64,5e-05,9.842665433883667,7.725615078249038e-05,0.0001352813262014817,0.00021253747623772002,0.6619095588341738,0,0.49849759615384615,0.77818590708268,0.756,0.6023999999999999,0.756,0.6172
65,5e-05,9.805104494094849,7.661100393399979e-05,0.00013433221596269272,0.00021094322026981853,0.6625391382437485,0,0.5026041666666666,0.7787041923938653,0.756,0.6023999999999999,0.752,0.6152
66,5e-05,10.17482042312622,7.725219881812779e-05,0.0001338943921160908,0.00021114659000140353,0.6616877607810192,0,0.51171875,0.778242412285927,0.756,0.6023999999999999,0.756,0.6178
67,5e-05,9.694559097290039,7.64196218089917e-05,0.00013292344262411533,0.00020934306368685493,0.66309410180801,0,0.5019030448717948,0.7800133564533331,0.756,0.6023999999999999,0.76,0.6164000000000001
68,5e-05,9.774569988250732,7.626613846812875e-05,0.0001336571246307964,0.00020992326309892515,0.6640778183937073,0,0.5033052884615384,0.7802019058129727,0.756,0.6023999999999999,0.768,0.6179999999999999
69,5e-05,9.922837018966675,7.634939072140229e-05,0.00013439090980682522,0.00021074029940884942,0.6631472508112589,0,0.487880608974359,0.7791424607619261,0.756,0.6023999999999999,0.756,0.6164000000000001
70,5e-05,10.14112639427185,7.628217523839946e-05,0.00013370598026085645,0.0002099881553126929,0.6631145492578164,0,0.5079126602564102,0.7786870155579004,0.756,0.6023999999999999,0.76,0.6168
71,5e-05,9.98478651046753,7.652152961758801e-05,0.0001336042687165527,0.0002101257981475777,0.6646675375791696,0,0.49789663461538464,0.7806828602766379,0.756,0.6023999999999999,0.756,0.616
72,5e-05,10.087095260620117,7.64906407521966e-05,0.00013310853645611458,0.00020959917776800023,0.6632279998216873,0,0.5041065705128205,0.7788079808919858,0.756,0.6023999999999999,0.756,0.6168
73,5e-05,9.775389432907104,7.70722106561805e-05,0.00013354197625840941,0.00021061418691458993,0.6633894749176807,0,0.5016025641025641,0.7790168401522514,0.756,0.6023999999999999,0.748,0.6164000000000001
74,5e-05,9.937739610671997,7.645181400361113e-05,0.00013383774337573693,0.00021028955681965902,0.6627593850478147,0,0.49989983974358976,0.7784377015553988,0.756,0.6023999999999999,0.76,0.6167999999999999
75,5e-05,9.820759296417236,7.65464273848547e-05,0.0001342915441058815,0.00021083797111761017,0.6636526462359306,0,0.4969951923076923,0.7790592939425738,0.756,0.6023999999999999,0.756,0.6166
76,5e-05,9.645926237106323,7.716838183860558e-05,0.00013313177884974255,0.00021030016068834811,0.6648474213404533,0,0.508613782051282,0.7807917549059942,0.756,0.6023999999999999,0.76,0.6169999999999999
77,5e-05,10.464025735855103,7.688703566926937e-05,0.0001333007232274096,0.00021018775871011595,0.662581035724053,0,0.5067107371794872,0.7785407900810242,0.756,0.6023999999999999,0.756,0.6178
78,5e-05,9.518059730529785,7.682336768201098e-05,0.00013375937123782933,0.0002105827387332773,0.6645913979946039,0,0.5052083333333334,0.7804035483262478,0.756,0.6023999999999999,0.756,0.6164
79,5e-05,9.421875715255737,7.716822661817647e-05,0.00013419320431496136,0.0002113614303734488,0.662204412313608,0,0.5005008012820513,0.7775510809360406,0.756,0.6023999999999999,0.76,0.6178
80,5e-05,9.935000658035278,7.67446048811484e-05,0.0001329360190235699,0.00020968062409128135,0.6621773288800166,0,0.5063100961538461,0.7783437355970725,0.756,0.6023999999999999,0.752,0.6164
81,5e-05,10.64794635772705,7.742105644399252e-05,0.00013257239184802017,0.00020999344698607156,0.6608961942868355,0,0.5115184294871795,0.7765416182004489,0.756,0.6023999999999999,0.752,0.6164000000000001
82,5e-05,9.721106767654419,7.698590529915423e-05,0.00013388533933231464,0.00021087124537772094,0.6610203706301175,0,0.4987980769230769,0.7765353123346964,0.756,0.6023999999999999,0.772,0.6198
83,5e-05,9.965969562530518,7.70751118976384e-05,0.00013222946738376497,0.00020930457872171432,0.6628769223506634,0,0.4980969551282051,0.7796764954542502,0.756,0.6023999999999999,0.756,0.6174
84,5e-05,9.589446544647217,7.659695965673726e-05,0.00013307004664033555,0.00020966700461800568,0.6646552727772639,0,0.5068108974358975,0.7798897119668814,0.756,0.6023999999999999,0.752,0.6162000000000001
85,5e-05,9.982767105102539,7.682326954986471e-05,0.000133412452832533,0.00021023572294208675,0.6618053072538131,0,0.5065104166666666,0.7778416260694846,0.756,0.6023999999999999,0.748,0.6170000000000001
86,5e-05,10.024102687835693,7.6706774005941e-05,0.00013244629371911287,0.00020915306716536483,0.6617092398496774,0,0.5014022435897436,0.7776210262225225,0.756,0.6023999999999999,0.764,0.6198
87,5e-05,9.72542405128479,7.63600123135779e-05,0.00013169288192726433,0.00020805289461396827,0.6615968102063888,0,0.5057091346153846,0.7774070088679974,0.756,0.6023999999999999,0.756,0.6168
88,5e-05,9.693716764450073,7.6673201058442e-05,0.00013236011839650857,0.0002090333194549506,0.6634482374558082,0,0.5056089743589743,0.7791107938839839,0.756,0.6023999999999999,0.764,0.6195999999999999
89,5e-05,9.945717573165894,7.694570152894952e-05,0.0001329356871279649,0.00020988138903004045,0.6612983773916196,0,0.4974959935897436,0.7780557015003302,0.756,0.6023999999999999,0.756,0.6175999999999999
90,5e-05,9.594735622406006,7.708448277135643e-05,0.0001322673577725744,0.00020935184035736782,0.6617777118316064,0,0.5082131410256411,0.7783825275225517,0.756,0.6023999999999999,0.752,0.6175999999999999
91,5e-05,9.662143230438232,7.67193267118926e-05,0.00013068424390766243,0.00020740357099268108,0.664622059235206,0,0.49549278846153844,0.7809283611101981,0.756,0.6023999999999999,0.756,0.6168
92,5e-05,9.942867279052734,7.620820057733606e-05,0.0001323291019220144,0.00020853730399185457,0.6626985730269016,0,0.5007011217948718,0.7789646356533735,0.756,0.6023999999999999,0.76,0.6174
93,5e-05,9.695127010345459,7.691737044250402e-05,0.00013161749554386077,0.00020853486486698667,0.6625570272788023,0,0.5025040064102564,0.7783384506519024,0.756,0.6023999999999999,0.756,0.6174
94,5e-05,9.566933631896973,7.719372269303467e-05,0.00013240714533588826,0.00020960086765579687,0.6630394214238876,0,0.4950921474358974,0.7791380209800525,0.756,0.6023999999999999,0.764,0.6182
95,5e-05,9.968730449676514,7.681577195538781e-05,0.0001313601415649128,0.0002081759142665527,0.6635652642983657,0,0.5062099358974359,0.7797501102471963,0.756,0.6023999999999999,0.752,0.6168
96,5e-05,9.768962383270264,7.677753549218416e-05,0.00013152974003251307,0.0002083072751515712,0.662111412256192,0,0.5011017628205128,0.7782380397503192,0.756,0.6023999999999999,0.764,0.6180000000000001
97,5e-05,9.865830659866333,7.675772623117201e-05,0.0001314461417048453,0.00020820386812258034,0.6626469661027957,0,0.5045072115384616,0.7777057855557172,0.756,0.6023999999999999,0.76,0.6175999999999999
98,5e-05,9.884382486343384,7.718649934619092e-05,0.00013185194965887768,0.00020903844807225352,0.6629423300425211,0,0.5,0.7794353243632194,0.756,0.6023999999999999,0.776,0.6204000000000001
99,5e-05,9.60954475402832,7.700287693669685e-05,0.0001302854341189138,0.00020728831086904765,0.6624093330823458,0,0.4950921474358974,0.7784188619026771,0.756,0.6023999999999999,0.76,0.6174
100,5e-05,9.70007061958313,7.589843936819726e-05,0.00013146722537781805,0.0002073656658653934,0.663524390795292,0,0.48357371794871795,0.7798777849246294,0.756,0.6023999999999999,0.76,0.6186
