sample_id,IoU_ORIGINAL_AUD,IoU_T2_CHUNK1,IoU_T2_CHUNK2,IoU_T2_RAW_MEAN,IoU_T2_RAW_GEO,IoU_T2_NORM_MEAN,IoU_T2_NORM_GEO,IoU_T4_CHUNK1,IoU_T4_CHUNK2,IoU_T4_CHUNK3,IoU_T4_CHUNK4,IoU_T4_RAW_MEAN,IoU_T4_RAW_GEO,IoU_T4_NORM_MEAN,IoU_T4_NORM_GEO,IoU_OGL_REFERENCE,original_pred_area,gt_area,is_over_expansion,T2_map_pearson,T2_map_spearman,T2_map_js_divergence,T4_map_pearson,T4_map_spearman,T4_map_js_divergence,delta_T2_RAW_MEAN,delta_T2_RAW_GEO,delta_T4_RAW_MEAN,delta_T4_RAW_GEO,delta_OGL
0MU2SG5ME1E_000016,0.543835122215207,0.5428854288542886,0.5428069859560677,0.542913722489761,0.5428892889288929,0.5429870363701836,0.5429870363701836,0.5414815811908288,0.5440367799513206,0.5396726004114858,0.5444690365418492,0.542007368137299,0.5419830181050361,0.5419830181050361,0.542007368137299,0.6259596014591386,22143,12090,True,0.9998545772037415,0.9997083409701248,2.5587054775289865e-06,0.9997586954965684,0.9994992921026279,3.455294281523632e-06,-0.000921399725446026,-0.0009458332863141461,-0.0018277540779080281,-0.0018521041101708935,0.08212447924393163
0N0C0Wbe6AI_000030,0.7214375650079378,0.722444395748877,0.7133898118604907,0.7189318256669228,0.7189318256669228,0.7188692191574036,0.718861502991711,0.7205004654218913,0.7221260815822003,0.717983651226158,0.7078160039380845,0.7176082474226804,0.7175885199032329,0.7175736244397394,0.7175186295267688,0.6749360228812283,31647,31244,True,0.9991218485756551,0.9986134242842002,6.686522212472534e-07,0.9986213929993024,0.9982728897884808,1.8844430416183951e-06,-0.0025057393410149453,-0.0025057393410149453,-0.003829317585257397,-0.0038490451047048513,-0.04650154212670943
0NIE-eDk92M_000029,0.31413134742452453,0.3157933362688977,0.31102917254093915,0.3137304943852997,0.31370761939482317,0.31374193313158566,0.31376481312670923,0.3122303201711447,0.3181734146792383,0.3049039756218553,0.31615107649349694,0.31317321688500727,0.31317321688500727,0.3131960113545382,0.31321880914252437,0.33277611476110874,27371,8627,True,0.9997292842606303,0.9996621217795982,1.6022376201759933e-06,0.9990807754547153,0.9989584744479595,4.144630555051319e-06,-0.0004008530392248244,-0.0004237280297013646,-0.0009581305395172657,-0.0009581305395172657,0.01864476733658421
0NLXz4JgvcQ_000096,0.09117122954803175,0.09289763254418139,0.08983766955748276,0.09117169750081143,0.09117761620358349,0.09118353567486853,0.09121018281001396,0.09285785835921066,0.09203020410855013,0.09052224371373307,0.08934848104443886,0.09094736842105264,0.09094736842105264,0.0909738871249919,0.09102992187246733,0.09056695821862913,30709,2970,True,0.995630205585082,0.9946465427248603,1.9197237918443775e-06,0.9965361382364978,0.9957621783582625,1.5297416224793581e-06,4.6795277967859317e-07,6.38665555173501e-06,-0.00022386112697911353,-0.00022386112697911353,-0.0006042713294026197
0NQXsEwBqAk_000136,0.5076026232693709,0.5063204646395627,0.5089432466402398,0.5073807905215111,0.5073315206836279,0.5073329448329449,0.5072843822843823,0.5047521066039584,0.5071251398278294,0.504921496134825,0.5093221984851427,0.5062093722712719,0.5061357132463501,0.5062111801242236,0.506260312530331,0.6185364208633094,19484,11550,True,0.9997765908196538,0.9996844344922663,8.03302297996733e-06,0.9996834324176206,0.9995625114551873,3.5382099601760617e-06,-0.000221832747859807,-0.0002711025857430327,-0.0013932509980989494,-0.0014669100230207954,0.11093379759393851
0O-gZoirpRA_000030,0.554826518293003,0.5549606299212598,0.5459428748515056,0.5493557772236076,0.5493557772236076,0.549441413354118,0.549469964664311,0.5546007126388598,0.5588967123722801,0.5602968460111317,0.5196034916407752,0.5466445904692917,0.5466728759184518,0.5470408533112411,0.5474376910720763,0.5358101014813951,18792,10829,True,0.9986894281187572,0.9985337360246714,1.9452253970619047e-06,0.9955467472037238,0.9943793214279074,5.674278057871859e-06,-0.0054707410693953795,-0.0054707410693953795,-0.008181927823711299,-0.008153642374551184,-0.019016416811607928
0OH28bnOdEE_000058,0.3485586101565483,0.3461056151595374,0.35356200527704484,0.3504770992366412,0.35046037879872144,0.3504844637487471,0.35052284772955167,0.344317917731815,0.3473552686380675,0.3635410425404434,0.351685831221984,0.35313309663180115,0.35311615410449554,0.35319251080172825,0.3533339738662567,0.26418285493379723,19426,8829,True,0.9934626263334126,0.9897473085290344,4.15866507643549e-06,0.9946688641484465,0.9911580563502245,3.279404587226769e-06,0.0019184890800929,0.0019017686421731184,0.004574486475252826,0.004557543947947218,-0.08437575522275109
0OLYyjqNdn4_000352,0.6474008687123441,0.6524060389633348,0.6407129779957856,0.6463908881280134,0.6463908881280134,0.6463231441048035,0.6463683052090976,0.6465887279706858,0.6455183491043681,0.6485711287558151,0.6203688264914796,0.6398923506883345,0.6398509728163378,0.6397213504845329,0.6398633964607264,0.702701561840439,28030,19000,True,0.9992181435267,0.9988285825849278,2.0649080050861988e-06,0.9976456620782636,0.9962256984011879,5.6329081800768025e-06,-0.0010099805843307719,-0.0010099805843307719,-0.007508518024009647,-0.007549895896006298,0.055300693128094824
0Olm321vgk8_000030,0.016347318185055915,0.016826746828946405,0.01578241584430767,0.016251814608929646,0.016250088508107344,0.0162202275779207,0.016234570084532947,0.01652267818574514,0.016643701501196605,0.01591263650546022,0.015694990596683195,0.01623112557021111,0.016229403861113077,0.016210489140031786,0.016159695817490494,0.026132999316784332,28078,459,True,0.9944601211633559,0.9937811282263784,6.282905413190797e-06,0.9954264957558857,0.9946343238583992,6.645589363510324e-06,-9.550357612626847e-05,-9.722967694857088e-05,-0.00011619261484480461,-0.00011791432394283805,0.009785681131728417
0PHUQku2P5I_000050,0.588313991475063,0.5871505242136795,0.6005524511049022,0.5873001086787766,0.5871360278139939,0.5861278125581108,0.5865641089262452,0.583005604929861,0.5850122621301959,0.584283198962098,0.6105157833580789,0.5856090160381447,0.5854277578308777,0.5844328399715725,0.5848951568008907,0.6889269633820775,32135,18915,True,0.9760424148279312,0.9609304401182573,2.2683744466288488e-05,0.9838585147040518,0.9746933994214633,1.4782344324516587e-05,-0.0010138827962864472,-0.001177963661069148,-0.0027049754369182777,-0.0028862336441852765,0.10061297190701446
0QSPtpp1HN8_000030,0.6552658609611645,0.6551995453949382,0.656155762422971,0.6557549004610913,0.6558061273545737,0.6558129370629371,0.6557473776223777,0.6520360407645541,0.6600716282320056,0.6581260111057672,0.6571553228621292,0.6567483724385023,0.6567777170944838,0.6568214090660841,0.656799563080284,0.5262391323832571,31430,44310,False,0.9995695510755562,0.9994517447744424,3.0009931014442925e-06,0.9993383612494785,0.9992179925464915,3.586403731031326e-06,0.0004890394999268466,0.0005402663934092056,0.0014825114773378,0.0015118561333193892,-0.1290267285779073
0QabiRBcEKc_000050,0.2616240613205712,0.262758890191481,0.26443290860468777,0.26165460347108727,0.26165460347108727,0.2616342412451362,0.2616342412451362,0.26571823750246987,0.26073131955484896,0.27030069142949026,0.25979445174252375,0.2623181055670425,0.26227717751687013,0.26222603541065437,0.262266947499805,0.4071337733906619,25701,6724,True,0.9993387466525558,0.9990803974850385,5.829157500070496e-07,0.9991288387113156,0.9989040208039484,1.381900744246912e-06,3.0542150516066346e-05,3.0542150516066346e-05,0.0006940442464712926,0.0006531161962989307,0.14550971207009072
0RZRFj7zDnQ_000030,0.501051033516291,0.501542042478906,0.5000583634878021,0.5010494402985075,0.501020229697429,0.5010495626822158,0.5010495626822158,0.5030753162353487,0.49982568274259154,0.5005794414184725,0.49801053247513166,0.500407118762359,0.500407118762359,0.500407118762359,0.500407118762359,0.5045312054716443,15673,10034,True,0.999896918417303,0.9998214982986556,4.581570595291206e-07,0.999644386074471,0.9993933067174545,8.25044706357755e-07,-1.5932177834798722e-06,-3.08038188620019e-05,-0.0006439147539319956,-0.0006439147539319956,0.0034801719553533284
0Rqa18lmDtw_000153,0.12357140918098651,0.12659180054806296,0.1215664795289607,0.12426099690839074,0.12426099690839074,0.12428137542032758,0.1242473555736371,0.12975193298969073,0.12098665588354225,0.11617803765130195,0.12508591065292096,0.12368978439146255,0.12368978439146255,0.12366963509991312,0.12365898041771911,0.12932916885486057,36199,5190,True,0.9986625074247976,0.9963917156085393,1.363066397614966e-06,0.997871615929821,0.9937232214244541,2.095123700803195e-06,0.0006895877274042256,0.0006895877274042256,0.00011837521047604327,0.00011837521047604327,0.005757759673874055
0T966F09Q_8_000000,0.4280851496215008,0.419523359371113,0.4336834517557409,0.42619469026548673,0.42621624355213916,0.4262377990188641,0.42628091649385463,0.40932240384149005,0.4296356771099092,0.43363014051160637,0.43243659513297056,0.42571356403132105,0.42571356403132105,0.4256490554601475,0.4258211217786761,0.5179882982696378,19667,8442,True,0.9990705164137582,0.99897361521727,4.5965380777278765e-06,0.9986665897234449,0.9984997357006059,5.918188994754782e-06,-0.0018904593560140626,-0.001868906069361631,-0.002371585590179748,-0.002371585590179748,0.08990314864813698
0TSOlaZXXM8_000080,0.5190108452546736,0.5224194498191301,0.5225248047287313,0.5224849327770051,0.5224427866986977,0.5224207687120701,0.5224427866986977,0.5161154590591601,0.5271702557200538,0.5289772965714046,0.5217409694611285,0.5237513686515624,0.5237513686515624,0.5237934810073276,0.5237513686515624,0.568568611480259,13076,22920,False,0.9995938378903794,0.9993194622636247,9.665747101116442e-07,0.9995142486638242,0.999204976797435,1.8713573612497564e-06,0.0034740875223315815,0.0034319414440241447,0.004740523396888796,0.004740523396888796,0.04955776622558539
0U9_6RyH3_M_000030,0.5604179471419791,0.5552249815588887,0.5639267723307532,0.5589457379588425,0.5589457379588425,0.5588965652890123,0.5612340216322517,0.5553452936839518,0.5691266912669126,0.5733872945793476,0.5387402040514565,0.559596704782983,0.5595475224394443,0.5594491577523669,0.5616869543833763,0.5585188830114405,22955,40515,False,0.9960005753295048,0.9937620030440916,4.657732370582344e-06,0.99651457337986,0.995477425644213,3.821751492474054e-06,-0.001472209183136619,-0.001472209183136619,-0.0008212423589961659,-0.0008704247025348444,-0.0018990641305386413
0UF1FHDPM1A_000030,0.607211918185037,0.6182904233843091,0.6046619664425862,0.6114852791599087,0.6115189003436426,0.6114241732867863,0.6114532358277891,0.6189211618257261,0.6146499437385076,0.614903552170771,0.5992609097331667,0.6124067292601668,0.6124067292601668,0.6124129195693477,0.6124635126948285,0.32005597318493934,32417,26595,True,0.9988733004964984,0.9984349225828558,8.166300281374218e-07,0.998675943331436,0.9980864192611835,1.0003080069667126e-06,0.004273360974871743,0.004306982158605699,0.005194811075129868,0.005194811075129868,-0.2871559450000976
