dataset,group,seed,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C2,12345,72,10847897294,NearFP,0.2886505126953125,0.2618973074514715,6388
flickr,C2,12345,72,10847897294,FarFP,,,0
flickr,C2,12345,72,10847897294,HighAUDFP,,,0
flickr,C2,12345,73,10859255295,FP,0.2028045654296875,0.2211895910780669,4304
flickr,C2,12345,73,10859255295,NearFP,0.1867523193359375,0.20337437300501596,4386
flickr,C2,12345,73,10859255295,FarFP,,,0
flickr,C2,12345,73,10859255295,HighAUDFP,0.3699383802816901,0.19077096229600451,1777
flickr,C2,12345,74,10862172945,FP,0.436614990234375,0.41967871485943775,4980
flickr,C2,12345,74,10862172945,NearFP,0.454376220703125,0.424390243902439,4920
flickr,C2,12345,74,10862172945,FarFP,,,0
flickr,C2,12345,74,10862172945,HighAUDFP,,,0
flickr,C2,12345,75,10939270325,FP,0.4622955322265625,0.37829209896249,5012
flickr,C2,12345,75,10939270325,NearFP,0.56097412109375,0.3930776426566885,5345
flickr,C2,12345,75,10939270325,FarFP,0.36492919921875,0.300561797752809,4272
flickr,C2,12345,75,10939270325,HighAUDFP,0.7174479166666666,0.7377777777777778,675
flickr,C2,12345,76,10952523225,FP,0.7076416015625,0.29556786703601107,3610
flickr,C2,12345,76,10952523225,NearFP,0.6481170654296875,0.2862865221489161,4244
flickr,C2,12345,76,10952523225,FarFP,0.9997869318181818,1.0,55
flickr,C2,12345,76,10952523225,HighAUDFP,,,0
flickr,C2,12345,77,10979853044,FP,0.6456146240234375,0.2541315871531026,3207
flickr,C2,12345,77,10979853044,NearFP,0.6557464599609375,0.2876940133037694,3608
flickr,C2,12345,77,10979853044,FarFP,,,0
flickr,C2,12345,77,10979853044,HighAUDFP,0.06640625,0.014598540145985401,548
flickr,C2,12345,78,10980225216,FP,0.426055908203125,0.17010631644777988,3198
flickr,C2,12345,78,10980225216,NearFP,0.384246826171875,0.15377489578508569,4318
flickr,C2,12345,78,10980225216,FarFP,,,0
flickr,C2,12345,78,10980225216,HighAUDFP,,,0
flickr,C2,12345,79,11002352834,FP,,,0
flickr,C2,12345,79,11002352834,NearFP,,,0
flickr,C2,12345,79,11002352834,FarFP,,,0
flickr,C2,12345,79,11002352834,HighAUDFP,,,0
flickr,C2,12345,80,11036641226,FP,0.9386138916015625,0.8638030382399162,1909
flickr,C2,12345,80,11036641226,NearFP,0.8910369873046875,0.8046999047316609,3149
flickr,C2,12345,80,11036641226,FarFP,0.9809112548828125,0.7984375,640
flickr,C2,12345,80,11036641226,HighAUDFP,0.8795072115384616,0.9064220183486239,545
flickr,C2,12345,81,11050409385,FP,0.07733154296875,0.24457364341085272,2580
flickr,C2,12345,81,11050409385,NearFP,0.1375885009765625,0.2360233918128655,4275
flickr,C2,12345,81,11050409385,FarFP,0.0278167724609375,0.2291220556745182,1401
flickr,C2,12345,81,11050409385,HighAUDFP,,,0
flickr,C2,12345,82,11071986404,FP,0.58026123046875,0.36549925484351714,5368
flickr,C2,12345,82,11071986404,NearFP,0.6702117919921875,0.461770761839396,7285
flickr,C2,12345,82,11071986404,FarFP,0.3973388671875,0.2226123595505618,2848
flickr,C2,12345,82,11071986404,HighAUDFP,0.3100717905405405,0.2774962742175857,3355
flickr,C2,12345,83,11101358996,FP,0.22406005859375,0.059335038363171354,5865
flickr,C2,12345,83,11101358996,NearFP,0.2735443115234375,0.10016501650165016,6060
flickr,C2,12345,83,11101358996,FarFP,0.21002197265625,0.037408759124087594,5480
flickr,C2,12345,83,11101358996,HighAUDFP,0.047416460396039604,0.017806267806267807,2808
flickr,C2,12345,84,11154049584,FP,0.7097015380859375,0.4888310561700282,4611
flickr,C2,12345,84,11154049584,NearFP,0.712738037109375,0.4823830877642537,4683
flickr,C2,12345,84,11154049584,FarFP,,,0
flickr,C2,12345,84,11154049584,HighAUDFP,,,0
flickr,C2,12345,85,11314266424,FP,0.39520263671875,0.593186372745491,3992
flickr,C2,12345,85,11314266424,NearFP,0.3670196533203125,0.535653443660258,4109
flickr,C2,12345,85,11314266424,FarFP,,,0
flickr,C2,12345,85,11314266424,HighAUDFP,,,0
flickr,C2,12345,86,11650557765,FP,0.1165924072265625,0.08246901087781432,3953
flickr,C2,12345,86,11650557765,NearFP,0.1399993896484375,0.10311418685121107,4335
flickr,C2,12345,86,11650557765,FarFP,0.08880615234375,0.0,1523
flickr,C2,12345,86,11650557765,HighAUDFP,0.15296052631578946,0.11452184179456906,847
flickr,C2,12345,87,11764496003,FP,0.3973236083984375,0.2692933309235496,5533
flickr,C2,12345,87,11764496003,NearFP,0.380828857421875,0.24818108326596605,6185
