dataset,group,seed,sample_index,sample_id,mean_spearman,mean_top10_jaccard,mean_map_mae,matched_minus_wrong_abs_mean
flickr,C2,12345,174,3416359816,0.9924744897959183,0.840909090909091,0.0002808786121022422,0.00021740602096542716
flickr,C2,12345,175,3484198977,0.9894132653061224,0.8636363636363638,0.000319594098982634,0.0002669397508725524
flickr,C2,12345,176,3535748358,0.98734693877551,0.7840909090909091,0.0003439429456193466,0.0002652264083735645
flickr,C2,12345,177,3568893693,0.9907142857142857,0.8446969696969697,0.0002596410195110366,0.00018904924218077213
flickr,C2,12345,178,3668283413,0.9875765306122448,0.7992424242424243,0.0003416197887418093,0.0002254649152746424
flickr,C2,12345,179,3709678770,0.9775255102040816,0.7992424242424243,0.00033119435101980343,0.0003084381460212171
flickr,C2,12345,180,3719297546,0.9917729591836734,0.8295454545454546,0.0003774782653636066,0.00027586097712628543
flickr,C2,12345,181,3727937033,0.9898214285714285,0.8295454545454546,0.00029164564602979226,0.00024293469323311
flickr,C2,12345,182,3749326537,0.9884438775510203,0.8636363636363638,0.00033099849861173425,0.00031081552151590586
flickr,C2,12345,183,3790233127,0.996594387755102,0.8181818181818182,0.0002038832044490846,9.535266144666821e-05
flickr,C2,12345,184,3801318146,0.9789668367346938,0.8674242424242424,0.000248067775828531,0.00015682162484154105
flickr,C2,12345,185,3828103578,0.9822448979591836,0.8225108225108225,0.0002935542925115442,0.00019977135525550693
flickr,C2,12345,186,3896768873,0.9792091836734693,0.8484848484848485,0.00027619160209724214,0.00018251838628202677
flickr,C2,12345,187,3908875350,0.9762244897959182,0.803030303030303,0.000416749910073122,0.00035744349588640034
flickr,C2,12345,188,3956341886,0.9804591836734693,0.9318181818181819,0.0004050045245094225,0.0003283963887952268
flickr,C2,12345,189,4007045926,0.9877168367346938,0.7992424242424243,0.0002902829510276206,0.0002360714424867183
flickr,C2,12345,190,4041216001,0.9812627551020408,0.840909090909091,0.00022429013006330933,0.00013186645810492337
flickr,C2,12345,191,4180455681,0.9756760204081631,0.5270146520146519,0.0003483319960650988,0.00029613528749905527
flickr,C2,12345,192,4303617148,0.9885586734693876,0.7263986013986015,0.0002472177966410527,0.00012914984836243093
flickr,C2,12345,193,4351373013,0.9841454081632652,0.7840909090909091,0.00026683483156375587,0.0001346458593616262
flickr,C2,12345,194,4407899725,0.9948852040816326,0.8863636363636365,0.0002657263376022456,0.00019859762687701732
flickr,C2,12345,195,4479260803,0.9813903061224489,0.8674242424242424,0.00035304285484016873,0.0002466329315211624
flickr,C2,12345,196,4543136011,0.9896683673469386,0.9090909090909092,0.0004393706058181124,0.00037754522054456174
flickr,C2,12345,197,4576746825,0.9854974489795918,0.6535547785547786,0.0004997807191102766,0.0004910620045848191
flickr,C2,12345,198,4646464908,0.9915178571428571,0.840909090909091,0.000424813486461062,0.0003868495114147663
flickr,C2,12345,199,4657718822,0.9904336734693876,0.8181818181818182,0.0002524310111766681,0.00016996005433611572
flickr,C2,12345,200,4717096777,0.9487117346938775,0.543040293040293,0.00025926610578608233,0.00020372068684082478
flickr,C2,12345,201,4755507106,0.9880739795918367,0.8636363636363638,0.0003771942519961158,0.0001947930286405608
flickr,C2,12345,202,4758950312,0.9922321428571428,0.8863636363636365,0.00021454026136780158,0.00014408741844817996
flickr,C2,12345,203,4767923306,0.985548469387755,0.7613636363636364,0.00032844637826201506,0.00020898145157843828
flickr,C2,12345,204,4876943924,0.9741709183673468,0.7907925407925408,0.00026775152946356684,0.0002065336739178747
flickr,C2,12345,205,4938432980,0.993252551020408,0.9090909090909092,0.0002688554195628967,0.0001829079119488597
flickr,C2,12345,206,4957886467,0.9923724489795918,0.840909090909091,0.000435151474448503,0.00032826673123054206
flickr,C2,12345,207,4965189170,0.9854464285714285,0.8513986013986015,0.0003023749613930704,0.00023475971829611808
flickr,C2,12345,208,5006362787,0.9837882653061223,1.0,0.0006753455290890997,0.0006957008736208081
flickr,C2,12345,209,5130986168,0.9782908163265305,0.7045454545454546,0.0003000031429110095,0.00015140925825107843
flickr,C2,12345,210,5179649119,0.9866709183673468,0.8068181818181819,0.0003050618379347725,0.00023076673096511513
flickr,C2,12345,211,5194793239,0.9796556122448978,0.8030303030303031,0.00032250102049147245,0.00016685294394847006
flickr,C2,12345,212,5220919991,0.9880612244897958,0.7651515151515151,0.00036533959246298764,0.00034026705543510616
flickr,C2,12345,213,5237296528,0.9755867346938776,0.6695804195804196,0.00027096572011942044,0.00014405997353605926
flickr,C2,12345,214,5303633386,0.9904974489795918,0.9545454545454546,0.000311032166791847,0.00023159419652074575
flickr,C2,12345,215,5344317532,0.9836096938775509,0.7992424242424243,0.0002836296189343557,0.00014918099623173475
flickr,C2,12345,216,5480070309,0.990408163265306,0.7840909090909091,0.0003226829157938482,0.0002579730353318155
